game,2011,13,20111204,201112040was,nyj,"New York Jets",34,was,"Washington Redskins",19
player,201112040was,was,JackRo99,fumbles_rec_yds,0,,,,,
player,201112040was,was,JackRo99,fumbles_rec_td,0,,,,,
player,201112040was,was,JackRo99,fumbles_forced,0,,,,,
player,201112040was,was,McInRo20,def_int,0,,,,,
player,201112040was,was,McInRo20,def_int_yds,0,,,,,
player,201112040was,was,McInRo20,def_int_td,0,,,,,
player,201112040was,was,McInRo20,def_int_long,0,,,,,
player,201112040was,was,McInRo20,pass_defended,0,,,,,
player,201112040was,was,McInRo20,sacks,0.0,,,,,
player,201112040was,was,McInRo20,tackles_combined,2,,,,,
player,201112040was,was,McInRo20,tackles_solo,1,,,,,
player,201112040was,was,McInRo20,tackles_assists,1,,,,,
player,201112040was,was,McInRo20,tackles_loss,0,,,,,
player,201112040was,was,McInRo20,qb_hits,0,,,,,
player,201112040was,was,McInRo20,fumbles_rec,0,,,,,
player,201112040was,was,McInRo20,fumbles_rec_yds,0,,,,,
player,201112040was,was,McInRo20,fumbles_rec_td,0,,,,,
player,201112040was,was,McInRo20,fumbles_forced,0,,,,,
player,201112040was,was,BoweSt20,def_int,0,,,,,
player,201112040was,was,BoweSt20,def_int_yds,0,,,,,
player,201112040was,was,BoweSt20,def_int_td,0,,,,,
player,201112040was,was,BoweSt20,def_int_long,0,,,,,
player,201112040was,was,BoweSt20,pass_defended,0,,,,,
player,201112040was,was,BoweSt20,sacks,0.0,,,,,
player,201112040was,was,BoweSt20,tackles_combined,1,,,,,
player,201112040was,was,BoweSt20,tackles_solo,0,,,,,
player,201112040was,was,BoweSt20,tackles_assists,1,,,,,
player,201112040was,was,BoweSt20,tackles_loss,0,,,,,
player,201112040was,was,BoweSt20,qb_hits,1,,,,,
player,201112040was,was,BoweSt20,fumbles_rec,0,,,,,
player,201112040was,was,BoweSt20,fumbles_rec_yds,0,,,,,
player,201112040was,was,BoweSt20,fumbles_rec_td,0,,,,,
player,201112040was,was,BoweSt20,fumbles_forced,0,,,,,
player,201112040was,was,CofiBa20,def_int,0,,,,,
player,201112040was,was,CofiBa20,def_int_yds,0,,,,,
player,201112040was,was,CofiBa20,def_int_td,0,,,,,
player,201112040was,was,CofiBa20,def_int_long,0,,,,,
player,201112040was,was,CofiBa20,pass_defended,2,,,,,
player,201112040was,was,CofiBa20,sacks,0.0,,,,,
player,201112040was,was,CofiBa20,tackles_combined,1,,,,,
player,201112040was,was,CofiBa20,tackles_solo,0,,,,,
player,201112040was,was,CofiBa20,tackles_assists,1,,,,,
player,201112040was,was,CofiBa20,tackles_loss,0,,,,,
player,201112040was,was,CofiBa20,qb_hits,0,,,,,
player,201112040was,was,CofiBa20,fumbles_rec,0,,,,,
player,201112040was,was,CofiBa20,fumbles_rec_yds,0,,,,,
player,201112040was,was,CofiBa20,fumbles_rec_td,0,,,,,
player,201112040was,was,CofiBa20,fumbles_forced,0,,,,,
player,201112040was,was,GanoGr44,def_int,0,,,,,
player,201112040was,was,GanoGr44,def_int_yds,0,,,,,
player,201112040was,was,GanoGr44,def_int_td,0,,,,,
player,201112040was,was,GanoGr44,def_int_long,0,,,,,
player,201112040was,was,GanoGr44,pass_defended,0,,,,,
player,201112040was,was,GanoGr44,sacks,0.0,,,,,
player,201112040was,was,GanoGr44,tackles_combined,1,,,,,
player,201112040was,was,GanoGr44,tackles_solo,1,,,,,
player,201112040was,was,GanoGr44,tackles_assists,0,,,,,
player,201112040was,was,GanoGr44,tackles_loss,0,,,,,
player,201112040was,was,GanoGr44,qb_hits,0,,,,,
player,201112040was,was,GanoGr44,fumbles_rec,0,,,,,
player,201112040was,was,GanoGr44,fumbles_rec_yds,0,,,,,
player,201112040was,was,GanoGr44,fumbles_rec_td,0,,,,,
player,201112040was,was,GanoGr44,fumbles_forced,0,,,,,
player,201112040was,was,GomeDe00,def_int,0,,,,,
player,201112040was,was,GomeDe00,def_int_yds,0,,,,,
player,201112040was,was,GomeDe00,def_int_td,0,,,,,
player,201112040was,was,GomeDe00,def_int_long,0,,,,,
player,201112040was,was,GomeDe00,pass_defended,0,,,,,
player,201112040was,was,GomeDe00,sacks,0.0,,,,,
player,201112040was,was,GomeDe00,tackles_combined,1,,,,,
player,201112040was,was,GomeDe00,tackles_solo,1,,,,,
player,201112040was,was,GomeDe00,tackles_assists,0,,,,,
player,201112040was,was,GomeDe00,tackles_loss,0,,,,,
player,201112040was,was,GomeDe00,qb_hits,0,,,,,
player,201112040was,was,GomeDe00,fumbles_rec,0,,,,,
player,201112040was,was,GomeDe00,fumbles_rec_yds,0,,,,,
player,201112040was,was,GomeDe00,fumbles_rec_td,0,,,,,
player,201112040was,was,GomeDe00,fumbles_forced,0,,,,,
player,201112040was,was,PaulNi00,def_int,0,,,,,
player,201112040was,was,PaulNi00,def_int_yds,0,,,,,
player,201112040was,was,PaulNi00,def_int_td,0,,,,,
player,201112040was,was,PaulNi00,def_int_long,0,,,,,
player,201112040was,was,PaulNi00,pass_defended,0,,,,,
player,201112040was,was,PaulNi00,sacks,0.0,,,,,
player,201112040was,was,PaulNi00,tackles_combined,1,,,,,
player,201112040was,was,PaulNi00,tackles_solo,0,,,,,
player,201112040was,was,PaulNi00,tackles_assists,1,,,,,
player,201112040was,was,PaulNi00,tackles_loss,0,,,,,
player,201112040was,was,PaulNi00,qb_hits,0,,,,,
player,201112040was,was,PaulNi00,fumbles_rec,0,,,,,
player,201112040was,was,PaulNi00,fumbles_rec_yds,0,,,,,
player,201112040was,was,PaulNi00,fumbles_rec_td,0,,,,,
player,201112040was,was,PaulNi00,fumbles_forced,0,,,,,
player,201112040was,was,SellMi00,def_int,0,,,,,
player,201112040was,was,SellMi00,def_int_yds,0,,,,,
player,201112040was,was,SellMi00,def_int_td,0,,,,,
player,201112040was,was,SellMi00,def_int_long,0,,,,,
player,201112040was,was,SellMi00,pass_defended,0,,,,,
player,201112040was,was,SellMi00,sacks,0.0,,,,,
player,201112040was,was,SellMi00,tackles_combined,1,,,,,
player,201112040was,was,SellMi00,tackles_solo,1,,,,,
player,201112040was,was,SellMi00,tackles_assists,0,,,,,
player,201112040was,was,SellMi00,tackles_loss,0,,,,,
player,201112040was,was,SellMi00,qb_hits,0,,,,,
player,201112040was,was,SellMi00,fumbles_rec,0,,,,,
player,201112040was,was,SellMi00,fumbles_rec_yds,0,,,,,
player,201112040was,was,SellMi00,fumbles_rec_td,0,,,,,
player,201112040was,was,SellMi00,fumbles_forced,0,,,,,
player,201112040was,was,WestBy00,def_int,0,,,,,
player,201112040was,was,WestBy00,def_int_yds,0,,,,,
player,201112040was,was,WestBy00,def_int_td,0,,,,,
player,201112040was,was,WestBy00,def_int_long,0,,,,,
player,201112040was,was,WestBy00,pass_defended,0,,,,,
player,201112040was,was,WestBy00,sacks,0.0,,,,,
player,201112040was,was,WestBy00,tackles_combined,1,,,,,
player,201112040was,was,WestBy00,tackles_solo,1,,,,,
player,201112040was,was,WestBy00,tackles_assists,0,,,,,
player,201112040was,was,WestBy00,tackles_loss,0,,,,,
player,201112040was,was,WestBy00,qb_hits,0,,,,,
player,201112040was,was,WestBy00,fumbles_rec,0,,,,,
player,201112040was,was,WestBy00,fumbles_rec_yds,0,,,,,
player,201112040was,was,WestBy00,fumbles_rec_td,0,,,,,
player,201112040was,was,WestBy00,fumbles_forced,0,,,,,
player,201112040was,nyj,KerlJe00,kick_ret,0,,,,,
player,201112040was,nyj,KerlJe00,kick_ret_yds,0,,,,,
player,201112040was,nyj,KerlJe00,kick_ret_yds_per_ret,,,,,,
player,201112040was,nyj,KerlJe00,kick_ret_td,0,,,,,
player,201112040was,nyj,KerlJe00,kick_ret_long,0,,,,,
player,201112040was,nyj,KerlJe00,punt_ret,1,,,,,
player,201112040was,nyj,KerlJe00,punt_ret_yds,0,,,,,
player,201112040was,nyj,KerlJe00,punt_ret_yds_per_ret,0.0,,,,,
player,201112040was,nyj,KerlJe00,punt_ret_td,0,,,,,
player,201112040was,nyj,KerlJe00,punt_ret_long,0,,,,,
player,201112040was,nyj,LeonJi23,kick_ret,0,,,,,
player,201112040was,nyj,LeonJi23,kick_ret_yds,0,,,,,
player,201112040was,nyj,LeonJi23,kick_ret_yds_per_ret,,,,,,
player,201112040was,nyj,LeonJi23,kick_ret_td,0,,,,,
player,201112040was,nyj,LeonJi23,kick_ret_long,0,,,,,
player,201112040was,nyj,LeonJi23,punt_ret,1,,,,,
player,201112040was,nyj,LeonJi23,punt_ret_yds,14,,,,,
player,201112040was,nyj,LeonJi23,punt_ret_yds_per_ret,14.0,,,,,
player,201112040was,nyj,LeonJi23,punt_ret_td,0,,,,,
player,201112040was,nyj,LeonJi23,punt_ret_long,14,,,,,
player,201112040was,nyj,McKnJo00,kick_ret,3,,,,,
player,201112040was,nyj,McKnJo00,kick_ret_yds,39,,,,,
player,201112040was,nyj,McKnJo00,kick_ret_yds_per_ret,13.0,,,,,
player,201112040was,nyj,McKnJo00,kick_ret_td,0,,,,,
player,201112040was,nyj,McKnJo00,kick_ret_long,17,,,,,
player,201112040was,nyj,McKnJo00,punt_ret,0,,,,,
player,201112040was,nyj,McKnJo00,punt_ret_yds,0,,,,,
player,201112040was,nyj,McKnJo00,punt_ret_yds_per_ret,,,,,,
player,201112040was,nyj,McKnJo00,punt_ret_td,0,,,,,
player,201112040was,nyj,McKnJo00,punt_ret_long,0,,,,,
player,201112040was,nyj,BakeJo01,kick_ret,1,,,,,
player,201112040was,nyj,BakeJo01,kick_ret_yds,29,,,,,
player,201112040was,nyj,BakeJo01,kick_ret_yds_per_ret,29.0,,,,,
player,201112040was,nyj,BakeJo01,kick_ret_td,0,,,,,
player,201112040was,nyj,BakeJo01,kick_ret_long,29,,,,,
player,201112040was,nyj,BakeJo01,punt_ret,0,,,,,
player,201112040was,nyj,BakeJo01,punt_ret_yds,0,,,,,
player,201112040was,nyj,BakeJo01,punt_ret_yds_per_ret,,,,,,
player,201112040was,nyj,BakeJo01,punt_ret_td,0,,,,,
player,201112040was,nyj,BakeJo01,punt_ret_long,0,,,,,
player,201112040was,nyj,CromAn20,kick_ret,1,,,,,
player,201112040was,nyj,CromAn20,kick_ret_yds,17,,,,,
player,201112040was,nyj,CromAn20,kick_ret_yds_per_ret,17.0,,,,,
player,201112040was,nyj,CromAn20,kick_ret_td,0,,,,,
player,201112040was,nyj,CromAn20,kick_ret_long,17,,,,,
player,201112040was,nyj,CromAn20,punt_ret,0,,,,,
player,201112040was,nyj,CromAn20,punt_ret_yds,0,,,,,
player,201112040was,nyj,CromAn20,punt_ret_yds_per_ret,,,,,,
player,201112040was,nyj,CromAn20,punt_ret_td,0,,,,,
player,201112040was,nyj,CromAn20,punt_ret_long,0,,,,,
player,201112040was,nyj,TurnPa00,kick_ret,1,,,,,
player,201112040was,nyj,TurnPa00,kick_ret_yds,-1,,,,,
player,201112040was,nyj,TurnPa00,kick_ret_yds_per_ret,-1.0,,,,,
player,201112040was,nyj,TurnPa00,kick_ret_td,0,,,,,
player,201112040was,nyj,TurnPa00,kick_ret_long,-1,,,,,
player,201112040was,nyj,TurnPa00,punt_ret,0,,,,,
player,201112040was,nyj,TurnPa00,punt_ret_yds,0,,,,,
player,201112040was,nyj,TurnPa00,punt_ret_yds_per_ret,,,,,,
player,201112040was,nyj,TurnPa00,punt_ret_td,0,,,,,
player,201112040was,nyj,TurnPa00,punt_ret_long,0,,,,,
player,201112040was,was,BankBr00,kick_ret,6,,,,,
player,201112040was,was,BankBr00,kick_ret_yds,136,,,,,
player,201112040was,was,BankBr00,kick_ret_yds_per_ret,22.7,,,,,
player,201112040was,was,BankBr00,kick_ret_td,0,,,,,
player,201112040was,was,BankBr00,kick_ret_long,41,,,,,
player,201112040was,was,BankBr00,punt_ret,2,,,,,
player,201112040was,was,BankBr00,punt_ret_yds,14,,,,,
player,201112040was,was,BankBr00,punt_ret_yds_per_ret,7.0,,,,,
player,201112040was,was,BankBr00,punt_ret_td,0,,,,,
player,201112040was,was,BankBr00,punt_ret_long,20,,,,,
player,201112040was,was,ArmsAn00,kick_ret,1,,,,,
player,201112040was,was,ArmsAn00,kick_ret_yds,28,,,,,
player,201112040was,was,ArmsAn00,kick_ret_yds_per_ret,28.0,,,,,
player,201112040was,was,ArmsAn00,kick_ret_td,0,,,,,
player,201112040was,was,ArmsAn00,kick_ret_long,28,,,,,
player,201112040was,was,ArmsAn00,punt_ret,0,,,,,
player,201112040was,was,ArmsAn00,punt_ret_yds,0,,,,,
player,201112040was,was,ArmsAn00,punt_ret_yds_per_ret,,,,,,
player,201112040was,was,ArmsAn00,punt_ret_td,0,,,,,
player,201112040was,was,ArmsAn00,punt_ret_long,0,,,,,
player,201112040was,nyj,FolkNi20,xpm,4,,,,,
player,201112040was,nyj,FolkNi20,xpa,4,,,,,
player,201112040was,nyj,FolkNi20,fgm,2,,,,,
player,201112040was,nyj,FolkNi20,fga,3,,,,,
player,201112040was,nyj,FolkNi20,punt,0,,,,,
player,201112040was,nyj,FolkNi20,punt_yds,0,,,,,
player,201112040was,nyj,FolkNi20,punt_yds_per_punt,,,,,,
player,201112040was,nyj,FolkNi20,punt_long,0,,,,,
player,201112040was,nyj,ConlT.00,xpm,,,,,,
player,201112040was,nyj,ConlT.00,xpa,,,,,,
player,201112040was,nyj,ConlT.00,fgm,,,,,,
player,201112040was,nyj,ConlT.00,fga,,,,,,
player,201112040was,nyj,ConlT.00,punt,5,,,,,
player,201112040was,nyj,ConlT.00,punt_yds,223,,,,,
player,201112040was,nyj,ConlT.00,punt_yds_per_punt,44.6,,,,,
player,201112040was,nyj,ConlT.00,punt_long,52,,,,,
player,201112040was,was,GanoGr44,xpm,1,,,,,
player,201112040was,was,GanoGr44,xpa,1,,,,,
player,201112040was,was,GanoGr44,fgm,4,,,,,
player,201112040was,was,GanoGr44,fga,4,,,,,
player,201112040was,was,GanoGr44,punt,0,,,,,
player,201112040was,was,GanoGr44,punt_yds,0,,,,,
player,201112040was,was,GanoGr44,punt_yds_per_punt,,,,,,
player,201112040was,was,GanoGr44,punt_long,0,,,,,
player,201112040was,was,RoccSa20,xpm,,,,,,
player,201112040was,was,RoccSa20,xpa,,,,,,
player,201112040was,was,RoccSa20,fgm,,,,,,
player,201112040was,was,RoccSa20,fga,,,,,,
player,201112040was,was,RoccSa20,punt,6,,,,,
player,201112040was,was,RoccSa20,punt_yds,224,,,,,
player,201112040was,was,RoccSa20,punt_yds_per_punt,37.3,,,,,
player,201112040was,was,RoccSa20,punt_long,43,,,,,
