game,2011,10,20111113,201111130nyj,nwe,"New England Patriots",37,nyj,"New York Jets",16
player,201111130nyj,nwe,IhedJa00,def_int_yds,0,,,,,
player,201111130nyj,nwe,IhedJa00,def_int_td,0,,,,,
player,201111130nyj,nwe,IhedJa00,def_int_long,0,,,,,
player,201111130nyj,nwe,IhedJa00,pass_defended,0,,,,,
player,201111130nyj,nwe,IhedJa00,sacks,0.0,,,,,
player,201111130nyj,nwe,IhedJa00,tackles_combined,7,,,,,
player,201111130nyj,nwe,IhedJa00,tackles_solo,7,,,,,
player,201111130nyj,nwe,IhedJa00,tackles_assists,0,,,,,
player,201111130nyj,nwe,IhedJa00,tackles_loss,0,,,,,
player,201111130nyj,nwe,IhedJa00,qb_hits,0,,,,,
player,201111130nyj,nwe,IhedJa00,fumbles_rec,0,,,,,
player,201111130nyj,nwe,IhedJa00,fumbles_rec_yds,0,,,,,
player,201111130nyj,nwe,IhedJa00,fumbles_rec_td,0,,,,,
player,201111130nyj,nwe,IhedJa00,fumbles_forced,0,,,,,
player,201111130nyj,nwe,MayoJe99,def_int,0,,,,,
player,201111130nyj,nwe,MayoJe99,def_int_yds,0,,,,,
player,201111130nyj,nwe,MayoJe99,def_int_td,0,,,,,
player,201111130nyj,nwe,MayoJe99,def_int_long,0,,,,,
player,201111130nyj,nwe,MayoJe99,pass_defended,0,,,,,
player,201111130nyj,nwe,MayoJe99,sacks,0.0,,,,,
player,201111130nyj,nwe,MayoJe99,tackles_combined,5,,,,,
player,201111130nyj,nwe,MayoJe99,tackles_solo,5,,,,,
player,201111130nyj,nwe,MayoJe99,tackles_assists,0,,,,,
player,201111130nyj,nwe,MayoJe99,tackles_loss,1,,,,,
player,201111130nyj,nwe,MayoJe99,qb_hits,0,,,,,
player,201111130nyj,nwe,MayoJe99,fumbles_rec,0,,,,,
player,201111130nyj,nwe,MayoJe99,fumbles_rec_yds,0,,,,,
player,201111130nyj,nwe,MayoJe99,fumbles_rec_td,0,,,,,
player,201111130nyj,nwe,MayoJe99,fumbles_forced,0,,,,,
player,201111130nyj,nwe,WhitTr20,def_int,0,,,,,
player,201111130nyj,nwe,WhitTr20,def_int_yds,0,,,,,
player,201111130nyj,nwe,WhitTr20,def_int_td,0,,,,,
player,201111130nyj,nwe,WhitTr20,def_int_long,0,,,,,
player,201111130nyj,nwe,WhitTr20,pass_defended,0,,,,,
player,201111130nyj,nwe,WhitTr20,sacks,0.0,,,,,
player,201111130nyj,nwe,WhitTr20,tackles_combined,5,,,,,
player,201111130nyj,nwe,WhitTr20,tackles_solo,5,,,,,
player,201111130nyj,nwe,WhitTr20,tackles_assists,0,,,,,
player,201111130nyj,nwe,WhitTr20,tackles_loss,0,,,,,
player,201111130nyj,nwe,WhitTr20,qb_hits,0,,,,,
player,201111130nyj,nwe,WhitTr20,fumbles_rec,0,,,,,
player,201111130nyj,nwe,WhitTr20,fumbles_rec_yds,0,,,,,
player,201111130nyj,nwe,WhitTr20,fumbles_rec_td,0,,,,,
player,201111130nyj,nwe,WhitTr20,fumbles_forced,0,,,,,
player,201111130nyj,nwe,McCoDe99,def_int,0,,,,,
player,201111130nyj,nwe,McCoDe99,def_int_yds,0,,,,,
player,201111130nyj,nwe,McCoDe99,def_int_td,0,,,,,
player,201111130nyj,nwe,McCoDe99,def_int_long,0,,,,,
player,201111130nyj,nwe,McCoDe99,pass_defended,0,,,,,
player,201111130nyj,nwe,McCoDe99,sacks,0.0,,,,,
player,201111130nyj,nwe,McCoDe99,tackles_combined,4,,,,,
player,201111130nyj,nwe,McCoDe99,tackles_solo,4,,,,,
player,201111130nyj,nwe,McCoDe99,tackles_assists,0,,,,,
player,201111130nyj,nwe,McCoDe99,tackles_loss,0,,,,,
player,201111130nyj,nwe,McCoDe99,qb_hits,0,,,,,
player,201111130nyj,nwe,McCoDe99,fumbles_rec,0,,,,,
player,201111130nyj,nwe,McCoDe99,fumbles_rec_yds,0,,,,,
player,201111130nyj,nwe,McCoDe99,fumbles_rec_td,0,,,,,
player,201111130nyj,nwe,McCoDe99,fumbles_forced,0,,,,,
player,201111130nyj,nwe,TarpJe00,def_int,0,,,,,
player,201111130nyj,nwe,TarpJe00,def_int_yds,0,,,,,
player,201111130nyj,nwe,TarpJe00,def_int_td,0,,,,,
player,201111130nyj,nwe,TarpJe00,def_int_long,0,,,,,
player,201111130nyj,nwe,TarpJe00,pass_defended,0,,,,,
player,201111130nyj,nwe,TarpJe00,sacks,0.0,,,,,
player,201111130nyj,nwe,TarpJe00,tackles_combined,4,,,,,
player,201111130nyj,nwe,TarpJe00,tackles_solo,3,,,,,
player,201111130nyj,nwe,TarpJe00,tackles_assists,1,,,,,
player,201111130nyj,nwe,TarpJe00,tackles_loss,0,,,,,
player,201111130nyj,nwe,TarpJe00,qb_hits,0,,,,,
player,201111130nyj,nwe,TarpJe00,fumbles_rec,0,,,,,
player,201111130nyj,nwe,TarpJe00,fumbles_rec_yds,0,,,,,
player,201111130nyj,nwe,TarpJe00,fumbles_rec_td,0,,,,,
player,201111130nyj,nwe,TarpJe00,fumbles_forced,0,,,,,
player,201111130nyj,nwe,MoldAn99,def_int,0,,,,,
player,201111130nyj,nwe,MoldAn99,def_int_yds,0,,,,,
player,201111130nyj,nwe,MoldAn99,def_int_td,0,,,,,
player,201111130nyj,nwe,MoldAn99,def_int_long,0,,,,,
player,201111130nyj,nwe,MoldAn99,pass_defended,0,,,,,
player,201111130nyj,nwe,MoldAn99,sacks,0.0,,,,,
player,201111130nyj,nwe,MoldAn99,tackles_combined,3,,,,,
player,201111130nyj,nwe,MoldAn99,tackles_solo,3,,,,,
player,201111130nyj,nwe,MoldAn99,tackles_assists,0,,,,,
player,201111130nyj,nwe,MoldAn99,tackles_loss,0,,,,,
player,201111130nyj,nwe,MoldAn99,qb_hits,0,,,,,
player,201111130nyj,nwe,MoldAn99,fumbles_rec,0,,,,,
player,201111130nyj,nwe,MoldAn99,fumbles_rec_yds,0,,,,,
player,201111130nyj,nwe,MoldAn99,fumbles_rec_td,0,,,,,
player,201111130nyj,nwe,MoldAn99,fumbles_forced,0,,,,,
player,201111130nyj,nwe,SlatMa00,def_int,0,,,,,
player,201111130nyj,nwe,SlatMa00,def_int_yds,0,,,,,
player,201111130nyj,nwe,SlatMa00,def_int_td,0,,,,,
player,201111130nyj,nwe,SlatMa00,def_int_long,0,,,,,
player,201111130nyj,nwe,SlatMa00,pass_defended,0,,,,,
player,201111130nyj,nwe,SlatMa00,sacks,0.0,,,,,
player,201111130nyj,nwe,SlatMa00,tackles_combined,3,,,,,
player,201111130nyj,nwe,SlatMa00,tackles_solo,2,,,,,
player,201111130nyj,nwe,SlatMa00,tackles_assists,1,,,,,
player,201111130nyj,nwe,SlatMa00,tackles_loss,0,,,,,
player,201111130nyj,nwe,SlatMa00,qb_hits,0,,,,,
player,201111130nyj,nwe,SlatMa00,fumbles_rec,0,,,,,
player,201111130nyj,nwe,SlatMa00,fumbles_rec_yds,0,,,,,
player,201111130nyj,nwe,SlatMa00,fumbles_rec_td,0,,,,,
player,201111130nyj,nwe,SlatMa00,fumbles_forced,0,,,,,
player,201111130nyj,nwe,AdamPh00,def_int,0,,,,,
player,201111130nyj,nwe,AdamPh00,def_int_yds,0,,,,,
player,201111130nyj,nwe,AdamPh00,def_int_td,0,,,,,
player,201111130nyj,nwe,AdamPh00,def_int_long,0,,,,,
player,201111130nyj,nwe,AdamPh00,pass_defended,0,,,,,
player,201111130nyj,nwe,AdamPh00,sacks,0.0,,,,,
player,201111130nyj,nwe,AdamPh00,tackles_combined,2,,,,,
player,201111130nyj,nwe,AdamPh00,tackles_solo,2,,,,,
player,201111130nyj,nwe,AdamPh00,tackles_assists,0,,,,,
player,201111130nyj,nwe,AdamPh00,tackles_loss,0,,,,,
player,201111130nyj,nwe,AdamPh00,qb_hits,0,,,,,
player,201111130nyj,nwe,AdamPh00,fumbles_rec,0,,,,,
player,201111130nyj,nwe,AdamPh00,fumbles_rec_yds,0,,,,,
player,201111130nyj,nwe,AdamPh00,fumbles_rec_td,0,,,,,
player,201111130nyj,nwe,AdamPh00,fumbles_forced,0,,,,,
player,201111130nyj,nwe,ArriKy00,def_int,0,,,,,
player,201111130nyj,nwe,ArriKy00,def_int_yds,0,,,,,
player,201111130nyj,nwe,ArriKy00,def_int_td,0,,,,,
player,201111130nyj,nwe,ArriKy00,def_int_long,0,,,,,
player,201111130nyj,nwe,ArriKy00,pass_defended,1,,,,,
player,201111130nyj,nwe,ArriKy00,sacks,0.0,,,,,
player,201111130nyj,nwe,ArriKy00,tackles_combined,2,,,,,
player,201111130nyj,nwe,ArriKy00,tackles_solo,1,,,,,
player,201111130nyj,nwe,ArriKy00,tackles_assists,1,,,,,
player,201111130nyj,nwe,ArriKy00,tackles_loss,0,,,,,
player,201111130nyj,nwe,ArriKy00,qb_hits,0,,,,,
player,201111130nyj,nwe,ArriKy00,fumbles_rec,0,,,,,
player,201111130nyj,nwe,ArriKy00,fumbles_rec_yds,0,,,,,
player,201111130nyj,nwe,ArriKy00,fumbles_rec_td,0,,,,,
player,201111130nyj,nwe,ArriKy00,fumbles_forced,0,,,,,
player,201111130nyj,nwe,LoveKy00,def_int,0,,,,,
player,201111130nyj,nwe,LoveKy00,def_int_yds,0,,,,,
player,201111130nyj,nwe,LoveKy00,def_int_td,0,,,,,
player,201111130nyj,nwe,LoveKy00,def_int_long,0,,,,,
player,201111130nyj,nwe,LoveKy00,pass_defended,0,,,,,
player,201111130nyj,nwe,LoveKy00,sacks,0.0,,,,,
player,201111130nyj,nwe,LoveKy00,tackles_combined,2,,,,,
player,201111130nyj,nwe,LoveKy00,tackles_solo,2,,,,,
player,201111130nyj,nwe,LoveKy00,tackles_assists,0,,,,,
player,201111130nyj,nwe,LoveKy00,tackles_loss,0,,,,,
player,201111130nyj,nwe,LoveKy00,qb_hits,0,,,,,
player,201111130nyj,nwe,LoveKy00,fumbles_rec,0,,,,,
player,201111130nyj,nwe,LoveKy00,fumbles_rec_yds,0,,,,,
player,201111130nyj,nwe,LoveKy00,fumbles_rec_td,0,,,,,
player,201111130nyj,nwe,LoveKy00,fumbles_forced,0,,,,,
player,201111130nyj,nwe,WilfVi20,def_int,0,,,,,
player,201111130nyj,nwe,WilfVi20,def_int_yds,0,,,,,
player,201111130nyj,nwe,WilfVi20,def_int_td,0,,,,,
player,201111130nyj,nwe,WilfVi20,def_int_long,0,,,,,
player,201111130nyj,nwe,WilfVi20,pass_defended,0,,,,,
player,201111130nyj,nwe,WilfVi20,sacks,0.0,,,,,
player,201111130nyj,nwe,WilfVi20,tackles_combined,2,,,,,
player,201111130nyj,nwe,WilfVi20,tackles_solo,2,,,,,
player,201111130nyj,nwe,WilfVi20,tackles_assists,0,,,,,
player,201111130nyj,nwe,WilfVi20,tackles_loss,0,,,,,
player,201111130nyj,nwe,WilfVi20,qb_hits,0,,,,,
player,201111130nyj,nwe,WilfVi20,fumbles_rec,0,,,,,
player,201111130nyj,nwe,WilfVi20,fumbles_rec_yds,0,,,,,
player,201111130nyj,nwe,WilfVi20,fumbles_rec_td,0,,,,,
player,201111130nyj,nwe,WilfVi20,fumbles_forced,0,,,,,
player,201111130nyj,nwe,AikeDa00,def_int,0,,,,,
player,201111130nyj,nwe,AikeDa00,def_int_yds,0,,,,,
player,201111130nyj,nwe,AikeDa00,def_int_td,0,,,,,
player,201111130nyj,nwe,AikeDa00,def_int_long,0,,,,,
player,201111130nyj,nwe,AikeDa00,pass_defended,0,,,,,
player,201111130nyj,nwe,AikeDa00,sacks,0.0,,,,,
player,201111130nyj,nwe,AikeDa00,tackles_combined,1,,,,,
player,201111130nyj,nwe,AikeDa00,tackles_solo,0,,,,,
player,201111130nyj,nwe,AikeDa00,tackles_assists,1,,,,,
player,201111130nyj,nwe,AikeDa00,tackles_loss,0,,,,,
player,201111130nyj,nwe,AikeDa00,qb_hits,0,,,,,
player,201111130nyj,nwe,AikeDa00,fumbles_rec,0,,,,,
player,201111130nyj,nwe,AikeDa00,fumbles_rec_yds,0,,,,,
player,201111130nyj,nwe,AikeDa00,fumbles_rec_td,0,,,,,
player,201111130nyj,nwe,AikeDa00,fumbles_forced,0,,,,,
player,201111130nyj,nwe,BrowSe00,def_int,0,,,,,
player,201111130nyj,nwe,BrowSe00,def_int_yds,0,,,,,
player,201111130nyj,nwe,BrowSe00,def_int_td,0,,,,,
player,201111130nyj,nwe,BrowSe00,def_int_long,0,,,,,
player,201111130nyj,nwe,BrowSe00,pass_defended,0,,,,,
player,201111130nyj,nwe,BrowSe00,sacks,0.0,,,,,
player,201111130nyj,nwe,BrowSe00,tackles_combined,1,,,,,
player,201111130nyj,nwe,BrowSe00,tackles_solo,1,,,,,
player,201111130nyj,nwe,BrowSe00,tackles_assists,0,,,,,
player,201111130nyj,nwe,BrowSe00,tackles_loss,0,,,,,
player,201111130nyj,nwe,BrowSe00,qb_hits,0,,,,,
player,201111130nyj,nwe,BrowSe00,fumbles_rec,0,,,,,
player,201111130nyj,nwe,BrowSe00,fumbles_rec_yds,0,,,,,
player,201111130nyj,nwe,BrowSe00,fumbles_rec_td,0,,,,,
player,201111130nyj,nwe,BrowSe00,fumbles_forced,0,,,,,
player,201111130nyj,nwe,EdelJu00,def_int,0,,,,,
player,201111130nyj,nwe,EdelJu00,def_int_yds,0,,,,,
player,201111130nyj,nwe,EdelJu00,def_int_td,0,,,,,
player,201111130nyj,nwe,EdelJu00,def_int_long,0,,,,,
player,201111130nyj,nwe,EdelJu00,pass_defended,0,,,,,
player,201111130nyj,nwe,EdelJu00,sacks,0.0,,,,,
player,201111130nyj,nwe,EdelJu00,tackles_combined,1,,,,,
player,201111130nyj,nwe,EdelJu00,tackles_solo,1,,,,,
player,201111130nyj,nwe,EdelJu00,tackles_assists,0,,,,,
player,201111130nyj,nwe,EdelJu00,tackles_loss,0,,,,,
player,201111130nyj,nwe,EdelJu00,qb_hits,0,,,,,
player,201111130nyj,nwe,EdelJu00,fumbles_rec,0,,,,,
player,201111130nyj,nwe,EdelJu00,fumbles_rec_yds,0,,,,,
player,201111130nyj,nwe,EdelJu00,fumbles_rec_td,0,,,,,
player,201111130nyj,nwe,EdelJu00,fumbles_forced,0,,,,,
player,201111130nyj,nwe,GostSt20,def_int,0,,,,,
player,201111130nyj,nwe,GostSt20,def_int_yds,0,,,,,
player,201111130nyj,nwe,GostSt20,def_int_td,0,,,,,
player,201111130nyj,nwe,GostSt20,def_int_long,0,,,,,
player,201111130nyj,nwe,GostSt20,pass_defended,0,,,,,
player,201111130nyj,nwe,GostSt20,sacks,0.0,,,,,
player,201111130nyj,nwe,GostSt20,tackles_combined,1,,,,,
player,201111130nyj,nwe,GostSt20,tackles_solo,1,,,,,
player,201111130nyj,nwe,GostSt20,tackles_assists,0,,,,,
player,201111130nyj,nwe,GostSt20,tackles_loss,0,,,,,
player,201111130nyj,nwe,GostSt20,qb_hits,0,,,,,
player,201111130nyj,nwe,GostSt20,fumbles_rec,0,,,,,
player,201111130nyj,nwe,GostSt20,fumbles_rec_yds,0,,,,,
player,201111130nyj,nwe,GostSt20,fumbles_rec_td,0,,,,,
player,201111130nyj,nwe,GostSt20,fumbles_forced,0,,,,,
player,201111130nyj,nwe,KoutNi20,def_int,0,,,,,
player,201111130nyj,nwe,KoutNi20,def_int_yds,0,,,,,
player,201111130nyj,nwe,KoutNi20,def_int_td,0,,,,,
player,201111130nyj,nwe,KoutNi20,def_int_long,0,,,,,
player,201111130nyj,nwe,KoutNi20,pass_defended,0,,,,,
player,201111130nyj,nwe,KoutNi20,sacks,0.0,,,,,
player,201111130nyj,nwe,KoutNi20,tackles_combined,1,,,,,
player,201111130nyj,nwe,KoutNi20,tackles_solo,0,,,,,
player,201111130nyj,nwe,KoutNi20,tackles_assists,1,,,,,
player,201111130nyj,nwe,KoutNi20,tackles_loss,0,,,,,
player,201111130nyj,nwe,KoutNi20,qb_hits,0,,,,,
player,201111130nyj,nwe,KoutNi20,fumbles_rec,1,,,,,
player,201111130nyj,nwe,KoutNi20,fumbles_rec_yds,0,,,,,
player,201111130nyj,nwe,KoutNi20,fumbles_rec_td,0,,,,,
player,201111130nyj,nwe,KoutNi20,fumbles_forced,0,,,,,
player,201111130nyj,nwe,MoorSt00,def_int,0,,,,,
player,201111130nyj,nwe,MoorSt00,def_int_yds,0,,,,,
player,201111130nyj,nwe,MoorSt00,def_int_td,0,,,,,
player,201111130nyj,nwe,MoorSt00,def_int_long,0,,,,,
player,201111130nyj,nwe,MoorSt00,pass_defended,0,,,,,
player,201111130nyj,nwe,MoorSt00,sacks,0.0,,,,,
player,201111130nyj,nwe,MoorSt00,tackles_combined,1,,,,,
player,201111130nyj,nwe,MoorSt00,tackles_solo,1,,,,,
player,201111130nyj,nwe,MoorSt00,tackles_assists,0,,,,,
player,201111130nyj,nwe,MoorSt00,tackles_loss,0,,,,,
player,201111130nyj,nwe,MoorSt00,qb_hits,0,,,,,
player,201111130nyj,nwe,MoorSt00,fumbles_rec,0,,,,,
player,201111130nyj,nwe,MoorSt00,fumbles_rec_yds,0,,,,,
player,201111130nyj,nwe,MoorSt00,fumbles_rec_td,0,,,,,
player,201111130nyj,nwe,MoorSt00,fumbles_forced,0,,,,,
player,201111130nyj,nwe,WoodDa02,def_int,0,,,,,
player,201111130nyj,nwe,WoodDa02,def_int_yds,0,,,,,
player,201111130nyj,nwe,WoodDa02,def_int_td,0,,,,,
player,201111130nyj,nwe,WoodDa02,def_int_long,0,,,,,
player,201111130nyj,nwe,WoodDa02,pass_defended,0,,,,,
player,201111130nyj,nwe,WoodDa02,sacks,0.0,,,,,
player,201111130nyj,nwe,WoodDa02,tackles_combined,1,,,,,
player,201111130nyj,nwe,WoodDa02,tackles_solo,1,,,,,
player,201111130nyj,nwe,WoodDa02,tackles_assists,0,,,,,
player,201111130nyj,nwe,WoodDa02,tackles_loss,0,,,,,
player,201111130nyj,nwe,WoodDa02,qb_hits,0,,,,,
player,201111130nyj,nwe,WoodDa02,fumbles_rec,0,,,,,
player,201111130nyj,nwe,WoodDa02,fumbles_rec_yds,0,,,,,
player,201111130nyj,nwe,WoodDa02,fumbles_rec_td,0,,,,,
player,201111130nyj,nwe,WoodDa02,fumbles_forced,0,,,,,
player,201111130nyj,nwe,BradTo00,def_int,0,,,,,
player,201111130nyj,nwe,BradTo00,def_int_yds,0,,,,,
player,201111130nyj,nwe,BradTo00,def_int_td,0,,,,,
player,201111130nyj,nwe,BradTo00,def_int_long,0,,,,,
player,201111130nyj,nwe,BradTo00,pass_defended,0,,,,,
player,201111130nyj,nwe,BradTo00,sacks,0.0,,,,,
player,201111130nyj,nwe,BradTo00,tackles_combined,0,,,,,
player,201111130nyj,nwe,BradTo00,tackles_solo,0,,,,,
player,201111130nyj,nwe,BradTo00,tackles_assists,0,,,,,
player,201111130nyj,nwe,BradTo00,tackles_loss,,,,,,
player,201111130nyj,nwe,BradTo00,qb_hits,,,,,,
player,201111130nyj,nwe,BradTo00,fumbles_rec,1,,,,,
player,201111130nyj,nwe,BradTo00,fumbles_rec_yds,-3,,,,,
player,201111130nyj,nwe,BradTo00,fumbles_rec_td,0,,,,,
player,201111130nyj,nwe,BradTo00,fumbles_forced,0,,,,,
player,201111130nyj,nyj,PaceCa20,def_int,0,,,,,
player,201111130nyj,nyj,PaceCa20,def_int_yds,0,,,,,
player,201111130nyj,nyj,PaceCa20,def_int_td,0,,,,,
player,201111130nyj,nyj,PaceCa20,def_int_long,0,,,,,
player,201111130nyj,nyj,PaceCa20,pass_defended,0,,,,,
player,201111130nyj,nyj,PaceCa20,sacks,0.0,,,,,
player,201111130nyj,nyj,PaceCa20,tackles_combined,7,,,,,
player,201111130nyj,nyj,PaceCa20,tackles_solo,4,,,,,
player,201111130nyj,nyj,PaceCa20,tackles_assists,3,,,,,
player,201111130nyj,nyj,PaceCa20,tackles_loss,0,,,,,
player,201111130nyj,nyj,PaceCa20,qb_hits,0,,,,,
player,201111130nyj,nyj,PaceCa20,fumbles_rec,0,,,,,
player,201111130nyj,nyj,PaceCa20,fumbles_rec_yds,0,,,,,
player,201111130nyj,nyj,PaceCa20,fumbles_rec_td,0,,,,,
player,201111130nyj,nyj,PaceCa20,fumbles_forced,0,,,,,
player,201111130nyj,nyj,SmitEr22,def_int,0,,,,,
player,201111130nyj,nyj,SmitEr22,def_int_yds,0,,,,,
player,201111130nyj,nyj,SmitEr22,def_int_td,0,,,,,
player,201111130nyj,nyj,SmitEr22,def_int_long,0,,,,,
player,201111130nyj,nyj,SmitEr22,pass_defended,0,,,,,
player,201111130nyj,nyj,SmitEr22,sacks,0.0,,,,,
player,201111130nyj,nyj,SmitEr22,tackles_combined,7,,,,,
player,201111130nyj,nyj,SmitEr22,tackles_solo,5,,,,,
player,201111130nyj,nyj,SmitEr22,tackles_assists,2,,,,,
player,201111130nyj,nyj,SmitEr22,tackles_loss,0,,,,,
player,201111130nyj,nyj,SmitEr22,qb_hits,0,,,,,
player,201111130nyj,nyj,SmitEr22,fumbles_rec,0,,,,,
player,201111130nyj,nyj,SmitEr22,fumbles_rec_yds,0,,,,,
player,201111130nyj,nyj,SmitEr22,fumbles_rec_td,0,,,,,
player,201111130nyj,nyj,SmitEr22,fumbles_forced,0,,,,,
player,201111130nyj,nyj,HarrDa99,def_int,0,,,,,
player,201111130nyj,nyj,HarrDa99,def_int_yds,0,,,,,
player,201111130nyj,nyj,HarrDa99,def_int_td,0,,,,,
player,201111130nyj,nyj,HarrDa99,def_int_long,0,,,,,
player,201111130nyj,nyj,HarrDa99,pass_defended,0,,,,,
player,201111130nyj,nyj,HarrDa99,sacks,0.0,,,,,
player,201111130nyj,nyj,HarrDa99,tackles_combined,6,,,,,
player,201111130nyj,nyj,HarrDa99,tackles_solo,5,,,,,
player,201111130nyj,nyj,HarrDa99,tackles_assists,1,,,,,
player,201111130nyj,nyj,HarrDa99,tackles_loss,2,,,,,
player,201111130nyj,nyj,HarrDa99,qb_hits,0,,,,,
player,201111130nyj,nyj,HarrDa99,fumbles_rec,0,,,,,
player,201111130nyj,nyj,HarrDa99,fumbles_rec_yds,0,,,,,
player,201111130nyj,nyj,HarrDa99,fumbles_rec_td,0,,,,,
player,201111130nyj,nyj,HarrDa99,fumbles_forced,0,,,,,
player,201111130nyj,nyj,StriDo20,def_int,0,,,,,
player,201111130nyj,nyj,StriDo20,def_int_yds,0,,,,,
player,201111130nyj,nyj,StriDo20,def_int_td,0,,,,,
player,201111130nyj,nyj,StriDo20,def_int_long,0,,,,,
player,201111130nyj,nyj,StriDo20,pass_defended,1,,,,,
player,201111130nyj,nyj,StriDo20,sacks,0.0,,,,,
player,201111130nyj,nyj,StriDo20,tackles_combined,6,,,,,
player,201111130nyj,nyj,StriDo20,tackles_solo,5,,,,,
player,201111130nyj,nyj,StriDo20,tackles_assists,1,,,,,
player,201111130nyj,nyj,StriDo20,tackles_loss,0,,,,,
player,201111130nyj,nyj,StriDo20,qb_hits,0,,,,,
player,201111130nyj,nyj,StriDo20,fumbles_rec,0,,,,,
player,201111130nyj,nyj,StriDo20,fumbles_rec_yds,0,,,,,
player,201111130nyj,nyj,StriDo20,fumbles_rec_td,0,,,,,
player,201111130nyj,nyj,StriDo20,fumbles_forced,0,,,,,
player,201111130nyj,nyj,PouhSi20,def_int,0,,,,,
player,201111130nyj,nyj,PouhSi20,def_int_yds,0,,,,,
player,201111130nyj,nyj,PouhSi20,def_int_td,0,,,,,
player,201111130nyj,nyj,PouhSi20,def_int_long,0,,,,,
player,201111130nyj,nyj,PouhSi20,pass_defended,0,,,,,
player,201111130nyj,nyj,PouhSi20,sacks,0.0,,,,,
player,201111130nyj,nyj,PouhSi20,tackles_combined,5,,,,,
player,201111130nyj,nyj,PouhSi20,tackles_solo,3,,,,,
player,201111130nyj,nyj,PouhSi20,tackles_assists,2,,,,,
player,201111130nyj,nyj,PouhSi20,tackles_loss,0,,,,,
player,201111130nyj,nyj,PouhSi20,qb_hits,0,,,,,
player,201111130nyj,nyj,PouhSi20,fumbles_rec,0,,,,,
player,201111130nyj,nyj,PouhSi20,fumbles_rec_yds,0,,,,,
player,201111130nyj,nyj,PouhSi20,fumbles_rec_td,0,,,,,
player,201111130nyj,nyj,PouhSi20,fumbles_forced,0,,,,,
player,201111130nyj,nyj,WilkMu00,def_int,0,,,,,
player,201111130nyj,nyj,WilkMu00,def_int_yds,0,,,,,
player,201111130nyj,nyj,WilkMu00,def_int_td,0,,,,,
player,201111130nyj,nyj,WilkMu00,def_int_long,0,,,,,
player,201111130nyj,nyj,WilkMu00,pass_defended,0,,,,,
player,201111130nyj,nyj,WilkMu00,sacks,0.0,,,,,
player,201111130nyj,nyj,WilkMu00,tackles_combined,5,,,,,
player,201111130nyj,nyj,WilkMu00,tackles_solo,1,,,,,
player,201111130nyj,nyj,WilkMu00,tackles_assists,4,,,,,
player,201111130nyj,nyj,WilkMu00,tackles_loss,1,,,,,
player,201111130nyj,nyj,WilkMu00,qb_hits,0,,,,,
player,201111130nyj,nyj,WilkMu00,fumbles_rec,0,,,,,
player,201111130nyj,nyj,WilkMu00,fumbles_rec_yds,0,,,,,
player,201111130nyj,nyj,WilkMu00,fumbles_rec_td,0,,,,,
player,201111130nyj,nyj,WilkMu00,fumbles_forced,0,,,,,
player,201111130nyj,nyj,CromAn20,def_int,0,,,,,
player,201111130nyj,nyj,CromAn20,def_int_yds,0,,,,,
player,201111130nyj,nyj,CromAn20,def_int_td,0,,,,,
player,201111130nyj,nyj,CromAn20,def_int_long,0,,,,,
player,201111130nyj,nyj,CromAn20,pass_defended,1,,,,,
player,201111130nyj,nyj,CromAn20,sacks,0.0,,,,,
player,201111130nyj,nyj,CromAn20,tackles_combined,4,,,,,
player,201111130nyj,nyj,CromAn20,tackles_solo,2,,,,,
player,201111130nyj,nyj,CromAn20,tackles_assists,2,,,,,
player,201111130nyj,nyj,CromAn20,tackles_loss,0,,,,,
player,201111130nyj,nyj,CromAn20,qb_hits,0,,,,,
player,201111130nyj,nyj,CromAn20,fumbles_rec,0,,,,,
player,201111130nyj,nyj,CromAn20,fumbles_rec_yds,0,,,,,
player,201111130nyj,nyj,CromAn20,fumbles_rec_td,0,,,,,
player,201111130nyj,nyj,CromAn20,fumbles_forced,0,,,,,
player,201111130nyj,nyj,LeonJi23,def_int,0,,,,,
player,201111130nyj,nyj,LeonJi23,def_int_yds,0,,,,,
player,201111130nyj,nyj,LeonJi23,def_int_td,0,,,,,
player,201111130nyj,nyj,LeonJi23,def_int_long,0,,,,,
player,201111130nyj,nyj,LeonJi23,pass_defended,0,,,,,
player,201111130nyj,nyj,LeonJi23,sacks,0.0,,,,,
player,201111130nyj,nyj,LeonJi23,tackles_combined,4,,,,,
player,201111130nyj,nyj,LeonJi23,tackles_solo,4,,,,,
player,201111130nyj,nyj,LeonJi23,tackles_assists,0,,,,,
player,201111130nyj,nyj,LeonJi23,tackles_loss,0,,,,,
player,201111130nyj,nyj,LeonJi23,qb_hits,0,,,,,
player,201111130nyj,nyj,LeonJi23,fumbles_rec,0,,,,,
player,201111130nyj,nyj,LeonJi23,fumbles_rec_yds,0,,,,,
player,201111130nyj,nyj,LeonJi23,fumbles_rec_td,0,,,,,
player,201111130nyj,nyj,LeonJi23,fumbles_forced,0,,,,,
player,201111130nyj,nyj,DeViMi99,def_int,0,,,,,
player,201111130nyj,nyj,DeViMi99,def_int_yds,0,,,,,
player,201111130nyj,nyj,DeViMi99,def_int_td,0,,,,,
player,201111130nyj,nyj,DeViMi99,def_int_long,0,,,,,
player,201111130nyj,nyj,DeViMi99,pass_defended,0,,,,,
player,201111130nyj,nyj,DeViMi99,sacks,0.0,,,,,
player,201111130nyj,nyj,DeViMi99,tackles_combined,3,,,,,
