game,2011,4,20111002,201110020chi,car,"Carolina Panthers",29,chi,"Chicago Bears",34
player,201110020chi,car,ButlDa99,pass_defended,0,,,,,
player,201110020chi,car,ButlDa99,sacks,0.0,,,,,
player,201110020chi,car,ButlDa99,tackles_combined,4,,,,,
player,201110020chi,car,ButlDa99,tackles_solo,3,,,,,
player,201110020chi,car,ButlDa99,tackles_assists,1,,,,,
player,201110020chi,car,ButlDa99,tackles_loss,0,,,,,
player,201110020chi,car,ButlDa99,qb_hits,0,,,,,
player,201110020chi,car,ButlDa99,fumbles_rec,0,,,,,
player,201110020chi,car,ButlDa99,fumbles_rec_yds,0,,,,,
player,201110020chi,car,ButlDa99,fumbles_rec_td,0,,,,,
player,201110020chi,car,ButlDa99,fumbles_forced,0,,,,,
player,201110020chi,car,MartSh99,def_int,0,,,,,
player,201110020chi,car,MartSh99,def_int_yds,0,,,,,
player,201110020chi,car,MartSh99,def_int_td,0,,,,,
player,201110020chi,car,MartSh99,def_int_long,0,,,,,
player,201110020chi,car,MartSh99,pass_defended,1,,,,,
player,201110020chi,car,MartSh99,sacks,0.0,,,,,
player,201110020chi,car,MartSh99,tackles_combined,4,,,,,
player,201110020chi,car,MartSh99,tackles_solo,2,,,,,
player,201110020chi,car,MartSh99,tackles_assists,2,,,,,
player,201110020chi,car,MartSh99,tackles_loss,0,,,,,
player,201110020chi,car,MartSh99,qb_hits,0,,,,,
player,201110020chi,car,MartSh99,fumbles_rec,0,,,,,
player,201110020chi,car,MartSh99,fumbles_rec_yds,0,,,,,
player,201110020chi,car,MartSh99,fumbles_rec_td,0,,,,,
player,201110020chi,car,MartSh99,fumbles_forced,0,,,,,
player,201110020chi,car,MunnCa99,def_int,0,,,,,
player,201110020chi,car,MunnCa99,def_int_yds,0,,,,,
player,201110020chi,car,MunnCa99,def_int_td,0,,,,,
player,201110020chi,car,MunnCa99,def_int_long,0,,,,,
player,201110020chi,car,MunnCa99,pass_defended,1,,,,,
player,201110020chi,car,MunnCa99,sacks,0.0,,,,,
player,201110020chi,car,MunnCa99,tackles_combined,4,,,,,
player,201110020chi,car,MunnCa99,tackles_solo,3,,,,,
player,201110020chi,car,MunnCa99,tackles_assists,1,,,,,
player,201110020chi,car,MunnCa99,tackles_loss,0,,,,,
player,201110020chi,car,MunnCa99,qb_hits,0,,,,,
player,201110020chi,car,MunnCa99,fumbles_rec,0,,,,,
player,201110020chi,car,MunnCa99,fumbles_rec_yds,0,,,,,
player,201110020chi,car,MunnCa99,fumbles_rec_td,0,,,,,
player,201110020chi,car,MunnCa99,fumbles_forced,0,,,,,
player,201110020chi,car,HardGr99,def_int,0,,,,,
player,201110020chi,car,HardGr99,def_int_yds,0,,,,,
player,201110020chi,car,HardGr99,def_int_td,0,,,,,
player,201110020chi,car,HardGr99,def_int_long,0,,,,,
player,201110020chi,car,HardGr99,pass_defended,0,,,,,
player,201110020chi,car,HardGr99,sacks,0.0,,,,,
player,201110020chi,car,HardGr99,tackles_combined,3,,,,,
player,201110020chi,car,HardGr99,tackles_solo,3,,,,,
player,201110020chi,car,HardGr99,tackles_assists,0,,,,,
player,201110020chi,car,HardGr99,tackles_loss,1,,,,,
player,201110020chi,car,HardGr99,qb_hits,1,,,,,
player,201110020chi,car,HardGr99,fumbles_rec,0,,,,,
player,201110020chi,car,HardGr99,fumbles_rec_yds,0,,,,,
player,201110020chi,car,HardGr99,fumbles_rec_td,0,,,,,
player,201110020chi,car,HardGr99,fumbles_forced,0,,,,,
player,201110020chi,car,FielRo20,def_int,0,,,,,
player,201110020chi,car,FielRo20,def_int_yds,0,,,,,
player,201110020chi,car,FielRo20,def_int_td,0,,,,,
player,201110020chi,car,FielRo20,def_int_long,0,,,,,
player,201110020chi,car,FielRo20,pass_defended,0,,,,,
player,201110020chi,car,FielRo20,sacks,0.0,,,,,
player,201110020chi,car,FielRo20,tackles_combined,2,,,,,
player,201110020chi,car,FielRo20,tackles_solo,2,,,,,
player,201110020chi,car,FielRo20,tackles_assists,0,,,,,
player,201110020chi,car,FielRo20,tackles_loss,0,,,,,
player,201110020chi,car,FielRo20,qb_hits,0,,,,,
player,201110020chi,car,FielRo20,fumbles_rec,0,,,,,
player,201110020chi,car,FielRo20,fumbles_rec_yds,0,,,,,
player,201110020chi,car,FielRo20,fumbles_rec_td,0,,,,,
player,201110020chi,car,FielRo20,fumbles_forced,0,,,,,
player,201110020chi,car,marexoli01,def_int,0,,,,,
player,201110020chi,car,marexoli01,def_int_yds,0,,,,,
player,201110020chi,car,marexoli01,def_int_td,0,,,,,
player,201110020chi,car,marexoli01,def_int_long,0,,,,,
player,201110020chi,car,marexoli01,pass_defended,0,,,,,
player,201110020chi,car,marexoli01,sacks,0.0,,,,,
player,201110020chi,car,marexoli01,tackles_combined,2,,,,,
player,201110020chi,car,marexoli01,tackles_solo,2,,,,,
player,201110020chi,car,marexoli01,tackles_assists,0,,,,,
player,201110020chi,car,marexoli01,tackles_loss,0,,,,,
player,201110020chi,car,marexoli01,qb_hits,0,,,,,
player,201110020chi,car,marexoli01,fumbles_rec,0,,,,,
player,201110020chi,car,marexoli01,fumbles_rec_yds,0,,,,,
player,201110020chi,car,marexoli01,fumbles_rec_td,0,,,,,
player,201110020chi,car,marexoli01,fumbles_forced,0,,,,,
player,201110020chi,car,NorwEr99,def_int,0,,,,,
player,201110020chi,car,NorwEr99,def_int_yds,0,,,,,
player,201110020chi,car,NorwEr99,def_int_td,0,,,,,
player,201110020chi,car,NorwEr99,def_int_long,0,,,,,
player,201110020chi,car,NorwEr99,pass_defended,0,,,,,
player,201110020chi,car,NorwEr99,sacks,0.0,,,,,
player,201110020chi,car,NorwEr99,tackles_combined,2,,,,,
player,201110020chi,car,NorwEr99,tackles_solo,2,,,,,
player,201110020chi,car,NorwEr99,tackles_assists,0,,,,,
player,201110020chi,car,NorwEr99,tackles_loss,0,,,,,
player,201110020chi,car,NorwEr99,qb_hits,1,,,,,
player,201110020chi,car,NorwEr99,fumbles_rec,0,,,,,
player,201110020chi,car,NorwEr99,fumbles_rec_yds,0,,,,,
player,201110020chi,car,NorwEr99,fumbles_rec_td,0,,,,,
player,201110020chi,car,NorwEr99,fumbles_forced,0,,,,,
player,201110020chi,car,WillTh99,def_int,0,,,,,
player,201110020chi,car,WillTh99,def_int_yds,0,,,,,
player,201110020chi,car,WillTh99,def_int_td,0,,,,,
player,201110020chi,car,WillTh99,def_int_long,0,,,,,
player,201110020chi,car,WillTh99,pass_defended,0,,,,,
player,201110020chi,car,WillTh99,sacks,0.0,,,,,
player,201110020chi,car,WillTh99,tackles_combined,2,,,,,
player,201110020chi,car,WillTh99,tackles_solo,2,,,,,
player,201110020chi,car,WillTh99,tackles_assists,0,,,,,
player,201110020chi,car,WillTh99,tackles_loss,0,,,,,
player,201110020chi,car,WillTh99,qb_hits,0,,,,,
player,201110020chi,car,WillTh99,fumbles_rec,0,,,,,
player,201110020chi,car,WillTh99,fumbles_rec_yds,0,,,,,
player,201110020chi,car,WillTh99,fumbles_rec_td,0,,,,,
player,201110020chi,car,WillTh99,fumbles_forced,0,,,,,
player,201110020chi,car,FuaxSi00,def_int,0,,,,,
player,201110020chi,car,FuaxSi00,def_int_yds,0,,,,,
player,201110020chi,car,FuaxSi00,def_int_td,0,,,,,
player,201110020chi,car,FuaxSi00,def_int_long,0,,,,,
player,201110020chi,car,FuaxSi00,pass_defended,0,,,,,
player,201110020chi,car,FuaxSi00,sacks,0.0,,,,,
player,201110020chi,car,FuaxSi00,tackles_combined,1,,,,,
player,201110020chi,car,FuaxSi00,tackles_solo,0,,,,,
player,201110020chi,car,FuaxSi00,tackles_assists,1,,,,,
player,201110020chi,car,FuaxSi00,tackles_loss,0,,,,,
player,201110020chi,car,FuaxSi00,qb_hits,0,,,,,
player,201110020chi,car,FuaxSi00,fumbles_rec,0,,,,,
player,201110020chi,car,FuaxSi00,fumbles_rec_yds,0,,,,,
player,201110020chi,car,FuaxSi00,fumbles_rec_td,0,,,,,
player,201110020chi,car,FuaxSi00,fumbles_forced,0,,,,,
player,201110020chi,car,LaFeBr00,def_int,0,,,,,
player,201110020chi,car,LaFeBr00,def_int_yds,0,,,,,
player,201110020chi,car,LaFeBr00,def_int_td,0,,,,,
player,201110020chi,car,LaFeBr00,def_int_long,0,,,,,
player,201110020chi,car,LaFeBr00,pass_defended,0,,,,,
player,201110020chi,car,LaFeBr00,sacks,0.0,,,,,
player,201110020chi,car,LaFeBr00,tackles_combined,1,,,,,
player,201110020chi,car,LaFeBr00,tackles_solo,1,,,,,
player,201110020chi,car,LaFeBr00,tackles_assists,0,,,,,
player,201110020chi,car,LaFeBr00,tackles_loss,0,,,,,
player,201110020chi,car,LaFeBr00,qb_hits,0,,,,,
player,201110020chi,car,LaFeBr00,fumbles_rec,0,,,,,
player,201110020chi,car,LaFeBr00,fumbles_rec_yds,0,,,,,
player,201110020chi,car,LaFeBr00,fumbles_rec_td,0,,,,,
player,201110020chi,car,LaFeBr00,fumbles_forced,0,,,,,
player,201110020chi,chi,MoorDJ99,def_int,1,,,,,
player,201110020chi,chi,MoorDJ99,def_int_yds,20,,,,,
player,201110020chi,chi,MoorDJ99,def_int_td,1,,,,,
player,201110020chi,chi,MoorDJ99,def_int_long,20,,,,,
player,201110020chi,chi,MoorDJ99,pass_defended,1,,,,,
player,201110020chi,chi,MoorDJ99,sacks,0.0,,,,,
player,201110020chi,chi,MoorDJ99,tackles_combined,3,,,,,
player,201110020chi,chi,MoorDJ99,tackles_solo,2,,,,,
player,201110020chi,chi,MoorDJ99,tackles_assists,1,,,,,
player,201110020chi,chi,MoorDJ99,tackles_loss,0,,,,,
player,201110020chi,chi,MoorDJ99,qb_hits,0,,,,,
player,201110020chi,chi,MoorDJ99,fumbles_rec,0,,,,,
player,201110020chi,chi,MoorDJ99,fumbles_rec_yds,0,,,,,
player,201110020chi,chi,MoorDJ99,fumbles_rec_td,0,,,,,
player,201110020chi,chi,MoorDJ99,fumbles_forced,0,,,,,
player,201110020chi,chi,BrigLa99,def_int,0,,,,,
player,201110020chi,chi,BrigLa99,def_int_yds,0,,,,,
player,201110020chi,chi,BrigLa99,def_int_td,0,,,,,
player,201110020chi,chi,BrigLa99,def_int_long,0,,,,,
player,201110020chi,chi,BrigLa99,pass_defended,0,,,,,
player,201110020chi,chi,BrigLa99,sacks,0.0,,,,,
player,201110020chi,chi,BrigLa99,tackles_combined,8,,,,,
player,201110020chi,chi,BrigLa99,tackles_solo,5,,,,,
player,201110020chi,chi,BrigLa99,tackles_assists,3,,,,,
player,201110020chi,chi,BrigLa99,tackles_loss,0,,,,,
player,201110020chi,chi,BrigLa99,qb_hits,0,,,,,
player,201110020chi,chi,BrigLa99,fumbles_rec,0,,,,,
player,201110020chi,chi,BrigLa99,fumbles_rec_yds,0,,,,,
player,201110020chi,chi,BrigLa99,fumbles_rec_td,0,,,,,
player,201110020chi,chi,BrigLa99,fumbles_forced,0,,,,,
player,201110020chi,chi,UrlaBr00,def_int,0,,,,,
player,201110020chi,chi,UrlaBr00,def_int_yds,0,,,,,
player,201110020chi,chi,UrlaBr00,def_int_td,0,,,,,
player,201110020chi,chi,UrlaBr00,def_int_long,0,,,,,
player,201110020chi,chi,UrlaBr00,pass_defended,0,,,,,
player,201110020chi,chi,UrlaBr00,sacks,0.0,,,,,
player,201110020chi,chi,UrlaBr00,tackles_combined,8,,,,,
player,201110020chi,chi,UrlaBr00,tackles_solo,8,,,,,
player,201110020chi,chi,UrlaBr00,tackles_assists,0,,,,,
player,201110020chi,chi,UrlaBr00,tackles_loss,0,,,,,
player,201110020chi,chi,UrlaBr00,qb_hits,0,,,,,
player,201110020chi,chi,UrlaBr00,fumbles_rec,0,,,,,
player,201110020chi,chi,UrlaBr00,fumbles_rec_yds,0,,,,,
player,201110020chi,chi,UrlaBr00,fumbles_rec_td,0,,,,,
player,201110020chi,chi,UrlaBr00,fumbles_forced,0,,,,,
player,201110020chi,chi,MeriBr99,def_int,0,,,,,
player,201110020chi,chi,MeriBr99,def_int_yds,0,,,,,
player,201110020chi,chi,MeriBr99,def_int_td,0,,,,,
player,201110020chi,chi,MeriBr99,def_int_long,0,,,,,
player,201110020chi,chi,MeriBr99,pass_defended,1,,,,,
player,201110020chi,chi,MeriBr99,sacks,0.0,,,,,
player,201110020chi,chi,MeriBr99,tackles_combined,7,,,,,
player,201110020chi,chi,MeriBr99,tackles_solo,6,,,,,
player,201110020chi,chi,MeriBr99,tackles_assists,1,,,,,
player,201110020chi,chi,MeriBr99,tackles_loss,0,,,,,
player,201110020chi,chi,MeriBr99,qb_hits,0,,,,,
player,201110020chi,chi,MeriBr99,fumbles_rec,0,,,,,
player,201110020chi,chi,MeriBr99,fumbles_rec_yds,0,,,,,
player,201110020chi,chi,MeriBr99,fumbles_rec_td,0,,,,,
player,201110020chi,chi,MeriBr99,fumbles_forced,0,,,,,
player,201110020chi,chi,TillCh20,def_int,0,,,,,
player,201110020chi,chi,TillCh20,def_int_yds,0,,,,,
player,201110020chi,chi,TillCh20,def_int_td,0,,,,,
player,201110020chi,chi,TillCh20,def_int_long,0,,,,,
player,201110020chi,chi,TillCh20,pass_defended,2,,,,,
player,201110020chi,chi,TillCh20,sacks,0.0,,,,,
player,201110020chi,chi,TillCh20,tackles_combined,7,,,,,
player,201110020chi,chi,TillCh20,tackles_solo,6,,,,,
player,201110020chi,chi,TillCh20,tackles_assists,1,,,,,
player,201110020chi,chi,TillCh20,tackles_loss,0,,,,,
player,201110020chi,chi,TillCh20,qb_hits,0,,,,,
player,201110020chi,chi,TillCh20,fumbles_rec,0,,,,,
player,201110020chi,chi,TillCh20,fumbles_rec_yds,0,,,,,
player,201110020chi,chi,TillCh20,fumbles_rec_td,0,,,,,
player,201110020chi,chi,TillCh20,fumbles_forced,0,,,,,
player,201110020chi,chi,WrigMa99,def_int,0,,,,,
player,201110020chi,chi,WrigMa99,def_int_yds,0,,,,,
player,201110020chi,chi,WrigMa99,def_int_td,0,,,,,
player,201110020chi,chi,WrigMa99,def_int_long,0,,,,,
player,201110020chi,chi,WrigMa99,pass_defended,0,,,,,
player,201110020chi,chi,WrigMa99,sacks,0.0,,,,,
player,201110020chi,chi,WrigMa99,tackles_combined,6,,,,,
player,201110020chi,chi,WrigMa99,tackles_solo,5,,,,,
player,201110020chi,chi,WrigMa99,tackles_assists,1,,,,,
player,201110020chi,chi,WrigMa99,tackles_loss,0,,,,,
player,201110020chi,chi,WrigMa99,qb_hits,0,,,,,
player,201110020chi,chi,WrigMa99,fumbles_rec,0,,,,,
player,201110020chi,chi,WrigMa99,fumbles_rec_yds,0,,,,,
player,201110020chi,chi,WrigMa99,fumbles_rec_td,0,,,,,
player,201110020chi,chi,WrigMa99,fumbles_forced,0,,,,,
player,201110020chi,chi,JennTi20,def_int,0,,,,,
player,201110020chi,chi,JennTi20,def_int_yds,0,,,,,
player,201110020chi,chi,JennTi20,def_int_td,0,,,,,
player,201110020chi,chi,JennTi20,def_int_long,0,,,,,
player,201110020chi,chi,JennTi20,pass_defended,2,,,,,
player,201110020chi,chi,JennTi20,sacks,0.0,,,,,
player,201110020chi,chi,JennTi20,tackles_combined,3,,,,,
player,201110020chi,chi,JennTi20,tackles_solo,2,,,,,
player,201110020chi,chi,JennTi20,tackles_assists,1,,,,,
player,201110020chi,chi,JennTi20,tackles_loss,0,,,,,
player,201110020chi,chi,JennTi20,qb_hits,0,,,,,
player,201110020chi,chi,JennTi20,fumbles_rec,0,,,,,
player,201110020chi,chi,JennTi20,fumbles_rec_yds,0,,,,,
player,201110020chi,chi,JennTi20,fumbles_rec_td,0,,,,,
player,201110020chi,chi,JennTi20,fumbles_forced,0,,,,,
player,201110020chi,chi,OkoyAm99,def_int,0,,,,,
player,201110020chi,chi,OkoyAm99,def_int_yds,0,,,,,
player,201110020chi,chi,OkoyAm99,def_int_td,0,,,,,
player,201110020chi,chi,OkoyAm99,def_int_long,0,,,,,
player,201110020chi,chi,OkoyAm99,pass_defended,0,,,,,
player,201110020chi,chi,OkoyAm99,sacks,0.0,,,,,
player,201110020chi,chi,OkoyAm99,tackles_combined,3,,,,,
player,201110020chi,chi,OkoyAm99,tackles_solo,2,,,,,
player,201110020chi,chi,OkoyAm99,tackles_assists,1,,,,,
player,201110020chi,chi,OkoyAm99,tackles_loss,0,,,,,
player,201110020chi,chi,OkoyAm99,qb_hits,0,,,,,
player,201110020chi,chi,OkoyAm99,fumbles_rec,0,,,,,
player,201110020chi,chi,OkoyAm99,fumbles_rec_yds,0,,,,,
player,201110020chi,chi,OkoyAm99,fumbles_rec_td,0,,,,,
player,201110020chi,chi,OkoyAm99,fumbles_forced,0,,,,,
player,201110020chi,chi,PeppJu99,def_int,0,,,,,
player,201110020chi,chi,PeppJu99,def_int_yds,0,,,,,
player,201110020chi,chi,PeppJu99,def_int_td,0,,,,,
player,201110020chi,chi,PeppJu99,def_int_long,0,,,,,
player,201110020chi,chi,PeppJu99,pass_defended,0,,,,,
player,201110020chi,chi,PeppJu99,sacks,0.0,,,,,
player,201110020chi,chi,PeppJu99,tackles_combined,3,,,,,
player,201110020chi,chi,PeppJu99,tackles_solo,2,,,,,
player,201110020chi,chi,PeppJu99,tackles_assists,1,,,,,
player,201110020chi,chi,PeppJu99,tackles_loss,0,,,,,
player,201110020chi,chi,PeppJu99,qb_hits,0,,,,,
player,201110020chi,chi,PeppJu99,fumbles_rec,0,,,,,
player,201110020chi,chi,PeppJu99,fumbles_rec_yds,0,,,,,
player,201110020chi,chi,PeppJu99,fumbles_rec_td,0,,,,,
player,201110020chi,chi,PeppJu99,fumbles_forced,0,,,,,
player,201110020chi,chi,StelCr99,def_int,0,,,,,
player,201110020chi,chi,StelCr99,def_int_yds,0,,,,,
player,201110020chi,chi,StelCr99,def_int_td,0,,,,,
player,201110020chi,chi,StelCr99,def_int_long,0,,,,,
player,201110020chi,chi,StelCr99,pass_defended,0,,,,,
player,201110020chi,chi,StelCr99,sacks,0.0,,,,,
player,201110020chi,chi,StelCr99,tackles_combined,3,,,,,
player,201110020chi,chi,StelCr99,tackles_solo,3,,,,,
player,201110020chi,chi,StelCr99,tackles_assists,0,,,,,
player,201110020chi,chi,StelCr99,tackles_loss,0,,,,,
player,201110020chi,chi,StelCr99,qb_hits,0,,,,,
player,201110020chi,chi,StelCr99,fumbles_rec,0,,,,,
player,201110020chi,chi,StelCr99,fumbles_rec_yds,0,,,,,
player,201110020chi,chi,StelCr99,fumbles_rec_td,0,,,,,
player,201110020chi,chi,StelCr99,fumbles_forced,0,,,,,
player,201110020chi,chi,AdamAn20,def_int,0,,,,,
player,201110020chi,chi,AdamAn20,def_int_yds,0,,,,,
player,201110020chi,chi,AdamAn20,def_int_td,0,,,,,
player,201110020chi,chi,AdamAn20,def_int_long,0,,,,,
player,201110020chi,chi,AdamAn20,pass_defended,0,,,,,
player,201110020chi,chi,AdamAn20,sacks,0.0,,,,,
player,201110020chi,chi,AdamAn20,tackles_combined,2,,,,,
player,201110020chi,chi,AdamAn20,tackles_solo,2,,,,,
player,201110020chi,chi,AdamAn20,tackles_assists,0,,,,,
player,201110020chi,chi,AdamAn20,tackles_loss,0,,,,,
player,201110020chi,chi,AdamAn20,qb_hits,0,,,,,
player,201110020chi,chi,AdamAn20,fumbles_rec,0,,,,,
player,201110020chi,chi,AdamAn20,fumbles_rec_yds,0,,,,,
player,201110020chi,chi,AdamAn20,fumbles_rec_td,0,,,,,
player,201110020chi,chi,AdamAn20,fumbles_forced,0,,,,,
player,201110020chi,chi,IdonIs20,def_int,0,,,,,
player,201110020chi,chi,IdonIs20,def_int_yds,0,,,,,
player,201110020chi,chi,IdonIs20,def_int_td,0,,,,,
player,201110020chi,chi,IdonIs20,def_int_long,0,,,,,
player,201110020chi,chi,IdonIs20,pass_defended,0,,,,,
player,201110020chi,chi,IdonIs20,sacks,0.0,,,,,
player,201110020chi,chi,IdonIs20,tackles_combined,2,,,,,
player,201110020chi,chi,IdonIs20,tackles_solo,2,,,,,
player,201110020chi,chi,IdonIs20,tackles_assists,0,,,,,
player,201110020chi,chi,IdonIs20,tackles_loss,1,,,,,
player,201110020chi,chi,IdonIs20,qb_hits,0,,,,,
player,201110020chi,chi,IdonIs20,fumbles_rec,0,,,,,
player,201110020chi,chi,IdonIs20,fumbles_rec_yds,0,,,,,
player,201110020chi,chi,IdonIs20,fumbles_rec_td,0,,,,,
player,201110020chi,chi,IdonIs20,fumbles_forced,0,,,,,
player,201110020chi,chi,IwuhBr20,def_int,0,,,,,
player,201110020chi,chi,IwuhBr20,def_int_yds,0,,,,,
player,201110020chi,chi,IwuhBr20,def_int_td,0,,,,,
player,201110020chi,chi,IwuhBr20,def_int_long,0,,,,,
player,201110020chi,chi,IwuhBr20,pass_defended,0,,,,,
player,201110020chi,chi,IwuhBr20,sacks,0.0,,,,,
player,201110020chi,chi,IwuhBr20,tackles_combined,2,,,,,
player,201110020chi,chi,IwuhBr20,tackles_solo,2,,,,,
player,201110020chi,chi,IwuhBr20,tackles_assists,0,,,,,
player,201110020chi,chi,IwuhBr20,tackles_loss,0,,,,,
player,201110020chi,chi,IwuhBr20,qb_hits,0,,,,,
player,201110020chi,chi,IwuhBr20,fumbles_rec,0,,,,,
player,201110020chi,chi,IwuhBr20,fumbles_rec_yds,0,,,,,
player,201110020chi,chi,IwuhBr20,fumbles_rec_td,0,,,,,
player,201110020chi,chi,IwuhBr20,fumbles_forced,0,,,,,
player,201110020chi,chi,ReedNi99,def_int,0,,,,,
player,201110020chi,chi,ReedNi99,def_int_yds,0,,,,,
player,201110020chi,chi,ReedNi99,def_int_td,0,,,,,
player,201110020chi,chi,ReedNi99,def_int_long,0,,,,,
player,201110020chi,chi,ReedNi99,pass_defended,0,,,,,
player,201110020chi,chi,ReedNi99,sacks,0.0,,,,,
player,201110020chi,chi,ReedNi99,tackles_combined,2,,,,,
player,201110020chi,chi,ReedNi99,tackles_solo,2,,,,,
player,201110020chi,chi,ReedNi99,tackles_assists,0,,,,,
player,201110020chi,chi,ReedNi99,tackles_loss,0,,,,,
player,201110020chi,chi,ReedNi99,qb_hits,0,,,,,
player,201110020chi,chi,ReedNi99,fumbles_rec,0,,,,,
player,201110020chi,chi,ReedNi99,fumbles_rec_yds,0,,,,,
player,201110020chi,chi,ReedNi99,fumbles_rec_td,0,,,,,
player,201110020chi,chi,ReedNi99,fumbles_forced,0,,,,,
player,201110020chi,chi,RoacNi99,def_int,0,,,,,
player,201110020chi,chi,RoacNi99,def_int_yds,0,,,,,
player,201110020chi,chi,RoacNi99,def_int_td,0,,,,,
player,201110020chi,chi,RoacNi99,def_int_long,0,,,,,
player,201110020chi,chi,RoacNi99,pass_defended,0,,,,,
player,201110020chi,chi,RoacNi99,sacks,0.0,,,,,
player,201110020chi,chi,RoacNi99,tackles_combined,2,,,,,
player,201110020chi,chi,RoacNi99,tackles_solo,2,,,,,
player,201110020chi,chi,RoacNi99,tackles_assists,0,,,,,
player,201110020chi,chi,RoacNi99,tackles_loss,0,,,,,
player,201110020chi,chi,RoacNi99,qb_hits,0,,,,,
player,201110020chi,chi,RoacNi99,fumbles_rec,0,,,,,
player,201110020chi,chi,RoacNi99,fumbles_rec_yds,0,,,,,
player,201110020chi,chi,RoacNi99,fumbles_rec_td,0,,,,,
player,201110020chi,chi,RoacNi99,fumbles_forced,0,,,,,
player,201110020chi,chi,ToeaMa99,def_int,0,,,,,
player,201110020chi,chi,ToeaMa99,def_int_yds,0,,,,,
player,201110020chi,chi,ToeaMa99,def_int_td,0,,,,,
player,201110020chi,chi,ToeaMa99,def_int_long,0,,,,,
player,201110020chi,chi,ToeaMa99,pass_defended,0,,,,,
player,201110020chi,chi,ToeaMa99,sacks,0.0,,,,,
player,201110020chi,chi,ToeaMa99,tackles_combined,1,,,,,
player,201110020chi,chi,ToeaMa99,tackles_solo,1,,,,,
player,201110020chi,chi,ToeaMa99,tackles_assists,0,,,,,
player,201110020chi,chi,ToeaMa99,tackles_loss,0,,,,,
player,201110020chi,chi,ToeaMa99,qb_hits,1,,,,,
player,201110020chi,chi,ToeaMa99,fumbles_rec,0,,,,,
player,201110020chi,chi,ToeaMa99,fumbles_rec_yds,0,,,,,
player,201110020chi,chi,ToeaMa99,fumbles_rec_td,0,,,,,
player,201110020chi,chi,ToeaMa99,fumbles_forced,0,,,,,
player,201110020chi,car,EdwaAr00,kick_ret,0,,,,,
player,201110020chi,car,EdwaAr00,kick_ret_yds,0,,,,,
player,201110020chi,car,EdwaAr00,kick_ret_yds_per_ret,,,,,,
player,201110020chi,car,EdwaAr00,kick_ret_td,0,,,,,
player,201110020chi,car,EdwaAr00,kick_ret_long,0,,,,,
player,201110020chi,car,EdwaAr00,punt_ret,2,,,,,
player,201110020chi,car,EdwaAr00,punt_ret_yds,7,,,,,
player,201110020chi,car,EdwaAr00,punt_ret_yds_per_ret,3.5,,,,,
player,201110020chi,car,EdwaAr00,punt_ret_td,0,,,,,
player,201110020chi,car,EdwaAr00,punt_ret_long,6,,,,,
player,201110020chi,car,GoodMi00,kick_ret,4,,,,,
player,201110020chi,car,GoodMi00,kick_ret_yds,94,,,,,
player,201110020chi,car,GoodMi00,kick_ret_yds_per_ret,23.5,,,,,
player,201110020chi,car,GoodMi00,kick_ret_td,0,,,,,
player,201110020chi,car,GoodMi00,kick_ret_long,30,,,,,
player,201110020chi,car,GoodMi00,punt_ret,0,,,,,
player,201110020chi,car,GoodMi00,punt_ret_yds,0,,,,,
player,201110020chi,car,GoodMi00,punt_ret_yds_per_ret,,,,,,
player,201110020chi,car,GoodMi00,punt_ret_td,0,,,,,
player,201110020chi,car,GoodMi00,punt_ret_long,0,,,,,
player,201110020chi,car,PughJo99,kick_ret,2,,,,,
player,201110020chi,car,PughJo99,kick_ret_yds,51,,,,,
player,201110020chi,car,PughJo99,kick_ret_yds_per_ret,25.5,,,,,
player,201110020chi,car,PughJo99,kick_ret_td,0,,,,,
player,201110020chi,car,PughJo99,kick_ret_long,28,,,,,
player,201110020chi,car,PughJo99,punt_ret,0,,,,,
player,201110020chi,car,PughJo99,punt_ret_yds,0,,,,,
player,201110020chi,car,PughJo99,punt_ret_yds_per_ret,,,,,,
player,201110020chi,car,PughJo99,punt_ret_td,0,,,,,
player,201110020chi,car,PughJo99,punt_ret_long,0,,,,,
player,201110020chi,chi,HestDe99,kick_ret,2,,,,,
player,201110020chi,chi,HestDe99,kick_ret_yds,73,,,,,
player,201110020chi,chi,HestDe99,kick_ret_yds_per_ret,36.5,,,,,
player,201110020chi,chi,HestDe99,kick_ret_td,0,,,,,
player,201110020chi,chi,HestDe99,kick_ret_long,73,,,,,
player,201110020chi,chi,HestDe99,punt_ret,1,,,,,
player,201110020chi,chi,HestDe99,punt_ret_yds,69,,,,,
player,201110020chi,chi,HestDe99,punt_ret_yds_per_ret,69.0,,,,,
player,201110020chi,chi,HestDe99,punt_ret_td,1,,,,,
player,201110020chi,chi,HestDe99,punt_ret_long,69,,,,,
player,201110020chi,chi,BellKa00,kick_ret,1,,,,,
player,201110020chi,chi,BellKa00,kick_ret_yds,20,,,,,
player,201110020chi,chi,BellKa00,kick_ret_yds_per_ret,20.0,,,,,
player,201110020chi,chi,BellKa00,kick_ret_td,0,,,,,
player,201110020chi,chi,BellKa00,kick_ret_long,20,,,,,
player,201110020chi,chi,BellKa00,punt_ret,0,,,,,
player,201110020chi,chi,BellKa00,punt_ret_yds,0,,,,,
player,201110020chi,chi,BellKa00,punt_ret_yds_per_ret,,,,,,
player,201110020chi,chi,BellKa00,punt_ret_td,0,,,,,
player,201110020chi,chi,BellKa00,punt_ret_long,0,,,,,
player,201110020chi,chi,KnoxJo00,kick_ret,1,,,,,
player,201110020chi,chi,KnoxJo00,kick_ret_yds,32,,,,,
