game,2011,13,20111204,201112040nyg,gnb,"Green Bay Packers",38,nyg,"New York Giants",35
player,201112040nyg,nyg,BardRa00,pass_rating,,,,,,
player,201112040nyg,nyg,BardRa00,rush_att,0,,,,,
player,201112040nyg,nyg,BardRa00,rush_yds,0,,,,,
player,201112040nyg,nyg,BardRa00,rush_td,0,,,,,
player,201112040nyg,nyg,BardRa00,rush_long,0,,,,,
player,201112040nyg,nyg,BardRa00,targets,3,,,,,
player,201112040nyg,nyg,BardRa00,rec,1,,,,,
player,201112040nyg,nyg,BardRa00,rec_yds,9,,,,,
player,201112040nyg,nyg,BardRa00,rec_td,0,,,,,
player,201112040nyg,nyg,BardRa00,rec_long,9,,,,,
player,201112040nyg,nyg,BardRa00,fumbles,0,,,,,
player,201112040nyg,nyg,BardRa00,fumbles_lost,,,,,,
player,201112040nyg,gnb,MattCl99,def_int,1,,,,,
player,201112040nyg,gnb,MattCl99,def_int_yds,38,,,,,
player,201112040nyg,gnb,MattCl99,def_int_td,1,,,,,
player,201112040nyg,gnb,MattCl99,def_int_long,38,,,,,
player,201112040nyg,gnb,MattCl99,pass_defended,1,,,,,
player,201112040nyg,gnb,MattCl99,sacks,1.0,,,,,
player,201112040nyg,gnb,MattCl99,tackles_combined,2,,,,,
player,201112040nyg,gnb,MattCl99,tackles_solo,1,,,,,
player,201112040nyg,gnb,MattCl99,tackles_assists,1,,,,,
player,201112040nyg,gnb,MattCl99,tackles_loss,0,,,,,
player,201112040nyg,gnb,MattCl99,qb_hits,3,,,,,
player,201112040nyg,gnb,MattCl99,fumbles_rec,0,,,,,
player,201112040nyg,gnb,MattCl99,fumbles_rec_yds,0,,,,,
player,201112040nyg,gnb,MattCl99,fumbles_rec_td,0,,,,,
player,201112040nyg,gnb,MattCl99,fumbles_forced,1,,,,,
player,201112040nyg,gnb,PeprCh20,def_int,0,,,,,
player,201112040nyg,gnb,PeprCh20,def_int_yds,0,,,,,
player,201112040nyg,gnb,PeprCh20,def_int_td,0,,,,,
player,201112040nyg,gnb,PeprCh20,def_int_long,0,,,,,
player,201112040nyg,gnb,PeprCh20,pass_defended,1,,,,,
player,201112040nyg,gnb,PeprCh20,sacks,0.0,,,,,
player,201112040nyg,gnb,PeprCh20,tackles_combined,9,,,,,
player,201112040nyg,gnb,PeprCh20,tackles_solo,6,,,,,
player,201112040nyg,gnb,PeprCh20,tackles_assists,3,,,,,
player,201112040nyg,gnb,PeprCh20,tackles_loss,0,,,,,
player,201112040nyg,gnb,PeprCh20,qb_hits,0,,,,,
player,201112040nyg,gnb,PeprCh20,fumbles_rec,0,,,,,
player,201112040nyg,gnb,PeprCh20,fumbles_rec_yds,0,,,,,
player,201112040nyg,gnb,PeprCh20,fumbles_rec_td,0,,,,,
player,201112040nyg,gnb,PeprCh20,fumbles_forced,0,,,,,
player,201112040nyg,gnb,SmitD.00,def_int,0,,,,,
player,201112040nyg,gnb,SmitD.00,def_int_yds,0,,,,,
player,201112040nyg,gnb,SmitD.00,def_int_td,0,,,,,
player,201112040nyg,gnb,SmitD.00,def_int_long,0,,,,,
player,201112040nyg,gnb,SmitD.00,pass_defended,0,,,,,
player,201112040nyg,gnb,SmitD.00,sacks,0.0,,,,,
player,201112040nyg,gnb,SmitD.00,tackles_combined,8,,,,,
player,201112040nyg,gnb,SmitD.00,tackles_solo,6,,,,,
player,201112040nyg,gnb,SmitD.00,tackles_assists,2,,,,,
player,201112040nyg,gnb,SmitD.00,tackles_loss,0,,,,,
player,201112040nyg,gnb,SmitD.00,qb_hits,0,,,,,
player,201112040nyg,gnb,SmitD.00,fumbles_rec,0,,,,,
player,201112040nyg,gnb,SmitD.00,fumbles_rec_yds,0,,,,,
player,201112040nyg,gnb,SmitD.00,fumbles_rec_td,0,,,,,
player,201112040nyg,gnb,SmitD.00,fumbles_forced,0,,,,,
player,201112040nyg,gnb,BurnMo99,def_int,0,,,,,
player,201112040nyg,gnb,BurnMo99,def_int_yds,0,,,,,
player,201112040nyg,gnb,BurnMo99,def_int_td,0,,,,,
player,201112040nyg,gnb,BurnMo99,def_int_long,0,,,,,
player,201112040nyg,gnb,BurnMo99,pass_defended,2,,,,,
player,201112040nyg,gnb,BurnMo99,sacks,0.0,,,,,
player,201112040nyg,gnb,BurnMo99,tackles_combined,6,,,,,
player,201112040nyg,gnb,BurnMo99,tackles_solo,5,,,,,
player,201112040nyg,gnb,BurnMo99,tackles_assists,1,,,,,
player,201112040nyg,gnb,BurnMo99,tackles_loss,0,,,,,
player,201112040nyg,gnb,BurnMo99,qb_hits,0,,,,,
player,201112040nyg,gnb,BurnMo99,fumbles_rec,0,,,,,
player,201112040nyg,gnb,BurnMo99,fumbles_rec_yds,0,,,,,
player,201112040nyg,gnb,BurnMo99,fumbles_rec_td,0,,,,,
player,201112040nyg,gnb,BurnMo99,fumbles_forced,0,,,,,
player,201112040nyg,gnb,WoodCh00,def_int,0,,,,,
player,201112040nyg,gnb,WoodCh00,def_int_yds,0,,,,,
player,201112040nyg,gnb,WoodCh00,def_int_td,0,,,,,
player,201112040nyg,gnb,WoodCh00,def_int_long,0,,,,,
player,201112040nyg,gnb,WoodCh00,pass_defended,0,,,,,
player,201112040nyg,gnb,WoodCh00,sacks,0.0,,,,,
player,201112040nyg,gnb,WoodCh00,tackles_combined,6,,,,,
player,201112040nyg,gnb,WoodCh00,tackles_solo,5,,,,,
player,201112040nyg,gnb,WoodCh00,tackles_assists,1,,,,,
player,201112040nyg,gnb,WoodCh00,tackles_loss,0,,,,,
player,201112040nyg,gnb,WoodCh00,qb_hits,0,,,,,
player,201112040nyg,gnb,WoodCh00,fumbles_rec,0,,,,,
player,201112040nyg,gnb,WoodCh00,fumbles_rec_yds,0,,,,,
player,201112040nyg,gnb,WoodCh00,fumbles_rec_td,0,,,,,
player,201112040nyg,gnb,WoodCh00,fumbles_forced,0,,,,,
player,201112040nyg,gnb,WillTr99,def_int,0,,,,,
player,201112040nyg,gnb,WillTr99,def_int_yds,0,,,,,
player,201112040nyg,gnb,WillTr99,def_int_td,0,,,,,
player,201112040nyg,gnb,WillTr99,def_int_long,0,,,,,
player,201112040nyg,gnb,WillTr99,pass_defended,2,,,,,
player,201112040nyg,gnb,WillTr99,sacks,0.0,,,,,
player,201112040nyg,gnb,WillTr99,tackles_combined,5,,,,,
player,201112040nyg,gnb,WillTr99,tackles_solo,3,,,,,
player,201112040nyg,gnb,WillTr99,tackles_assists,2,,,,,
player,201112040nyg,gnb,WillTr99,tackles_loss,0,,,,,
player,201112040nyg,gnb,WillTr99,qb_hits,0,,,,,
player,201112040nyg,gnb,WillTr99,fumbles_rec,0,,,,,
player,201112040nyg,gnb,WillTr99,fumbles_rec_yds,0,,,,,
player,201112040nyg,gnb,WillTr99,fumbles_rec_td,0,,,,,
player,201112040nyg,gnb,WillTr99,fumbles_forced,0,,,,,
player,201112040nyg,gnb,FranRo99,def_int,0,,,,,
player,201112040nyg,gnb,FranRo99,def_int_yds,0,,,,,
player,201112040nyg,gnb,FranRo99,def_int_td,0,,,,,
player,201112040nyg,gnb,FranRo99,def_int_long,0,,,,,
player,201112040nyg,gnb,FranRo99,pass_defended,1,,,,,
player,201112040nyg,gnb,FranRo99,sacks,0.0,,,,,
player,201112040nyg,gnb,FranRo99,tackles_combined,4,,,,,
player,201112040nyg,gnb,FranRo99,tackles_solo,3,,,,,
player,201112040nyg,gnb,FranRo99,tackles_assists,1,,,,,
player,201112040nyg,gnb,FranRo99,tackles_loss,1,,,,,
player,201112040nyg,gnb,FranRo99,qb_hits,0,,,,,
player,201112040nyg,gnb,FranRo99,fumbles_rec,0,,,,,
player,201112040nyg,gnb,FranRo99,fumbles_rec_yds,0,,,,,
player,201112040nyg,gnb,FranRo99,fumbles_rec_td,0,,,,,
player,201112040nyg,gnb,FranRo99,fumbles_forced,0,,,,,
player,201112040nyg,gnb,WaldEr99,def_int,0,,,,,
player,201112040nyg,gnb,WaldEr99,def_int_yds,0,,,,,
player,201112040nyg,gnb,WaldEr99,def_int_td,0,,,,,
player,201112040nyg,gnb,WaldEr99,def_int_long,0,,,,,
player,201112040nyg,gnb,WaldEr99,pass_defended,0,,,,,
player,201112040nyg,gnb,WaldEr99,sacks,0.0,,,,,
player,201112040nyg,gnb,WaldEr99,tackles_combined,4,,,,,
player,201112040nyg,gnb,WaldEr99,tackles_solo,2,,,,,
player,201112040nyg,gnb,WaldEr99,tackles_assists,2,,,,,
player,201112040nyg,gnb,WaldEr99,tackles_loss,1,,,,,
player,201112040nyg,gnb,WaldEr99,qb_hits,2,,,,,
player,201112040nyg,gnb,WaldEr99,fumbles_rec,0,,,,,
player,201112040nyg,gnb,WaldEr99,fumbles_rec_yds,0,,,,,
player,201112040nyg,gnb,WaldEr99,fumbles_rec_td,0,,,,,
player,201112040nyg,gnb,WaldEr99,fumbles_forced,0,,,,,
player,201112040nyg,gnb,GreeHo20,def_int,0,,,,,
player,201112040nyg,gnb,GreeHo20,def_int_yds,0,,,,,
player,201112040nyg,gnb,GreeHo20,def_int_td,0,,,,,
player,201112040nyg,gnb,GreeHo20,def_int_long,0,,,,,
player,201112040nyg,gnb,GreeHo20,pass_defended,0,,,,,
player,201112040nyg,gnb,GreeHo20,sacks,0.0,,,,,
player,201112040nyg,gnb,GreeHo20,tackles_combined,3,,,,,
player,201112040nyg,gnb,GreeHo20,tackles_solo,0,,,,,
player,201112040nyg,gnb,GreeHo20,tackles_assists,3,,,,,
player,201112040nyg,gnb,GreeHo20,tackles_loss,0,,,,,
player,201112040nyg,gnb,GreeHo20,qb_hits,0,,,,,
player,201112040nyg,gnb,GreeHo20,fumbles_rec,0,,,,,
player,201112040nyg,gnb,GreeHo20,fumbles_rec_yds,0,,,,,
player,201112040nyg,gnb,GreeHo20,fumbles_rec_td,0,,,,,
player,201112040nyg,gnb,GreeHo20,fumbles_forced,0,,,,,
player,201112040nyg,gnb,PickRy20,def_int,0,,,,,
player,201112040nyg,gnb,PickRy20,def_int_yds,0,,,,,
player,201112040nyg,gnb,PickRy20,def_int_td,0,,,,,
player,201112040nyg,gnb,PickRy20,def_int_long,0,,,,,
player,201112040nyg,gnb,PickRy20,pass_defended,0,,,,,
player,201112040nyg,gnb,PickRy20,sacks,0.0,,,,,
player,201112040nyg,gnb,PickRy20,tackles_combined,3,,,,,
player,201112040nyg,gnb,PickRy20,tackles_solo,3,,,,,
player,201112040nyg,gnb,PickRy20,tackles_assists,0,,,,,
player,201112040nyg,gnb,PickRy20,tackles_loss,0,,,,,
player,201112040nyg,gnb,PickRy20,qb_hits,0,,,,,
player,201112040nyg,gnb,PickRy20,fumbles_rec,0,,,,,
player,201112040nyg,gnb,PickRy20,fumbles_rec_yds,0,,,,,
player,201112040nyg,gnb,PickRy20,fumbles_rec_td,0,,,,,
player,201112040nyg,gnb,PickRy20,fumbles_forced,0,,,,,
player,201112040nyg,gnb,ShieSa00,def_int,0,,,,,
player,201112040nyg,gnb,ShieSa00,def_int_yds,0,,,,,
player,201112040nyg,gnb,ShieSa00,def_int_td,0,,,,,
player,201112040nyg,gnb,ShieSa00,def_int_long,0,,,,,
player,201112040nyg,gnb,ShieSa00,pass_defended,1,,,,,
player,201112040nyg,gnb,ShieSa00,sacks,0.0,,,,,
player,201112040nyg,gnb,ShieSa00,tackles_combined,3,,,,,
player,201112040nyg,gnb,ShieSa00,tackles_solo,3,,,,,
player,201112040nyg,gnb,ShieSa00,tackles_assists,0,,,,,
player,201112040nyg,gnb,ShieSa00,tackles_loss,0,,,,,
player,201112040nyg,gnb,ShieSa00,qb_hits,0,,,,,
player,201112040nyg,gnb,ShieSa00,fumbles_rec,0,,,,,
player,201112040nyg,gnb,ShieSa00,fumbles_rec_yds,0,,,,,
player,201112040nyg,gnb,ShieSa00,fumbles_rec_td,0,,,,,
player,201112040nyg,gnb,ShieSa00,fumbles_forced,0,,,,,
player,201112040nyg,gnb,BushJa20,def_int,0,,,,,
player,201112040nyg,gnb,BushJa20,def_int_yds,0,,,,,
player,201112040nyg,gnb,BushJa20,def_int_td,0,,,,,
player,201112040nyg,gnb,BushJa20,def_int_long,0,,,,,
player,201112040nyg,gnb,BushJa20,pass_defended,0,,,,,
player,201112040nyg,gnb,BushJa20,sacks,0.0,,,,,
player,201112040nyg,gnb,BushJa20,tackles_combined,2,,,,,
player,201112040nyg,gnb,BushJa20,tackles_solo,1,,,,,
player,201112040nyg,gnb,BushJa20,tackles_assists,1,,,,,
player,201112040nyg,gnb,BushJa20,tackles_loss,0,,,,,
player,201112040nyg,gnb,BushJa20,qb_hits,0,,,,,
player,201112040nyg,gnb,BushJa20,fumbles_rec,0,,,,,
player,201112040nyg,gnb,BushJa20,fumbles_rec_yds,0,,,,,
player,201112040nyg,gnb,BushJa20,fumbles_rec_td,0,,,,,
player,201112040nyg,gnb,BushJa20,fumbles_forced,0,,,,,
player,201112040nyg,gnb,NelsJo00,def_int,0,,,,,
player,201112040nyg,gnb,NelsJo00,def_int_yds,0,,,,,
player,201112040nyg,gnb,NelsJo00,def_int_td,0,,,,,
player,201112040nyg,gnb,NelsJo00,def_int_long,0,,,,,
player,201112040nyg,gnb,NelsJo00,pass_defended,0,,,,,
player,201112040nyg,gnb,NelsJo00,sacks,0.0,,,,,
player,201112040nyg,gnb,NelsJo00,tackles_combined,2,,,,,
player,201112040nyg,gnb,NelsJo00,tackles_solo,2,,,,,
player,201112040nyg,gnb,NelsJo00,tackles_assists,0,,,,,
player,201112040nyg,gnb,NelsJo00,tackles_loss,0,,,,,
player,201112040nyg,gnb,NelsJo00,qb_hits,0,,,,,
player,201112040nyg,gnb,NelsJo00,fumbles_rec,0,,,,,
player,201112040nyg,gnb,NelsJo00,fumbles_rec_yds,0,,,,,
player,201112040nyg,gnb,NelsJo00,fumbles_rec_td,0,,,,,
player,201112040nyg,gnb,NelsJo00,fumbles_forced,0,,,,,
player,201112040nyg,gnb,CrabTo00,def_int,0,,,,,
player,201112040nyg,gnb,CrabTo00,def_int_yds,0,,,,,
player,201112040nyg,gnb,CrabTo00,def_int_td,0,,,,,
player,201112040nyg,gnb,CrabTo00,def_int_long,0,,,,,
player,201112040nyg,gnb,CrabTo00,pass_defended,0,,,,,
player,201112040nyg,gnb,CrabTo00,sacks,0.0,,,,,
player,201112040nyg,gnb,CrabTo00,tackles_combined,1,,,,,
player,201112040nyg,gnb,CrabTo00,tackles_solo,1,,,,,
player,201112040nyg,gnb,CrabTo00,tackles_assists,0,,,,,
player,201112040nyg,gnb,CrabTo00,tackles_loss,0,,,,,
player,201112040nyg,gnb,CrabTo00,qb_hits,0,,,,,
player,201112040nyg,gnb,CrabTo00,fumbles_rec,0,,,,,
player,201112040nyg,gnb,CrabTo00,fumbles_rec_yds,0,,,,,
player,201112040nyg,gnb,CrabTo00,fumbles_rec_td,0,,,,,
player,201112040nyg,gnb,CrabTo00,fumbles_forced,0,,,,,
player,201112040nyg,gnb,CrosMa20,def_int,0,,,,,
player,201112040nyg,gnb,CrosMa20,def_int_yds,0,,,,,
player,201112040nyg,gnb,CrosMa20,def_int_td,0,,,,,
player,201112040nyg,gnb,CrosMa20,def_int_long,0,,,,,
player,201112040nyg,gnb,CrosMa20,pass_defended,0,,,,,
player,201112040nyg,gnb,CrosMa20,sacks,0.0,,,,,
player,201112040nyg,gnb,CrosMa20,tackles_combined,1,,,,,
player,201112040nyg,gnb,CrosMa20,tackles_solo,1,,,,,
player,201112040nyg,gnb,CrosMa20,tackles_assists,0,,,,,
player,201112040nyg,gnb,CrosMa20,tackles_loss,0,,,,,
player,201112040nyg,gnb,CrosMa20,qb_hits,0,,,,,
player,201112040nyg,gnb,CrosMa20,fumbles_rec,0,,,,,
player,201112040nyg,gnb,CrosMa20,fumbles_rec_yds,0,,,,,
player,201112040nyg,gnb,CrosMa20,fumbles_rec_td,0,,,,,
player,201112040nyg,gnb,CrosMa20,fumbles_forced,0,,,,,
player,201112040nyg,gnb,RajiBJ99,def_int,0,,,,,
player,201112040nyg,gnb,RajiBJ99,def_int_yds,0,,,,,
player,201112040nyg,gnb,RajiBJ99,def_int_td,0,,,,,
player,201112040nyg,gnb,RajiBJ99,def_int_long,0,,,,,
player,201112040nyg,gnb,RajiBJ99,pass_defended,0,,,,,
player,201112040nyg,gnb,RajiBJ99,sacks,0.0,,,,,
player,201112040nyg,gnb,RajiBJ99,tackles_combined,1,,,,,
player,201112040nyg,gnb,RajiBJ99,tackles_solo,1,,,,,
player,201112040nyg,gnb,RajiBJ99,tackles_assists,0,,,,,
player,201112040nyg,gnb,RajiBJ99,tackles_loss,0,,,,,
player,201112040nyg,gnb,RajiBJ99,qb_hits,0,,,,,
player,201112040nyg,gnb,RajiBJ99,fumbles_rec,1,,,,,
player,201112040nyg,gnb,RajiBJ99,fumbles_rec_yds,1,,,,,
player,201112040nyg,gnb,RajiBJ99,fumbles_rec_td,0,,,,,
player,201112040nyg,gnb,RajiBJ99,fumbles_forced,0,,,,,
player,201112040nyg,gnb,SainBr00,def_int,0,,,,,
player,201112040nyg,gnb,SainBr00,def_int_yds,0,,,,,
player,201112040nyg,gnb,SainBr00,def_int_td,0,,,,,
player,201112040nyg,gnb,SainBr00,def_int_long,0,,,,,
player,201112040nyg,gnb,SainBr00,pass_defended,0,,,,,
player,201112040nyg,gnb,SainBr00,sacks,0.0,,,,,
player,201112040nyg,gnb,SainBr00,tackles_combined,1,,,,,
player,201112040nyg,gnb,SainBr00,tackles_solo,1,,,,,
player,201112040nyg,gnb,SainBr00,tackles_assists,0,,,,,
player,201112040nyg,gnb,SainBr00,tackles_loss,0,,,,,
player,201112040nyg,gnb,SainBr00,qb_hits,0,,,,,
player,201112040nyg,gnb,SainBr00,fumbles_rec,0,,,,,
player,201112040nyg,gnb,SainBr00,fumbles_rec_yds,0,,,,,
player,201112040nyg,gnb,SainBr00,fumbles_rec_td,0,,,,,
player,201112040nyg,gnb,SainBr00,fumbles_forced,0,,,,,
player,201112040nyg,nyg,BlacCh21,def_int,1,,,,,
player,201112040nyg,nyg,BlacCh21,def_int_yds,9,,,,,
player,201112040nyg,nyg,BlacCh21,def_int_td,0,,,,,
player,201112040nyg,nyg,BlacCh21,def_int_long,9,,,,,
player,201112040nyg,nyg,BlacCh21,pass_defended,2,,,,,
player,201112040nyg,nyg,BlacCh21,sacks,0.0,,,,,
player,201112040nyg,nyg,BlacCh21,tackles_combined,7,,,,,
player,201112040nyg,nyg,BlacCh21,tackles_solo,3,,,,,
player,201112040nyg,nyg,BlacCh21,tackles_assists,4,,,,,
player,201112040nyg,nyg,BlacCh21,tackles_loss,0,,,,,
player,201112040nyg,nyg,BlacCh21,qb_hits,0,,,,,
player,201112040nyg,nyg,BlacCh21,fumbles_rec,0,,,,,
player,201112040nyg,nyg,BlacCh21,fumbles_rec_yds,0,,,,,
player,201112040nyg,nyg,BlacCh21,fumbles_rec_td,0,,,,,
player,201112040nyg,nyg,BlacCh21,fumbles_forced,0,,,,,
player,201112040nyg,nyg,TuckJu20,def_int,0,,,,,
player,201112040nyg,nyg,TuckJu20,def_int_yds,0,,,,,
player,201112040nyg,nyg,TuckJu20,def_int_td,0,,,,,
player,201112040nyg,nyg,TuckJu20,def_int_long,0,,,,,
player,201112040nyg,nyg,TuckJu20,pass_defended,0,,,,,
player,201112040nyg,nyg,TuckJu20,sacks,1.0,,,,,
player,201112040nyg,nyg,TuckJu20,tackles_combined,5,,,,,
player,201112040nyg,nyg,TuckJu20,tackles_solo,4,,,,,
player,201112040nyg,nyg,TuckJu20,tackles_assists,1,,,,,
player,201112040nyg,nyg,TuckJu20,tackles_loss,1,,,,,
player,201112040nyg,nyg,TuckJu20,qb_hits,1,,,,,
player,201112040nyg,nyg,TuckJu20,fumbles_rec,0,,,,,
player,201112040nyg,nyg,TuckJu20,fumbles_rec_yds,0,,,,,
player,201112040nyg,nyg,TuckJu20,fumbles_rec_td,0,,,,,
player,201112040nyg,nyg,TuckJu20,fumbles_forced,0,,,,,
player,201112040nyg,nyg,TollDa99,def_int,0,,,,,
player,201112040nyg,nyg,TollDa99,def_int_yds,0,,,,,
player,201112040nyg,nyg,TollDa99,def_int_td,0,,,,,
player,201112040nyg,nyg,TollDa99,def_int_long,0,,,,,
player,201112040nyg,nyg,TollDa99,pass_defended,0,,,,,
player,201112040nyg,nyg,TollDa99,sacks,1.0,,,,,
player,201112040nyg,nyg,TollDa99,tackles_combined,3,,,,,
player,201112040nyg,nyg,TollDa99,tackles_solo,1,,,,,
player,201112040nyg,nyg,TollDa99,tackles_assists,2,,,,,
player,201112040nyg,nyg,TollDa99,tackles_loss,1,,,,,
player,201112040nyg,nyg,TollDa99,qb_hits,1,,,,,
player,201112040nyg,nyg,TollDa99,fumbles_rec,0,,,,,
player,201112040nyg,nyg,TollDa99,fumbles_rec_yds,0,,,,,
player,201112040nyg,nyg,TollDa99,fumbles_rec_td,0,,,,,
player,201112040nyg,nyg,TollDa99,fumbles_forced,0,,,,,
player,201112040nyg,nyg,JoseLi99,def_int,0,,,,,
player,201112040nyg,nyg,JoseLi99,def_int_yds,0,,,,,
player,201112040nyg,nyg,JoseLi99,def_int_td,0,,,,,
player,201112040nyg,nyg,JoseLi99,def_int_long,0,,,,,
player,201112040nyg,nyg,JoseLi99,pass_defended,0,,,,,
player,201112040nyg,nyg,JoseLi99,sacks,0.0,,,,,
player,201112040nyg,nyg,JoseLi99,tackles_combined,9,,,,,
player,201112040nyg,nyg,JoseLi99,tackles_solo,9,,,,,
player,201112040nyg,nyg,JoseLi99,tackles_assists,0,,,,,
player,201112040nyg,nyg,JoseLi99,tackles_loss,1,,,,,
player,201112040nyg,nyg,JoseLi99,qb_hits,0,,,,,
player,201112040nyg,nyg,JoseLi99,fumbles_rec,0,,,,,
player,201112040nyg,nyg,JoseLi99,fumbles_rec_yds,0,,,,,
player,201112040nyg,nyg,JoseLi99,fumbles_rec_td,0,,,,,
player,201112040nyg,nyg,JoseLi99,fumbles_forced,0,,,,,
player,201112040nyg,nyg,WillJa02,def_int,0,,,,,
player,201112040nyg,nyg,WillJa02,def_int_yds,0,,,,,
player,201112040nyg,nyg,WillJa02,def_int_td,0,,,,,
player,201112040nyg,nyg,WillJa02,def_int_long,0,,,,,
player,201112040nyg,nyg,WillJa02,pass_defended,1,,,,,
player,201112040nyg,nyg,WillJa02,sacks,0.0,,,,,
player,201112040nyg,nyg,WillJa02,tackles_combined,8,,,,,
player,201112040nyg,nyg,WillJa02,tackles_solo,5,,,,,
player,201112040nyg,nyg,WillJa02,tackles_assists,3,,,,,
player,201112040nyg,nyg,WillJa02,tackles_loss,0,,,,,
player,201112040nyg,nyg,WillJa02,qb_hits,0,,,,,
player,201112040nyg,nyg,WillJa02,fumbles_rec,0,,,,,
player,201112040nyg,nyg,WillJa02,fumbles_rec_yds,0,,,,,
player,201112040nyg,nyg,WillJa02,fumbles_rec_td,0,,,,,
player,201112040nyg,nyg,WillJa02,fumbles_forced,0,,,,,
player,201112040nyg,nyg,CantCh21,def_int,0,,,,,
player,201112040nyg,nyg,CantCh21,def_int_yds,0,,,,,
player,201112040nyg,nyg,CantCh21,def_int_td,0,,,,,
player,201112040nyg,nyg,CantCh21,def_int_long,0,,,,,
player,201112040nyg,nyg,CantCh21,pass_defended,0,,,,,
player,201112040nyg,nyg,CantCh21,sacks,0.0,,,,,
player,201112040nyg,nyg,CantCh21,tackles_combined,6,,,,,
player,201112040nyg,nyg,CantCh21,tackles_solo,3,,,,,
player,201112040nyg,nyg,CantCh21,tackles_assists,3,,,,,
player,201112040nyg,nyg,CantCh21,tackles_loss,0,,,,,
player,201112040nyg,nyg,CantCh21,qb_hits,1,,,,,
player,201112040nyg,nyg,CantCh21,fumbles_rec,0,,,,,
player,201112040nyg,nyg,CantCh21,fumbles_rec_yds,0,,,,,
player,201112040nyg,nyg,CantCh21,fumbles_rec_td,0,,,,,
player,201112040nyg,nyg,CantCh21,fumbles_forced,0,,,,,
player,201112040nyg,nyg,RollAn20,def_int,0,,,,,
player,201112040nyg,nyg,RollAn20,def_int_yds,0,,,,,
player,201112040nyg,nyg,RollAn20,def_int_td,0,,,,,
player,201112040nyg,nyg,RollAn20,def_int_long,0,,,,,
player,201112040nyg,nyg,RollAn20,pass_defended,0,,,,,
player,201112040nyg,nyg,RollAn20,sacks,0.0,,,,,
player,201112040nyg,nyg,RollAn20,tackles_combined,6,,,,,
player,201112040nyg,nyg,RollAn20,tackles_solo,5,,,,,
player,201112040nyg,nyg,RollAn20,tackles_assists,1,,,,,
player,201112040nyg,nyg,RollAn20,tackles_loss,0,,,,,
player,201112040nyg,nyg,RollAn20,qb_hits,0,,,,,
player,201112040nyg,nyg,RollAn20,fumbles_rec,0,,,,,
player,201112040nyg,nyg,RollAn20,fumbles_rec_yds,0,,,,,
player,201112040nyg,nyg,RollAn20,fumbles_rec_td,0,,,,,
player,201112040nyg,nyg,RollAn20,fumbles_forced,0,,,,,
player,201112040nyg,nyg,KiwaMa20,def_int,0,,,,,
player,201112040nyg,nyg,KiwaMa20,def_int_yds,0,,,,,
player,201112040nyg,nyg,KiwaMa20,def_int_td,0,,,,,
player,201112040nyg,nyg,KiwaMa20,def_int_long,0,,,,,
player,201112040nyg,nyg,KiwaMa20,pass_defended,0,,,,,
player,201112040nyg,nyg,KiwaMa20,sacks,0.0,,,,,
player,201112040nyg,nyg,KiwaMa20,tackles_combined,5,,,,,
player,201112040nyg,nyg,KiwaMa20,tackles_solo,4,,,,,
player,201112040nyg,nyg,KiwaMa20,tackles_assists,1,,,,,
player,201112040nyg,nyg,KiwaMa20,tackles_loss,1,,,,,
player,201112040nyg,nyg,KiwaMa20,qb_hits,0,,,,,
player,201112040nyg,nyg,KiwaMa20,fumbles_rec,0,,,,,
player,201112040nyg,nyg,KiwaMa20,fumbles_rec_yds,0,,,,,
player,201112040nyg,nyg,KiwaMa20,fumbles_rec_td,0,,,,,
player,201112040nyg,nyg,KiwaMa20,fumbles_forced,0,,,,,
player,201112040nyg,nyg,RossAa99,def_int,0,,,,,
player,201112040nyg,nyg,RossAa99,def_int_yds,0,,,,,
player,201112040nyg,nyg,RossAa99,def_int_td,0,,,,,
player,201112040nyg,nyg,RossAa99,def_int_long,0,,,,,
player,201112040nyg,nyg,RossAa99,pass_defended,0,,,,,
player,201112040nyg,nyg,RossAa99,sacks,0.0,,,,,
player,201112040nyg,nyg,RossAa99,tackles_combined,5,,,,,
player,201112040nyg,nyg,RossAa99,tackles_solo,4,,,,,
player,201112040nyg,nyg,RossAa99,tackles_assists,1,,,,,
player,201112040nyg,nyg,RossAa99,tackles_loss,0,,,,,
player,201112040nyg,nyg,RossAa99,qb_hits,0,,,,,
player,201112040nyg,nyg,RossAa99,fumbles_rec,0,,,,,
player,201112040nyg,nyg,RossAa99,fumbles_rec_yds,0,,,,,
player,201112040nyg,nyg,RossAa99,fumbles_rec_td,0,,,,,
player,201112040nyg,nyg,RossAa99,fumbles_forced,0,,,,,
player,201112040nyg,nyg,WebsCo20,def_int,0,,,,,
player,201112040nyg,nyg,WebsCo20,def_int_yds,0,,,,,
player,201112040nyg,nyg,WebsCo20,def_int_td,0,,,,,
player,201112040nyg,nyg,WebsCo20,def_int_long,0,,,,,
player,201112040nyg,nyg,WebsCo20,pass_defended,0,,,,,
player,201112040nyg,nyg,WebsCo20,sacks,0.0,,,,,
player,201112040nyg,nyg,WebsCo20,tackles_combined,5,,,,,
player,201112040nyg,nyg,WebsCo20,tackles_solo,4,,,,,
player,201112040nyg,nyg,WebsCo20,tackles_assists,1,,,,,
player,201112040nyg,nyg,WebsCo20,tackles_loss,1,,,,,
player,201112040nyg,nyg,WebsCo20,qb_hits,0,,,,,
player,201112040nyg,nyg,WebsCo20,fumbles_rec,0,,,,,
