game,2011,13,20111204,201112040htx,atl,"Atlanta Falcons",10,htx,"Houston Texans",17
player,201112040htx,atl,SandJa21,fumbles_forced,0,,,,,
player,201112040htx,atl,WeatSe99,def_int,0,,,,,
player,201112040htx,atl,WeatSe99,def_int_yds,0,,,,,
player,201112040htx,atl,WeatSe99,def_int_td,0,,,,,
player,201112040htx,atl,WeatSe99,def_int_long,0,,,,,
player,201112040htx,atl,WeatSe99,pass_defended,1,,,,,
player,201112040htx,atl,WeatSe99,sacks,0.0,,,,,
player,201112040htx,atl,WeatSe99,tackles_combined,7,,,,,
player,201112040htx,atl,WeatSe99,tackles_solo,5,,,,,
player,201112040htx,atl,WeatSe99,tackles_assists,2,,,,,
player,201112040htx,atl,WeatSe99,tackles_loss,0,,,,,
player,201112040htx,atl,WeatSe99,qb_hits,0,,,,,
player,201112040htx,atl,WeatSe99,fumbles_rec,0,,,,,
player,201112040htx,atl,WeatSe99,fumbles_rec_yds,0,,,,,
player,201112040htx,atl,WeatSe99,fumbles_rec_td,0,,,,,
player,201112040htx,atl,WeatSe99,fumbles_forced,0,,,,,
player,201112040htx,atl,BierKr99,def_int,0,,,,,
player,201112040htx,atl,BierKr99,def_int_yds,0,,,,,
player,201112040htx,atl,BierKr99,def_int_td,0,,,,,
player,201112040htx,atl,BierKr99,def_int_long,0,,,,,
player,201112040htx,atl,BierKr99,pass_defended,0,,,,,
player,201112040htx,atl,BierKr99,sacks,0.0,,,,,
player,201112040htx,atl,BierKr99,tackles_combined,5,,,,,
player,201112040htx,atl,BierKr99,tackles_solo,1,,,,,
player,201112040htx,atl,BierKr99,tackles_assists,4,,,,,
player,201112040htx,atl,BierKr99,tackles_loss,0,,,,,
player,201112040htx,atl,BierKr99,qb_hits,0,,,,,
player,201112040htx,atl,BierKr99,fumbles_rec,0,,,,,
player,201112040htx,atl,BierKr99,fumbles_rec_yds,0,,,,,
player,201112040htx,atl,BierKr99,fumbles_rec_td,0,,,,,
player,201112040htx,atl,BierKr99,fumbles_forced,0,,,,,
player,201112040htx,atl,FranDo99,def_int,0,,,,,
player,201112040htx,atl,FranDo99,def_int_yds,0,,,,,
player,201112040htx,atl,FranDo99,def_int_td,0,,,,,
player,201112040htx,atl,FranDo99,def_int_long,0,,,,,
player,201112040htx,atl,FranDo99,pass_defended,0,,,,,
player,201112040htx,atl,FranDo99,sacks,0.0,,,,,
player,201112040htx,atl,FranDo99,tackles_combined,3,,,,,
player,201112040htx,atl,FranDo99,tackles_solo,3,,,,,
player,201112040htx,atl,FranDo99,tackles_assists,0,,,,,
player,201112040htx,atl,FranDo99,tackles_loss,0,,,,,
player,201112040htx,atl,FranDo99,qb_hits,0,,,,,
player,201112040htx,atl,FranDo99,fumbles_rec,0,,,,,
player,201112040htx,atl,FranDo99,fumbles_rec_yds,0,,,,,
player,201112040htx,atl,FranDo99,fumbles_rec_td,0,,,,,
player,201112040htx,atl,FranDo99,fumbles_forced,0,,,,,
player,201112040htx,atl,PeteCo00,def_int,0,,,,,
player,201112040htx,atl,PeteCo00,def_int_yds,0,,,,,
player,201112040htx,atl,PeteCo00,def_int_td,0,,,,,
player,201112040htx,atl,PeteCo00,def_int_long,0,,,,,
player,201112040htx,atl,PeteCo00,pass_defended,0,,,,,
player,201112040htx,atl,PeteCo00,sacks,0.0,,,,,
player,201112040htx,atl,PeteCo00,tackles_combined,3,,,,,
player,201112040htx,atl,PeteCo00,tackles_solo,2,,,,,
player,201112040htx,atl,PeteCo00,tackles_assists,1,,,,,
player,201112040htx,atl,PeteCo00,tackles_loss,0,,,,,
player,201112040htx,atl,PeteCo00,qb_hits,0,,,,,
player,201112040htx,atl,PeteCo00,fumbles_rec,0,,,,,
player,201112040htx,atl,PeteCo00,fumbles_rec_yds,0,,,,,
player,201112040htx,atl,PeteCo00,fumbles_rec_td,0,,,,,
player,201112040htx,atl,PeteCo00,fumbles_forced,0,,,,,
player,201112040htx,atl,RobiDu20,def_int,0,,,,,
player,201112040htx,atl,RobiDu20,def_int_yds,0,,,,,
player,201112040htx,atl,RobiDu20,def_int_td,0,,,,,
player,201112040htx,atl,RobiDu20,def_int_long,0,,,,,
player,201112040htx,atl,RobiDu20,pass_defended,1,,,,,
player,201112040htx,atl,RobiDu20,sacks,0.0,,,,,
player,201112040htx,atl,RobiDu20,tackles_combined,3,,,,,
player,201112040htx,atl,RobiDu20,tackles_solo,3,,,,,
player,201112040htx,atl,RobiDu20,tackles_assists,0,,,,,
player,201112040htx,atl,RobiDu20,tackles_loss,1,,,,,
player,201112040htx,atl,RobiDu20,qb_hits,0,,,,,
player,201112040htx,atl,RobiDu20,fumbles_rec,0,,,,,
player,201112040htx,atl,RobiDu20,fumbles_rec_yds,0,,,,,
player,201112040htx,atl,RobiDu20,fumbles_rec_td,0,,,,,
player,201112040htx,atl,RobiDu20,fumbles_forced,0,,,,,
player,201112040htx,atl,WeemEr00,def_int,0,,,,,
player,201112040htx,atl,WeemEr00,def_int_yds,0,,,,,
player,201112040htx,atl,WeemEr00,def_int_td,0,,,,,
player,201112040htx,atl,WeemEr00,def_int_long,0,,,,,
player,201112040htx,atl,WeemEr00,pass_defended,0,,,,,
player,201112040htx,atl,WeemEr00,sacks,0.0,,,,,
player,201112040htx,atl,WeemEr00,tackles_combined,3,,,,,
player,201112040htx,atl,WeemEr00,tackles_solo,2,,,,,
player,201112040htx,atl,WeemEr00,tackles_assists,1,,,,,
player,201112040htx,atl,WeemEr00,tackles_loss,0,,,,,
player,201112040htx,atl,WeemEr00,qb_hits,0,,,,,
player,201112040htx,atl,WeemEr00,fumbles_rec,0,,,,,
player,201112040htx,atl,WeemEr00,fumbles_rec_yds,0,,,,,
player,201112040htx,atl,WeemEr00,fumbles_rec_td,0,,,,,
player,201112040htx,atl,WeemEr00,fumbles_forced,0,,,,,
player,201112040htx,atl,EdwaRa21,def_int,0,,,,,
player,201112040htx,atl,EdwaRa21,def_int_yds,0,,,,,
player,201112040htx,atl,EdwaRa21,def_int_td,0,,,,,
player,201112040htx,atl,EdwaRa21,def_int_long,0,,,,,
player,201112040htx,atl,EdwaRa21,pass_defended,0,,,,,
player,201112040htx,atl,EdwaRa21,sacks,0.0,,,,,
player,201112040htx,atl,EdwaRa21,tackles_combined,2,,,,,
player,201112040htx,atl,EdwaRa21,tackles_solo,2,,,,,
player,201112040htx,atl,EdwaRa21,tackles_assists,0,,,,,
player,201112040htx,atl,EdwaRa21,tackles_loss,1,,,,,
player,201112040htx,atl,EdwaRa21,qb_hits,0,,,,,
player,201112040htx,atl,EdwaRa21,fumbles_rec,0,,,,,
player,201112040htx,atl,EdwaRa21,fumbles_rec_yds,0,,,,,
player,201112040htx,atl,EdwaRa21,fumbles_rec_td,0,,,,,
player,201112040htx,atl,EdwaRa21,fumbles_forced,0,,,,,
player,201112040htx,atl,OwenCh99,def_int,0,,,,,
player,201112040htx,atl,OwenCh99,def_int_yds,0,,,,,
player,201112040htx,atl,OwenCh99,def_int_td,0,,,,,
player,201112040htx,atl,OwenCh99,def_int_long,0,,,,,
player,201112040htx,atl,OwenCh99,pass_defended,1,,,,,
player,201112040htx,atl,OwenCh99,sacks,0.0,,,,,
player,201112040htx,atl,OwenCh99,tackles_combined,2,,,,,
player,201112040htx,atl,OwenCh99,tackles_solo,2,,,,,
player,201112040htx,atl,OwenCh99,tackles_assists,0,,,,,
player,201112040htx,atl,OwenCh99,tackles_loss,0,,,,,
player,201112040htx,atl,OwenCh99,qb_hits,0,,,,,
player,201112040htx,atl,OwenCh99,fumbles_rec,0,,,,,
player,201112040htx,atl,OwenCh99,fumbles_rec_yds,0,,,,,
player,201112040htx,atl,OwenCh99,fumbles_rec_td,0,,,,,
player,201112040htx,atl,OwenCh99,fumbles_forced,0,,,,,
player,201112040htx,atl,SmitAn01,def_int,0,,,,,
player,201112040htx,atl,SmitAn01,def_int_yds,0,,,,,
player,201112040htx,atl,SmitAn01,def_int_td,0,,,,,
player,201112040htx,atl,SmitAn01,def_int_long,0,,,,,
player,201112040htx,atl,SmitAn01,pass_defended,0,,,,,
player,201112040htx,atl,SmitAn01,sacks,0.0,,,,,
player,201112040htx,atl,SmitAn01,tackles_combined,2,,,,,
player,201112040htx,atl,SmitAn01,tackles_solo,2,,,,,
player,201112040htx,atl,SmitAn01,tackles_assists,0,,,,,
player,201112040htx,atl,SmitAn01,tackles_loss,0,,,,,
player,201112040htx,atl,SmitAn01,qb_hits,0,,,,,
player,201112040htx,atl,SmitAn01,fumbles_rec,0,,,,,
player,201112040htx,atl,SmitAn01,fumbles_rec_yds,0,,,,,
player,201112040htx,atl,SmitAn01,fumbles_rec_td,0,,,,,
player,201112040htx,atl,SmitAn01,fumbles_forced,0,,,,,
player,201112040htx,atl,JerrPe99,def_int,0,,,,,
player,201112040htx,atl,JerrPe99,def_int_yds,0,,,,,
player,201112040htx,atl,JerrPe99,def_int_td,0,,,,,
player,201112040htx,atl,JerrPe99,def_int_long,0,,,,,
player,201112040htx,atl,JerrPe99,pass_defended,0,,,,,
player,201112040htx,atl,JerrPe99,sacks,0.0,,,,,
player,201112040htx,atl,JerrPe99,tackles_combined,1,,,,,
player,201112040htx,atl,JerrPe99,tackles_solo,0,,,,,
player,201112040htx,atl,JerrPe99,tackles_assists,1,,,,,
player,201112040htx,atl,JerrPe99,tackles_loss,0,,,,,
player,201112040htx,atl,JerrPe99,qb_hits,0,,,,,
player,201112040htx,atl,JerrPe99,fumbles_rec,0,,,,,
player,201112040htx,atl,JerrPe99,fumbles_rec_yds,0,,,,,
player,201112040htx,atl,JerrPe99,fumbles_rec_td,0,,,,,
player,201112040htx,atl,JerrPe99,fumbles_forced,0,,,,,
player,201112040htx,atl,WallDa00,def_int,0,,,,,
player,201112040htx,atl,WallDa00,def_int_yds,0,,,,,
player,201112040htx,atl,WallDa00,def_int_td,0,,,,,
player,201112040htx,atl,WallDa00,def_int_long,0,,,,,
player,201112040htx,atl,WallDa00,pass_defended,0,,,,,
player,201112040htx,atl,WallDa00,sacks,0.0,,,,,
player,201112040htx,atl,WallDa00,tackles_combined,1,,,,,
player,201112040htx,atl,WallDa00,tackles_solo,1,,,,,
player,201112040htx,atl,WallDa00,tackles_assists,0,,,,,
player,201112040htx,atl,WallDa00,tackles_loss,0,,,,,
player,201112040htx,atl,WallDa00,qb_hits,0,,,,,
player,201112040htx,atl,WallDa00,fumbles_rec,0,,,,,
player,201112040htx,atl,WallDa00,fumbles_rec_yds,0,,,,,
player,201112040htx,atl,WallDa00,fumbles_rec_td,0,,,,,
player,201112040htx,atl,WallDa00,fumbles_forced,0,,,,,
player,201112040htx,htx,JackKa99,def_int,1,,,,,
player,201112040htx,htx,JackKa99,def_int_yds,0,,,,,
player,201112040htx,htx,JackKa99,def_int_td,0,,,,,
player,201112040htx,htx,JackKa99,def_int_long,0,,,,,
player,201112040htx,htx,JackKa99,pass_defended,2,,,,,
player,201112040htx,htx,JackKa99,sacks,0.0,,,,,
player,201112040htx,htx,JackKa99,tackles_combined,3,,,,,
player,201112040htx,htx,JackKa99,tackles_solo,3,,,,,
player,201112040htx,htx,JackKa99,tackles_assists,0,,,,,
player,201112040htx,htx,JackKa99,tackles_loss,0,,,,,
player,201112040htx,htx,JackKa99,qb_hits,0,,,,,
player,201112040htx,htx,JackKa99,fumbles_rec,0,,,,,
player,201112040htx,htx,JackKa99,fumbles_rec_yds,0,,,,,
player,201112040htx,htx,JackKa99,fumbles_rec_td,0,,,,,
player,201112040htx,htx,JackKa99,fumbles_forced,0,,,,,
player,201112040htx,htx,AlleJa23,def_int,1,,,,,
player,201112040htx,htx,AlleJa23,def_int_yds,34,,,,,
player,201112040htx,htx,AlleJa23,def_int_td,0,,,,,
player,201112040htx,htx,AlleJa23,def_int_long,34,,,,,
player,201112040htx,htx,AlleJa23,pass_defended,2,,,,,
player,201112040htx,htx,AlleJa23,sacks,0.0,,,,,
player,201112040htx,htx,AlleJa23,tackles_combined,2,,,,,
player,201112040htx,htx,AlleJa23,tackles_solo,2,,,,,
player,201112040htx,htx,AlleJa23,tackles_assists,0,,,,,
player,201112040htx,htx,AlleJa23,tackles_loss,0,,,,,
player,201112040htx,htx,AlleJa23,qb_hits,0,,,,,
player,201112040htx,htx,AlleJa23,fumbles_rec,0,,,,,
player,201112040htx,htx,AlleJa23,fumbles_rec_yds,0,,,,,
player,201112040htx,htx,AlleJa23,fumbles_rec_td,0,,,,,
player,201112040htx,htx,AlleJa23,fumbles_forced,0,,,,,
player,201112040htx,htx,CushBr99,def_int,0,,,,,
player,201112040htx,htx,CushBr99,def_int_yds,0,,,,,
player,201112040htx,htx,CushBr99,def_int_td,0,,,,,
player,201112040htx,htx,CushBr99,def_int_long,0,,,,,
player,201112040htx,htx,CushBr99,pass_defended,0,,,,,
player,201112040htx,htx,CushBr99,sacks,0.0,,,,,
player,201112040htx,htx,CushBr99,tackles_combined,6,,,,,
player,201112040htx,htx,CushBr99,tackles_solo,5,,,,,
player,201112040htx,htx,CushBr99,tackles_assists,1,,,,,
player,201112040htx,htx,CushBr99,tackles_loss,0,,,,,
player,201112040htx,htx,CushBr99,qb_hits,2,,,,,
player,201112040htx,htx,CushBr99,fumbles_rec,0,,,,,
player,201112040htx,htx,CushBr99,fumbles_rec_yds,0,,,,,
player,201112040htx,htx,CushBr99,fumbles_rec_td,0,,,,,
player,201112040htx,htx,CushBr99,fumbles_forced,0,,,,,
player,201112040htx,htx,QuinGl99,def_int,0,,,,,
player,201112040htx,htx,QuinGl99,def_int_yds,0,,,,,
player,201112040htx,htx,QuinGl99,def_int_td,0,,,,,
player,201112040htx,htx,QuinGl99,def_int_long,0,,,,,
player,201112040htx,htx,QuinGl99,pass_defended,2,,,,,
player,201112040htx,htx,QuinGl99,sacks,0.0,,,,,
player,201112040htx,htx,QuinGl99,tackles_combined,6,,,,,
player,201112040htx,htx,QuinGl99,tackles_solo,4,,,,,
player,201112040htx,htx,QuinGl99,tackles_assists,2,,,,,
player,201112040htx,htx,QuinGl99,tackles_loss,1,,,,,
player,201112040htx,htx,QuinGl99,qb_hits,0,,,,,
player,201112040htx,htx,QuinGl99,fumbles_rec,0,,,,,
player,201112040htx,htx,QuinGl99,fumbles_rec_yds,0,,,,,
player,201112040htx,htx,QuinGl99,fumbles_rec_td,0,,,,,
player,201112040htx,htx,QuinGl99,fumbles_forced,0,,,,,
player,201112040htx,htx,ReedBr00,def_int,0,,,,,
player,201112040htx,htx,ReedBr00,def_int_yds,0,,,,,
player,201112040htx,htx,ReedBr00,def_int_td,0,,,,,
player,201112040htx,htx,ReedBr00,def_int_long,0,,,,,
player,201112040htx,htx,ReedBr00,pass_defended,0,,,,,
player,201112040htx,htx,ReedBr00,sacks,0.0,,,,,
player,201112040htx,htx,ReedBr00,tackles_combined,5,,,,,
player,201112040htx,htx,ReedBr00,tackles_solo,3,,,,,
player,201112040htx,htx,ReedBr00,tackles_assists,2,,,,,
player,201112040htx,htx,ReedBr00,tackles_loss,0,,,,,
player,201112040htx,htx,ReedBr00,qb_hits,0,,,,,
player,201112040htx,htx,ReedBr00,fumbles_rec,0,,,,,
player,201112040htx,htx,ReedBr00,fumbles_rec_yds,0,,,,,
player,201112040htx,htx,ReedBr00,fumbles_rec_td,0,,,,,
player,201112040htx,htx,ReedBr00,fumbles_forced,0,,,,,
player,201112040htx,htx,DempQu99,def_int,0,,,,,
player,201112040htx,htx,DempQu99,def_int_yds,0,,,,,
player,201112040htx,htx,DempQu99,def_int_td,0,,,,,
player,201112040htx,htx,DempQu99,def_int_long,0,,,,,
player,201112040htx,htx,DempQu99,pass_defended,0,,,,,
player,201112040htx,htx,DempQu99,sacks,0.0,,,,,
player,201112040htx,htx,DempQu99,tackles_combined,4,,,,,
player,201112040htx,htx,DempQu99,tackles_solo,4,,,,,
player,201112040htx,htx,DempQu99,tackles_assists,0,,,,,
player,201112040htx,htx,DempQu99,tackles_loss,0,,,,,
player,201112040htx,htx,DempQu99,qb_hits,0,,,,,
player,201112040htx,htx,DempQu99,fumbles_rec,0,,,,,
player,201112040htx,htx,DempQu99,fumbles_rec_yds,0,,,,,
player,201112040htx,htx,DempQu99,fumbles_rec_td,0,,,,,
player,201112040htx,htx,DempQu99,fumbles_forced,0,,,,,
player,201112040htx,htx,NolaTr99,def_int,0,,,,,
player,201112040htx,htx,NolaTr99,def_int_yds,0,,,,,
player,201112040htx,htx,NolaTr99,def_int_td,0,,,,,
player,201112040htx,htx,NolaTr99,def_int_long,0,,,,,
player,201112040htx,htx,NolaTr99,pass_defended,1,,,,,
player,201112040htx,htx,NolaTr99,sacks,0.0,,,,,
player,201112040htx,htx,NolaTr99,tackles_combined,4,,,,,
player,201112040htx,htx,NolaTr99,tackles_solo,3,,,,,
player,201112040htx,htx,NolaTr99,tackles_assists,1,,,,,
player,201112040htx,htx,NolaTr99,tackles_loss,0,,,,,
player,201112040htx,htx,NolaTr99,qb_hits,0,,,,,
player,201112040htx,htx,NolaTr99,fumbles_rec,0,,,,,
player,201112040htx,htx,NolaTr99,fumbles_rec_yds,0,,,,,
player,201112040htx,htx,NolaTr99,fumbles_rec_td,0,,,,,
player,201112040htx,htx,NolaTr99,fumbles_forced,0,,,,,
player,201112040htx,htx,MannDa21,def_int,0,,,,,
player,201112040htx,htx,MannDa21,def_int_yds,0,,,,,
player,201112040htx,htx,MannDa21,def_int_td,0,,,,,
player,201112040htx,htx,MannDa21,def_int_long,0,,,,,
player,201112040htx,htx,MannDa21,pass_defended,1,,,,,
player,201112040htx,htx,MannDa21,sacks,0.0,,,,,
player,201112040htx,htx,MannDa21,tackles_combined,3,,,,,
player,201112040htx,htx,MannDa21,tackles_solo,3,,,,,
player,201112040htx,htx,MannDa21,tackles_assists,0,,,,,
player,201112040htx,htx,MannDa21,tackles_loss,0,,,,,
player,201112040htx,htx,MannDa21,qb_hits,0,,,,,
player,201112040htx,htx,MannDa21,fumbles_rec,0,,,,,
player,201112040htx,htx,MannDa21,fumbles_rec_yds,0,,,,,
player,201112040htx,htx,MannDa21,fumbles_rec_td,0,,,,,
player,201112040htx,htx,MannDa21,fumbles_forced,0,,,,,
player,201112040htx,htx,RyanDe20,def_int,0,,,,,
player,201112040htx,htx,RyanDe20,def_int_yds,0,,,,,
player,201112040htx,htx,RyanDe20,def_int_td,0,,,,,
player,201112040htx,htx,RyanDe20,def_int_long,0,,,,,
player,201112040htx,htx,RyanDe20,pass_defended,0,,,,,
player,201112040htx,htx,RyanDe20,sacks,0.0,,,,,
player,201112040htx,htx,RyanDe20,tackles_combined,3,,,,,
player,201112040htx,htx,RyanDe20,tackles_solo,3,,,,,
player,201112040htx,htx,RyanDe20,tackles_assists,0,,,,,
player,201112040htx,htx,RyanDe20,tackles_loss,1,,,,,
player,201112040htx,htx,RyanDe20,qb_hits,1,,,,,
player,201112040htx,htx,RyanDe20,fumbles_rec,0,,,,,
player,201112040htx,htx,RyanDe20,fumbles_rec_yds,0,,,,,
player,201112040htx,htx,RyanDe20,fumbles_rec_td,0,,,,,
player,201112040htx,htx,RyanDe20,fumbles_forced,0,,,,,
player,201112040htx,htx,DobbTi20,def_int,0,,,,,
player,201112040htx,htx,DobbTi20,def_int_yds,0,,,,,
player,201112040htx,htx,DobbTi20,def_int_td,0,,,,,
player,201112040htx,htx,DobbTi20,def_int_long,0,,,,,
player,201112040htx,htx,DobbTi20,pass_defended,0,,,,,
player,201112040htx,htx,DobbTi20,sacks,0.0,,,,,
player,201112040htx,htx,DobbTi20,tackles_combined,2,,,,,
player,201112040htx,htx,DobbTi20,tackles_solo,2,,,,,
player,201112040htx,htx,DobbTi20,tackles_assists,0,,,,,
player,201112040htx,htx,DobbTi20,tackles_loss,0,,,,,
player,201112040htx,htx,DobbTi20,qb_hits,0,,,,,
player,201112040htx,htx,DobbTi20,fumbles_rec,0,,,,,
player,201112040htx,htx,DobbTi20,fumbles_rec_yds,0,,,,,
player,201112040htx,htx,DobbTi20,fumbles_rec_td,0,,,,,
player,201112040htx,htx,DobbTi20,fumbles_forced,0,,,,,
player,201112040htx,htx,BarwCo99,def_int,0,,,,,
player,201112040htx,htx,BarwCo99,def_int_yds,0,,,,,
player,201112040htx,htx,BarwCo99,def_int_td,0,,,,,
player,201112040htx,htx,BarwCo99,def_int_long,0,,,,,
player,201112040htx,htx,BarwCo99,pass_defended,2,,,,,
player,201112040htx,htx,BarwCo99,sacks,0.0,,,,,
player,201112040htx,htx,BarwCo99,tackles_combined,1,,,,,
player,201112040htx,htx,BarwCo99,tackles_solo,1,,,,,
player,201112040htx,htx,BarwCo99,tackles_assists,0,,,,,
player,201112040htx,htx,BarwCo99,tackles_loss,0,,,,,
player,201112040htx,htx,BarwCo99,qb_hits,4,,,,,
player,201112040htx,htx,BarwCo99,fumbles_rec,0,,,,,
player,201112040htx,htx,BarwCo99,fumbles_rec_yds,0,,,,,
player,201112040htx,htx,BarwCo99,fumbles_rec_td,0,,,,,
player,201112040htx,htx,BarwCo99,fumbles_forced,0,,,,,
player,201112040htx,htx,JamiTi99,def_int,0,,,,,
player,201112040htx,htx,JamiTi99,def_int_yds,0,,,,,
player,201112040htx,htx,JamiTi99,def_int_td,0,,,,,
player,201112040htx,htx,JamiTi99,def_int_long,0,,,,,
player,201112040htx,htx,JamiTi99,pass_defended,0,,,,,
player,201112040htx,htx,JamiTi99,sacks,0.0,,,,,
player,201112040htx,htx,JamiTi99,tackles_combined,1,,,,,
player,201112040htx,htx,JamiTi99,tackles_solo,1,,,,,
player,201112040htx,htx,JamiTi99,tackles_assists,0,,,,,
player,201112040htx,htx,JamiTi99,tackles_loss,0,,,,,
player,201112040htx,htx,JamiTi99,qb_hits,0,,,,,
player,201112040htx,htx,JamiTi99,fumbles_rec,0,,,,,
player,201112040htx,htx,JamiTi99,fumbles_rec_yds,0,,,,,
player,201112040htx,htx,JamiTi99,fumbles_rec_td,0,,,,,
player,201112040htx,htx,JamiTi99,fumbles_forced,0,,,,,
player,201112040htx,htx,JoseJo20,def_int,0,,,,,
player,201112040htx,htx,JoseJo20,def_int_yds,0,,,,,
player,201112040htx,htx,JoseJo20,def_int_td,0,,,,,
player,201112040htx,htx,JoseJo20,def_int_long,0,,,,,
player,201112040htx,htx,JoseJo20,pass_defended,1,,,,,
player,201112040htx,htx,JoseJo20,sacks,0.0,,,,,
player,201112040htx,htx,JoseJo20,tackles_combined,1,,,,,
player,201112040htx,htx,JoseJo20,tackles_solo,1,,,,,
player,201112040htx,htx,JoseJo20,tackles_assists,0,,,,,
player,201112040htx,htx,JoseJo20,tackles_loss,0,,,,,
player,201112040htx,htx,JoseJo20,qb_hits,0,,,,,
player,201112040htx,htx,JoseJo20,fumbles_rec,0,,,,,
player,201112040htx,htx,JoseJo20,fumbles_rec_yds,0,,,,,
player,201112040htx,htx,JoseJo20,fumbles_rec_td,0,,,,,
player,201112040htx,htx,JoseJo20,fumbles_forced,0,,,,,
player,201112040htx,htx,McCaBr99,def_int,0,,,,,
player,201112040htx,htx,McCaBr99,def_int_yds,0,,,,,
player,201112040htx,htx,McCaBr99,def_int_td,0,,,,,
player,201112040htx,htx,McCaBr99,def_int_long,0,,,,,
player,201112040htx,htx,McCaBr99,pass_defended,0,,,,,
player,201112040htx,htx,McCaBr99,sacks,0.0,,,,,
player,201112040htx,htx,McCaBr99,tackles_combined,1,,,,,
player,201112040htx,htx,McCaBr99,tackles_solo,1,,,,,
player,201112040htx,htx,McCaBr99,tackles_assists,0,,,,,
player,201112040htx,htx,McCaBr99,tackles_loss,0,,,,,
player,201112040htx,htx,McCaBr99,qb_hits,0,,,,,
player,201112040htx,htx,McCaBr99,fumbles_rec,0,,,,,
player,201112040htx,htx,McCaBr99,fumbles_rec_yds,0,,,,,
player,201112040htx,htx,McCaBr99,fumbles_rec_td,0,,,,,
player,201112040htx,htx,McCaBr99,fumbles_forced,0,,,,,
player,201112040htx,htx,McMaSh99,def_int,0,,,,,
player,201112040htx,htx,McMaSh99,def_int_yds,0,,,,,
player,201112040htx,htx,McMaSh99,def_int_td,0,,,,,
player,201112040htx,htx,McMaSh99,def_int_long,0,,,,,
player,201112040htx,htx,McMaSh99,pass_defended,0,,,,,
player,201112040htx,htx,McMaSh99,sacks,0.0,,,,,
player,201112040htx,htx,McMaSh99,tackles_combined,1,,,,,
player,201112040htx,htx,McMaSh99,tackles_solo,1,,,,,
player,201112040htx,htx,McMaSh99,tackles_assists,0,,,,,
player,201112040htx,htx,McMaSh99,tackles_loss,0,,,,,
player,201112040htx,htx,McMaSh99,qb_hits,0,,,,,
player,201112040htx,htx,McMaSh99,fumbles_rec,0,,,,,
player,201112040htx,htx,McMaSh99,fumbles_rec_yds,0,,,,,
player,201112040htx,htx,McMaSh99,fumbles_rec_td,0,,,,,
player,201112040htx,htx,McMaSh99,fumbles_forced,0,,,,,
player,201112040htx,htx,NadiJe00,def_int,0,,,,,
player,201112040htx,htx,NadiJe00,def_int_yds,0,,,,,
player,201112040htx,htx,NadiJe00,def_int_td,0,,,,,
player,201112040htx,htx,NadiJe00,def_int_long,0,,,,,
player,201112040htx,htx,NadiJe00,pass_defended,0,,,,,
player,201112040htx,htx,NadiJe00,sacks,0.0,,,,,
player,201112040htx,htx,NadiJe00,tackles_combined,1,,,,,
player,201112040htx,htx,NadiJe00,tackles_solo,1,,,,,
player,201112040htx,htx,NadiJe00,tackles_assists,0,,,,,
player,201112040htx,htx,NadiJe00,tackles_loss,0,,,,,
player,201112040htx,htx,NadiJe00,qb_hits,0,,,,,
player,201112040htx,htx,NadiJe00,fumbles_rec,0,,,,,
player,201112040htx,htx,NadiJe00,fumbles_rec_yds,0,,,,,
player,201112040htx,htx,NadiJe00,fumbles_rec_td,0,,,,,
player,201112040htx,htx,NadiJe00,fumbles_forced,0,,,,,
player,201112040htx,htx,SmitAn22,def_int,0,,,,,
player,201112040htx,htx,SmitAn22,def_int_yds,0,,,,,
player,201112040htx,htx,SmitAn22,def_int_td,0,,,,,
player,201112040htx,htx,SmitAn22,def_int_long,0,,,,,
player,201112040htx,htx,SmitAn22,pass_defended,1,,,,,
player,201112040htx,htx,SmitAn22,sacks,0.0,,,,,
player,201112040htx,htx,SmitAn22,tackles_combined,1,,,,,
player,201112040htx,htx,SmitAn22,tackles_solo,1,,,,,
player,201112040htx,htx,SmitAn22,tackles_assists,0,,,,,
player,201112040htx,htx,SmitAn22,tackles_loss,0,,,,,
player,201112040htx,htx,SmitAn22,qb_hits,1,,,,,
player,201112040htx,htx,SmitAn22,fumbles_rec,0,,,,,
player,201112040htx,htx,SmitAn22,fumbles_rec_yds,0,,,,,
player,201112040htx,htx,SmitAn22,fumbles_rec_td,0,,,,,
player,201112040htx,htx,SmitAn22,fumbles_forced,0,,,,,
player,201112040htx,htx,WattJ.00,def_int,0,,,,,
player,201112040htx,htx,WattJ.00,def_int_yds,0,,,,,
player,201112040htx,htx,WattJ.00,def_int_td,0,,,,,
player,201112040htx,htx,WattJ.00,def_int_long,0,,,,,
player,201112040htx,htx,WattJ.00,pass_defended,0,,,,,
player,201112040htx,htx,WattJ.00,sacks,0.0,,,,,
player,201112040htx,htx,WattJ.00,tackles_combined,0,,,,,
player,201112040htx,htx,WattJ.00,tackles_solo,0,,,,,
player,201112040htx,htx,WattJ.00,tackles_assists,0,,,,,
player,201112040htx,htx,WattJ.00,tackles_loss,0,,,,,
player,201112040htx,htx,WattJ.00,qb_hits,3,,,,,
player,201112040htx,htx,WattJ.00,fumbles_rec,0,,,,,
player,201112040htx,htx,WattJ.00,fumbles_rec_yds,0,,,,,
player,201112040htx,htx,WattJ.00,fumbles_rec_td,0,,,,,
player,201112040htx,htx,WattJ.00,fumbles_forced,0,,,,,
player,201112040htx,atl,WeemEr00,kick_ret,2,,,,,
