game,2011,14,20111211,201112110oti,nor,"New Orleans Saints",22,oti,"Tennessee Titans",17
player,201112110oti,oti,ShawTi99,tackles_combined,3,,,,,
player,201112110oti,oti,ShawTi99,tackles_solo,2,,,,,
player,201112110oti,oti,ShawTi99,tackles_assists,1,,,,,
player,201112110oti,oti,ShawTi99,tackles_loss,0,,,,,
player,201112110oti,oti,ShawTi99,qb_hits,0,,,,,
player,201112110oti,oti,ShawTi99,fumbles_rec,0,,,,,
player,201112110oti,oti,ShawTi99,fumbles_rec_yds,0,,,,,
player,201112110oti,oti,ShawTi99,fumbles_rec_td,0,,,,,
player,201112110oti,oti,ShawTi99,fumbles_forced,0,,,,,
player,201112110oti,oti,CaseJu00,def_int,0,,,,,
player,201112110oti,oti,CaseJu00,def_int_yds,0,,,,,
player,201112110oti,oti,CaseJu00,def_int_td,0,,,,,
player,201112110oti,oti,CaseJu00,def_int_long,0,,,,,
player,201112110oti,oti,CaseJu00,pass_defended,1,,,,,
player,201112110oti,oti,CaseJu00,sacks,0.0,,,,,
player,201112110oti,oti,CaseJu00,tackles_combined,1,,,,,
player,201112110oti,oti,CaseJu00,tackles_solo,0,,,,,
player,201112110oti,oti,CaseJu00,tackles_assists,1,,,,,
player,201112110oti,oti,CaseJu00,tackles_loss,0,,,,,
player,201112110oti,oti,CaseJu00,qb_hits,0,,,,,
player,201112110oti,oti,CaseJu00,fumbles_rec,0,,,,,
player,201112110oti,oti,CaseJu00,fumbles_rec_yds,0,,,,,
player,201112110oti,oti,CaseJu00,fumbles_rec_td,0,,,,,
player,201112110oti,oti,CaseJu00,fumbles_forced,0,,,,,
player,201112110oti,oti,MarkSe99,def_int,0,,,,,
player,201112110oti,oti,MarkSe99,def_int_yds,0,,,,,
player,201112110oti,oti,MarkSe99,def_int_td,0,,,,,
player,201112110oti,oti,MarkSe99,def_int_long,0,,,,,
player,201112110oti,oti,MarkSe99,pass_defended,0,,,,,
player,201112110oti,oti,MarkSe99,sacks,0.0,,,,,
player,201112110oti,oti,MarkSe99,tackles_combined,1,,,,,
player,201112110oti,oti,MarkSe99,tackles_solo,1,,,,,
player,201112110oti,oti,MarkSe99,tackles_assists,0,,,,,
player,201112110oti,oti,MarkSe99,tackles_loss,0,,,,,
player,201112110oti,oti,MarkSe99,qb_hits,0,,,,,
player,201112110oti,oti,MarkSe99,fumbles_rec,0,,,,,
player,201112110oti,oti,MarkSe99,fumbles_rec_yds,0,,,,,
player,201112110oti,oti,MarkSe99,fumbles_rec_td,0,,,,,
player,201112110oti,oti,MarkSe99,fumbles_forced,0,,,,,
player,201112110oti,oti,MorgDe99,def_int,0,,,,,
player,201112110oti,oti,MorgDe99,def_int_yds,0,,,,,
player,201112110oti,oti,MorgDe99,def_int_td,0,,,,,
player,201112110oti,oti,MorgDe99,def_int_long,0,,,,,
player,201112110oti,oti,MorgDe99,pass_defended,0,,,,,
player,201112110oti,oti,MorgDe99,sacks,0.0,,,,,
player,201112110oti,oti,MorgDe99,tackles_combined,1,,,,,
player,201112110oti,oti,MorgDe99,tackles_solo,1,,,,,
player,201112110oti,oti,MorgDe99,tackles_assists,0,,,,,
player,201112110oti,oti,MorgDe99,tackles_loss,0,,,,,
player,201112110oti,oti,MorgDe99,qb_hits,0,,,,,
player,201112110oti,oti,MorgDe99,fumbles_rec,0,,,,,
player,201112110oti,oti,MorgDe99,fumbles_rec_yds,0,,,,,
player,201112110oti,oti,MorgDe99,fumbles_rec_td,0,,,,,
player,201112110oti,oti,MorgDe99,fumbles_forced,0,,,,,
player,201112110oti,oti,SmitSh20,def_int,0,,,,,
player,201112110oti,oti,SmitSh20,def_int_yds,0,,,,,
player,201112110oti,oti,SmitSh20,def_int_td,0,,,,,
player,201112110oti,oti,SmitSh20,def_int_long,0,,,,,
player,201112110oti,oti,SmitSh20,pass_defended,0,,,,,
player,201112110oti,oti,SmitSh20,sacks,0.0,,,,,
player,201112110oti,oti,SmitSh20,tackles_combined,1,,,,,
player,201112110oti,oti,SmitSh20,tackles_solo,1,,,,,
player,201112110oti,oti,SmitSh20,tackles_assists,0,,,,,
player,201112110oti,oti,SmitSh20,tackles_loss,0,,,,,
player,201112110oti,oti,SmitSh20,qb_hits,0,,,,,
player,201112110oti,oti,SmitSh20,fumbles_rec,0,,,,,
player,201112110oti,oti,SmitSh20,fumbles_rec_yds,0,,,,,
player,201112110oti,oti,SmitSh20,fumbles_rec_td,0,,,,,
player,201112110oti,oti,SmitSh20,fumbles_forced,0,,,,,
player,201112110oti,oti,StevCr00,def_int,0,,,,,
player,201112110oti,oti,StevCr00,def_int_yds,0,,,,,
player,201112110oti,oti,StevCr00,def_int_td,0,,,,,
player,201112110oti,oti,StevCr00,def_int_long,0,,,,,
player,201112110oti,oti,StevCr00,pass_defended,0,,,,,
player,201112110oti,oti,StevCr00,sacks,0.0,,,,,
player,201112110oti,oti,StevCr00,tackles_combined,1,,,,,
player,201112110oti,oti,StevCr00,tackles_solo,1,,,,,
player,201112110oti,oti,StevCr00,tackles_assists,0,,,,,
player,201112110oti,oti,StevCr00,tackles_loss,0,,,,,
player,201112110oti,oti,StevCr00,qb_hits,0,,,,,
player,201112110oti,oti,StevCr00,fumbles_rec,0,,,,,
player,201112110oti,oti,StevCr00,fumbles_rec_yds,0,,,,,
player,201112110oti,oti,StevCr00,fumbles_rec_td,0,,,,,
player,201112110oti,oti,StevCr00,fumbles_forced,0,,,,,
player,201112110oti,oti,JoneJa99,def_int,0,,,,,
player,201112110oti,oti,JoneJa99,def_int_yds,0,,,,,
player,201112110oti,oti,JoneJa99,def_int_td,0,,,,,
player,201112110oti,oti,JoneJa99,def_int_long,0,,,,,
player,201112110oti,oti,JoneJa99,pass_defended,0,,,,,
player,201112110oti,oti,JoneJa99,sacks,0.0,,,,,
player,201112110oti,oti,JoneJa99,tackles_combined,0,,,,,
player,201112110oti,oti,JoneJa99,tackles_solo,0,,,,,
player,201112110oti,oti,JoneJa99,tackles_assists,0,,,,,
player,201112110oti,oti,JoneJa99,tackles_loss,0,,,,,
player,201112110oti,oti,JoneJa99,qb_hits,1,,,,,
player,201112110oti,oti,JoneJa99,fumbles_rec,0,,,,,
player,201112110oti,oti,JoneJa99,fumbles_rec_yds,0,,,,,
player,201112110oti,oti,JoneJa99,fumbles_rec_td,0,,,,,
player,201112110oti,oti,JoneJa99,fumbles_forced,0,,,,,
player,201112110oti,nor,SproDa00,kick_ret,2,,,,,
player,201112110oti,nor,SproDa00,kick_ret_yds,42,,,,,
player,201112110oti,nor,SproDa00,kick_ret_yds_per_ret,21.0,,,,,
player,201112110oti,nor,SproDa00,kick_ret_td,0,,,,,
player,201112110oti,nor,SproDa00,kick_ret_long,23,,,,,
player,201112110oti,nor,SproDa00,punt_ret,3,,,,,
player,201112110oti,nor,SproDa00,punt_ret_yds,18,,,,,
player,201112110oti,nor,SproDa00,punt_ret_yds_per_ret,6.0,,,,,
player,201112110oti,nor,SproDa00,punt_ret_td,0,,,,,
player,201112110oti,nor,SproDa00,punt_ret_long,15,,,,,
player,201112110oti,oti,MariMa00,kick_ret,5,,,,,
player,201112110oti,oti,MariMa00,kick_ret_yds,121,,,,,
player,201112110oti,oti,MariMa00,kick_ret_yds_per_ret,24.2,,,,,
player,201112110oti,oti,MariMa00,kick_ret_td,0,,,,,
player,201112110oti,oti,MariMa00,kick_ret_long,32,,,,,
player,201112110oti,oti,MariMa00,punt_ret,4,,,,,
player,201112110oti,oti,MariMa00,punt_ret_yds,34,,,,,
player,201112110oti,oti,MariMa00,punt_ret_yds_per_ret,8.5,,,,,
player,201112110oti,oti,MariMa00,punt_ret_td,0,,,,,
player,201112110oti,oti,MariMa00,punt_ret_long,10,,,,,
player,201112110oti,nor,kasayjoh01,xpm,1,,,,,
player,201112110oti,nor,kasayjoh01,xpa,1,,,,,
player,201112110oti,nor,kasayjoh01,fgm,3,,,,,
player,201112110oti,nor,kasayjoh01,fga,3,,,,,
player,201112110oti,nor,kasayjoh01,punt,0,,,,,
player,201112110oti,nor,kasayjoh01,punt_yds,0,,,,,
player,201112110oti,nor,kasayjoh01,punt_yds_per_punt,,,,,,
player,201112110oti,nor,kasayjoh01,punt_long,0,,,,,
player,201112110oti,nor,MorsTh00,xpm,,,,,,
player,201112110oti,nor,MorsTh00,xpa,,,,,,
player,201112110oti,nor,MorsTh00,fgm,,,,,,
player,201112110oti,nor,MorsTh00,fga,,,,,,
player,201112110oti,nor,MorsTh00,punt,5,,,,,
player,201112110oti,nor,MorsTh00,punt_yds,249,,,,,
player,201112110oti,nor,MorsTh00,punt_yds_per_punt,49.8,,,,,
player,201112110oti,nor,MorsTh00,punt_long,55,,,,,
player,201112110oti,oti,bironrob01,xpm,2,,,,,
player,201112110oti,oti,bironrob01,xpa,2,,,,,
player,201112110oti,oti,bironrob01,fgm,1,,,,,
player,201112110oti,oti,bironrob01,fga,1,,,,,
player,201112110oti,oti,bironrob01,punt,0,,,,,
player,201112110oti,oti,bironrob01,punt_yds,0,,,,,
player,201112110oti,oti,bironrob01,punt_yds_per_punt,,,,,,
player,201112110oti,oti,bironrob01,punt_long,0,,,,,
player,201112110oti,oti,KernBr20,xpm,,,,,,
player,201112110oti,oti,KernBr20,xpa,,,,,,
player,201112110oti,oti,KernBr20,fgm,,,,,,
player,201112110oti,oti,KernBr20,fga,,,,,,
player,201112110oti,oti,KernBr20,punt,5,,,,,
player,201112110oti,oti,KernBr20,punt_yds,226,,,,,
player,201112110oti,oti,KernBr20,punt_yds_per_punt,45.2,,,,,
player,201112110oti,oti,KernBr20,punt_long,52,,,,,
