game,2011,17,20120101,201201010mia,nyj,"New York Jets",17,mia,"Miami Dolphins",19
player,201201010mia,mia,LangKe98,tackles_solo,1,,,,,
player,201201010mia,mia,LangKe98,tackles_assists,0,,,,,
player,201201010mia,mia,LangKe98,tackles_loss,0,,,,,
player,201201010mia,mia,LangKe98,qb_hits,0,,,,,
player,201201010mia,mia,LangKe98,fumbles_rec,0,,,,,
player,201201010mia,mia,LangKe98,fumbles_rec_yds,0,,,,,
player,201201010mia,mia,LangKe98,fumbles_rec_td,0,,,,,
player,201201010mia,mia,LangKe98,fumbles_forced,0,,,,,
player,201201010mia,mia,TaylJa03,def_int,0,,,,,
player,201201010mia,mia,TaylJa03,def_int_yds,0,,,,,
player,201201010mia,mia,TaylJa03,def_int_td,0,,,,,
player,201201010mia,mia,TaylJa03,def_int_long,0,,,,,
player,201201010mia,mia,TaylJa03,pass_defended,0,,,,,
player,201201010mia,mia,TaylJa03,sacks,0.0,,,,,
player,201201010mia,mia,TaylJa03,tackles_combined,1,,,,,
player,201201010mia,mia,TaylJa03,tackles_solo,1,,,,,
player,201201010mia,mia,TaylJa03,tackles_assists,0,,,,,
player,201201010mia,mia,TaylJa03,tackles_loss,0,,,,,
player,201201010mia,mia,TaylJa03,qb_hits,1,,,,,
player,201201010mia,mia,TaylJa03,fumbles_rec,0,,,,,
player,201201010mia,mia,TaylJa03,fumbles_rec_yds,0,,,,,
player,201201010mia,mia,TaylJa03,fumbles_rec_td,0,,,,,
player,201201010mia,mia,TaylJa03,fumbles_forced,0,,,,,
player,201201010mia,mia,WakeCa00,def_int,0,,,,,
player,201201010mia,mia,WakeCa00,def_int_yds,0,,,,,
player,201201010mia,mia,WakeCa00,def_int_td,0,,,,,
player,201201010mia,mia,WakeCa00,def_int_long,0,,,,,
player,201201010mia,mia,WakeCa00,pass_defended,0,,,,,
player,201201010mia,mia,WakeCa00,sacks,0.0,,,,,
player,201201010mia,mia,WakeCa00,tackles_combined,1,,,,,
player,201201010mia,mia,WakeCa00,tackles_solo,1,,,,,
player,201201010mia,mia,WakeCa00,tackles_assists,0,,,,,
player,201201010mia,mia,WakeCa00,tackles_loss,0,,,,,
player,201201010mia,mia,WakeCa00,qb_hits,0,,,,,
player,201201010mia,mia,WakeCa00,fumbles_rec,0,,,,,
player,201201010mia,mia,WakeCa00,fumbles_rec_yds,0,,,,,
player,201201010mia,mia,WakeCa00,fumbles_rec_td,0,,,,,
player,201201010mia,mia,WakeCa00,fumbles_forced,0,,,,,
player,201201010mia,nyj,KerlJe00,kick_ret,0,,,,,
player,201201010mia,nyj,KerlJe00,kick_ret_yds,0,,,,,
player,201201010mia,nyj,KerlJe00,kick_ret_yds_per_ret,,,,,,
player,201201010mia,nyj,KerlJe00,kick_ret_td,0,,,,,
player,201201010mia,nyj,KerlJe00,kick_ret_long,0,,,,,
player,201201010mia,nyj,KerlJe00,punt_ret,2,,,,,
player,201201010mia,nyj,KerlJe00,punt_ret_yds,26,,,,,
player,201201010mia,nyj,KerlJe00,punt_ret_yds_per_ret,13.0,,,,,
player,201201010mia,nyj,KerlJe00,punt_ret_td,0,,,,,
player,201201010mia,nyj,KerlJe00,punt_ret_long,14,,,,,
player,201201010mia,nyj,McKnJo00,kick_ret,2,,,,,
player,201201010mia,nyj,McKnJo00,kick_ret_yds,51,,,,,
player,201201010mia,nyj,McKnJo00,kick_ret_yds_per_ret,25.5,,,,,
player,201201010mia,nyj,McKnJo00,kick_ret_td,0,,,,,
player,201201010mia,nyj,McKnJo00,kick_ret_long,28,,,,,
player,201201010mia,nyj,McKnJo00,punt_ret,0,,,,,
player,201201010mia,nyj,McKnJo00,punt_ret_yds,0,,,,,
player,201201010mia,nyj,McKnJo00,punt_ret_yds_per_ret,,,,,,
player,201201010mia,nyj,McKnJo00,punt_ret_td,0,,,,,
player,201201010mia,nyj,McKnJo00,punt_ret_long,0,,,,,
player,201201010mia,mia,GateCl00,kick_ret,2,,,,,
player,201201010mia,mia,GateCl00,kick_ret_yds,42,,,,,
player,201201010mia,mia,GateCl00,kick_ret_yds_per_ret,21.0,,,,,
player,201201010mia,mia,GateCl00,kick_ret_td,0,,,,,
player,201201010mia,mia,GateCl00,kick_ret_long,26,,,,,
player,201201010mia,mia,GateCl00,punt_ret,0,,,,,
player,201201010mia,mia,GateCl00,punt_ret_yds,0,,,,,
player,201201010mia,mia,GateCl00,punt_ret_yds_per_ret,,,,,,
player,201201010mia,mia,GateCl00,punt_ret_td,0,,,,,
player,201201010mia,mia,GateCl00,punt_ret_long,0,,,,,
player,201201010mia,nyj,FolkNi20,xpm,2,,,,,
player,201201010mia,nyj,FolkNi20,xpa,2,,,,,
player,201201010mia,nyj,FolkNi20,fgm,1,,,,,
player,201201010mia,nyj,FolkNi20,fga,1,,,,,
player,201201010mia,nyj,FolkNi20,punt,0,,,,,
player,201201010mia,nyj,FolkNi20,punt_yds,0,,,,,
player,201201010mia,nyj,FolkNi20,punt_yds_per_punt,,,,,,
player,201201010mia,nyj,FolkNi20,punt_long,0,,,,,
player,201201010mia,nyj,ConlT.00,xpm,,,,,,
player,201201010mia,nyj,ConlT.00,xpa,,,,,,
player,201201010mia,nyj,ConlT.00,fgm,,,,,,
player,201201010mia,nyj,ConlT.00,fga,,,,,,
player,201201010mia,nyj,ConlT.00,punt,5,,,,,
player,201201010mia,nyj,ConlT.00,punt_yds,191,,,,,
player,201201010mia,nyj,ConlT.00,punt_yds_per_punt,38.2,,,,,
player,201201010mia,nyj,ConlT.00,punt_long,46,,,,,
player,201201010mia,mia,CarpDa44,xpm,1,,,,,
player,201201010mia,mia,CarpDa44,xpa,1,,,,,
player,201201010mia,mia,CarpDa44,fgm,4,,,,,
player,201201010mia,mia,CarpDa44,fga,4,,,,,
player,201201010mia,mia,CarpDa44,punt,0,,,,,
player,201201010mia,mia,CarpDa44,punt_yds,0,,,,,
player,201201010mia,mia,CarpDa44,punt_yds_per_punt,,,,,,
player,201201010mia,mia,CarpDa44,punt_long,0,,,,,
player,201201010mia,mia,FielBr20,xpm,,,,,,
player,201201010mia,mia,FielBr20,xpa,,,,,,
player,201201010mia,mia,FielBr20,fgm,,,,,,
player,201201010mia,mia,FielBr20,fga,,,,,,
player,201201010mia,mia,FielBr20,punt,4,,,,,
player,201201010mia,mia,FielBr20,punt_yds,192,,,,,
player,201201010mia,mia,FielBr20,punt_yds_per_punt,48.0,,,,,
player,201201010mia,mia,FielBr20,punt_long,64,,,,,
