game,2011,4,20111002,201110020rai,nwe,"New England Patriots",31,rai,"Oakland Raiders",19
player,201110020rai,rai,PortJo21,def_int_yds,0,,,,,
player,201110020rai,rai,PortJo21,def_int_td,0,,,,,
player,201110020rai,rai,PortJo21,def_int_long,0,,,,,
player,201110020rai,rai,PortJo21,pass_defended,0,,,,,
player,201110020rai,rai,PortJo21,sacks,0.0,,,,,
player,201110020rai,rai,PortJo21,tackles_combined,4,,,,,
player,201110020rai,rai,PortJo21,tackles_solo,2,,,,,
player,201110020rai,rai,PortJo21,tackles_assists,2,,,,,
player,201110020rai,rai,PortJo21,tackles_loss,0,,,,,
player,201110020rai,rai,PortJo21,qb_hits,0,,,,,
player,201110020rai,rai,PortJo21,fumbles_rec,0,,,,,
player,201110020rai,rai,PortJo21,fumbles_rec_yds,0,,,,,
player,201110020rai,rai,PortJo21,fumbles_rec_td,0,,,,,
player,201110020rai,rai,PortJo21,fumbles_forced,0,,,,,
player,201110020rai,rai,BryaDe00,def_int,0,,,,,
player,201110020rai,rai,BryaDe00,def_int_yds,0,,,,,
player,201110020rai,rai,BryaDe00,def_int_td,0,,,,,
player,201110020rai,rai,BryaDe00,def_int_long,0,,,,,
player,201110020rai,rai,BryaDe00,pass_defended,0,,,,,
player,201110020rai,rai,BryaDe00,sacks,0.0,,,,,
player,201110020rai,rai,BryaDe00,tackles_combined,3,,,,,
player,201110020rai,rai,BryaDe00,tackles_solo,3,,,,,
player,201110020rai,rai,BryaDe00,tackles_assists,0,,,,,
player,201110020rai,rai,BryaDe00,tackles_loss,0,,,,,
player,201110020rai,rai,BryaDe00,qb_hits,0,,,,,
player,201110020rai,rai,BryaDe00,fumbles_rec,0,,,,,
player,201110020rai,rai,BryaDe00,fumbles_rec_yds,0,,,,,
player,201110020rai,rai,BryaDe00,fumbles_rec_td,0,,,,,
player,201110020rai,rai,BryaDe00,fumbles_forced,0,,,,,
player,201110020rai,rai,ChekCh00,def_int,0,,,,,
player,201110020rai,rai,ChekCh00,def_int_yds,0,,,,,
player,201110020rai,rai,ChekCh00,def_int_td,0,,,,,
player,201110020rai,rai,ChekCh00,def_int_long,0,,,,,
player,201110020rai,rai,ChekCh00,pass_defended,0,,,,,
player,201110020rai,rai,ChekCh00,sacks,0.0,,,,,
player,201110020rai,rai,ChekCh00,tackles_combined,3,,,,,
player,201110020rai,rai,ChekCh00,tackles_solo,3,,,,,
player,201110020rai,rai,ChekCh00,tackles_assists,0,,,,,
player,201110020rai,rai,ChekCh00,tackles_loss,0,,,,,
player,201110020rai,rai,ChekCh00,qb_hits,0,,,,,
player,201110020rai,rai,ChekCh00,fumbles_rec,0,,,,,
player,201110020rai,rai,ChekCh00,fumbles_rec_yds,0,,,,,
player,201110020rai,rai,ChekCh00,fumbles_rec_td,0,,,,,
player,201110020rai,rai,ChekCh00,fumbles_forced,0,,,,,
player,201110020rai,rai,KellTo21,def_int,0,,,,,
player,201110020rai,rai,KellTo21,def_int_yds,0,,,,,
player,201110020rai,rai,KellTo21,def_int_td,0,,,,,
player,201110020rai,rai,KellTo21,def_int_long,0,,,,,
player,201110020rai,rai,KellTo21,pass_defended,0,,,,,
player,201110020rai,rai,KellTo21,sacks,0.0,,,,,
player,201110020rai,rai,KellTo21,tackles_combined,3,,,,,
player,201110020rai,rai,KellTo21,tackles_solo,0,,,,,
player,201110020rai,rai,KellTo21,tackles_assists,3,,,,,
player,201110020rai,rai,KellTo21,tackles_loss,0,,,,,
player,201110020rai,rai,KellTo21,qb_hits,1,,,,,
player,201110020rai,rai,KellTo21,fumbles_rec,0,,,,,
player,201110020rai,rai,KellTo21,fumbles_rec_yds,0,,,,,
player,201110020rai,rai,KellTo21,fumbles_rec_td,0,,,,,
player,201110020rai,rai,KellTo21,fumbles_forced,0,,,,,
player,201110020rai,rai,SeymRi00,def_int,0,,,,,
player,201110020rai,rai,SeymRi00,def_int_yds,0,,,,,
player,201110020rai,rai,SeymRi00,def_int_td,0,,,,,
player,201110020rai,rai,SeymRi00,def_int_long,0,,,,,
player,201110020rai,rai,SeymRi00,pass_defended,0,,,,,
player,201110020rai,rai,SeymRi00,sacks,0.0,,,,,
player,201110020rai,rai,SeymRi00,tackles_combined,3,,,,,
player,201110020rai,rai,SeymRi00,tackles_solo,3,,,,,
player,201110020rai,rai,SeymRi00,tackles_assists,0,,,,,
player,201110020rai,rai,SeymRi00,tackles_loss,0,,,,,
player,201110020rai,rai,SeymRi00,qb_hits,0,,,,,
player,201110020rai,rai,SeymRi00,fumbles_rec,0,,,,,
player,201110020rai,rai,SeymRi00,fumbles_rec_yds,0,,,,,
player,201110020rai,rai,SeymRi00,fumbles_rec_td,0,,,,,
player,201110020rai,rai,SeymRi00,fumbles_forced,0,,,,,
player,201110020rai,rai,WimbKa20,def_int,0,,,,,
player,201110020rai,rai,WimbKa20,def_int_yds,0,,,,,
player,201110020rai,rai,WimbKa20,def_int_td,0,,,,,
player,201110020rai,rai,WimbKa20,def_int_long,0,,,,,
player,201110020rai,rai,WimbKa20,pass_defended,0,,,,,
player,201110020rai,rai,WimbKa20,sacks,0.0,,,,,
player,201110020rai,rai,WimbKa20,tackles_combined,3,,,,,
player,201110020rai,rai,WimbKa20,tackles_solo,1,,,,,
player,201110020rai,rai,WimbKa20,tackles_assists,2,,,,,
player,201110020rai,rai,WimbKa20,tackles_loss,0,,,,,
player,201110020rai,rai,WimbKa20,qb_hits,2,,,,,
player,201110020rai,rai,WimbKa20,fumbles_rec,0,,,,,
player,201110020rai,rai,WimbKa20,fumbles_rec_yds,0,,,,,
player,201110020rai,rai,WimbKa20,fumbles_rec_td,0,,,,,
player,201110020rai,rai,WimbKa20,fumbles_forced,0,,,,,
player,201110020rai,rai,GrovQu99,def_int,0,,,,,
player,201110020rai,rai,GrovQu99,def_int_yds,0,,,,,
player,201110020rai,rai,GrovQu99,def_int_td,0,,,,,
player,201110020rai,rai,GrovQu99,def_int_long,0,,,,,
player,201110020rai,rai,GrovQu99,pass_defended,0,,,,,
player,201110020rai,rai,GrovQu99,sacks,0.0,,,,,
player,201110020rai,rai,GrovQu99,tackles_combined,2,,,,,
player,201110020rai,rai,GrovQu99,tackles_solo,1,,,,,
player,201110020rai,rai,GrovQu99,tackles_assists,1,,,,,
player,201110020rai,rai,GrovQu99,tackles_loss,0,,,,,
player,201110020rai,rai,GrovQu99,qb_hits,0,,,,,
player,201110020rai,rai,GrovQu99,fumbles_rec,0,,,,,
player,201110020rai,rai,GrovQu99,fumbles_rec_yds,0,,,,,
player,201110020rai,rai,GrovQu99,fumbles_rec_td,0,,,,,
player,201110020rai,rai,GrovQu99,fumbles_forced,0,,,,,
player,201110020rai,rai,AusbDa00,def_int,0,,,,,
player,201110020rai,rai,AusbDa00,def_int_yds,0,,,,,
player,201110020rai,rai,AusbDa00,def_int_td,0,,,,,
player,201110020rai,rai,AusbDa00,def_int_long,0,,,,,
player,201110020rai,rai,AusbDa00,pass_defended,0,,,,,
player,201110020rai,rai,AusbDa00,sacks,0.0,,,,,
player,201110020rai,rai,AusbDa00,tackles_combined,1,,,,,
player,201110020rai,rai,AusbDa00,tackles_solo,1,,,,,
player,201110020rai,rai,AusbDa00,tackles_assists,0,,,,,
player,201110020rai,rai,AusbDa00,tackles_loss,0,,,,,
player,201110020rai,rai,AusbDa00,qb_hits,0,,,,,
player,201110020rai,rai,AusbDa00,fumbles_rec,0,,,,,
player,201110020rai,rai,AusbDa00,fumbles_rec_yds,0,,,,,
player,201110020rai,rai,AusbDa00,fumbles_rec_td,0,,,,,
player,201110020rai,rai,AusbDa00,fumbles_forced,0,,,,,
player,201110020rai,rai,BlacDa20,def_int,0,,,,,
player,201110020rai,rai,BlacDa20,def_int_yds,0,,,,,
player,201110020rai,rai,BlacDa20,def_int_td,0,,,,,
player,201110020rai,rai,BlacDa20,def_int_long,0,,,,,
player,201110020rai,rai,BlacDa20,pass_defended,0,,,,,
player,201110020rai,rai,BlacDa20,sacks,0.0,,,,,
player,201110020rai,rai,BlacDa20,tackles_combined,1,,,,,
player,201110020rai,rai,BlacDa20,tackles_solo,1,,,,,
player,201110020rai,rai,BlacDa20,tackles_assists,0,,,,,
player,201110020rai,rai,BlacDa20,tackles_loss,0,,,,,
player,201110020rai,rai,BlacDa20,qb_hits,0,,,,,
player,201110020rai,rai,BlacDa20,fumbles_rec,0,,,,,
player,201110020rai,rai,BlacDa20,fumbles_rec_yds,0,,,,,
player,201110020rai,rai,BlacDa20,fumbles_rec_td,0,,,,,
player,201110020rai,rai,BlacDa20,fumbles_forced,0,,,,,
player,201110020rai,rai,HendJo99,def_int,0,,,,,
player,201110020rai,rai,HendJo99,def_int_yds,0,,,,,
player,201110020rai,rai,HendJo99,def_int_td,0,,,,,
player,201110020rai,rai,HendJo99,def_int_long,0,,,,,
player,201110020rai,rai,HendJo99,pass_defended,0,,,,,
player,201110020rai,rai,HendJo99,sacks,0.0,,,,,
player,201110020rai,rai,HendJo99,tackles_combined,1,,,,,
player,201110020rai,rai,HendJo99,tackles_solo,0,,,,,
player,201110020rai,rai,HendJo99,tackles_assists,1,,,,,
player,201110020rai,rai,HendJo99,tackles_loss,0,,,,,
player,201110020rai,rai,HendJo99,qb_hits,0,,,,,
player,201110020rai,rai,HendJo99,fumbles_rec,0,,,,,
player,201110020rai,rai,HendJo99,fumbles_rec_yds,0,,,,,
player,201110020rai,rai,HendJo99,fumbles_rec_td,0,,,,,
player,201110020rai,rai,HendJo99,fumbles_forced,0,,,,,
player,201110020rai,rai,MossJa99,def_int,0,,,,,
player,201110020rai,rai,MossJa99,def_int_yds,0,,,,,
player,201110020rai,rai,MossJa99,def_int_td,0,,,,,
player,201110020rai,rai,MossJa99,def_int_long,0,,,,,
player,201110020rai,rai,MossJa99,pass_defended,0,,,,,
player,201110020rai,rai,MossJa99,sacks,0.0,,,,,
player,201110020rai,rai,MossJa99,tackles_combined,1,,,,,
player,201110020rai,rai,MossJa99,tackles_solo,1,,,,,
player,201110020rai,rai,MossJa99,tackles_assists,0,,,,,
player,201110020rai,rai,MossJa99,tackles_loss,1,,,,,
player,201110020rai,rai,MossJa99,qb_hits,1,,,,,
player,201110020rai,rai,MossJa99,fumbles_rec,0,,,,,
player,201110020rai,rai,MossJa99,fumbles_rec_yds,0,,,,,
player,201110020rai,rai,MossJa99,fumbles_rec_td,0,,,,,
player,201110020rai,rai,MossJa99,fumbles_forced,0,,,,,
player,201110020rai,rai,MyerBr00,def_int,0,,,,,
player,201110020rai,rai,MyerBr00,def_int_yds,0,,,,,
player,201110020rai,rai,MyerBr00,def_int_td,0,,,,,
player,201110020rai,rai,MyerBr00,def_int_long,0,,,,,
player,201110020rai,rai,MyerBr00,pass_defended,0,,,,,
player,201110020rai,rai,MyerBr00,sacks,0.0,,,,,
player,201110020rai,rai,MyerBr00,tackles_combined,1,,,,,
player,201110020rai,rai,MyerBr00,tackles_solo,1,,,,,
player,201110020rai,rai,MyerBr00,tackles_assists,0,,,,,
player,201110020rai,rai,MyerBr00,tackles_loss,0,,,,,
player,201110020rai,rai,MyerBr00,qb_hits,0,,,,,
player,201110020rai,rai,MyerBr00,fumbles_rec,0,,,,,
player,201110020rai,rai,MyerBr00,fumbles_rec_yds,0,,,,,
player,201110020rai,rai,MyerBr00,fumbles_rec_td,0,,,,,
player,201110020rai,rai,MyerBr00,fumbles_forced,0,,,,,
player,201110020rai,rai,RoutSt20,def_int,0,,,,,
player,201110020rai,rai,RoutSt20,def_int_yds,0,,,,,
player,201110020rai,rai,RoutSt20,def_int_td,0,,,,,
player,201110020rai,rai,RoutSt20,def_int_long,0,,,,,
player,201110020rai,rai,RoutSt20,pass_defended,0,,,,,
player,201110020rai,rai,RoutSt20,sacks,0.0,,,,,
player,201110020rai,rai,RoutSt20,tackles_combined,1,,,,,
player,201110020rai,rai,RoutSt20,tackles_solo,1,,,,,
player,201110020rai,rai,RoutSt20,tackles_assists,0,,,,,
player,201110020rai,rai,RoutSt20,tackles_loss,0,,,,,
player,201110020rai,rai,RoutSt20,qb_hits,0,,,,,
player,201110020rai,rai,RoutSt20,fumbles_rec,0,,,,,
player,201110020rai,rai,RoutSt20,fumbles_rec_yds,0,,,,,
player,201110020rai,rai,RoutSt20,fumbles_rec_td,0,,,,,
player,201110020rai,rai,RoutSt20,fumbles_forced,0,,,,,
player,201110020rai,rai,ScotTr99,def_int,0,,,,,
player,201110020rai,rai,ScotTr99,def_int_yds,0,,,,,
player,201110020rai,rai,ScotTr99,def_int_td,0,,,,,
player,201110020rai,rai,ScotTr99,def_int_long,0,,,,,
player,201110020rai,rai,ScotTr99,pass_defended,0,,,,,
player,201110020rai,rai,ScotTr99,sacks,0.0,,,,,
player,201110020rai,rai,ScotTr99,tackles_combined,1,,,,,
player,201110020rai,rai,ScotTr99,tackles_solo,0,,,,,
player,201110020rai,rai,ScotTr99,tackles_assists,1,,,,,
player,201110020rai,rai,ScotTr99,tackles_loss,0,,,,,
player,201110020rai,rai,ScotTr99,qb_hits,0,,,,,
player,201110020rai,rai,ScotTr99,fumbles_rec,0,,,,,
player,201110020rai,rai,ScotTr99,fumbles_rec_yds,0,,,,,
player,201110020rai,rai,ScotTr99,fumbles_rec_td,0,,,,,
player,201110020rai,rai,ScotTr99,fumbles_forced,0,,,,,
player,201110020rai,rai,CampJa00,def_int,0,,,,,
player,201110020rai,rai,CampJa00,def_int_yds,0,,,,,
player,201110020rai,rai,CampJa00,def_int_td,0,,,,,
player,201110020rai,rai,CampJa00,def_int_long,0,,,,,
player,201110020rai,rai,CampJa00,pass_defended,0,,,,,
player,201110020rai,rai,CampJa00,sacks,0.0,,,,,
player,201110020rai,rai,CampJa00,tackles_combined,0,,,,,
player,201110020rai,rai,CampJa00,tackles_solo,0,,,,,
player,201110020rai,rai,CampJa00,tackles_assists,0,,,,,
player,201110020rai,rai,CampJa00,tackles_loss,,,,,,
player,201110020rai,rai,CampJa00,qb_hits,,,,,,
player,201110020rai,rai,CampJa00,fumbles_rec,1,,,,,
player,201110020rai,rai,CampJa00,fumbles_rec_yds,0,,,,,
player,201110020rai,rai,CampJa00,fumbles_rec_td,0,,,,,
player,201110020rai,rai,CampJa00,fumbles_forced,0,,,,,
player,201110020rai,nwe,EdelJu00,kick_ret,2,,,,,
player,201110020rai,nwe,EdelJu00,kick_ret_yds,47,,,,,
player,201110020rai,nwe,EdelJu00,kick_ret_yds_per_ret,23.5,,,,,
player,201110020rai,nwe,EdelJu00,kick_ret_td,0,,,,,
player,201110020rai,nwe,EdelJu00,kick_ret_long,26,,,,,
player,201110020rai,nwe,EdelJu00,punt_ret,1,,,,,
player,201110020rai,nwe,EdelJu00,punt_ret_yds,15,,,,,
player,201110020rai,nwe,EdelJu00,punt_ret_yds_per_ret,15.0,,,,,
player,201110020rai,nwe,EdelJu00,punt_ret_td,0,,,,,
player,201110020rai,nwe,EdelJu00,punt_ret_long,15,,,,,
player,201110020rai,rai,MoorDe02,kick_ret,0,,,,,
player,201110020rai,rai,MoorDe02,kick_ret_yds,0,,,,,
player,201110020rai,rai,MoorDe02,kick_ret_yds_per_ret,,,,,,
player,201110020rai,rai,MoorDe02,kick_ret_td,0,,,,,
player,201110020rai,rai,MoorDe02,kick_ret_long,0,,,,,
player,201110020rai,rai,MoorDe02,punt_ret,1,,,,,
player,201110020rai,rai,MoorDe02,punt_ret_yds,18,,,,,
player,201110020rai,rai,MoorDe02,punt_ret_yds_per_ret,18.0,,,,,
player,201110020rai,rai,MoorDe02,punt_ret_td,0,,,,,
player,201110020rai,rai,MoorDe02,punt_ret_long,18,,,,,
player,201110020rai,rai,FordJa01,kick_ret,2,,,,,
player,201110020rai,rai,FordJa01,kick_ret_yds,45,,,,,
player,201110020rai,rai,FordJa01,kick_ret_yds_per_ret,22.5,,,,,
player,201110020rai,rai,FordJa01,kick_ret_td,0,,,,,
player,201110020rai,rai,FordJa01,kick_ret_long,27,,,,,
player,201110020rai,rai,FordJa01,punt_ret,0,,,,,
player,201110020rai,rai,FordJa01,punt_ret_yds,0,,,,,
player,201110020rai,rai,FordJa01,punt_ret_yds_per_ret,,,,,,
player,201110020rai,rai,FordJa01,punt_ret_td,0,,,,,
player,201110020rai,rai,FordJa01,punt_ret_long,0,,,,,
player,201110020rai,rai,CartRo01,kick_ret,1,,,,,
player,201110020rai,rai,CartRo01,kick_ret_yds,1,,,,,
player,201110020rai,rai,CartRo01,kick_ret_yds_per_ret,1.0,,,,,
player,201110020rai,rai,CartRo01,kick_ret_td,0,,,,,
player,201110020rai,rai,CartRo01,kick_ret_long,1,,,,,
player,201110020rai,rai,CartRo01,punt_ret,0,,,,,
player,201110020rai,rai,CartRo01,punt_ret_yds,0,,,,,
player,201110020rai,rai,CartRo01,punt_ret_yds_per_ret,,,,,,
player,201110020rai,rai,CartRo01,punt_ret_td,0,,,,,
player,201110020rai,rai,CartRo01,punt_ret_long,0,,,,,
player,201110020rai,rai,JoneTa00,kick_ret,1,,,,,
player,201110020rai,rai,JoneTa00,kick_ret_yds,16,,,,,
player,201110020rai,rai,JoneTa00,kick_ret_yds_per_ret,16.0,,,,,
player,201110020rai,rai,JoneTa00,kick_ret_td,0,,,,,
player,201110020rai,rai,JoneTa00,kick_ret_long,16,,,,,
player,201110020rai,rai,JoneTa00,punt_ret,0,,,,,
player,201110020rai,rai,JoneTa00,punt_ret_yds,0,,,,,
player,201110020rai,rai,JoneTa00,punt_ret_yds_per_ret,,,,,,
player,201110020rai,rai,JoneTa00,punt_ret_td,0,,,,,
player,201110020rai,rai,JoneTa00,punt_ret_long,0,,,,,
player,201110020rai,nwe,GostSt20,xpm,4,,,,,
player,201110020rai,nwe,GostSt20,xpa,4,,,,,
player,201110020rai,nwe,GostSt20,fgm,1,,,,,
player,201110020rai,nwe,GostSt20,fga,1,,,,,
player,201110020rai,nwe,GostSt20,punt,0,,,,,
player,201110020rai,nwe,GostSt20,punt_yds,0,,,,,
player,201110020rai,nwe,GostSt20,punt_yds_per_punt,,,,,,
player,201110020rai,nwe,GostSt20,punt_long,0,,,,,
player,201110020rai,nwe,MeskZo99,xpm,,,,,,
player,201110020rai,nwe,MeskZo99,xpa,,,,,,
player,201110020rai,nwe,MeskZo99,fgm,,,,,,
player,201110020rai,nwe,MeskZo99,fga,,,,,,
player,201110020rai,nwe,MeskZo99,punt,3,,,,,
player,201110020rai,nwe,MeskZo99,punt_yds,147,,,,,
player,201110020rai,nwe,MeskZo99,punt_yds_per_punt,49.0,,,,,
player,201110020rai,nwe,MeskZo99,punt_long,51,,,,,
player,201110020rai,rai,janikseb01,xpm,1,,,,,
player,201110020rai,rai,janikseb01,xpa,1,,,,,
player,201110020rai,rai,janikseb01,fgm,2,,,,,
player,201110020rai,rai,janikseb01,fga,2,,,,,
player,201110020rai,rai,janikseb01,punt,0,,,,,
player,201110020rai,rai,janikseb01,punt_yds,0,,,,,
player,201110020rai,rai,janikseb01,punt_yds_per_punt,,,,,,
player,201110020rai,rai,janikseb01,punt_long,0,,,,,
player,201110020rai,rai,LechSh20,xpm,,,,,,
player,201110020rai,rai,LechSh20,xpa,,,,,,
player,201110020rai,rai,LechSh20,fgm,,,,,,
player,201110020rai,rai,LechSh20,fga,,,,,,
player,201110020rai,rai,LechSh20,punt,2,,,,,
player,201110020rai,rai,LechSh20,punt_yds,104,,,,,
player,201110020rai,rai,LechSh20,punt_yds_per_punt,52.0,,,,,
player,201110020rai,rai,LechSh20,punt_long,63,,,,,
