game,2011,7,20111023,201110230tam,chi,"Chicago Bears",24,tam,"Tampa Bay Buccaneers",18
player,201110230tam,tam,MackEl20,tackles_assists,0,,,,,
player,201110230tam,tam,MackEl20,tackles_loss,0,,,,,
player,201110230tam,tam,MackEl20,qb_hits,0,,,,,
player,201110230tam,tam,MackEl20,fumbles_rec,0,,,,,
player,201110230tam,tam,MackEl20,fumbles_rec_yds,0,,,,,
player,201110230tam,tam,MackEl20,fumbles_rec_td,0,,,,,
player,201110230tam,tam,MackEl20,fumbles_forced,0,,,,,
player,201110230tam,tam,WatsDe99,def_int,0,,,,,
player,201110230tam,tam,WatsDe99,def_int_yds,0,,,,,
player,201110230tam,tam,WatsDe99,def_int_td,0,,,,,
player,201110230tam,tam,WatsDe99,def_int_long,0,,,,,
player,201110230tam,tam,WatsDe99,pass_defended,0,,,,,
player,201110230tam,tam,WatsDe99,sacks,0.0,,,,,
player,201110230tam,tam,WatsDe99,tackles_combined,1,,,,,
player,201110230tam,tam,WatsDe99,tackles_solo,1,,,,,
player,201110230tam,tam,WatsDe99,tackles_assists,0,,,,,
player,201110230tam,tam,WatsDe99,tackles_loss,0,,,,,
player,201110230tam,tam,WatsDe99,qb_hits,1,,,,,
player,201110230tam,tam,WatsDe99,fumbles_rec,0,,,,,
player,201110230tam,tam,WatsDe99,fumbles_rec_yds,0,,,,,
player,201110230tam,tam,WatsDe99,fumbles_rec_td,0,,,,,
player,201110230tam,tam,WatsDe99,fumbles_forced,0,,,,,
player,201110230tam,tam,ParkPr00,def_int,0,,,,,
player,201110230tam,tam,ParkPr00,def_int_yds,0,,,,,
player,201110230tam,tam,ParkPr00,def_int_td,0,,,,,
player,201110230tam,tam,ParkPr00,def_int_long,0,,,,,
player,201110230tam,tam,ParkPr00,pass_defended,0,,,,,
player,201110230tam,tam,ParkPr00,sacks,0.0,,,,,
player,201110230tam,tam,ParkPr00,tackles_combined,0,,,,,
player,201110230tam,tam,ParkPr00,tackles_solo,0,,,,,
player,201110230tam,tam,ParkPr00,tackles_assists,0,,,,,
player,201110230tam,tam,ParkPr00,tackles_loss,0,,,,,
player,201110230tam,tam,ParkPr00,qb_hits,0,,,,,
player,201110230tam,tam,ParkPr00,fumbles_rec,1,,,,,
player,201110230tam,tam,ParkPr00,fumbles_rec_yds,0,,,,,
player,201110230tam,tam,ParkPr00,fumbles_rec_td,0,,,,,
player,201110230tam,tam,ParkPr00,fumbles_forced,0,,,,,
player,201110230tam,chi,HestDe99,kick_ret,1,,,,,
player,201110230tam,chi,HestDe99,kick_ret_yds,14,,,,,
player,201110230tam,chi,HestDe99,kick_ret_yds_per_ret,14.0,,,,,
player,201110230tam,chi,HestDe99,kick_ret_td,0,,,,,
player,201110230tam,chi,HestDe99,kick_ret_long,14,,,,,
player,201110230tam,chi,HestDe99,punt_ret,5,,,,,
player,201110230tam,chi,HestDe99,punt_ret_yds,33,,,,,
player,201110230tam,chi,HestDe99,punt_ret_yds_per_ret,6.6,,,,,
player,201110230tam,chi,HestDe99,punt_ret_td,0,,,,,
player,201110230tam,chi,HestDe99,punt_ret_long,18,,,,,
player,201110230tam,chi,KnoxJo00,kick_ret,1,,,,,
player,201110230tam,chi,KnoxJo00,kick_ret_yds,29,,,,,
player,201110230tam,chi,KnoxJo00,kick_ret_yds_per_ret,29.0,,,,,
player,201110230tam,chi,KnoxJo00,kick_ret_td,0,,,,,
player,201110230tam,chi,KnoxJo00,kick_ret_long,29,,,,,
player,201110230tam,chi,KnoxJo00,punt_ret,0,,,,,
player,201110230tam,chi,KnoxJo00,punt_ret_yds,0,,,,,
player,201110230tam,chi,KnoxJo00,punt_ret_yds_per_ret,,,,,,
player,201110230tam,chi,KnoxJo00,punt_ret_td,0,,,,,
player,201110230tam,chi,KnoxJo00,punt_ret_long,0,,,,,
player,201110230tam,tam,ParkPr00,kick_ret,2,,,,,
player,201110230tam,tam,ParkPr00,kick_ret_yds,28,,,,,
player,201110230tam,tam,ParkPr00,kick_ret_yds_per_ret,14.0,,,,,
player,201110230tam,tam,ParkPr00,kick_ret_td,0,,,,,
player,201110230tam,tam,ParkPr00,kick_ret_long,18,,,,,
player,201110230tam,tam,ParkPr00,punt_ret,3,,,,,
player,201110230tam,tam,ParkPr00,punt_ret_yds,8,,,,,
player,201110230tam,tam,ParkPr00,punt_ret_yds_per_ret,2.7,,,,,
player,201110230tam,tam,ParkPr00,punt_ret_td,0,,,,,
player,201110230tam,tam,ParkPr00,punt_ret_long,6,,,,,
player,201110230tam,chi,gouldrob01,xpm,3,,,,,
player,201110230tam,chi,gouldrob01,xpa,3,,,,,
player,201110230tam,chi,gouldrob01,fgm,1,,,,,
player,201110230tam,chi,gouldrob01,fga,2,,,,,
player,201110230tam,chi,gouldrob01,punt,0,,,,,
player,201110230tam,chi,gouldrob01,punt_yds,0,,,,,
player,201110230tam,chi,gouldrob01,punt_yds_per_punt,,,,,,
player,201110230tam,chi,gouldrob01,punt_long,0,,,,,
player,201110230tam,chi,PodlAd20,xpm,,,,,,
player,201110230tam,chi,PodlAd20,xpa,,,,,,
player,201110230tam,chi,PodlAd20,fgm,,,,,,
player,201110230tam,chi,PodlAd20,fga,,,,,,
player,201110230tam,chi,PodlAd20,punt,6,,,,,
player,201110230tam,chi,PodlAd20,punt_yds,228,,,,,
player,201110230tam,chi,PodlAd20,punt_yds_per_punt,38.0,,,,,
player,201110230tam,chi,PodlAd20,punt_long,45,,,,,
player,201110230tam,tam,barthco01,xpm,1,,,,,
player,201110230tam,tam,barthco01,xpa,1,,,,,
player,201110230tam,tam,barthco01,fgm,1,,,,,
player,201110230tam,tam,barthco01,fga,1,,,,,
player,201110230tam,tam,barthco01,punt,0,,,,,
player,201110230tam,tam,barthco01,punt_yds,0,,,,,
player,201110230tam,tam,barthco01,punt_yds_per_punt,,,,,,
player,201110230tam,tam,barthco01,punt_long,0,,,,,
player,201110230tam,tam,koenemic01,xpm,,,,,,
player,201110230tam,tam,koenemic01,xpa,,,,,,
player,201110230tam,tam,koenemic01,fgm,,,,,,
player,201110230tam,tam,koenemic01,fga,,,,,,
player,201110230tam,tam,koenemic01,punt,8,,,,,
player,201110230tam,tam,koenemic01,punt_yds,381,,,,,
player,201110230tam,tam,koenemic01,punt_yds_per_punt,47.6,,,,,
player,201110230tam,tam,koenemic01,punt_long,65,,,,,
