game,2011,1,20110911,201109110tam,det,"Detroit Lions",27,tam,"Tampa Bay Buccaneers",20
player,201109110tam,tam,PennDo20,pass_int,0,,,,,
player,201109110tam,tam,PennDo20,pass_sacked,0,,,,,
player,201109110tam,tam,PennDo20,pass_sacked_yds,0,,,,,
player,201109110tam,tam,PennDo20,pass_long,0,,,,,
player,201109110tam,tam,PennDo20,pass_rating,,,,,,
player,201109110tam,tam,PennDo20,rush_att,0,,,,,
player,201109110tam,tam,PennDo20,rush_yds,0,,,,,
player,201109110tam,tam,PennDo20,rush_td,0,,,,,
player,201109110tam,tam,PennDo20,rush_long,0,,,,,
player,201109110tam,tam,PennDo20,targets,1,,,,,
player,201109110tam,tam,PennDo20,rec,0,,,,,
player,201109110tam,tam,PennDo20,rec_yds,2,,,,,
player,201109110tam,tam,PennDo20,rec_td,0,,,,,
player,201109110tam,tam,PennDo20,rec_long,2,,,,,
player,201109110tam,tam,PennDo20,fumbles,0,,,,,
player,201109110tam,tam,PennDo20,fumbles_lost,,,,,,
player,201109110tam,tam,StocLu00,pass_cmp,0,,,,,
player,201109110tam,tam,StocLu00,pass_att,0,,,,,
player,201109110tam,tam,StocLu00,pass_yds,0,,,,,
player,201109110tam,tam,StocLu00,pass_td,0,,,,,
player,201109110tam,tam,StocLu00,pass_int,0,,,,,
player,201109110tam,tam,StocLu00,pass_sacked,0,,,,,
player,201109110tam,tam,StocLu00,pass_sacked_yds,0,,,,,
player,201109110tam,tam,StocLu00,pass_long,0,,,,,
player,201109110tam,tam,StocLu00,pass_rating,,,,,,
player,201109110tam,tam,StocLu00,rush_att,0,,,,,
player,201109110tam,tam,StocLu00,rush_yds,0,,,,,
player,201109110tam,tam,StocLu00,rush_td,0,,,,,
player,201109110tam,tam,StocLu00,rush_long,0,,,,,
player,201109110tam,tam,StocLu00,targets,1,,,,,
player,201109110tam,tam,StocLu00,rec,0,,,,,
player,201109110tam,tam,StocLu00,rec_yds,0,,,,,
player,201109110tam,tam,StocLu00,rec_td,0,,,,,
player,201109110tam,tam,StocLu00,rec_long,0,,,,,
player,201109110tam,tam,StocLu00,fumbles,0,,,,,
player,201109110tam,tam,StocLu00,fumbles_lost,,,,,,
player,201109110tam,det,HousCh99,def_int,1,,,,,
player,201109110tam,det,HousCh99,def_int_yds,0,,,,,
player,201109110tam,det,HousCh99,def_int_td,0,,,,,
player,201109110tam,det,HousCh99,def_int_long,0,,,,,
player,201109110tam,det,HousCh99,pass_defended,3,,,,,
player,201109110tam,det,HousCh99,sacks,0.0,,,,,
player,201109110tam,det,HousCh99,tackles_combined,7,,,,,
player,201109110tam,det,HousCh99,tackles_solo,6,,,,,
player,201109110tam,det,HousCh99,tackles_assists,1,,,,,
player,201109110tam,det,HousCh99,tackles_loss,0,,,,,
player,201109110tam,det,HousCh99,qb_hits,0,,,,,
player,201109110tam,det,HousCh99,fumbles_rec,0,,,,,
player,201109110tam,det,HousCh99,fumbles_rec_yds,0,,,,,
player,201109110tam,det,HousCh99,fumbles_rec_td,0,,,,,
player,201109110tam,det,HousCh99,fumbles_forced,0,,,,,
player,201109110tam,det,TullSt20,def_int,0,,,,,
player,201109110tam,det,TullSt20,def_int_yds,0,,,,,
player,201109110tam,det,TullSt20,def_int_td,0,,,,,
player,201109110tam,det,TullSt20,def_int_long,0,,,,,
player,201109110tam,det,TullSt20,pass_defended,0,,,,,
player,201109110tam,det,TullSt20,sacks,1.0,,,,,
player,201109110tam,det,TullSt20,tackles_combined,4,,,,,
player,201109110tam,det,TullSt20,tackles_solo,4,,,,,
player,201109110tam,det,TullSt20,tackles_assists,0,,,,,
player,201109110tam,det,TullSt20,tackles_loss,1,,,,,
player,201109110tam,det,TullSt20,qb_hits,2,,,,,
player,201109110tam,det,TullSt20,fumbles_rec,0,,,,,
player,201109110tam,det,TullSt20,fumbles_rec_yds,0,,,,,
player,201109110tam,det,TullSt20,fumbles_rec_td,0,,,,,
player,201109110tam,det,TullSt20,fumbles_forced,0,,,,,
player,201109110tam,det,VandKy99,def_int,0,,,,,
player,201109110tam,det,VandKy99,def_int_yds,0,,,,,
player,201109110tam,det,VandKy99,def_int_td,0,,,,,
player,201109110tam,det,VandKy99,def_int_long,0,,,,,
player,201109110tam,det,VandKy99,pass_defended,0,,,,,
player,201109110tam,det,VandKy99,sacks,1.0,,,,,
player,201109110tam,det,VandKy99,tackles_combined,3,,,,,
player,201109110tam,det,VandKy99,tackles_solo,3,,,,,
player,201109110tam,det,VandKy99,tackles_assists,0,,,,,
player,201109110tam,det,VandKy99,tackles_loss,0,,,,,
player,201109110tam,det,VandKy99,qb_hits,0,,,,,
player,201109110tam,det,VandKy99,fumbles_rec,0,,,,,
player,201109110tam,det,VandKy99,fumbles_rec_yds,0,,,,,
player,201109110tam,det,VandKy99,fumbles_rec_td,0,,,,,
player,201109110tam,det,VandKy99,fumbles_forced,1,,,,,
player,201109110tam,det,SpieAm99,def_int,0,,,,,
player,201109110tam,det,SpieAm99,def_int_yds,0,,,,,
player,201109110tam,det,SpieAm99,def_int_td,0,,,,,
player,201109110tam,det,SpieAm99,def_int_long,0,,,,,
player,201109110tam,det,SpieAm99,pass_defended,0,,,,,
player,201109110tam,det,SpieAm99,sacks,0.0,,,,,
player,201109110tam,det,SpieAm99,tackles_combined,7,,,,,
player,201109110tam,det,SpieAm99,tackles_solo,7,,,,,
player,201109110tam,det,SpieAm99,tackles_assists,0,,,,,
player,201109110tam,det,SpieAm99,tackles_loss,0,,,,,
player,201109110tam,det,SpieAm99,qb_hits,0,,,,,
player,201109110tam,det,SpieAm99,fumbles_rec,0,,,,,
player,201109110tam,det,SpieAm99,fumbles_rec_yds,0,,,,,
player,201109110tam,det,SpieAm99,fumbles_rec_td,0,,,,,
player,201109110tam,det,SpieAm99,fumbles_forced,0,,,,,
player,201109110tam,det,WrigEr99,def_int,0,,,,,
player,201109110tam,det,WrigEr99,def_int_yds,0,,,,,
player,201109110tam,det,WrigEr99,def_int_td,0,,,,,
player,201109110tam,det,WrigEr99,def_int_long,0,,,,,
player,201109110tam,det,WrigEr99,pass_defended,1,,,,,
player,201109110tam,det,WrigEr99,sacks,0.0,,,,,
player,201109110tam,det,WrigEr99,tackles_combined,6,,,,,
player,201109110tam,det,WrigEr99,tackles_solo,6,,,,,
player,201109110tam,det,WrigEr99,tackles_assists,0,,,,,
player,201109110tam,det,WrigEr99,tackles_loss,0,,,,,
player,201109110tam,det,WrigEr99,qb_hits,0,,,,,
player,201109110tam,det,WrigEr99,fumbles_rec,0,,,,,
player,201109110tam,det,WrigEr99,fumbles_rec_yds,0,,,,,
player,201109110tam,det,WrigEr99,fumbles_rec_td,0,,,,,
player,201109110tam,det,WrigEr99,fumbles_forced,0,,,,,
player,201109110tam,det,BerrAa00,def_int,0,,,,,
player,201109110tam,det,BerrAa00,def_int_yds,0,,,,,
player,201109110tam,det,BerrAa00,def_int_td,0,,,,,
player,201109110tam,det,BerrAa00,def_int_long,0,,,,,
player,201109110tam,det,BerrAa00,pass_defended,1,,,,,
player,201109110tam,det,BerrAa00,sacks,0.0,,,,,
player,201109110tam,det,BerrAa00,tackles_combined,4,,,,,
player,201109110tam,det,BerrAa00,tackles_solo,4,,,,,
player,201109110tam,det,BerrAa00,tackles_assists,0,,,,,
player,201109110tam,det,BerrAa00,tackles_loss,0,,,,,
player,201109110tam,det,BerrAa00,qb_hits,0,,,,,
player,201109110tam,det,BerrAa00,fumbles_rec,0,,,,,
player,201109110tam,det,BerrAa00,fumbles_rec_yds,0,,,,,
player,201109110tam,det,BerrAa00,fumbles_rec_td,0,,,,,
player,201109110tam,det,BerrAa00,fumbles_forced,0,,,,,
player,201109110tam,det,DuraJu99,def_int,0,,,,,
player,201109110tam,det,DuraJu99,def_int_yds,0,,,,,
player,201109110tam,det,DuraJu99,def_int_td,0,,,,,
player,201109110tam,det,DuraJu99,def_int_long,0,,,,,
player,201109110tam,det,DuraJu99,pass_defended,0,,,,,
player,201109110tam,det,DuraJu99,sacks,0.0,,,,,
player,201109110tam,det,DuraJu99,tackles_combined,4,,,,,
player,201109110tam,det,DuraJu99,tackles_solo,4,,,,,
player,201109110tam,det,DuraJu99,tackles_assists,0,,,,,
player,201109110tam,det,DuraJu99,tackles_loss,2,,,,,
player,201109110tam,det,DuraJu99,qb_hits,0,,,,,
player,201109110tam,det,DuraJu99,fumbles_rec,0,,,,,
player,201109110tam,det,DuraJu99,fumbles_rec_yds,0,,,,,
player,201109110tam,det,DuraJu99,fumbles_rec_td,0,,,,,
player,201109110tam,det,DuraJu99,fumbles_forced,0,,,,,
player,201109110tam,det,FlueAn99,def_int,0,,,,,
player,201109110tam,det,FlueAn99,def_int_yds,0,,,,,
player,201109110tam,det,FlueAn99,def_int_td,0,,,,,
player,201109110tam,det,FlueAn99,def_int_long,0,,,,,
player,201109110tam,det,FlueAn99,pass_defended,0,,,,,
player,201109110tam,det,FlueAn99,sacks,0.0,,,,,
player,201109110tam,det,FlueAn99,tackles_combined,3,,,,,
player,201109110tam,det,FlueAn99,tackles_solo,3,,,,,
player,201109110tam,det,FlueAn99,tackles_assists,0,,,,,
player,201109110tam,det,FlueAn99,tackles_loss,0,,,,,
player,201109110tam,det,FlueAn99,qb_hits,0,,,,,
player,201109110tam,det,FlueAn99,fumbles_rec,0,,,,,
player,201109110tam,det,FlueAn99,fumbles_rec_yds,0,,,,,
player,201109110tam,det,FlueAn99,fumbles_rec_td,0,,,,,
player,201109110tam,det,FlueAn99,fumbles_forced,1,,,,,
player,201109110tam,det,LevyDe99,def_int,0,,,,,
player,201109110tam,det,LevyDe99,def_int_yds,0,,,,,
player,201109110tam,det,LevyDe99,def_int_td,0,,,,,
player,201109110tam,det,LevyDe99,def_int_long,0,,,,,
player,201109110tam,det,LevyDe99,pass_defended,0,,,,,
player,201109110tam,det,LevyDe99,sacks,0.0,,,,,
player,201109110tam,det,LevyDe99,tackles_combined,3,,,,,
player,201109110tam,det,LevyDe99,tackles_solo,3,,,,,
player,201109110tam,det,LevyDe99,tackles_assists,0,,,,,
player,201109110tam,det,LevyDe99,tackles_loss,0,,,,,
player,201109110tam,det,LevyDe99,qb_hits,0,,,,,
player,201109110tam,det,LevyDe99,fumbles_rec,0,,,,,
player,201109110tam,det,LevyDe99,fumbles_rec_yds,0,,,,,
player,201109110tam,det,LevyDe99,fumbles_rec_td,0,,,,,
player,201109110tam,det,LevyDe99,fumbles_forced,0,,,,,
player,201109110tam,det,AvriCl99,def_int,0,,,,,
player,201109110tam,det,AvriCl99,def_int_yds,0,,,,,
player,201109110tam,det,AvriCl99,def_int_td,0,,,,,
player,201109110tam,det,AvriCl99,def_int_long,0,,,,,
player,201109110tam,det,AvriCl99,pass_defended,0,,,,,
player,201109110tam,det,AvriCl99,sacks,0.0,,,,,
player,201109110tam,det,AvriCl99,tackles_combined,2,,,,,
player,201109110tam,det,AvriCl99,tackles_solo,1,,,,,
player,201109110tam,det,AvriCl99,tackles_assists,1,,,,,
player,201109110tam,det,AvriCl99,tackles_loss,0,,,,,
player,201109110tam,det,AvriCl99,qb_hits,0,,,,,
player,201109110tam,det,AvriCl99,fumbles_rec,0,,,,,
player,201109110tam,det,AvriCl99,fumbles_rec_yds,0,,,,,
player,201109110tam,det,AvriCl99,fumbles_rec_td,0,,,,,
player,201109110tam,det,AvriCl99,fumbles_forced,0,,,,,
player,201109110tam,det,StovMa00,def_int,0,,,,,
player,201109110tam,det,StovMa00,def_int_yds,0,,,,,
player,201109110tam,det,StovMa00,def_int_td,0,,,,,
player,201109110tam,det,StovMa00,def_int_long,0,,,,,
player,201109110tam,det,StovMa00,pass_defended,0,,,,,
player,201109110tam,det,StovMa00,sacks,0.0,,,,,
player,201109110tam,det,StovMa00,tackles_combined,1,,,,,
player,201109110tam,det,StovMa00,tackles_solo,1,,,,,
player,201109110tam,det,StovMa00,tackles_assists,0,,,,,
player,201109110tam,det,StovMa00,tackles_loss,0,,,,,
player,201109110tam,det,StovMa00,qb_hits,0,,,,,
player,201109110tam,det,StovMa00,fumbles_rec,0,,,,,
player,201109110tam,det,StovMa00,fumbles_rec_yds,0,,,,,
player,201109110tam,det,StovMa00,fumbles_rec_td,0,,,,,
player,201109110tam,det,StovMa00,fumbles_forced,0,,,,,
player,201109110tam,det,SuhxNd99,def_int,0,,,,,
player,201109110tam,det,SuhxNd99,def_int_yds,0,,,,,
player,201109110tam,det,SuhxNd99,def_int_td,0,,,,,
player,201109110tam,det,SuhxNd99,def_int_long,0,,,,,
player,201109110tam,det,SuhxNd99,pass_defended,0,,,,,
player,201109110tam,det,SuhxNd99,sacks,0.0,,,,,
player,201109110tam,det,SuhxNd99,tackles_combined,1,,,,,
player,201109110tam,det,SuhxNd99,tackles_solo,1,,,,,
player,201109110tam,det,SuhxNd99,tackles_assists,0,,,,,
player,201109110tam,det,SuhxNd99,tackles_loss,0,,,,,
player,201109110tam,det,SuhxNd99,qb_hits,1,,,,,
player,201109110tam,det,SuhxNd99,fumbles_rec,0,,,,,
player,201109110tam,det,SuhxNd99,fumbles_rec_yds,0,,,,,
player,201109110tam,det,SuhxNd99,fumbles_rec_td,0,,,,,
player,201109110tam,det,SuhxNd99,fumbles_forced,0,,,,,
player,201109110tam,det,WendJo99,def_int,0,,,,,
player,201109110tam,det,WendJo99,def_int_yds,0,,,,,
player,201109110tam,det,WendJo99,def_int_td,0,,,,,
player,201109110tam,det,WendJo99,def_int_long,0,,,,,
player,201109110tam,det,WendJo99,pass_defended,0,,,,,
player,201109110tam,det,WendJo99,sacks,0.0,,,,,
player,201109110tam,det,WendJo99,tackles_combined,1,,,,,
player,201109110tam,det,WendJo99,tackles_solo,1,,,,,
player,201109110tam,det,WendJo99,tackles_assists,0,,,,,
player,201109110tam,det,WendJo99,tackles_loss,0,,,,,
player,201109110tam,det,WendJo99,qb_hits,0,,,,,
player,201109110tam,det,WendJo99,fumbles_rec,0,,,,,
player,201109110tam,det,WendJo99,fumbles_rec_yds,0,,,,,
player,201109110tam,det,WendJo99,fumbles_rec_td,0,,,,,
player,201109110tam,det,WendJo99,fumbles_forced,0,,,,,
player,201109110tam,det,WillCo21,def_int,0,,,,,
player,201109110tam,det,WillCo21,def_int_yds,0,,,,,
player,201109110tam,det,WillCo21,def_int_td,0,,,,,
player,201109110tam,det,WillCo21,def_int_long,0,,,,,
player,201109110tam,det,WillCo21,pass_defended,0,,,,,
player,201109110tam,det,WillCo21,sacks,0.0,,,,,
player,201109110tam,det,WillCo21,tackles_combined,1,,,,,
player,201109110tam,det,WillCo21,tackles_solo,1,,,,,
player,201109110tam,det,WillCo21,tackles_assists,0,,,,,
player,201109110tam,det,WillCo21,tackles_loss,0,,,,,
player,201109110tam,det,WillCo21,qb_hits,0,,,,,
player,201109110tam,det,WillCo21,fumbles_rec,0,,,,,
player,201109110tam,det,WillCo21,fumbles_rec_yds,0,,,,,
player,201109110tam,det,WillCo21,fumbles_rec_td,0,,,,,
player,201109110tam,det,WillCo21,fumbles_forced,0,,,,,
player,201109110tam,det,YounWi99,def_int,0,,,,,
player,201109110tam,det,YounWi99,def_int_yds,0,,,,,
player,201109110tam,det,YounWi99,def_int_td,0,,,,,
player,201109110tam,det,YounWi99,def_int_long,0,,,,,
player,201109110tam,det,YounWi99,pass_defended,0,,,,,
player,201109110tam,det,YounWi99,sacks,0.0,,,,,
player,201109110tam,det,YounWi99,tackles_combined,1,,,,,
player,201109110tam,det,YounWi99,tackles_solo,1,,,,,
player,201109110tam,det,YounWi99,tackles_assists,0,,,,,
player,201109110tam,det,YounWi99,tackles_loss,0,,,,,
player,201109110tam,det,YounWi99,qb_hits,0,,,,,
player,201109110tam,det,YounWi99,fumbles_rec,0,,,,,
player,201109110tam,det,YounWi99,fumbles_rec_yds,0,,,,,
player,201109110tam,det,YounWi99,fumbles_rec_td,0,,,,,
player,201109110tam,det,YounWi99,fumbles_forced,0,,,,,
player,201109110tam,det,DelmLo99,def_int,0,,,,,
player,201109110tam,det,DelmLo99,def_int_yds,0,,,,,
player,201109110tam,det,DelmLo99,def_int_td,0,,,,,
player,201109110tam,det,DelmLo99,def_int_long,0,,,,,
player,201109110tam,det,DelmLo99,pass_defended,2,,,,,
player,201109110tam,det,DelmLo99,sacks,0.0,,,,,
player,201109110tam,det,DelmLo99,tackles_combined,0,,,,,
player,201109110tam,det,DelmLo99,tackles_solo,0,,,,,
player,201109110tam,det,DelmLo99,tackles_assists,0,,,,,
player,201109110tam,det,DelmLo99,tackles_loss,0,,,,,
player,201109110tam,det,DelmLo99,qb_hits,0,,,,,
player,201109110tam,det,DelmLo99,fumbles_rec,1,,,,,
player,201109110tam,det,DelmLo99,fumbles_rec_yds,0,,,,,
player,201109110tam,det,DelmLo99,fumbles_rec_td,0,,,,,
player,201109110tam,det,DelmLo99,fumbles_forced,0,,,,,
player,201109110tam,det,LogaSt00,def_int,0,,,,,
player,201109110tam,det,LogaSt00,def_int_yds,0,,,,,
player,201109110tam,det,LogaSt00,def_int_td,0,,,,,
player,201109110tam,det,LogaSt00,def_int_long,0,,,,,
player,201109110tam,det,LogaSt00,pass_defended,0,,,,,
player,201109110tam,det,LogaSt00,sacks,0.0,,,,,
player,201109110tam,det,LogaSt00,tackles_combined,0,,,,,
player,201109110tam,det,LogaSt00,tackles_solo,0,,,,,
player,201109110tam,det,LogaSt00,tackles_assists,0,,,,,
player,201109110tam,det,LogaSt00,tackles_loss,0,,,,,
player,201109110tam,det,LogaSt00,qb_hits,0,,,,,
player,201109110tam,det,LogaSt00,fumbles_rec,1,,,,,
player,201109110tam,det,LogaSt00,fumbles_rec_yds,0,,,,,
player,201109110tam,det,LogaSt00,fumbles_rec_td,0,,,,,
player,201109110tam,det,LogaSt00,fumbles_forced,0,,,,,
player,201109110tam,tam,TaliAq99,def_int,1,,,,,
player,201109110tam,tam,TaliAq99,def_int_yds,28,,,,,
player,201109110tam,tam,TaliAq99,def_int_td,1,,,,,
player,201109110tam,tam,TaliAq99,def_int_long,28,,,,,
player,201109110tam,tam,TaliAq99,pass_defended,2,,,,,
player,201109110tam,tam,TaliAq99,sacks,0.0,,,,,
player,201109110tam,tam,TaliAq99,tackles_combined,3,,,,,
player,201109110tam,tam,TaliAq99,tackles_solo,3,,,,,
player,201109110tam,tam,TaliAq99,tackles_assists,0,,,,,
player,201109110tam,tam,TaliAq99,tackles_loss,0,,,,,
player,201109110tam,tam,TaliAq99,qb_hits,0,,,,,
player,201109110tam,tam,TaliAq99,fumbles_rec,0,,,,,
player,201109110tam,tam,TaliAq99,fumbles_rec_yds,0,,,,,
player,201109110tam,tam,TaliAq99,fumbles_rec_td,0,,,,,
player,201109110tam,tam,TaliAq99,fumbles_forced,0,,,,,
player,201109110tam,tam,BlacQu99,def_int,0,,,,,
player,201109110tam,tam,BlacQu99,def_int_yds,0,,,,,
player,201109110tam,tam,BlacQu99,def_int_td,0,,,,,
player,201109110tam,tam,BlacQu99,def_int_long,0,,,,,
player,201109110tam,tam,BlacQu99,pass_defended,0,,,,,
player,201109110tam,tam,BlacQu99,sacks,0.0,,,,,
player,201109110tam,tam,BlacQu99,tackles_combined,8,,,,,
player,201109110tam,tam,BlacQu99,tackles_solo,7,,,,,
player,201109110tam,tam,BlacQu99,tackles_assists,1,,,,,
player,201109110tam,tam,BlacQu99,tackles_loss,0,,,,,
player,201109110tam,tam,BlacQu99,qb_hits,0,,,,,
player,201109110tam,tam,BlacQu99,fumbles_rec,0,,,,,
player,201109110tam,tam,BlacQu99,fumbles_rec_yds,0,,,,,
player,201109110tam,tam,BlacQu99,fumbles_rec_td,0,,,,,
player,201109110tam,tam,BlacQu99,fumbles_forced,1,,,,,
player,201109110tam,tam,HayeGe98,def_int,0,,,,,
player,201109110tam,tam,HayeGe98,def_int_yds,0,,,,,
player,201109110tam,tam,HayeGe98,def_int_td,0,,,,,
player,201109110tam,tam,HayeGe98,def_int_long,0,,,,,
player,201109110tam,tam,HayeGe98,pass_defended,0,,,,,
player,201109110tam,tam,HayeGe98,sacks,0.0,,,,,
player,201109110tam,tam,HayeGe98,tackles_combined,8,,,,,
player,201109110tam,tam,HayeGe98,tackles_solo,8,,,,,
player,201109110tam,tam,HayeGe98,tackles_assists,0,,,,,
player,201109110tam,tam,HayeGe98,tackles_loss,1,,,,,
player,201109110tam,tam,HayeGe98,qb_hits,0,,,,,
player,201109110tam,tam,HayeGe98,fumbles_rec,0,,,,,
player,201109110tam,tam,HayeGe98,fumbles_rec_yds,0,,,,,
player,201109110tam,tam,HayeGe98,fumbles_rec_td,0,,,,,
player,201109110tam,tam,HayeGe98,fumbles_forced,0,,,,,
player,201109110tam,tam,JoneSe20,def_int,0,,,,,
player,201109110tam,tam,JoneSe20,def_int_yds,0,,,,,
player,201109110tam,tam,JoneSe20,def_int_td,0,,,,,
player,201109110tam,tam,JoneSe20,def_int_long,0,,,,,
player,201109110tam,tam,JoneSe20,pass_defended,1,,,,,
player,201109110tam,tam,JoneSe20,sacks,0.0,,,,,
player,201109110tam,tam,JoneSe20,tackles_combined,8,,,,,
player,201109110tam,tam,JoneSe20,tackles_solo,8,,,,,
player,201109110tam,tam,JoneSe20,tackles_assists,0,,,,,
player,201109110tam,tam,JoneSe20,tackles_loss,0,,,,,
player,201109110tam,tam,JoneSe20,qb_hits,0,,,,,
player,201109110tam,tam,JoneSe20,fumbles_rec,0,,,,,
player,201109110tam,tam,JoneSe20,fumbles_rec_yds,0,,,,,
player,201109110tam,tam,JoneSe20,fumbles_rec_td,0,,,,,
player,201109110tam,tam,JoneSe20,fumbles_forced,1,,,,,
player,201109110tam,tam,BarbRo00,def_int,0,,,,,
player,201109110tam,tam,BarbRo00,def_int_yds,0,,,,,
player,201109110tam,tam,BarbRo00,def_int_td,0,,,,,
player,201109110tam,tam,BarbRo00,def_int_long,0,,,,,
player,201109110tam,tam,BarbRo00,pass_defended,0,,,,,
player,201109110tam,tam,BarbRo00,sacks,0.0,,,,,
player,201109110tam,tam,BarbRo00,tackles_combined,7,,,,,
player,201109110tam,tam,BarbRo00,tackles_solo,6,,,,,
player,201109110tam,tam,BarbRo00,tackles_assists,1,,,,,
player,201109110tam,tam,BarbRo00,tackles_loss,1,,,,,
player,201109110tam,tam,BarbRo00,qb_hits,0,,,,,
player,201109110tam,tam,BarbRo00,fumbles_rec,0,,,,,
player,201109110tam,tam,BarbRo00,fumbles_rec_yds,0,,,,,
player,201109110tam,tam,BarbRo00,fumbles_rec_td,0,,,,,
player,201109110tam,tam,BarbRo00,fumbles_forced,0,,,,,
player,201109110tam,tam,FostMa00,def_int,0,,,,,
player,201109110tam,tam,FostMa00,def_int_yds,0,,,,,
player,201109110tam,tam,FostMa00,def_int_td,0,,,,,
player,201109110tam,tam,FostMa00,def_int_long,0,,,,,
player,201109110tam,tam,FostMa00,pass_defended,0,,,,,
player,201109110tam,tam,FostMa00,sacks,0.0,,,,,
player,201109110tam,tam,FostMa00,tackles_combined,7,,,,,
player,201109110tam,tam,FostMa00,tackles_solo,6,,,,,
player,201109110tam,tam,FostMa00,tackles_assists,1,,,,,
player,201109110tam,tam,FostMa00,tackles_loss,1,,,,,
player,201109110tam,tam,FostMa00,qb_hits,0,,,,,
player,201109110tam,tam,FostMa00,fumbles_rec,0,,,,,
player,201109110tam,tam,FostMa00,fumbles_rec_yds,0,,,,,
player,201109110tam,tam,FostMa00,fumbles_rec_td,0,,,,,
player,201109110tam,tam,FostMa00,fumbles_forced,0,,,,,
player,201109110tam,tam,CrowTi99,def_int,0,,,,,
player,201109110tam,tam,CrowTi99,def_int_yds,0,,,,,
player,201109110tam,tam,CrowTi99,def_int_td,0,,,,,
player,201109110tam,tam,CrowTi99,def_int_long,0,,,,,
player,201109110tam,tam,CrowTi99,pass_defended,0,,,,,
player,201109110tam,tam,CrowTi99,sacks,0.0,,,,,
player,201109110tam,tam,CrowTi99,tackles_combined,5,,,,,
player,201109110tam,tam,CrowTi99,tackles_solo,4,,,,,
player,201109110tam,tam,CrowTi99,tackles_assists,1,,,,,
player,201109110tam,tam,CrowTi99,tackles_loss,0,,,,,
player,201109110tam,tam,CrowTi99,qb_hits,0,,,,,
player,201109110tam,tam,CrowTi99,fumbles_rec,0,,,,,
player,201109110tam,tam,CrowTi99,fumbles_rec_yds,0,,,,,
player,201109110tam,tam,CrowTi99,fumbles_rec_td,0,,,,,
player,201109110tam,tam,CrowTi99,fumbles_forced,0,,,,,
player,201109110tam,tam,BennMi99,def_int,0,,,,,
player,201109110tam,tam,BennMi99,def_int_yds,0,,,,,
player,201109110tam,tam,BennMi99,def_int_td,0,,,,,
player,201109110tam,tam,BennMi99,def_int_long,0,,,,,
player,201109110tam,tam,BennMi99,pass_defended,0,,,,,
player,201109110tam,tam,BennMi99,sacks,0.0,,,,,
player,201109110tam,tam,BennMi99,tackles_combined,4,,,,,
player,201109110tam,tam,BennMi99,tackles_solo,4,,,,,
player,201109110tam,tam,BennMi99,tackles_assists,0,,,,,
player,201109110tam,tam,BennMi99,tackles_loss,0,,,,,
player,201109110tam,tam,BennMi99,qb_hits,0,,,,,
player,201109110tam,tam,BennMi99,fumbles_rec,0,,,,,
player,201109110tam,tam,BennMi99,fumbles_rec_yds,0,,,,,
player,201109110tam,tam,BennMi99,fumbles_rec_td,0,,,,,
player,201109110tam,tam,BennMi99,fumbles_forced,0,,,,,
player,201109110tam,tam,BiggE.99,def_int,0,,,,,
player,201109110tam,tam,BiggE.99,def_int_yds,0,,,,,
player,201109110tam,tam,BiggE.99,def_int_td,0,,,,,
player,201109110tam,tam,BiggE.99,def_int_long,0,,,,,
player,201109110tam,tam,BiggE.99,pass_defended,0,,,,,
player,201109110tam,tam,BiggE.99,sacks,0.0,,,,,
player,201109110tam,tam,BiggE.99,tackles_combined,2,,,,,
player,201109110tam,tam,BiggE.99,tackles_solo,1,,,,,
player,201109110tam,tam,BiggE.99,tackles_assists,1,,,,,
player,201109110tam,tam,BiggE.99,tackles_loss,0,,,,,
player,201109110tam,tam,BiggE.99,qb_hits,0,,,,,
player,201109110tam,tam,BiggE.99,fumbles_rec,0,,,,,
player,201109110tam,tam,BiggE.99,fumbles_rec_yds,0,,,,,
player,201109110tam,tam,BiggE.99,fumbles_rec_td,0,,,,,
player,201109110tam,tam,BiggE.99,fumbles_forced,0,,,,,
player,201109110tam,tam,GrimCo99,def_int,0,,,,,
player,201109110tam,tam,GrimCo99,def_int_yds,0,,,,,
player,201109110tam,tam,GrimCo99,def_int_td,0,,,,,
player,201109110tam,tam,GrimCo99,def_int_long,0,,,,,
player,201109110tam,tam,GrimCo99,pass_defended,0,,,,,
player,201109110tam,tam,GrimCo99,sacks,0.0,,,,,
player,201109110tam,tam,GrimCo99,tackles_combined,2,,,,,
player,201109110tam,tam,GrimCo99,tackles_solo,1,,,,,
player,201109110tam,tam,GrimCo99,tackles_assists,1,,,,,
player,201109110tam,tam,GrimCo99,tackles_loss,0,,,,,
player,201109110tam,tam,GrimCo99,qb_hits,0,,,,,
player,201109110tam,tam,GrimCo99,fumbles_rec,0,,,,,
player,201109110tam,tam,GrimCo99,fumbles_rec_yds,0,,,,,
player,201109110tam,tam,GrimCo99,fumbles_rec_td,0,,,,,
player,201109110tam,tam,GrimCo99,fumbles_forced,0,,,,,
player,201109110tam,tam,McCoGe99,def_int,0,,,,,
player,201109110tam,tam,McCoGe99,def_int_yds,0,,,,,
player,201109110tam,tam,McCoGe99,def_int_td,0,,,,,
player,201109110tam,tam,McCoGe99,def_int_long,0,,,,,
player,201109110tam,tam,McCoGe99,pass_defended,0,,,,,
player,201109110tam,tam,McCoGe99,sacks,0.0,,,,,
player,201109110tam,tam,McCoGe99,tackles_combined,2,,,,,
player,201109110tam,tam,McCoGe99,tackles_solo,2,,,,,
