game,2011,8,20111030,201110300htx,jax,"Jacksonville Jaguars",14,htx,"Houston Texans",24
player,201110300htx,jax,PoluPa99,tackles_assists,2,,,,,
player,201110300htx,jax,PoluPa99,tackles_loss,1,,,,,
player,201110300htx,jax,PoluPa99,qb_hits,1,,,,,
player,201110300htx,jax,PoluPa99,fumbles_rec,0,,,,,
player,201110300htx,jax,PoluPa99,fumbles_rec_yds,0,,,,,
player,201110300htx,jax,PoluPa99,fumbles_rec_td,0,,,,,
player,201110300htx,jax,PoluPa99,fumbles_forced,0,,,,,
player,201110300htx,jax,SmitDa24,def_int,0,,,,,
player,201110300htx,jax,SmitDa24,def_int_yds,0,,,,,
player,201110300htx,jax,SmitDa24,def_int_td,0,,,,,
player,201110300htx,jax,SmitDa24,def_int_long,0,,,,,
player,201110300htx,jax,SmitDa24,pass_defended,0,,,,,
player,201110300htx,jax,SmitDa24,sacks,0.0,,,,,
player,201110300htx,jax,SmitDa24,tackles_combined,7,,,,,
player,201110300htx,jax,SmitDa24,tackles_solo,6,,,,,
player,201110300htx,jax,SmitDa24,tackles_assists,1,,,,,
player,201110300htx,jax,SmitDa24,tackles_loss,0,,,,,
player,201110300htx,jax,SmitDa24,qb_hits,1,,,,,
player,201110300htx,jax,SmitDa24,fumbles_rec,0,,,,,
player,201110300htx,jax,SmitDa24,fumbles_rec_yds,0,,,,,
player,201110300htx,jax,SmitDa24,fumbles_rec_td,0,,,,,
player,201110300htx,jax,SmitDa24,fumbles_forced,0,,,,,
player,201110300htx,jax,AluaTy99,def_int,0,,,,,
player,201110300htx,jax,AluaTy99,def_int_yds,0,,,,,
player,201110300htx,jax,AluaTy99,def_int_td,0,,,,,
player,201110300htx,jax,AluaTy99,def_int_long,0,,,,,
player,201110300htx,jax,AluaTy99,pass_defended,0,,,,,
player,201110300htx,jax,AluaTy99,sacks,0.0,,,,,
player,201110300htx,jax,AluaTy99,tackles_combined,4,,,,,
player,201110300htx,jax,AluaTy99,tackles_solo,4,,,,,
player,201110300htx,jax,AluaTy99,tackles_assists,0,,,,,
player,201110300htx,jax,AluaTy99,tackles_loss,0,,,,,
player,201110300htx,jax,AluaTy99,qb_hits,1,,,,,
player,201110300htx,jax,AluaTy99,fumbles_rec,0,,,,,
player,201110300htx,jax,AluaTy99,fumbles_rec_yds,0,,,,,
player,201110300htx,jax,AluaTy99,fumbles_rec_td,0,,,,,
player,201110300htx,jax,AluaTy99,fumbles_forced,0,,,,,
player,201110300htx,jax,CoxxDe99,def_int,0,,,,,
player,201110300htx,jax,CoxxDe99,def_int_yds,0,,,,,
player,201110300htx,jax,CoxxDe99,def_int_td,0,,,,,
player,201110300htx,jax,CoxxDe99,def_int_long,0,,,,,
player,201110300htx,jax,CoxxDe99,pass_defended,0,,,,,
player,201110300htx,jax,CoxxDe99,sacks,0.0,,,,,
player,201110300htx,jax,CoxxDe99,tackles_combined,4,,,,,
player,201110300htx,jax,CoxxDe99,tackles_solo,3,,,,,
player,201110300htx,jax,CoxxDe99,tackles_assists,1,,,,,
player,201110300htx,jax,CoxxDe99,tackles_loss,0,,,,,
player,201110300htx,jax,CoxxDe99,qb_hits,0,,,,,
player,201110300htx,jax,CoxxDe99,fumbles_rec,0,,,,,
player,201110300htx,jax,CoxxDe99,fumbles_rec_yds,0,,,,,
player,201110300htx,jax,CoxxDe99,fumbles_rec_td,0,,,,,
player,201110300htx,jax,CoxxDe99,fumbles_forced,0,,,,,
player,201110300htx,jax,LoweDw99,def_int,0,,,,,
player,201110300htx,jax,LoweDw99,def_int_yds,0,,,,,
player,201110300htx,jax,LoweDw99,def_int_td,0,,,,,
player,201110300htx,jax,LoweDw99,def_int_long,0,,,,,
player,201110300htx,jax,LoweDw99,pass_defended,1,,,,,
player,201110300htx,jax,LoweDw99,sacks,0.0,,,,,
player,201110300htx,jax,LoweDw99,tackles_combined,4,,,,,
player,201110300htx,jax,LoweDw99,tackles_solo,4,,,,,
player,201110300htx,jax,LoweDw99,tackles_assists,0,,,,,
player,201110300htx,jax,LoweDw99,tackles_loss,0,,,,,
player,201110300htx,jax,LoweDw99,qb_hits,0,,,,,
player,201110300htx,jax,LoweDw99,fumbles_rec,1,,,,,
player,201110300htx,jax,LoweDw99,fumbles_rec_yds,23,,,,,
player,201110300htx,jax,LoweDw99,fumbles_rec_td,0,,,,,
player,201110300htx,jax,LoweDw99,fumbles_forced,0,,,,,
player,201110300htx,jax,MathRa99,def_int,0,,,,,
player,201110300htx,jax,MathRa99,def_int_yds,0,,,,,
player,201110300htx,jax,MathRa99,def_int_td,0,,,,,
player,201110300htx,jax,MathRa99,def_int_long,0,,,,,
player,201110300htx,jax,MathRa99,pass_defended,0,,,,,
player,201110300htx,jax,MathRa99,sacks,0.0,,,,,
player,201110300htx,jax,MathRa99,tackles_combined,4,,,,,
player,201110300htx,jax,MathRa99,tackles_solo,4,,,,,
player,201110300htx,jax,MathRa99,tackles_assists,0,,,,,
player,201110300htx,jax,MathRa99,tackles_loss,0,,,,,
player,201110300htx,jax,MathRa99,qb_hits,0,,,,,
player,201110300htx,jax,MathRa99,fumbles_rec,0,,,,,
player,201110300htx,jax,MathRa99,fumbles_rec_yds,0,,,,,
player,201110300htx,jax,MathRa99,fumbles_rec_td,0,,,,,
player,201110300htx,jax,MathRa99,fumbles_forced,0,,,,,
player,201110300htx,jax,RothMa20,def_int,0,,,,,
player,201110300htx,jax,RothMa20,def_int_yds,0,,,,,
player,201110300htx,jax,RothMa20,def_int_td,0,,,,,
player,201110300htx,jax,RothMa20,def_int_long,0,,,,,
player,201110300htx,jax,RothMa20,pass_defended,0,,,,,
player,201110300htx,jax,RothMa20,sacks,0.0,,,,,
player,201110300htx,jax,RothMa20,tackles_combined,4,,,,,
player,201110300htx,jax,RothMa20,tackles_solo,4,,,,,
player,201110300htx,jax,RothMa20,tackles_assists,0,,,,,
player,201110300htx,jax,RothMa20,tackles_loss,0,,,,,
player,201110300htx,jax,RothMa20,qb_hits,0,,,,,
player,201110300htx,jax,RothMa20,fumbles_rec,1,,,,,
player,201110300htx,jax,RothMa20,fumbles_rec_yds,5,,,,,
player,201110300htx,jax,RothMa20,fumbles_rec_td,0,,,,,
player,201110300htx,jax,RothMa20,fumbles_forced,0,,,,,
player,201110300htx,jax,ColeDr20,def_int,0,,,,,
player,201110300htx,jax,ColeDr20,def_int_yds,0,,,,,
player,201110300htx,jax,ColeDr20,def_int_td,0,,,,,
player,201110300htx,jax,ColeDr20,def_int_long,0,,,,,
player,201110300htx,jax,ColeDr20,pass_defended,0,,,,,
player,201110300htx,jax,ColeDr20,sacks,0.0,,,,,
player,201110300htx,jax,ColeDr20,tackles_combined,3,,,,,
player,201110300htx,jax,ColeDr20,tackles_solo,2,,,,,
player,201110300htx,jax,ColeDr20,tackles_assists,1,,,,,
player,201110300htx,jax,ColeDr20,tackles_loss,0,,,,,
player,201110300htx,jax,ColeDr20,qb_hits,0,,,,,
player,201110300htx,jax,ColeDr20,fumbles_rec,0,,,,,
player,201110300htx,jax,ColeDr20,fumbles_rec_yds,0,,,,,
player,201110300htx,jax,ColeDr20,fumbles_rec_td,0,,,,,
player,201110300htx,jax,ColeDr20,fumbles_forced,0,,,,,
player,201110300htx,jax,KnigTe99,def_int,0,,,,,
player,201110300htx,jax,KnigTe99,def_int_yds,0,,,,,
player,201110300htx,jax,KnigTe99,def_int_td,0,,,,,
player,201110300htx,jax,KnigTe99,def_int_long,0,,,,,
player,201110300htx,jax,KnigTe99,pass_defended,0,,,,,
player,201110300htx,jax,KnigTe99,sacks,0.0,,,,,
player,201110300htx,jax,KnigTe99,tackles_combined,3,,,,,
player,201110300htx,jax,KnigTe99,tackles_solo,1,,,,,
player,201110300htx,jax,KnigTe99,tackles_assists,2,,,,,
player,201110300htx,jax,KnigTe99,tackles_loss,1,,,,,
player,201110300htx,jax,KnigTe99,qb_hits,0,,,,,
player,201110300htx,jax,KnigTe99,fumbles_rec,0,,,,,
player,201110300htx,jax,KnigTe99,fumbles_rec_yds,7,,,,,
player,201110300htx,jax,KnigTe99,fumbles_rec_td,0,,,,,
player,201110300htx,jax,KnigTe99,fumbles_forced,0,,,,,
player,201110300htx,jax,MincJe99,def_int,0,,,,,
player,201110300htx,jax,MincJe99,def_int_yds,0,,,,,
player,201110300htx,jax,MincJe99,def_int_td,0,,,,,
player,201110300htx,jax,MincJe99,def_int_long,0,,,,,
player,201110300htx,jax,MincJe99,pass_defended,0,,,,,
player,201110300htx,jax,MincJe99,sacks,0.0,,,,,
player,201110300htx,jax,MincJe99,tackles_combined,3,,,,,
player,201110300htx,jax,MincJe99,tackles_solo,2,,,,,
player,201110300htx,jax,MincJe99,tackles_assists,1,,,,,
player,201110300htx,jax,MincJe99,tackles_loss,0,,,,,
player,201110300htx,jax,MincJe99,qb_hits,0,,,,,
player,201110300htx,jax,MincJe99,fumbles_rec,0,,,,,
player,201110300htx,jax,MincJe99,fumbles_rec_yds,0,,,,,
player,201110300htx,jax,MincJe99,fumbles_rec_td,0,,,,,
player,201110300htx,jax,MincJe99,fumbles_forced,0,,,,,
player,201110300htx,jax,ProsCh00,def_int,0,,,,,
player,201110300htx,jax,ProsCh00,def_int_yds,0,,,,,
player,201110300htx,jax,ProsCh00,def_int_td,0,,,,,
player,201110300htx,jax,ProsCh00,def_int_long,0,,,,,
player,201110300htx,jax,ProsCh00,pass_defended,0,,,,,
player,201110300htx,jax,ProsCh00,sacks,0.0,,,,,
player,201110300htx,jax,ProsCh00,tackles_combined,3,,,,,
player,201110300htx,jax,ProsCh00,tackles_solo,2,,,,,
player,201110300htx,jax,ProsCh00,tackles_assists,1,,,,,
player,201110300htx,jax,ProsCh00,tackles_loss,0,,,,,
player,201110300htx,jax,ProsCh00,qb_hits,0,,,,,
player,201110300htx,jax,ProsCh00,fumbles_rec,0,,,,,
player,201110300htx,jax,ProsCh00,fumbles_rec_yds,0,,,,,
player,201110300htx,jax,ProsCh00,fumbles_rec_td,0,,,,,
player,201110300htx,jax,ProsCh00,fumbles_forced,0,,,,,
player,201110300htx,jax,AlleRu00,def_int,0,,,,,
player,201110300htx,jax,AlleRu00,def_int_yds,0,,,,,
player,201110300htx,jax,AlleRu00,def_int_td,0,,,,,
player,201110300htx,jax,AlleRu00,def_int_long,0,,,,,
player,201110300htx,jax,AlleRu00,pass_defended,0,,,,,
player,201110300htx,jax,AlleRu00,sacks,0.0,,,,,
player,201110300htx,jax,AlleRu00,tackles_combined,2,,,,,
player,201110300htx,jax,AlleRu00,tackles_solo,1,,,,,
player,201110300htx,jax,AlleRu00,tackles_assists,1,,,,,
player,201110300htx,jax,AlleRu00,tackles_loss,0,,,,,
player,201110300htx,jax,AlleRu00,qb_hits,0,,,,,
player,201110300htx,jax,AlleRu00,fumbles_rec,0,,,,,
player,201110300htx,jax,AlleRu00,fumbles_rec_yds,0,,,,,
player,201110300htx,jax,AlleRu00,fumbles_rec_td,0,,,,,
player,201110300htx,jax,AlleRu00,fumbles_forced,0,,,,,
player,201110300htx,jax,CollNa20,def_int,0,,,,,
player,201110300htx,jax,CollNa20,def_int_yds,0,,,,,
player,201110300htx,jax,CollNa20,def_int_td,0,,,,,
player,201110300htx,jax,CollNa20,def_int_long,0,,,,,
player,201110300htx,jax,CollNa20,pass_defended,1,,,,,
player,201110300htx,jax,CollNa20,sacks,0.0,,,,,
player,201110300htx,jax,CollNa20,tackles_combined,1,,,,,
player,201110300htx,jax,CollNa20,tackles_solo,0,,,,,
player,201110300htx,jax,CollNa20,tackles_assists,1,,,,,
player,201110300htx,jax,CollNa20,tackles_loss,0,,,,,
player,201110300htx,jax,CollNa20,qb_hits,0,,,,,
player,201110300htx,jax,CollNa20,fumbles_rec,0,,,,,
player,201110300htx,jax,CollNa20,fumbles_rec_yds,0,,,,,
player,201110300htx,jax,CollNa20,fumbles_rec_td,0,,,,,
player,201110300htx,jax,CollNa20,fumbles_forced,0,,,,,
player,201110300htx,jax,DouzLe00,def_int,0,,,,,
player,201110300htx,jax,DouzLe00,def_int_yds,0,,,,,
player,201110300htx,jax,DouzLe00,def_int_td,0,,,,,
player,201110300htx,jax,DouzLe00,def_int_long,0,,,,,
player,201110300htx,jax,DouzLe00,pass_defended,0,,,,,
player,201110300htx,jax,DouzLe00,sacks,0.0,,,,,
player,201110300htx,jax,DouzLe00,tackles_combined,1,,,,,
player,201110300htx,jax,DouzLe00,tackles_solo,0,,,,,
player,201110300htx,jax,DouzLe00,tackles_assists,1,,,,,
player,201110300htx,jax,DouzLe00,tackles_loss,0,,,,,
player,201110300htx,jax,DouzLe00,qb_hits,0,,,,,
player,201110300htx,jax,DouzLe00,fumbles_rec,0,,,,,
player,201110300htx,jax,DouzLe00,fumbles_rec_yds,0,,,,,
player,201110300htx,jax,DouzLe00,fumbles_rec_td,0,,,,,
player,201110300htx,jax,DouzLe00,fumbles_forced,0,,,,,
player,201110300htx,jax,HarrNi20,def_int,0,,,,,
player,201110300htx,jax,HarrNi20,def_int_yds,0,,,,,
player,201110300htx,jax,HarrNi20,def_int_td,0,,,,,
player,201110300htx,jax,HarrNi20,def_int_long,0,,,,,
player,201110300htx,jax,HarrNi20,pass_defended,0,,,,,
player,201110300htx,jax,HarrNi20,sacks,0.0,,,,,
player,201110300htx,jax,HarrNi20,tackles_combined,1,,,,,
player,201110300htx,jax,HarrNi20,tackles_solo,1,,,,,
player,201110300htx,jax,HarrNi20,tackles_assists,0,,,,,
player,201110300htx,jax,HarrNi20,tackles_loss,0,,,,,
player,201110300htx,jax,HarrNi20,qb_hits,0,,,,,
player,201110300htx,jax,HarrNi20,fumbles_rec,0,,,,,
player,201110300htx,jax,HarrNi20,fumbles_rec_yds,0,,,,,
player,201110300htx,jax,HarrNi20,fumbles_rec_td,0,,,,,
player,201110300htx,jax,HarrNi20,fumbles_forced,0,,,,,
player,201110300htx,jax,JoneGr01,def_int,0,,,,,
player,201110300htx,jax,JoneGr01,def_int_yds,0,,,,,
player,201110300htx,jax,JoneGr01,def_int_td,0,,,,,
player,201110300htx,jax,JoneGr01,def_int_long,0,,,,,
player,201110300htx,jax,JoneGr01,pass_defended,0,,,,,
player,201110300htx,jax,JoneGr01,sacks,0.0,,,,,
player,201110300htx,jax,JoneGr01,tackles_combined,1,,,,,
player,201110300htx,jax,JoneGr01,tackles_solo,1,,,,,
player,201110300htx,jax,JoneGr01,tackles_assists,0,,,,,
player,201110300htx,jax,JoneGr01,tackles_loss,0,,,,,
player,201110300htx,jax,JoneGr01,qb_hits,0,,,,,
player,201110300htx,jax,JoneGr01,fumbles_rec,0,,,,,
player,201110300htx,jax,JoneGr01,fumbles_rec_yds,0,,,,,
player,201110300htx,jax,JoneGr01,fumbles_rec_td,0,,,,,
player,201110300htx,jax,JoneGr01,fumbles_forced,0,,,,,
player,201110300htx,jax,MiddWi98,def_int,0,,,,,
player,201110300htx,jax,MiddWi98,def_int_yds,0,,,,,
player,201110300htx,jax,MiddWi98,def_int_td,0,,,,,
player,201110300htx,jax,MiddWi98,def_int_long,0,,,,,
player,201110300htx,jax,MiddWi98,pass_defended,0,,,,,
player,201110300htx,jax,MiddWi98,sacks,0.0,,,,,
player,201110300htx,jax,MiddWi98,tackles_combined,1,,,,,
player,201110300htx,jax,MiddWi98,tackles_solo,0,,,,,
player,201110300htx,jax,MiddWi98,tackles_assists,1,,,,,
player,201110300htx,jax,MiddWi98,tackles_loss,0,,,,,
player,201110300htx,jax,MiddWi98,qb_hits,0,,,,,
player,201110300htx,jax,MiddWi98,fumbles_rec,0,,,,,
player,201110300htx,jax,MiddWi98,fumbles_rec_yds,0,,,,,
player,201110300htx,jax,MiddWi98,fumbles_rec_td,0,,,,,
player,201110300htx,jax,MiddWi98,fumbles_forced,0,,,,,
player,201110300htx,jax,OsgoKa00,def_int,0,,,,,
player,201110300htx,jax,OsgoKa00,def_int_yds,0,,,,,
player,201110300htx,jax,OsgoKa00,def_int_td,0,,,,,
player,201110300htx,jax,OsgoKa00,def_int_long,0,,,,,
player,201110300htx,jax,OsgoKa00,pass_defended,0,,,,,
player,201110300htx,jax,OsgoKa00,sacks,0.0,,,,,
player,201110300htx,jax,OsgoKa00,tackles_combined,1,,,,,
player,201110300htx,jax,OsgoKa00,tackles_solo,1,,,,,
player,201110300htx,jax,OsgoKa00,tackles_assists,0,,,,,
player,201110300htx,jax,OsgoKa00,tackles_loss,0,,,,,
player,201110300htx,jax,OsgoKa00,qb_hits,0,,,,,
player,201110300htx,jax,OsgoKa00,fumbles_rec,0,,,,,
player,201110300htx,jax,OsgoKa00,fumbles_rec_yds,0,,,,,
player,201110300htx,jax,OsgoKa00,fumbles_rec_td,0,,,,,
player,201110300htx,jax,OsgoKa00,fumbles_forced,0,,,,,
player,201110300htx,jax,OwenMo01,def_int,0,,,,,
player,201110300htx,jax,OwenMo01,def_int_yds,0,,,,,
player,201110300htx,jax,OwenMo01,def_int_td,0,,,,,
player,201110300htx,jax,OwenMo01,def_int_long,0,,,,,
player,201110300htx,jax,OwenMo01,pass_defended,0,,,,,
player,201110300htx,jax,OwenMo01,sacks,0.0,,,,,
player,201110300htx,jax,OwenMo01,tackles_combined,1,,,,,
player,201110300htx,jax,OwenMo01,tackles_solo,1,,,,,
player,201110300htx,jax,OwenMo01,tackles_assists,0,,,,,
player,201110300htx,jax,OwenMo01,tackles_loss,0,,,,,
player,201110300htx,jax,OwenMo01,qb_hits,0,,,,,
player,201110300htx,jax,OwenMo01,fumbles_rec,0,,,,,
player,201110300htx,jax,OwenMo01,fumbles_rec_yds,0,,,,,
player,201110300htx,jax,OwenMo01,fumbles_rec_td,0,,,,,
player,201110300htx,jax,OwenMo01,fumbles_forced,0,,,,,
player,201110300htx,htx,CushBr99,def_int,1,,,,,
player,201110300htx,htx,CushBr99,def_int_yds,5,,,,,
player,201110300htx,htx,CushBr99,def_int_td,0,,,,,
player,201110300htx,htx,CushBr99,def_int_long,5,,,,,
player,201110300htx,htx,CushBr99,pass_defended,1,,,,,
player,201110300htx,htx,CushBr99,sacks,0.0,,,,,
player,201110300htx,htx,CushBr99,tackles_combined,7,,,,,
player,201110300htx,htx,CushBr99,tackles_solo,3,,,,,
player,201110300htx,htx,CushBr99,tackles_assists,4,,,,,
player,201110300htx,htx,CushBr99,tackles_loss,1,,,,,
player,201110300htx,htx,CushBr99,qb_hits,1,,,,,
player,201110300htx,htx,CushBr99,fumbles_rec,0,,,,,
player,201110300htx,htx,CushBr99,fumbles_rec_yds,0,,,,,
player,201110300htx,htx,CushBr99,fumbles_rec_td,0,,,,,
player,201110300htx,htx,CushBr99,fumbles_forced,0,,,,,
player,201110300htx,htx,AlleJa23,def_int,1,,,,,
player,201110300htx,htx,AlleJa23,def_int_yds,0,,,,,
player,201110300htx,htx,AlleJa23,def_int_td,0,,,,,
player,201110300htx,htx,AlleJa23,def_int_long,0,,,,,
player,201110300htx,htx,AlleJa23,pass_defended,2,,,,,
player,201110300htx,htx,AlleJa23,sacks,0.0,,,,,
player,201110300htx,htx,AlleJa23,tackles_combined,2,,,,,
player,201110300htx,htx,AlleJa23,tackles_solo,2,,,,,
player,201110300htx,htx,AlleJa23,tackles_assists,0,,,,,
player,201110300htx,htx,AlleJa23,tackles_loss,0,,,,,
player,201110300htx,htx,AlleJa23,qb_hits,0,,,,,
player,201110300htx,htx,AlleJa23,fumbles_rec,0,,,,,
player,201110300htx,htx,AlleJa23,fumbles_rec_yds,0,,,,,
player,201110300htx,htx,AlleJa23,fumbles_rec_td,0,,,,,
player,201110300htx,htx,AlleJa23,fumbles_forced,0,,,,,
player,201110300htx,htx,ReedBr00,def_int,0,,,,,
player,201110300htx,htx,ReedBr00,def_int_yds,0,,,,,
player,201110300htx,htx,ReedBr00,def_int_td,0,,,,,
player,201110300htx,htx,ReedBr00,def_int_long,0,,,,,
player,201110300htx,htx,ReedBr00,pass_defended,0,,,,,
player,201110300htx,htx,ReedBr00,sacks,1.0,,,,,
player,201110300htx,htx,ReedBr00,tackles_combined,4,,,,,
player,201110300htx,htx,ReedBr00,tackles_solo,3,,,,,
player,201110300htx,htx,ReedBr00,tackles_assists,1,,,,,
player,201110300htx,htx,ReedBr00,tackles_loss,1,,,,,
player,201110300htx,htx,ReedBr00,qb_hits,1,,,,,
player,201110300htx,htx,ReedBr00,fumbles_rec,0,,,,,
player,201110300htx,htx,ReedBr00,fumbles_rec_yds,0,,,,,
player,201110300htx,htx,ReedBr00,fumbles_rec_td,0,,,,,
player,201110300htx,htx,ReedBr00,fumbles_forced,0,,,,,
player,201110300htx,htx,NolaTr99,def_int,0,,,,,
player,201110300htx,htx,NolaTr99,def_int_yds,0,,,,,
player,201110300htx,htx,NolaTr99,def_int_td,0,,,,,
player,201110300htx,htx,NolaTr99,def_int_long,0,,,,,
player,201110300htx,htx,NolaTr99,pass_defended,0,,,,,
player,201110300htx,htx,NolaTr99,sacks,0.0,,,,,
player,201110300htx,htx,NolaTr99,tackles_combined,5,,,,,
player,201110300htx,htx,NolaTr99,tackles_solo,5,,,,,
player,201110300htx,htx,NolaTr99,tackles_assists,0,,,,,
player,201110300htx,htx,NolaTr99,tackles_loss,0,,,,,
player,201110300htx,htx,NolaTr99,qb_hits,0,,,,,
player,201110300htx,htx,NolaTr99,fumbles_rec,0,,,,,
player,201110300htx,htx,NolaTr99,fumbles_rec_yds,0,,,,,
player,201110300htx,htx,NolaTr99,fumbles_rec_td,0,,,,,
player,201110300htx,htx,NolaTr99,fumbles_forced,0,,,,,
player,201110300htx,htx,WattJ.00,def_int,0,,,,,
player,201110300htx,htx,WattJ.00,def_int_yds,0,,,,,
player,201110300htx,htx,WattJ.00,def_int_td,0,,,,,
player,201110300htx,htx,WattJ.00,def_int_long,0,,,,,
player,201110300htx,htx,WattJ.00,pass_defended,0,,,,,
player,201110300htx,htx,WattJ.00,sacks,0.0,,,,,
player,201110300htx,htx,WattJ.00,tackles_combined,5,,,,,
player,201110300htx,htx,WattJ.00,tackles_solo,5,,,,,
player,201110300htx,htx,WattJ.00,tackles_assists,0,,,,,
player,201110300htx,htx,WattJ.00,tackles_loss,0,,,,,
player,201110300htx,htx,WattJ.00,qb_hits,0,,,,,
player,201110300htx,htx,WattJ.00,fumbles_rec,0,,,,,
player,201110300htx,htx,WattJ.00,fumbles_rec_yds,0,,,,,
player,201110300htx,htx,WattJ.00,fumbles_rec_td,0,,,,,
player,201110300htx,htx,WattJ.00,fumbles_forced,0,,,,,
player,201110300htx,htx,QuinGl99,def_int,0,,,,,
player,201110300htx,htx,QuinGl99,def_int_yds,0,,,,,
player,201110300htx,htx,QuinGl99,def_int_td,0,,,,,
player,201110300htx,htx,QuinGl99,def_int_long,0,,,,,
player,201110300htx,htx,QuinGl99,pass_defended,1,,,,,
player,201110300htx,htx,QuinGl99,sacks,0.0,,,,,
player,201110300htx,htx,QuinGl99,tackles_combined,4,,,,,
player,201110300htx,htx,QuinGl99,tackles_solo,3,,,,,
player,201110300htx,htx,QuinGl99,tackles_assists,1,,,,,
player,201110300htx,htx,QuinGl99,tackles_loss,0,,,,,
player,201110300htx,htx,QuinGl99,qb_hits,0,,,,,
player,201110300htx,htx,QuinGl99,fumbles_rec,0,,,,,
player,201110300htx,htx,QuinGl99,fumbles_rec_yds,0,,,,,
player,201110300htx,htx,QuinGl99,fumbles_rec_td,0,,,,,
player,201110300htx,htx,QuinGl99,fumbles_forced,0,,,,,
player,201110300htx,htx,RyanDe20,def_int,0,,,,,
player,201110300htx,htx,RyanDe20,def_int_yds,0,,,,,
player,201110300htx,htx,RyanDe20,def_int_td,0,,,,,
player,201110300htx,htx,RyanDe20,def_int_long,0,,,,,
player,201110300htx,htx,RyanDe20,pass_defended,0,,,,,
player,201110300htx,htx,RyanDe20,sacks,0.0,,,,,
player,201110300htx,htx,RyanDe20,tackles_combined,4,,,,,
player,201110300htx,htx,RyanDe20,tackles_solo,3,,,,,
player,201110300htx,htx,RyanDe20,tackles_assists,1,,,,,
player,201110300htx,htx,RyanDe20,tackles_loss,1,,,,,
player,201110300htx,htx,RyanDe20,qb_hits,0,,,,,
player,201110300htx,htx,RyanDe20,fumbles_rec,0,,,,,
player,201110300htx,htx,RyanDe20,fumbles_rec_yds,0,,,,,
player,201110300htx,htx,RyanDe20,fumbles_rec_td,0,,,,,
player,201110300htx,htx,RyanDe20,fumbles_forced,0,,,,,
player,201110300htx,htx,CodySh20,def_int,0,,,,,
player,201110300htx,htx,CodySh20,def_int_yds,0,,,,,
player,201110300htx,htx,CodySh20,def_int_td,0,,,,,
player,201110300htx,htx,CodySh20,def_int_long,0,,,,,
player,201110300htx,htx,CodySh20,pass_defended,0,,,,,
player,201110300htx,htx,CodySh20,sacks,0.0,,,,,
player,201110300htx,htx,CodySh20,tackles_combined,3,,,,,
player,201110300htx,htx,CodySh20,tackles_solo,1,,,,,
player,201110300htx,htx,CodySh20,tackles_assists,2,,,,,
player,201110300htx,htx,CodySh20,tackles_loss,0,,,,,
player,201110300htx,htx,CodySh20,qb_hits,0,,,,,
player,201110300htx,htx,CodySh20,fumbles_rec,0,,,,,
player,201110300htx,htx,CodySh20,fumbles_rec_yds,0,,,,,
player,201110300htx,htx,CodySh20,fumbles_rec_td,0,,,,,
player,201110300htx,htx,CodySh20,fumbles_forced,0,,,,,
player,201110300htx,htx,JohnBr02,def_int,0,,,,,
player,201110300htx,htx,JohnBr02,def_int_yds,0,,,,,
player,201110300htx,htx,JohnBr02,def_int_td,0,,,,,
player,201110300htx,htx,JohnBr02,def_int_long,0,,,,,
player,201110300htx,htx,JohnBr02,pass_defended,0,,,,,
player,201110300htx,htx,JohnBr02,sacks,0.0,,,,,
player,201110300htx,htx,JohnBr02,tackles_combined,3,,,,,
player,201110300htx,htx,JohnBr02,tackles_solo,3,,,,,
player,201110300htx,htx,JohnBr02,tackles_assists,0,,,,,
player,201110300htx,htx,JohnBr02,tackles_loss,0,,,,,
player,201110300htx,htx,JohnBr02,qb_hits,0,,,,,
player,201110300htx,htx,JohnBr02,fumbles_rec,0,,,,,
player,201110300htx,htx,JohnBr02,fumbles_rec_yds,0,,,,,
player,201110300htx,htx,JohnBr02,fumbles_rec_td,0,,,,,
player,201110300htx,htx,JohnBr02,fumbles_forced,0,,,,,
player,201110300htx,htx,McCaBr99,def_int,0,,,,,
player,201110300htx,htx,McCaBr99,def_int_yds,0,,,,,
player,201110300htx,htx,McCaBr99,def_int_td,0,,,,,
player,201110300htx,htx,McCaBr99,def_int_long,0,,,,,
player,201110300htx,htx,McCaBr99,pass_defended,0,,,,,
player,201110300htx,htx,McCaBr99,sacks,0.0,,,,,
player,201110300htx,htx,McCaBr99,tackles_combined,3,,,,,
player,201110300htx,htx,McCaBr99,tackles_solo,3,,,,,
player,201110300htx,htx,McCaBr99,tackles_assists,0,,,,,
player,201110300htx,htx,McCaBr99,tackles_loss,0,,,,,
player,201110300htx,htx,McCaBr99,qb_hits,0,,,,,
player,201110300htx,htx,McCaBr99,fumbles_rec,0,,,,,
player,201110300htx,htx,McCaBr99,fumbles_rec_yds,0,,,,,
player,201110300htx,htx,McCaBr99,fumbles_rec_td,0,,,,,
player,201110300htx,htx,McCaBr99,fumbles_forced,0,,,,,
player,201110300htx,htx,BarwCo99,def_int,0,,,,,
player,201110300htx,htx,BarwCo99,def_int_yds,0,,,,,
player,201110300htx,htx,BarwCo99,def_int_td,0,,,,,
player,201110300htx,htx,BarwCo99,def_int_long,0,,,,,
player,201110300htx,htx,BarwCo99,pass_defended,2,,,,,
player,201110300htx,htx,BarwCo99,sacks,0.0,,,,,
player,201110300htx,htx,BarwCo99,tackles_combined,2,,,,,
player,201110300htx,htx,BarwCo99,tackles_solo,2,,,,,
player,201110300htx,htx,BarwCo99,tackles_assists,0,,,,,
