game,2011,6,20111016,201110160cin,clt,"Indianapolis Colts",17,cin,"Cincinnati Bengals",27
player,201110160cin,clt,PoweJe99,fumbles_rec_yds,0,,,,,
player,201110160cin,clt,PoweJe99,fumbles_rec_td,0,,,,,
player,201110160cin,clt,PoweJe99,fumbles_forced,0,,,,,
player,201110160cin,clt,WheePh99,def_int,0,,,,,
player,201110160cin,clt,WheePh99,def_int_yds,0,,,,,
player,201110160cin,clt,WheePh99,def_int_td,0,,,,,
player,201110160cin,clt,WheePh99,def_int_long,0,,,,,
player,201110160cin,clt,WheePh99,pass_defended,0,,,,,
player,201110160cin,clt,WheePh99,sacks,0.0,,,,,
player,201110160cin,clt,WheePh99,tackles_combined,6,,,,,
player,201110160cin,clt,WheePh99,tackles_solo,5,,,,,
player,201110160cin,clt,WheePh99,tackles_assists,1,,,,,
player,201110160cin,clt,WheePh99,tackles_loss,0,,,,,
player,201110160cin,clt,WheePh99,qb_hits,0,,,,,
player,201110160cin,clt,WheePh99,fumbles_rec,0,,,,,
player,201110160cin,clt,WheePh99,fumbles_rec_yds,0,,,,,
player,201110160cin,clt,WheePh99,fumbles_rec_td,0,,,,,
player,201110160cin,clt,WheePh99,fumbles_forced,0,,,,,
player,201110160cin,clt,SimsEr20,def_int,0,,,,,
player,201110160cin,clt,SimsEr20,def_int_yds,0,,,,,
player,201110160cin,clt,SimsEr20,def_int_td,0,,,,,
player,201110160cin,clt,SimsEr20,def_int_long,0,,,,,
player,201110160cin,clt,SimsEr20,pass_defended,0,,,,,
player,201110160cin,clt,SimsEr20,sacks,0.0,,,,,
player,201110160cin,clt,SimsEr20,tackles_combined,5,,,,,
player,201110160cin,clt,SimsEr20,tackles_solo,3,,,,,
player,201110160cin,clt,SimsEr20,tackles_assists,2,,,,,
player,201110160cin,clt,SimsEr20,tackles_loss,0,,,,,
player,201110160cin,clt,SimsEr20,qb_hits,0,,,,,
player,201110160cin,clt,SimsEr20,fumbles_rec,0,,,,,
player,201110160cin,clt,SimsEr20,fumbles_rec_yds,0,,,,,
player,201110160cin,clt,SimsEr20,fumbles_rec_td,0,,,,,
player,201110160cin,clt,SimsEr20,fumbles_forced,0,,,,,
player,201110160cin,clt,CaldDa00,def_int,0,,,,,
player,201110160cin,clt,CaldDa00,def_int_yds,0,,,,,
player,201110160cin,clt,CaldDa00,def_int_td,0,,,,,
player,201110160cin,clt,CaldDa00,def_int_long,0,,,,,
player,201110160cin,clt,CaldDa00,pass_defended,0,,,,,
player,201110160cin,clt,CaldDa00,sacks,0.0,,,,,
player,201110160cin,clt,CaldDa00,tackles_combined,4,,,,,
player,201110160cin,clt,CaldDa00,tackles_solo,3,,,,,
player,201110160cin,clt,CaldDa00,tackles_assists,1,,,,,
player,201110160cin,clt,CaldDa00,tackles_loss,0,,,,,
player,201110160cin,clt,CaldDa00,qb_hits,0,,,,,
player,201110160cin,clt,CaldDa00,fumbles_rec,0,,,,,
player,201110160cin,clt,CaldDa00,fumbles_rec_yds,0,,,,,
player,201110160cin,clt,CaldDa00,fumbles_rec_td,0,,,,,
player,201110160cin,clt,CaldDa00,fumbles_forced,0,,,,,
player,201110160cin,clt,LaceJa99,def_int,0,,,,,
player,201110160cin,clt,LaceJa99,def_int_yds,0,,,,,
player,201110160cin,clt,LaceJa99,def_int_td,0,,,,,
player,201110160cin,clt,LaceJa99,def_int_long,0,,,,,
player,201110160cin,clt,LaceJa99,pass_defended,0,,,,,
player,201110160cin,clt,LaceJa99,sacks,0.0,,,,,
player,201110160cin,clt,LaceJa99,tackles_combined,4,,,,,
player,201110160cin,clt,LaceJa99,tackles_solo,3,,,,,
player,201110160cin,clt,LaceJa99,tackles_assists,1,,,,,
player,201110160cin,clt,LaceJa99,tackles_loss,0,,,,,
player,201110160cin,clt,LaceJa99,qb_hits,0,,,,,
player,201110160cin,clt,LaceJa99,fumbles_rec,0,,,,,
player,201110160cin,clt,LaceJa99,fumbles_rec_yds,0,,,,,
player,201110160cin,clt,LaceJa99,fumbles_rec_td,0,,,,,
player,201110160cin,clt,LaceJa99,fumbles_forced,0,,,,,
player,201110160cin,clt,LefeJo00,def_int,0,,,,,
player,201110160cin,clt,LefeJo00,def_int_yds,0,,,,,
player,201110160cin,clt,LefeJo00,def_int_td,0,,,,,
player,201110160cin,clt,LefeJo00,def_int_long,0,,,,,
player,201110160cin,clt,LefeJo00,pass_defended,1,,,,,
player,201110160cin,clt,LefeJo00,sacks,0.0,,,,,
player,201110160cin,clt,LefeJo00,tackles_combined,3,,,,,
player,201110160cin,clt,LefeJo00,tackles_solo,1,,,,,
player,201110160cin,clt,LefeJo00,tackles_assists,2,,,,,
player,201110160cin,clt,LefeJo00,tackles_loss,,,,,,
player,201110160cin,clt,LefeJo00,qb_hits,,,,,,
player,201110160cin,clt,LefeJo00,fumbles_rec,0,,,,,
player,201110160cin,clt,LefeJo00,fumbles_rec_yds,0,,,,,
player,201110160cin,clt,LefeJo00,fumbles_rec_td,0,,,,,
player,201110160cin,clt,LefeJo00,fumbles_forced,0,,,,,
player,201110160cin,clt,MuirDa20,def_int,0,,,,,
player,201110160cin,clt,MuirDa20,def_int_yds,0,,,,,
player,201110160cin,clt,MuirDa20,def_int_td,0,,,,,
player,201110160cin,clt,MuirDa20,def_int_long,0,,,,,
player,201110160cin,clt,MuirDa20,pass_defended,0,,,,,
player,201110160cin,clt,MuirDa20,sacks,0.0,,,,,
player,201110160cin,clt,MuirDa20,tackles_combined,3,,,,,
player,201110160cin,clt,MuirDa20,tackles_solo,2,,,,,
player,201110160cin,clt,MuirDa20,tackles_assists,1,,,,,
player,201110160cin,clt,MuirDa20,tackles_loss,0,,,,,
player,201110160cin,clt,MuirDa20,qb_hits,0,,,,,
player,201110160cin,clt,MuirDa20,fumbles_rec,0,,,,,
player,201110160cin,clt,MuirDa20,fumbles_rec_yds,0,,,,,
player,201110160cin,clt,MuirDa20,fumbles_rec_td,0,,,,,
player,201110160cin,clt,MuirDa20,fumbles_forced,0,,,,,
player,201110160cin,clt,AndeJa98,def_int,0,,,,,
player,201110160cin,clt,AndeJa98,def_int_yds,0,,,,,
player,201110160cin,clt,AndeJa98,def_int_td,0,,,,,
player,201110160cin,clt,AndeJa98,def_int_long,0,,,,,
player,201110160cin,clt,AndeJa98,pass_defended,0,,,,,
player,201110160cin,clt,AndeJa98,sacks,0.0,,,,,
player,201110160cin,clt,AndeJa98,tackles_combined,1,,,,,
player,201110160cin,clt,AndeJa98,tackles_solo,1,,,,,
player,201110160cin,clt,AndeJa98,tackles_assists,0,,,,,
player,201110160cin,clt,AndeJa98,tackles_loss,0,,,,,
player,201110160cin,clt,AndeJa98,qb_hits,1,,,,,
player,201110160cin,clt,AndeJa98,fumbles_rec,0,,,,,
player,201110160cin,clt,AndeJa98,fumbles_rec_yds,0,,,,,
player,201110160cin,clt,AndeJa98,fumbles_rec_td,0,,,,,
player,201110160cin,clt,AndeJa98,fumbles_forced,0,,,,,
player,201110160cin,clt,BrowSt99,def_int,0,,,,,
player,201110160cin,clt,BrowSt99,def_int_yds,0,,,,,
player,201110160cin,clt,BrowSt99,def_int_td,0,,,,,
player,201110160cin,clt,BrowSt99,def_int_long,0,,,,,
player,201110160cin,clt,BrowSt99,pass_defended,0,,,,,
player,201110160cin,clt,BrowSt99,sacks,0.0,,,,,
player,201110160cin,clt,BrowSt99,tackles_combined,1,,,,,
player,201110160cin,clt,BrowSt99,tackles_solo,1,,,,,
player,201110160cin,clt,BrowSt99,tackles_assists,0,,,,,
player,201110160cin,clt,BrowSt99,tackles_loss,0,,,,,
player,201110160cin,clt,BrowSt99,qb_hits,0,,,,,
player,201110160cin,clt,BrowSt99,fumbles_rec,0,,,,,
player,201110160cin,clt,BrowSt99,fumbles_rec_yds,0,,,,,
player,201110160cin,clt,BrowSt99,fumbles_rec_td,0,,,,,
player,201110160cin,clt,BrowSt99,fumbles_forced,0,,,,,
player,201110160cin,clt,MathRi99,def_int,0,,,,,
player,201110160cin,clt,MathRi99,def_int_yds,0,,,,,
player,201110160cin,clt,MathRi99,def_int_td,0,,,,,
player,201110160cin,clt,MathRi99,def_int_long,0,,,,,
player,201110160cin,clt,MathRi99,pass_defended,0,,,,,
player,201110160cin,clt,MathRi99,sacks,0.0,,,,,
player,201110160cin,clt,MathRi99,tackles_combined,1,,,,,
player,201110160cin,clt,MathRi99,tackles_solo,1,,,,,
player,201110160cin,clt,MathRi99,tackles_assists,0,,,,,
player,201110160cin,clt,MathRi99,tackles_loss,0,,,,,
player,201110160cin,clt,MathRi99,qb_hits,0,,,,,
player,201110160cin,clt,MathRi99,fumbles_rec,0,,,,,
player,201110160cin,clt,MathRi99,fumbles_rec_yds,0,,,,,
player,201110160cin,clt,MathRi99,fumbles_rec_td,0,,,,,
player,201110160cin,clt,MathRi99,fumbles_forced,0,,,,,
player,201110160cin,clt,McAfPa44,def_int,0,,,,,
player,201110160cin,clt,McAfPa44,def_int_yds,0,,,,,
player,201110160cin,clt,McAfPa44,def_int_td,0,,,,,
player,201110160cin,clt,McAfPa44,def_int_long,0,,,,,
player,201110160cin,clt,McAfPa44,pass_defended,0,,,,,
player,201110160cin,clt,McAfPa44,sacks,0.0,,,,,
player,201110160cin,clt,McAfPa44,tackles_combined,1,,,,,
player,201110160cin,clt,McAfPa44,tackles_solo,1,,,,,
player,201110160cin,clt,McAfPa44,tackles_assists,0,,,,,
player,201110160cin,clt,McAfPa44,tackles_loss,0,,,,,
player,201110160cin,clt,McAfPa44,qb_hits,0,,,,,
player,201110160cin,clt,McAfPa44,fumbles_rec,0,,,,,
player,201110160cin,clt,McAfPa44,fumbles_rec_yds,0,,,,,
player,201110160cin,clt,McAfPa44,fumbles_rec_td,0,,,,,
player,201110160cin,clt,McAfPa44,fumbles_forced,0,,,,,
player,201110160cin,clt,MoalFi99,def_int,0,,,,,
player,201110160cin,clt,MoalFi99,def_int_yds,0,,,,,
player,201110160cin,clt,MoalFi99,def_int_td,0,,,,,
player,201110160cin,clt,MoalFi99,def_int_long,0,,,,,
player,201110160cin,clt,MoalFi99,pass_defended,0,,,,,
player,201110160cin,clt,MoalFi99,sacks,0.0,,,,,
player,201110160cin,clt,MoalFi99,tackles_combined,1,,,,,
player,201110160cin,clt,MoalFi99,tackles_solo,0,,,,,
player,201110160cin,clt,MoalFi99,tackles_assists,1,,,,,
player,201110160cin,clt,MoalFi99,tackles_loss,0,,,,,
player,201110160cin,clt,MoalFi99,qb_hits,0,,,,,
player,201110160cin,clt,MoalFi99,fumbles_rec,0,,,,,
player,201110160cin,clt,MoalFi99,fumbles_rec_yds,0,,,,,
player,201110160cin,clt,MoalFi99,fumbles_rec_td,0,,,,,
player,201110160cin,clt,MoalFi99,fumbles_forced,0,,,,,
player,201110160cin,clt,RuckCh00,def_int,0,,,,,
player,201110160cin,clt,RuckCh00,def_int_yds,0,,,,,
player,201110160cin,clt,RuckCh00,def_int_td,0,,,,,
player,201110160cin,clt,RuckCh00,def_int_long,0,,,,,
player,201110160cin,clt,RuckCh00,pass_defended,0,,,,,
player,201110160cin,clt,RuckCh00,sacks,0.0,,,,,
player,201110160cin,clt,RuckCh00,tackles_combined,1,,,,,
player,201110160cin,clt,RuckCh00,tackles_solo,1,,,,,
player,201110160cin,clt,RuckCh00,tackles_assists,0,,,,,
player,201110160cin,clt,RuckCh00,tackles_loss,0,,,,,
player,201110160cin,clt,RuckCh00,qb_hits,0,,,,,
player,201110160cin,clt,RuckCh00,fumbles_rec,0,,,,,
player,201110160cin,clt,RuckCh00,fumbles_rec_yds,0,,,,,
player,201110160cin,clt,RuckCh00,fumbles_rec_td,0,,,,,
player,201110160cin,clt,RuckCh00,fumbles_forced,0,,,,,
player,201110160cin,clt,MathRo20,def_int,0,,,,,
player,201110160cin,clt,MathRo20,def_int_yds,0,,,,,
player,201110160cin,clt,MathRo20,def_int_td,0,,,,,
player,201110160cin,clt,MathRo20,def_int_long,0,,,,,
player,201110160cin,clt,MathRo20,pass_defended,1,,,,,
player,201110160cin,clt,MathRo20,sacks,0.0,,,,,
player,201110160cin,clt,MathRo20,tackles_combined,0,,,,,
player,201110160cin,clt,MathRo20,tackles_solo,0,,,,,
player,201110160cin,clt,MathRo20,tackles_assists,0,,,,,
player,201110160cin,clt,MathRo20,tackles_loss,0,,,,,
player,201110160cin,clt,MathRo20,qb_hits,0,,,,,
player,201110160cin,clt,MathRo20,fumbles_rec,0,,,,,
player,201110160cin,clt,MathRo20,fumbles_rec_yds,0,,,,,
player,201110160cin,clt,MathRo20,fumbles_rec_td,0,,,,,
player,201110160cin,clt,MathRo20,fumbles_forced,0,,,,,
player,201110160cin,cin,HallLe98,def_int,1,,,,,
player,201110160cin,cin,HallLe98,def_int_yds,15,,,,,
player,201110160cin,cin,HallLe98,def_int_td,0,,,,,
player,201110160cin,cin,HallLe98,def_int_long,15,,,,,
player,201110160cin,cin,HallLe98,pass_defended,2,,,,,
player,201110160cin,cin,HallLe98,sacks,0.0,,,,,
player,201110160cin,cin,HallLe98,tackles_combined,5,,,,,
player,201110160cin,cin,HallLe98,tackles_solo,5,,,,,
player,201110160cin,cin,HallLe98,tackles_assists,0,,,,,
player,201110160cin,cin,HallLe98,tackles_loss,0,,,,,
player,201110160cin,cin,HallLe98,qb_hits,0,,,,,
player,201110160cin,cin,HallLe98,fumbles_rec,0,,,,,
player,201110160cin,cin,HallLe98,fumbles_rec_yds,0,,,,,
player,201110160cin,cin,HallLe98,fumbles_rec_td,0,,,,,
player,201110160cin,cin,HallLe98,fumbles_forced,0,,,,,
player,201110160cin,cin,JohnMi98,def_int,0,,,,,
player,201110160cin,cin,JohnMi98,def_int_yds,0,,,,,
player,201110160cin,cin,JohnMi98,def_int_td,0,,,,,
player,201110160cin,cin,JohnMi98,def_int_long,0,,,,,
player,201110160cin,cin,JohnMi98,pass_defended,0,,,,,
player,201110160cin,cin,JohnMi98,sacks,1.0,,,,,
player,201110160cin,cin,JohnMi98,tackles_combined,3,,,,,
player,201110160cin,cin,JohnMi98,tackles_solo,2,,,,,
player,201110160cin,cin,JohnMi98,tackles_assists,1,,,,,
player,201110160cin,cin,JohnMi98,tackles_loss,1,,,,,
player,201110160cin,cin,JohnMi98,qb_hits,1,,,,,
player,201110160cin,cin,JohnMi98,fumbles_rec,1,,,,,
player,201110160cin,cin,JohnMi98,fumbles_rec_yds,0,,,,,
player,201110160cin,cin,JohnMi98,fumbles_rec_td,0,,,,,
player,201110160cin,cin,JohnMi98,fumbles_forced,0,,,,,
player,201110160cin,cin,NelsRe99,def_int,0,,,,,
player,201110160cin,cin,NelsRe99,def_int_yds,0,,,,,
player,201110160cin,cin,NelsRe99,def_int_td,0,,,,,
player,201110160cin,cin,NelsRe99,def_int_long,0,,,,,
player,201110160cin,cin,NelsRe99,pass_defended,0,,,,,
player,201110160cin,cin,NelsRe99,sacks,0.0,,,,,
player,201110160cin,cin,NelsRe99,tackles_combined,7,,,,,
player,201110160cin,cin,NelsRe99,tackles_solo,4,,,,,
player,201110160cin,cin,NelsRe99,tackles_assists,3,,,,,
player,201110160cin,cin,NelsRe99,tackles_loss,1,,,,,
player,201110160cin,cin,NelsRe99,qb_hits,0,,,,,
player,201110160cin,cin,NelsRe99,fumbles_rec,0,,,,,
player,201110160cin,cin,NelsRe99,fumbles_rec_yds,0,,,,,
player,201110160cin,cin,NelsRe99,fumbles_rec_td,0,,,,,
player,201110160cin,cin,NelsRe99,fumbles_forced,1,,,,,
player,201110160cin,cin,ClemNa99,def_int,0,,,,,
player,201110160cin,cin,ClemNa99,def_int_yds,0,,,,,
player,201110160cin,cin,ClemNa99,def_int_td,0,,,,,
player,201110160cin,cin,ClemNa99,def_int_long,0,,,,,
player,201110160cin,cin,ClemNa99,pass_defended,3,,,,,
player,201110160cin,cin,ClemNa99,sacks,0.0,,,,,
player,201110160cin,cin,ClemNa99,tackles_combined,6,,,,,
player,201110160cin,cin,ClemNa99,tackles_solo,6,,,,,
player,201110160cin,cin,ClemNa99,tackles_assists,0,,,,,
player,201110160cin,cin,ClemNa99,tackles_loss,0,,,,,
player,201110160cin,cin,ClemNa99,qb_hits,0,,,,,
player,201110160cin,cin,ClemNa99,fumbles_rec,0,,,,,
player,201110160cin,cin,ClemNa99,fumbles_rec_yds,0,,,,,
player,201110160cin,cin,ClemNa99,fumbles_rec_td,0,,,,,
player,201110160cin,cin,ClemNa99,fumbles_forced,1,,,,,
player,201110160cin,cin,CrocCh20,def_int,0,,,,,
player,201110160cin,cin,CrocCh20,def_int_yds,0,,,,,
player,201110160cin,cin,CrocCh20,def_int_td,0,,,,,
player,201110160cin,cin,CrocCh20,def_int_long,0,,,,,
player,201110160cin,cin,CrocCh20,pass_defended,0,,,,,
player,201110160cin,cin,CrocCh20,sacks,0.0,,,,,
player,201110160cin,cin,CrocCh20,tackles_combined,5,,,,,
player,201110160cin,cin,CrocCh20,tackles_solo,3,,,,,
player,201110160cin,cin,CrocCh20,tackles_assists,2,,,,,
player,201110160cin,cin,CrocCh20,tackles_loss,0,,,,,
player,201110160cin,cin,CrocCh20,qb_hits,0,,,,,
player,201110160cin,cin,CrocCh20,fumbles_rec,0,,,,,
player,201110160cin,cin,CrocCh20,fumbles_rec_yds,0,,,,,
player,201110160cin,cin,CrocCh20,fumbles_rec_td,0,,,,,
player,201110160cin,cin,CrocCh20,fumbles_forced,0,,,,,
player,201110160cin,cin,SkutDa00,def_int,0,,,,,
player,201110160cin,cin,SkutDa00,def_int_yds,0,,,,,
player,201110160cin,cin,SkutDa00,def_int_td,0,,,,,
player,201110160cin,cin,SkutDa00,def_int_long,0,,,,,
player,201110160cin,cin,SkutDa00,pass_defended,0,,,,,
player,201110160cin,cin,SkutDa00,sacks,0.0,,,,,
player,201110160cin,cin,SkutDa00,tackles_combined,5,,,,,
player,201110160cin,cin,SkutDa00,tackles_solo,2,,,,,
player,201110160cin,cin,SkutDa00,tackles_assists,3,,,,,
player,201110160cin,cin,SkutDa00,tackles_loss,0,,,,,
player,201110160cin,cin,SkutDa00,qb_hits,0,,,,,
player,201110160cin,cin,SkutDa00,fumbles_rec,0,,,,,
player,201110160cin,cin,SkutDa00,fumbles_rec_yds,0,,,,,
player,201110160cin,cin,SkutDa00,fumbles_rec_td,0,,,,,
player,201110160cin,cin,SkutDa00,fumbles_forced,0,,,,,
player,201110160cin,cin,JohnBr20,def_int,0,,,,,
player,201110160cin,cin,JohnBr20,def_int_yds,0,,,,,
player,201110160cin,cin,JohnBr20,def_int_td,0,,,,,
player,201110160cin,cin,JohnBr20,def_int_long,0,,,,,
player,201110160cin,cin,JohnBr20,pass_defended,1,,,,,
player,201110160cin,cin,JohnBr20,sacks,0.0,,,,,
player,201110160cin,cin,JohnBr20,tackles_combined,4,,,,,
player,201110160cin,cin,JohnBr20,tackles_solo,3,,,,,
player,201110160cin,cin,JohnBr20,tackles_assists,1,,,,,
player,201110160cin,cin,JohnBr20,tackles_loss,0,,,,,
player,201110160cin,cin,JohnBr20,qb_hits,0,,,,,
player,201110160cin,cin,JohnBr20,fumbles_rec,0,,,,,
player,201110160cin,cin,JohnBr20,fumbles_rec_yds,0,,,,,
player,201110160cin,cin,JohnBr20,fumbles_rec_td,0,,,,,
player,201110160cin,cin,JohnBr20,fumbles_forced,0,,,,,
player,201110160cin,cin,SimsPa99,def_int,0,,,,,
player,201110160cin,cin,SimsPa99,def_int_yds,0,,,,,
player,201110160cin,cin,SimsPa99,def_int_td,0,,,,,
player,201110160cin,cin,SimsPa99,def_int_long,0,,,,,
player,201110160cin,cin,SimsPa99,pass_defended,0,,,,,
player,201110160cin,cin,SimsPa99,sacks,0.0,,,,,
player,201110160cin,cin,SimsPa99,tackles_combined,4,,,,,
player,201110160cin,cin,SimsPa99,tackles_solo,1,,,,,
player,201110160cin,cin,SimsPa99,tackles_assists,3,,,,,
player,201110160cin,cin,SimsPa99,tackles_loss,0,,,,,
player,201110160cin,cin,SimsPa99,qb_hits,0,,,,,
player,201110160cin,cin,SimsPa99,fumbles_rec,0,,,,,
player,201110160cin,cin,SimsPa99,fumbles_rec_yds,0,,,,,
player,201110160cin,cin,SimsPa99,fumbles_rec_td,0,,,,,
player,201110160cin,cin,SimsPa99,fumbles_forced,0,,,,,
player,201110160cin,cin,WilsGi20,def_int,0,,,,,
player,201110160cin,cin,WilsGi20,def_int_yds,0,,,,,
player,201110160cin,cin,WilsGi20,def_int_td,0,,,,,
player,201110160cin,cin,WilsGi20,def_int_long,0,,,,,
player,201110160cin,cin,WilsGi20,pass_defended,0,,,,,
player,201110160cin,cin,WilsGi20,sacks,0.0,,,,,
player,201110160cin,cin,WilsGi20,tackles_combined,4,,,,,
player,201110160cin,cin,WilsGi20,tackles_solo,2,,,,,
player,201110160cin,cin,WilsGi20,tackles_assists,2,,,,,
player,201110160cin,cin,WilsGi20,tackles_loss,0,,,,,
player,201110160cin,cin,WilsGi20,qb_hits,0,,,,,
player,201110160cin,cin,WilsGi20,fumbles_rec,0,,,,,
player,201110160cin,cin,WilsGi20,fumbles_rec_yds,0,,,,,
player,201110160cin,cin,WilsGi20,fumbles_rec_td,0,,,,,
player,201110160cin,cin,WilsGi20,fumbles_forced,0,,,,,
player,201110160cin,cin,GeatRo21,def_int,0,,,,,
player,201110160cin,cin,GeatRo21,def_int_yds,0,,,,,
player,201110160cin,cin,GeatRo21,def_int_td,0,,,,,
player,201110160cin,cin,GeatRo21,def_int_long,0,,,,,
player,201110160cin,cin,GeatRo21,pass_defended,0,,,,,
player,201110160cin,cin,GeatRo21,sacks,0.0,,,,,
player,201110160cin,cin,GeatRo21,tackles_combined,3,,,,,
player,201110160cin,cin,GeatRo21,tackles_solo,1,,,,,
player,201110160cin,cin,GeatRo21,tackles_assists,2,,,,,
player,201110160cin,cin,GeatRo21,tackles_loss,0,,,,,
player,201110160cin,cin,GeatRo21,qb_hits,0,,,,,
player,201110160cin,cin,GeatRo21,fumbles_rec,0,,,,,
player,201110160cin,cin,GeatRo21,fumbles_rec_yds,0,,,,,
player,201110160cin,cin,GeatRo21,fumbles_rec_td,0,,,,,
player,201110160cin,cin,GeatRo21,fumbles_forced,0,,,,,
player,201110160cin,cin,HowaTh20,def_int,0,,,,,
player,201110160cin,cin,HowaTh20,def_int_yds,0,,,,,
player,201110160cin,cin,HowaTh20,def_int_td,0,,,,,
player,201110160cin,cin,HowaTh20,def_int_long,0,,,,,
player,201110160cin,cin,HowaTh20,pass_defended,0,,,,,
player,201110160cin,cin,HowaTh20,sacks,0.0,,,,,
player,201110160cin,cin,HowaTh20,tackles_combined,3,,,,,
player,201110160cin,cin,HowaTh20,tackles_solo,0,,,,,
player,201110160cin,cin,HowaTh20,tackles_assists,3,,,,,
player,201110160cin,cin,HowaTh20,tackles_loss,0,,,,,
player,201110160cin,cin,HowaTh20,qb_hits,0,,,,,
player,201110160cin,cin,HowaTh20,fumbles_rec,0,,,,,
player,201110160cin,cin,HowaTh20,fumbles_rec_yds,0,,,,,
player,201110160cin,cin,HowaTh20,fumbles_rec_td,0,,,,,
player,201110160cin,cin,HowaTh20,fumbles_forced,0,,,,,
player,201110160cin,cin,FaneJo20,def_int,0,,,,,
player,201110160cin,cin,FaneJo20,def_int_yds,0,,,,,
player,201110160cin,cin,FaneJo20,def_int_td,0,,,,,
player,201110160cin,cin,FaneJo20,def_int_long,0,,,,,
player,201110160cin,cin,FaneJo20,pass_defended,0,,,,,
player,201110160cin,cin,FaneJo20,sacks,0.0,,,,,
player,201110160cin,cin,FaneJo20,tackles_combined,2,,,,,
player,201110160cin,cin,FaneJo20,tackles_solo,2,,,,,
player,201110160cin,cin,FaneJo20,tackles_assists,0,,,,,
player,201110160cin,cin,FaneJo20,tackles_loss,0,,,,,
player,201110160cin,cin,FaneJo20,qb_hits,1,,,,,
player,201110160cin,cin,FaneJo20,fumbles_rec,0,,,,,
player,201110160cin,cin,FaneJo20,fumbles_rec_yds,0,,,,,
player,201110160cin,cin,FaneJo20,fumbles_rec_td,0,,,,,
player,201110160cin,cin,FaneJo20,fumbles_forced,0,,,,,
player,201110160cin,cin,PeerCe00,def_int,0,,,,,
player,201110160cin,cin,PeerCe00,def_int_yds,0,,,,,
player,201110160cin,cin,PeerCe00,def_int_td,0,,,,,
player,201110160cin,cin,PeerCe00,def_int_long,0,,,,,
player,201110160cin,cin,PeerCe00,pass_defended,0,,,,,
player,201110160cin,cin,PeerCe00,sacks,0.0,,,,,
player,201110160cin,cin,PeerCe00,tackles_combined,2,,,,,
player,201110160cin,cin,PeerCe00,tackles_solo,1,,,,,
player,201110160cin,cin,PeerCe00,tackles_assists,1,,,,,
player,201110160cin,cin,PeerCe00,tackles_loss,0,,,,,
player,201110160cin,cin,PeerCe00,qb_hits,0,,,,,
player,201110160cin,cin,PeerCe00,fumbles_rec,0,,,,,
player,201110160cin,cin,PeerCe00,fumbles_rec_yds,0,,,,,
player,201110160cin,cin,PeerCe00,fumbles_rec_td,0,,,,,
player,201110160cin,cin,PeerCe00,fumbles_forced,0,,,,,
player,201110160cin,cin,RuckFr99,def_int,0,,,,,
player,201110160cin,cin,RuckFr99,def_int_yds,0,,,,,
player,201110160cin,cin,RuckFr99,def_int_td,0,,,,,
player,201110160cin,cin,RuckFr99,def_int_long,0,,,,,
player,201110160cin,cin,RuckFr99,pass_defended,0,,,,,
player,201110160cin,cin,RuckFr99,sacks,0.0,,,,,
player,201110160cin,cin,RuckFr99,tackles_combined,2,,,,,
player,201110160cin,cin,RuckFr99,tackles_solo,1,,,,,
player,201110160cin,cin,RuckFr99,tackles_assists,1,,,,,
player,201110160cin,cin,RuckFr99,tackles_loss,0,,,,,
player,201110160cin,cin,RuckFr99,qb_hits,0,,,,,
player,201110160cin,cin,RuckFr99,fumbles_rec,0,,,,,
player,201110160cin,cin,RuckFr99,fumbles_rec_yds,0,,,,,
player,201110160cin,cin,RuckFr99,fumbles_rec_td,0,,,,,
player,201110160cin,cin,RuckFr99,fumbles_forced,0,,,,,
player,201110160cin,cin,AtkiGe99,def_int,0,,,,,
player,201110160cin,cin,AtkiGe99,def_int_yds,0,,,,,
player,201110160cin,cin,AtkiGe99,def_int_td,0,,,,,
player,201110160cin,cin,AtkiGe99,def_int_long,0,,,,,
player,201110160cin,cin,AtkiGe99,pass_defended,0,,,,,
player,201110160cin,cin,AtkiGe99,sacks,0.0,,,,,
player,201110160cin,cin,AtkiGe99,tackles_combined,1,,,,,
player,201110160cin,cin,AtkiGe99,tackles_solo,1,,,,,
player,201110160cin,cin,AtkiGe99,tackles_assists,0,,,,,
player,201110160cin,cin,AtkiGe99,tackles_loss,1,,,,,
player,201110160cin,cin,AtkiGe99,qb_hits,0,,,,,
player,201110160cin,cin,AtkiGe99,fumbles_rec,0,,,,,
player,201110160cin,cin,AtkiGe99,fumbles_rec_yds,0,,,,,
player,201110160cin,cin,AtkiGe99,fumbles_rec_td,0,,,,,
player,201110160cin,cin,AtkiGe99,fumbles_forced,0,,,,,
player,201110160cin,cin,DunlCa99,def_int,0,,,,,
player,201110160cin,cin,DunlCa99,def_int_yds,0,,,,,
player,201110160cin,cin,DunlCa99,def_int_td,0,,,,,
player,201110160cin,cin,DunlCa99,def_int_long,0,,,,,
player,201110160cin,cin,DunlCa99,pass_defended,0,,,,,
player,201110160cin,cin,DunlCa99,sacks,0.0,,,,,
player,201110160cin,cin,DunlCa99,tackles_combined,1,,,,,
player,201110160cin,cin,DunlCa99,tackles_solo,0,,,,,
player,201110160cin,cin,DunlCa99,tackles_assists,1,,,,,
player,201110160cin,cin,DunlCa99,tackles_loss,0,,,,,
player,201110160cin,cin,DunlCa99,qb_hits,1,,,,,
player,201110160cin,cin,DunlCa99,fumbles_rec,1,,,,,
player,201110160cin,cin,DunlCa99,fumbles_rec_yds,35,,,,,
