game,2011,2,20110918,201109180min,tam,"Tampa Bay Buccaneers",24,min,"Minnesota Vikings",20
player,201109180min,min,JohnTy99,def_int_long,0,,,,,
player,201109180min,min,JohnTy99,pass_defended,1,,,,,
player,201109180min,min,JohnTy99,sacks,0.0,,,,,
player,201109180min,min,JohnTy99,tackles_combined,1,,,,,
player,201109180min,min,JohnTy99,tackles_solo,0,,,,,
player,201109180min,min,JohnTy99,tackles_assists,1,,,,,
player,201109180min,min,JohnTy99,tackles_loss,0,,,,,
player,201109180min,min,JohnTy99,qb_hits,0,,,,,
player,201109180min,min,JohnTy99,fumbles_rec,0,,,,,
player,201109180min,min,JohnTy99,fumbles_rec_yds,0,,,,,
player,201109180min,min,JohnTy99,fumbles_rec_td,0,,,,,
player,201109180min,min,JohnTy99,fumbles_forced,0,,,,,
player,201109180min,min,LoefCu20,def_int,0,,,,,
player,201109180min,min,LoefCu20,def_int_yds,0,,,,,
player,201109180min,min,LoefCu20,def_int_td,0,,,,,
player,201109180min,min,LoefCu20,def_int_long,0,,,,,
player,201109180min,min,LoefCu20,pass_defended,0,,,,,
player,201109180min,min,LoefCu20,sacks,0.0,,,,,
player,201109180min,min,LoefCu20,tackles_combined,1,,,,,
player,201109180min,min,LoefCu20,tackles_solo,1,,,,,
player,201109180min,min,LoefCu20,tackles_assists,0,,,,,
player,201109180min,min,LoefCu20,tackles_loss,0,,,,,
player,201109180min,min,LoefCu20,qb_hits,0,,,,,
player,201109180min,min,LoefCu20,fumbles_rec,0,,,,,
player,201109180min,min,LoefCu20,fumbles_rec_yds,0,,,,,
player,201109180min,min,LoefCu20,fumbles_rec_td,0,,,,,
player,201109180min,min,LoefCu20,fumbles_forced,0,,,,,
player,201109180min,min,OnatKe00,def_int,0,,,,,
player,201109180min,min,OnatKe00,def_int_yds,0,,,,,
player,201109180min,min,OnatKe00,def_int_td,0,,,,,
player,201109180min,min,OnatKe00,def_int_long,0,,,,,
player,201109180min,min,OnatKe00,pass_defended,0,,,,,
player,201109180min,min,OnatKe00,sacks,0.0,,,,,
player,201109180min,min,OnatKe00,tackles_combined,1,,,,,
player,201109180min,min,OnatKe00,tackles_solo,1,,,,,
player,201109180min,min,OnatKe00,tackles_assists,0,,,,,
player,201109180min,min,OnatKe00,tackles_loss,0,,,,,
player,201109180min,min,OnatKe00,qb_hits,0,,,,,
player,201109180min,min,OnatKe00,fumbles_rec,0,,,,,
player,201109180min,min,OnatKe00,fumbles_rec_yds,0,,,,,
player,201109180min,min,OnatKe00,fumbles_rec_td,0,,,,,
player,201109180min,min,OnatKe00,fumbles_forced,0,,,,,
player,201109180min,min,RobiBr98,def_int,0,,,,,
player,201109180min,min,RobiBr98,def_int_yds,0,,,,,
player,201109180min,min,RobiBr98,def_int_td,0,,,,,
player,201109180min,min,RobiBr98,def_int_long,0,,,,,
player,201109180min,min,RobiBr98,pass_defended,0,,,,,
player,201109180min,min,RobiBr98,sacks,0.0,,,,,
player,201109180min,min,RobiBr98,tackles_combined,1,,,,,
player,201109180min,min,RobiBr98,tackles_solo,0,,,,,
player,201109180min,min,RobiBr98,tackles_assists,1,,,,,
player,201109180min,min,RobiBr98,tackles_loss,0,,,,,
player,201109180min,min,RobiBr98,qb_hits,0,,,,,
player,201109180min,min,RobiBr98,fumbles_rec,0,,,,,
player,201109180min,min,RobiBr98,fumbles_rec_yds,0,,,,,
player,201109180min,min,RobiBr98,fumbles_rec_td,0,,,,,
player,201109180min,min,RobiBr98,fumbles_forced,0,,,,,
player,201109180min,min,SherMa20,def_int,0,,,,,
player,201109180min,min,SherMa20,def_int_yds,0,,,,,
player,201109180min,min,SherMa20,def_int_td,0,,,,,
player,201109180min,min,SherMa20,def_int_long,0,,,,,
player,201109180min,min,SherMa20,pass_defended,0,,,,,
player,201109180min,min,SherMa20,sacks,0.0,,,,,
player,201109180min,min,SherMa20,tackles_combined,1,,,,,
player,201109180min,min,SherMa20,tackles_solo,1,,,,,
player,201109180min,min,SherMa20,tackles_assists,0,,,,,
player,201109180min,min,SherMa20,tackles_loss,0,,,,,
player,201109180min,min,SherMa20,qb_hits,0,,,,,
player,201109180min,min,SherMa20,fumbles_rec,0,,,,,
player,201109180min,min,SherMa20,fumbles_rec_yds,0,,,,,
player,201109180min,min,SherMa20,fumbles_rec_td,0,,,,,
player,201109180min,min,SherMa20,fumbles_forced,0,,,,,
player,201109180min,min,GuioLe99,def_int,0,,,,,
player,201109180min,min,GuioLe99,def_int_yds,0,,,,,
player,201109180min,min,GuioLe99,def_int_td,0,,,,,
player,201109180min,min,GuioLe99,def_int_long,0,,,,,
player,201109180min,min,GuioLe99,pass_defended,0,,,,,
player,201109180min,min,GuioLe99,sacks,0.0,,,,,
player,201109180min,min,GuioLe99,tackles_combined,0,,,,,
player,201109180min,min,GuioLe99,tackles_solo,0,,,,,
player,201109180min,min,GuioLe99,tackles_assists,0,,,,,
player,201109180min,min,GuioLe99,tackles_loss,0,,,,,
player,201109180min,min,GuioLe99,qb_hits,1,,,,,
player,201109180min,min,GuioLe99,fumbles_rec,0,,,,,
player,201109180min,min,GuioLe99,fumbles_rec_yds,0,,,,,
player,201109180min,min,GuioLe99,fumbles_rec_td,0,,,,,
player,201109180min,min,GuioLe99,fumbles_forced,0,,,,,
player,201109180min,min,HerrAn20,def_int,0,,,,,
player,201109180min,min,HerrAn20,def_int_yds,0,,,,,
player,201109180min,min,HerrAn20,def_int_td,0,,,,,
player,201109180min,min,HerrAn20,def_int_long,0,,,,,
player,201109180min,min,HerrAn20,pass_defended,0,,,,,
player,201109180min,min,HerrAn20,sacks,0.0,,,,,
player,201109180min,min,HerrAn20,tackles_combined,0,,,,,
player,201109180min,min,HerrAn20,tackles_solo,0,,,,,
player,201109180min,min,HerrAn20,tackles_assists,0,,,,,
player,201109180min,min,HerrAn20,tackles_loss,,,,,,
player,201109180min,min,HerrAn20,qb_hits,,,,,,
player,201109180min,min,HerrAn20,fumbles_rec,1,,,,,
player,201109180min,min,HerrAn20,fumbles_rec_yds,0,,,,,
player,201109180min,min,HerrAn20,fumbles_rec_td,0,,,,,
player,201109180min,min,HerrAn20,fumbles_forced,0,,,,,
player,201109180min,tam,ParkPr00,kick_ret,3,,,,,
player,201109180min,tam,ParkPr00,kick_ret_yds,70,,,,,
player,201109180min,tam,ParkPr00,kick_ret_yds_per_ret,23.3,,,,,
player,201109180min,tam,ParkPr00,kick_ret_td,0,,,,,
player,201109180min,tam,ParkPr00,kick_ret_long,30,,,,,
player,201109180min,tam,ParkPr00,punt_ret,2,,,,,
player,201109180min,tam,ParkPr00,punt_ret_yds,27,,,,,
player,201109180min,tam,ParkPr00,punt_ret_yds_per_ret,13.5,,,,,
player,201109180min,tam,ParkPr00,punt_ret_td,0,,,,,
player,201109180min,tam,ParkPr00,punt_ret_long,16,,,,,
player,201109180min,tam,SpurMi00,kick_ret,1,,,,,
player,201109180min,tam,SpurMi00,kick_ret_yds,21,,,,,
player,201109180min,tam,SpurMi00,kick_ret_yds_per_ret,21.0,,,,,
player,201109180min,tam,SpurMi00,kick_ret_td,0,,,,,
player,201109180min,tam,SpurMi00,kick_ret_long,21,,,,,
player,201109180min,tam,SpurMi00,punt_ret,0,,,,,
player,201109180min,tam,SpurMi00,punt_ret_yds,0,,,,,
player,201109180min,tam,SpurMi00,punt_ret_yds_per_ret,,,,,,
player,201109180min,tam,SpurMi00,punt_ret_td,0,,,,,
player,201109180min,tam,SpurMi00,punt_ret_long,0,,,,,
player,201109180min,min,SherMa20,kick_ret,0,,,,,
player,201109180min,min,SherMa20,kick_ret_yds,0,,,,,
player,201109180min,min,SherMa20,kick_ret_yds_per_ret,,,,,,
player,201109180min,min,SherMa20,kick_ret_td,0,,,,,
player,201109180min,min,SherMa20,kick_ret_long,0,,,,,
player,201109180min,min,SherMa20,punt_ret,2,,,,,
player,201109180min,min,SherMa20,punt_ret_yds,3,,,,,
player,201109180min,min,SherMa20,punt_ret_yds_per_ret,1.5,,,,,
player,201109180min,min,SherMa20,punt_ret_td,0,,,,,
player,201109180min,min,SherMa20,punt_ret_long,2,,,,,
player,201109180min,min,BookLo00,kick_ret,1,,,,,
player,201109180min,min,BookLo00,kick_ret_yds,15,,,,,
player,201109180min,min,BookLo00,kick_ret_yds_per_ret,15.0,,,,,
player,201109180min,min,BookLo00,kick_ret_td,0,,,,,
player,201109180min,min,BookLo00,kick_ret_long,15,,,,,
player,201109180min,min,BookLo00,punt_ret,0,,,,,
player,201109180min,min,BookLo00,punt_ret_yds,0,,,,,
player,201109180min,min,BookLo00,punt_ret_yds_per_ret,,,,,,
player,201109180min,min,BookLo00,punt_ret_td,0,,,,,
player,201109180min,min,BookLo00,punt_ret_long,0,,,,,
player,201109180min,min,HarvPe00,kick_ret,1,,,,,
player,201109180min,min,HarvPe00,kick_ret_yds,2,,,,,
player,201109180min,min,HarvPe00,kick_ret_yds_per_ret,2.0,,,,,
player,201109180min,min,HarvPe00,kick_ret_td,0,,,,,
player,201109180min,min,HarvPe00,kick_ret_long,2,,,,,
player,201109180min,min,HarvPe00,punt_ret,0,,,,,
player,201109180min,min,HarvPe00,punt_ret_yds,0,,,,,
player,201109180min,min,HarvPe00,punt_ret_yds_per_ret,,,,,,
player,201109180min,min,HarvPe00,punt_ret_td,0,,,,,
player,201109180min,min,HarvPe00,punt_ret_long,0,,,,,
player,201109180min,tam,barthco01,xpm,3,,,,,
player,201109180min,tam,barthco01,xpa,3,,,,,
player,201109180min,tam,barthco01,fgm,1,,,,,
player,201109180min,tam,barthco01,fga,1,,,,,
player,201109180min,tam,barthco01,punt,0,,,,,
player,201109180min,tam,barthco01,punt_yds,0,,,,,
player,201109180min,tam,barthco01,punt_yds_per_punt,,,,,,
player,201109180min,tam,barthco01,punt_long,0,,,,,
player,201109180min,tam,koenemic01,xpm,,,,,,
player,201109180min,tam,koenemic01,xpa,,,,,,
player,201109180min,tam,koenemic01,fgm,,,,,,
player,201109180min,tam,koenemic01,fga,,,,,,
player,201109180min,tam,koenemic01,punt,4,,,,,
player,201109180min,tam,koenemic01,punt_yds,183,,,,,
player,201109180min,tam,koenemic01,punt_yds_per_punt,45.8,,,,,
player,201109180min,tam,koenemic01,punt_long,52,,,,,
player,201109180min,min,longwrya01,xpm,2,,,,,
player,201109180min,min,longwrya01,xpa,2,,,,,
player,201109180min,min,longwrya01,fgm,2,,,,,
player,201109180min,min,longwrya01,fga,2,,,,,
player,201109180min,min,longwrya01,punt,0,,,,,
player,201109180min,min,longwrya01,punt_yds,0,,,,,
player,201109180min,min,longwrya01,punt_yds_per_punt,,,,,,
player,201109180min,min,longwrya01,punt_long,0,,,,,
player,201109180min,min,KluwCh20,xpm,,,,,,
player,201109180min,min,KluwCh20,xpa,,,,,,
player,201109180min,min,KluwCh20,fgm,,,,,,
player,201109180min,min,KluwCh20,fga,,,,,,
player,201109180min,min,KluwCh20,punt,4,,,,,
player,201109180min,min,KluwCh20,punt_yds,165,,,,,
player,201109180min,min,KluwCh20,punt_yds_per_punt,41.3,,,,,
player,201109180min,min,KluwCh20,punt_long,52,,,,,
