game,2011,2,20110918,201109180clt,cle,"Cleveland Browns",27,clt,"Indianapolis Colts",19
player,201109180clt,cle,FujiSc20,fumbles_forced,0,,,,,
player,201109180clt,cle,HadeJo99,def_int,0,,,,,
player,201109180clt,cle,HadeJo99,def_int_yds,0,,,,,
player,201109180clt,cle,HadeJo99,def_int_td,0,,,,,
player,201109180clt,cle,HadeJo99,def_int_long,0,,,,,
player,201109180clt,cle,HadeJo99,pass_defended,0,,,,,
player,201109180clt,cle,HadeJo99,sacks,0.0,,,,,
player,201109180clt,cle,HadeJo99,tackles_combined,5,,,,,
player,201109180clt,cle,HadeJo99,tackles_solo,5,,,,,
player,201109180clt,cle,HadeJo99,tackles_assists,0,,,,,
player,201109180clt,cle,HadeJo99,tackles_loss,1,,,,,
player,201109180clt,cle,HadeJo99,qb_hits,0,,,,,
player,201109180clt,cle,HadeJo99,fumbles_rec,0,,,,,
player,201109180clt,cle,HadeJo99,fumbles_rec_yds,0,,,,,
player,201109180clt,cle,HadeJo99,fumbles_rec_td,0,,,,,
player,201109180clt,cle,HadeJo99,fumbles_forced,0,,,,,
player,201109180clt,cle,TaylPh00,def_int,0,,,,,
player,201109180clt,cle,TaylPh00,def_int_yds,0,,,,,
player,201109180clt,cle,TaylPh00,def_int_td,0,,,,,
player,201109180clt,cle,TaylPh00,def_int_long,0,,,,,
player,201109180clt,cle,TaylPh00,pass_defended,1,,,,,
player,201109180clt,cle,TaylPh00,sacks,0.0,,,,,
player,201109180clt,cle,TaylPh00,tackles_combined,5,,,,,
player,201109180clt,cle,TaylPh00,tackles_solo,2,,,,,
player,201109180clt,cle,TaylPh00,tackles_assists,3,,,,,
player,201109180clt,cle,TaylPh00,tackles_loss,0,,,,,
player,201109180clt,cle,TaylPh00,qb_hits,0,,,,,
player,201109180clt,cle,TaylPh00,fumbles_rec,0,,,,,
player,201109180clt,cle,TaylPh00,fumbles_rec_yds,0,,,,,
player,201109180clt,cle,TaylPh00,fumbles_rec_td,0,,,,,
player,201109180clt,cle,TaylPh00,fumbles_forced,0,,,,,
player,201109180clt,cle,WardT.99,def_int,0,,,,,
player,201109180clt,cle,WardT.99,def_int_yds,0,,,,,
player,201109180clt,cle,WardT.99,def_int_td,0,,,,,
player,201109180clt,cle,WardT.99,def_int_long,0,,,,,
player,201109180clt,cle,WardT.99,pass_defended,2,,,,,
player,201109180clt,cle,WardT.99,sacks,0.0,,,,,
player,201109180clt,cle,WardT.99,tackles_combined,4,,,,,
player,201109180clt,cle,WardT.99,tackles_solo,2,,,,,
player,201109180clt,cle,WardT.99,tackles_assists,2,,,,,
player,201109180clt,cle,WardT.99,tackles_loss,0,,,,,
player,201109180clt,cle,WardT.99,qb_hits,0,,,,,
player,201109180clt,cle,WardT.99,fumbles_rec,0,,,,,
player,201109180clt,cle,WardT.99,fumbles_rec_yds,0,,,,,
player,201109180clt,cle,WardT.99,fumbles_rec_td,0,,,,,
player,201109180clt,cle,WardT.99,fumbles_forced,0,,,,,
player,201109180clt,cle,GocoCh99,def_int,0,,,,,
player,201109180clt,cle,GocoCh99,def_int_yds,0,,,,,
player,201109180clt,cle,GocoCh99,def_int_td,0,,,,,
player,201109180clt,cle,GocoCh99,def_int_long,0,,,,,
player,201109180clt,cle,GocoCh99,pass_defended,1,,,,,
player,201109180clt,cle,GocoCh99,sacks,0.0,,,,,
player,201109180clt,cle,GocoCh99,tackles_combined,3,,,,,
player,201109180clt,cle,GocoCh99,tackles_solo,1,,,,,
player,201109180clt,cle,GocoCh99,tackles_assists,2,,,,,
player,201109180clt,cle,GocoCh99,tackles_loss,0,,,,,
player,201109180clt,cle,GocoCh99,qb_hits,1,,,,,
player,201109180clt,cle,GocoCh99,fumbles_rec,0,,,,,
player,201109180clt,cle,GocoCh99,fumbles_rec_yds,0,,,,,
player,201109180clt,cle,GocoCh99,fumbles_rec_td,0,,,,,
player,201109180clt,cle,GocoCh99,fumbles_forced,0,,,,,
player,201109180clt,cle,MitcJa20,def_int,0,,,,,
player,201109180clt,cle,MitcJa20,def_int_yds,0,,,,,
player,201109180clt,cle,MitcJa20,def_int_td,0,,,,,
player,201109180clt,cle,MitcJa20,def_int_long,0,,,,,
player,201109180clt,cle,MitcJa20,pass_defended,0,,,,,
player,201109180clt,cle,MitcJa20,sacks,0.0,,,,,
player,201109180clt,cle,MitcJa20,tackles_combined,3,,,,,
player,201109180clt,cle,MitcJa20,tackles_solo,3,,,,,
player,201109180clt,cle,MitcJa20,tackles_assists,0,,,,,
player,201109180clt,cle,MitcJa20,tackles_loss,0,,,,,
player,201109180clt,cle,MitcJa20,qb_hits,0,,,,,
player,201109180clt,cle,MitcJa20,fumbles_rec,0,,,,,
player,201109180clt,cle,MitcJa20,fumbles_rec_yds,0,,,,,
player,201109180clt,cle,MitcJa20,fumbles_rec_td,0,,,,,
player,201109180clt,cle,MitcJa20,fumbles_forced,0,,,,,
player,201109180clt,cle,AdamMi21,def_int,0,,,,,
player,201109180clt,cle,AdamMi21,def_int_yds,0,,,,,
player,201109180clt,cle,AdamMi21,def_int_td,0,,,,,
player,201109180clt,cle,AdamMi21,def_int_long,0,,,,,
player,201109180clt,cle,AdamMi21,pass_defended,0,,,,,
player,201109180clt,cle,AdamMi21,sacks,0.0,,,,,
player,201109180clt,cle,AdamMi21,tackles_combined,2,,,,,
player,201109180clt,cle,AdamMi21,tackles_solo,1,,,,,
player,201109180clt,cle,AdamMi21,tackles_assists,1,,,,,
player,201109180clt,cle,AdamMi21,tackles_loss,0,,,,,
player,201109180clt,cle,AdamMi21,qb_hits,0,,,,,
player,201109180clt,cle,AdamMi21,fumbles_rec,0,,,,,
player,201109180clt,cle,AdamMi21,fumbles_rec_yds,0,,,,,
player,201109180clt,cle,AdamMi21,fumbles_rec_td,0,,,,,
player,201109180clt,cle,AdamMi21,fumbles_forced,0,,,,,
player,201109180clt,cle,BrowSh20,def_int,0,,,,,
player,201109180clt,cle,BrowSh20,def_int_yds,0,,,,,
player,201109180clt,cle,BrowSh20,def_int_td,0,,,,,
player,201109180clt,cle,BrowSh20,def_int_long,0,,,,,
player,201109180clt,cle,BrowSh20,pass_defended,0,,,,,
player,201109180clt,cle,BrowSh20,sacks,0.0,,,,,
player,201109180clt,cle,BrowSh20,tackles_combined,2,,,,,
player,201109180clt,cle,BrowSh20,tackles_solo,2,,,,,
player,201109180clt,cle,BrowSh20,tackles_assists,0,,,,,
player,201109180clt,cle,BrowSh20,tackles_loss,0,,,,,
player,201109180clt,cle,BrowSh20,qb_hits,0,,,,,
player,201109180clt,cle,BrowSh20,fumbles_rec,0,,,,,
player,201109180clt,cle,BrowSh20,fumbles_rec_yds,0,,,,,
player,201109180clt,cle,BrowSh20,fumbles_rec_td,0,,,,,
player,201109180clt,cle,BrowSh20,fumbles_forced,0,,,,,
player,201109180clt,cle,PattDi20,def_int,0,,,,,
player,201109180clt,cle,PattDi20,def_int_yds,0,,,,,
player,201109180clt,cle,PattDi20,def_int_td,0,,,,,
player,201109180clt,cle,PattDi20,def_int_long,0,,,,,
player,201109180clt,cle,PattDi20,pass_defended,1,,,,,
player,201109180clt,cle,PattDi20,sacks,0.0,,,,,
player,201109180clt,cle,PattDi20,tackles_combined,2,,,,,
player,201109180clt,cle,PattDi20,tackles_solo,2,,,,,
player,201109180clt,cle,PattDi20,tackles_assists,0,,,,,
player,201109180clt,cle,PattDi20,tackles_loss,0,,,,,
player,201109180clt,cle,PattDi20,qb_hits,0,,,,,
player,201109180clt,cle,PattDi20,fumbles_rec,0,,,,,
player,201109180clt,cle,PattDi20,fumbles_rec_yds,0,,,,,
player,201109180clt,cle,PattDi20,fumbles_rec_td,0,,,,,
player,201109180clt,cle,PattDi20,fumbles_forced,0,,,,,
player,201109180clt,cle,SkriBu00,def_int,0,,,,,
player,201109180clt,cle,SkriBu00,def_int_yds,0,,,,,
player,201109180clt,cle,SkriBu00,def_int_td,0,,,,,
player,201109180clt,cle,SkriBu00,def_int_long,0,,,,,
player,201109180clt,cle,SkriBu00,pass_defended,0,,,,,
player,201109180clt,cle,SkriBu00,sacks,0.0,,,,,
player,201109180clt,cle,SkriBu00,tackles_combined,2,,,,,
player,201109180clt,cle,SkriBu00,tackles_solo,1,,,,,
player,201109180clt,cle,SkriBu00,tackles_assists,1,,,,,
player,201109180clt,cle,SkriBu00,tackles_loss,0,,,,,
player,201109180clt,cle,SkriBu00,qb_hits,0,,,,,
player,201109180clt,cle,SkriBu00,fumbles_rec,0,,,,,
player,201109180clt,cle,SkriBu00,fumbles_rec_yds,0,,,,,
player,201109180clt,cle,SkriBu00,fumbles_rec_td,0,,,,,
player,201109180clt,cle,SkriBu00,fumbles_forced,0,,,,,
player,201109180clt,cle,SchaBr00,def_int,0,,,,,
player,201109180clt,cle,SchaBr00,def_int_yds,0,,,,,
player,201109180clt,cle,SchaBr00,def_int_td,0,,,,,
player,201109180clt,cle,SchaBr00,def_int_long,0,,,,,
player,201109180clt,cle,SchaBr00,pass_defended,0,,,,,
player,201109180clt,cle,SchaBr00,sacks,0.0,,,,,
player,201109180clt,cle,SchaBr00,tackles_combined,1,,,,,
player,201109180clt,cle,SchaBr00,tackles_solo,0,,,,,
player,201109180clt,cle,SchaBr00,tackles_assists,1,,,,,
player,201109180clt,cle,SchaBr00,tackles_loss,0,,,,,
player,201109180clt,cle,SchaBr00,qb_hits,0,,,,,
player,201109180clt,cle,SchaBr00,fumbles_rec,0,,,,,
player,201109180clt,cle,SchaBr00,fumbles_rec_yds,0,,,,,
player,201109180clt,cle,SchaBr00,fumbles_rec_td,0,,,,,
player,201109180clt,cle,SchaBr00,fumbles_forced,0,,,,,
player,201109180clt,cle,SmitAr00,def_int,0,,,,,
player,201109180clt,cle,SmitAr00,def_int_yds,0,,,,,
player,201109180clt,cle,SmitAr00,def_int_td,0,,,,,
player,201109180clt,cle,SmitAr00,def_int_long,0,,,,,
player,201109180clt,cle,SmitAr00,pass_defended,0,,,,,
player,201109180clt,cle,SmitAr00,sacks,0.0,,,,,
player,201109180clt,cle,SmitAr00,tackles_combined,1,,,,,
player,201109180clt,cle,SmitAr00,tackles_solo,0,,,,,
player,201109180clt,cle,SmitAr00,tackles_assists,1,,,,,
player,201109180clt,cle,SmitAr00,tackles_loss,0,,,,,
player,201109180clt,cle,SmitAr00,qb_hits,0,,,,,
player,201109180clt,cle,SmitAr00,fumbles_rec,0,,,,,
player,201109180clt,cle,SmitAr00,fumbles_rec_yds,0,,,,,
player,201109180clt,cle,SmitAr00,fumbles_rec_td,0,,,,,
player,201109180clt,cle,SmitAr00,fumbles_forced,0,,,,,
player,201109180clt,cle,SpeaQu00,def_int,0,,,,,
player,201109180clt,cle,SpeaQu00,def_int_yds,0,,,,,
player,201109180clt,cle,SpeaQu00,def_int_td,0,,,,,
player,201109180clt,cle,SpeaQu00,def_int_long,0,,,,,
player,201109180clt,cle,SpeaQu00,pass_defended,0,,,,,
player,201109180clt,cle,SpeaQu00,sacks,0.0,,,,,
player,201109180clt,cle,SpeaQu00,tackles_combined,1,,,,,
player,201109180clt,cle,SpeaQu00,tackles_solo,1,,,,,
player,201109180clt,cle,SpeaQu00,tackles_assists,0,,,,,
player,201109180clt,cle,SpeaQu00,tackles_loss,0,,,,,
player,201109180clt,cle,SpeaQu00,qb_hits,0,,,,,
player,201109180clt,cle,SpeaQu00,fumbles_rec,0,,,,,
player,201109180clt,cle,SpeaQu00,fumbles_rec_yds,0,,,,,
player,201109180clt,cle,SpeaQu00,fumbles_rec_td,0,,,,,
player,201109180clt,cle,SpeaQu00,fumbles_forced,0,,,,,
player,201109180clt,clt,FreeDw00,def_int,0,,,,,
player,201109180clt,clt,FreeDw00,def_int_yds,0,,,,,
player,201109180clt,clt,FreeDw00,def_int_td,0,,,,,
player,201109180clt,clt,FreeDw00,def_int_long,0,,,,,
player,201109180clt,clt,FreeDw00,pass_defended,0,,,,,
player,201109180clt,clt,FreeDw00,sacks,1.0,,,,,
player,201109180clt,clt,FreeDw00,tackles_combined,2,,,,,
player,201109180clt,clt,FreeDw00,tackles_solo,2,,,,,
player,201109180clt,clt,FreeDw00,tackles_assists,0,,,,,
player,201109180clt,clt,FreeDw00,tackles_loss,0,,,,,
player,201109180clt,clt,FreeDw00,qb_hits,1,,,,,
player,201109180clt,clt,FreeDw00,fumbles_rec,0,,,,,
player,201109180clt,clt,FreeDw00,fumbles_rec_yds,0,,,,,
player,201109180clt,clt,FreeDw00,fumbles_rec_td,0,,,,,
player,201109180clt,clt,FreeDw00,fumbles_forced,1,,,,,
player,201109180clt,clt,ConnKa99,def_int,0,,,,,
player,201109180clt,clt,ConnKa99,def_int_yds,0,,,,,
player,201109180clt,clt,ConnKa99,def_int_td,0,,,,,
player,201109180clt,clt,ConnKa99,def_int_long,0,,,,,
player,201109180clt,clt,ConnKa99,pass_defended,0,,,,,
player,201109180clt,clt,ConnKa99,sacks,0.0,,,,,
player,201109180clt,clt,ConnKa99,tackles_combined,10,,,,,
player,201109180clt,clt,ConnKa99,tackles_solo,4,,,,,
player,201109180clt,clt,ConnKa99,tackles_assists,6,,,,,
player,201109180clt,clt,ConnKa99,tackles_loss,0,,,,,
player,201109180clt,clt,ConnKa99,qb_hits,0,,,,,
player,201109180clt,clt,ConnKa99,fumbles_rec,0,,,,,
player,201109180clt,clt,ConnKa99,fumbles_rec_yds,0,,,,,
player,201109180clt,clt,ConnKa99,fumbles_rec_td,0,,,,,
player,201109180clt,clt,ConnKa99,fumbles_forced,1,,,,,
player,201109180clt,clt,BullMe99,def_int,0,,,,,
player,201109180clt,clt,BullMe99,def_int_yds,0,,,,,
player,201109180clt,clt,BullMe99,def_int_td,0,,,,,
player,201109180clt,clt,BullMe99,def_int_long,0,,,,,
player,201109180clt,clt,BullMe99,pass_defended,0,,,,,
player,201109180clt,clt,BullMe99,sacks,0.0,,,,,
player,201109180clt,clt,BullMe99,tackles_combined,9,,,,,
player,201109180clt,clt,BullMe99,tackles_solo,4,,,,,
player,201109180clt,clt,BullMe99,tackles_assists,5,,,,,
player,201109180clt,clt,BullMe99,tackles_loss,0,,,,,
player,201109180clt,clt,BullMe99,qb_hits,0,,,,,
player,201109180clt,clt,BullMe99,fumbles_rec,0,,,,,
player,201109180clt,clt,BullMe99,fumbles_rec_yds,0,,,,,
player,201109180clt,clt,BullMe99,fumbles_rec_td,0,,,,,
player,201109180clt,clt,BullMe99,fumbles_forced,0,,,,,
player,201109180clt,clt,AngePa99,def_int,0,,,,,
player,201109180clt,clt,AngePa99,def_int_yds,0,,,,,
player,201109180clt,clt,AngePa99,def_int_td,0,,,,,
player,201109180clt,clt,AngePa99,def_int_long,0,,,,,
player,201109180clt,clt,AngePa99,pass_defended,0,,,,,
player,201109180clt,clt,AngePa99,sacks,0.0,,,,,
player,201109180clt,clt,AngePa99,tackles_combined,8,,,,,
player,201109180clt,clt,AngePa99,tackles_solo,3,,,,,
player,201109180clt,clt,AngePa99,tackles_assists,5,,,,,
player,201109180clt,clt,AngePa99,tackles_loss,0,,,,,
player,201109180clt,clt,AngePa99,qb_hits,2,,,,,
player,201109180clt,clt,AngePa99,fumbles_rec,0,,,,,
player,201109180clt,clt,AngePa99,fumbles_rec_yds,0,,,,,
player,201109180clt,clt,AngePa99,fumbles_rec_td,0,,,,,
player,201109180clt,clt,AngePa99,fumbles_forced,1,,,,,
player,201109180clt,clt,BethAn20,def_int,0,,,,,
player,201109180clt,clt,BethAn20,def_int_yds,0,,,,,
player,201109180clt,clt,BethAn20,def_int_td,0,,,,,
player,201109180clt,clt,BethAn20,def_int_long,0,,,,,
player,201109180clt,clt,BethAn20,pass_defended,1,,,,,
player,201109180clt,clt,BethAn20,sacks,0.0,,,,,
player,201109180clt,clt,BethAn20,tackles_combined,8,,,,,
player,201109180clt,clt,BethAn20,tackles_solo,3,,,,,
player,201109180clt,clt,BethAn20,tackles_assists,5,,,,,
player,201109180clt,clt,BethAn20,tackles_loss,1,,,,,
player,201109180clt,clt,BethAn20,qb_hits,0,,,,,
player,201109180clt,clt,BethAn20,fumbles_rec,1,,,,,
player,201109180clt,clt,BethAn20,fumbles_rec_yds,0,,,,,
player,201109180clt,clt,BethAn20,fumbles_rec_td,0,,,,,
player,201109180clt,clt,BethAn20,fumbles_forced,0,,,,,
player,201109180clt,clt,LaceJa99,def_int,0,,,,,
player,201109180clt,clt,LaceJa99,def_int_yds,0,,,,,
player,201109180clt,clt,LaceJa99,def_int_td,0,,,,,
player,201109180clt,clt,LaceJa99,def_int_long,0,,,,,
player,201109180clt,clt,LaceJa99,pass_defended,0,,,,,
player,201109180clt,clt,LaceJa99,sacks,0.0,,,,,
player,201109180clt,clt,LaceJa99,tackles_combined,8,,,,,
player,201109180clt,clt,LaceJa99,tackles_solo,6,,,,,
player,201109180clt,clt,LaceJa99,tackles_assists,2,,,,,
player,201109180clt,clt,LaceJa99,tackles_loss,0,,,,,
player,201109180clt,clt,LaceJa99,qb_hits,0,,,,,
player,201109180clt,clt,LaceJa99,fumbles_rec,0,,,,,
player,201109180clt,clt,LaceJa99,fumbles_rec_yds,0,,,,,
player,201109180clt,clt,LaceJa99,fumbles_rec_td,0,,,,,
player,201109180clt,clt,LaceJa99,fumbles_forced,0,,,,,
player,201109180clt,clt,NeviDr00,def_int,0,,,,,
player,201109180clt,clt,NeviDr00,def_int_yds,0,,,,,
player,201109180clt,clt,NeviDr00,def_int_td,0,,,,,
player,201109180clt,clt,NeviDr00,def_int_long,0,,,,,
player,201109180clt,clt,NeviDr00,pass_defended,0,,,,,
player,201109180clt,clt,NeviDr00,sacks,0.0,,,,,
player,201109180clt,clt,NeviDr00,tackles_combined,6,,,,,
player,201109180clt,clt,NeviDr00,tackles_solo,1,,,,,
player,201109180clt,clt,NeviDr00,tackles_assists,5,,,,,
player,201109180clt,clt,NeviDr00,tackles_loss,1,,,,,
player,201109180clt,clt,NeviDr00,qb_hits,1,,,,,
player,201109180clt,clt,NeviDr00,fumbles_rec,0,,,,,
player,201109180clt,clt,NeviDr00,fumbles_rec_yds,0,,,,,
player,201109180clt,clt,NeviDr00,fumbles_rec_td,0,,,,,
player,201109180clt,clt,NeviDr00,fumbles_forced,0,,,,,
player,201109180clt,clt,PoweJe99,def_int,0,,,,,
player,201109180clt,clt,PoweJe99,def_int_yds,0,,,,,
player,201109180clt,clt,PoweJe99,def_int_td,0,,,,,
player,201109180clt,clt,PoweJe99,def_int_long,0,,,,,
player,201109180clt,clt,PoweJe99,pass_defended,1,,,,,
player,201109180clt,clt,PoweJe99,sacks,0.0,,,,,
player,201109180clt,clt,PoweJe99,tackles_combined,6,,,,,
player,201109180clt,clt,PoweJe99,tackles_solo,2,,,,,
player,201109180clt,clt,PoweJe99,tackles_assists,4,,,,,
player,201109180clt,clt,PoweJe99,tackles_loss,0,,,,,
player,201109180clt,clt,PoweJe99,qb_hits,0,,,,,
player,201109180clt,clt,PoweJe99,fumbles_rec,0,,,,,
player,201109180clt,clt,PoweJe99,fumbles_rec_yds,0,,,,,
player,201109180clt,clt,PoweJe99,fumbles_rec_td,0,,,,,
player,201109180clt,clt,PoweJe99,fumbles_forced,0,,,,,
player,201109180clt,clt,WheePh99,def_int,0,,,,,
player,201109180clt,clt,WheePh99,def_int_yds,0,,,,,
player,201109180clt,clt,WheePh99,def_int_td,0,,,,,
player,201109180clt,clt,WheePh99,def_int_long,0,,,,,
player,201109180clt,clt,WheePh99,pass_defended,0,,,,,
player,201109180clt,clt,WheePh99,sacks,0.0,,,,,
player,201109180clt,clt,WheePh99,tackles_combined,5,,,,,
player,201109180clt,clt,WheePh99,tackles_solo,3,,,,,
player,201109180clt,clt,WheePh99,tackles_assists,2,,,,,
player,201109180clt,clt,WheePh99,tackles_loss,0,,,,,
player,201109180clt,clt,WheePh99,qb_hits,0,,,,,
player,201109180clt,clt,WheePh99,fumbles_rec,0,,,,,
player,201109180clt,clt,WheePh99,fumbles_rec_yds,0,,,,,
player,201109180clt,clt,WheePh99,fumbles_rec_td,0,,,,,
player,201109180clt,clt,WheePh99,fumbles_forced,1,,,,,
player,201109180clt,clt,FostEr20,def_int,0,,,,,
player,201109180clt,clt,FostEr20,def_int_yds,0,,,,,
player,201109180clt,clt,FostEr20,def_int_td,0,,,,,
player,201109180clt,clt,FostEr20,def_int_long,0,,,,,
player,201109180clt,clt,FostEr20,pass_defended,0,,,,,
player,201109180clt,clt,FostEr20,sacks,0.0,,,,,
player,201109180clt,clt,FostEr20,tackles_combined,4,,,,,
player,201109180clt,clt,FostEr20,tackles_solo,1,,,,,
player,201109180clt,clt,FostEr20,tackles_assists,3,,,,,
player,201109180clt,clt,FostEr20,tackles_loss,0,,,,,
player,201109180clt,clt,FostEr20,qb_hits,0,,,,,
player,201109180clt,clt,FostEr20,fumbles_rec,0,,,,,
player,201109180clt,clt,FostEr20,fumbles_rec_yds,0,,,,,
player,201109180clt,clt,FostEr20,fumbles_rec_td,0,,,,,
player,201109180clt,clt,FostEr20,fumbles_forced,0,,,,,
player,201109180clt,clt,AndeJa98,def_int,0,,,,,
player,201109180clt,clt,AndeJa98,def_int_yds,0,,,,,
player,201109180clt,clt,AndeJa98,def_int_td,0,,,,,
player,201109180clt,clt,AndeJa98,def_int_long,0,,,,,
player,201109180clt,clt,AndeJa98,pass_defended,0,,,,,
player,201109180clt,clt,AndeJa98,sacks,0.0,,,,,
player,201109180clt,clt,AndeJa98,tackles_combined,3,,,,,
player,201109180clt,clt,AndeJa98,tackles_solo,0,,,,,
player,201109180clt,clt,AndeJa98,tackles_assists,3,,,,,
player,201109180clt,clt,AndeJa98,tackles_loss,0,,,,,
player,201109180clt,clt,AndeJa98,qb_hits,0,,,,,
player,201109180clt,clt,AndeJa98,fumbles_rec,0,,,,,
player,201109180clt,clt,AndeJa98,fumbles_rec_yds,0,,,,,
player,201109180clt,clt,AndeJa98,fumbles_rec_td,0,,,,,
player,201109180clt,clt,AndeJa98,fumbles_forced,0,,,,,
player,201109180clt,clt,BrayTy20,def_int,0,,,,,
player,201109180clt,clt,BrayTy20,def_int_yds,0,,,,,
player,201109180clt,clt,BrayTy20,def_int_td,0,,,,,
player,201109180clt,clt,BrayTy20,def_int_long,0,,,,,
player,201109180clt,clt,BrayTy20,pass_defended,0,,,,,
player,201109180clt,clt,BrayTy20,sacks,0.0,,,,,
player,201109180clt,clt,BrayTy20,tackles_combined,3,,,,,
player,201109180clt,clt,BrayTy20,tackles_solo,0,,,,,
player,201109180clt,clt,BrayTy20,tackles_assists,3,,,,,
player,201109180clt,clt,BrayTy20,tackles_loss,0,,,,,
player,201109180clt,clt,BrayTy20,qb_hits,0,,,,,
player,201109180clt,clt,BrayTy20,fumbles_rec,0,,,,,
player,201109180clt,clt,BrayTy20,fumbles_rec_yds,0,,,,,
player,201109180clt,clt,BrayTy20,fumbles_rec_td,0,,,,,
player,201109180clt,clt,BrayTy20,fumbles_forced,0,,,,,
player,201109180clt,clt,JohnAn03,def_int,0,,,,,
player,201109180clt,clt,JohnAn03,def_int_yds,0,,,,,
player,201109180clt,clt,JohnAn03,def_int_td,0,,,,,
player,201109180clt,clt,JohnAn03,def_int_long,0,,,,,
player,201109180clt,clt,JohnAn03,pass_defended,0,,,,,
player,201109180clt,clt,JohnAn03,sacks,0.0,,,,,
player,201109180clt,clt,JohnAn03,tackles_combined,3,,,,,
player,201109180clt,clt,JohnAn03,tackles_solo,0,,,,,
player,201109180clt,clt,JohnAn03,tackles_assists,3,,,,,
player,201109180clt,clt,JohnAn03,tackles_loss,0,,,,,
player,201109180clt,clt,JohnAn03,qb_hits,0,,,,,
player,201109180clt,clt,JohnAn03,fumbles_rec,0,,,,,
player,201109180clt,clt,JohnAn03,fumbles_rec_yds,0,,,,,
player,201109180clt,clt,JohnAn03,fumbles_rec_td,0,,,,,
player,201109180clt,clt,JohnAn03,fumbles_forced,0,,,,,
player,201109180clt,clt,TryoJu99,def_int,0,,,,,
player,201109180clt,clt,TryoJu99,def_int_yds,0,,,,,
player,201109180clt,clt,TryoJu99,def_int_td,0,,,,,
player,201109180clt,clt,TryoJu99,def_int_long,0,,,,,
player,201109180clt,clt,TryoJu99,pass_defended,0,,,,,
player,201109180clt,clt,TryoJu99,sacks,0.0,,,,,
player,201109180clt,clt,TryoJu99,tackles_combined,3,,,,,
player,201109180clt,clt,TryoJu99,tackles_solo,1,,,,,
player,201109180clt,clt,TryoJu99,tackles_assists,2,,,,,
player,201109180clt,clt,TryoJu99,tackles_loss,0,,,,,
player,201109180clt,clt,TryoJu99,qb_hits,0,,,,,
player,201109180clt,clt,TryoJu99,fumbles_rec,0,,,,,
player,201109180clt,clt,TryoJu99,fumbles_rec_yds,0,,,,,
player,201109180clt,clt,TryoJu99,fumbles_rec_td,0,,,,,
player,201109180clt,clt,TryoJu99,fumbles_forced,0,,,,,
player,201109180clt,clt,MoalFi99,def_int,0,,,,,
player,201109180clt,clt,MoalFi99,def_int_yds,0,,,,,
player,201109180clt,clt,MoalFi99,def_int_td,0,,,,,
player,201109180clt,clt,MoalFi99,def_int_long,0,,,,,
player,201109180clt,clt,MoalFi99,pass_defended,0,,,,,
player,201109180clt,clt,MoalFi99,sacks,0.0,,,,,
player,201109180clt,clt,MoalFi99,tackles_combined,2,,,,,
player,201109180clt,clt,MoalFi99,tackles_solo,0,,,,,
player,201109180clt,clt,MoalFi99,tackles_assists,2,,,,,
player,201109180clt,clt,MoalFi99,tackles_loss,0,,,,,
player,201109180clt,clt,MoalFi99,qb_hits,0,,,,,
player,201109180clt,clt,MoalFi99,fumbles_rec,0,,,,,
player,201109180clt,clt,MoalFi99,fumbles_rec_yds,0,,,,,
player,201109180clt,clt,MoalFi99,fumbles_rec_td,0,,,,,
player,201109180clt,clt,MoalFi99,fumbles_forced,0,,,,,
player,201109180clt,clt,CaldDa00,def_int,0,,,,,
player,201109180clt,clt,CaldDa00,def_int_yds,0,,,,,
player,201109180clt,clt,CaldDa00,def_int_td,0,,,,,
player,201109180clt,clt,CaldDa00,def_int_long,0,,,,,
player,201109180clt,clt,CaldDa00,pass_defended,0,,,,,
player,201109180clt,clt,CaldDa00,sacks,0.0,,,,,
player,201109180clt,clt,CaldDa00,tackles_combined,1,,,,,
player,201109180clt,clt,CaldDa00,tackles_solo,1,,,,,
player,201109180clt,clt,CaldDa00,tackles_assists,0,,,,,
player,201109180clt,clt,CaldDa00,tackles_loss,0,,,,,
player,201109180clt,clt,CaldDa00,qb_hits,0,,,,,
player,201109180clt,clt,CaldDa00,fumbles_rec,0,,,,,
player,201109180clt,clt,CaldDa00,fumbles_rec_yds,0,,,,,
player,201109180clt,clt,CaldDa00,fumbles_rec_td,0,,,,,
player,201109180clt,clt,CaldDa00,fumbles_forced,0,,,,,
player,201109180clt,clt,HughJe99,def_int,0,,,,,
player,201109180clt,clt,HughJe99,def_int_yds,0,,,,,
player,201109180clt,clt,HughJe99,def_int_td,0,,,,,
player,201109180clt,clt,HughJe99,def_int_long,0,,,,,
player,201109180clt,clt,HughJe99,pass_defended,0,,,,,
player,201109180clt,clt,HughJe99,sacks,0.0,,,,,
player,201109180clt,clt,HughJe99,tackles_combined,1,,,,,
player,201109180clt,clt,HughJe99,tackles_solo,0,,,,,
player,201109180clt,clt,HughJe99,tackles_assists,1,,,,,
player,201109180clt,clt,HughJe99,tackles_loss,0,,,,,
player,201109180clt,clt,HughJe99,qb_hits,0,,,,,
player,201109180clt,clt,HughJe99,fumbles_rec,0,,,,,
player,201109180clt,clt,HughJe99,fumbles_rec_yds,0,,,,,
player,201109180clt,clt,HughJe99,fumbles_rec_td,0,,,,,
player,201109180clt,clt,HughJe99,fumbles_forced,0,,,,,
player,201109180clt,clt,JohnTe01,def_int,0,,,,,
player,201109180clt,clt,JohnTe01,def_int_yds,0,,,,,
