game,2011,14,20111211,201112110gnb,rai,"Oakland Raiders",16,gnb,"Green Bay Packers",46
player,201112110gnb,gnb,TaylRy00,targets,1,,,,,
player,201112110gnb,gnb,TaylRy00,rec,1,,,,,
player,201112110gnb,gnb,TaylRy00,rec_yds,4,,,,,
player,201112110gnb,gnb,TaylRy00,rec_td,1,,,,,
player,201112110gnb,gnb,TaylRy00,rec_long,4,,,,,
player,201112110gnb,gnb,TaylRy00,fumbles,0,,,,,
player,201112110gnb,gnb,TaylRy00,fumbles_lost,,,,,,
player,201112110gnb,gnb,FinlJe00,pass_cmp,0,,,,,
player,201112110gnb,gnb,FinlJe00,pass_att,0,,,,,
player,201112110gnb,gnb,FinlJe00,pass_yds,0,,,,,
player,201112110gnb,gnb,FinlJe00,pass_td,0,,,,,
player,201112110gnb,gnb,FinlJe00,pass_int,0,,,,,
player,201112110gnb,gnb,FinlJe00,pass_sacked,0,,,,,
player,201112110gnb,gnb,FinlJe00,pass_sacked_yds,0,,,,,
player,201112110gnb,gnb,FinlJe00,pass_long,0,,,,,
player,201112110gnb,gnb,FinlJe00,pass_rating,,,,,,
player,201112110gnb,gnb,FinlJe00,rush_att,0,,,,,
player,201112110gnb,gnb,FinlJe00,rush_yds,0,,,,,
player,201112110gnb,gnb,FinlJe00,rush_td,0,,,,,
player,201112110gnb,gnb,FinlJe00,rush_long,0,,,,,
player,201112110gnb,gnb,FinlJe00,targets,1,,,,,
player,201112110gnb,gnb,FinlJe00,rec,0,,,,,
player,201112110gnb,gnb,FinlJe00,rec_yds,0,,,,,
player,201112110gnb,gnb,FinlJe00,rec_td,0,,,,,
player,201112110gnb,gnb,FinlJe00,rec_long,0,,,,,
player,201112110gnb,gnb,FinlJe00,fumbles,0,,,,,
player,201112110gnb,gnb,FinlJe00,fumbles_lost,,,,,,
player,201112110gnb,gnb,WillD.00,pass_cmp,0,,,,,
player,201112110gnb,gnb,WillD.00,pass_att,0,,,,,
player,201112110gnb,gnb,WillD.00,pass_yds,0,,,,,
player,201112110gnb,gnb,WillD.00,pass_td,0,,,,,
player,201112110gnb,gnb,WillD.00,pass_int,0,,,,,
player,201112110gnb,gnb,WillD.00,pass_sacked,0,,,,,
player,201112110gnb,gnb,WillD.00,pass_sacked_yds,0,,,,,
player,201112110gnb,gnb,WillD.00,pass_long,0,,,,,
player,201112110gnb,gnb,WillD.00,pass_rating,,,,,,
player,201112110gnb,gnb,WillD.00,rush_att,0,,,,,
player,201112110gnb,gnb,WillD.00,rush_yds,0,,,,,
player,201112110gnb,gnb,WillD.00,rush_td,0,,,,,
player,201112110gnb,gnb,WillD.00,rush_long,0,,,,,
player,201112110gnb,gnb,WillD.00,targets,1,,,,,
player,201112110gnb,gnb,WillD.00,rec,0,,,,,
player,201112110gnb,gnb,WillD.00,rec_yds,0,,,,,
player,201112110gnb,gnb,WillD.00,rec_td,0,,,,,
player,201112110gnb,gnb,WillD.00,rec_long,0,,,,,
player,201112110gnb,gnb,WillD.00,fumbles,0,,,,,
player,201112110gnb,gnb,WillD.00,fumbles_lost,,,,,,
player,201112110gnb,rai,MitcMi99,def_int,1,,,,,
player,201112110gnb,rai,MitcMi99,def_int_yds,0,,,,,
player,201112110gnb,rai,MitcMi99,def_int_td,0,,,,,
player,201112110gnb,rai,MitcMi99,def_int_long,0,,,,,
player,201112110gnb,rai,MitcMi99,pass_defended,1,,,,,
player,201112110gnb,rai,MitcMi99,sacks,0.0,,,,,
player,201112110gnb,rai,MitcMi99,tackles_combined,4,,,,,
player,201112110gnb,rai,MitcMi99,tackles_solo,4,,,,,
player,201112110gnb,rai,MitcMi99,tackles_assists,0,,,,,
player,201112110gnb,rai,MitcMi99,tackles_loss,0,,,,,
player,201112110gnb,rai,MitcMi99,qb_hits,0,,,,,
player,201112110gnb,rai,MitcMi99,fumbles_rec,0,,,,,
player,201112110gnb,rai,MitcMi99,fumbles_rec_yds,0,,,,,
player,201112110gnb,rai,MitcMi99,fumbles_rec_td,0,,,,,
player,201112110gnb,rai,MitcMi99,fumbles_forced,0,,,,,
player,201112110gnb,rai,McClRo00,def_int,0,,,,,
player,201112110gnb,rai,McClRo00,def_int_yds,0,,,,,
player,201112110gnb,rai,McClRo00,def_int_td,0,,,,,
player,201112110gnb,rai,McClRo00,def_int_long,0,,,,,
player,201112110gnb,rai,McClRo00,pass_defended,0,,,,,
player,201112110gnb,rai,McClRo00,sacks,2.0,,,,,
player,201112110gnb,rai,McClRo00,tackles_combined,7,,,,,
player,201112110gnb,rai,McClRo00,tackles_solo,7,,,,,
player,201112110gnb,rai,McClRo00,tackles_assists,0,,,,,
player,201112110gnb,rai,McClRo00,tackles_loss,3,,,,,
player,201112110gnb,rai,McClRo00,qb_hits,2,,,,,
player,201112110gnb,rai,McClRo00,fumbles_rec,0,,,,,
player,201112110gnb,rai,McClRo00,fumbles_rec_yds,0,,,,,
player,201112110gnb,rai,McClRo00,fumbles_rec_td,0,,,,,
player,201112110gnb,rai,McClRo00,fumbles_forced,0,,,,,
player,201112110gnb,rai,BryaDe00,def_int,0,,,,,
player,201112110gnb,rai,BryaDe00,def_int_yds,0,,,,,
player,201112110gnb,rai,BryaDe00,def_int_td,0,,,,,
player,201112110gnb,rai,BryaDe00,def_int_long,0,,,,,
player,201112110gnb,rai,BryaDe00,pass_defended,0,,,,,
player,201112110gnb,rai,BryaDe00,sacks,1.0,,,,,
player,201112110gnb,rai,BryaDe00,tackles_combined,4,,,,,
player,201112110gnb,rai,BryaDe00,tackles_solo,4,,,,,
player,201112110gnb,rai,BryaDe00,tackles_assists,0,,,,,
player,201112110gnb,rai,BryaDe00,tackles_loss,2,,,,,
player,201112110gnb,rai,BryaDe00,qb_hits,2,,,,,
player,201112110gnb,rai,BryaDe00,fumbles_rec,0,,,,,
player,201112110gnb,rai,BryaDe00,fumbles_rec_yds,0,,,,,
player,201112110gnb,rai,BryaDe00,fumbles_rec_td,0,,,,,
player,201112110gnb,rai,BryaDe00,fumbles_forced,0,,,,,
player,201112110gnb,rai,KellTo21,def_int,0,,,,,
player,201112110gnb,rai,KellTo21,def_int_yds,0,,,,,
player,201112110gnb,rai,KellTo21,def_int_td,0,,,,,
player,201112110gnb,rai,KellTo21,def_int_long,0,,,,,
player,201112110gnb,rai,KellTo21,pass_defended,0,,,,,
player,201112110gnb,rai,KellTo21,sacks,1.0,,,,,
player,201112110gnb,rai,KellTo21,tackles_combined,2,,,,,
player,201112110gnb,rai,KellTo21,tackles_solo,2,,,,,
player,201112110gnb,rai,KellTo21,tackles_assists,0,,,,,
player,201112110gnb,rai,KellTo21,tackles_loss,1,,,,,
player,201112110gnb,rai,KellTo21,qb_hits,1,,,,,
player,201112110gnb,rai,KellTo21,fumbles_rec,0,,,,,
player,201112110gnb,rai,KellTo21,fumbles_rec_yds,0,,,,,
player,201112110gnb,rai,KellTo21,fumbles_rec_td,0,,,,,
player,201112110gnb,rai,KellTo21,fumbles_forced,0,,,,,
player,201112110gnb,rai,BranTy99,def_int,0,,,,,
player,201112110gnb,rai,BranTy99,def_int_yds,0,,,,,
player,201112110gnb,rai,BranTy99,def_int_td,0,,,,,
player,201112110gnb,rai,BranTy99,def_int_long,0,,,,,
player,201112110gnb,rai,BranTy99,pass_defended,1,,,,,
player,201112110gnb,rai,BranTy99,sacks,0.0,,,,,
player,201112110gnb,rai,BranTy99,tackles_combined,5,,,,,
player,201112110gnb,rai,BranTy99,tackles_solo,3,,,,,
player,201112110gnb,rai,BranTy99,tackles_assists,2,,,,,
player,201112110gnb,rai,BranTy99,tackles_loss,0,,,,,
player,201112110gnb,rai,BranTy99,qb_hits,0,,,,,
player,201112110gnb,rai,BranTy99,fumbles_rec,0,,,,,
player,201112110gnb,rai,BranTy99,fumbles_rec_yds,0,,,,,
player,201112110gnb,rai,BranTy99,fumbles_rec_td,0,,,,,
player,201112110gnb,rai,BranTy99,fumbles_forced,0,,,,,
player,201112110gnb,rai,HousLa99,def_int,0,,,,,
player,201112110gnb,rai,HousLa99,def_int_yds,0,,,,,
player,201112110gnb,rai,HousLa99,def_int_td,0,,,,,
player,201112110gnb,rai,HousLa99,def_int_long,0,,,,,
player,201112110gnb,rai,HousLa99,pass_defended,0,,,,,
player,201112110gnb,rai,HousLa99,sacks,0.0,,,,,
player,201112110gnb,rai,HousLa99,tackles_combined,4,,,,,
player,201112110gnb,rai,HousLa99,tackles_solo,3,,,,,
player,201112110gnb,rai,HousLa99,tackles_assists,1,,,,,
player,201112110gnb,rai,HousLa99,tackles_loss,0,,,,,
player,201112110gnb,rai,HousLa99,qb_hits,0,,,,,
player,201112110gnb,rai,HousLa99,fumbles_rec,0,,,,,
player,201112110gnb,rai,HousLa99,fumbles_rec_yds,0,,,,,
player,201112110gnb,rai,HousLa99,fumbles_rec_td,0,,,,,
player,201112110gnb,rai,HousLa99,fumbles_forced,0,,,,,
player,201112110gnb,rai,GiorMa20,def_int,0,,,,,
player,201112110gnb,rai,GiorMa20,def_int_yds,0,,,,,
player,201112110gnb,rai,GiorMa20,def_int_td,0,,,,,
player,201112110gnb,rai,GiorMa20,def_int_long,0,,,,,
player,201112110gnb,rai,GiorMa20,pass_defended,0,,,,,
player,201112110gnb,rai,GiorMa20,sacks,0.0,,,,,
player,201112110gnb,rai,GiorMa20,tackles_combined,3,,,,,
player,201112110gnb,rai,GiorMa20,tackles_solo,2,,,,,
player,201112110gnb,rai,GiorMa20,tackles_assists,1,,,,,
player,201112110gnb,rai,GiorMa20,tackles_loss,0,,,,,
player,201112110gnb,rai,GiorMa20,qb_hits,0,,,,,
player,201112110gnb,rai,GiorMa20,fumbles_rec,0,,,,,
player,201112110gnb,rai,GiorMa20,fumbles_rec_yds,0,,,,,
player,201112110gnb,rai,GiorMa20,fumbles_rec_td,0,,,,,
player,201112110gnb,rai,GiorMa20,fumbles_forced,0,,,,,
player,201112110gnb,rai,HuffMi20,def_int,0,,,,,
player,201112110gnb,rai,HuffMi20,def_int_yds,0,,,,,
player,201112110gnb,rai,HuffMi20,def_int_td,0,,,,,
player,201112110gnb,rai,HuffMi20,def_int_long,0,,,,,
player,201112110gnb,rai,HuffMi20,pass_defended,0,,,,,
player,201112110gnb,rai,HuffMi20,sacks,0.0,,,,,
player,201112110gnb,rai,HuffMi20,tackles_combined,3,,,,,
player,201112110gnb,rai,HuffMi20,tackles_solo,3,,,,,
player,201112110gnb,rai,HuffMi20,tackles_assists,0,,,,,
player,201112110gnb,rai,HuffMi20,tackles_loss,0,,,,,
player,201112110gnb,rai,HuffMi20,qb_hits,0,,,,,
player,201112110gnb,rai,HuffMi20,fumbles_rec,0,,,,,
player,201112110gnb,rai,HuffMi20,fumbles_rec_yds,0,,,,,
player,201112110gnb,rai,HuffMi20,fumbles_rec_td,0,,,,,
player,201112110gnb,rai,HuffMi20,fumbles_forced,0,,,,,
player,201112110gnb,rai,ShepLi99,def_int,0,,,,,
player,201112110gnb,rai,ShepLi99,def_int_yds,0,,,,,
player,201112110gnb,rai,ShepLi99,def_int_td,0,,,,,
player,201112110gnb,rai,ShepLi99,def_int_long,0,,,,,
player,201112110gnb,rai,ShepLi99,pass_defended,0,,,,,
player,201112110gnb,rai,ShepLi99,sacks,0.0,,,,,
player,201112110gnb,rai,ShepLi99,tackles_combined,3,,,,,
player,201112110gnb,rai,ShepLi99,tackles_solo,3,,,,,
player,201112110gnb,rai,ShepLi99,tackles_assists,0,,,,,
player,201112110gnb,rai,ShepLi99,tackles_loss,0,,,,,
player,201112110gnb,rai,ShepLi99,qb_hits,0,,,,,
player,201112110gnb,rai,ShepLi99,fumbles_rec,0,,,,,
player,201112110gnb,rai,ShepLi99,fumbles_rec_yds,0,,,,,
player,201112110gnb,rai,ShepLi99,fumbles_rec_td,0,,,,,
player,201112110gnb,rai,ShepLi99,fumbles_forced,0,,,,,
player,201112110gnb,rai,WimbKa20,def_int,0,,,,,
player,201112110gnb,rai,WimbKa20,def_int_yds,0,,,,,
player,201112110gnb,rai,WimbKa20,def_int_td,0,,,,,
player,201112110gnb,rai,WimbKa20,def_int_long,0,,,,,
player,201112110gnb,rai,WimbKa20,pass_defended,0,,,,,
player,201112110gnb,rai,WimbKa20,sacks,0.0,,,,,
player,201112110gnb,rai,WimbKa20,tackles_combined,3,,,,,
player,201112110gnb,rai,WimbKa20,tackles_solo,2,,,,,
player,201112110gnb,rai,WimbKa20,tackles_assists,1,,,,,
player,201112110gnb,rai,WimbKa20,tackles_loss,0,,,,,
player,201112110gnb,rai,WimbKa20,qb_hits,1,,,,,
player,201112110gnb,rai,WimbKa20,fumbles_rec,0,,,,,
player,201112110gnb,rai,WimbKa20,fumbles_rec_yds,0,,,,,
player,201112110gnb,rai,WimbKa20,fumbles_rec_td,0,,,,,
player,201112110gnb,rai,WimbKa20,fumbles_forced,0,,,,,
player,201112110gnb,rai,RoutSt20,def_int,0,,,,,
player,201112110gnb,rai,RoutSt20,def_int_yds,0,,,,,
player,201112110gnb,rai,RoutSt20,def_int_td,0,,,,,
player,201112110gnb,rai,RoutSt20,def_int_long,0,,,,,
player,201112110gnb,rai,RoutSt20,pass_defended,1,,,,,
player,201112110gnb,rai,RoutSt20,sacks,0.0,,,,,
player,201112110gnb,rai,RoutSt20,tackles_combined,2,,,,,
player,201112110gnb,rai,RoutSt20,tackles_solo,2,,,,,
player,201112110gnb,rai,RoutSt20,tackles_assists,0,,,,,
player,201112110gnb,rai,RoutSt20,tackles_loss,0,,,,,
player,201112110gnb,rai,RoutSt20,qb_hits,0,,,,,
player,201112110gnb,rai,RoutSt20,fumbles_rec,0,,,,,
player,201112110gnb,rai,RoutSt20,fumbles_rec_yds,0,,,,,
player,201112110gnb,rai,RoutSt20,fumbles_rec_td,0,,,,,
player,201112110gnb,rai,RoutSt20,fumbles_forced,0,,,,,
player,201112110gnb,rai,CartRo01,def_int,0,,,,,
player,201112110gnb,rai,CartRo01,def_int_yds,0,,,,,
player,201112110gnb,rai,CartRo01,def_int_td,0,,,,,
player,201112110gnb,rai,CartRo01,def_int_long,0,,,,,
player,201112110gnb,rai,CartRo01,pass_defended,0,,,,,
player,201112110gnb,rai,CartRo01,sacks,0.0,,,,,
player,201112110gnb,rai,CartRo01,tackles_combined,1,,,,,
player,201112110gnb,rai,CartRo01,tackles_solo,1,,,,,
player,201112110gnb,rai,CartRo01,tackles_assists,0,,,,,
player,201112110gnb,rai,CartRo01,tackles_loss,0,,,,,
player,201112110gnb,rai,CartRo01,qb_hits,0,,,,,
player,201112110gnb,rai,CartRo01,fumbles_rec,0,,,,,
player,201112110gnb,rai,CartRo01,fumbles_rec_yds,0,,,,,
player,201112110gnb,rai,CartRo01,fumbles_rec_td,0,,,,,
player,201112110gnb,rai,CartRo01,fumbles_forced,0,,,,,
player,201112110gnb,rai,CurrAa99,def_int,0,,,,,
player,201112110gnb,rai,CurrAa99,def_int_yds,0,,,,,
player,201112110gnb,rai,CurrAa99,def_int_td,0,,,,,
player,201112110gnb,rai,CurrAa99,def_int_long,0,,,,,
player,201112110gnb,rai,CurrAa99,pass_defended,0,,,,,
player,201112110gnb,rai,CurrAa99,sacks,0.0,,,,,
player,201112110gnb,rai,CurrAa99,tackles_combined,1,,,,,
player,201112110gnb,rai,CurrAa99,tackles_solo,1,,,,,
player,201112110gnb,rai,CurrAa99,tackles_assists,0,,,,,
player,201112110gnb,rai,CurrAa99,tackles_loss,0,,,,,
player,201112110gnb,rai,CurrAa99,qb_hits,1,,,,,
player,201112110gnb,rai,CurrAa99,fumbles_rec,0,,,,,
player,201112110gnb,rai,CurrAa99,fumbles_rec_yds,0,,,,,
player,201112110gnb,rai,CurrAa99,fumbles_rec_td,0,,,,,
player,201112110gnb,rai,CurrAa99,fumbles_forced,0,,,,,
player,201112110gnb,rai,GordRi00,def_int,0,,,,,
player,201112110gnb,rai,GordRi00,def_int_yds,0,,,,,
player,201112110gnb,rai,GordRi00,def_int_td,0,,,,,
player,201112110gnb,rai,GordRi00,def_int_long,0,,,,,
player,201112110gnb,rai,GordRi00,pass_defended,0,,,,,
player,201112110gnb,rai,GordRi00,sacks,0.0,,,,,
player,201112110gnb,rai,GordRi00,tackles_combined,1,,,,,
player,201112110gnb,rai,GordRi00,tackles_solo,1,,,,,
player,201112110gnb,rai,GordRi00,tackles_assists,0,,,,,
player,201112110gnb,rai,GordRi00,tackles_loss,0,,,,,
player,201112110gnb,rai,GordRi00,qb_hits,0,,,,,
player,201112110gnb,rai,GordRi00,fumbles_rec,0,,,,,
player,201112110gnb,rai,GordRi00,fumbles_rec_yds,0,,,,,
player,201112110gnb,rai,GordRi00,fumbles_rec_td,0,,,,,
player,201112110gnb,rai,GordRi00,fumbles_forced,0,,,,,
player,201112110gnb,rai,GrovQu99,def_int,0,,,,,
player,201112110gnb,rai,GrovQu99,def_int_yds,0,,,,,
player,201112110gnb,rai,GrovQu99,def_int_td,0,,,,,
player,201112110gnb,rai,GrovQu99,def_int_long,0,,,,,
player,201112110gnb,rai,GrovQu99,pass_defended,0,,,,,
player,201112110gnb,rai,GrovQu99,sacks,0.0,,,,,
player,201112110gnb,rai,GrovQu99,tackles_combined,1,,,,,
player,201112110gnb,rai,GrovQu99,tackles_solo,1,,,,,
player,201112110gnb,rai,GrovQu99,tackles_assists,0,,,,,
player,201112110gnb,rai,GrovQu99,tackles_loss,0,,,,,
player,201112110gnb,rai,GrovQu99,qb_hits,0,,,,,
player,201112110gnb,rai,GrovQu99,fumbles_rec,0,,,,,
player,201112110gnb,rai,GrovQu99,fumbles_rec_yds,0,,,,,
player,201112110gnb,rai,GrovQu99,fumbles_rec_td,0,,,,,
player,201112110gnb,rai,GrovQu99,fumbles_forced,0,,,,,
player,201112110gnb,rai,HendJo99,def_int,0,,,,,
player,201112110gnb,rai,HendJo99,def_int_yds,0,,,,,
player,201112110gnb,rai,HendJo99,def_int_td,0,,,,,
player,201112110gnb,rai,HendJo99,def_int_long,0,,,,,
player,201112110gnb,rai,HendJo99,pass_defended,2,,,,,
player,201112110gnb,rai,HendJo99,sacks,0.0,,,,,
player,201112110gnb,rai,HendJo99,tackles_combined,1,,,,,
player,201112110gnb,rai,HendJo99,tackles_solo,0,,,,,
player,201112110gnb,rai,HendJo99,tackles_assists,1,,,,,
player,201112110gnb,rai,HendJo99,tackles_loss,0,,,,,
player,201112110gnb,rai,HendJo99,qb_hits,0,,,,,
player,201112110gnb,rai,HendJo99,fumbles_rec,0,,,,,
player,201112110gnb,rai,HendJo99,fumbles_rec_yds,0,,,,,
player,201112110gnb,rai,HendJo99,fumbles_rec_td,0,,,,,
player,201112110gnb,rai,HendJo99,fumbles_forced,0,,,,,
player,201112110gnb,rai,MossJa99,def_int,0,,,,,
player,201112110gnb,rai,MossJa99,def_int_yds,0,,,,,
player,201112110gnb,rai,MossJa99,def_int_td,0,,,,,
player,201112110gnb,rai,MossJa99,def_int_long,0,,,,,
player,201112110gnb,rai,MossJa99,pass_defended,0,,,,,
player,201112110gnb,rai,MossJa99,sacks,0.0,,,,,
player,201112110gnb,rai,MossJa99,tackles_combined,1,,,,,
player,201112110gnb,rai,MossJa99,tackles_solo,1,,,,,
player,201112110gnb,rai,MossJa99,tackles_assists,0,,,,,
player,201112110gnb,rai,MossJa99,tackles_loss,0,,,,,
player,201112110gnb,rai,MossJa99,qb_hits,0,,,,,
player,201112110gnb,rai,MossJa99,fumbles_rec,0,,,,,
player,201112110gnb,rai,MossJa99,fumbles_rec_yds,0,,,,,
player,201112110gnb,rai,MossJa99,fumbles_rec_td,0,,,,,
player,201112110gnb,rai,MossJa99,fumbles_forced,0,,,,,
player,201112110gnb,rai,MyerBr00,def_int,0,,,,,
player,201112110gnb,rai,MyerBr00,def_int_yds,0,,,,,
player,201112110gnb,rai,MyerBr00,def_int_td,0,,,,,
player,201112110gnb,rai,MyerBr00,def_int_long,0,,,,,
player,201112110gnb,rai,MyerBr00,pass_defended,0,,,,,
player,201112110gnb,rai,MyerBr00,sacks,0.0,,,,,
player,201112110gnb,rai,MyerBr00,tackles_combined,1,,,,,
player,201112110gnb,rai,MyerBr00,tackles_solo,1,,,,,
player,201112110gnb,rai,MyerBr00,tackles_assists,0,,,,,
player,201112110gnb,rai,MyerBr00,tackles_loss,0,,,,,
player,201112110gnb,rai,MyerBr00,qb_hits,0,,,,,
player,201112110gnb,rai,MyerBr00,fumbles_rec,0,,,,,
player,201112110gnb,rai,MyerBr00,fumbles_rec_yds,0,,,,,
player,201112110gnb,rai,MyerBr00,fumbles_rec_td,0,,,,,
player,201112110gnb,rai,MyerBr00,fumbles_forced,0,,,,,
player,201112110gnb,gnb,SmitD.00,def_int,1,,,,,
player,201112110gnb,gnb,SmitD.00,def_int_yds,11,,,,,
player,201112110gnb,gnb,SmitD.00,def_int_td,0,,,,,
player,201112110gnb,gnb,SmitD.00,def_int_long,11,,,,,
player,201112110gnb,gnb,SmitD.00,pass_defended,1,,,,,
player,201112110gnb,gnb,SmitD.00,sacks,0.0,,,,,
player,201112110gnb,gnb,SmitD.00,tackles_combined,10,,,,,
player,201112110gnb,gnb,SmitD.00,tackles_solo,7,,,,,
player,201112110gnb,gnb,SmitD.00,tackles_assists,3,,,,,
player,201112110gnb,gnb,SmitD.00,tackles_loss,0,,,,,
player,201112110gnb,gnb,SmitD.00,qb_hits,0,,,,,
player,201112110gnb,gnb,SmitD.00,fumbles_rec,0,,,,,
player,201112110gnb,gnb,SmitD.00,fumbles_rec_yds,0,,,,,
player,201112110gnb,gnb,SmitD.00,fumbles_rec_td,0,,,,,
player,201112110gnb,gnb,SmitD.00,fumbles_forced,0,,,,,
player,201112110gnb,gnb,FranRo99,def_int,1,,,,,
player,201112110gnb,gnb,FranRo99,def_int_yds,0,,,,,
player,201112110gnb,gnb,FranRo99,def_int_td,0,,,,,
player,201112110gnb,gnb,FranRo99,def_int_long,0,,,,,
player,201112110gnb,gnb,FranRo99,pass_defended,1,,,,,
player,201112110gnb,gnb,FranRo99,sacks,0.0,,,,,
player,201112110gnb,gnb,FranRo99,tackles_combined,9,,,,,
player,201112110gnb,gnb,FranRo99,tackles_solo,7,,,,,
player,201112110gnb,gnb,FranRo99,tackles_assists,2,,,,,
player,201112110gnb,gnb,FranRo99,tackles_loss,0,,,,,
player,201112110gnb,gnb,FranRo99,qb_hits,0,,,,,
player,201112110gnb,gnb,FranRo99,fumbles_rec,0,,,,,
player,201112110gnb,gnb,FranRo99,fumbles_rec_yds,0,,,,,
player,201112110gnb,gnb,FranRo99,fumbles_rec_td,0,,,,,
player,201112110gnb,gnb,FranRo99,fumbles_forced,1,,,,,
player,201112110gnb,gnb,WoodCh00,def_int,1,,,,,
player,201112110gnb,gnb,WoodCh00,def_int_yds,1,,,,,
player,201112110gnb,gnb,WoodCh00,def_int_td,0,,,,,
player,201112110gnb,gnb,WoodCh00,def_int_long,1,,,,,
player,201112110gnb,gnb,WoodCh00,pass_defended,2,,,,,
player,201112110gnb,gnb,WoodCh00,sacks,0.0,,,,,
player,201112110gnb,gnb,WoodCh00,tackles_combined,6,,,,,
player,201112110gnb,gnb,WoodCh00,tackles_solo,5,,,,,
player,201112110gnb,gnb,WoodCh00,tackles_assists,1,,,,,
player,201112110gnb,gnb,WoodCh00,tackles_loss,0,,,,,
player,201112110gnb,gnb,WoodCh00,qb_hits,0,,,,,
player,201112110gnb,gnb,WoodCh00,fumbles_rec,0,,,,,
player,201112110gnb,gnb,WoodCh00,fumbles_rec_yds,0,,,,,
player,201112110gnb,gnb,WoodCh00,fumbles_rec_td,0,,,,,
player,201112110gnb,gnb,WoodCh00,fumbles_forced,0,,,,,
player,201112110gnb,gnb,ShieSa00,def_int,1,,,,,
player,201112110gnb,gnb,ShieSa00,def_int_yds,6,,,,,
player,201112110gnb,gnb,ShieSa00,def_int_td,0,,,,,
player,201112110gnb,gnb,ShieSa00,def_int_long,6,,,,,
player,201112110gnb,gnb,ShieSa00,pass_defended,2,,,,,
player,201112110gnb,gnb,ShieSa00,sacks,0.0,,,,,
player,201112110gnb,gnb,ShieSa00,tackles_combined,1,,,,,
player,201112110gnb,gnb,ShieSa00,tackles_solo,1,,,,,
player,201112110gnb,gnb,ShieSa00,tackles_assists,0,,,,,
player,201112110gnb,gnb,ShieSa00,tackles_loss,0,,,,,
player,201112110gnb,gnb,ShieSa00,qb_hits,0,,,,,
player,201112110gnb,gnb,ShieSa00,fumbles_rec,0,,,,,
player,201112110gnb,gnb,ShieSa00,fumbles_rec_yds,0,,,,,
player,201112110gnb,gnb,ShieSa00,fumbles_rec_td,0,,,,,
player,201112110gnb,gnb,ShieSa00,fumbles_forced,0,,,,,
player,201112110gnb,gnb,ZombFr00,def_int,0,,,,,
player,201112110gnb,gnb,ZombFr00,def_int_yds,0,,,,,
player,201112110gnb,gnb,ZombFr00,def_int_td,0,,,,,
player,201112110gnb,gnb,ZombFr00,def_int_long,0,,,,,
player,201112110gnb,gnb,ZombFr00,pass_defended,0,,,,,
player,201112110gnb,gnb,ZombFr00,sacks,1.0,,,,,
player,201112110gnb,gnb,ZombFr00,tackles_combined,4,,,,,
player,201112110gnb,gnb,ZombFr00,tackles_solo,4,,,,,
player,201112110gnb,gnb,ZombFr00,tackles_assists,0,,,,,
player,201112110gnb,gnb,ZombFr00,tackles_loss,1,,,,,
player,201112110gnb,gnb,ZombFr00,qb_hits,1,,,,,
player,201112110gnb,gnb,ZombFr00,fumbles_rec,0,,,,,
player,201112110gnb,gnb,ZombFr00,fumbles_rec_yds,0,,,,,
player,201112110gnb,gnb,ZombFr00,fumbles_rec_td,0,,,,,
player,201112110gnb,gnb,ZombFr00,fumbles_forced,0,,,,,
player,201112110gnb,gnb,BurnMo99,def_int,0,,,,,
player,201112110gnb,gnb,BurnMo99,def_int_yds,0,,,,,
player,201112110gnb,gnb,BurnMo99,def_int_td,0,,,,,
player,201112110gnb,gnb,BurnMo99,def_int_long,0,,,,,
player,201112110gnb,gnb,BurnMo99,pass_defended,0,,,,,
player,201112110gnb,gnb,BurnMo99,sacks,0.0,,,,,
player,201112110gnb,gnb,BurnMo99,tackles_combined,10,,,,,
player,201112110gnb,gnb,BurnMo99,tackles_solo,10,,,,,
player,201112110gnb,gnb,BurnMo99,tackles_assists,0,,,,,
player,201112110gnb,gnb,BurnMo99,tackles_loss,0,,,,,
player,201112110gnb,gnb,BurnMo99,qb_hits,0,,,,,
player,201112110gnb,gnb,BurnMo99,fumbles_rec,0,,,,,
player,201112110gnb,gnb,BurnMo99,fumbles_rec_yds,0,,,,,
player,201112110gnb,gnb,BurnMo99,fumbles_rec_td,0,,,,,
player,201112110gnb,gnb,BurnMo99,fumbles_forced,0,,,,,
player,201112110gnb,gnb,PeprCh20,def_int,0,,,,,
player,201112110gnb,gnb,PeprCh20,def_int_yds,0,,,,,
player,201112110gnb,gnb,PeprCh20,def_int_td,0,,,,,
player,201112110gnb,gnb,PeprCh20,def_int_long,0,,,,,
player,201112110gnb,gnb,PeprCh20,pass_defended,1,,,,,
player,201112110gnb,gnb,PeprCh20,sacks,0.0,,,,,
player,201112110gnb,gnb,PeprCh20,tackles_combined,6,,,,,
player,201112110gnb,gnb,PeprCh20,tackles_solo,5,,,,,
player,201112110gnb,gnb,PeprCh20,tackles_assists,1,,,,,
player,201112110gnb,gnb,PeprCh20,tackles_loss,0,,,,,
player,201112110gnb,gnb,PeprCh20,qb_hits,0,,,,,
player,201112110gnb,gnb,PeprCh20,fumbles_rec,0,,,,,
player,201112110gnb,gnb,PeprCh20,fumbles_rec_yds,0,,,,,
player,201112110gnb,gnb,PeprCh20,fumbles_rec_td,0,,,,,
player,201112110gnb,gnb,PeprCh20,fumbles_forced,0,,,,,
player,201112110gnb,gnb,WillTr99,def_int,0,,,,,
player,201112110gnb,gnb,WillTr99,def_int_yds,0,,,,,
