game,2011,14,20111211,201112110cin,htx,"Houston Texans",20,cin,"Cincinnati Bengals",19
player,201112110cin,htx,QuinGl99,fumbles_rec_td,0,,,,,
player,201112110cin,htx,QuinGl99,fumbles_forced,0,,,,,
player,201112110cin,htx,CushBr99,def_int,0,,,,,
player,201112110cin,htx,CushBr99,def_int_yds,0,,,,,
player,201112110cin,htx,CushBr99,def_int_td,0,,,,,
player,201112110cin,htx,CushBr99,def_int_long,0,,,,,
player,201112110cin,htx,CushBr99,pass_defended,0,,,,,
player,201112110cin,htx,CushBr99,sacks,0.0,,,,,
player,201112110cin,htx,CushBr99,tackles_combined,4,,,,,
player,201112110cin,htx,CushBr99,tackles_solo,3,,,,,
player,201112110cin,htx,CushBr99,tackles_assists,1,,,,,
player,201112110cin,htx,CushBr99,tackles_loss,0,,,,,
player,201112110cin,htx,CushBr99,qb_hits,1,,,,,
player,201112110cin,htx,CushBr99,fumbles_rec,0,,,,,
player,201112110cin,htx,CushBr99,fumbles_rec_yds,0,,,,,
player,201112110cin,htx,CushBr99,fumbles_rec_td,0,,,,,
player,201112110cin,htx,CushBr99,fumbles_forced,0,,,,,
player,201112110cin,htx,WattJ.00,def_int,0,,,,,
player,201112110cin,htx,WattJ.00,def_int_yds,0,,,,,
player,201112110cin,htx,WattJ.00,def_int_td,0,,,,,
player,201112110cin,htx,WattJ.00,def_int_long,0,,,,,
player,201112110cin,htx,WattJ.00,pass_defended,0,,,,,
player,201112110cin,htx,WattJ.00,sacks,0.0,,,,,
player,201112110cin,htx,WattJ.00,tackles_combined,4,,,,,
player,201112110cin,htx,WattJ.00,tackles_solo,3,,,,,
player,201112110cin,htx,WattJ.00,tackles_assists,1,,,,,
player,201112110cin,htx,WattJ.00,tackles_loss,1,,,,,
player,201112110cin,htx,WattJ.00,qb_hits,2,,,,,
player,201112110cin,htx,WattJ.00,fumbles_rec,0,,,,,
player,201112110cin,htx,WattJ.00,fumbles_rec_yds,0,,,,,
player,201112110cin,htx,WattJ.00,fumbles_rec_td,0,,,,,
player,201112110cin,htx,WattJ.00,fumbles_forced,0,,,,,
player,201112110cin,htx,ReedBr00,def_int,0,,,,,
player,201112110cin,htx,ReedBr00,def_int_yds,0,,,,,
player,201112110cin,htx,ReedBr00,def_int_td,0,,,,,
player,201112110cin,htx,ReedBr00,def_int_long,0,,,,,
player,201112110cin,htx,ReedBr00,pass_defended,0,,,,,
player,201112110cin,htx,ReedBr00,sacks,0.0,,,,,
player,201112110cin,htx,ReedBr00,tackles_combined,3,,,,,
player,201112110cin,htx,ReedBr00,tackles_solo,2,,,,,
player,201112110cin,htx,ReedBr00,tackles_assists,1,,,,,
player,201112110cin,htx,ReedBr00,tackles_loss,1,,,,,
player,201112110cin,htx,ReedBr00,qb_hits,0,,,,,
player,201112110cin,htx,ReedBr00,fumbles_rec,1,,,,,
player,201112110cin,htx,ReedBr00,fumbles_rec_yds,0,,,,,
player,201112110cin,htx,ReedBr00,fumbles_rec_td,0,,,,,
player,201112110cin,htx,ReedBr00,fumbles_forced,0,,,,,
player,201112110cin,htx,CodySh20,def_int,0,,,,,
player,201112110cin,htx,CodySh20,def_int_yds,0,,,,,
player,201112110cin,htx,CodySh20,def_int_td,0,,,,,
player,201112110cin,htx,CodySh20,def_int_long,0,,,,,
player,201112110cin,htx,CodySh20,pass_defended,1,,,,,
player,201112110cin,htx,CodySh20,sacks,0.0,,,,,
player,201112110cin,htx,CodySh20,tackles_combined,2,,,,,
player,201112110cin,htx,CodySh20,tackles_solo,0,,,,,
player,201112110cin,htx,CodySh20,tackles_assists,2,,,,,
player,201112110cin,htx,CodySh20,tackles_loss,0,,,,,
player,201112110cin,htx,CodySh20,qb_hits,0,,,,,
player,201112110cin,htx,CodySh20,fumbles_rec,0,,,,,
player,201112110cin,htx,CodySh20,fumbles_rec_yds,0,,,,,
player,201112110cin,htx,CodySh20,fumbles_rec_td,0,,,,,
player,201112110cin,htx,CodySh20,fumbles_forced,0,,,,,
player,201112110cin,htx,DobbTi20,def_int,0,,,,,
player,201112110cin,htx,DobbTi20,def_int_yds,0,,,,,
player,201112110cin,htx,DobbTi20,def_int_td,0,,,,,
player,201112110cin,htx,DobbTi20,def_int_long,0,,,,,
player,201112110cin,htx,DobbTi20,pass_defended,0,,,,,
player,201112110cin,htx,DobbTi20,sacks,0.0,,,,,
player,201112110cin,htx,DobbTi20,tackles_combined,2,,,,,
player,201112110cin,htx,DobbTi20,tackles_solo,0,,,,,
player,201112110cin,htx,DobbTi20,tackles_assists,2,,,,,
player,201112110cin,htx,DobbTi20,tackles_loss,0,,,,,
player,201112110cin,htx,DobbTi20,qb_hits,0,,,,,
player,201112110cin,htx,DobbTi20,fumbles_rec,0,,,,,
player,201112110cin,htx,DobbTi20,fumbles_rec_yds,0,,,,,
player,201112110cin,htx,DobbTi20,fumbles_rec_td,0,,,,,
player,201112110cin,htx,DobbTi20,fumbles_forced,0,,,,,
player,201112110cin,htx,JackKa99,def_int,0,,,,,
player,201112110cin,htx,JackKa99,def_int_yds,0,,,,,
player,201112110cin,htx,JackKa99,def_int_td,0,,,,,
player,201112110cin,htx,JackKa99,def_int_long,0,,,,,
player,201112110cin,htx,JackKa99,pass_defended,0,,,,,
player,201112110cin,htx,JackKa99,sacks,0.0,,,,,
player,201112110cin,htx,JackKa99,tackles_combined,2,,,,,
player,201112110cin,htx,JackKa99,tackles_solo,2,,,,,
player,201112110cin,htx,JackKa99,tackles_assists,0,,,,,
player,201112110cin,htx,JackKa99,tackles_loss,1,,,,,
player,201112110cin,htx,JackKa99,qb_hits,0,,,,,
player,201112110cin,htx,JackKa99,fumbles_rec,0,,,,,
player,201112110cin,htx,JackKa99,fumbles_rec_yds,0,,,,,
player,201112110cin,htx,JackKa99,fumbles_rec_td,0,,,,,
player,201112110cin,htx,JackKa99,fumbles_forced,0,,,,,
player,201112110cin,htx,AlleJa23,def_int,0,,,,,
player,201112110cin,htx,AlleJa23,def_int_yds,0,,,,,
player,201112110cin,htx,AlleJa23,def_int_td,0,,,,,
player,201112110cin,htx,AlleJa23,def_int_long,0,,,,,
player,201112110cin,htx,AlleJa23,pass_defended,1,,,,,
player,201112110cin,htx,AlleJa23,sacks,0.0,,,,,
player,201112110cin,htx,AlleJa23,tackles_combined,1,,,,,
player,201112110cin,htx,AlleJa23,tackles_solo,0,,,,,
player,201112110cin,htx,AlleJa23,tackles_assists,1,,,,,
player,201112110cin,htx,AlleJa23,tackles_loss,0,,,,,
player,201112110cin,htx,AlleJa23,qb_hits,0,,,,,
player,201112110cin,htx,AlleJa23,fumbles_rec,0,,,,,
player,201112110cin,htx,AlleJa23,fumbles_rec_yds,0,,,,,
player,201112110cin,htx,AlleJa23,fumbles_rec_td,0,,,,,
player,201112110cin,htx,AlleJa23,fumbles_forced,0,,,,,
player,201112110cin,htx,KeoxSh00,def_int,0,,,,,
player,201112110cin,htx,KeoxSh00,def_int_yds,0,,,,,
player,201112110cin,htx,KeoxSh00,def_int_td,0,,,,,
player,201112110cin,htx,KeoxSh00,def_int_long,0,,,,,
player,201112110cin,htx,KeoxSh00,pass_defended,0,,,,,
player,201112110cin,htx,KeoxSh00,sacks,0.0,,,,,
player,201112110cin,htx,KeoxSh00,tackles_combined,1,,,,,
player,201112110cin,htx,KeoxSh00,tackles_solo,1,,,,,
player,201112110cin,htx,KeoxSh00,tackles_assists,0,,,,,
player,201112110cin,htx,KeoxSh00,tackles_loss,0,,,,,
player,201112110cin,htx,KeoxSh00,qb_hits,0,,,,,
player,201112110cin,htx,KeoxSh00,fumbles_rec,0,,,,,
player,201112110cin,htx,KeoxSh00,fumbles_rec_yds,0,,,,,
player,201112110cin,htx,KeoxSh00,fumbles_rec_td,0,,,,,
player,201112110cin,htx,KeoxSh00,fumbles_forced,0,,,,,
player,201112110cin,htx,McCaBr99,def_int,0,,,,,
player,201112110cin,htx,McCaBr99,def_int_yds,0,,,,,
player,201112110cin,htx,McCaBr99,def_int_td,0,,,,,
player,201112110cin,htx,McCaBr99,def_int_long,0,,,,,
player,201112110cin,htx,McCaBr99,pass_defended,0,,,,,
player,201112110cin,htx,McCaBr99,sacks,0.0,,,,,
player,201112110cin,htx,McCaBr99,tackles_combined,1,,,,,
player,201112110cin,htx,McCaBr99,tackles_solo,1,,,,,
player,201112110cin,htx,McCaBr99,tackles_assists,0,,,,,
player,201112110cin,htx,McCaBr99,tackles_loss,0,,,,,
player,201112110cin,htx,McCaBr99,qb_hits,0,,,,,
player,201112110cin,htx,McCaBr99,fumbles_rec,0,,,,,
player,201112110cin,htx,McCaBr99,fumbles_rec_yds,0,,,,,
player,201112110cin,htx,McCaBr99,fumbles_rec_td,0,,,,,
player,201112110cin,htx,McCaBr99,fumbles_forced,0,,,,,
player,201112110cin,htx,McMaSh99,def_int,0,,,,,
player,201112110cin,htx,McMaSh99,def_int_yds,0,,,,,
player,201112110cin,htx,McMaSh99,def_int_td,0,,,,,
player,201112110cin,htx,McMaSh99,def_int_long,0,,,,,
player,201112110cin,htx,McMaSh99,pass_defended,0,,,,,
player,201112110cin,htx,McMaSh99,sacks,0.0,,,,,
player,201112110cin,htx,McMaSh99,tackles_combined,1,,,,,
player,201112110cin,htx,McMaSh99,tackles_solo,1,,,,,
player,201112110cin,htx,McMaSh99,tackles_assists,0,,,,,
player,201112110cin,htx,McMaSh99,tackles_loss,0,,,,,
player,201112110cin,htx,McMaSh99,qb_hits,0,,,,,
player,201112110cin,htx,McMaSh99,fumbles_rec,0,,,,,
player,201112110cin,htx,McMaSh99,fumbles_rec_yds,0,,,,,
player,201112110cin,htx,McMaSh99,fumbles_rec_td,0,,,,,
player,201112110cin,htx,McMaSh99,fumbles_forced,0,,,,,
player,201112110cin,htx,MitcEa99,def_int,0,,,,,
player,201112110cin,htx,MitcEa99,def_int_yds,0,,,,,
player,201112110cin,htx,MitcEa99,def_int_td,0,,,,,
player,201112110cin,htx,MitcEa99,def_int_long,0,,,,,
player,201112110cin,htx,MitcEa99,pass_defended,0,,,,,
player,201112110cin,htx,MitcEa99,sacks,0.0,,,,,
player,201112110cin,htx,MitcEa99,tackles_combined,1,,,,,
player,201112110cin,htx,MitcEa99,tackles_solo,0,,,,,
player,201112110cin,htx,MitcEa99,tackles_assists,1,,,,,
player,201112110cin,htx,MitcEa99,tackles_loss,0,,,,,
player,201112110cin,htx,MitcEa99,qb_hits,0,,,,,
player,201112110cin,htx,MitcEa99,fumbles_rec,1,,,,,
player,201112110cin,htx,MitcEa99,fumbles_rec_yds,0,,,,,
player,201112110cin,htx,MitcEa99,fumbles_rec_td,0,,,,,
player,201112110cin,htx,MitcEa99,fumbles_forced,0,,,,,
player,201112110cin,htx,NadiJe00,def_int,0,,,,,
player,201112110cin,htx,NadiJe00,def_int_yds,0,,,,,
player,201112110cin,htx,NadiJe00,def_int_td,0,,,,,
player,201112110cin,htx,NadiJe00,def_int_long,0,,,,,
player,201112110cin,htx,NadiJe00,pass_defended,0,,,,,
player,201112110cin,htx,NadiJe00,sacks,0.0,,,,,
player,201112110cin,htx,NadiJe00,tackles_combined,1,,,,,
player,201112110cin,htx,NadiJe00,tackles_solo,0,,,,,
player,201112110cin,htx,NadiJe00,tackles_assists,1,,,,,
player,201112110cin,htx,NadiJe00,tackles_loss,0,,,,,
player,201112110cin,htx,NadiJe00,qb_hits,0,,,,,
player,201112110cin,htx,NadiJe00,fumbles_rec,0,,,,,
player,201112110cin,htx,NadiJe00,fumbles_rec_yds,0,,,,,
player,201112110cin,htx,NadiJe00,fumbles_rec_td,0,,,,,
player,201112110cin,htx,NadiJe00,fumbles_forced,0,,,,,
player,201112110cin,htx,NolaTr99,def_int,0,,,,,
player,201112110cin,htx,NolaTr99,def_int_yds,0,,,,,
player,201112110cin,htx,NolaTr99,def_int_td,0,,,,,
player,201112110cin,htx,NolaTr99,def_int_long,0,,,,,
player,201112110cin,htx,NolaTr99,pass_defended,0,,,,,
player,201112110cin,htx,NolaTr99,sacks,0.0,,,,,
player,201112110cin,htx,NolaTr99,tackles_combined,1,,,,,
player,201112110cin,htx,NolaTr99,tackles_solo,0,,,,,
player,201112110cin,htx,NolaTr99,tackles_assists,1,,,,,
player,201112110cin,htx,NolaTr99,tackles_loss,0,,,,,
player,201112110cin,htx,NolaTr99,qb_hits,0,,,,,
player,201112110cin,htx,NolaTr99,fumbles_rec,0,,,,,
player,201112110cin,htx,NolaTr99,fumbles_rec_yds,0,,,,,
player,201112110cin,htx,NolaTr99,fumbles_rec_td,0,,,,,
player,201112110cin,htx,NolaTr99,fumbles_forced,0,,,,,
player,201112110cin,htx,rackenei01,def_int,0,,,,,
player,201112110cin,htx,rackenei01,def_int_yds,0,,,,,
player,201112110cin,htx,rackenei01,def_int_td,0,,,,,
player,201112110cin,htx,rackenei01,def_int_long,0,,,,,
player,201112110cin,htx,rackenei01,pass_defended,0,,,,,
player,201112110cin,htx,rackenei01,sacks,0.0,,,,,
player,201112110cin,htx,rackenei01,tackles_combined,1,,,,,
player,201112110cin,htx,rackenei01,tackles_solo,0,,,,,
player,201112110cin,htx,rackenei01,tackles_assists,1,,,,,
player,201112110cin,htx,rackenei01,tackles_loss,0,,,,,
player,201112110cin,htx,rackenei01,qb_hits,0,,,,,
player,201112110cin,htx,rackenei01,fumbles_rec,0,,,,,
player,201112110cin,htx,rackenei01,fumbles_rec_yds,0,,,,,
player,201112110cin,htx,rackenei01,fumbles_rec_td,0,,,,,
player,201112110cin,htx,rackenei01,fumbles_forced,0,,,,,
player,201112110cin,htx,SmitAn22,def_int,0,,,,,
player,201112110cin,htx,SmitAn22,def_int_yds,0,,,,,
player,201112110cin,htx,SmitAn22,def_int_td,0,,,,,
player,201112110cin,htx,SmitAn22,def_int_long,0,,,,,
player,201112110cin,htx,SmitAn22,pass_defended,0,,,,,
player,201112110cin,htx,SmitAn22,sacks,0.0,,,,,
player,201112110cin,htx,SmitAn22,tackles_combined,1,,,,,
player,201112110cin,htx,SmitAn22,tackles_solo,1,,,,,
player,201112110cin,htx,SmitAn22,tackles_assists,0,,,,,
player,201112110cin,htx,SmitAn22,tackles_loss,0,,,,,
player,201112110cin,htx,SmitAn22,qb_hits,0,,,,,
player,201112110cin,htx,SmitAn22,fumbles_rec,0,,,,,
player,201112110cin,htx,SmitAn22,fumbles_rec_yds,0,,,,,
player,201112110cin,htx,SmitAn22,fumbles_rec_td,0,,,,,
player,201112110cin,htx,SmitAn22,fumbles_forced,0,,,,,
player,201112110cin,htx,JamiTi99,def_int,0,,,,,
player,201112110cin,htx,JamiTi99,def_int_yds,0,,,,,
player,201112110cin,htx,JamiTi99,def_int_td,0,,,,,
player,201112110cin,htx,JamiTi99,def_int_long,0,,,,,
player,201112110cin,htx,JamiTi99,pass_defended,1,,,,,
player,201112110cin,htx,JamiTi99,sacks,0.0,,,,,
player,201112110cin,htx,JamiTi99,tackles_combined,0,,,,,
player,201112110cin,htx,JamiTi99,tackles_solo,0,,,,,
player,201112110cin,htx,JamiTi99,tackles_assists,0,,,,,
player,201112110cin,htx,JamiTi99,tackles_loss,0,,,,,
player,201112110cin,htx,JamiTi99,qb_hits,0,,,,,
player,201112110cin,htx,JamiTi99,fumbles_rec,0,,,,,
player,201112110cin,htx,JamiTi99,fumbles_rec_yds,0,,,,,
player,201112110cin,htx,JamiTi99,fumbles_rec_td,0,,,,,
player,201112110cin,htx,JamiTi99,fumbles_forced,0,,,,,
player,201112110cin,cin,NelsRe99,def_int,1,,,,,
player,201112110cin,cin,NelsRe99,def_int_yds,23,,,,,
player,201112110cin,cin,NelsRe99,def_int_td,0,,,,,
player,201112110cin,cin,NelsRe99,def_int_long,23,,,,,
player,201112110cin,cin,NelsRe99,pass_defended,2,,,,,
player,201112110cin,cin,NelsRe99,sacks,0.0,,,,,
player,201112110cin,cin,NelsRe99,tackles_combined,9,,,,,
player,201112110cin,cin,NelsRe99,tackles_solo,7,,,,,
player,201112110cin,cin,NelsRe99,tackles_assists,2,,,,,
player,201112110cin,cin,NelsRe99,tackles_loss,0,,,,,
player,201112110cin,cin,NelsRe99,qb_hits,0,,,,,
player,201112110cin,cin,NelsRe99,fumbles_rec,0,,,,,
player,201112110cin,cin,NelsRe99,fumbles_rec_yds,0,,,,,
player,201112110cin,cin,NelsRe99,fumbles_rec_td,0,,,,,
player,201112110cin,cin,NelsRe99,fumbles_forced,0,,,,,
player,201112110cin,cin,JohnMi98,def_int,0,,,,,
player,201112110cin,cin,JohnMi98,def_int_yds,0,,,,,
player,201112110cin,cin,JohnMi98,def_int_td,0,,,,,
player,201112110cin,cin,JohnMi98,def_int_long,0,,,,,
player,201112110cin,cin,JohnMi98,pass_defended,0,,,,,
player,201112110cin,cin,JohnMi98,sacks,1.5,,,,,
player,201112110cin,cin,JohnMi98,tackles_combined,4,,,,,
player,201112110cin,cin,JohnMi98,tackles_solo,2,,,,,
player,201112110cin,cin,JohnMi98,tackles_assists,2,,,,,
player,201112110cin,cin,JohnMi98,tackles_loss,1,,,,,
player,201112110cin,cin,JohnMi98,qb_hits,2,,,,,
player,201112110cin,cin,JohnMi98,fumbles_rec,0,,,,,
player,201112110cin,cin,JohnMi98,fumbles_rec_yds,0,,,,,
player,201112110cin,cin,JohnMi98,fumbles_rec_td,0,,,,,
player,201112110cin,cin,JohnMi98,fumbles_forced,0,,,,,
player,201112110cin,cin,CrocCh20,def_int,0,,,,,
player,201112110cin,cin,CrocCh20,def_int_yds,0,,,,,
player,201112110cin,cin,CrocCh20,def_int_td,0,,,,,
player,201112110cin,cin,CrocCh20,def_int_long,0,,,,,
player,201112110cin,cin,CrocCh20,pass_defended,0,,,,,
player,201112110cin,cin,CrocCh20,sacks,1.0,,,,,
player,201112110cin,cin,CrocCh20,tackles_combined,5,,,,,
player,201112110cin,cin,CrocCh20,tackles_solo,4,,,,,
player,201112110cin,cin,CrocCh20,tackles_assists,1,,,,,
player,201112110cin,cin,CrocCh20,tackles_loss,1,,,,,
player,201112110cin,cin,CrocCh20,qb_hits,1,,,,,
player,201112110cin,cin,CrocCh20,fumbles_rec,0,,,,,
player,201112110cin,cin,CrocCh20,fumbles_rec_yds,0,,,,,
player,201112110cin,cin,CrocCh20,fumbles_rec_td,0,,,,,
player,201112110cin,cin,CrocCh20,fumbles_forced,0,,,,,
player,201112110cin,cin,JennKe20,def_int,0,,,,,
player,201112110cin,cin,JennKe20,def_int_yds,0,,,,,
player,201112110cin,cin,JennKe20,def_int_td,0,,,,,
player,201112110cin,cin,JennKe20,def_int_long,0,,,,,
player,201112110cin,cin,JennKe20,pass_defended,2,,,,,
player,201112110cin,cin,JennKe20,sacks,1.0,,,,,
player,201112110cin,cin,JennKe20,tackles_combined,5,,,,,
player,201112110cin,cin,JennKe20,tackles_solo,5,,,,,
player,201112110cin,cin,JennKe20,tackles_assists,0,,,,,
player,201112110cin,cin,JennKe20,tackles_loss,1,,,,,
player,201112110cin,cin,JennKe20,qb_hits,1,,,,,
player,201112110cin,cin,JennKe20,fumbles_rec,0,,,,,
player,201112110cin,cin,JennKe20,fumbles_rec_yds,0,,,,,
player,201112110cin,cin,JennKe20,fumbles_rec_td,0,,,,,
player,201112110cin,cin,JennKe20,fumbles_forced,0,,,,,
player,201112110cin,cin,LawsMa20,def_int,0,,,,,
player,201112110cin,cin,LawsMa20,def_int_yds,0,,,,,
player,201112110cin,cin,LawsMa20,def_int_td,0,,,,,
player,201112110cin,cin,LawsMa20,def_int_long,0,,,,,
player,201112110cin,cin,LawsMa20,pass_defended,0,,,,,
player,201112110cin,cin,LawsMa20,sacks,1.0,,,,,
player,201112110cin,cin,LawsMa20,tackles_combined,5,,,,,
player,201112110cin,cin,LawsMa20,tackles_solo,2,,,,,
player,201112110cin,cin,LawsMa20,tackles_assists,3,,,,,
player,201112110cin,cin,LawsMa20,tackles_loss,1,,,,,
player,201112110cin,cin,LawsMa20,qb_hits,2,,,,,
player,201112110cin,cin,LawsMa20,fumbles_rec,0,,,,,
player,201112110cin,cin,LawsMa20,fumbles_rec_yds,0,,,,,
player,201112110cin,cin,LawsMa20,fumbles_rec_td,0,,,,,
player,201112110cin,cin,LawsMa20,fumbles_forced,0,,,,,
player,201112110cin,cin,FaneJo20,def_int,0,,,,,
player,201112110cin,cin,FaneJo20,def_int_yds,0,,,,,
player,201112110cin,cin,FaneJo20,def_int_td,0,,,,,
player,201112110cin,cin,FaneJo20,def_int_long,0,,,,,
player,201112110cin,cin,FaneJo20,pass_defended,0,,,,,
player,201112110cin,cin,FaneJo20,sacks,0.5,,,,,
player,201112110cin,cin,FaneJo20,tackles_combined,1,,,,,
player,201112110cin,cin,FaneJo20,tackles_solo,0,,,,,
player,201112110cin,cin,FaneJo20,tackles_assists,1,,,,,
player,201112110cin,cin,FaneJo20,tackles_loss,0,,,,,
player,201112110cin,cin,FaneJo20,qb_hits,0,,,,,
player,201112110cin,cin,FaneJo20,fumbles_rec,1,,,,,
player,201112110cin,cin,FaneJo20,fumbles_rec_yds,0,,,,,
player,201112110cin,cin,FaneJo20,fumbles_rec_td,0,,,,,
player,201112110cin,cin,FaneJo20,fumbles_forced,0,,,,,
player,201112110cin,cin,HowaTh20,def_int,0,,,,,
player,201112110cin,cin,HowaTh20,def_int_yds,0,,,,,
player,201112110cin,cin,HowaTh20,def_int_td,0,,,,,
player,201112110cin,cin,HowaTh20,def_int_long,0,,,,,
player,201112110cin,cin,HowaTh20,pass_defended,0,,,,,
player,201112110cin,cin,HowaTh20,sacks,0.0,,,,,
player,201112110cin,cin,HowaTh20,tackles_combined,12,,,,,
player,201112110cin,cin,HowaTh20,tackles_solo,9,,,,,
player,201112110cin,cin,HowaTh20,tackles_assists,3,,,,,
player,201112110cin,cin,HowaTh20,tackles_loss,0,,,,,
player,201112110cin,cin,HowaTh20,qb_hits,0,,,,,
player,201112110cin,cin,HowaTh20,fumbles_rec,0,,,,,
player,201112110cin,cin,HowaTh20,fumbles_rec_yds,0,,,,,
player,201112110cin,cin,HowaTh20,fumbles_rec_td,0,,,,,
player,201112110cin,cin,HowaTh20,fumbles_forced,0,,,,,
player,201112110cin,cin,PekoDo20,def_int,0,,,,,
player,201112110cin,cin,PekoDo20,def_int_yds,0,,,,,
player,201112110cin,cin,PekoDo20,def_int_td,0,,,,,
player,201112110cin,cin,PekoDo20,def_int_long,0,,,,,
player,201112110cin,cin,PekoDo20,pass_defended,0,,,,,
player,201112110cin,cin,PekoDo20,sacks,0.0,,,,,
player,201112110cin,cin,PekoDo20,tackles_combined,7,,,,,
player,201112110cin,cin,PekoDo20,tackles_solo,3,,,,,
player,201112110cin,cin,PekoDo20,tackles_assists,4,,,,,
player,201112110cin,cin,PekoDo20,tackles_loss,1,,,,,
player,201112110cin,cin,PekoDo20,qb_hits,0,,,,,
player,201112110cin,cin,PekoDo20,fumbles_rec,0,,,,,
player,201112110cin,cin,PekoDo20,fumbles_rec_yds,0,,,,,
player,201112110cin,cin,PekoDo20,fumbles_rec_td,0,,,,,
player,201112110cin,cin,PekoDo20,fumbles_forced,0,,,,,
player,201112110cin,cin,MauaRe99,def_int,0,,,,,
player,201112110cin,cin,MauaRe99,def_int_yds,0,,,,,
player,201112110cin,cin,MauaRe99,def_int_td,0,,,,,
player,201112110cin,cin,MauaRe99,def_int_long,0,,,,,
player,201112110cin,cin,MauaRe99,pass_defended,0,,,,,
player,201112110cin,cin,MauaRe99,sacks,0.0,,,,,
player,201112110cin,cin,MauaRe99,tackles_combined,6,,,,,
player,201112110cin,cin,MauaRe99,tackles_solo,4,,,,,
player,201112110cin,cin,MauaRe99,tackles_assists,2,,,,,
player,201112110cin,cin,MauaRe99,tackles_loss,1,,,,,
player,201112110cin,cin,MauaRe99,qb_hits,0,,,,,
player,201112110cin,cin,MauaRe99,fumbles_rec,1,,,,,
player,201112110cin,cin,MauaRe99,fumbles_rec_yds,0,,,,,
player,201112110cin,cin,MauaRe99,fumbles_rec_td,0,,,,,
player,201112110cin,cin,MauaRe99,fumbles_forced,2,,,,,
player,201112110cin,cin,JohnBr20,def_int,0,,,,,
player,201112110cin,cin,JohnBr20,def_int_yds,0,,,,,
player,201112110cin,cin,JohnBr20,def_int_td,0,,,,,
player,201112110cin,cin,JohnBr20,def_int_long,0,,,,,
player,201112110cin,cin,JohnBr20,pass_defended,0,,,,,
player,201112110cin,cin,JohnBr20,sacks,0.0,,,,,
player,201112110cin,cin,JohnBr20,tackles_combined,4,,,,,
player,201112110cin,cin,JohnBr20,tackles_solo,2,,,,,
player,201112110cin,cin,JohnBr20,tackles_assists,2,,,,,
player,201112110cin,cin,JohnBr20,tackles_loss,0,,,,,
player,201112110cin,cin,JohnBr20,qb_hits,1,,,,,
player,201112110cin,cin,JohnBr20,fumbles_rec,0,,,,,
player,201112110cin,cin,JohnBr20,fumbles_rec_yds,0,,,,,
player,201112110cin,cin,JohnBr20,fumbles_rec_td,0,,,,,
player,201112110cin,cin,JohnBr20,fumbles_forced,1,,,,,
player,201112110cin,cin,JonePa20,def_int,0,,,,,
player,201112110cin,cin,JonePa20,def_int_yds,0,,,,,
player,201112110cin,cin,JonePa20,def_int_td,0,,,,,
player,201112110cin,cin,JonePa20,def_int_long,0,,,,,
player,201112110cin,cin,JonePa20,pass_defended,2,,,,,
player,201112110cin,cin,JonePa20,sacks,0.0,,,,,
player,201112110cin,cin,JonePa20,tackles_combined,4,,,,,
player,201112110cin,cin,JonePa20,tackles_solo,4,,,,,
player,201112110cin,cin,JonePa20,tackles_assists,0,,,,,
player,201112110cin,cin,JonePa20,tackles_loss,0,,,,,
player,201112110cin,cin,JonePa20,qb_hits,0,,,,,
player,201112110cin,cin,JonePa20,fumbles_rec,0,,,,,
player,201112110cin,cin,JonePa20,fumbles_rec_yds,0,,,,,
player,201112110cin,cin,JonePa20,fumbles_rec_td,0,,,,,
player,201112110cin,cin,JonePa20,fumbles_forced,0,,,,,
player,201112110cin,cin,RuckFr99,def_int,0,,,,,
player,201112110cin,cin,RuckFr99,def_int_yds,0,,,,,
player,201112110cin,cin,RuckFr99,def_int_td,0,,,,,
player,201112110cin,cin,RuckFr99,def_int_long,0,,,,,
player,201112110cin,cin,RuckFr99,pass_defended,0,,,,,
player,201112110cin,cin,RuckFr99,sacks,0.0,,,,,
player,201112110cin,cin,RuckFr99,tackles_combined,4,,,,,
player,201112110cin,cin,RuckFr99,tackles_solo,2,,,,,
player,201112110cin,cin,RuckFr99,tackles_assists,2,,,,,
player,201112110cin,cin,RuckFr99,tackles_loss,1,,,,,
player,201112110cin,cin,RuckFr99,qb_hits,0,,,,,
player,201112110cin,cin,RuckFr99,fumbles_rec,0,,,,,
player,201112110cin,cin,RuckFr99,fumbles_rec_yds,0,,,,,
player,201112110cin,cin,RuckFr99,fumbles_rec_td,0,,,,,
player,201112110cin,cin,RuckFr99,fumbles_forced,0,,,,,
player,201112110cin,cin,MaysTa99,def_int,0,,,,,
player,201112110cin,cin,MaysTa99,def_int_yds,0,,,,,
player,201112110cin,cin,MaysTa99,def_int_td,0,,,,,
player,201112110cin,cin,MaysTa99,def_int_long,0,,,,,
player,201112110cin,cin,MaysTa99,pass_defended,1,,,,,
player,201112110cin,cin,MaysTa99,sacks,0.0,,,,,
player,201112110cin,cin,MaysTa99,tackles_combined,3,,,,,
player,201112110cin,cin,MaysTa99,tackles_solo,3,,,,,
player,201112110cin,cin,MaysTa99,tackles_assists,0,,,,,
player,201112110cin,cin,MaysTa99,tackles_loss,0,,,,,
player,201112110cin,cin,MaysTa99,qb_hits,0,,,,,
player,201112110cin,cin,MaysTa99,fumbles_rec,0,,,,,
player,201112110cin,cin,MaysTa99,fumbles_rec_yds,0,,,,,
player,201112110cin,cin,MaysTa99,fumbles_rec_td,0,,,,,
player,201112110cin,cin,MaysTa99,fumbles_forced,0,,,,,
