game,2011,12,20111127,201111270nyj,buf,"Buffalo Bills",24,nyj,"New York Jets",28
player,201111270nyj,nyj,WilkMu00,tackles_loss,1,,,,,
player,201111270nyj,nyj,WilkMu00,qb_hits,0,,,,,
player,201111270nyj,nyj,WilkMu00,fumbles_rec,0,,,,,
player,201111270nyj,nyj,WilkMu00,fumbles_rec_yds,0,,,,,
player,201111270nyj,nyj,WilkMu00,fumbles_rec_td,0,,,,,
player,201111270nyj,nyj,WilkMu00,fumbles_forced,0,,,,,
player,201111270nyj,nyj,ColeMa01,def_int,0,,,,,
player,201111270nyj,nyj,ColeMa01,def_int_yds,0,,,,,
player,201111270nyj,nyj,ColeMa01,def_int_td,0,,,,,
player,201111270nyj,nyj,ColeMa01,def_int_long,0,,,,,
player,201111270nyj,nyj,ColeMa01,pass_defended,0,,,,,
player,201111270nyj,nyj,ColeMa01,sacks,0.0,,,,,
player,201111270nyj,nyj,ColeMa01,tackles_combined,1,,,,,
player,201111270nyj,nyj,ColeMa01,tackles_solo,1,,,,,
player,201111270nyj,nyj,ColeMa01,tackles_assists,0,,,,,
player,201111270nyj,nyj,ColeMa01,tackles_loss,0,,,,,
player,201111270nyj,nyj,ColeMa01,qb_hits,0,,,,,
player,201111270nyj,nyj,ColeMa01,fumbles_rec,0,,,,,
player,201111270nyj,nyj,ColeMa01,fumbles_rec_yds,0,,,,,
player,201111270nyj,nyj,ColeMa01,fumbles_rec_td,0,,,,,
player,201111270nyj,nyj,ColeMa01,fumbles_forced,0,,,,,
player,201111270nyj,nyj,MaugJo00,def_int,0,,,,,
player,201111270nyj,nyj,MaugJo00,def_int_yds,0,,,,,
player,201111270nyj,nyj,MaugJo00,def_int_td,0,,,,,
player,201111270nyj,nyj,MaugJo00,def_int_long,0,,,,,
player,201111270nyj,nyj,MaugJo00,pass_defended,0,,,,,
player,201111270nyj,nyj,MaugJo00,sacks,0.0,,,,,
player,201111270nyj,nyj,MaugJo00,tackles_combined,1,,,,,
player,201111270nyj,nyj,MaugJo00,tackles_solo,1,,,,,
player,201111270nyj,nyj,MaugJo00,tackles_assists,0,,,,,
player,201111270nyj,nyj,MaugJo00,tackles_loss,1,,,,,
player,201111270nyj,nyj,MaugJo00,qb_hits,0,,,,,
player,201111270nyj,nyj,MaugJo00,fumbles_rec,0,,,,,
player,201111270nyj,nyj,MaugJo00,fumbles_rec_yds,0,,,,,
player,201111270nyj,nyj,MaugJo00,fumbles_rec_td,0,,,,,
player,201111270nyj,nyj,MaugJo00,fumbles_forced,0,,,,,
player,201111270nyj,nyj,WilsKy99,def_int,0,,,,,
player,201111270nyj,nyj,WilsKy99,def_int_yds,0,,,,,
player,201111270nyj,nyj,WilsKy99,def_int_td,0,,,,,
player,201111270nyj,nyj,WilsKy99,def_int_long,0,,,,,
player,201111270nyj,nyj,WilsKy99,pass_defended,1,,,,,
player,201111270nyj,nyj,WilsKy99,sacks,0.0,,,,,
player,201111270nyj,nyj,WilsKy99,tackles_combined,1,,,,,
player,201111270nyj,nyj,WilsKy99,tackles_solo,1,,,,,
player,201111270nyj,nyj,WilsKy99,tackles_assists,0,,,,,
player,201111270nyj,nyj,WilsKy99,tackles_loss,0,,,,,
player,201111270nyj,nyj,WilsKy99,qb_hits,0,,,,,
player,201111270nyj,nyj,WilsKy99,fumbles_rec,0,,,,,
player,201111270nyj,nyj,WilsKy99,fumbles_rec_yds,0,,,,,
player,201111270nyj,nyj,WilsKy99,fumbles_rec_td,0,,,,,
player,201111270nyj,nyj,WilsKy99,fumbles_forced,0,,,,,
player,201111270nyj,buf,SpilC.00,kick_ret,0,,,,,
player,201111270nyj,buf,SpilC.00,kick_ret_yds,0,,,,,
player,201111270nyj,buf,SpilC.00,kick_ret_yds_per_ret,,,,,,
player,201111270nyj,buf,SpilC.00,kick_ret_td,0,,,,,
player,201111270nyj,buf,SpilC.00,kick_ret_long,0,,,,,
player,201111270nyj,buf,SpilC.00,punt_ret,1,,,,,
player,201111270nyj,buf,SpilC.00,punt_ret_yds,9,,,,,
player,201111270nyj,buf,SpilC.00,punt_ret_yds_per_ret,9.0,,,,,
player,201111270nyj,buf,SpilC.00,punt_ret_td,0,,,,,
player,201111270nyj,buf,SpilC.00,punt_ret_long,9,,,,,
player,201111270nyj,buf,McKeLe99,kick_ret,2,,,,,
player,201111270nyj,buf,McKeLe99,kick_ret_yds,43,,,,,
player,201111270nyj,buf,McKeLe99,kick_ret_yds_per_ret,21.5,,,,,
player,201111270nyj,buf,McKeLe99,kick_ret_td,0,,,,,
player,201111270nyj,buf,McKeLe99,kick_ret_long,22,,,,,
player,201111270nyj,buf,McKeLe99,punt_ret,0,,,,,
player,201111270nyj,buf,McKeLe99,punt_ret_yds,0,,,,,
player,201111270nyj,buf,McKeLe99,punt_ret_yds_per_ret,,,,,,
player,201111270nyj,buf,McKeLe99,punt_ret_td,0,,,,,
player,201111270nyj,buf,McKeLe99,punt_ret_long,0,,,,,
player,201111270nyj,buf,SmitBr01,kick_ret,1,,,,,
player,201111270nyj,buf,SmitBr01,kick_ret_yds,28,,,,,
player,201111270nyj,buf,SmitBr01,kick_ret_yds_per_ret,28.0,,,,,
player,201111270nyj,buf,SmitBr01,kick_ret_td,0,,,,,
player,201111270nyj,buf,SmitBr01,kick_ret_long,28,,,,,
player,201111270nyj,buf,SmitBr01,punt_ret,0,,,,,
player,201111270nyj,buf,SmitBr01,punt_ret_yds,0,,,,,
player,201111270nyj,buf,SmitBr01,punt_ret_yds_per_ret,,,,,,
player,201111270nyj,buf,SmitBr01,punt_ret_td,0,,,,,
player,201111270nyj,buf,SmitBr01,punt_ret_long,0,,,,,
player,201111270nyj,nyj,LeonJi23,kick_ret,0,,,,,
player,201111270nyj,nyj,LeonJi23,kick_ret_yds,0,,,,,
player,201111270nyj,nyj,LeonJi23,kick_ret_yds_per_ret,,,,,,
player,201111270nyj,nyj,LeonJi23,kick_ret_td,0,,,,,
player,201111270nyj,nyj,LeonJi23,kick_ret_long,0,,,,,
player,201111270nyj,nyj,LeonJi23,punt_ret,3,,,,,
player,201111270nyj,nyj,LeonJi23,punt_ret_yds,21,,,,,
player,201111270nyj,nyj,LeonJi23,punt_ret_yds_per_ret,7.0,,,,,
player,201111270nyj,nyj,LeonJi23,punt_ret_td,0,,,,,
player,201111270nyj,nyj,LeonJi23,punt_ret_long,13,,,,,
player,201111270nyj,nyj,CromAn20,kick_ret,0,,,,,
player,201111270nyj,nyj,CromAn20,kick_ret_yds,0,,,,,
player,201111270nyj,nyj,CromAn20,kick_ret_yds_per_ret,,,,,,
player,201111270nyj,nyj,CromAn20,kick_ret_td,0,,,,,
player,201111270nyj,nyj,CromAn20,kick_ret_long,0,,,,,
player,201111270nyj,nyj,CromAn20,punt_ret,1,,,,,
player,201111270nyj,nyj,CromAn20,punt_ret_yds,0,,,,,
player,201111270nyj,nyj,CromAn20,punt_ret_yds_per_ret,0.0,,,,,
player,201111270nyj,nyj,CromAn20,punt_ret_td,0,,,,,
player,201111270nyj,nyj,CromAn20,punt_ret_long,0,,,,,
player,201111270nyj,nyj,McKnJo00,kick_ret,4,,,,,
player,201111270nyj,nyj,McKnJo00,kick_ret_yds,106,,,,,
player,201111270nyj,nyj,McKnJo00,kick_ret_yds_per_ret,26.5,,,,,
player,201111270nyj,nyj,McKnJo00,kick_ret_td,0,,,,,
player,201111270nyj,nyj,McKnJo00,kick_ret_long,39,,,,,
player,201111270nyj,nyj,McKnJo00,punt_ret,0,,,,,
player,201111270nyj,nyj,McKnJo00,punt_ret_yds,0,,,,,
player,201111270nyj,nyj,McKnJo00,punt_ret_yds_per_ret,,,,,,
player,201111270nyj,nyj,McKnJo00,punt_ret_td,0,,,,,
player,201111270nyj,nyj,McKnJo00,punt_ret_long,0,,,,,
player,201111270nyj,buf,raynedav01,xpm,3,,,,,
player,201111270nyj,buf,raynedav01,xpa,3,,,,,
player,201111270nyj,buf,raynedav01,fgm,1,,,,,
player,201111270nyj,buf,raynedav01,fga,1,,,,,
player,201111270nyj,buf,raynedav01,punt,0,,,,,
player,201111270nyj,buf,raynedav01,punt_yds,0,,,,,
player,201111270nyj,buf,raynedav01,punt_yds_per_punt,,,,,,
player,201111270nyj,buf,raynedav01,punt_long,0,,,,,
player,201111270nyj,buf,MoorBr24,xpm,,,,,,
player,201111270nyj,buf,MoorBr24,xpa,,,,,,
player,201111270nyj,buf,MoorBr24,fgm,,,,,,
player,201111270nyj,buf,MoorBr24,fga,,,,,,
player,201111270nyj,buf,MoorBr24,punt,7,,,,,
player,201111270nyj,buf,MoorBr24,punt_yds,313,,,,,
player,201111270nyj,buf,MoorBr24,punt_yds_per_punt,44.7,,,,,
player,201111270nyj,buf,MoorBr24,punt_long,54,,,,,
player,201111270nyj,nyj,FolkNi20,xpm,4,,,,,
player,201111270nyj,nyj,FolkNi20,xpa,4,,,,,
player,201111270nyj,nyj,FolkNi20,fgm,,,,,,
player,201111270nyj,nyj,FolkNi20,fga,,,,,,
player,201111270nyj,nyj,FolkNi20,punt,0,,,,,
player,201111270nyj,nyj,FolkNi20,punt_yds,0,,,,,
player,201111270nyj,nyj,FolkNi20,punt_yds_per_punt,,,,,,
player,201111270nyj,nyj,FolkNi20,punt_long,0,,,,,
player,201111270nyj,nyj,ConlT.00,xpm,,,,,,
player,201111270nyj,nyj,ConlT.00,xpa,,,,,,
player,201111270nyj,nyj,ConlT.00,fgm,,,,,,
player,201111270nyj,nyj,ConlT.00,fga,,,,,,
player,201111270nyj,nyj,ConlT.00,punt,5,,,,,
player,201111270nyj,nyj,ConlT.00,punt_yds,208,,,,,
player,201111270nyj,nyj,ConlT.00,punt_yds_per_punt,41.6,,,,,
player,201111270nyj,nyj,ConlT.00,punt_long,51,,,,,
