game,2011,3,20110925,201109250oti,den,"Denver Broncos",14,oti,"Tennessee Titans",17
player,201109250oti,oti,MariMa00,kick_ret_long,0,,,,,
player,201109250oti,oti,MariMa00,punt_ret,4,,,,,
player,201109250oti,oti,MariMa00,punt_ret_yds,21,,,,,
player,201109250oti,oti,MariMa00,punt_ret_yds_per_ret,5.3,,,,,
player,201109250oti,oti,MariMa00,punt_ret_td,0,,,,,
player,201109250oti,oti,MariMa00,punt_ret_long,12,,,,,
player,201109250oti,den,PratMa20,xpm,2,,,,,
player,201109250oti,den,PratMa20,xpa,2,,,,,
player,201109250oti,den,PratMa20,fgm,,,,,,
player,201109250oti,den,PratMa20,fga,,,,,,
player,201109250oti,den,PratMa20,punt,0,,,,,
player,201109250oti,den,PratMa20,punt_yds,0,,,,,
player,201109250oti,den,PratMa20,punt_yds_per_punt,,,,,,
player,201109250oti,den,PratMa20,punt_long,0,,,,,
player,201109250oti,den,ColqBr00,xpm,,,,,,
player,201109250oti,den,ColqBr00,xpa,,,,,,
player,201109250oti,den,ColqBr00,fgm,,,,,,
player,201109250oti,den,ColqBr00,fga,,,,,,
player,201109250oti,den,ColqBr00,punt,5,,,,,
player,201109250oti,den,ColqBr00,punt_yds,246,,,,,
player,201109250oti,den,ColqBr00,punt_yds_per_punt,49.2,,,,,
player,201109250oti,den,ColqBr00,punt_long,62,,,,,
player,201109250oti,oti,bironrob01,xpm,2,,,,,
player,201109250oti,oti,bironrob01,xpa,2,,,,,
player,201109250oti,oti,bironrob01,fgm,1,,,,,
player,201109250oti,oti,bironrob01,fga,1,,,,,
player,201109250oti,oti,bironrob01,punt,0,,,,,
player,201109250oti,oti,bironrob01,punt_yds,0,,,,,
player,201109250oti,oti,bironrob01,punt_yds_per_punt,,,,,,
player,201109250oti,oti,bironrob01,punt_long,0,,,,,
player,201109250oti,oti,KernBr20,xpm,,,,,,
player,201109250oti,oti,KernBr20,xpa,,,,,,
player,201109250oti,oti,KernBr20,fgm,,,,,,
player,201109250oti,oti,KernBr20,fga,,,,,,
player,201109250oti,oti,KernBr20,punt,4,,,,,
player,201109250oti,oti,KernBr20,punt_yds,176,,,,,
player,201109250oti,oti,KernBr20,punt_yds_per_punt,44.0,,,,,
player,201109250oti,oti,KernBr20,punt_long,62,,,,,
