game,2011,5,20111009,201110090nyg,sea,"Seattle Seahawks",36,nyg,"New York Giants",25
player,201110090nyg,sea,ChanKa99,def_int_yds,9,,,,,
player,201110090nyg,sea,ChanKa99,def_int_td,0,,,,,
player,201110090nyg,sea,ChanKa99,def_int_long,9,,,,,
player,201110090nyg,sea,ChanKa99,pass_defended,2,,,,,
player,201110090nyg,sea,ChanKa99,sacks,0.0,,,,,
player,201110090nyg,sea,ChanKa99,tackles_combined,6,,,,,
player,201110090nyg,sea,ChanKa99,tackles_solo,5,,,,,
player,201110090nyg,sea,ChanKa99,tackles_assists,1,,,,,
player,201110090nyg,sea,ChanKa99,tackles_loss,0,,,,,
player,201110090nyg,sea,ChanKa99,qb_hits,0,,,,,
player,201110090nyg,sea,ChanKa99,fumbles_rec,1,,,,,
player,201110090nyg,sea,ChanKa99,fumbles_rec_yds,0,,,,,
player,201110090nyg,sea,ChanKa99,fumbles_rec_td,0,,,,,
player,201110090nyg,sea,ChanKa99,fumbles_forced,0,,,,,
player,201110090nyg,sea,ThomEa99,def_int,1,,,,,
player,201110090nyg,sea,ThomEa99,def_int_yds,8,,,,,
player,201110090nyg,sea,ThomEa99,def_int_td,0,,,,,
player,201110090nyg,sea,ThomEa99,def_int_long,8,,,,,
player,201110090nyg,sea,ThomEa99,pass_defended,1,,,,,
player,201110090nyg,sea,ThomEa99,sacks,0.0,,,,,
player,201110090nyg,sea,ThomEa99,tackles_combined,5,,,,,
player,201110090nyg,sea,ThomEa99,tackles_solo,4,,,,,
player,201110090nyg,sea,ThomEa99,tackles_assists,1,,,,,
player,201110090nyg,sea,ThomEa99,tackles_loss,0,,,,,
player,201110090nyg,sea,ThomEa99,qb_hits,0,,,,,
player,201110090nyg,sea,ThomEa99,fumbles_rec,1,,,,,
player,201110090nyg,sea,ThomEa99,fumbles_rec_yds,0,,,,,
player,201110090nyg,sea,ThomEa99,fumbles_rec_td,0,,,,,
player,201110090nyg,sea,ThomEa99,fumbles_forced,0,,,,,
player,201110090nyg,sea,ClemCh23,def_int,0,,,,,
player,201110090nyg,sea,ClemCh23,def_int_yds,0,,,,,
player,201110090nyg,sea,ClemCh23,def_int_td,0,,,,,
player,201110090nyg,sea,ClemCh23,def_int_long,0,,,,,
player,201110090nyg,sea,ClemCh23,pass_defended,0,,,,,
player,201110090nyg,sea,ClemCh23,sacks,2.0,,,,,
player,201110090nyg,sea,ClemCh23,tackles_combined,3,,,,,
player,201110090nyg,sea,ClemCh23,tackles_solo,3,,,,,
player,201110090nyg,sea,ClemCh23,tackles_assists,0,,,,,
player,201110090nyg,sea,ClemCh23,tackles_loss,1,,,,,
player,201110090nyg,sea,ClemCh23,qb_hits,1,,,,,
player,201110090nyg,sea,ClemCh23,fumbles_rec,0,,,,,
player,201110090nyg,sea,ClemCh23,fumbles_rec_yds,0,,,,,
player,201110090nyg,sea,ClemCh23,fumbles_rec_td,0,,,,,
player,201110090nyg,sea,ClemCh23,fumbles_forced,1,,,,,
player,201110090nyg,sea,BranAl99,def_int,0,,,,,
player,201110090nyg,sea,BranAl99,def_int_yds,0,,,,,
player,201110090nyg,sea,BranAl99,def_int_td,0,,,,,
player,201110090nyg,sea,BranAl99,def_int_long,0,,,,,
player,201110090nyg,sea,BranAl99,pass_defended,0,,,,,
player,201110090nyg,sea,BranAl99,sacks,1.0,,,,,
player,201110090nyg,sea,BranAl99,tackles_combined,3,,,,,
player,201110090nyg,sea,BranAl99,tackles_solo,2,,,,,
player,201110090nyg,sea,BranAl99,tackles_assists,1,,,,,
player,201110090nyg,sea,BranAl99,tackles_loss,1,,,,,
player,201110090nyg,sea,BranAl99,qb_hits,1,,,,,
player,201110090nyg,sea,BranAl99,fumbles_rec,0,,,,,
player,201110090nyg,sea,BranAl99,fumbles_rec_yds,0,,,,,
player,201110090nyg,sea,BranAl99,fumbles_rec_td,0,,,,,
player,201110090nyg,sea,BranAl99,fumbles_forced,0,,,,,
player,201110090nyg,sea,HillLe20,def_int,0,,,,,
player,201110090nyg,sea,HillLe20,def_int_yds,0,,,,,
player,201110090nyg,sea,HillLe20,def_int_td,0,,,,,
player,201110090nyg,sea,HillLe20,def_int_long,0,,,,,
player,201110090nyg,sea,HillLe20,pass_defended,0,,,,,
player,201110090nyg,sea,HillLe20,sacks,0.0,,,,,
player,201110090nyg,sea,HillLe20,tackles_combined,8,,,,,
player,201110090nyg,sea,HillLe20,tackles_solo,5,,,,,
player,201110090nyg,sea,HillLe20,tackles_assists,3,,,,,
player,201110090nyg,sea,HillLe20,tackles_loss,0,,,,,
player,201110090nyg,sea,HillLe20,qb_hits,0,,,,,
player,201110090nyg,sea,HillLe20,fumbles_rec,0,,,,,
player,201110090nyg,sea,HillLe20,fumbles_rec_yds,0,,,,,
player,201110090nyg,sea,HillLe20,fumbles_rec_td,0,,,,,
player,201110090nyg,sea,HillLe20,fumbles_forced,0,,,,,
player,201110090nyg,sea,HawtDa20,def_int,0,,,,,
player,201110090nyg,sea,HawtDa20,def_int_yds,0,,,,,
player,201110090nyg,sea,HawtDa20,def_int_td,0,,,,,
player,201110090nyg,sea,HawtDa20,def_int_long,0,,,,,
player,201110090nyg,sea,HawtDa20,pass_defended,0,,,,,
player,201110090nyg,sea,HawtDa20,sacks,0.0,,,,,
player,201110090nyg,sea,HawtDa20,tackles_combined,7,,,,,
player,201110090nyg,sea,HawtDa20,tackles_solo,5,,,,,
player,201110090nyg,sea,HawtDa20,tackles_assists,2,,,,,
player,201110090nyg,sea,HawtDa20,tackles_loss,1,,,,,
player,201110090nyg,sea,HawtDa20,qb_hits,0,,,,,
player,201110090nyg,sea,HawtDa20,fumbles_rec,0,,,,,
player,201110090nyg,sea,HawtDa20,fumbles_rec_yds,0,,,,,
player,201110090nyg,sea,HawtDa20,fumbles_rec_td,0,,,,,
player,201110090nyg,sea,HawtDa20,fumbles_forced,0,,,,,
player,201110090nyg,sea,CurrAa99,def_int,0,,,,,
player,201110090nyg,sea,CurrAa99,def_int_yds,0,,,,,
player,201110090nyg,sea,CurrAa99,def_int_td,0,,,,,
player,201110090nyg,sea,CurrAa99,def_int_long,0,,,,,
player,201110090nyg,sea,CurrAa99,pass_defended,1,,,,,
player,201110090nyg,sea,CurrAa99,sacks,0.0,,,,,
player,201110090nyg,sea,CurrAa99,tackles_combined,4,,,,,
player,201110090nyg,sea,CurrAa99,tackles_solo,4,,,,,
player,201110090nyg,sea,CurrAa99,tackles_assists,0,,,,,
player,201110090nyg,sea,CurrAa99,tackles_loss,0,,,,,
player,201110090nyg,sea,CurrAa99,qb_hits,0,,,,,
player,201110090nyg,sea,CurrAa99,fumbles_rec,0,,,,,
player,201110090nyg,sea,CurrAa99,fumbles_rec_yds,0,,,,,
player,201110090nyg,sea,CurrAa99,fumbles_rec_td,0,,,,,
player,201110090nyg,sea,CurrAa99,fumbles_forced,0,,,,,
player,201110090nyg,sea,WrigK.00,def_int,0,,,,,
player,201110090nyg,sea,WrigK.00,def_int_yds,0,,,,,
player,201110090nyg,sea,WrigK.00,def_int_td,0,,,,,
player,201110090nyg,sea,WrigK.00,def_int_long,0,,,,,
player,201110090nyg,sea,WrigK.00,pass_defended,0,,,,,
player,201110090nyg,sea,WrigK.00,sacks,0.0,,,,,
player,201110090nyg,sea,WrigK.00,tackles_combined,4,,,,,
player,201110090nyg,sea,WrigK.00,tackles_solo,3,,,,,
player,201110090nyg,sea,WrigK.00,tackles_assists,1,,,,,
player,201110090nyg,sea,WrigK.00,tackles_loss,0,,,,,
player,201110090nyg,sea,WrigK.00,qb_hits,0,,,,,
player,201110090nyg,sea,WrigK.00,fumbles_rec,0,,,,,
player,201110090nyg,sea,WrigK.00,fumbles_rec_yds,0,,,,,
player,201110090nyg,sea,WrigK.00,fumbles_rec_td,0,,,,,
player,201110090nyg,sea,WrigK.00,fumbles_forced,0,,,,,
player,201110090nyg,sea,BrocRa20,def_int,0,,,,,
player,201110090nyg,sea,BrocRa20,def_int_yds,0,,,,,
player,201110090nyg,sea,BrocRa20,def_int_td,0,,,,,
player,201110090nyg,sea,BrocRa20,def_int_long,0,,,,,
player,201110090nyg,sea,BrocRa20,pass_defended,0,,,,,
player,201110090nyg,sea,BrocRa20,sacks,0.0,,,,,
player,201110090nyg,sea,BrocRa20,tackles_combined,3,,,,,
player,201110090nyg,sea,BrocRa20,tackles_solo,2,,,,,
player,201110090nyg,sea,BrocRa20,tackles_assists,1,,,,,
player,201110090nyg,sea,BrocRa20,tackles_loss,1,,,,,
player,201110090nyg,sea,BrocRa20,qb_hits,0,,,,,
player,201110090nyg,sea,BrocRa20,fumbles_rec,0,,,,,
player,201110090nyg,sea,BrocRa20,fumbles_rec_yds,0,,,,,
player,201110090nyg,sea,BrocRa20,fumbles_rec_td,0,,,,,
player,201110090nyg,sea,BrocRa20,fumbles_forced,0,,,,,
player,201110090nyg,sea,BryaRe99,def_int,0,,,,,
player,201110090nyg,sea,BryaRe99,def_int_yds,0,,,,,
player,201110090nyg,sea,BryaRe99,def_int_td,0,,,,,
player,201110090nyg,sea,BryaRe99,def_int_long,0,,,,,
player,201110090nyg,sea,BryaRe99,pass_defended,0,,,,,
player,201110090nyg,sea,BryaRe99,sacks,0.0,,,,,
player,201110090nyg,sea,BryaRe99,tackles_combined,3,,,,,
player,201110090nyg,sea,BryaRe99,tackles_solo,1,,,,,
player,201110090nyg,sea,BryaRe99,tackles_assists,2,,,,,
player,201110090nyg,sea,BryaRe99,tackles_loss,0,,,,,
player,201110090nyg,sea,BryaRe99,qb_hits,0,,,,,
player,201110090nyg,sea,BryaRe99,fumbles_rec,0,,,,,
player,201110090nyg,sea,BryaRe99,fumbles_rec_yds,0,,,,,
player,201110090nyg,sea,BryaRe99,fumbles_rec_td,0,,,,,
player,201110090nyg,sea,BryaRe99,fumbles_forced,0,,,,,
player,201110090nyg,sea,SherRi00,def_int,0,,,,,
player,201110090nyg,sea,SherRi00,def_int_yds,0,,,,,
player,201110090nyg,sea,SherRi00,def_int_td,0,,,,,
player,201110090nyg,sea,SherRi00,def_int_long,0,,,,,
player,201110090nyg,sea,SherRi00,pass_defended,0,,,,,
player,201110090nyg,sea,SherRi00,sacks,0.0,,,,,
player,201110090nyg,sea,SherRi00,tackles_combined,3,,,,,
player,201110090nyg,sea,SherRi00,tackles_solo,2,,,,,
player,201110090nyg,sea,SherRi00,tackles_assists,1,,,,,
player,201110090nyg,sea,SherRi00,tackles_loss,0,,,,,
player,201110090nyg,sea,SherRi00,qb_hits,0,,,,,
player,201110090nyg,sea,SherRi00,fumbles_rec,0,,,,,
player,201110090nyg,sea,SherRi00,fumbles_rec_yds,0,,,,,
player,201110090nyg,sea,SherRi00,fumbles_rec_td,0,,,,,
player,201110090nyg,sea,SherRi00,fumbles_forced,0,,,,,
player,201110090nyg,sea,ThurWa99,def_int,0,,,,,
player,201110090nyg,sea,ThurWa99,def_int_yds,0,,,,,
player,201110090nyg,sea,ThurWa99,def_int_td,0,,,,,
player,201110090nyg,sea,ThurWa99,def_int_long,0,,,,,
player,201110090nyg,sea,ThurWa99,pass_defended,2,,,,,
player,201110090nyg,sea,ThurWa99,sacks,0.0,,,,,
player,201110090nyg,sea,ThurWa99,tackles_combined,3,,,,,
player,201110090nyg,sea,ThurWa99,tackles_solo,2,,,,,
player,201110090nyg,sea,ThurWa99,tackles_assists,1,,,,,
player,201110090nyg,sea,ThurWa99,tackles_loss,0,,,,,
player,201110090nyg,sea,ThurWa99,qb_hits,0,,,,,
player,201110090nyg,sea,ThurWa99,fumbles_rec,0,,,,,
player,201110090nyg,sea,ThurWa99,fumbles_rec_yds,0,,,,,
player,201110090nyg,sea,ThurWa99,fumbles_rec_td,0,,,,,
player,201110090nyg,sea,ThurWa99,fumbles_forced,1,,,,,
player,201110090nyg,sea,HargAn20,def_int,0,,,,,
player,201110090nyg,sea,HargAn20,def_int_yds,0,,,,,
player,201110090nyg,sea,HargAn20,def_int_td,0,,,,,
player,201110090nyg,sea,HargAn20,def_int_long,0,,,,,
player,201110090nyg,sea,HargAn20,pass_defended,0,,,,,
player,201110090nyg,sea,HargAn20,sacks,0.0,,,,,
player,201110090nyg,sea,HargAn20,tackles_combined,2,,,,,
player,201110090nyg,sea,HargAn20,tackles_solo,2,,,,,
player,201110090nyg,sea,HargAn20,tackles_assists,0,,,,,
player,201110090nyg,sea,HargAn20,tackles_loss,,,,,,
player,201110090nyg,sea,HargAn20,qb_hits,,,,,,
player,201110090nyg,sea,HargAn20,fumbles_rec,0,,,,,
player,201110090nyg,sea,HargAn20,fumbles_rec_yds,0,,,,,
player,201110090nyg,sea,HargAn20,fumbles_rec_td,0,,,,,
player,201110090nyg,sea,HargAn20,fumbles_forced,0,,,,,
player,201110090nyg,sea,JohnJe02,def_int,0,,,,,
player,201110090nyg,sea,JohnJe02,def_int_yds,0,,,,,
player,201110090nyg,sea,JohnJe02,def_int_td,0,,,,,
player,201110090nyg,sea,JohnJe02,def_int_long,0,,,,,
player,201110090nyg,sea,JohnJe02,pass_defended,0,,,,,
player,201110090nyg,sea,JohnJe02,sacks,0.0,,,,,
player,201110090nyg,sea,JohnJe02,tackles_combined,2,,,,,
player,201110090nyg,sea,JohnJe02,tackles_solo,2,,,,,
player,201110090nyg,sea,JohnJe02,tackles_assists,0,,,,,
player,201110090nyg,sea,JohnJe02,tackles_loss,0,,,,,
player,201110090nyg,sea,JohnJe02,qb_hits,0,,,,,
player,201110090nyg,sea,JohnJe02,fumbles_rec,0,,,,,
player,201110090nyg,sea,JohnJe02,fumbles_rec_yds,0,,,,,
player,201110090nyg,sea,JohnJe02,fumbles_rec_td,0,,,,,
player,201110090nyg,sea,JohnJe02,fumbles_forced,0,,,,,
player,201110090nyg,sea,MebaBr99,def_int,0,,,,,
player,201110090nyg,sea,MebaBr99,def_int_yds,0,,,,,
player,201110090nyg,sea,MebaBr99,def_int_td,0,,,,,
player,201110090nyg,sea,MebaBr99,def_int_long,0,,,,,
player,201110090nyg,sea,MebaBr99,pass_defended,0,,,,,
player,201110090nyg,sea,MebaBr99,sacks,0.0,,,,,
player,201110090nyg,sea,MebaBr99,tackles_combined,2,,,,,
player,201110090nyg,sea,MebaBr99,tackles_solo,2,,,,,
player,201110090nyg,sea,MebaBr99,tackles_assists,0,,,,,
player,201110090nyg,sea,MebaBr99,tackles_loss,0,,,,,
player,201110090nyg,sea,MebaBr99,qb_hits,0,,,,,
player,201110090nyg,sea,MebaBr99,fumbles_rec,0,,,,,
player,201110090nyg,sea,MebaBr99,fumbles_rec_yds,0,,,,,
player,201110090nyg,sea,MebaBr99,fumbles_rec_td,0,,,,,
player,201110090nyg,sea,MebaBr99,fumbles_forced,0,,,,,
player,201110090nyg,sea,RobiMi00,def_int,0,,,,,
player,201110090nyg,sea,RobiMi00,def_int_yds,0,,,,,
player,201110090nyg,sea,RobiMi00,def_int_td,0,,,,,
player,201110090nyg,sea,RobiMi00,def_int_long,0,,,,,
player,201110090nyg,sea,RobiMi00,pass_defended,0,,,,,
player,201110090nyg,sea,RobiMi00,sacks,0.0,,,,,
player,201110090nyg,sea,RobiMi00,tackles_combined,2,,,,,
player,201110090nyg,sea,RobiMi00,tackles_solo,0,,,,,
player,201110090nyg,sea,RobiMi00,tackles_assists,2,,,,,
player,201110090nyg,sea,RobiMi00,tackles_loss,0,,,,,
player,201110090nyg,sea,RobiMi00,qb_hits,0,,,,,
player,201110090nyg,sea,RobiMi00,fumbles_rec,0,,,,,
player,201110090nyg,sea,RobiMi00,fumbles_rec_yds,0,,,,,
player,201110090nyg,sea,RobiMi00,fumbles_rec_td,0,,,,,
player,201110090nyg,sea,RobiMi00,fumbles_forced,0,,,,,
player,201110090nyg,sea,BigbAt20,def_int,0,,,,,
player,201110090nyg,sea,BigbAt20,def_int_yds,0,,,,,
player,201110090nyg,sea,BigbAt20,def_int_td,0,,,,,
player,201110090nyg,sea,BigbAt20,def_int_long,0,,,,,
player,201110090nyg,sea,BigbAt20,pass_defended,0,,,,,
player,201110090nyg,sea,BigbAt20,sacks,0.0,,,,,
player,201110090nyg,sea,BigbAt20,tackles_combined,1,,,,,
player,201110090nyg,sea,BigbAt20,tackles_solo,1,,,,,
player,201110090nyg,sea,BigbAt20,tackles_assists,0,,,,,
player,201110090nyg,sea,BigbAt20,tackles_loss,0,,,,,
player,201110090nyg,sea,BigbAt20,qb_hits,0,,,,,
player,201110090nyg,sea,BigbAt20,fumbles_rec,0,,,,,
player,201110090nyg,sea,BigbAt20,fumbles_rec_yds,0,,,,,
player,201110090nyg,sea,BigbAt20,fumbles_rec_td,0,,,,,
player,201110090nyg,sea,BigbAt20,fumbles_forced,0,,,,,
player,201110090nyg,sea,KonzJa00,def_int,0,,,,,
player,201110090nyg,sea,KonzJa00,def_int_yds,0,,,,,
player,201110090nyg,sea,KonzJa00,def_int_td,0,,,,,
player,201110090nyg,sea,KonzJa00,def_int_long,0,,,,,
player,201110090nyg,sea,KonzJa00,pass_defended,0,,,,,
player,201110090nyg,sea,KonzJa00,sacks,0.0,,,,,
player,201110090nyg,sea,KonzJa00,tackles_combined,1,,,,,
player,201110090nyg,sea,KonzJa00,tackles_solo,1,,,,,
player,201110090nyg,sea,KonzJa00,tackles_assists,0,,,,,
player,201110090nyg,sea,KonzJa00,tackles_loss,0,,,,,
player,201110090nyg,sea,KonzJa00,qb_hits,0,,,,,
player,201110090nyg,sea,KonzJa00,fumbles_rec,0,,,,,
player,201110090nyg,sea,KonzJa00,fumbles_rec_yds,0,,,,,
player,201110090nyg,sea,KonzJa00,fumbles_rec_td,0,,,,,
player,201110090nyg,sea,KonzJa00,fumbles_forced,0,,,,,
player,201110090nyg,sea,McDoCl99,def_int,0,,,,,
player,201110090nyg,sea,McDoCl99,def_int_yds,0,,,,,
player,201110090nyg,sea,McDoCl99,def_int_td,0,,,,,
player,201110090nyg,sea,McDoCl99,def_int_long,0,,,,,
player,201110090nyg,sea,McDoCl99,pass_defended,0,,,,,
player,201110090nyg,sea,McDoCl99,sacks,0.0,,,,,
player,201110090nyg,sea,McDoCl99,tackles_combined,1,,,,,
player,201110090nyg,sea,McDoCl99,tackles_solo,1,,,,,
player,201110090nyg,sea,McDoCl99,tackles_assists,0,,,,,
player,201110090nyg,sea,McDoCl99,tackles_loss,0,,,,,
player,201110090nyg,sea,McDoCl99,qb_hits,0,,,,,
player,201110090nyg,sea,McDoCl99,fumbles_rec,0,,,,,
player,201110090nyg,sea,McDoCl99,fumbles_rec_yds,0,,,,,
player,201110090nyg,sea,McDoCl99,fumbles_rec_td,0,,,,,
player,201110090nyg,sea,McDoCl99,fumbles_forced,0,,,,,
player,201110090nyg,nyg,RossAa99,def_int,1,,,,,
player,201110090nyg,nyg,RossAa99,def_int_yds,0,,,,,
player,201110090nyg,nyg,RossAa99,def_int_td,0,,,,,
player,201110090nyg,nyg,RossAa99,def_int_long,0,,,,,
player,201110090nyg,nyg,RossAa99,pass_defended,1,,,,,
player,201110090nyg,nyg,RossAa99,sacks,0.0,,,,,
player,201110090nyg,nyg,RossAa99,tackles_combined,5,,,,,
player,201110090nyg,nyg,RossAa99,tackles_solo,3,,,,,
player,201110090nyg,nyg,RossAa99,tackles_assists,2,,,,,
player,201110090nyg,nyg,RossAa99,tackles_loss,0,,,,,
player,201110090nyg,nyg,RossAa99,qb_hits,0,,,,,
player,201110090nyg,nyg,RossAa99,fumbles_rec,0,,,,,
player,201110090nyg,nyg,RossAa99,fumbles_rec_yds,0,,,,,
player,201110090nyg,nyg,RossAa99,fumbles_rec_td,0,,,,,
player,201110090nyg,nyg,RossAa99,fumbles_forced,0,,,,,
player,201110090nyg,nyg,PierJa99,def_int,0,,,,,
player,201110090nyg,nyg,PierJa99,def_int_yds,0,,,,,
player,201110090nyg,nyg,PierJa99,def_int_td,0,,,,,
player,201110090nyg,nyg,PierJa99,def_int_long,0,,,,,
player,201110090nyg,nyg,PierJa99,pass_defended,1,,,,,
player,201110090nyg,nyg,PierJa99,sacks,2.0,,,,,
player,201110090nyg,nyg,PierJa99,tackles_combined,5,,,,,
player,201110090nyg,nyg,PierJa99,tackles_solo,5,,,,,
player,201110090nyg,nyg,PierJa99,tackles_assists,0,,,,,
player,201110090nyg,nyg,PierJa99,tackles_loss,2,,,,,
player,201110090nyg,nyg,PierJa99,qb_hits,3,,,,,
player,201110090nyg,nyg,PierJa99,fumbles_rec,0,,,,,
player,201110090nyg,nyg,PierJa99,fumbles_rec_yds,0,,,,,
player,201110090nyg,nyg,PierJa99,fumbles_rec_td,0,,,,,
player,201110090nyg,nyg,PierJa99,fumbles_forced,0,,,,,
player,201110090nyg,nyg,UmenOs99,def_int,0,,,,,
player,201110090nyg,nyg,UmenOs99,def_int_yds,0,,,,,
player,201110090nyg,nyg,UmenOs99,def_int_td,0,,,,,
player,201110090nyg,nyg,UmenOs99,def_int_long,0,,,,,
player,201110090nyg,nyg,UmenOs99,pass_defended,0,,,,,
player,201110090nyg,nyg,UmenOs99,sacks,2.0,,,,,
player,201110090nyg,nyg,UmenOs99,tackles_combined,4,,,,,
player,201110090nyg,nyg,UmenOs99,tackles_solo,3,,,,,
player,201110090nyg,nyg,UmenOs99,tackles_assists,1,,,,,
player,201110090nyg,nyg,UmenOs99,tackles_loss,2,,,,,
player,201110090nyg,nyg,UmenOs99,qb_hits,2,,,,,
player,201110090nyg,nyg,UmenOs99,fumbles_rec,0,,,,,
player,201110090nyg,nyg,UmenOs99,fumbles_rec_yds,0,,,,,
player,201110090nyg,nyg,UmenOs99,fumbles_rec_td,0,,,,,
player,201110090nyg,nyg,UmenOs99,fumbles_forced,1,,,,,
player,201110090nyg,nyg,GranDe21,def_int,0,,,,,
player,201110090nyg,nyg,GranDe21,def_int_yds,0,,,,,
player,201110090nyg,nyg,GranDe21,def_int_td,0,,,,,
player,201110090nyg,nyg,GranDe21,def_int_long,0,,,,,
player,201110090nyg,nyg,GranDe21,pass_defended,2,,,,,
player,201110090nyg,nyg,GranDe21,sacks,1.0,,,,,
player,201110090nyg,nyg,GranDe21,tackles_combined,6,,,,,
player,201110090nyg,nyg,GranDe21,tackles_solo,4,,,,,
player,201110090nyg,nyg,GranDe21,tackles_assists,2,,,,,
player,201110090nyg,nyg,GranDe21,tackles_loss,1,,,,,
player,201110090nyg,nyg,GranDe21,qb_hits,1,,,,,
player,201110090nyg,nyg,GranDe21,fumbles_rec,0,,,,,
player,201110090nyg,nyg,GranDe21,fumbles_rec_yds,0,,,,,
player,201110090nyg,nyg,GranDe21,fumbles_rec_td,0,,,,,
player,201110090nyg,nyg,GranDe21,fumbles_forced,0,,,,,
player,201110090nyg,nyg,KiwaMa20,def_int,0,,,,,
player,201110090nyg,nyg,KiwaMa20,def_int_yds,0,,,,,
player,201110090nyg,nyg,KiwaMa20,def_int_td,0,,,,,
player,201110090nyg,nyg,KiwaMa20,def_int_long,0,,,,,
player,201110090nyg,nyg,KiwaMa20,pass_defended,0,,,,,
player,201110090nyg,nyg,KiwaMa20,sacks,1.0,,,,,
player,201110090nyg,nyg,KiwaMa20,tackles_combined,4,,,,,
player,201110090nyg,nyg,KiwaMa20,tackles_solo,1,,,,,
player,201110090nyg,nyg,KiwaMa20,tackles_assists,3,,,,,
player,201110090nyg,nyg,KiwaMa20,tackles_loss,1,,,,,
player,201110090nyg,nyg,KiwaMa20,qb_hits,2,,,,,
player,201110090nyg,nyg,KiwaMa20,fumbles_rec,0,,,,,
player,201110090nyg,nyg,KiwaMa20,fumbles_rec_yds,0,,,,,
player,201110090nyg,nyg,KiwaMa20,fumbles_rec_td,0,,,,,
player,201110090nyg,nyg,KiwaMa20,fumbles_forced,0,,,,,
player,201110090nyg,nyg,RollAn20,def_int,0,,,,,
player,201110090nyg,nyg,RollAn20,def_int_yds,0,,,,,
player,201110090nyg,nyg,RollAn20,def_int_td,0,,,,,
player,201110090nyg,nyg,RollAn20,def_int_long,0,,,,,
player,201110090nyg,nyg,RollAn20,pass_defended,0,,,,,
player,201110090nyg,nyg,RollAn20,sacks,0.0,,,,,
player,201110090nyg,nyg,RollAn20,tackles_combined,8,,,,,
player,201110090nyg,nyg,RollAn20,tackles_solo,6,,,,,
player,201110090nyg,nyg,RollAn20,tackles_assists,2,,,,,
player,201110090nyg,nyg,RollAn20,tackles_loss,0,,,,,
player,201110090nyg,nyg,RollAn20,qb_hits,0,,,,,
player,201110090nyg,nyg,RollAn20,fumbles_rec,0,,,,,
player,201110090nyg,nyg,RollAn20,fumbles_rec_yds,0,,,,,
player,201110090nyg,nyg,RollAn20,fumbles_rec_td,0,,,,,
player,201110090nyg,nyg,RollAn20,fumbles_forced,0,,,,,
player,201110090nyg,nyg,WillJa02,def_int,0,,,,,
player,201110090nyg,nyg,WillJa02,def_int_yds,0,,,,,
player,201110090nyg,nyg,WillJa02,def_int_td,0,,,,,
player,201110090nyg,nyg,WillJa02,def_int_long,0,,,,,
player,201110090nyg,nyg,WillJa02,pass_defended,1,,,,,
player,201110090nyg,nyg,WillJa02,sacks,0.0,,,,,
player,201110090nyg,nyg,WillJa02,tackles_combined,8,,,,,
player,201110090nyg,nyg,WillJa02,tackles_solo,7,,,,,
player,201110090nyg,nyg,WillJa02,tackles_assists,1,,,,,
player,201110090nyg,nyg,WillJa02,tackles_loss,0,,,,,
player,201110090nyg,nyg,WillJa02,qb_hits,0,,,,,
player,201110090nyg,nyg,WillJa02,fumbles_rec,0,,,,,
player,201110090nyg,nyg,WillJa02,fumbles_rec_yds,0,,,,,
player,201110090nyg,nyg,WillJa02,fumbles_rec_td,0,,,,,
player,201110090nyg,nyg,WillJa02,fumbles_forced,0,,,,,
player,201110090nyg,nyg,BoleMi20,def_int,0,,,,,
player,201110090nyg,nyg,BoleMi20,def_int_yds,0,,,,,
player,201110090nyg,nyg,BoleMi20,def_int_td,0,,,,,
player,201110090nyg,nyg,BoleMi20,def_int_long,0,,,,,
player,201110090nyg,nyg,BoleMi20,pass_defended,0,,,,,
player,201110090nyg,nyg,BoleMi20,sacks,0.0,,,,,
player,201110090nyg,nyg,BoleMi20,tackles_combined,7,,,,,
player,201110090nyg,nyg,BoleMi20,tackles_solo,5,,,,,
player,201110090nyg,nyg,BoleMi20,tackles_assists,2,,,,,
player,201110090nyg,nyg,BoleMi20,tackles_loss,1,,,,,
player,201110090nyg,nyg,BoleMi20,qb_hits,0,,,,,
player,201110090nyg,nyg,BoleMi20,fumbles_rec,1,,,,,
player,201110090nyg,nyg,BoleMi20,fumbles_rec_yds,0,,,,,
player,201110090nyg,nyg,BoleMi20,fumbles_rec_td,0,,,,,
player,201110090nyg,nyg,BoleMi20,fumbles_forced,0,,,,,
player,201110090nyg,nyg,WebsCo20,def_int,0,,,,,
player,201110090nyg,nyg,WebsCo20,def_int_yds,0,,,,,
player,201110090nyg,nyg,WebsCo20,def_int_td,0,,,,,
player,201110090nyg,nyg,WebsCo20,def_int_long,0,,,,,
player,201110090nyg,nyg,WebsCo20,pass_defended,0,,,,,
player,201110090nyg,nyg,WebsCo20,sacks,0.0,,,,,
player,201110090nyg,nyg,WebsCo20,tackles_combined,6,,,,,
player,201110090nyg,nyg,WebsCo20,tackles_solo,5,,,,,
player,201110090nyg,nyg,WebsCo20,tackles_assists,1,,,,,
player,201110090nyg,nyg,WebsCo20,tackles_loss,0,,,,,
player,201110090nyg,nyg,WebsCo20,qb_hits,0,,,,,
player,201110090nyg,nyg,WebsCo20,fumbles_rec,0,,,,,
player,201110090nyg,nyg,WebsCo20,fumbles_rec_yds,0,,,,,
player,201110090nyg,nyg,WebsCo20,fumbles_rec_td,0,,,,,
player,201110090nyg,nyg,WebsCo20,fumbles_forced,0,,,,,
player,201110090nyg,nyg,PhilKe99,def_int,0,,,,,
player,201110090nyg,nyg,PhilKe99,def_int_yds,0,,,,,
