game,2011,17,20120101,201201010atl,tam,"Tampa Bay Buccaneers",24,atl,"Atlanta Falcons",45
player,201201010atl,tam,BarbRo00,sacks,0.0,,,,,
player,201201010atl,tam,BarbRo00,tackles_combined,4,,,,,
player,201201010atl,tam,BarbRo00,tackles_solo,3,,,,,
player,201201010atl,tam,BarbRo00,tackles_assists,1,,,,,
player,201201010atl,tam,BarbRo00,tackles_loss,0,,,,,
player,201201010atl,tam,BarbRo00,qb_hits,0,,,,,
player,201201010atl,tam,BarbRo00,fumbles_rec,0,,,,,
player,201201010atl,tam,BarbRo00,fumbles_rec_yds,0,,,,,
player,201201010atl,tam,BarbRo00,fumbles_rec_td,0,,,,,
player,201201010atl,tam,BarbRo00,fumbles_forced,0,,,,,
player,201201010atl,tam,BiggE.99,def_int,0,,,,,
player,201201010atl,tam,BiggE.99,def_int_yds,0,,,,,
player,201201010atl,tam,BiggE.99,def_int_td,0,,,,,
player,201201010atl,tam,BiggE.99,def_int_long,0,,,,,
player,201201010atl,tam,BiggE.99,pass_defended,0,,,,,
player,201201010atl,tam,BiggE.99,sacks,0.0,,,,,
player,201201010atl,tam,BiggE.99,tackles_combined,4,,,,,
player,201201010atl,tam,BiggE.99,tackles_solo,3,,,,,
player,201201010atl,tam,BiggE.99,tackles_assists,1,,,,,
player,201201010atl,tam,BiggE.99,tackles_loss,0,,,,,
player,201201010atl,tam,BiggE.99,qb_hits,0,,,,,
player,201201010atl,tam,BiggE.99,fumbles_rec,0,,,,,
player,201201010atl,tam,BiggE.99,fumbles_rec_yds,0,,,,,
player,201201010atl,tam,BiggE.99,fumbles_rec_td,0,,,,,
player,201201010atl,tam,BiggE.99,fumbles_forced,0,,,,,
player,201201010atl,tam,BlacAh00,def_int,0,,,,,
player,201201010atl,tam,BlacAh00,def_int_yds,0,,,,,
player,201201010atl,tam,BlacAh00,def_int_td,0,,,,,
player,201201010atl,tam,BlacAh00,def_int_long,0,,,,,
player,201201010atl,tam,BlacAh00,pass_defended,0,,,,,
player,201201010atl,tam,BlacAh00,sacks,0.0,,,,,
player,201201010atl,tam,BlacAh00,tackles_combined,3,,,,,
player,201201010atl,tam,BlacAh00,tackles_solo,1,,,,,
player,201201010atl,tam,BlacAh00,tackles_assists,2,,,,,
player,201201010atl,tam,BlacAh00,tackles_loss,0,,,,,
player,201201010atl,tam,BlacAh00,qb_hits,0,,,,,
player,201201010atl,tam,BlacAh00,fumbles_rec,1,,,,,
player,201201010atl,tam,BlacAh00,fumbles_rec_yds,0,,,,,
player,201201010atl,tam,BlacAh00,fumbles_rec_td,0,,,,,
player,201201010atl,tam,BlacAh00,fumbles_forced,0,,,,,
player,201201010atl,tam,HayeGe98,def_int,0,,,,,
player,201201010atl,tam,HayeGe98,def_int_yds,0,,,,,
player,201201010atl,tam,HayeGe98,def_int_td,0,,,,,
player,201201010atl,tam,HayeGe98,def_int_long,0,,,,,
player,201201010atl,tam,HayeGe98,pass_defended,0,,,,,
player,201201010atl,tam,HayeGe98,sacks,0.0,,,,,
player,201201010atl,tam,HayeGe98,tackles_combined,3,,,,,
player,201201010atl,tam,HayeGe98,tackles_solo,0,,,,,
player,201201010atl,tam,HayeGe98,tackles_assists,3,,,,,
player,201201010atl,tam,HayeGe98,tackles_loss,0,,,,,
player,201201010atl,tam,HayeGe98,qb_hits,0,,,,,
player,201201010atl,tam,HayeGe98,fumbles_rec,0,,,,,
player,201201010atl,tam,HayeGe98,fumbles_rec_yds,0,,,,,
player,201201010atl,tam,HayeGe98,fumbles_rec_td,0,,,,,
player,201201010atl,tam,HayeGe98,fumbles_forced,0,,,,,
player,201201010atl,tam,HaynAl20,def_int,0,,,,,
player,201201010atl,tam,HaynAl20,def_int_yds,0,,,,,
player,201201010atl,tam,HaynAl20,def_int_td,0,,,,,
player,201201010atl,tam,HaynAl20,def_int_long,0,,,,,
player,201201010atl,tam,HaynAl20,pass_defended,1,,,,,
player,201201010atl,tam,HaynAl20,sacks,0.0,,,,,
player,201201010atl,tam,HaynAl20,tackles_combined,3,,,,,
player,201201010atl,tam,HaynAl20,tackles_solo,3,,,,,
player,201201010atl,tam,HaynAl20,tackles_assists,0,,,,,
player,201201010atl,tam,HaynAl20,tackles_loss,0,,,,,
player,201201010atl,tam,HaynAl20,qb_hits,0,,,,,
player,201201010atl,tam,HaynAl20,fumbles_rec,0,,,,,
player,201201010atl,tam,HaynAl20,fumbles_rec_yds,0,,,,,
player,201201010atl,tam,HaynAl20,fumbles_rec_td,0,,,,,
player,201201010atl,tam,HaynAl20,fumbles_forced,0,,,,,
player,201201010atl,tam,JoneSe20,def_int,0,,,,,
player,201201010atl,tam,JoneSe20,def_int_yds,0,,,,,
player,201201010atl,tam,JoneSe20,def_int_td,0,,,,,
player,201201010atl,tam,JoneSe20,def_int_long,0,,,,,
player,201201010atl,tam,JoneSe20,pass_defended,0,,,,,
player,201201010atl,tam,JoneSe20,sacks,0.0,,,,,
player,201201010atl,tam,JoneSe20,tackles_combined,3,,,,,
player,201201010atl,tam,JoneSe20,tackles_solo,0,,,,,
player,201201010atl,tam,JoneSe20,tackles_assists,3,,,,,
player,201201010atl,tam,JoneSe20,tackles_loss,0,,,,,
player,201201010atl,tam,JoneSe20,qb_hits,0,,,,,
player,201201010atl,tam,JoneSe20,fumbles_rec,0,,,,,
player,201201010atl,tam,JoneSe20,fumbles_rec_yds,0,,,,,
player,201201010atl,tam,JoneSe20,fumbles_rec_td,0,,,,,
player,201201010atl,tam,JoneSe20,fumbles_forced,0,,,,,
player,201201010atl,tam,OkamFr99,def_int,0,,,,,
player,201201010atl,tam,OkamFr99,def_int_yds,0,,,,,
player,201201010atl,tam,OkamFr99,def_int_td,0,,,,,
player,201201010atl,tam,OkamFr99,def_int_long,0,,,,,
player,201201010atl,tam,OkamFr99,pass_defended,0,,,,,
player,201201010atl,tam,OkamFr99,sacks,0.0,,,,,
player,201201010atl,tam,OkamFr99,tackles_combined,3,,,,,
player,201201010atl,tam,OkamFr99,tackles_solo,3,,,,,
player,201201010atl,tam,OkamFr99,tackles_assists,0,,,,,
player,201201010atl,tam,OkamFr99,tackles_loss,1,,,,,
player,201201010atl,tam,OkamFr99,qb_hits,0,,,,,
player,201201010atl,tam,OkamFr99,fumbles_rec,0,,,,,
player,201201010atl,tam,OkamFr99,fumbles_rec_yds,0,,,,,
player,201201010atl,tam,OkamFr99,fumbles_rec_td,0,,,,,
player,201201010atl,tam,OkamFr99,fumbles_forced,0,,,,,
player,201201010atl,tam,BennMi99,def_int,0,,,,,
player,201201010atl,tam,BennMi99,def_int_yds,0,,,,,
player,201201010atl,tam,BennMi99,def_int_td,0,,,,,
player,201201010atl,tam,BennMi99,def_int_long,0,,,,,
player,201201010atl,tam,BennMi99,pass_defended,0,,,,,
player,201201010atl,tam,BennMi99,sacks,0.0,,,,,
player,201201010atl,tam,BennMi99,tackles_combined,2,,,,,
player,201201010atl,tam,BennMi99,tackles_solo,2,,,,,
player,201201010atl,tam,BennMi99,tackles_assists,0,,,,,
player,201201010atl,tam,BennMi99,tackles_loss,1,,,,,
player,201201010atl,tam,BennMi99,qb_hits,2,,,,,
player,201201010atl,tam,BennMi99,fumbles_rec,0,,,,,
player,201201010atl,tam,BennMi99,fumbles_rec_yds,0,,,,,
player,201201010atl,tam,BennMi99,fumbles_rec_td,0,,,,,
player,201201010atl,tam,BennMi99,fumbles_forced,0,,,,,
player,201201010atl,tam,BoweDa00,def_int,0,,,,,
player,201201010atl,tam,BoweDa00,def_int_yds,0,,,,,
player,201201010atl,tam,BoweDa00,def_int_td,0,,,,,
player,201201010atl,tam,BoweDa00,def_int_long,0,,,,,
player,201201010atl,tam,BoweDa00,pass_defended,0,,,,,
player,201201010atl,tam,BoweDa00,sacks,0.0,,,,,
player,201201010atl,tam,BoweDa00,tackles_combined,2,,,,,
player,201201010atl,tam,BoweDa00,tackles_solo,2,,,,,
player,201201010atl,tam,BoweDa00,tackles_assists,0,,,,,
player,201201010atl,tam,BoweDa00,tackles_loss,1,,,,,
player,201201010atl,tam,BoweDa00,qb_hits,0,,,,,
player,201201010atl,tam,BoweDa00,fumbles_rec,0,,,,,
player,201201010atl,tam,BoweDa00,fumbles_rec_yds,0,,,,,
player,201201010atl,tam,BoweDa00,fumbles_rec_td,0,,,,,
player,201201010atl,tam,BoweDa00,fumbles_forced,0,,,,,
player,201201010atl,tam,MillRo99,def_int,0,,,,,
player,201201010atl,tam,MillRo99,def_int_yds,0,,,,,
player,201201010atl,tam,MillRo99,def_int_td,0,,,,,
player,201201010atl,tam,MillRo99,def_int_long,0,,,,,
player,201201010atl,tam,MillRo99,pass_defended,0,,,,,
player,201201010atl,tam,MillRo99,sacks,0.0,,,,,
player,201201010atl,tam,MillRo99,tackles_combined,2,,,,,
player,201201010atl,tam,MillRo99,tackles_solo,2,,,,,
player,201201010atl,tam,MillRo99,tackles_assists,0,,,,,
player,201201010atl,tam,MillRo99,tackles_loss,0,,,,,
player,201201010atl,tam,MillRo99,qb_hits,0,,,,,
player,201201010atl,tam,MillRo99,fumbles_rec,0,,,,,
player,201201010atl,tam,MillRo99,fumbles_rec_yds,0,,,,,
player,201201010atl,tam,MillRo99,fumbles_rec_td,0,,,,,
player,201201010atl,tam,MillRo99,fumbles_forced,0,,,,,
player,201201010atl,tam,BlacQu99,def_int,0,,,,,
player,201201010atl,tam,BlacQu99,def_int_yds,0,,,,,
player,201201010atl,tam,BlacQu99,def_int_td,0,,,,,
player,201201010atl,tam,BlacQu99,def_int_long,0,,,,,
player,201201010atl,tam,BlacQu99,pass_defended,0,,,,,
player,201201010atl,tam,BlacQu99,sacks,0.0,,,,,
player,201201010atl,tam,BlacQu99,tackles_combined,1,,,,,
player,201201010atl,tam,BlacQu99,tackles_solo,0,,,,,
player,201201010atl,tam,BlacQu99,tackles_assists,1,,,,,
player,201201010atl,tam,BlacQu99,tackles_loss,0,,,,,
player,201201010atl,tam,BlacQu99,qb_hits,0,,,,,
player,201201010atl,tam,BlacQu99,fumbles_rec,0,,,,,
player,201201010atl,tam,BlacQu99,fumbles_rec_yds,0,,,,,
player,201201010atl,tam,BlacQu99,fumbles_rec_td,0,,,,,
player,201201010atl,tam,BlacQu99,fumbles_forced,0,,,,,
player,201201010atl,tam,ClayAd00,def_int,0,,,,,
player,201201010atl,tam,ClayAd00,def_int_yds,0,,,,,
player,201201010atl,tam,ClayAd00,def_int_td,0,,,,,
player,201201010atl,tam,ClayAd00,def_int_long,0,,,,,
player,201201010atl,tam,ClayAd00,pass_defended,0,,,,,
player,201201010atl,tam,ClayAd00,sacks,0.0,,,,,
player,201201010atl,tam,ClayAd00,tackles_combined,1,,,,,
player,201201010atl,tam,ClayAd00,tackles_solo,0,,,,,
player,201201010atl,tam,ClayAd00,tackles_assists,1,,,,,
player,201201010atl,tam,ClayAd00,tackles_loss,0,,,,,
player,201201010atl,tam,ClayAd00,qb_hits,0,,,,,
player,201201010atl,tam,ClayAd00,fumbles_rec,0,,,,,
player,201201010atl,tam,ClayAd00,fumbles_rec_yds,0,,,,,
player,201201010atl,tam,ClayAd00,fumbles_rec_td,0,,,,,
player,201201010atl,tam,ClayAd00,fumbles_forced,0,,,,,
player,201201010atl,tam,JackTa99,def_int,0,,,,,
player,201201010atl,tam,JackTa99,def_int_yds,0,,,,,
player,201201010atl,tam,JackTa99,def_int_td,0,,,,,
player,201201010atl,tam,JackTa99,def_int_long,0,,,,,
player,201201010atl,tam,JackTa99,pass_defended,0,,,,,
player,201201010atl,tam,JackTa99,sacks,0.0,,,,,
player,201201010atl,tam,JackTa99,tackles_combined,1,,,,,
player,201201010atl,tam,JackTa99,tackles_solo,1,,,,,
player,201201010atl,tam,JackTa99,tackles_assists,0,,,,,
player,201201010atl,tam,JackTa99,tackles_loss,0,,,,,
player,201201010atl,tam,JackTa99,qb_hits,0,,,,,
player,201201010atl,tam,JackTa99,fumbles_rec,0,,,,,
player,201201010atl,tam,JackTa99,fumbles_rec_yds,0,,,,,
player,201201010atl,tam,JackTa99,fumbles_rec_td,0,,,,,
player,201201010atl,tam,JackTa99,fumbles_forced,0,,,,,
player,201201010atl,tam,LewiMy99,def_int,0,,,,,
player,201201010atl,tam,LewiMy99,def_int_yds,0,,,,,
player,201201010atl,tam,LewiMy99,def_int_td,0,,,,,
player,201201010atl,tam,LewiMy99,def_int_long,0,,,,,
player,201201010atl,tam,LewiMy99,pass_defended,0,,,,,
player,201201010atl,tam,LewiMy99,sacks,0.0,,,,,
player,201201010atl,tam,LewiMy99,tackles_combined,1,,,,,
player,201201010atl,tam,LewiMy99,tackles_solo,1,,,,,
player,201201010atl,tam,LewiMy99,tackles_assists,0,,,,,
player,201201010atl,tam,LewiMy99,tackles_loss,0,,,,,
player,201201010atl,tam,LewiMy99,qb_hits,0,,,,,
player,201201010atl,tam,LewiMy99,fumbles_rec,0,,,,,
player,201201010atl,tam,LewiMy99,fumbles_rec_yds,0,,,,,
player,201201010atl,tam,LewiMy99,fumbles_rec_td,0,,,,,
player,201201010atl,tam,LewiMy99,fumbles_forced,0,,,,,
player,201201010atl,tam,PricBr99,def_int,0,,,,,
player,201201010atl,tam,PricBr99,def_int_yds,0,,,,,
player,201201010atl,tam,PricBr99,def_int_td,0,,,,,
player,201201010atl,tam,PricBr99,def_int_long,0,,,,,
player,201201010atl,tam,PricBr99,pass_defended,0,,,,,
player,201201010atl,tam,PricBr99,sacks,0.0,,,,,
player,201201010atl,tam,PricBr99,tackles_combined,1,,,,,
player,201201010atl,tam,PricBr99,tackles_solo,0,,,,,
player,201201010atl,tam,PricBr99,tackles_assists,1,,,,,
player,201201010atl,tam,PricBr99,tackles_loss,0,,,,,
player,201201010atl,tam,PricBr99,qb_hits,0,,,,,
player,201201010atl,tam,PricBr99,fumbles_rec,0,,,,,
player,201201010atl,tam,PricBr99,fumbles_rec_yds,0,,,,,
player,201201010atl,tam,PricBr99,fumbles_rec_td,0,,,,,
player,201201010atl,tam,PricBr99,fumbles_forced,0,,,,,
player,201201010atl,tam,WatsDe99,def_int,,,,,,
player,201201010atl,tam,WatsDe99,def_int_yds,,,,,,
player,201201010atl,tam,WatsDe99,def_int_td,,,,,,
player,201201010atl,tam,WatsDe99,def_int_long,,,,,,
player,201201010atl,tam,WatsDe99,pass_defended,0,,,,,
player,201201010atl,tam,WatsDe99,sacks,0.0,,,,,
player,201201010atl,tam,WatsDe99,tackles_combined,1,,,,,
player,201201010atl,tam,WatsDe99,tackles_solo,1,,,,,
player,201201010atl,tam,WatsDe99,tackles_assists,0,,,,,
player,201201010atl,tam,WatsDe99,tackles_loss,0,,,,,
player,201201010atl,tam,WatsDe99,qb_hits,0,,,,,
player,201201010atl,tam,WatsDe99,fumbles_rec,0,,,,,
player,201201010atl,tam,WatsDe99,fumbles_rec_yds,,,,,,
player,201201010atl,tam,WatsDe99,fumbles_rec_td,,,,,,
player,201201010atl,tam,WatsDe99,fumbles_forced,0,,,,,
player,201201010atl,atl,LoftCu99,def_int,1,,,,,
player,201201010atl,atl,LoftCu99,def_int_yds,26,,,,,
player,201201010atl,atl,LoftCu99,def_int_td,1,,,,,
player,201201010atl,atl,LoftCu99,def_int_long,26,,,,,
player,201201010atl,atl,LoftCu99,pass_defended,1,,,,,
player,201201010atl,atl,LoftCu99,sacks,0.0,,,,,
player,201201010atl,atl,LoftCu99,tackles_combined,14,,,,,
player,201201010atl,atl,LoftCu99,tackles_solo,8,,,,,
player,201201010atl,atl,LoftCu99,tackles_assists,6,,,,,
player,201201010atl,atl,LoftCu99,tackles_loss,1,,,,,
player,201201010atl,atl,LoftCu99,qb_hits,0,,,,,
player,201201010atl,atl,LoftCu99,fumbles_rec,0,,,,,
player,201201010atl,atl,LoftCu99,fumbles_rec_yds,0,,,,,
player,201201010atl,atl,LoftCu99,fumbles_rec_td,0,,,,,
player,201201010atl,atl,LoftCu99,fumbles_forced,0,,,,,
player,201201010atl,atl,FranDo99,def_int,1,,,,,
player,201201010atl,atl,FranDo99,def_int_yds,0,,,,,
player,201201010atl,atl,FranDo99,def_int_td,0,,,,,
player,201201010atl,atl,FranDo99,def_int_long,0,,,,,
player,201201010atl,atl,FranDo99,pass_defended,1,,,,,
player,201201010atl,atl,FranDo99,sacks,0.0,,,,,
player,201201010atl,atl,FranDo99,tackles_combined,5,,,,,
player,201201010atl,atl,FranDo99,tackles_solo,3,,,,,
player,201201010atl,atl,FranDo99,tackles_assists,2,,,,,
player,201201010atl,atl,FranDo99,tackles_loss,0,,,,,
player,201201010atl,atl,FranDo99,qb_hits,0,,,,,
player,201201010atl,atl,FranDo99,fumbles_rec,0,,,,,
player,201201010atl,atl,FranDo99,fumbles_rec_yds,0,,,,,
player,201201010atl,atl,FranDo99,fumbles_rec_td,0,,,,,
player,201201010atl,atl,FranDo99,fumbles_forced,0,,,,,
player,201201010atl,atl,WallDa00,def_int,1,,,,,
player,201201010atl,atl,WallDa00,def_int_yds,23,,,,,
player,201201010atl,atl,WallDa00,def_int_td,0,,,,,
player,201201010atl,atl,WallDa00,def_int_long,23,,,,,
player,201201010atl,atl,WallDa00,pass_defended,1,,,,,
player,201201010atl,atl,WallDa00,sacks,0.0,,,,,
player,201201010atl,atl,WallDa00,tackles_combined,0,,,,,
player,201201010atl,atl,WallDa00,tackles_solo,0,,,,,
player,201201010atl,atl,WallDa00,tackles_assists,0,,,,,
player,201201010atl,atl,WallDa00,tackles_loss,0,,,,,
player,201201010atl,atl,WallDa00,qb_hits,0,,,,,
player,201201010atl,atl,WallDa00,fumbles_rec,0,,,,,
player,201201010atl,atl,WallDa00,fumbles_rec_yds,0,,,,,
player,201201010atl,atl,WallDa00,fumbles_rec_td,0,,,,,
player,201201010atl,atl,WallDa00,fumbles_forced,0,,,,,
player,201201010atl,atl,AbraJo00,def_int,0,,,,,
player,201201010atl,atl,AbraJo00,def_int_yds,0,,,,,
player,201201010atl,atl,AbraJo00,def_int_td,0,,,,,
player,201201010atl,atl,AbraJo00,def_int_long,0,,,,,
player,201201010atl,atl,AbraJo00,pass_defended,0,,,,,
player,201201010atl,atl,AbraJo00,sacks,1.0,,,,,
player,201201010atl,atl,AbraJo00,tackles_combined,1,,,,,
player,201201010atl,atl,AbraJo00,tackles_solo,1,,,,,
player,201201010atl,atl,AbraJo00,tackles_assists,0,,,,,
player,201201010atl,atl,AbraJo00,tackles_loss,0,,,,,
player,201201010atl,atl,AbraJo00,qb_hits,0,,,,,
player,201201010atl,atl,AbraJo00,fumbles_rec,1,,,,,
player,201201010atl,atl,AbraJo00,fumbles_rec_yds,0,,,,,
player,201201010atl,atl,AbraJo00,fumbles_rec_td,0,,,,,
player,201201010atl,atl,AbraJo00,fumbles_forced,1,,,,,
player,201201010atl,atl,MoorWi99,def_int,0,,,,,
player,201201010atl,atl,MoorWi99,def_int_yds,0,,,,,
player,201201010atl,atl,MoorWi99,def_int_td,0,,,,,
player,201201010atl,atl,MoorWi99,def_int_long,0,,,,,
player,201201010atl,atl,MoorWi99,pass_defended,0,,,,,
player,201201010atl,atl,MoorWi99,sacks,0.5,,,,,
player,201201010atl,atl,MoorWi99,tackles_combined,6,,,,,
player,201201010atl,atl,MoorWi99,tackles_solo,2,,,,,
player,201201010atl,atl,MoorWi99,tackles_assists,4,,,,,
player,201201010atl,atl,MoorWi99,tackles_loss,0,,,,,
player,201201010atl,atl,MoorWi99,qb_hits,2,,,,,
player,201201010atl,atl,MoorWi99,fumbles_rec,0,,,,,
player,201201010atl,atl,MoorWi99,fumbles_rec_yds,0,,,,,
player,201201010atl,atl,MoorWi99,fumbles_rec_td,0,,,,,
player,201201010atl,atl,MoorWi99,fumbles_forced,1,,,,,
player,201201010atl,atl,BierKr99,def_int,0,,,,,
player,201201010atl,atl,BierKr99,def_int_yds,0,,,,,
player,201201010atl,atl,BierKr99,def_int_td,0,,,,,
player,201201010atl,atl,BierKr99,def_int_long,0,,,,,
player,201201010atl,atl,BierKr99,pass_defended,0,,,,,
player,201201010atl,atl,BierKr99,sacks,0.5,,,,,
player,201201010atl,atl,BierKr99,tackles_combined,4,,,,,
player,201201010atl,atl,BierKr99,tackles_solo,1,,,,,
player,201201010atl,atl,BierKr99,tackles_assists,3,,,,,
player,201201010atl,atl,BierKr99,tackles_loss,0,,,,,
player,201201010atl,atl,BierKr99,qb_hits,1,,,,,
player,201201010atl,atl,BierKr99,fumbles_rec,0,,,,,
player,201201010atl,atl,BierKr99,fumbles_rec_yds,0,,,,,
player,201201010atl,atl,BierKr99,fumbles_rec_td,0,,,,,
player,201201010atl,atl,BierKr99,fumbles_forced,0,,,,,
player,201201010atl,atl,DeCoTh99,def_int,0,,,,,
player,201201010atl,atl,DeCoTh99,def_int_yds,0,,,,,
player,201201010atl,atl,DeCoTh99,def_int_td,0,,,,,
player,201201010atl,atl,DeCoTh99,def_int_long,0,,,,,
player,201201010atl,atl,DeCoTh99,pass_defended,1,,,,,
player,201201010atl,atl,DeCoTh99,sacks,0.0,,,,,
player,201201010atl,atl,DeCoTh99,tackles_combined,8,,,,,
player,201201010atl,atl,DeCoTh99,tackles_solo,6,,,,,
player,201201010atl,atl,DeCoTh99,tackles_assists,2,,,,,
player,201201010atl,atl,DeCoTh99,tackles_loss,1,,,,,
player,201201010atl,atl,DeCoTh99,qb_hits,0,,,,,
player,201201010atl,atl,DeCoTh99,fumbles_rec,0,,,,,
player,201201010atl,atl,DeCoTh99,fumbles_rec_yds,0,,,,,
player,201201010atl,atl,DeCoTh99,fumbles_rec_td,0,,,,,
player,201201010atl,atl,DeCoTh99,fumbles_forced,0,,,,,
player,201201010atl,atl,OwenCh99,def_int,0,,,,,
player,201201010atl,atl,OwenCh99,def_int_yds,0,,,,,
player,201201010atl,atl,OwenCh99,def_int_td,0,,,,,
player,201201010atl,atl,OwenCh99,def_int_long,0,,,,,
player,201201010atl,atl,OwenCh99,pass_defended,1,,,,,
player,201201010atl,atl,OwenCh99,sacks,0.0,,,,,
player,201201010atl,atl,OwenCh99,tackles_combined,6,,,,,
player,201201010atl,atl,OwenCh99,tackles_solo,3,,,,,
player,201201010atl,atl,OwenCh99,tackles_assists,3,,,,,
player,201201010atl,atl,OwenCh99,tackles_loss,0,,,,,
player,201201010atl,atl,OwenCh99,qb_hits,0,,,,,
player,201201010atl,atl,OwenCh99,fumbles_rec,0,,,,,
player,201201010atl,atl,OwenCh99,fumbles_rec_yds,0,,,,,
player,201201010atl,atl,OwenCh99,fumbles_rec_td,0,,,,,
player,201201010atl,atl,OwenCh99,fumbles_forced,0,,,,,
player,201201010atl,atl,WeatSe99,def_int,0,,,,,
player,201201010atl,atl,WeatSe99,def_int_yds,0,,,,,
player,201201010atl,atl,WeatSe99,def_int_td,0,,,,,
player,201201010atl,atl,WeatSe99,def_int_long,0,,,,,
player,201201010atl,atl,WeatSe99,pass_defended,0,,,,,
player,201201010atl,atl,WeatSe99,sacks,0.0,,,,,
player,201201010atl,atl,WeatSe99,tackles_combined,6,,,,,
player,201201010atl,atl,WeatSe99,tackles_solo,3,,,,,
player,201201010atl,atl,WeatSe99,tackles_assists,3,,,,,
player,201201010atl,atl,WeatSe99,tackles_loss,0,,,,,
player,201201010atl,atl,WeatSe99,qb_hits,0,,,,,
player,201201010atl,atl,WeatSe99,fumbles_rec,0,,,,,
player,201201010atl,atl,WeatSe99,fumbles_rec_yds,0,,,,,
player,201201010atl,atl,WeatSe99,fumbles_rec_td,0,,,,,
player,201201010atl,atl,WeatSe99,fumbles_forced,0,,,,,
player,201201010atl,atl,AdkiSp99,def_int,0,,,,,
player,201201010atl,atl,AdkiSp99,def_int_yds,0,,,,,
player,201201010atl,atl,AdkiSp99,def_int_td,0,,,,,
player,201201010atl,atl,AdkiSp99,def_int_long,0,,,,,
player,201201010atl,atl,AdkiSp99,pass_defended,0,,,,,
player,201201010atl,atl,AdkiSp99,sacks,0.0,,,,,
player,201201010atl,atl,AdkiSp99,tackles_combined,3,,,,,
player,201201010atl,atl,AdkiSp99,tackles_solo,1,,,,,
player,201201010atl,atl,AdkiSp99,tackles_assists,2,,,,,
player,201201010atl,atl,AdkiSp99,tackles_loss,0,,,,,
player,201201010atl,atl,AdkiSp99,qb_hits,0,,,,,
player,201201010atl,atl,AdkiSp99,fumbles_rec,0,,,,,
player,201201010atl,atl,AdkiSp99,fumbles_rec_yds,0,,,,,
player,201201010atl,atl,AdkiSp99,fumbles_rec_td,0,,,,,
player,201201010atl,atl,AdkiSp99,fumbles_forced,0,,,,,
player,201201010atl,atl,BabiJo20,def_int,0,,,,,
player,201201010atl,atl,BabiJo20,def_int_yds,0,,,,,
player,201201010atl,atl,BabiJo20,def_int_td,0,,,,,
player,201201010atl,atl,BabiJo20,def_int_long,0,,,,,
player,201201010atl,atl,BabiJo20,pass_defended,0,,,,,
player,201201010atl,atl,BabiJo20,sacks,0.0,,,,,
player,201201010atl,atl,BabiJo20,tackles_combined,2,,,,,
player,201201010atl,atl,BabiJo20,tackles_solo,1,,,,,
player,201201010atl,atl,BabiJo20,tackles_assists,1,,,,,
player,201201010atl,atl,BabiJo20,tackles_loss,0,,,,,
player,201201010atl,atl,BabiJo20,qb_hits,0,,,,,
player,201201010atl,atl,BabiJo20,fumbles_rec,0,,,,,
player,201201010atl,atl,BabiJo20,fumbles_rec_yds,0,,,,,
player,201201010atl,atl,BabiJo20,fumbles_rec_td,0,,,,,
player,201201010atl,atl,BabiJo20,fumbles_forced,0,,,,,
player,201201010atl,atl,DentAk00,def_int,0,,,,,
player,201201010atl,atl,DentAk00,def_int_yds,0,,,,,
player,201201010atl,atl,DentAk00,def_int_td,0,,,,,
player,201201010atl,atl,DentAk00,def_int_long,0,,,,,
player,201201010atl,atl,DentAk00,pass_defended,0,,,,,
player,201201010atl,atl,DentAk00,sacks,0.0,,,,,
player,201201010atl,atl,DentAk00,tackles_combined,2,,,,,
player,201201010atl,atl,DentAk00,tackles_solo,0,,,,,
player,201201010atl,atl,DentAk00,tackles_assists,2,,,,,
player,201201010atl,atl,DentAk00,tackles_loss,0,,,,,
player,201201010atl,atl,DentAk00,qb_hits,0,,,,,
player,201201010atl,atl,DentAk00,fumbles_rec,0,,,,,
player,201201010atl,atl,DentAk00,fumbles_rec_yds,0,,,,,
player,201201010atl,atl,DentAk00,fumbles_rec_td,0,,,,,
player,201201010atl,atl,DentAk00,fumbles_forced,0,,,,,
player,201201010atl,atl,SandJa21,def_int,0,,,,,
player,201201010atl,atl,SandJa21,def_int_yds,0,,,,,
player,201201010atl,atl,SandJa21,def_int_td,0,,,,,
player,201201010atl,atl,SandJa21,def_int_long,0,,,,,
player,201201010atl,atl,SandJa21,pass_defended,0,,,,,
player,201201010atl,atl,SandJa21,sacks,0.0,,,,,
player,201201010atl,atl,SandJa21,tackles_combined,2,,,,,
player,201201010atl,atl,SandJa21,tackles_solo,0,,,,,
player,201201010atl,atl,SandJa21,tackles_assists,2,,,,,
player,201201010atl,atl,SandJa21,tackles_loss,0,,,,,
player,201201010atl,atl,SandJa21,qb_hits,0,,,,,
player,201201010atl,atl,SandJa21,fumbles_rec,0,,,,,
player,201201010atl,atl,SandJa21,fumbles_rec_yds,0,,,,,
player,201201010atl,atl,SandJa21,fumbles_rec_td,0,,,,,
player,201201010atl,atl,SandJa21,fumbles_forced,0,,,,,
player,201201010atl,atl,EdwaRa21,def_int,0,,,,,
player,201201010atl,atl,EdwaRa21,def_int_yds,0,,,,,
player,201201010atl,atl,EdwaRa21,def_int_td,0,,,,,
player,201201010atl,atl,EdwaRa21,def_int_long,0,,,,,
player,201201010atl,atl,EdwaRa21,pass_defended,1,,,,,
player,201201010atl,atl,EdwaRa21,sacks,0.0,,,,,
player,201201010atl,atl,EdwaRa21,tackles_combined,1,,,,,
player,201201010atl,atl,EdwaRa21,tackles_solo,1,,,,,
