game,2011,12,20111127,201111270cin,cle,"Cleveland Browns",20,cin,"Cincinnati Bengals",23
player,201111270cin,cin,JonePa20,fumbles_forced,0,,,,,
player,201111270cin,cin,WilsGi20,def_int,0,,,,,
player,201111270cin,cin,WilsGi20,def_int_yds,0,,,,,
player,201111270cin,cin,WilsGi20,def_int_td,0,,,,,
player,201111270cin,cin,WilsGi20,def_int_long,0,,,,,
player,201111270cin,cin,WilsGi20,pass_defended,0,,,,,
player,201111270cin,cin,WilsGi20,sacks,0.0,,,,,
player,201111270cin,cin,WilsGi20,tackles_combined,2,,,,,
player,201111270cin,cin,WilsGi20,tackles_solo,1,,,,,
player,201111270cin,cin,WilsGi20,tackles_assists,1,,,,,
player,201111270cin,cin,WilsGi20,tackles_loss,0,,,,,
player,201111270cin,cin,WilsGi20,qb_hits,0,,,,,
player,201111270cin,cin,WilsGi20,fumbles_rec,0,,,,,
player,201111270cin,cin,WilsGi20,fumbles_rec_yds,0,,,,,
player,201111270cin,cin,WilsGi20,fumbles_rec_td,0,,,,,
player,201111270cin,cin,WilsGi20,fumbles_forced,0,,,,,
player,201111270cin,cin,FaneJo20,def_int,0,,,,,
player,201111270cin,cin,FaneJo20,def_int_yds,0,,,,,
player,201111270cin,cin,FaneJo20,def_int_td,0,,,,,
player,201111270cin,cin,FaneJo20,def_int_long,0,,,,,
player,201111270cin,cin,FaneJo20,pass_defended,0,,,,,
player,201111270cin,cin,FaneJo20,sacks,0.0,,,,,
player,201111270cin,cin,FaneJo20,tackles_combined,1,,,,,
player,201111270cin,cin,FaneJo20,tackles_solo,0,,,,,
player,201111270cin,cin,FaneJo20,tackles_assists,1,,,,,
player,201111270cin,cin,FaneJo20,tackles_loss,0,,,,,
player,201111270cin,cin,FaneJo20,qb_hits,0,,,,,
player,201111270cin,cin,FaneJo20,fumbles_rec,0,,,,,
player,201111270cin,cin,FaneJo20,fumbles_rec_yds,0,,,,,
player,201111270cin,cin,FaneJo20,fumbles_rec_td,0,,,,,
player,201111270cin,cin,FaneJo20,fumbles_forced,0,,,,,
player,201111270cin,cin,LawsMa20,def_int,0,,,,,
player,201111270cin,cin,LawsMa20,def_int_yds,0,,,,,
player,201111270cin,cin,LawsMa20,def_int_td,0,,,,,
player,201111270cin,cin,LawsMa20,def_int_long,0,,,,,
player,201111270cin,cin,LawsMa20,pass_defended,0,,,,,
player,201111270cin,cin,LawsMa20,sacks,0.0,,,,,
player,201111270cin,cin,LawsMa20,tackles_combined,1,,,,,
player,201111270cin,cin,LawsMa20,tackles_solo,0,,,,,
player,201111270cin,cin,LawsMa20,tackles_assists,1,,,,,
player,201111270cin,cin,LawsMa20,tackles_loss,0,,,,,
player,201111270cin,cin,LawsMa20,qb_hits,0,,,,,
player,201111270cin,cin,LawsMa20,fumbles_rec,0,,,,,
player,201111270cin,cin,LawsMa20,fumbles_rec_yds,0,,,,,
player,201111270cin,cin,LawsMa20,fumbles_rec_td,0,,,,,
player,201111270cin,cin,LawsMa20,fumbles_forced,0,,,,,
player,201111270cin,cin,LeonBr00,def_int,0,,,,,
player,201111270cin,cin,LeonBr00,def_int_yds,0,,,,,
player,201111270cin,cin,LeonBr00,def_int_td,0,,,,,
player,201111270cin,cin,LeonBr00,def_int_long,0,,,,,
player,201111270cin,cin,LeonBr00,pass_defended,0,,,,,
player,201111270cin,cin,LeonBr00,sacks,0.0,,,,,
player,201111270cin,cin,LeonBr00,tackles_combined,1,,,,,
player,201111270cin,cin,LeonBr00,tackles_solo,1,,,,,
player,201111270cin,cin,LeonBr00,tackles_assists,0,,,,,
player,201111270cin,cin,LeonBr00,tackles_loss,0,,,,,
player,201111270cin,cin,LeonBr00,qb_hits,0,,,,,
player,201111270cin,cin,LeonBr00,fumbles_rec,0,,,,,
player,201111270cin,cin,LeonBr00,fumbles_rec_yds,0,,,,,
player,201111270cin,cin,LeonBr00,fumbles_rec_td,0,,,,,
player,201111270cin,cin,LeonBr00,fumbles_forced,0,,,,,
player,201111270cin,cin,SimsPa99,def_int,0,,,,,
player,201111270cin,cin,SimsPa99,def_int_yds,0,,,,,
player,201111270cin,cin,SimsPa99,def_int_td,0,,,,,
player,201111270cin,cin,SimsPa99,def_int_long,0,,,,,
player,201111270cin,cin,SimsPa99,pass_defended,0,,,,,
player,201111270cin,cin,SimsPa99,sacks,0.0,,,,,
player,201111270cin,cin,SimsPa99,tackles_combined,1,,,,,
player,201111270cin,cin,SimsPa99,tackles_solo,1,,,,,
player,201111270cin,cin,SimsPa99,tackles_assists,0,,,,,
player,201111270cin,cin,SimsPa99,tackles_loss,0,,,,,
player,201111270cin,cin,SimsPa99,qb_hits,0,,,,,
player,201111270cin,cin,SimsPa99,fumbles_rec,0,,,,,
player,201111270cin,cin,SimsPa99,fumbles_rec_yds,0,,,,,
player,201111270cin,cin,SimsPa99,fumbles_rec_td,0,,,,,
player,201111270cin,cin,SimsPa99,fumbles_forced,0,,,,,
player,201111270cin,cle,CribJo01,kick_ret,5,,,,,
player,201111270cin,cle,CribJo01,kick_ret_yds,109,,,,,
player,201111270cin,cle,CribJo01,kick_ret_yds_per_ret,21.8,,,,,
player,201111270cin,cle,CribJo01,kick_ret_td,0,,,,,
player,201111270cin,cle,CribJo01,kick_ret_long,29,,,,,
player,201111270cin,cle,CribJo01,punt_ret,3,,,,,
player,201111270cin,cle,CribJo01,punt_ret_yds,18,,,,,
player,201111270cin,cle,CribJo01,punt_ret_yds_per_ret,6.0,,,,,
player,201111270cin,cle,CribJo01,punt_ret_td,0,,,,,
player,201111270cin,cle,CribJo01,punt_ret_long,10,,,,,
player,201111270cin,cin,TateBr00,kick_ret,4,,,,,
player,201111270cin,cin,TateBr00,kick_ret_yds,90,,,,,
player,201111270cin,cin,TateBr00,kick_ret_yds_per_ret,22.5,,,,,
player,201111270cin,cin,TateBr00,kick_ret_td,0,,,,,
player,201111270cin,cin,TateBr00,kick_ret_long,28,,,,,
player,201111270cin,cin,TateBr00,punt_ret,2,,,,,
player,201111270cin,cin,TateBr00,punt_ret_yds,-5,,,,,
player,201111270cin,cin,TateBr00,punt_ret_yds_per_ret,-2.5,,,,,
player,201111270cin,cin,TateBr00,punt_ret_td,0,,,,,
player,201111270cin,cin,TateBr00,punt_ret_long,-2,,,,,
player,201111270cin,cin,PeerCe00,kick_ret,1,,,,,
player,201111270cin,cin,PeerCe00,kick_ret_yds,10,,,,,
player,201111270cin,cin,PeerCe00,kick_ret_yds_per_ret,10.0,,,,,
player,201111270cin,cin,PeerCe00,kick_ret_td,0,,,,,
player,201111270cin,cin,PeerCe00,kick_ret_long,10,,,,,
player,201111270cin,cin,PeerCe00,punt_ret,0,,,,,
player,201111270cin,cin,PeerCe00,punt_ret_yds,0,,,,,
player,201111270cin,cin,PeerCe00,punt_ret_yds_per_ret,,,,,,
player,201111270cin,cin,PeerCe00,punt_ret_td,0,,,,,
player,201111270cin,cin,PeerCe00,punt_ret_long,0,,,,,
player,201111270cin,cle,dawsophi01,xpm,2,,,,,
player,201111270cin,cle,dawsophi01,xpa,2,,,,,
player,201111270cin,cle,dawsophi01,fgm,2,,,,,
player,201111270cin,cle,dawsophi01,fga,3,,,,,
player,201111270cin,cle,dawsophi01,punt,0,,,,,
player,201111270cin,cle,dawsophi01,punt_yds,0,,,,,
player,201111270cin,cle,dawsophi01,punt_yds_per_punt,,,,,,
player,201111270cin,cle,dawsophi01,punt_long,0,,,,,
player,201111270cin,cle,MaynBr20,xpm,,,,,,
player,201111270cin,cle,MaynBr20,xpa,,,,,,
player,201111270cin,cle,MaynBr20,fgm,,,,,,
player,201111270cin,cle,MaynBr20,fga,,,,,,
player,201111270cin,cle,MaynBr20,punt,5,,,,,
player,201111270cin,cle,MaynBr20,punt_yds,215,,,,,
player,201111270cin,cle,MaynBr20,punt_yds_per_punt,43.0,,,,,
player,201111270cin,cle,MaynBr20,punt_long,47,,,,,
player,201111270cin,cin,nugenmik01,xpm,2,,,,,
player,201111270cin,cin,nugenmik01,xpa,2,,,,,
player,201111270cin,cin,nugenmik01,fgm,3,,,,,
player,201111270cin,cin,nugenmik01,fga,3,,,,,
player,201111270cin,cin,nugenmik01,punt,0,,,,,
player,201111270cin,cin,nugenmik01,punt_yds,0,,,,,
player,201111270cin,cin,nugenmik01,punt_yds_per_punt,,,,,,
player,201111270cin,cin,nugenmik01,punt_long,0,,,,,
player,201111270cin,cin,HubeKe20,xpm,,,,,,
player,201111270cin,cin,HubeKe20,xpa,,,,,,
player,201111270cin,cin,HubeKe20,fgm,,,,,,
player,201111270cin,cin,HubeKe20,fga,,,,,,
player,201111270cin,cin,HubeKe20,punt,4,,,,,
player,201111270cin,cin,HubeKe20,punt_yds,191,,,,,
player,201111270cin,cin,HubeKe20,punt_yds_per_punt,47.8,,,,,
player,201111270cin,cin,HubeKe20,punt_long,58,,,,,
