game,2011,9,20111106,201111060htx,cle,"Cleveland Browns",12,htx,"Houston Texans",30
player,201111060htx,htx,NolaTr99,pass_defended,0,,,,,
player,201111060htx,htx,NolaTr99,sacks,0.0,,,,,
player,201111060htx,htx,NolaTr99,tackles_combined,2,,,,,
player,201111060htx,htx,NolaTr99,tackles_solo,1,,,,,
player,201111060htx,htx,NolaTr99,tackles_assists,1,,,,,
player,201111060htx,htx,NolaTr99,tackles_loss,0,,,,,
player,201111060htx,htx,NolaTr99,qb_hits,0,,,,,
player,201111060htx,htx,NolaTr99,fumbles_rec,0,,,,,
player,201111060htx,htx,NolaTr99,fumbles_rec_yds,0,,,,,
player,201111060htx,htx,NolaTr99,fumbles_rec_td,0,,,,,
player,201111060htx,htx,NolaTr99,fumbles_forced,0,,,,,
player,201111060htx,htx,RyanDe20,def_int,0,,,,,
player,201111060htx,htx,RyanDe20,def_int_yds,0,,,,,
player,201111060htx,htx,RyanDe20,def_int_td,0,,,,,
player,201111060htx,htx,RyanDe20,def_int_long,0,,,,,
player,201111060htx,htx,RyanDe20,pass_defended,0,,,,,
player,201111060htx,htx,RyanDe20,sacks,0.0,,,,,
player,201111060htx,htx,RyanDe20,tackles_combined,2,,,,,
player,201111060htx,htx,RyanDe20,tackles_solo,1,,,,,
player,201111060htx,htx,RyanDe20,tackles_assists,1,,,,,
player,201111060htx,htx,RyanDe20,tackles_loss,0,,,,,
player,201111060htx,htx,RyanDe20,qb_hits,0,,,,,
player,201111060htx,htx,RyanDe20,fumbles_rec,0,,,,,
player,201111060htx,htx,RyanDe20,fumbles_rec_yds,0,,,,,
player,201111060htx,htx,RyanDe20,fumbles_rec_td,0,,,,,
player,201111060htx,htx,RyanDe20,fumbles_forced,1,,,,,
player,201111060htx,htx,AlleJa23,def_int,0,,,,,
player,201111060htx,htx,AlleJa23,def_int_yds,0,,,,,
player,201111060htx,htx,AlleJa23,def_int_td,0,,,,,
player,201111060htx,htx,AlleJa23,def_int_long,0,,,,,
player,201111060htx,htx,AlleJa23,pass_defended,0,,,,,
player,201111060htx,htx,AlleJa23,sacks,0.0,,,,,
player,201111060htx,htx,AlleJa23,tackles_combined,1,,,,,
player,201111060htx,htx,AlleJa23,tackles_solo,1,,,,,
player,201111060htx,htx,AlleJa23,tackles_assists,0,,,,,
player,201111060htx,htx,AlleJa23,tackles_loss,0,,,,,
player,201111060htx,htx,AlleJa23,qb_hits,0,,,,,
player,201111060htx,htx,AlleJa23,fumbles_rec,0,,,,,
player,201111060htx,htx,AlleJa23,fumbles_rec_yds,0,,,,,
player,201111060htx,htx,AlleJa23,fumbles_rec_td,0,,,,,
player,201111060htx,htx,AlleJa23,fumbles_forced,0,,,,,
player,201111060htx,htx,BulmTi20,def_int,0,,,,,
player,201111060htx,htx,BulmTi20,def_int_yds,0,,,,,
player,201111060htx,htx,BulmTi20,def_int_td,0,,,,,
player,201111060htx,htx,BulmTi20,def_int_long,0,,,,,
player,201111060htx,htx,BulmTi20,pass_defended,0,,,,,
player,201111060htx,htx,BulmTi20,sacks,0.0,,,,,
player,201111060htx,htx,BulmTi20,tackles_combined,1,,,,,
player,201111060htx,htx,BulmTi20,tackles_solo,1,,,,,
player,201111060htx,htx,BulmTi20,tackles_assists,0,,,,,
player,201111060htx,htx,BulmTi20,tackles_loss,0,,,,,
player,201111060htx,htx,BulmTi20,qb_hits,0,,,,,
player,201111060htx,htx,BulmTi20,fumbles_rec,0,,,,,
player,201111060htx,htx,BulmTi20,fumbles_rec_yds,0,,,,,
player,201111060htx,htx,BulmTi20,fumbles_rec_td,0,,,,,
player,201111060htx,htx,BulmTi20,fumbles_forced,0,,,,,
player,201111060htx,htx,DobbTi20,def_int,0,,,,,
player,201111060htx,htx,DobbTi20,def_int_yds,0,,,,,
player,201111060htx,htx,DobbTi20,def_int_td,0,,,,,
player,201111060htx,htx,DobbTi20,def_int_long,0,,,,,
player,201111060htx,htx,DobbTi20,pass_defended,0,,,,,
player,201111060htx,htx,DobbTi20,sacks,0.0,,,,,
player,201111060htx,htx,DobbTi20,tackles_combined,1,,,,,
player,201111060htx,htx,DobbTi20,tackles_solo,1,,,,,
player,201111060htx,htx,DobbTi20,tackles_assists,0,,,,,
player,201111060htx,htx,DobbTi20,tackles_loss,0,,,,,
player,201111060htx,htx,DobbTi20,qb_hits,0,,,,,
player,201111060htx,htx,DobbTi20,fumbles_rec,0,,,,,
player,201111060htx,htx,DobbTi20,fumbles_rec_yds,0,,,,,
player,201111060htx,htx,DobbTi20,fumbles_rec_td,0,,,,,
player,201111060htx,htx,DobbTi20,fumbles_forced,0,,,,,
player,201111060htx,htx,McCaBr99,def_int,0,,,,,
player,201111060htx,htx,McCaBr99,def_int_yds,0,,,,,
player,201111060htx,htx,McCaBr99,def_int_td,0,,,,,
player,201111060htx,htx,McCaBr99,def_int_long,0,,,,,
player,201111060htx,htx,McCaBr99,pass_defended,0,,,,,
player,201111060htx,htx,McCaBr99,sacks,0.0,,,,,
player,201111060htx,htx,McCaBr99,tackles_combined,1,,,,,
player,201111060htx,htx,McCaBr99,tackles_solo,1,,,,,
player,201111060htx,htx,McCaBr99,tackles_assists,0,,,,,
player,201111060htx,htx,McCaBr99,tackles_loss,0,,,,,
player,201111060htx,htx,McCaBr99,qb_hits,0,,,,,
player,201111060htx,htx,McCaBr99,fumbles_rec,0,,,,,
player,201111060htx,htx,McCaBr99,fumbles_rec_yds,0,,,,,
player,201111060htx,htx,McCaBr99,fumbles_rec_td,0,,,,,
player,201111060htx,htx,McCaBr99,fumbles_forced,0,,,,,
player,201111060htx,htx,rackenei01,def_int,0,,,,,
player,201111060htx,htx,rackenei01,def_int_yds,0,,,,,
player,201111060htx,htx,rackenei01,def_int_td,0,,,,,
player,201111060htx,htx,rackenei01,def_int_long,0,,,,,
player,201111060htx,htx,rackenei01,pass_defended,0,,,,,
player,201111060htx,htx,rackenei01,sacks,0.0,,,,,
player,201111060htx,htx,rackenei01,tackles_combined,1,,,,,
player,201111060htx,htx,rackenei01,tackles_solo,1,,,,,
player,201111060htx,htx,rackenei01,tackles_assists,0,,,,,
player,201111060htx,htx,rackenei01,tackles_loss,0,,,,,
player,201111060htx,htx,rackenei01,qb_hits,0,,,,,
player,201111060htx,htx,rackenei01,fumbles_rec,0,,,,,
player,201111060htx,htx,rackenei01,fumbles_rec_yds,0,,,,,
player,201111060htx,htx,rackenei01,fumbles_rec_td,0,,,,,
player,201111060htx,htx,rackenei01,fumbles_forced,0,,,,,
player,201111060htx,htx,JamiTi99,def_int,0,,,,,
player,201111060htx,htx,JamiTi99,def_int_yds,0,,,,,
player,201111060htx,htx,JamiTi99,def_int_td,0,,,,,
player,201111060htx,htx,JamiTi99,def_int_long,0,,,,,
player,201111060htx,htx,JamiTi99,pass_defended,0,,,,,
player,201111060htx,htx,JamiTi99,sacks,0.0,,,,,
player,201111060htx,htx,JamiTi99,tackles_combined,0,,,,,
player,201111060htx,htx,JamiTi99,tackles_solo,0,,,,,
player,201111060htx,htx,JamiTi99,tackles_assists,0,,,,,
player,201111060htx,htx,JamiTi99,tackles_loss,0,,,,,
player,201111060htx,htx,JamiTi99,qb_hits,2,,,,,
player,201111060htx,htx,JamiTi99,fumbles_rec,0,,,,,
player,201111060htx,htx,JamiTi99,fumbles_rec_yds,0,,,,,
player,201111060htx,htx,JamiTi99,fumbles_rec_td,0,,,,,
player,201111060htx,htx,JamiTi99,fumbles_forced,0,,,,,
player,201111060htx,cle,CribJo01,kick_ret,2,,,,,
player,201111060htx,cle,CribJo01,kick_ret_yds,94,,,,,
player,201111060htx,cle,CribJo01,kick_ret_yds_per_ret,47.0,,,,,
player,201111060htx,cle,CribJo01,kick_ret_td,0,,,,,
player,201111060htx,cle,CribJo01,kick_ret_long,63,,,,,
player,201111060htx,cle,CribJo01,punt_ret,1,,,,,
player,201111060htx,cle,CribJo01,punt_ret_yds,3,,,,,
player,201111060htx,cle,CribJo01,punt_ret_yds_per_ret,3.0,,,,,
player,201111060htx,cle,CribJo01,punt_ret_td,0,,,,,
player,201111060htx,cle,CribJo01,punt_ret_long,3,,,,,
player,201111060htx,cle,MareOw00,kick_ret,3,,,,,
player,201111060htx,cle,MareOw00,kick_ret_yds,38,,,,,
player,201111060htx,cle,MareOw00,kick_ret_yds_per_ret,12.7,,,,,
player,201111060htx,cle,MareOw00,kick_ret_td,0,,,,,
player,201111060htx,cle,MareOw00,kick_ret_long,13,,,,,
player,201111060htx,cle,MareOw00,punt_ret,0,,,,,
player,201111060htx,cle,MareOw00,punt_ret_yds,0,,,,,
player,201111060htx,cle,MareOw00,punt_ret_yds_per_ret,,,,,,
player,201111060htx,cle,MareOw00,punt_ret_td,0,,,,,
player,201111060htx,cle,MareOw00,punt_ret_long,0,,,,,
player,201111060htx,cle,AdamMi21,kick_ret,1,,,,,
player,201111060htx,cle,AdamMi21,kick_ret_yds,12,,,,,
player,201111060htx,cle,AdamMi21,kick_ret_yds_per_ret,12.0,,,,,
player,201111060htx,cle,AdamMi21,kick_ret_td,0,,,,,
player,201111060htx,cle,AdamMi21,kick_ret_long,12,,,,,
player,201111060htx,cle,AdamMi21,punt_ret,0,,,,,
player,201111060htx,cle,AdamMi21,punt_ret_yds,0,,,,,
player,201111060htx,cle,AdamMi21,punt_ret_yds_per_ret,,,,,,
player,201111060htx,cle,AdamMi21,punt_ret_td,0,,,,,
player,201111060htx,cle,AdamMi21,punt_ret_long,0,,,,,
player,201111060htx,htx,JoneJa03,kick_ret,0,,,,,
player,201111060htx,htx,JoneJa03,kick_ret_yds,0,,,,,
player,201111060htx,htx,JoneJa03,kick_ret_yds_per_ret,,,,,,
player,201111060htx,htx,JoneJa03,kick_ret_td,0,,,,,
player,201111060htx,htx,JoneJa03,kick_ret_long,0,,,,,
player,201111060htx,htx,JoneJa03,punt_ret,2,,,,,
player,201111060htx,htx,JoneJa03,punt_ret_yds,56,,,,,
player,201111060htx,htx,JoneJa03,punt_ret_yds_per_ret,28.0,,,,,
player,201111060htx,htx,JoneJa03,punt_ret_td,0,,,,,
player,201111060htx,htx,JoneJa03,punt_ret_long,50,,,,,
player,201111060htx,htx,McMaSh99,kick_ret,3,,,,,
player,201111060htx,htx,McMaSh99,kick_ret_yds,67,,,,,
player,201111060htx,htx,McMaSh99,kick_ret_yds_per_ret,22.3,,,,,
player,201111060htx,htx,McMaSh99,kick_ret_td,0,,,,,
player,201111060htx,htx,McMaSh99,kick_ret_long,26,,,,,
player,201111060htx,htx,McMaSh99,punt_ret,0,,,,,
player,201111060htx,htx,McMaSh99,punt_ret_yds,0,,,,,
player,201111060htx,htx,McMaSh99,punt_ret_yds_per_ret,,,,,,
player,201111060htx,htx,McMaSh99,punt_ret_td,0,,,,,
player,201111060htx,htx,McMaSh99,punt_ret_long,0,,,,,
player,201111060htx,cle,MaynBr20,xpm,,,,,,
player,201111060htx,cle,MaynBr20,xpa,,,,,,
player,201111060htx,cle,MaynBr20,fgm,,,,,,
player,201111060htx,cle,MaynBr20,fga,,,,,,
player,201111060htx,cle,MaynBr20,punt,4,,,,,
player,201111060htx,cle,MaynBr20,punt_yds,175,,,,,
player,201111060htx,cle,MaynBr20,punt_yds_per_punt,43.8,,,,,
player,201111060htx,cle,MaynBr20,punt_long,52,,,,,
player,201111060htx,cle,dawsophi01,xpm,,,,,,
player,201111060htx,cle,dawsophi01,xpa,,,,,,
player,201111060htx,cle,dawsophi01,fgm,2,,,,,
player,201111060htx,cle,dawsophi01,fga,2,,,,,
player,201111060htx,cle,dawsophi01,punt,0,,,,,
player,201111060htx,cle,dawsophi01,punt_yds,0,,,,,
player,201111060htx,cle,dawsophi01,punt_yds_per_punt,,,,,,
player,201111060htx,cle,dawsophi01,punt_long,0,,,,,
player,201111060htx,htx,rackenei01,xpm,3,,,,,
player,201111060htx,htx,rackenei01,xpa,3,,,,,
player,201111060htx,htx,rackenei01,fgm,3,,,,,
player,201111060htx,htx,rackenei01,fga,3,,,,,
player,201111060htx,htx,rackenei01,punt,0,,,,,
player,201111060htx,htx,rackenei01,punt_yds,0,,,,,
player,201111060htx,htx,rackenei01,punt_yds_per_punt,,,,,,
player,201111060htx,htx,rackenei01,punt_long,0,,,,,
player,201111060htx,htx,HartBr01,xpm,,,,,,
player,201111060htx,htx,HartBr01,xpa,,,,,,
player,201111060htx,htx,HartBr01,fgm,,,,,,
player,201111060htx,htx,HartBr01,fga,,,,,,
player,201111060htx,htx,HartBr01,punt,2,,,,,
player,201111060htx,htx,HartBr01,punt_yds,95,,,,,
player,201111060htx,htx,HartBr01,punt_yds_per_punt,47.5,,,,,
player,201111060htx,htx,HartBr01,punt_long,49,,,,,
