game,2011,5,20111009,201110090sfo,tam,"Tampa Bay Buccaneers",3,sfo,"San Francisco 49ers",48
player,201110090sfo,sfo,WalkHu00,targets,3,,,,,
player,201110090sfo,sfo,WalkHu00,rec,2,,,,,
player,201110090sfo,sfo,WalkHu00,rec_yds,37,,,,,
player,201110090sfo,sfo,WalkHu00,rec_td,1,,,,,
player,201110090sfo,sfo,WalkHu00,rec_long,26,,,,,
player,201110090sfo,sfo,WalkHu00,fumbles,0,,,,,
player,201110090sfo,sfo,WalkHu00,fumbles_lost,,,,,,
player,201110090sfo,sfo,CrabMi00,pass_cmp,0,,,,,
player,201110090sfo,sfo,CrabMi00,pass_att,0,,,,,
player,201110090sfo,sfo,CrabMi00,pass_yds,0,,,,,
player,201110090sfo,sfo,CrabMi00,pass_td,0,,,,,
player,201110090sfo,sfo,CrabMi00,pass_int,0,,,,,
player,201110090sfo,sfo,CrabMi00,pass_sacked,0,,,,,
player,201110090sfo,sfo,CrabMi00,pass_sacked_yds,0,,,,,
player,201110090sfo,sfo,CrabMi00,pass_long,0,,,,,
player,201110090sfo,sfo,CrabMi00,pass_rating,,,,,,
player,201110090sfo,sfo,CrabMi00,rush_att,0,,,,,
player,201110090sfo,sfo,CrabMi00,rush_yds,0,,,,,
player,201110090sfo,sfo,CrabMi00,rush_td,0,,,,,
player,201110090sfo,sfo,CrabMi00,rush_long,0,,,,,
player,201110090sfo,sfo,CrabMi00,targets,5,,,,,
player,201110090sfo,sfo,CrabMi00,rec,2,,,,,
player,201110090sfo,sfo,CrabMi00,rec_yds,36,,,,,
player,201110090sfo,sfo,CrabMi00,rec_td,0,,,,,
player,201110090sfo,sfo,CrabMi00,rec_long,21,,,,,
player,201110090sfo,sfo,CrabMi00,fumbles,0,,,,,
player,201110090sfo,sfo,CrabMi00,fumbles_lost,,,,,,
player,201110090sfo,sfo,WillKy01,pass_cmp,0,,,,,
player,201110090sfo,sfo,WillKy01,pass_att,0,,,,,
player,201110090sfo,sfo,WillKy01,pass_yds,0,,,,,
player,201110090sfo,sfo,WillKy01,pass_td,0,,,,,
player,201110090sfo,sfo,WillKy01,pass_int,0,,,,,
player,201110090sfo,sfo,WillKy01,pass_sacked,0,,,,,
player,201110090sfo,sfo,WillKy01,pass_sacked_yds,0,,,,,
player,201110090sfo,sfo,WillKy01,pass_long,0,,,,,
player,201110090sfo,sfo,WillKy01,pass_rating,,,,,,
player,201110090sfo,sfo,WillKy01,rush_att,0,,,,,
player,201110090sfo,sfo,WillKy01,rush_yds,0,,,,,
player,201110090sfo,sfo,WillKy01,rush_td,0,,,,,
player,201110090sfo,sfo,WillKy01,rush_long,0,,,,,
player,201110090sfo,sfo,WillKy01,targets,1,,,,,
player,201110090sfo,sfo,WillKy01,rec,0,,,,,
player,201110090sfo,sfo,WillKy01,rec_yds,0,,,,,
player,201110090sfo,sfo,WillKy01,rec_td,0,,,,,
player,201110090sfo,sfo,WillKy01,rec_long,0,,,,,
player,201110090sfo,sfo,WillKy01,fumbles,0,,,,,
player,201110090sfo,sfo,WillKy01,fumbles_lost,,,,,,
player,201110090sfo,sfo,MillBr02,pass_cmp,0,,,,,
player,201110090sfo,sfo,MillBr02,pass_att,0,,,,,
player,201110090sfo,sfo,MillBr02,pass_yds,0,,,,,
player,201110090sfo,sfo,MillBr02,pass_td,0,,,,,
player,201110090sfo,sfo,MillBr02,pass_int,0,,,,,
player,201110090sfo,sfo,MillBr02,pass_sacked,0,,,,,
player,201110090sfo,sfo,MillBr02,pass_sacked_yds,0,,,,,
player,201110090sfo,sfo,MillBr02,pass_long,0,,,,,
player,201110090sfo,sfo,MillBr02,pass_rating,,,,,,
player,201110090sfo,sfo,MillBr02,rush_att,1,,,,,
player,201110090sfo,sfo,MillBr02,rush_yds,0,,,,,
player,201110090sfo,sfo,MillBr02,rush_td,0,,,,,
player,201110090sfo,sfo,MillBr02,rush_long,0,,,,,
player,201110090sfo,sfo,MillBr02,targets,2,,,,,
player,201110090sfo,sfo,MillBr02,rec,0,,,,,
player,201110090sfo,sfo,MillBr02,rec_yds,0,,,,,
player,201110090sfo,sfo,MillBr02,rec_td,0,,,,,
player,201110090sfo,sfo,MillBr02,rec_long,0,,,,,
player,201110090sfo,sfo,MillBr02,fumbles,0,,,,,
player,201110090sfo,sfo,MillBr02,fumbles_lost,,,,,,
player,201110090sfo,sfo,DaviVe00,pass_cmp,0,,,,,
player,201110090sfo,sfo,DaviVe00,pass_att,0,,,,,
player,201110090sfo,sfo,DaviVe00,pass_yds,0,,,,,
player,201110090sfo,sfo,DaviVe00,pass_td,0,,,,,
player,201110090sfo,sfo,DaviVe00,pass_int,0,,,,,
player,201110090sfo,sfo,DaviVe00,pass_sacked,0,,,,,
player,201110090sfo,sfo,DaviVe00,pass_sacked_yds,0,,,,,
player,201110090sfo,sfo,DaviVe00,pass_long,0,,,,,
player,201110090sfo,sfo,DaviVe00,pass_rating,,,,,,
player,201110090sfo,sfo,DaviVe00,rush_att,1,,,,,
player,201110090sfo,sfo,DaviVe00,rush_yds,-3,,,,,
player,201110090sfo,sfo,DaviVe00,rush_td,0,,,,,
player,201110090sfo,sfo,DaviVe00,rush_long,-3,,,,,
player,201110090sfo,sfo,DaviVe00,targets,3,,,,,
player,201110090sfo,sfo,DaviVe00,rec,3,,,,,
player,201110090sfo,sfo,DaviVe00,rec_yds,39,,,,,
player,201110090sfo,sfo,DaviVe00,rec_td,2,,,,,
player,201110090sfo,sfo,DaviVe00,rec_long,23,,,,,
player,201110090sfo,sfo,DaviVe00,fumbles,0,,,,,
player,201110090sfo,sfo,DaviVe00,fumbles_lost,,,,,,
player,201110090sfo,tam,JoneSe20,def_int,0,,,,,
player,201110090sfo,tam,JoneSe20,def_int_yds,0,,,,,
player,201110090sfo,tam,JoneSe20,def_int_td,0,,,,,
player,201110090sfo,tam,JoneSe20,def_int_long,0,,,,,
player,201110090sfo,tam,JoneSe20,pass_defended,1,,,,,
player,201110090sfo,tam,JoneSe20,sacks,0.0,,,,,
player,201110090sfo,tam,JoneSe20,tackles_combined,9,,,,,
player,201110090sfo,tam,JoneSe20,tackles_solo,9,,,,,
player,201110090sfo,tam,JoneSe20,tackles_assists,0,,,,,
player,201110090sfo,tam,JoneSe20,tackles_loss,0,,,,,
player,201110090sfo,tam,JoneSe20,qb_hits,0,,,,,
player,201110090sfo,tam,JoneSe20,fumbles_rec,0,,,,,
player,201110090sfo,tam,JoneSe20,fumbles_rec_yds,0,,,,,
player,201110090sfo,tam,JoneSe20,fumbles_rec_td,0,,,,,
player,201110090sfo,tam,JoneSe20,fumbles_forced,0,,,,,
player,201110090sfo,tam,WatsDe99,def_int,0,,,,,
player,201110090sfo,tam,WatsDe99,def_int_yds,0,,,,,
player,201110090sfo,tam,WatsDe99,def_int_td,0,,,,,
player,201110090sfo,tam,WatsDe99,def_int_long,0,,,,,
player,201110090sfo,tam,WatsDe99,pass_defended,0,,,,,
player,201110090sfo,tam,WatsDe99,sacks,0.0,,,,,
player,201110090sfo,tam,WatsDe99,tackles_combined,7,,,,,
player,201110090sfo,tam,WatsDe99,tackles_solo,5,,,,,
player,201110090sfo,tam,WatsDe99,tackles_assists,2,,,,,
player,201110090sfo,tam,WatsDe99,tackles_loss,1,,,,,
player,201110090sfo,tam,WatsDe99,qb_hits,0,,,,,
player,201110090sfo,tam,WatsDe99,fumbles_rec,0,,,,,
player,201110090sfo,tam,WatsDe99,fumbles_rec_yds,0,,,,,
player,201110090sfo,tam,WatsDe99,fumbles_rec_td,0,,,,,
player,201110090sfo,tam,WatsDe99,fumbles_forced,0,,,,,
player,201110090sfo,tam,LyncCo99,def_int,0,,,,,
player,201110090sfo,tam,LyncCo99,def_int_yds,0,,,,,
player,201110090sfo,tam,LyncCo99,def_int_td,0,,,,,
player,201110090sfo,tam,LyncCo99,def_int_long,0,,,,,
player,201110090sfo,tam,LyncCo99,pass_defended,0,,,,,
player,201110090sfo,tam,LyncCo99,sacks,0.0,,,,,
player,201110090sfo,tam,LyncCo99,tackles_combined,6,,,,,
player,201110090sfo,tam,LyncCo99,tackles_solo,6,,,,,
player,201110090sfo,tam,LyncCo99,tackles_assists,0,,,,,
player,201110090sfo,tam,LyncCo99,tackles_loss,0,,,,,
player,201110090sfo,tam,LyncCo99,qb_hits,0,,,,,
player,201110090sfo,tam,LyncCo99,fumbles_rec,0,,,,,
player,201110090sfo,tam,LyncCo99,fumbles_rec_yds,0,,,,,
player,201110090sfo,tam,LyncCo99,fumbles_rec_td,0,,,,,
player,201110090sfo,tam,LyncCo99,fumbles_forced,0,,,,,
player,201110090sfo,tam,HayeGe98,def_int,0,,,,,
player,201110090sfo,tam,HayeGe98,def_int_yds,0,,,,,
player,201110090sfo,tam,HayeGe98,def_int_td,0,,,,,
player,201110090sfo,tam,HayeGe98,def_int_long,0,,,,,
player,201110090sfo,tam,HayeGe98,pass_defended,0,,,,,
player,201110090sfo,tam,HayeGe98,sacks,0.0,,,,,
player,201110090sfo,tam,HayeGe98,tackles_combined,5,,,,,
player,201110090sfo,tam,HayeGe98,tackles_solo,4,,,,,
player,201110090sfo,tam,HayeGe98,tackles_assists,1,,,,,
player,201110090sfo,tam,HayeGe98,tackles_loss,1,,,,,
player,201110090sfo,tam,HayeGe98,qb_hits,0,,,,,
player,201110090sfo,tam,HayeGe98,fumbles_rec,0,,,,,
player,201110090sfo,tam,HayeGe98,fumbles_rec_yds,0,,,,,
player,201110090sfo,tam,HayeGe98,fumbles_rec_td,0,,,,,
player,201110090sfo,tam,HayeGe98,fumbles_forced,0,,,,,
player,201110090sfo,tam,BennMi99,def_int,0,,,,,
player,201110090sfo,tam,BennMi99,def_int_yds,0,,,,,
player,201110090sfo,tam,BennMi99,def_int_td,0,,,,,
player,201110090sfo,tam,BennMi99,def_int_long,0,,,,,
player,201110090sfo,tam,BennMi99,pass_defended,0,,,,,
player,201110090sfo,tam,BennMi99,sacks,0.0,,,,,
player,201110090sfo,tam,BennMi99,tackles_combined,4,,,,,
player,201110090sfo,tam,BennMi99,tackles_solo,4,,,,,
player,201110090sfo,tam,BennMi99,tackles_assists,0,,,,,
player,201110090sfo,tam,BennMi99,tackles_loss,1,,,,,
player,201110090sfo,tam,BennMi99,qb_hits,0,,,,,
player,201110090sfo,tam,BennMi99,fumbles_rec,0,,,,,
player,201110090sfo,tam,BennMi99,fumbles_rec_yds,0,,,,,
player,201110090sfo,tam,BennMi99,fumbles_rec_td,0,,,,,
player,201110090sfo,tam,BennMi99,fumbles_forced,0,,,,,
player,201110090sfo,tam,FostMa00,def_int,0,,,,,
player,201110090sfo,tam,FostMa00,def_int_yds,0,,,,,
player,201110090sfo,tam,FostMa00,def_int_td,0,,,,,
player,201110090sfo,tam,FostMa00,def_int_long,0,,,,,
player,201110090sfo,tam,FostMa00,pass_defended,0,,,,,
player,201110090sfo,tam,FostMa00,sacks,0.0,,,,,
player,201110090sfo,tam,FostMa00,tackles_combined,3,,,,,
player,201110090sfo,tam,FostMa00,tackles_solo,2,,,,,
player,201110090sfo,tam,FostMa00,tackles_assists,1,,,,,
player,201110090sfo,tam,FostMa00,tackles_loss,0,,,,,
player,201110090sfo,tam,FostMa00,qb_hits,1,,,,,
player,201110090sfo,tam,FostMa00,fumbles_rec,1,,,,,
player,201110090sfo,tam,FostMa00,fumbles_rec_yds,0,,,,,
player,201110090sfo,tam,FostMa00,fumbles_rec_td,0,,,,,
player,201110090sfo,tam,FostMa00,fumbles_forced,0,,,,,
player,201110090sfo,tam,BoweDa00,def_int,0,,,,,
player,201110090sfo,tam,BoweDa00,def_int_yds,0,,,,,
player,201110090sfo,tam,BoweDa00,def_int_td,0,,,,,
player,201110090sfo,tam,BoweDa00,def_int_long,0,,,,,
player,201110090sfo,tam,BoweDa00,pass_defended,1,,,,,
player,201110090sfo,tam,BoweDa00,sacks,0.0,,,,,
player,201110090sfo,tam,BoweDa00,tackles_combined,2,,,,,
player,201110090sfo,tam,BoweDa00,tackles_solo,2,,,,,
player,201110090sfo,tam,BoweDa00,tackles_assists,0,,,,,
player,201110090sfo,tam,BoweDa00,tackles_loss,1,,,,,
player,201110090sfo,tam,BoweDa00,qb_hits,0,,,,,
player,201110090sfo,tam,BoweDa00,fumbles_rec,0,,,,,
player,201110090sfo,tam,BoweDa00,fumbles_rec_yds,0,,,,,
player,201110090sfo,tam,BoweDa00,fumbles_rec_td,0,,,,,
player,201110090sfo,tam,BoweDa00,fumbles_forced,0,,,,,
player,201110090sfo,tam,ClayAd00,def_int,0,,,,,
player,201110090sfo,tam,ClayAd00,def_int_yds,0,,,,,
player,201110090sfo,tam,ClayAd00,def_int_td,0,,,,,
player,201110090sfo,tam,ClayAd00,def_int_long,0,,,,,
player,201110090sfo,tam,ClayAd00,pass_defended,0,,,,,
player,201110090sfo,tam,ClayAd00,sacks,0.0,,,,,
player,201110090sfo,tam,ClayAd00,tackles_combined,2,,,,,
player,201110090sfo,tam,ClayAd00,tackles_solo,1,,,,,
player,201110090sfo,tam,ClayAd00,tackles_assists,1,,,,,
player,201110090sfo,tam,ClayAd00,tackles_loss,0,,,,,
player,201110090sfo,tam,ClayAd00,qb_hits,1,,,,,
player,201110090sfo,tam,ClayAd00,fumbles_rec,0,,,,,
player,201110090sfo,tam,ClayAd00,fumbles_rec_yds,0,,,,,
player,201110090sfo,tam,ClayAd00,fumbles_rec_td,0,,,,,
player,201110090sfo,tam,ClayAd00,fumbles_forced,0,,,,,
player,201110090sfo,tam,CrowTi99,def_int,0,,,,,
player,201110090sfo,tam,CrowTi99,def_int_yds,0,,,,,
player,201110090sfo,tam,CrowTi99,def_int_td,0,,,,,
player,201110090sfo,tam,CrowTi99,def_int_long,0,,,,,
player,201110090sfo,tam,CrowTi99,pass_defended,0,,,,,
player,201110090sfo,tam,CrowTi99,sacks,0.0,,,,,
player,201110090sfo,tam,CrowTi99,tackles_combined,2,,,,,
player,201110090sfo,tam,CrowTi99,tackles_solo,1,,,,,
player,201110090sfo,tam,CrowTi99,tackles_assists,1,,,,,
player,201110090sfo,tam,CrowTi99,tackles_loss,0,,,,,
player,201110090sfo,tam,CrowTi99,qb_hits,0,,,,,
player,201110090sfo,tam,CrowTi99,fumbles_rec,0,,,,,
player,201110090sfo,tam,CrowTi99,fumbles_rec_yds,0,,,,,
player,201110090sfo,tam,CrowTi99,fumbles_rec_td,0,,,,,
player,201110090sfo,tam,CrowTi99,fumbles_forced,0,,,,,
player,201110090sfo,tam,HaywAd98,def_int,0,,,,,
player,201110090sfo,tam,HaywAd98,def_int_yds,0,,,,,
player,201110090sfo,tam,HaywAd98,def_int_td,0,,,,,
player,201110090sfo,tam,HaywAd98,def_int_long,0,,,,,
player,201110090sfo,tam,HaywAd98,pass_defended,0,,,,,
player,201110090sfo,tam,HaywAd98,sacks,0.0,,,,,
player,201110090sfo,tam,HaywAd98,tackles_combined,2,,,,,
player,201110090sfo,tam,HaywAd98,tackles_solo,2,,,,,
player,201110090sfo,tam,HaywAd98,tackles_assists,0,,,,,
player,201110090sfo,tam,HaywAd98,tackles_loss,1,,,,,
player,201110090sfo,tam,HaywAd98,qb_hits,0,,,,,
player,201110090sfo,tam,HaywAd98,fumbles_rec,0,,,,,
player,201110090sfo,tam,HaywAd98,fumbles_rec_yds,0,,,,,
player,201110090sfo,tam,HaywAd98,fumbles_rec_td,0,,,,,
player,201110090sfo,tam,HaywAd98,fumbles_forced,0,,,,,
player,201110090sfo,tam,OkamFr99,def_int,0,,,,,
player,201110090sfo,tam,OkamFr99,def_int_yds,0,,,,,
player,201110090sfo,tam,OkamFr99,def_int_td,0,,,,,
player,201110090sfo,tam,OkamFr99,def_int_long,0,,,,,
player,201110090sfo,tam,OkamFr99,pass_defended,0,,,,,
player,201110090sfo,tam,OkamFr99,sacks,0.0,,,,,
player,201110090sfo,tam,OkamFr99,tackles_combined,2,,,,,
player,201110090sfo,tam,OkamFr99,tackles_solo,2,,,,,
player,201110090sfo,tam,OkamFr99,tackles_assists,0,,,,,
player,201110090sfo,tam,OkamFr99,tackles_loss,0,,,,,
player,201110090sfo,tam,OkamFr99,qb_hits,0,,,,,
player,201110090sfo,tam,OkamFr99,fumbles_rec,0,,,,,
player,201110090sfo,tam,OkamFr99,fumbles_rec_yds,0,,,,,
player,201110090sfo,tam,OkamFr99,fumbles_rec_td,0,,,,,
player,201110090sfo,tam,OkamFr99,fumbles_forced,0,,,,,
player,201110090sfo,tam,AsanLa99,def_int,0,,,,,
player,201110090sfo,tam,AsanLa99,def_int_yds,0,,,,,
player,201110090sfo,tam,AsanLa99,def_int_td,0,,,,,
player,201110090sfo,tam,AsanLa99,def_int_long,0,,,,,
player,201110090sfo,tam,AsanLa99,pass_defended,0,,,,,
player,201110090sfo,tam,AsanLa99,sacks,0.0,,,,,
player,201110090sfo,tam,AsanLa99,tackles_combined,1,,,,,
player,201110090sfo,tam,AsanLa99,tackles_solo,1,,,,,
player,201110090sfo,tam,AsanLa99,tackles_assists,0,,,,,
player,201110090sfo,tam,AsanLa99,tackles_loss,0,,,,,
player,201110090sfo,tam,AsanLa99,qb_hits,0,,,,,
player,201110090sfo,tam,AsanLa99,fumbles_rec,0,,,,,
player,201110090sfo,tam,AsanLa99,fumbles_rec_yds,0,,,,,
player,201110090sfo,tam,AsanLa99,fumbles_rec_td,0,,,,,
player,201110090sfo,tam,AsanLa99,fumbles_forced,0,,,,,
player,201110090sfo,tam,BarbRo00,def_int,0,,,,,
player,201110090sfo,tam,BarbRo00,def_int_yds,0,,,,,
player,201110090sfo,tam,BarbRo00,def_int_td,0,,,,,
player,201110090sfo,tam,BarbRo00,def_int_long,0,,,,,
player,201110090sfo,tam,BarbRo00,pass_defended,0,,,,,
player,201110090sfo,tam,BarbRo00,sacks,0.0,,,,,
player,201110090sfo,tam,BarbRo00,tackles_combined,1,,,,,
player,201110090sfo,tam,BarbRo00,tackles_solo,1,,,,,
player,201110090sfo,tam,BarbRo00,tackles_assists,0,,,,,
player,201110090sfo,tam,BarbRo00,tackles_loss,0,,,,,
player,201110090sfo,tam,BarbRo00,qb_hits,0,,,,,
player,201110090sfo,tam,BarbRo00,fumbles_rec,0,,,,,
player,201110090sfo,tam,BarbRo00,fumbles_rec_yds,0,,,,,
player,201110090sfo,tam,BarbRo00,fumbles_rec_td,0,,,,,
player,201110090sfo,tam,BarbRo00,fumbles_forced,0,,,,,
player,201110090sfo,tam,BiggE.99,def_int,0,,,,,
player,201110090sfo,tam,BiggE.99,def_int_yds,0,,,,,
player,201110090sfo,tam,BiggE.99,def_int_td,0,,,,,
player,201110090sfo,tam,BiggE.99,def_int_long,0,,,,,
player,201110090sfo,tam,BiggE.99,pass_defended,0,,,,,
player,201110090sfo,tam,BiggE.99,sacks,0.0,,,,,
player,201110090sfo,tam,BiggE.99,tackles_combined,1,,,,,
player,201110090sfo,tam,BiggE.99,tackles_solo,1,,,,,
player,201110090sfo,tam,BiggE.99,tackles_assists,0,,,,,
player,201110090sfo,tam,BiggE.99,tackles_loss,0,,,,,
player,201110090sfo,tam,BiggE.99,qb_hits,0,,,,,
player,201110090sfo,tam,BiggE.99,fumbles_rec,0,,,,,
player,201110090sfo,tam,BiggE.99,fumbles_rec_yds,0,,,,,
player,201110090sfo,tam,BiggE.99,fumbles_rec_td,0,,,,,
player,201110090sfo,tam,BiggE.99,fumbles_forced,0,,,,,
player,201110090sfo,tam,GaitAn00,def_int,0,,,,,
player,201110090sfo,tam,GaitAn00,def_int_yds,0,,,,,
player,201110090sfo,tam,GaitAn00,def_int_td,0,,,,,
player,201110090sfo,tam,GaitAn00,def_int_long,0,,,,,
player,201110090sfo,tam,GaitAn00,pass_defended,0,,,,,
player,201110090sfo,tam,GaitAn00,sacks,0.0,,,,,
player,201110090sfo,tam,GaitAn00,tackles_combined,1,,,,,
player,201110090sfo,tam,GaitAn00,tackles_solo,1,,,,,
player,201110090sfo,tam,GaitAn00,tackles_assists,0,,,,,
player,201110090sfo,tam,GaitAn00,tackles_loss,0,,,,,
player,201110090sfo,tam,GaitAn00,qb_hits,0,,,,,
player,201110090sfo,tam,GaitAn00,fumbles_rec,0,,,,,
player,201110090sfo,tam,GaitAn00,fumbles_rec_yds,0,,,,,
player,201110090sfo,tam,GaitAn00,fumbles_rec_td,0,,,,,
player,201110090sfo,tam,GaitAn00,fumbles_forced,0,,,,,
player,201110090sfo,tam,LewiMy99,def_int,0,,,,,
player,201110090sfo,tam,LewiMy99,def_int_yds,0,,,,,
player,201110090sfo,tam,LewiMy99,def_int_td,0,,,,,
player,201110090sfo,tam,LewiMy99,def_int_long,0,,,,,
player,201110090sfo,tam,LewiMy99,pass_defended,0,,,,,
player,201110090sfo,tam,LewiMy99,sacks,0.0,,,,,
player,201110090sfo,tam,LewiMy99,tackles_combined,1,,,,,
player,201110090sfo,tam,LewiMy99,tackles_solo,1,,,,,
player,201110090sfo,tam,LewiMy99,tackles_assists,0,,,,,
player,201110090sfo,tam,LewiMy99,tackles_loss,0,,,,,
player,201110090sfo,tam,LewiMy99,qb_hits,0,,,,,
player,201110090sfo,tam,LewiMy99,fumbles_rec,0,,,,,
player,201110090sfo,tam,LewiMy99,fumbles_rec_yds,0,,,,,
player,201110090sfo,tam,LewiMy99,fumbles_rec_td,0,,,,,
player,201110090sfo,tam,LewiMy99,fumbles_forced,0,,,,,
player,201110090sfo,tam,LoriEr99,def_int,0,,,,,
player,201110090sfo,tam,LoriEr99,def_int_yds,0,,,,,
player,201110090sfo,tam,LoriEr99,def_int_td,0,,,,,
player,201110090sfo,tam,LoriEr99,def_int_long,0,,,,,
player,201110090sfo,tam,LoriEr99,pass_defended,0,,,,,
player,201110090sfo,tam,LoriEr99,sacks,0.0,,,,,
player,201110090sfo,tam,LoriEr99,tackles_combined,1,,,,,
player,201110090sfo,tam,LoriEr99,tackles_solo,1,,,,,
player,201110090sfo,tam,LoriEr99,tackles_assists,0,,,,,
player,201110090sfo,tam,LoriEr99,tackles_loss,0,,,,,
player,201110090sfo,tam,LoriEr99,qb_hits,0,,,,,
player,201110090sfo,tam,LoriEr99,fumbles_rec,0,,,,,
player,201110090sfo,tam,LoriEr99,fumbles_rec_yds,0,,,,,
player,201110090sfo,tam,LoriEr99,fumbles_rec_td,0,,,,,
player,201110090sfo,tam,LoriEr99,fumbles_forced,0,,,,,
player,201110090sfo,tam,MackEl20,def_int,0,,,,,
player,201110090sfo,tam,MackEl20,def_int_yds,0,,,,,
player,201110090sfo,tam,MackEl20,def_int_td,0,,,,,
player,201110090sfo,tam,MackEl20,def_int_long,0,,,,,
player,201110090sfo,tam,MackEl20,pass_defended,1,,,,,
player,201110090sfo,tam,MackEl20,sacks,0.0,,,,,
player,201110090sfo,tam,MackEl20,tackles_combined,1,,,,,
player,201110090sfo,tam,MackEl20,tackles_solo,1,,,,,
player,201110090sfo,tam,MackEl20,tackles_assists,0,,,,,
player,201110090sfo,tam,MackEl20,tackles_loss,0,,,,,
player,201110090sfo,tam,MackEl20,qb_hits,0,,,,,
player,201110090sfo,tam,MackEl20,fumbles_rec,0,,,,,
player,201110090sfo,tam,MackEl20,fumbles_rec_yds,0,,,,,
player,201110090sfo,tam,MackEl20,fumbles_rec_td,0,,,,,
player,201110090sfo,tam,MackEl20,fumbles_forced,0,,,,,
player,201110090sfo,tam,TaliAq99,def_int,0,,,,,
player,201110090sfo,tam,TaliAq99,def_int_yds,0,,,,,
player,201110090sfo,tam,TaliAq99,def_int_td,0,,,,,
player,201110090sfo,tam,TaliAq99,def_int_long,0,,,,,
player,201110090sfo,tam,TaliAq99,pass_defended,1,,,,,
player,201110090sfo,tam,TaliAq99,sacks,0.0,,,,,
player,201110090sfo,tam,TaliAq99,tackles_combined,0,,,,,
player,201110090sfo,tam,TaliAq99,tackles_solo,0,,,,,
player,201110090sfo,tam,TaliAq99,tackles_assists,0,,,,,
player,201110090sfo,tam,TaliAq99,tackles_loss,0,,,,,
player,201110090sfo,tam,TaliAq99,qb_hits,0,,,,,
player,201110090sfo,tam,TaliAq99,fumbles_rec,0,,,,,
player,201110090sfo,tam,TaliAq99,fumbles_rec_yds,0,,,,,
player,201110090sfo,tam,TaliAq99,fumbles_rec_td,0,,,,,
player,201110090sfo,tam,TaliAq99,fumbles_forced,0,,,,,
player,201110090sfo,tam,PricBr99,def_int,,,,,,
player,201110090sfo,tam,PricBr99,def_int_yds,,,,,,
player,201110090sfo,tam,PricBr99,def_int_td,,,,,,
player,201110090sfo,tam,PricBr99,def_int_long,,,,,,
player,201110090sfo,tam,PricBr99,pass_defended,0,,,,,
player,201110090sfo,tam,PricBr99,sacks,0.0,,,,,
player,201110090sfo,tam,PricBr99,tackles_combined,1,,,,,
player,201110090sfo,tam,PricBr99,tackles_solo,1,,,,,
player,201110090sfo,tam,PricBr99,tackles_assists,0,,,,,
player,201110090sfo,tam,PricBr99,tackles_loss,1,,,,,
player,201110090sfo,tam,PricBr99,qb_hits,0,,,,,
player,201110090sfo,tam,PricBr99,fumbles_rec,0,,,,,
player,201110090sfo,tam,PricBr99,fumbles_rec_yds,,,,,,
player,201110090sfo,tam,PricBr99,fumbles_rec_td,,,,,,
player,201110090sfo,tam,PricBr99,fumbles_forced,0,,,,,
player,201110090sfo,sfo,CullCh00,def_int,1,,,,,
player,201110090sfo,sfo,CullCh00,def_int_yds,23,,,,,
player,201110090sfo,sfo,CullCh00,def_int_td,0,,,,,
player,201110090sfo,sfo,CullCh00,def_int_long,23,,,,,
player,201110090sfo,sfo,CullCh00,pass_defended,3,,,,,
player,201110090sfo,sfo,CullCh00,sacks,0.0,,,,,
player,201110090sfo,sfo,CullCh00,tackles_combined,1,,,,,
player,201110090sfo,sfo,CullCh00,tackles_solo,1,,,,,
player,201110090sfo,sfo,CullCh00,tackles_assists,0,,,,,
player,201110090sfo,sfo,CullCh00,tackles_loss,0,,,,,
player,201110090sfo,sfo,CullCh00,qb_hits,0,,,,,
player,201110090sfo,sfo,CullCh00,fumbles_rec,0,,,,,
player,201110090sfo,sfo,CullCh00,fumbles_rec_yds,0,,,,,
player,201110090sfo,sfo,CullCh00,fumbles_rec_td,0,,,,,
player,201110090sfo,sfo,CullCh00,fumbles_forced,0,,,,,
player,201110090sfo,sfo,RogeCa20,def_int,1,,,,,
player,201110090sfo,sfo,RogeCa20,def_int_yds,31,,,,,
player,201110090sfo,sfo,RogeCa20,def_int_td,1,,,,,
player,201110090sfo,sfo,RogeCa20,def_int_long,31,,,,,
player,201110090sfo,sfo,RogeCa20,pass_defended,1,,,,,
player,201110090sfo,sfo,RogeCa20,sacks,0.0,,,,,
player,201110090sfo,sfo,RogeCa20,tackles_combined,1,,,,,
player,201110090sfo,sfo,RogeCa20,tackles_solo,1,,,,,
player,201110090sfo,sfo,RogeCa20,tackles_assists,0,,,,,
player,201110090sfo,sfo,RogeCa20,tackles_loss,1,,,,,
player,201110090sfo,sfo,RogeCa20,qb_hits,0,,,,,
player,201110090sfo,sfo,RogeCa20,fumbles_rec,0,,,,,
player,201110090sfo,sfo,RogeCa20,fumbles_rec_yds,0,,,,,
player,201110090sfo,sfo,RogeCa20,fumbles_rec_td,0,,,,,
player,201110090sfo,sfo,RogeCa20,fumbles_forced,0,,,,,
player,201110090sfo,sfo,SmitAl04,def_int,0,,,,,
player,201110090sfo,sfo,SmitAl04,def_int_yds,0,,,,,
player,201110090sfo,sfo,SmitAl04,def_int_td,0,,,,,
player,201110090sfo,sfo,SmitAl04,def_int_long,0,,,,,
player,201110090sfo,sfo,SmitAl04,pass_defended,0,,,,,
player,201110090sfo,sfo,SmitAl04,sacks,2.0,,,,,
player,201110090sfo,sfo,SmitAl04,tackles_combined,2,,,,,
player,201110090sfo,sfo,SmitAl04,tackles_solo,2,,,,,
player,201110090sfo,sfo,SmitAl04,tackles_assists,0,,,,,
