game,2011,6,20111016,201110160gnb,ram,"St. Louis Rams",3,gnb,"Green Bay Packers",24
player,201110160gnb,ram,ChamCh99,tackles_combined,7,,,,,
player,201110160gnb,ram,ChamCh99,tackles_solo,6,,,,,
player,201110160gnb,ram,ChamCh99,tackles_assists,1,,,,,
player,201110160gnb,ram,ChamCh99,tackles_loss,0,,,,,
player,201110160gnb,ram,ChamCh99,qb_hits,0,,,,,
player,201110160gnb,ram,ChamCh99,fumbles_rec,0,,,,,
player,201110160gnb,ram,ChamCh99,fumbles_rec_yds,0,,,,,
player,201110160gnb,ram,ChamCh99,fumbles_rec_td,0,,,,,
player,201110160gnb,ram,ChamCh99,fumbles_forced,0,,,,,
player,201110160gnb,ram,MikeQu20,def_int,0,,,,,
player,201110160gnb,ram,MikeQu20,def_int_yds,0,,,,,
player,201110160gnb,ram,MikeQu20,def_int_td,0,,,,,
player,201110160gnb,ram,MikeQu20,def_int_long,0,,,,,
player,201110160gnb,ram,MikeQu20,pass_defended,0,,,,,
player,201110160gnb,ram,MikeQu20,sacks,0.0,,,,,
player,201110160gnb,ram,MikeQu20,tackles_combined,7,,,,,
player,201110160gnb,ram,MikeQu20,tackles_solo,6,,,,,
player,201110160gnb,ram,MikeQu20,tackles_assists,1,,,,,
player,201110160gnb,ram,MikeQu20,tackles_loss,0,,,,,
player,201110160gnb,ram,MikeQu20,qb_hits,0,,,,,
player,201110160gnb,ram,MikeQu20,fumbles_rec,0,,,,,
player,201110160gnb,ram,MikeQu20,fumbles_rec_yds,0,,,,,
player,201110160gnb,ram,MikeQu20,fumbles_rec_td,0,,,,,
player,201110160gnb,ram,MikeQu20,fumbles_forced,0,,,,,
player,201110160gnb,ram,HallJa21,def_int,0,,,,,
player,201110160gnb,ram,HallJa21,def_int_yds,0,,,,,
player,201110160gnb,ram,HallJa21,def_int_td,0,,,,,
player,201110160gnb,ram,HallJa21,def_int_long,0,,,,,
player,201110160gnb,ram,HallJa21,pass_defended,0,,,,,
player,201110160gnb,ram,HallJa21,sacks,0.0,,,,,
player,201110160gnb,ram,HallJa21,tackles_combined,6,,,,,
player,201110160gnb,ram,HallJa21,tackles_solo,2,,,,,
player,201110160gnb,ram,HallJa21,tackles_assists,4,,,,,
player,201110160gnb,ram,HallJa21,tackles_loss,0,,,,,
player,201110160gnb,ram,HallJa21,qb_hits,0,,,,,
player,201110160gnb,ram,HallJa21,fumbles_rec,0,,,,,
player,201110160gnb,ram,HallJa21,fumbles_rec_yds,0,,,,,
player,201110160gnb,ram,HallJa21,fumbles_rec_td,0,,,,,
player,201110160gnb,ram,HallJa21,fumbles_forced,0,,,,,
player,201110160gnb,ram,StewDa00,def_int,0,,,,,
player,201110160gnb,ram,StewDa00,def_int_yds,0,,,,,
player,201110160gnb,ram,StewDa00,def_int_td,0,,,,,
player,201110160gnb,ram,StewDa00,def_int_long,0,,,,,
player,201110160gnb,ram,StewDa00,pass_defended,1,,,,,
player,201110160gnb,ram,StewDa00,sacks,0.0,,,,,
player,201110160gnb,ram,StewDa00,tackles_combined,6,,,,,
player,201110160gnb,ram,StewDa00,tackles_solo,4,,,,,
player,201110160gnb,ram,StewDa00,tackles_assists,2,,,,,
player,201110160gnb,ram,StewDa00,tackles_loss,0,,,,,
player,201110160gnb,ram,StewDa00,qb_hits,0,,,,,
player,201110160gnb,ram,StewDa00,fumbles_rec,0,,,,,
player,201110160gnb,ram,StewDa00,fumbles_rec_yds,0,,,,,
player,201110160gnb,ram,StewDa00,fumbles_rec_td,0,,,,,
player,201110160gnb,ram,StewDa00,fumbles_forced,0,,,,,
player,201110160gnb,ram,BannJu20,def_int,0,,,,,
player,201110160gnb,ram,BannJu20,def_int_yds,0,,,,,
player,201110160gnb,ram,BannJu20,def_int_td,0,,,,,
player,201110160gnb,ram,BannJu20,def_int_long,0,,,,,
player,201110160gnb,ram,BannJu20,pass_defended,0,,,,,
player,201110160gnb,ram,BannJu20,sacks,0.0,,,,,
player,201110160gnb,ram,BannJu20,tackles_combined,4,,,,,
player,201110160gnb,ram,BannJu20,tackles_solo,3,,,,,
player,201110160gnb,ram,BannJu20,tackles_assists,1,,,,,
player,201110160gnb,ram,BannJu20,tackles_loss,0,,,,,
player,201110160gnb,ram,BannJu20,qb_hits,0,,,,,
player,201110160gnb,ram,BannJu20,fumbles_rec,0,,,,,
player,201110160gnb,ram,BannJu20,fumbles_rec_yds,0,,,,,
player,201110160gnb,ram,BannJu20,fumbles_rec_td,0,,,,,
player,201110160gnb,ram,BannJu20,fumbles_forced,0,,,,,
player,201110160gnb,ram,KingJu99,def_int,0,,,,,
player,201110160gnb,ram,KingJu99,def_int_yds,0,,,,,
player,201110160gnb,ram,KingJu99,def_int_td,0,,,,,
player,201110160gnb,ram,KingJu99,def_int_long,0,,,,,
player,201110160gnb,ram,KingJu99,pass_defended,1,,,,,
player,201110160gnb,ram,KingJu99,sacks,0.0,,,,,
player,201110160gnb,ram,KingJu99,tackles_combined,4,,,,,
player,201110160gnb,ram,KingJu99,tackles_solo,2,,,,,
player,201110160gnb,ram,KingJu99,tackles_assists,2,,,,,
player,201110160gnb,ram,KingJu99,tackles_loss,0,,,,,
player,201110160gnb,ram,KingJu99,qb_hits,0,,,,,
player,201110160gnb,ram,KingJu99,fumbles_rec,0,,,,,
player,201110160gnb,ram,KingJu99,fumbles_rec_yds,0,,,,,
player,201110160gnb,ram,KingJu99,fumbles_rec_td,0,,,,,
player,201110160gnb,ram,KingJu99,fumbles_forced,0,,,,,
player,201110160gnb,ram,ScotDo99,def_int,0,,,,,
player,201110160gnb,ram,ScotDo99,def_int_yds,0,,,,,
player,201110160gnb,ram,ScotDo99,def_int_td,0,,,,,
player,201110160gnb,ram,ScotDo99,def_int_long,0,,,,,
player,201110160gnb,ram,ScotDo99,pass_defended,0,,,,,
player,201110160gnb,ram,ScotDo99,sacks,0.0,,,,,
player,201110160gnb,ram,ScotDo99,tackles_combined,3,,,,,
player,201110160gnb,ram,ScotDo99,tackles_solo,1,,,,,
player,201110160gnb,ram,ScotDo99,tackles_assists,2,,,,,
player,201110160gnb,ram,ScotDo99,tackles_loss,0,,,,,
player,201110160gnb,ram,ScotDo99,qb_hits,0,,,,,
player,201110160gnb,ram,ScotDo99,fumbles_rec,0,,,,,
player,201110160gnb,ram,ScotDo99,fumbles_rec_yds,0,,,,,
player,201110160gnb,ram,ScotDo99,fumbles_rec_td,0,,,,,
player,201110160gnb,ram,ScotDo99,fumbles_forced,0,,,,,
player,201110160gnb,ram,LongCh99,def_int,0,,,,,
player,201110160gnb,ram,LongCh99,def_int_yds,0,,,,,
player,201110160gnb,ram,LongCh99,def_int_td,0,,,,,
player,201110160gnb,ram,LongCh99,def_int_long,0,,,,,
player,201110160gnb,ram,LongCh99,pass_defended,0,,,,,
player,201110160gnb,ram,LongCh99,sacks,0.0,,,,,
player,201110160gnb,ram,LongCh99,tackles_combined,2,,,,,
player,201110160gnb,ram,LongCh99,tackles_solo,1,,,,,
player,201110160gnb,ram,LongCh99,tackles_assists,1,,,,,
player,201110160gnb,ram,LongCh99,tackles_loss,0,,,,,
player,201110160gnb,ram,LongCh99,qb_hits,0,,,,,
player,201110160gnb,ram,LongCh99,fumbles_rec,0,,,,,
player,201110160gnb,ram,LongCh99,fumbles_rec_yds,0,,,,,
player,201110160gnb,ram,LongCh99,fumbles_rec_td,0,,,,,
player,201110160gnb,ram,LongCh99,fumbles_forced,0,,,,,
player,201110160gnb,ram,PoppBr20,def_int,0,,,,,
player,201110160gnb,ram,PoppBr20,def_int_yds,0,,,,,
player,201110160gnb,ram,PoppBr20,def_int_td,0,,,,,
player,201110160gnb,ram,PoppBr20,def_int_long,0,,,,,
player,201110160gnb,ram,PoppBr20,pass_defended,0,,,,,
player,201110160gnb,ram,PoppBr20,sacks,0.0,,,,,
player,201110160gnb,ram,PoppBr20,tackles_combined,2,,,,,
player,201110160gnb,ram,PoppBr20,tackles_solo,0,,,,,
player,201110160gnb,ram,PoppBr20,tackles_assists,2,,,,,
player,201110160gnb,ram,PoppBr20,tackles_loss,0,,,,,
player,201110160gnb,ram,PoppBr20,qb_hits,0,,,,,
player,201110160gnb,ram,PoppBr20,fumbles_rec,0,,,,,
player,201110160gnb,ram,PoppBr20,fumbles_rec_yds,0,,,,,
player,201110160gnb,ram,PoppBr20,fumbles_rec_td,0,,,,,
player,201110160gnb,ram,PoppBr20,fumbles_forced,0,,,,,
player,201110160gnb,ram,RobbFr20,def_int,0,,,,,
player,201110160gnb,ram,RobbFr20,def_int_yds,0,,,,,
player,201110160gnb,ram,RobbFr20,def_int_td,0,,,,,
player,201110160gnb,ram,RobbFr20,def_int_long,0,,,,,
player,201110160gnb,ram,RobbFr20,pass_defended,0,,,,,
player,201110160gnb,ram,RobbFr20,sacks,0.0,,,,,
player,201110160gnb,ram,RobbFr20,tackles_combined,2,,,,,
player,201110160gnb,ram,RobbFr20,tackles_solo,2,,,,,
player,201110160gnb,ram,RobbFr20,tackles_assists,0,,,,,
player,201110160gnb,ram,RobbFr20,tackles_loss,0,,,,,
player,201110160gnb,ram,RobbFr20,qb_hits,0,,,,,
player,201110160gnb,ram,RobbFr20,fumbles_rec,0,,,,,
player,201110160gnb,ram,RobbFr20,fumbles_rec_yds,0,,,,,
player,201110160gnb,ram,RobbFr20,fumbles_rec_td,0,,,,,
player,201110160gnb,ram,RobbFr20,fumbles_forced,0,,,,,
player,201110160gnb,ram,HarrAl21,def_int,0,,,,,
player,201110160gnb,ram,HarrAl21,def_int_yds,0,,,,,
player,201110160gnb,ram,HarrAl21,def_int_td,0,,,,,
player,201110160gnb,ram,HarrAl21,def_int_long,0,,,,,
player,201110160gnb,ram,HarrAl21,pass_defended,0,,,,,
player,201110160gnb,ram,HarrAl21,sacks,0.0,,,,,
player,201110160gnb,ram,HarrAl21,tackles_combined,1,,,,,
player,201110160gnb,ram,HarrAl21,tackles_solo,1,,,,,
player,201110160gnb,ram,HarrAl21,tackles_assists,0,,,,,
player,201110160gnb,ram,HarrAl21,tackles_loss,0,,,,,
player,201110160gnb,ram,HarrAl21,qb_hits,0,,,,,
player,201110160gnb,ram,HarrAl21,fumbles_rec,0,,,,,
player,201110160gnb,ram,HarrAl21,fumbles_rec_yds,0,,,,,
player,201110160gnb,ram,HarrAl21,fumbles_rec_td,0,,,,,
player,201110160gnb,ram,HarrAl21,fumbles_forced,0,,,,,
player,201110160gnb,ram,HullJo99,def_int,0,,,,,
player,201110160gnb,ram,HullJo99,def_int_yds,0,,,,,
player,201110160gnb,ram,HullJo99,def_int_td,0,,,,,
player,201110160gnb,ram,HullJo99,def_int_long,0,,,,,
player,201110160gnb,ram,HullJo99,pass_defended,0,,,,,
player,201110160gnb,ram,HullJo99,sacks,0.0,,,,,
player,201110160gnb,ram,HullJo99,tackles_combined,1,,,,,
player,201110160gnb,ram,HullJo99,tackles_solo,1,,,,,
player,201110160gnb,ram,HullJo99,tackles_assists,0,,,,,
player,201110160gnb,ram,HullJo99,tackles_loss,0,,,,,
player,201110160gnb,ram,HullJo99,qb_hits,0,,,,,
player,201110160gnb,ram,HullJo99,fumbles_rec,0,,,,,
player,201110160gnb,ram,HullJo99,fumbles_rec_yds,0,,,,,
player,201110160gnb,ram,HullJo99,fumbles_rec_td,0,,,,,
player,201110160gnb,ram,HullJo99,fumbles_forced,0,,,,,
player,201110160gnb,ram,QuinRo00,def_int,0,,,,,
player,201110160gnb,ram,QuinRo00,def_int_yds,0,,,,,
player,201110160gnb,ram,QuinRo00,def_int_td,0,,,,,
player,201110160gnb,ram,QuinRo00,def_int_long,0,,,,,
player,201110160gnb,ram,QuinRo00,pass_defended,0,,,,,
player,201110160gnb,ram,QuinRo00,sacks,0.0,,,,,
player,201110160gnb,ram,QuinRo00,tackles_combined,1,,,,,
player,201110160gnb,ram,QuinRo00,tackles_solo,1,,,,,
player,201110160gnb,ram,QuinRo00,tackles_assists,0,,,,,
player,201110160gnb,ram,QuinRo00,tackles_loss,0,,,,,
player,201110160gnb,ram,QuinRo00,qb_hits,0,,,,,
player,201110160gnb,ram,QuinRo00,fumbles_rec,0,,,,,
player,201110160gnb,ram,QuinRo00,fumbles_rec_yds,0,,,,,
player,201110160gnb,ram,QuinRo00,fumbles_rec_td,0,,,,,
player,201110160gnb,ram,QuinRo00,fumbles_forced,0,,,,,
player,201110160gnb,gnb,ShieSa00,def_int,1,,,,,
player,201110160gnb,gnb,ShieSa00,def_int_yds,0,,,,,
player,201110160gnb,gnb,ShieSa00,def_int_td,0,,,,,
player,201110160gnb,gnb,ShieSa00,def_int_long,0,,,,,
player,201110160gnb,gnb,ShieSa00,pass_defended,1,,,,,
player,201110160gnb,gnb,ShieSa00,sacks,0.0,,,,,
player,201110160gnb,gnb,ShieSa00,tackles_combined,5,,,,,
player,201110160gnb,gnb,ShieSa00,tackles_solo,5,,,,,
player,201110160gnb,gnb,ShieSa00,tackles_assists,0,,,,,
player,201110160gnb,gnb,ShieSa00,tackles_loss,0,,,,,
player,201110160gnb,gnb,ShieSa00,qb_hits,0,,,,,
player,201110160gnb,gnb,ShieSa00,fumbles_rec,0,,,,,
player,201110160gnb,gnb,ShieSa00,fumbles_rec_yds,0,,,,,
player,201110160gnb,gnb,ShieSa00,fumbles_rec_td,0,,,,,
player,201110160gnb,gnb,ShieSa00,fumbles_forced,0,,,,,
player,201110160gnb,gnb,HawkA.20,def_int,0,,,,,
player,201110160gnb,gnb,HawkA.20,def_int_yds,0,,,,,
player,201110160gnb,gnb,HawkA.20,def_int_td,0,,,,,
player,201110160gnb,gnb,HawkA.20,def_int_long,0,,,,,
player,201110160gnb,gnb,HawkA.20,pass_defended,0,,,,,
player,201110160gnb,gnb,HawkA.20,sacks,1.0,,,,,
player,201110160gnb,gnb,HawkA.20,tackles_combined,9,,,,,
player,201110160gnb,gnb,HawkA.20,tackles_solo,7,,,,,
player,201110160gnb,gnb,HawkA.20,tackles_assists,2,,,,,
player,201110160gnb,gnb,HawkA.20,tackles_loss,1,,,,,
player,201110160gnb,gnb,HawkA.20,qb_hits,1,,,,,
player,201110160gnb,gnb,HawkA.20,fumbles_rec,0,,,,,
player,201110160gnb,gnb,HawkA.20,fumbles_rec_yds,0,,,,,
player,201110160gnb,gnb,HawkA.20,fumbles_rec_td,0,,,,,
player,201110160gnb,gnb,HawkA.20,fumbles_forced,0,,,,,
player,201110160gnb,gnb,WoodCh00,def_int,0,,,,,
player,201110160gnb,gnb,WoodCh00,def_int_yds,0,,,,,
player,201110160gnb,gnb,WoodCh00,def_int_td,0,,,,,
player,201110160gnb,gnb,WoodCh00,def_int_long,0,,,,,
player,201110160gnb,gnb,WoodCh00,pass_defended,0,,,,,
player,201110160gnb,gnb,WoodCh00,sacks,1.0,,,,,
player,201110160gnb,gnb,WoodCh00,tackles_combined,4,,,,,
player,201110160gnb,gnb,WoodCh00,tackles_solo,2,,,,,
player,201110160gnb,gnb,WoodCh00,tackles_assists,2,,,,,
player,201110160gnb,gnb,WoodCh00,tackles_loss,1,,,,,
player,201110160gnb,gnb,WoodCh00,qb_hits,1,,,,,
player,201110160gnb,gnb,WoodCh00,fumbles_rec,0,,,,,
player,201110160gnb,gnb,WoodCh00,fumbles_rec_yds,0,,,,,
player,201110160gnb,gnb,WoodCh00,fumbles_rec_td,0,,,,,
player,201110160gnb,gnb,WoodCh00,fumbles_forced,0,,,,,
player,201110160gnb,gnb,MattCl99,def_int,0,,,,,
player,201110160gnb,gnb,MattCl99,def_int_yds,0,,,,,
player,201110160gnb,gnb,MattCl99,def_int_td,0,,,,,
player,201110160gnb,gnb,MattCl99,def_int_long,0,,,,,
player,201110160gnb,gnb,MattCl99,pass_defended,3,,,,,
player,201110160gnb,gnb,MattCl99,sacks,1.0,,,,,
player,201110160gnb,gnb,MattCl99,tackles_combined,1,,,,,
player,201110160gnb,gnb,MattCl99,tackles_solo,1,,,,,
player,201110160gnb,gnb,MattCl99,tackles_assists,0,,,,,
player,201110160gnb,gnb,MattCl99,tackles_loss,1,,,,,
player,201110160gnb,gnb,MattCl99,qb_hits,3,,,,,
player,201110160gnb,gnb,MattCl99,fumbles_rec,0,,,,,
player,201110160gnb,gnb,MattCl99,fumbles_rec_yds,0,,,,,
player,201110160gnb,gnb,MattCl99,fumbles_rec_td,0,,,,,
player,201110160gnb,gnb,MattCl99,fumbles_forced,0,,,,,
player,201110160gnb,gnb,BishDe99,def_int,0,,,,,
player,201110160gnb,gnb,BishDe99,def_int_yds,0,,,,,
player,201110160gnb,gnb,BishDe99,def_int_td,0,,,,,
player,201110160gnb,gnb,BishDe99,def_int_long,0,,,,,
player,201110160gnb,gnb,BishDe99,pass_defended,0,,,,,
player,201110160gnb,gnb,BishDe99,sacks,0.0,,,,,
player,201110160gnb,gnb,BishDe99,tackles_combined,14,,,,,
player,201110160gnb,gnb,BishDe99,tackles_solo,9,,,,,
player,201110160gnb,gnb,BishDe99,tackles_assists,5,,,,,
player,201110160gnb,gnb,BishDe99,tackles_loss,0,,,,,
player,201110160gnb,gnb,BishDe99,qb_hits,0,,,,,
player,201110160gnb,gnb,BishDe99,fumbles_rec,0,,,,,
player,201110160gnb,gnb,BishDe99,fumbles_rec_yds,0,,,,,
player,201110160gnb,gnb,BishDe99,fumbles_rec_td,0,,,,,
player,201110160gnb,gnb,BishDe99,fumbles_forced,0,,,,,
player,201110160gnb,gnb,BurnMo99,def_int,0,,,,,
player,201110160gnb,gnb,BurnMo99,def_int_yds,0,,,,,
player,201110160gnb,gnb,BurnMo99,def_int_td,0,,,,,
player,201110160gnb,gnb,BurnMo99,def_int_long,0,,,,,
player,201110160gnb,gnb,BurnMo99,pass_defended,0,,,,,
player,201110160gnb,gnb,BurnMo99,sacks,0.0,,,,,
player,201110160gnb,gnb,BurnMo99,tackles_combined,9,,,,,
player,201110160gnb,gnb,BurnMo99,tackles_solo,6,,,,,
player,201110160gnb,gnb,BurnMo99,tackles_assists,3,,,,,
player,201110160gnb,gnb,BurnMo99,tackles_loss,0,,,,,
player,201110160gnb,gnb,BurnMo99,qb_hits,0,,,,,
player,201110160gnb,gnb,BurnMo99,fumbles_rec,0,,,,,
player,201110160gnb,gnb,BurnMo99,fumbles_rec_yds,0,,,,,
player,201110160gnb,gnb,BurnMo99,fumbles_rec_td,0,,,,,
player,201110160gnb,gnb,BurnMo99,fumbles_forced,1,,,,,
player,201110160gnb,gnb,PeprCh20,def_int,0,,,,,
player,201110160gnb,gnb,PeprCh20,def_int_yds,0,,,,,
player,201110160gnb,gnb,PeprCh20,def_int_td,0,,,,,
player,201110160gnb,gnb,PeprCh20,def_int_long,0,,,,,
player,201110160gnb,gnb,PeprCh20,pass_defended,0,,,,,
player,201110160gnb,gnb,PeprCh20,sacks,0.0,,,,,
player,201110160gnb,gnb,PeprCh20,tackles_combined,9,,,,,
player,201110160gnb,gnb,PeprCh20,tackles_solo,4,,,,,
player,201110160gnb,gnb,PeprCh20,tackles_assists,5,,,,,
player,201110160gnb,gnb,PeprCh20,tackles_loss,1,,,,,
player,201110160gnb,gnb,PeprCh20,qb_hits,0,,,,,
player,201110160gnb,gnb,PeprCh20,fumbles_rec,0,,,,,
player,201110160gnb,gnb,PeprCh20,fumbles_rec_yds,0,,,,,
player,201110160gnb,gnb,PeprCh20,fumbles_rec_td,0,,,,,
player,201110160gnb,gnb,PeprCh20,fumbles_forced,0,,,,,
player,201110160gnb,gnb,WillTr99,def_int,0,,,,,
player,201110160gnb,gnb,WillTr99,def_int_yds,0,,,,,
player,201110160gnb,gnb,WillTr99,def_int_td,0,,,,,
player,201110160gnb,gnb,WillTr99,def_int_long,0,,,,,
player,201110160gnb,gnb,WillTr99,pass_defended,1,,,,,
player,201110160gnb,gnb,WillTr99,sacks,0.0,,,,,
player,201110160gnb,gnb,WillTr99,tackles_combined,7,,,,,
player,201110160gnb,gnb,WillTr99,tackles_solo,6,,,,,
player,201110160gnb,gnb,WillTr99,tackles_assists,1,,,,,
player,201110160gnb,gnb,WillTr99,tackles_loss,0,,,,,
player,201110160gnb,gnb,WillTr99,qb_hits,0,,,,,
player,201110160gnb,gnb,WillTr99,fumbles_rec,0,,,,,
player,201110160gnb,gnb,WillTr99,fumbles_rec_yds,0,,,,,
player,201110160gnb,gnb,WillTr99,fumbles_rec_td,0,,,,,
player,201110160gnb,gnb,WillTr99,fumbles_forced,0,,,,,
player,201110160gnb,gnb,ZombFr00,def_int,0,,,,,
player,201110160gnb,gnb,ZombFr00,def_int_yds,0,,,,,
player,201110160gnb,gnb,ZombFr00,def_int_td,0,,,,,
player,201110160gnb,gnb,ZombFr00,def_int_long,0,,,,,
player,201110160gnb,gnb,ZombFr00,pass_defended,0,,,,,
player,201110160gnb,gnb,ZombFr00,sacks,0.0,,,,,
player,201110160gnb,gnb,ZombFr00,tackles_combined,4,,,,,
player,201110160gnb,gnb,ZombFr00,tackles_solo,3,,,,,
player,201110160gnb,gnb,ZombFr00,tackles_assists,1,,,,,
player,201110160gnb,gnb,ZombFr00,tackles_loss,0,,,,,
player,201110160gnb,gnb,ZombFr00,qb_hits,0,,,,,
player,201110160gnb,gnb,ZombFr00,fumbles_rec,0,,,,,
player,201110160gnb,gnb,ZombFr00,fumbles_rec_yds,0,,,,,
player,201110160gnb,gnb,ZombFr00,fumbles_rec_td,0,,,,,
player,201110160gnb,gnb,ZombFr00,fumbles_forced,0,,,,,
player,201110160gnb,gnb,BushJa20,def_int,0,,,,,
player,201110160gnb,gnb,BushJa20,def_int_yds,0,,,,,
player,201110160gnb,gnb,BushJa20,def_int_td,0,,,,,
player,201110160gnb,gnb,BushJa20,def_int_long,0,,,,,
player,201110160gnb,gnb,BushJa20,pass_defended,0,,,,,
player,201110160gnb,gnb,BushJa20,sacks,0.0,,,,,
player,201110160gnb,gnb,BushJa20,tackles_combined,2,,,,,
player,201110160gnb,gnb,BushJa20,tackles_solo,2,,,,,
player,201110160gnb,gnb,BushJa20,tackles_assists,0,,,,,
player,201110160gnb,gnb,BushJa20,tackles_loss,0,,,,,
player,201110160gnb,gnb,BushJa20,qb_hits,0,,,,,
player,201110160gnb,gnb,BushJa20,fumbles_rec,0,,,,,
player,201110160gnb,gnb,BushJa20,fumbles_rec_yds,0,,,,,
player,201110160gnb,gnb,BushJa20,fumbles_rec_td,0,,,,,
player,201110160gnb,gnb,BushJa20,fumbles_forced,0,,,,,
player,201110160gnb,gnb,GreeHo20,def_int,0,,,,,
player,201110160gnb,gnb,GreeHo20,def_int_yds,0,,,,,
player,201110160gnb,gnb,GreeHo20,def_int_td,0,,,,,
player,201110160gnb,gnb,GreeHo20,def_int_long,0,,,,,
player,201110160gnb,gnb,GreeHo20,pass_defended,0,,,,,
player,201110160gnb,gnb,GreeHo20,sacks,0.0,,,,,
player,201110160gnb,gnb,GreeHo20,tackles_combined,2,,,,,
player,201110160gnb,gnb,GreeHo20,tackles_solo,1,,,,,
player,201110160gnb,gnb,GreeHo20,tackles_assists,1,,,,,
player,201110160gnb,gnb,GreeHo20,tackles_loss,0,,,,,
player,201110160gnb,gnb,GreeHo20,qb_hits,0,,,,,
player,201110160gnb,gnb,GreeHo20,fumbles_rec,0,,,,,
player,201110160gnb,gnb,GreeHo20,fumbles_rec_yds,0,,,,,
player,201110160gnb,gnb,GreeHo20,fumbles_rec_td,0,,,,,
player,201110160gnb,gnb,GreeHo20,fumbles_forced,0,,,,,
player,201110160gnb,gnb,RajiBJ99,def_int,0,,,,,
player,201110160gnb,gnb,RajiBJ99,def_int_yds,0,,,,,
player,201110160gnb,gnb,RajiBJ99,def_int_td,0,,,,,
player,201110160gnb,gnb,RajiBJ99,def_int_long,0,,,,,
player,201110160gnb,gnb,RajiBJ99,pass_defended,0,,,,,
player,201110160gnb,gnb,RajiBJ99,sacks,0.0,,,,,
player,201110160gnb,gnb,RajiBJ99,tackles_combined,2,,,,,
player,201110160gnb,gnb,RajiBJ99,tackles_solo,1,,,,,
player,201110160gnb,gnb,RajiBJ99,tackles_assists,1,,,,,
player,201110160gnb,gnb,RajiBJ99,tackles_loss,0,,,,,
player,201110160gnb,gnb,RajiBJ99,qb_hits,0,,,,,
player,201110160gnb,gnb,RajiBJ99,fumbles_rec,0,,,,,
player,201110160gnb,gnb,RajiBJ99,fumbles_rec_yds,0,,,,,
player,201110160gnb,gnb,RajiBJ99,fumbles_rec_td,0,,,,,
player,201110160gnb,gnb,RajiBJ99,fumbles_forced,0,,,,,
player,201110160gnb,gnb,CrabTo00,def_int,0,,,,,
player,201110160gnb,gnb,CrabTo00,def_int_yds,0,,,,,
player,201110160gnb,gnb,CrabTo00,def_int_td,0,,,,,
player,201110160gnb,gnb,CrabTo00,def_int_long,0,,,,,
player,201110160gnb,gnb,CrabTo00,pass_defended,0,,,,,
player,201110160gnb,gnb,CrabTo00,sacks,0.0,,,,,
player,201110160gnb,gnb,CrabTo00,tackles_combined,1,,,,,
player,201110160gnb,gnb,CrabTo00,tackles_solo,1,,,,,
player,201110160gnb,gnb,CrabTo00,tackles_assists,0,,,,,
player,201110160gnb,gnb,CrabTo00,tackles_loss,0,,,,,
player,201110160gnb,gnb,CrabTo00,qb_hits,0,,,,,
player,201110160gnb,gnb,CrabTo00,fumbles_rec,0,,,,,
player,201110160gnb,gnb,CrabTo00,fumbles_rec_yds,0,,,,,
player,201110160gnb,gnb,CrabTo00,fumbles_rec_td,0,,,,,
player,201110160gnb,gnb,CrabTo00,fumbles_forced,0,,,,,
player,201110160gnb,gnb,JennM.00,def_int,0,,,,,
player,201110160gnb,gnb,JennM.00,def_int_yds,0,,,,,
player,201110160gnb,gnb,JennM.00,def_int_td,0,,,,,
player,201110160gnb,gnb,JennM.00,def_int_long,0,,,,,
player,201110160gnb,gnb,JennM.00,pass_defended,0,,,,,
player,201110160gnb,gnb,JennM.00,sacks,0.0,,,,,
player,201110160gnb,gnb,JennM.00,tackles_combined,1,,,,,
player,201110160gnb,gnb,JennM.00,tackles_solo,0,,,,,
player,201110160gnb,gnb,JennM.00,tackles_assists,1,,,,,
player,201110160gnb,gnb,JennM.00,tackles_loss,0,,,,,
player,201110160gnb,gnb,JennM.00,qb_hits,0,,,,,
player,201110160gnb,gnb,JennM.00,fumbles_rec,0,,,,,
player,201110160gnb,gnb,JennM.00,fumbles_rec_yds,0,,,,,
player,201110160gnb,gnb,JennM.00,fumbles_rec_td,0,,,,,
player,201110160gnb,gnb,JennM.00,fumbles_forced,0,,,,,
player,201110160gnb,gnb,JoneBr99,def_int,0,,,,,
player,201110160gnb,gnb,JoneBr99,def_int_yds,0,,,,,
player,201110160gnb,gnb,JoneBr99,def_int_td,0,,,,,
player,201110160gnb,gnb,JoneBr99,def_int_long,0,,,,,
player,201110160gnb,gnb,JoneBr99,pass_defended,0,,,,,
player,201110160gnb,gnb,JoneBr99,sacks,0.0,,,,,
player,201110160gnb,gnb,JoneBr99,tackles_combined,1,,,,,
player,201110160gnb,gnb,JoneBr99,tackles_solo,1,,,,,
player,201110160gnb,gnb,JoneBr99,tackles_assists,0,,,,,
player,201110160gnb,gnb,JoneBr99,tackles_loss,0,,,,,
player,201110160gnb,gnb,JoneBr99,qb_hits,0,,,,,
player,201110160gnb,gnb,JoneBr99,fumbles_rec,0,,,,,
player,201110160gnb,gnb,JoneBr99,fumbles_rec_yds,0,,,,,
player,201110160gnb,gnb,JoneBr99,fumbles_rec_td,0,,,,,
player,201110160gnb,gnb,JoneBr99,fumbles_forced,0,,,,,
player,201110160gnb,gnb,MastTi99,def_int,0,,,,,
player,201110160gnb,gnb,MastTi99,def_int_yds,0,,,,,
player,201110160gnb,gnb,MastTi99,def_int_td,0,,,,,
player,201110160gnb,gnb,MastTi99,def_int_long,0,,,,,
player,201110160gnb,gnb,MastTi99,pass_defended,0,,,,,
