game,2011,11,20111120,201111200cle,jax,"Jacksonville Jaguars",10,cle,"Cleveland Browns",14
player,201111200cle,cle,SchaBr00,tackles_loss,0,,,,,
player,201111200cle,cle,SchaBr00,qb_hits,0,,,,,
player,201111200cle,cle,SchaBr00,fumbles_rec,0,,,,,
player,201111200cle,cle,SchaBr00,fumbles_rec_yds,0,,,,,
player,201111200cle,cle,SchaBr00,fumbles_rec_td,0,,,,,
player,201111200cle,cle,SchaBr00,fumbles_forced,0,,,,,
player,201111200cle,cle,HaggEr00,def_int,,,,,,
player,201111200cle,cle,HaggEr00,def_int_yds,,,,,,
player,201111200cle,cle,HaggEr00,def_int_td,,,,,,
player,201111200cle,cle,HaggEr00,def_int_long,,,,,,
player,201111200cle,cle,HaggEr00,pass_defended,,,,,,
player,201111200cle,cle,HaggEr00,sacks,0.0,,,,,
player,201111200cle,cle,HaggEr00,tackles_combined,,,,,,
player,201111200cle,cle,HaggEr00,tackles_solo,,,,,,
player,201111200cle,cle,HaggEr00,tackles_assists,,,,,,
player,201111200cle,cle,HaggEr00,tackles_loss,0,,,,,
player,201111200cle,cle,HaggEr00,qb_hits,1,,,,,
player,201111200cle,cle,HaggEr00,fumbles_rec,,,,,,
player,201111200cle,cle,HaggEr00,fumbles_rec_yds,,,,,,
player,201111200cle,cle,HaggEr00,fumbles_rec_td,,,,,,
player,201111200cle,cle,HaggEr00,fumbles_forced,,,,,,
player,201111200cle,jax,ThomMi01,kick_ret,0,,,,,
player,201111200cle,jax,ThomMi01,kick_ret_yds,0,,,,,
player,201111200cle,jax,ThomMi01,kick_ret_yds_per_ret,,,,,,
player,201111200cle,jax,ThomMi01,kick_ret_td,0,,,,,
player,201111200cle,jax,ThomMi01,kick_ret_long,0,,,,,
player,201111200cle,jax,ThomMi01,punt_ret,1,,,,,
player,201111200cle,jax,ThomMi01,punt_ret_yds,11,,,,,
player,201111200cle,jax,ThomMi01,punt_ret_yds_per_ret,11.0,,,,,
player,201111200cle,jax,ThomMi01,punt_ret_td,0,,,,,
player,201111200cle,jax,ThomMi01,punt_ret_long,11,,,,,
player,201111200cle,jax,KariDe00,kick_ret,1,,,,,
player,201111200cle,jax,KariDe00,kick_ret_yds,17,,,,,
player,201111200cle,jax,KariDe00,kick_ret_yds_per_ret,17.0,,,,,
player,201111200cle,jax,KariDe00,kick_ret_td,0,,,,,
player,201111200cle,jax,KariDe00,kick_ret_long,17,,,,,
player,201111200cle,jax,KariDe00,punt_ret,0,,,,,
player,201111200cle,jax,KariDe00,punt_ret_yds,0,,,,,
player,201111200cle,jax,KariDe00,punt_ret_yds_per_ret,,,,,,
player,201111200cle,jax,KariDe00,punt_ret_td,0,,,,,
player,201111200cle,jax,KariDe00,punt_ret_long,0,,,,,
player,201111200cle,cle,CribJo01,kick_ret,2,,,,,
player,201111200cle,cle,CribJo01,kick_ret_yds,63,,,,,
player,201111200cle,cle,CribJo01,kick_ret_yds_per_ret,31.5,,,,,
player,201111200cle,cle,CribJo01,kick_ret_td,0,,,,,
player,201111200cle,cle,CribJo01,kick_ret_long,37,,,,,
player,201111200cle,cle,CribJo01,punt_ret,1,,,,,
player,201111200cle,cle,CribJo01,punt_ret_yds,0,,,,,
player,201111200cle,cle,CribJo01,punt_ret_yds_per_ret,0.0,,,,,
player,201111200cle,cle,CribJo01,punt_ret_td,0,,,,,
player,201111200cle,cle,CribJo01,punt_ret_long,0,,,,,
player,201111200cle,jax,scobejos01,xpm,1,,,,,
player,201111200cle,jax,scobejos01,xpa,1,,,,,
player,201111200cle,jax,scobejos01,fgm,1,,,,,
player,201111200cle,jax,scobejos01,fga,1,,,,,
player,201111200cle,jax,scobejos01,punt,0,,,,,
player,201111200cle,jax,scobejos01,punt_yds,0,,,,,
player,201111200cle,jax,scobejos01,punt_yds_per_punt,,,,,,
player,201111200cle,jax,scobejos01,punt_long,0,,,,,
player,201111200cle,jax,HarrNi20,xpm,,,,,,
player,201111200cle,jax,HarrNi20,xpa,,,,,,
player,201111200cle,jax,HarrNi20,fgm,,,,,,
player,201111200cle,jax,HarrNi20,fga,,,,,,
player,201111200cle,jax,HarrNi20,punt,5,,,,,
player,201111200cle,jax,HarrNi20,punt_yds,203,,,,,
player,201111200cle,jax,HarrNi20,punt_yds_per_punt,40.6,,,,,
player,201111200cle,jax,HarrNi20,punt_long,48,,,,,
player,201111200cle,cle,dawsophi01,xpm,2,,,,,
player,201111200cle,cle,dawsophi01,xpa,2,,,,,
player,201111200cle,cle,dawsophi01,fgm,,,,,,
player,201111200cle,cle,dawsophi01,fga,1,,,,,
player,201111200cle,cle,dawsophi01,punt,0,,,,,
player,201111200cle,cle,dawsophi01,punt_yds,0,,,,,
player,201111200cle,cle,dawsophi01,punt_yds_per_punt,,,,,,
player,201111200cle,cle,dawsophi01,punt_long,0,,,,,
player,201111200cle,cle,MaynBr20,xpm,,,,,,
player,201111200cle,cle,MaynBr20,xpa,,,,,,
player,201111200cle,cle,MaynBr20,fgm,,,,,,
player,201111200cle,cle,MaynBr20,fga,,,,,,
player,201111200cle,cle,MaynBr20,punt,3,,,,,
player,201111200cle,cle,MaynBr20,punt_yds,108,,,,,
player,201111200cle,cle,MaynBr20,punt_yds_per_punt,36.0,,,,,
player,201111200cle,cle,MaynBr20,punt_long,44,,,,,
