game,2011,2,20110918,201109180nwe,sdg,"San Diego Chargers",21,nwe,"New England Patriots",35
player,201109180nwe,sdg,PhilSh20,fumbles_rec_td,0,,,,,
player,201109180nwe,sdg,PhilSh20,fumbles_forced,0,,,,,
player,201109180nwe,sdg,WeddEr99,def_int,0,,,,,
player,201109180nwe,sdg,WeddEr99,def_int_yds,0,,,,,
player,201109180nwe,sdg,WeddEr99,def_int_td,0,,,,,
player,201109180nwe,sdg,WeddEr99,def_int_long,0,,,,,
player,201109180nwe,sdg,WeddEr99,pass_defended,0,,,,,
player,201109180nwe,sdg,WeddEr99,sacks,0.0,,,,,
player,201109180nwe,sdg,WeddEr99,tackles_combined,11,,,,,
player,201109180nwe,sdg,WeddEr99,tackles_solo,8,,,,,
player,201109180nwe,sdg,WeddEr99,tackles_assists,3,,,,,
player,201109180nwe,sdg,WeddEr99,tackles_loss,0,,,,,
player,201109180nwe,sdg,WeddEr99,qb_hits,0,,,,,
player,201109180nwe,sdg,WeddEr99,fumbles_rec,0,,,,,
player,201109180nwe,sdg,WeddEr99,fumbles_rec_yds,0,,,,,
player,201109180nwe,sdg,WeddEr99,fumbles_rec_td,0,,,,,
player,201109180nwe,sdg,WeddEr99,fumbles_forced,0,,,,,
player,201109180nwe,sdg,SpikTa00,def_int,0,,,,,
player,201109180nwe,sdg,SpikTa00,def_int_yds,0,,,,,
player,201109180nwe,sdg,SpikTa00,def_int_td,0,,,,,
player,201109180nwe,sdg,SpikTa00,def_int_long,0,,,,,
player,201109180nwe,sdg,SpikTa00,pass_defended,1,,,,,
player,201109180nwe,sdg,SpikTa00,sacks,0.0,,,,,
player,201109180nwe,sdg,SpikTa00,tackles_combined,7,,,,,
player,201109180nwe,sdg,SpikTa00,tackles_solo,1,,,,,
player,201109180nwe,sdg,SpikTa00,tackles_assists,6,,,,,
player,201109180nwe,sdg,SpikTa00,tackles_loss,0,,,,,
player,201109180nwe,sdg,SpikTa00,qb_hits,0,,,,,
player,201109180nwe,sdg,SpikTa00,fumbles_rec,0,,,,,
player,201109180nwe,sdg,SpikTa00,fumbles_rec_yds,0,,,,,
player,201109180nwe,sdg,SpikTa00,fumbles_rec_td,0,,,,,
player,201109180nwe,sdg,SpikTa00,fumbles_forced,0,,,,,
player,201109180nwe,sdg,GaraAn20,def_int,0,,,,,
player,201109180nwe,sdg,GaraAn20,def_int_yds,0,,,,,
player,201109180nwe,sdg,GaraAn20,def_int_td,0,,,,,
player,201109180nwe,sdg,GaraAn20,def_int_long,0,,,,,
player,201109180nwe,sdg,GaraAn20,pass_defended,0,,,,,
player,201109180nwe,sdg,GaraAn20,sacks,0.0,,,,,
player,201109180nwe,sdg,GaraAn20,tackles_combined,6,,,,,
player,201109180nwe,sdg,GaraAn20,tackles_solo,4,,,,,
player,201109180nwe,sdg,GaraAn20,tackles_assists,2,,,,,
player,201109180nwe,sdg,GaraAn20,tackles_loss,1,,,,,
player,201109180nwe,sdg,GaraAn20,qb_hits,2,,,,,
player,201109180nwe,sdg,GaraAn20,fumbles_rec,0,,,,,
player,201109180nwe,sdg,GaraAn20,fumbles_rec_yds,0,,,,,
player,201109180nwe,sdg,GaraAn20,fumbles_rec_td,0,,,,,
player,201109180nwe,sdg,GaraAn20,fumbles_forced,0,,,,,
player,201109180nwe,sdg,SandBo99,def_int,0,,,,,
player,201109180nwe,sdg,SandBo99,def_int_yds,0,,,,,
player,201109180nwe,sdg,SandBo99,def_int_td,0,,,,,
player,201109180nwe,sdg,SandBo99,def_int_long,0,,,,,
player,201109180nwe,sdg,SandBo99,pass_defended,0,,,,,
player,201109180nwe,sdg,SandBo99,sacks,0.0,,,,,
player,201109180nwe,sdg,SandBo99,tackles_combined,6,,,,,
player,201109180nwe,sdg,SandBo99,tackles_solo,4,,,,,
player,201109180nwe,sdg,SandBo99,tackles_assists,2,,,,,
player,201109180nwe,sdg,SandBo99,tackles_loss,0,,,,,
player,201109180nwe,sdg,SandBo99,qb_hits,0,,,,,
player,201109180nwe,sdg,SandBo99,fumbles_rec,0,,,,,
player,201109180nwe,sdg,SandBo99,fumbles_rec_yds,0,,,,,
player,201109180nwe,sdg,SandBo99,fumbles_rec_td,0,,,,,
player,201109180nwe,sdg,SandBo99,fumbles_forced,0,,,,,
player,201109180nwe,sdg,JammQu20,def_int,0,,,,,
player,201109180nwe,sdg,JammQu20,def_int_yds,0,,,,,
player,201109180nwe,sdg,JammQu20,def_int_td,0,,,,,
player,201109180nwe,sdg,JammQu20,def_int_long,0,,,,,
player,201109180nwe,sdg,JammQu20,pass_defended,1,,,,,
player,201109180nwe,sdg,JammQu20,sacks,0.0,,,,,
player,201109180nwe,sdg,JammQu20,tackles_combined,4,,,,,
player,201109180nwe,sdg,JammQu20,tackles_solo,4,,,,,
player,201109180nwe,sdg,JammQu20,tackles_assists,0,,,,,
player,201109180nwe,sdg,JammQu20,tackles_loss,0,,,,,
player,201109180nwe,sdg,JammQu20,qb_hits,0,,,,,
player,201109180nwe,sdg,JammQu20,fumbles_rec,0,,,,,
player,201109180nwe,sdg,JammQu20,fumbles_rec_yds,0,,,,,
player,201109180nwe,sdg,JammQu20,fumbles_rec_td,0,,,,,
player,201109180nwe,sdg,JammQu20,fumbles_forced,0,,,,,
player,201109180nwe,sdg,LaBoTr20,def_int,0,,,,,
player,201109180nwe,sdg,LaBoTr20,def_int_yds,0,,,,,
player,201109180nwe,sdg,LaBoTr20,def_int_td,0,,,,,
player,201109180nwe,sdg,LaBoTr20,def_int_long,0,,,,,
player,201109180nwe,sdg,LaBoTr20,pass_defended,0,,,,,
player,201109180nwe,sdg,LaBoTr20,sacks,0.0,,,,,
player,201109180nwe,sdg,LaBoTr20,tackles_combined,4,,,,,
player,201109180nwe,sdg,LaBoTr20,tackles_solo,2,,,,,
player,201109180nwe,sdg,LaBoTr20,tackles_assists,2,,,,,
player,201109180nwe,sdg,LaBoTr20,tackles_loss,0,,,,,
player,201109180nwe,sdg,LaBoTr20,qb_hits,1,,,,,
player,201109180nwe,sdg,LaBoTr20,fumbles_rec,0,,,,,
player,201109180nwe,sdg,LaBoTr20,fumbles_rec_yds,0,,,,,
player,201109180nwe,sdg,LaBoTr20,fumbles_rec_td,0,,,,,
player,201109180nwe,sdg,LaBoTr20,fumbles_forced,0,,,,,
player,201109180nwe,sdg,MartVa99,def_int,0,,,,,
player,201109180nwe,sdg,MartVa99,def_int_yds,0,,,,,
player,201109180nwe,sdg,MartVa99,def_int_td,0,,,,,
player,201109180nwe,sdg,MartVa99,def_int_long,0,,,,,
player,201109180nwe,sdg,MartVa99,pass_defended,0,,,,,
player,201109180nwe,sdg,MartVa99,sacks,0.0,,,,,
player,201109180nwe,sdg,MartVa99,tackles_combined,4,,,,,
player,201109180nwe,sdg,MartVa99,tackles_solo,2,,,,,
player,201109180nwe,sdg,MartVa99,tackles_assists,2,,,,,
player,201109180nwe,sdg,MartVa99,tackles_loss,1,,,,,
player,201109180nwe,sdg,MartVa99,qb_hits,0,,,,,
player,201109180nwe,sdg,MartVa99,fumbles_rec,0,,,,,
player,201109180nwe,sdg,MartVa99,fumbles_rec_yds,0,,,,,
player,201109180nwe,sdg,MartVa99,fumbles_rec_td,0,,,,,
player,201109180nwe,sdg,MartVa99,fumbles_forced,0,,,,,
player,201109180nwe,sdg,CasoAn99,def_int,0,,,,,
player,201109180nwe,sdg,CasoAn99,def_int_yds,0,,,,,
player,201109180nwe,sdg,CasoAn99,def_int_td,0,,,,,
player,201109180nwe,sdg,CasoAn99,def_int_long,0,,,,,
player,201109180nwe,sdg,CasoAn99,pass_defended,0,,,,,
player,201109180nwe,sdg,CasoAn99,sacks,0.0,,,,,
player,201109180nwe,sdg,CasoAn99,tackles_combined,3,,,,,
player,201109180nwe,sdg,CasoAn99,tackles_solo,2,,,,,
player,201109180nwe,sdg,CasoAn99,tackles_assists,1,,,,,
player,201109180nwe,sdg,CasoAn99,tackles_loss,0,,,,,
player,201109180nwe,sdg,CasoAn99,qb_hits,0,,,,,
player,201109180nwe,sdg,CasoAn99,fumbles_rec,0,,,,,
player,201109180nwe,sdg,CasoAn99,fumbles_rec_yds,0,,,,,
player,201109180nwe,sdg,CasoAn99,fumbles_rec_td,0,,,,,
player,201109180nwe,sdg,CasoAn99,fumbles_forced,0,,,,,
player,201109180nwe,sdg,CesaJa20,def_int,0,,,,,
player,201109180nwe,sdg,CesaJa20,def_int_yds,0,,,,,
player,201109180nwe,sdg,CesaJa20,def_int_td,0,,,,,
player,201109180nwe,sdg,CesaJa20,def_int_long,0,,,,,
player,201109180nwe,sdg,CesaJa20,pass_defended,0,,,,,
player,201109180nwe,sdg,CesaJa20,sacks,0.0,,,,,
player,201109180nwe,sdg,CesaJa20,tackles_combined,2,,,,,
player,201109180nwe,sdg,CesaJa20,tackles_solo,0,,,,,
player,201109180nwe,sdg,CesaJa20,tackles_assists,2,,,,,
player,201109180nwe,sdg,CesaJa20,tackles_loss,0,,,,,
player,201109180nwe,sdg,CesaJa20,qb_hits,0,,,,,
player,201109180nwe,sdg,CesaJa20,fumbles_rec,0,,,,,
player,201109180nwe,sdg,CesaJa20,fumbles_rec_yds,0,,,,,
player,201109180nwe,sdg,CesaJa20,fumbles_rec_td,0,,,,,
player,201109180nwe,sdg,CesaJa20,fumbles_forced,0,,,,,
player,201109180nwe,sdg,EnglLa99,def_int,0,,,,,
player,201109180nwe,sdg,EnglLa99,def_int_yds,0,,,,,
player,201109180nwe,sdg,EnglLa99,def_int_td,0,,,,,
player,201109180nwe,sdg,EnglLa99,def_int_long,0,,,,,
player,201109180nwe,sdg,EnglLa99,pass_defended,0,,,,,
player,201109180nwe,sdg,EnglLa99,sacks,0.0,,,,,
player,201109180nwe,sdg,EnglLa99,tackles_combined,2,,,,,
player,201109180nwe,sdg,EnglLa99,tackles_solo,1,,,,,
player,201109180nwe,sdg,EnglLa99,tackles_assists,1,,,,,
player,201109180nwe,sdg,EnglLa99,tackles_loss,0,,,,,
player,201109180nwe,sdg,EnglLa99,qb_hits,0,,,,,
player,201109180nwe,sdg,EnglLa99,fumbles_rec,0,,,,,
player,201109180nwe,sdg,EnglLa99,fumbles_rec_yds,0,,,,,
player,201109180nwe,sdg,EnglLa99,fumbles_rec_td,0,,,,,
player,201109180nwe,sdg,EnglLa99,fumbles_forced,0,,,,,
player,201109180nwe,sdg,DiggNa20,def_int,0,,,,,
player,201109180nwe,sdg,DiggNa20,def_int_yds,0,,,,,
player,201109180nwe,sdg,DiggNa20,def_int_td,0,,,,,
player,201109180nwe,sdg,DiggNa20,def_int_long,0,,,,,
player,201109180nwe,sdg,DiggNa20,pass_defended,0,,,,,
player,201109180nwe,sdg,DiggNa20,sacks,0.0,,,,,
player,201109180nwe,sdg,DiggNa20,tackles_combined,1,,,,,
player,201109180nwe,sdg,DiggNa20,tackles_solo,0,,,,,
player,201109180nwe,sdg,DiggNa20,tackles_assists,1,,,,,
player,201109180nwe,sdg,DiggNa20,tackles_loss,,,,,,
player,201109180nwe,sdg,DiggNa20,qb_hits,,,,,,
player,201109180nwe,sdg,DiggNa20,fumbles_rec,0,,,,,
player,201109180nwe,sdg,DiggNa20,fumbles_rec_yds,0,,,,,
player,201109180nwe,sdg,DiggNa20,fumbles_rec_td,0,,,,,
player,201109180nwe,sdg,DiggNa20,fumbles_forced,0,,,,,
player,201109180nwe,sdg,GregSt20,def_int,0,,,,,
player,201109180nwe,sdg,GregSt20,def_int_yds,0,,,,,
player,201109180nwe,sdg,GregSt20,def_int_td,0,,,,,
player,201109180nwe,sdg,GregSt20,def_int_long,0,,,,,
player,201109180nwe,sdg,GregSt20,pass_defended,1,,,,,
player,201109180nwe,sdg,GregSt20,sacks,0.0,,,,,
player,201109180nwe,sdg,GregSt20,tackles_combined,1,,,,,
player,201109180nwe,sdg,GregSt20,tackles_solo,1,,,,,
player,201109180nwe,sdg,GregSt20,tackles_assists,0,,,,,
player,201109180nwe,sdg,GregSt20,tackles_loss,0,,,,,
player,201109180nwe,sdg,GregSt20,qb_hits,0,,,,,
player,201109180nwe,sdg,GregSt20,fumbles_rec,0,,,,,
player,201109180nwe,sdg,GregSt20,fumbles_rec_yds,0,,,,,
player,201109180nwe,sdg,GregSt20,fumbles_rec_td,0,,,,,
player,201109180nwe,sdg,GregSt20,fumbles_forced,0,,,,,
player,201109180nwe,sdg,HestJa00,def_int,0,,,,,
player,201109180nwe,sdg,HestJa00,def_int_yds,0,,,,,
player,201109180nwe,sdg,HestJa00,def_int_td,0,,,,,
player,201109180nwe,sdg,HestJa00,def_int_long,0,,,,,
player,201109180nwe,sdg,HestJa00,pass_defended,0,,,,,
player,201109180nwe,sdg,HestJa00,sacks,0.0,,,,,
player,201109180nwe,sdg,HestJa00,tackles_combined,1,,,,,
player,201109180nwe,sdg,HestJa00,tackles_solo,0,,,,,
player,201109180nwe,sdg,HestJa00,tackles_assists,1,,,,,
player,201109180nwe,sdg,HestJa00,tackles_loss,0,,,,,
player,201109180nwe,sdg,HestJa00,qb_hits,0,,,,,
player,201109180nwe,sdg,HestJa00,fumbles_rec,0,,,,,
player,201109180nwe,sdg,HestJa00,fumbles_rec_yds,0,,,,,
player,201109180nwe,sdg,HestJa00,fumbles_rec_td,0,,,,,
player,201109180nwe,sdg,HestJa00,fumbles_forced,0,,,,,
player,201109180nwe,sdg,HughDa99,def_int,0,,,,,
player,201109180nwe,sdg,HughDa99,def_int_yds,0,,,,,
player,201109180nwe,sdg,HughDa99,def_int_td,0,,,,,
player,201109180nwe,sdg,HughDa99,def_int_long,0,,,,,
player,201109180nwe,sdg,HughDa99,pass_defended,0,,,,,
player,201109180nwe,sdg,HughDa99,sacks,0.0,,,,,
player,201109180nwe,sdg,HughDa99,tackles_combined,1,,,,,
player,201109180nwe,sdg,HughDa99,tackles_solo,0,,,,,
player,201109180nwe,sdg,HughDa99,tackles_assists,1,,,,,
player,201109180nwe,sdg,HughDa99,tackles_loss,0,,,,,
player,201109180nwe,sdg,HughDa99,qb_hits,0,,,,,
player,201109180nwe,sdg,HughDa99,fumbles_rec,0,,,,,
player,201109180nwe,sdg,HughDa99,fumbles_rec_yds,0,,,,,
player,201109180nwe,sdg,HughDa99,fumbles_rec_td,0,,,,,
player,201109180nwe,sdg,HughDa99,fumbles_forced,0,,,,,
player,201109180nwe,sdg,LiugCo00,def_int,0,,,,,
player,201109180nwe,sdg,LiugCo00,def_int_yds,0,,,,,
player,201109180nwe,sdg,LiugCo00,def_int_td,0,,,,,
player,201109180nwe,sdg,LiugCo00,def_int_long,0,,,,,
player,201109180nwe,sdg,LiugCo00,pass_defended,0,,,,,
player,201109180nwe,sdg,LiugCo00,sacks,0.0,,,,,
player,201109180nwe,sdg,LiugCo00,tackles_combined,1,,,,,
player,201109180nwe,sdg,LiugCo00,tackles_solo,1,,,,,
player,201109180nwe,sdg,LiugCo00,tackles_assists,0,,,,,
player,201109180nwe,sdg,LiugCo00,tackles_loss,0,,,,,
player,201109180nwe,sdg,LiugCo00,qb_hits,0,,,,,
player,201109180nwe,sdg,LiugCo00,fumbles_rec,0,,,,,
player,201109180nwe,sdg,LiugCo00,fumbles_rec_yds,0,,,,,
player,201109180nwe,sdg,LiugCo00,fumbles_rec_td,0,,,,,
player,201109180nwe,sdg,LiugCo00,fumbles_forced,0,,,,,
player,201109180nwe,sdg,StucDa20,def_int,0,,,,,
player,201109180nwe,sdg,StucDa20,def_int_yds,0,,,,,
player,201109180nwe,sdg,StucDa20,def_int_td,0,,,,,
player,201109180nwe,sdg,StucDa20,def_int_long,0,,,,,
player,201109180nwe,sdg,StucDa20,pass_defended,0,,,,,
player,201109180nwe,sdg,StucDa20,sacks,0.0,,,,,
player,201109180nwe,sdg,StucDa20,tackles_combined,1,,,,,
player,201109180nwe,sdg,StucDa20,tackles_solo,1,,,,,
player,201109180nwe,sdg,StucDa20,tackles_assists,0,,,,,
player,201109180nwe,sdg,StucDa20,tackles_loss,0,,,,,
player,201109180nwe,sdg,StucDa20,qb_hits,0,,,,,
player,201109180nwe,sdg,StucDa20,fumbles_rec,0,,,,,
player,201109180nwe,sdg,StucDa20,fumbles_rec_yds,0,,,,,
player,201109180nwe,sdg,StucDa20,fumbles_rec_td,0,,,,,
player,201109180nwe,sdg,StucDa20,fumbles_forced,0,,,,,
player,201109180nwe,sdg,ThomCa99,def_int,0,,,,,
player,201109180nwe,sdg,ThomCa99,def_int_yds,0,,,,,
player,201109180nwe,sdg,ThomCa99,def_int_td,0,,,,,
player,201109180nwe,sdg,ThomCa99,def_int_long,0,,,,,
player,201109180nwe,sdg,ThomCa99,pass_defended,0,,,,,
player,201109180nwe,sdg,ThomCa99,sacks,0.0,,,,,
player,201109180nwe,sdg,ThomCa99,tackles_combined,1,,,,,
player,201109180nwe,sdg,ThomCa99,tackles_solo,0,,,,,
player,201109180nwe,sdg,ThomCa99,tackles_assists,1,,,,,
player,201109180nwe,sdg,ThomCa99,tackles_loss,0,,,,,
player,201109180nwe,sdg,ThomCa99,qb_hits,0,,,,,
player,201109180nwe,sdg,ThomCa99,fumbles_rec,0,,,,,
player,201109180nwe,sdg,ThomCa99,fumbles_rec_yds,0,,,,,
player,201109180nwe,sdg,ThomCa99,fumbles_rec_td,0,,,,,
player,201109180nwe,sdg,ThomCa99,fumbles_forced,0,,,,,
player,201109180nwe,nwe,BrowSe00,def_int,1,,,,,
player,201109180nwe,nwe,BrowSe00,def_int_yds,2,,,,,
player,201109180nwe,nwe,BrowSe00,def_int_td,0,,,,,
player,201109180nwe,nwe,BrowSe00,def_int_long,2,,,,,
player,201109180nwe,nwe,BrowSe00,pass_defended,1,,,,,
player,201109180nwe,nwe,BrowSe00,sacks,0.0,,,,,
player,201109180nwe,nwe,BrowSe00,tackles_combined,7,,,,,
player,201109180nwe,nwe,BrowSe00,tackles_solo,5,,,,,
player,201109180nwe,nwe,BrowSe00,tackles_assists,2,,,,,
player,201109180nwe,nwe,BrowSe00,tackles_loss,0,,,,,
player,201109180nwe,nwe,BrowSe00,qb_hits,0,,,,,
player,201109180nwe,nwe,BrowSe00,fumbles_rec,0,,,,,
player,201109180nwe,nwe,BrowSe00,fumbles_rec_yds,0,,,,,
player,201109180nwe,nwe,BrowSe00,fumbles_rec_td,0,,,,,
player,201109180nwe,nwe,BrowSe00,fumbles_forced,0,,,,,
player,201109180nwe,nwe,WilfVi20,def_int,1,,,,,
player,201109180nwe,nwe,WilfVi20,def_int_yds,28,,,,,
player,201109180nwe,nwe,WilfVi20,def_int_td,0,,,,,
player,201109180nwe,nwe,WilfVi20,def_int_long,28,,,,,
player,201109180nwe,nwe,WilfVi20,pass_defended,1,,,,,
player,201109180nwe,nwe,WilfVi20,sacks,0.0,,,,,
player,201109180nwe,nwe,WilfVi20,tackles_combined,2,,,,,
player,201109180nwe,nwe,WilfVi20,tackles_solo,0,,,,,
player,201109180nwe,nwe,WilfVi20,tackles_assists,2,,,,,
player,201109180nwe,nwe,WilfVi20,tackles_loss,0,,,,,
player,201109180nwe,nwe,WilfVi20,qb_hits,2,,,,,
player,201109180nwe,nwe,WilfVi20,fumbles_rec,0,,,,,
player,201109180nwe,nwe,WilfVi20,fumbles_rec_yds,0,,,,,
player,201109180nwe,nwe,WilfVi20,fumbles_rec_td,0,,,,,
player,201109180nwe,nwe,WilfVi20,fumbles_forced,0,,,,,
player,201109180nwe,nwe,NinkRo20,def_int,0,,,,,
player,201109180nwe,nwe,NinkRo20,def_int_yds,0,,,,,
player,201109180nwe,nwe,NinkRo20,def_int_td,0,,,,,
player,201109180nwe,nwe,NinkRo20,def_int_long,0,,,,,
player,201109180nwe,nwe,NinkRo20,pass_defended,0,,,,,
player,201109180nwe,nwe,NinkRo20,sacks,1.0,,,,,
player,201109180nwe,nwe,NinkRo20,tackles_combined,4,,,,,
player,201109180nwe,nwe,NinkRo20,tackles_solo,3,,,,,
player,201109180nwe,nwe,NinkRo20,tackles_assists,1,,,,,
player,201109180nwe,nwe,NinkRo20,tackles_loss,0,,,,,
player,201109180nwe,nwe,NinkRo20,qb_hits,1,,,,,
player,201109180nwe,nwe,NinkRo20,fumbles_rec,1,,,,,
player,201109180nwe,nwe,NinkRo20,fumbles_rec_yds,0,,,,,
player,201109180nwe,nwe,NinkRo20,fumbles_rec_td,0,,,,,
player,201109180nwe,nwe,NinkRo20,fumbles_forced,0,,,,,
player,201109180nwe,nwe,AndeMa21,def_int,0,,,,,
player,201109180nwe,nwe,AndeMa21,def_int_yds,0,,,,,
player,201109180nwe,nwe,AndeMa21,def_int_td,0,,,,,
player,201109180nwe,nwe,AndeMa21,def_int_long,0,,,,,
player,201109180nwe,nwe,AndeMa21,pass_defended,0,,,,,
player,201109180nwe,nwe,AndeMa21,sacks,1.0,,,,,
player,201109180nwe,nwe,AndeMa21,tackles_combined,1,,,,,
player,201109180nwe,nwe,AndeMa21,tackles_solo,1,,,,,
player,201109180nwe,nwe,AndeMa21,tackles_assists,0,,,,,
player,201109180nwe,nwe,AndeMa21,tackles_loss,0,,,,,
player,201109180nwe,nwe,AndeMa21,qb_hits,1,,,,,
player,201109180nwe,nwe,AndeMa21,fumbles_rec,0,,,,,
player,201109180nwe,nwe,AndeMa21,fumbles_rec_yds,0,,,,,
player,201109180nwe,nwe,AndeMa21,fumbles_rec_td,0,,,,,
player,201109180nwe,nwe,AndeMa21,fumbles_forced,1,,,,,
player,201109180nwe,nwe,MayoJe99,def_int,0,,,,,
player,201109180nwe,nwe,MayoJe99,def_int_yds,0,,,,,
player,201109180nwe,nwe,MayoJe99,def_int_td,0,,,,,
player,201109180nwe,nwe,MayoJe99,def_int_long,0,,,,,
player,201109180nwe,nwe,MayoJe99,pass_defended,0,,,,,
player,201109180nwe,nwe,MayoJe99,sacks,0.0,,,,,
player,201109180nwe,nwe,MayoJe99,tackles_combined,11,,,,,
player,201109180nwe,nwe,MayoJe99,tackles_solo,8,,,,,
player,201109180nwe,nwe,MayoJe99,tackles_assists,3,,,,,
player,201109180nwe,nwe,MayoJe99,tackles_loss,0,,,,,
player,201109180nwe,nwe,MayoJe99,qb_hits,0,,,,,
player,201109180nwe,nwe,MayoJe99,fumbles_rec,0,,,,,
player,201109180nwe,nwe,MayoJe99,fumbles_rec_yds,0,,,,,
player,201109180nwe,nwe,MayoJe99,fumbles_rec_td,0,,,,,
player,201109180nwe,nwe,MayoJe99,fumbles_forced,1,,,,,
player,201109180nwe,nwe,ArriKy00,def_int,0,,,,,
player,201109180nwe,nwe,ArriKy00,def_int_yds,0,,,,,
player,201109180nwe,nwe,ArriKy00,def_int_td,0,,,,,
player,201109180nwe,nwe,ArriKy00,def_int_long,0,,,,,
player,201109180nwe,nwe,ArriKy00,pass_defended,1,,,,,
player,201109180nwe,nwe,ArriKy00,sacks,0.0,,,,,
player,201109180nwe,nwe,ArriKy00,tackles_combined,6,,,,,
player,201109180nwe,nwe,ArriKy00,tackles_solo,6,,,,,
player,201109180nwe,nwe,ArriKy00,tackles_assists,0,,,,,
player,201109180nwe,nwe,ArriKy00,tackles_loss,0,,,,,
player,201109180nwe,nwe,ArriKy00,qb_hits,0,,,,,
player,201109180nwe,nwe,ArriKy00,fumbles_rec,0,,,,,
player,201109180nwe,nwe,ArriKy00,fumbles_rec_yds,0,,,,,
player,201109180nwe,nwe,ArriKy00,fumbles_rec_td,0,,,,,
player,201109180nwe,nwe,ArriKy00,fumbles_forced,0,,,,,
player,201109180nwe,nwe,ChunPa99,def_int,0,,,,,
player,201109180nwe,nwe,ChunPa99,def_int_yds,0,,,,,
player,201109180nwe,nwe,ChunPa99,def_int_td,0,,,,,
player,201109180nwe,nwe,ChunPa99,def_int_long,0,,,,,
player,201109180nwe,nwe,ChunPa99,pass_defended,0,,,,,
player,201109180nwe,nwe,ChunPa99,sacks,0.0,,,,,
player,201109180nwe,nwe,ChunPa99,tackles_combined,5,,,,,
player,201109180nwe,nwe,ChunPa99,tackles_solo,4,,,,,
player,201109180nwe,nwe,ChunPa99,tackles_assists,1,,,,,
player,201109180nwe,nwe,ChunPa99,tackles_loss,0,,,,,
player,201109180nwe,nwe,ChunPa99,qb_hits,0,,,,,
player,201109180nwe,nwe,ChunPa99,fumbles_rec,0,,,,,
player,201109180nwe,nwe,ChunPa99,fumbles_rec_yds,0,,,,,
player,201109180nwe,nwe,ChunPa99,fumbles_rec_td,0,,,,,
player,201109180nwe,nwe,ChunPa99,fumbles_forced,0,,,,,
player,201109180nwe,nwe,BarrJo99,def_int,0,,,,,
player,201109180nwe,nwe,BarrJo99,def_int_yds,0,,,,,
player,201109180nwe,nwe,BarrJo99,def_int_td,0,,,,,
player,201109180nwe,nwe,BarrJo99,def_int_long,0,,,,,
player,201109180nwe,nwe,BarrJo99,pass_defended,0,,,,,
player,201109180nwe,nwe,BarrJo99,sacks,0.0,,,,,
player,201109180nwe,nwe,BarrJo99,tackles_combined,4,,,,,
player,201109180nwe,nwe,BarrJo99,tackles_solo,4,,,,,
player,201109180nwe,nwe,BarrJo99,tackles_assists,0,,,,,
player,201109180nwe,nwe,BarrJo99,tackles_loss,0,,,,,
player,201109180nwe,nwe,BarrJo99,qb_hits,0,,,,,
player,201109180nwe,nwe,BarrJo99,fumbles_rec,0,,,,,
player,201109180nwe,nwe,BarrJo99,fumbles_rec_yds,0,,,,,
player,201109180nwe,nwe,BarrJo99,fumbles_rec_td,0,,,,,
player,201109180nwe,nwe,BarrJo99,fumbles_forced,0,,,,,
player,201109180nwe,nwe,FletDa00,def_int,0,,,,,
player,201109180nwe,nwe,FletDa00,def_int_yds,0,,,,,
player,201109180nwe,nwe,FletDa00,def_int_td,0,,,,,
player,201109180nwe,nwe,FletDa00,def_int_long,0,,,,,
player,201109180nwe,nwe,FletDa00,pass_defended,0,,,,,
player,201109180nwe,nwe,FletDa00,sacks,0.0,,,,,
player,201109180nwe,nwe,FletDa00,tackles_combined,4,,,,,
player,201109180nwe,nwe,FletDa00,tackles_solo,4,,,,,
player,201109180nwe,nwe,FletDa00,tackles_assists,0,,,,,
player,201109180nwe,nwe,FletDa00,tackles_loss,0,,,,,
player,201109180nwe,nwe,FletDa00,qb_hits,1,,,,,
player,201109180nwe,nwe,FletDa00,fumbles_rec,0,,,,,
player,201109180nwe,nwe,FletDa00,fumbles_rec_yds,0,,,,,
player,201109180nwe,nwe,FletDa00,fumbles_rec_td,0,,,,,
player,201109180nwe,nwe,FletDa00,fumbles_forced,0,,,,,
player,201109180nwe,nwe,BoddLe20,def_int,0,,,,,
player,201109180nwe,nwe,BoddLe20,def_int_yds,0,,,,,
player,201109180nwe,nwe,BoddLe20,def_int_td,0,,,,,
player,201109180nwe,nwe,BoddLe20,def_int_long,0,,,,,
player,201109180nwe,nwe,BoddLe20,pass_defended,0,,,,,
player,201109180nwe,nwe,BoddLe20,sacks,0.0,,,,,
player,201109180nwe,nwe,BoddLe20,tackles_combined,3,,,,,
player,201109180nwe,nwe,BoddLe20,tackles_solo,3,,,,,
player,201109180nwe,nwe,BoddLe20,tackles_assists,0,,,,,
player,201109180nwe,nwe,BoddLe20,tackles_loss,0,,,,,
player,201109180nwe,nwe,BoddLe20,qb_hits,0,,,,,
player,201109180nwe,nwe,BoddLe20,fumbles_rec,0,,,,,
player,201109180nwe,nwe,BoddLe20,fumbles_rec_yds,0,,,,,
player,201109180nwe,nwe,BoddLe20,fumbles_rec_td,0,,,,,
player,201109180nwe,nwe,BoddLe20,fumbles_forced,0,,,,,
player,201109180nwe,nwe,CartAn20,def_int,0,,,,,
player,201109180nwe,nwe,CartAn20,def_int_yds,0,,,,,
player,201109180nwe,nwe,CartAn20,def_int_td,0,,,,,
player,201109180nwe,nwe,CartAn20,def_int_long,0,,,,,
player,201109180nwe,nwe,CartAn20,pass_defended,0,,,,,
