game,2011,11,20111120,201111200gnb,tam,"Tampa Bay Buccaneers",26,gnb,"Green Bay Packers",35
player,201111200gnb,gnb,JennGr00,rush_long,0,,,,,
player,201111200gnb,gnb,JennGr00,targets,6,,,,,
player,201111200gnb,gnb,JennGr00,rec,2,,,,,
player,201111200gnb,gnb,JennGr00,rec_yds,6,,,,,
player,201111200gnb,gnb,JennGr00,rec_td,0,,,,,
player,201111200gnb,gnb,JennGr00,rec_long,4,,,,,
player,201111200gnb,gnb,JennGr00,fumbles,0,,,,,
player,201111200gnb,gnb,JennGr00,fumbles_lost,,,,,,
player,201111200gnb,gnb,CrabTo00,pass_cmp,0,,,,,
player,201111200gnb,gnb,CrabTo00,pass_att,0,,,,,
player,201111200gnb,gnb,CrabTo00,pass_yds,0,,,,,
player,201111200gnb,gnb,CrabTo00,pass_td,0,,,,,
player,201111200gnb,gnb,CrabTo00,pass_int,0,,,,,
player,201111200gnb,gnb,CrabTo00,pass_sacked,0,,,,,
player,201111200gnb,gnb,CrabTo00,pass_sacked_yds,0,,,,,
player,201111200gnb,gnb,CrabTo00,pass_long,0,,,,,
player,201111200gnb,gnb,CrabTo00,pass_rating,,,,,,
player,201111200gnb,gnb,CrabTo00,rush_att,0,,,,,
player,201111200gnb,gnb,CrabTo00,rush_yds,0,,,,,
player,201111200gnb,gnb,CrabTo00,rush_td,0,,,,,
player,201111200gnb,gnb,CrabTo00,rush_long,0,,,,,
player,201111200gnb,gnb,CrabTo00,targets,2,,,,,
player,201111200gnb,gnb,CrabTo00,rec,2,,,,,
player,201111200gnb,gnb,CrabTo00,rec_yds,5,,,,,
player,201111200gnb,gnb,CrabTo00,rec_td,1,,,,,
player,201111200gnb,gnb,CrabTo00,rec_long,5,,,,,
player,201111200gnb,gnb,CrabTo00,fumbles,0,,,,,
player,201111200gnb,gnb,CrabTo00,fumbles_lost,,,,,,
player,201111200gnb,gnb,JoneJa04,pass_cmp,0,,,,,
player,201111200gnb,gnb,JoneJa04,pass_att,0,,,,,
player,201111200gnb,gnb,JoneJa04,pass_yds,0,,,,,
player,201111200gnb,gnb,JoneJa04,pass_td,0,,,,,
player,201111200gnb,gnb,JoneJa04,pass_int,0,,,,,
player,201111200gnb,gnb,JoneJa04,pass_sacked,0,,,,,
player,201111200gnb,gnb,JoneJa04,pass_sacked_yds,0,,,,,
player,201111200gnb,gnb,JoneJa04,pass_long,0,,,,,
player,201111200gnb,gnb,JoneJa04,pass_rating,,,,,,
player,201111200gnb,gnb,JoneJa04,rush_att,0,,,,,
player,201111200gnb,gnb,JoneJa04,rush_yds,0,,,,,
player,201111200gnb,gnb,JoneJa04,rush_td,0,,,,,
player,201111200gnb,gnb,JoneJa04,rush_long,0,,,,,
player,201111200gnb,gnb,JoneJa04,targets,3,,,,,
player,201111200gnb,gnb,JoneJa04,rec,0,,,,,
player,201111200gnb,gnb,JoneJa04,rec_yds,0,,,,,
player,201111200gnb,gnb,JoneJa04,rec_td,0,,,,,
player,201111200gnb,gnb,JoneJa04,rec_long,0,,,,,
player,201111200gnb,gnb,JoneJa04,fumbles,0,,,,,
player,201111200gnb,gnb,JoneJa04,fumbles_lost,,,,,,
player,201111200gnb,tam,MackEl20,def_int,1,,,,,
player,201111200gnb,tam,MackEl20,def_int_yds,7,,,,,
player,201111200gnb,tam,MackEl20,def_int_td,0,,,,,
player,201111200gnb,tam,MackEl20,def_int_long,7,,,,,
player,201111200gnb,tam,MackEl20,pass_defended,1,,,,,
player,201111200gnb,tam,MackEl20,sacks,0.0,,,,,
player,201111200gnb,tam,MackEl20,tackles_combined,1,,,,,
player,201111200gnb,tam,MackEl20,tackles_solo,1,,,,,
player,201111200gnb,tam,MackEl20,tackles_assists,0,,,,,
player,201111200gnb,tam,MackEl20,tackles_loss,0,,,,,
player,201111200gnb,tam,MackEl20,qb_hits,0,,,,,
player,201111200gnb,tam,MackEl20,fumbles_rec,0,,,,,
player,201111200gnb,tam,MackEl20,fumbles_rec_yds,0,,,,,
player,201111200gnb,tam,MackEl20,fumbles_rec_td,0,,,,,
player,201111200gnb,tam,MackEl20,fumbles_forced,0,,,,,
player,201111200gnb,tam,ClayAd00,def_int,0,,,,,
player,201111200gnb,tam,ClayAd00,def_int_yds,0,,,,,
player,201111200gnb,tam,ClayAd00,def_int_td,0,,,,,
player,201111200gnb,tam,ClayAd00,def_int_long,0,,,,,
player,201111200gnb,tam,ClayAd00,pass_defended,0,,,,,
player,201111200gnb,tam,ClayAd00,sacks,1.0,,,,,
player,201111200gnb,tam,ClayAd00,tackles_combined,2,,,,,
player,201111200gnb,tam,ClayAd00,tackles_solo,2,,,,,
player,201111200gnb,tam,ClayAd00,tackles_assists,0,,,,,
player,201111200gnb,tam,ClayAd00,tackles_loss,1,,,,,
player,201111200gnb,tam,ClayAd00,qb_hits,2,,,,,
player,201111200gnb,tam,ClayAd00,fumbles_rec,0,,,,,
player,201111200gnb,tam,ClayAd00,fumbles_rec_yds,0,,,,,
player,201111200gnb,tam,ClayAd00,fumbles_rec_td,0,,,,,
player,201111200gnb,tam,ClayAd00,fumbles_forced,0,,,,,
player,201111200gnb,tam,PricBr99,def_int,0,,,,,
player,201111200gnb,tam,PricBr99,def_int_yds,0,,,,,
player,201111200gnb,tam,PricBr99,def_int_td,0,,,,,
player,201111200gnb,tam,PricBr99,def_int_long,0,,,,,
player,201111200gnb,tam,PricBr99,pass_defended,0,,,,,
player,201111200gnb,tam,PricBr99,sacks,1.0,,,,,
player,201111200gnb,tam,PricBr99,tackles_combined,2,,,,,
player,201111200gnb,tam,PricBr99,tackles_solo,2,,,,,
player,201111200gnb,tam,PricBr99,tackles_assists,0,,,,,
player,201111200gnb,tam,PricBr99,tackles_loss,1,,,,,
player,201111200gnb,tam,PricBr99,qb_hits,1,,,,,
player,201111200gnb,tam,PricBr99,fumbles_rec,0,,,,,
player,201111200gnb,tam,PricBr99,fumbles_rec_yds,0,,,,,
player,201111200gnb,tam,PricBr99,fumbles_rec_td,0,,,,,
player,201111200gnb,tam,PricBr99,fumbles_forced,0,,,,,
player,201111200gnb,tam,BlacQu99,def_int,0,,,,,
player,201111200gnb,tam,BlacQu99,def_int_yds,0,,,,,
player,201111200gnb,tam,BlacQu99,def_int_td,0,,,,,
player,201111200gnb,tam,BlacQu99,def_int_long,0,,,,,
player,201111200gnb,tam,BlacQu99,pass_defended,0,,,,,
player,201111200gnb,tam,BlacQu99,sacks,0.0,,,,,
player,201111200gnb,tam,BlacQu99,tackles_combined,8,,,,,
player,201111200gnb,tam,BlacQu99,tackles_solo,7,,,,,
player,201111200gnb,tam,BlacQu99,tackles_assists,1,,,,,
player,201111200gnb,tam,BlacQu99,tackles_loss,2,,,,,
player,201111200gnb,tam,BlacQu99,qb_hits,0,,,,,
player,201111200gnb,tam,BlacQu99,fumbles_rec,0,,,,,
player,201111200gnb,tam,BlacQu99,fumbles_rec_yds,0,,,,,
player,201111200gnb,tam,BlacQu99,fumbles_rec_td,0,,,,,
player,201111200gnb,tam,BlacQu99,fumbles_forced,0,,,,,
player,201111200gnb,tam,JoneSe20,def_int,0,,,,,
player,201111200gnb,tam,JoneSe20,def_int_yds,0,,,,,
player,201111200gnb,tam,JoneSe20,def_int_td,0,,,,,
player,201111200gnb,tam,JoneSe20,def_int_long,0,,,,,
player,201111200gnb,tam,JoneSe20,pass_defended,0,,,,,
player,201111200gnb,tam,JoneSe20,sacks,0.0,,,,,
player,201111200gnb,tam,JoneSe20,tackles_combined,8,,,,,
player,201111200gnb,tam,JoneSe20,tackles_solo,7,,,,,
player,201111200gnb,tam,JoneSe20,tackles_assists,1,,,,,
player,201111200gnb,tam,JoneSe20,tackles_loss,1,,,,,
player,201111200gnb,tam,JoneSe20,qb_hits,0,,,,,
player,201111200gnb,tam,JoneSe20,fumbles_rec,0,,,,,
player,201111200gnb,tam,JoneSe20,fumbles_rec_yds,0,,,,,
player,201111200gnb,tam,JoneSe20,fumbles_rec_td,0,,,,,
player,201111200gnb,tam,JoneSe20,fumbles_forced,0,,,,,
player,201111200gnb,tam,BarbRo00,def_int,0,,,,,
player,201111200gnb,tam,BarbRo00,def_int_yds,0,,,,,
player,201111200gnb,tam,BarbRo00,def_int_td,0,,,,,
player,201111200gnb,tam,BarbRo00,def_int_long,0,,,,,
player,201111200gnb,tam,BarbRo00,pass_defended,0,,,,,
player,201111200gnb,tam,BarbRo00,sacks,0.0,,,,,
player,201111200gnb,tam,BarbRo00,tackles_combined,7,,,,,
player,201111200gnb,tam,BarbRo00,tackles_solo,5,,,,,
player,201111200gnb,tam,BarbRo00,tackles_assists,2,,,,,
player,201111200gnb,tam,BarbRo00,tackles_loss,0,,,,,
player,201111200gnb,tam,BarbRo00,qb_hits,0,,,,,
player,201111200gnb,tam,BarbRo00,fumbles_rec,0,,,,,
player,201111200gnb,tam,BarbRo00,fumbles_rec_yds,0,,,,,
player,201111200gnb,tam,BarbRo00,fumbles_rec_td,0,,,,,
player,201111200gnb,tam,BarbRo00,fumbles_forced,0,,,,,
player,201111200gnb,tam,LyncCo99,def_int,0,,,,,
player,201111200gnb,tam,LyncCo99,def_int_yds,0,,,,,
player,201111200gnb,tam,LyncCo99,def_int_td,0,,,,,
player,201111200gnb,tam,LyncCo99,def_int_long,0,,,,,
player,201111200gnb,tam,LyncCo99,pass_defended,0,,,,,
player,201111200gnb,tam,LyncCo99,sacks,0.0,,,,,
player,201111200gnb,tam,LyncCo99,tackles_combined,4,,,,,
player,201111200gnb,tam,LyncCo99,tackles_solo,3,,,,,
player,201111200gnb,tam,LyncCo99,tackles_assists,1,,,,,
player,201111200gnb,tam,LyncCo99,tackles_loss,0,,,,,
player,201111200gnb,tam,LyncCo99,qb_hits,0,,,,,
player,201111200gnb,tam,LyncCo99,fumbles_rec,0,,,,,
player,201111200gnb,tam,LyncCo99,fumbles_rec_yds,0,,,,,
player,201111200gnb,tam,LyncCo99,fumbles_rec_td,0,,,,,
player,201111200gnb,tam,LyncCo99,fumbles_forced,0,,,,,
player,201111200gnb,tam,BiggE.99,def_int,0,,,,,
player,201111200gnb,tam,BiggE.99,def_int_yds,0,,,,,
player,201111200gnb,tam,BiggE.99,def_int_td,0,,,,,
player,201111200gnb,tam,BiggE.99,def_int_long,0,,,,,
player,201111200gnb,tam,BiggE.99,pass_defended,0,,,,,
player,201111200gnb,tam,BiggE.99,sacks,0.0,,,,,
player,201111200gnb,tam,BiggE.99,tackles_combined,3,,,,,
player,201111200gnb,tam,BiggE.99,tackles_solo,3,,,,,
player,201111200gnb,tam,BiggE.99,tackles_assists,0,,,,,
player,201111200gnb,tam,BiggE.99,tackles_loss,0,,,,,
player,201111200gnb,tam,BiggE.99,qb_hits,0,,,,,
player,201111200gnb,tam,BiggE.99,fumbles_rec,0,,,,,
player,201111200gnb,tam,BiggE.99,fumbles_rec_yds,0,,,,,
player,201111200gnb,tam,BiggE.99,fumbles_rec_td,0,,,,,
player,201111200gnb,tam,BiggE.99,fumbles_forced,0,,,,,
player,201111200gnb,tam,BoweDa00,def_int,0,,,,,
player,201111200gnb,tam,BoweDa00,def_int_yds,0,,,,,
player,201111200gnb,tam,BoweDa00,def_int_td,0,,,,,
player,201111200gnb,tam,BoweDa00,def_int_long,0,,,,,
player,201111200gnb,tam,BoweDa00,pass_defended,0,,,,,
player,201111200gnb,tam,BoweDa00,sacks,0.0,,,,,
player,201111200gnb,tam,BoweDa00,tackles_combined,2,,,,,
player,201111200gnb,tam,BoweDa00,tackles_solo,1,,,,,
player,201111200gnb,tam,BoweDa00,tackles_assists,1,,,,,
player,201111200gnb,tam,BoweDa00,tackles_loss,0,,,,,
player,201111200gnb,tam,BoweDa00,qb_hits,0,,,,,
player,201111200gnb,tam,BoweDa00,fumbles_rec,0,,,,,
player,201111200gnb,tam,BoweDa00,fumbles_rec_yds,0,,,,,
player,201111200gnb,tam,BoweDa00,fumbles_rec_td,0,,,,,
player,201111200gnb,tam,BoweDa00,fumbles_forced,0,,,,,
player,201111200gnb,tam,FostMa00,def_int,0,,,,,
player,201111200gnb,tam,FostMa00,def_int_yds,0,,,,,
player,201111200gnb,tam,FostMa00,def_int_td,0,,,,,
player,201111200gnb,tam,FostMa00,def_int_long,0,,,,,
player,201111200gnb,tam,FostMa00,pass_defended,0,,,,,
player,201111200gnb,tam,FostMa00,sacks,0.0,,,,,
player,201111200gnb,tam,FostMa00,tackles_combined,2,,,,,
player,201111200gnb,tam,FostMa00,tackles_solo,2,,,,,
player,201111200gnb,tam,FostMa00,tackles_assists,0,,,,,
player,201111200gnb,tam,FostMa00,tackles_loss,0,,,,,
player,201111200gnb,tam,FostMa00,qb_hits,0,,,,,
player,201111200gnb,tam,FostMa00,fumbles_rec,0,,,,,
player,201111200gnb,tam,FostMa00,fumbles_rec_yds,0,,,,,
player,201111200gnb,tam,FostMa00,fumbles_rec_td,0,,,,,
player,201111200gnb,tam,FostMa00,fumbles_forced,0,,,,,
player,201111200gnb,tam,HayeGe98,def_int,0,,,,,
player,201111200gnb,tam,HayeGe98,def_int_yds,0,,,,,
player,201111200gnb,tam,HayeGe98,def_int_td,0,,,,,
player,201111200gnb,tam,HayeGe98,def_int_long,0,,,,,
player,201111200gnb,tam,HayeGe98,pass_defended,0,,,,,
player,201111200gnb,tam,HayeGe98,sacks,0.0,,,,,
player,201111200gnb,tam,HayeGe98,tackles_combined,2,,,,,
player,201111200gnb,tam,HayeGe98,tackles_solo,1,,,,,
player,201111200gnb,tam,HayeGe98,tackles_assists,1,,,,,
player,201111200gnb,tam,HayeGe98,tackles_loss,0,,,,,
player,201111200gnb,tam,HayeGe98,qb_hits,0,,,,,
player,201111200gnb,tam,HayeGe98,fumbles_rec,0,,,,,
player,201111200gnb,tam,HayeGe98,fumbles_rec_yds,0,,,,,
player,201111200gnb,tam,HayeGe98,fumbles_rec_td,0,,,,,
player,201111200gnb,tam,HayeGe98,fumbles_forced,0,,,,,
player,201111200gnb,tam,HaywAd98,def_int,0,,,,,
player,201111200gnb,tam,HaywAd98,def_int_yds,0,,,,,
player,201111200gnb,tam,HaywAd98,def_int_td,0,,,,,
player,201111200gnb,tam,HaywAd98,def_int_long,0,,,,,
player,201111200gnb,tam,HaywAd98,pass_defended,0,,,,,
player,201111200gnb,tam,HaywAd98,sacks,0.0,,,,,
player,201111200gnb,tam,HaywAd98,tackles_combined,2,,,,,
player,201111200gnb,tam,HaywAd98,tackles_solo,2,,,,,
player,201111200gnb,tam,HaywAd98,tackles_assists,0,,,,,
player,201111200gnb,tam,HaywAd98,tackles_loss,0,,,,,
player,201111200gnb,tam,HaywAd98,qb_hits,0,,,,,
player,201111200gnb,tam,HaywAd98,fumbles_rec,0,,,,,
player,201111200gnb,tam,HaywAd98,fumbles_rec_yds,0,,,,,
player,201111200gnb,tam,HaywAd98,fumbles_rec_td,0,,,,,
player,201111200gnb,tam,HaywAd98,fumbles_forced,0,,,,,
player,201111200gnb,tam,MillRo99,def_int,0,,,,,
player,201111200gnb,tam,MillRo99,def_int_yds,0,,,,,
player,201111200gnb,tam,MillRo99,def_int_td,0,,,,,
player,201111200gnb,tam,MillRo99,def_int_long,0,,,,,
player,201111200gnb,tam,MillRo99,pass_defended,0,,,,,
player,201111200gnb,tam,MillRo99,sacks,0.0,,,,,
player,201111200gnb,tam,MillRo99,tackles_combined,2,,,,,
player,201111200gnb,tam,MillRo99,tackles_solo,2,,,,,
player,201111200gnb,tam,MillRo99,tackles_assists,0,,,,,
player,201111200gnb,tam,MillRo99,tackles_loss,0,,,,,
player,201111200gnb,tam,MillRo99,qb_hits,0,,,,,
player,201111200gnb,tam,MillRo99,fumbles_rec,0,,,,,
player,201111200gnb,tam,MillRo99,fumbles_rec_yds,0,,,,,
player,201111200gnb,tam,MillRo99,fumbles_rec_td,0,,,,,
player,201111200gnb,tam,MillRo99,fumbles_forced,0,,,,,
player,201111200gnb,tam,TaliAq99,def_int,0,,,,,
player,201111200gnb,tam,TaliAq99,def_int_yds,0,,,,,
player,201111200gnb,tam,TaliAq99,def_int_td,0,,,,,
player,201111200gnb,tam,TaliAq99,def_int_long,0,,,,,
player,201111200gnb,tam,TaliAq99,pass_defended,3,,,,,
player,201111200gnb,tam,TaliAq99,sacks,0.0,,,,,
player,201111200gnb,tam,TaliAq99,tackles_combined,2,,,,,
player,201111200gnb,tam,TaliAq99,tackles_solo,2,,,,,
player,201111200gnb,tam,TaliAq99,tackles_assists,0,,,,,
player,201111200gnb,tam,TaliAq99,tackles_loss,0,,,,,
player,201111200gnb,tam,TaliAq99,qb_hits,0,,,,,
player,201111200gnb,tam,TaliAq99,fumbles_rec,0,,,,,
player,201111200gnb,tam,TaliAq99,fumbles_rec_yds,0,,,,,
player,201111200gnb,tam,TaliAq99,fumbles_rec_td,0,,,,,
player,201111200gnb,tam,TaliAq99,fumbles_forced,0,,,,,
player,201111200gnb,tam,BennMi99,def_int,0,,,,,
player,201111200gnb,tam,BennMi99,def_int_yds,0,,,,,
player,201111200gnb,tam,BennMi99,def_int_td,0,,,,,
player,201111200gnb,tam,BennMi99,def_int_long,0,,,,,
player,201111200gnb,tam,BennMi99,pass_defended,0,,,,,
player,201111200gnb,tam,BennMi99,sacks,0.0,,,,,
player,201111200gnb,tam,BennMi99,tackles_combined,1,,,,,
player,201111200gnb,tam,BennMi99,tackles_solo,0,,,,,
player,201111200gnb,tam,BennMi99,tackles_assists,1,,,,,
player,201111200gnb,tam,BennMi99,tackles_loss,0,,,,,
player,201111200gnb,tam,BennMi99,qb_hits,0,,,,,
player,201111200gnb,tam,BennMi99,fumbles_rec,0,,,,,
player,201111200gnb,tam,BennMi99,fumbles_rec_yds,0,,,,,
player,201111200gnb,tam,BennMi99,fumbles_rec_td,0,,,,,
player,201111200gnb,tam,BennMi99,fumbles_forced,0,,,,,
player,201111200gnb,tam,HaynAl20,def_int,0,,,,,
player,201111200gnb,tam,HaynAl20,def_int_yds,0,,,,,
player,201111200gnb,tam,HaynAl20,def_int_td,0,,,,,
player,201111200gnb,tam,HaynAl20,def_int_long,0,,,,,
player,201111200gnb,tam,HaynAl20,pass_defended,0,,,,,
player,201111200gnb,tam,HaynAl20,sacks,0.0,,,,,
player,201111200gnb,tam,HaynAl20,tackles_combined,1,,,,,
player,201111200gnb,tam,HaynAl20,tackles_solo,1,,,,,
player,201111200gnb,tam,HaynAl20,tackles_assists,0,,,,,
player,201111200gnb,tam,HaynAl20,tackles_loss,0,,,,,
player,201111200gnb,tam,HaynAl20,qb_hits,1,,,,,
player,201111200gnb,tam,HaynAl20,fumbles_rec,0,,,,,
player,201111200gnb,tam,HaynAl20,fumbles_rec_yds,0,,,,,
player,201111200gnb,tam,HaynAl20,fumbles_rec_td,0,,,,,
player,201111200gnb,tam,HaynAl20,fumbles_forced,0,,,,,
player,201111200gnb,tam,JoseDa20,def_int,0,,,,,
player,201111200gnb,tam,JoseDa20,def_int_yds,0,,,,,
player,201111200gnb,tam,JoseDa20,def_int_td,0,,,,,
player,201111200gnb,tam,JoseDa20,def_int_long,0,,,,,
player,201111200gnb,tam,JoseDa20,pass_defended,0,,,,,
player,201111200gnb,tam,JoseDa20,sacks,0.0,,,,,
player,201111200gnb,tam,JoseDa20,tackles_combined,1,,,,,
player,201111200gnb,tam,JoseDa20,tackles_solo,1,,,,,
player,201111200gnb,tam,JoseDa20,tackles_assists,0,,,,,
player,201111200gnb,tam,JoseDa20,tackles_loss,,,,,,
player,201111200gnb,tam,JoseDa20,qb_hits,,,,,,
player,201111200gnb,tam,JoseDa20,fumbles_rec,0,,,,,
player,201111200gnb,tam,JoseDa20,fumbles_rec_yds,0,,,,,
player,201111200gnb,tam,JoseDa20,fumbles_rec_td,0,,,,,
player,201111200gnb,tam,JoseDa20,fumbles_forced,0,,,,,
player,201111200gnb,tam,LumpKr00,def_int,0,,,,,
player,201111200gnb,tam,LumpKr00,def_int_yds,0,,,,,
player,201111200gnb,tam,LumpKr00,def_int_td,0,,,,,
player,201111200gnb,tam,LumpKr00,def_int_long,0,,,,,
player,201111200gnb,tam,LumpKr00,pass_defended,0,,,,,
player,201111200gnb,tam,LumpKr00,sacks,0.0,,,,,
player,201111200gnb,tam,LumpKr00,tackles_combined,1,,,,,
player,201111200gnb,tam,LumpKr00,tackles_solo,1,,,,,
player,201111200gnb,tam,LumpKr00,tackles_assists,0,,,,,
player,201111200gnb,tam,LumpKr00,tackles_loss,0,,,,,
player,201111200gnb,tam,LumpKr00,qb_hits,0,,,,,
player,201111200gnb,tam,LumpKr00,fumbles_rec,0,,,,,
player,201111200gnb,tam,LumpKr00,fumbles_rec_yds,0,,,,,
player,201111200gnb,tam,LumpKr00,fumbles_rec_td,0,,,,,
player,201111200gnb,tam,LumpKr00,fumbles_forced,0,,,,,
player,201111200gnb,tam,MaduMo00,def_int,0,,,,,
player,201111200gnb,tam,MaduMo00,def_int_yds,0,,,,,
player,201111200gnb,tam,MaduMo00,def_int_td,0,,,,,
player,201111200gnb,tam,MaduMo00,def_int_long,0,,,,,
player,201111200gnb,tam,MaduMo00,pass_defended,0,,,,,
player,201111200gnb,tam,MaduMo00,sacks,0.0,,,,,
player,201111200gnb,tam,MaduMo00,tackles_combined,1,,,,,
player,201111200gnb,tam,MaduMo00,tackles_solo,1,,,,,
player,201111200gnb,tam,MaduMo00,tackles_assists,0,,,,,
player,201111200gnb,tam,MaduMo00,tackles_loss,0,,,,,
player,201111200gnb,tam,MaduMo00,qb_hits,0,,,,,
player,201111200gnb,tam,MaduMo00,fumbles_rec,0,,,,,
player,201111200gnb,tam,MaduMo00,fumbles_rec_yds,0,,,,,
player,201111200gnb,tam,MaduMo00,fumbles_rec_td,0,,,,,
player,201111200gnb,tam,MaduMo00,fumbles_forced,0,,,,,
player,201111200gnb,tam,ParkPr00,def_int,0,,,,,
player,201111200gnb,tam,ParkPr00,def_int_yds,0,,,,,
player,201111200gnb,tam,ParkPr00,def_int_td,0,,,,,
player,201111200gnb,tam,ParkPr00,def_int_long,0,,,,,
player,201111200gnb,tam,ParkPr00,pass_defended,0,,,,,
player,201111200gnb,tam,ParkPr00,sacks,0.0,,,,,
player,201111200gnb,tam,ParkPr00,tackles_combined,1,,,,,
player,201111200gnb,tam,ParkPr00,tackles_solo,1,,,,,
player,201111200gnb,tam,ParkPr00,tackles_assists,0,,,,,
player,201111200gnb,tam,ParkPr00,tackles_loss,0,,,,,
player,201111200gnb,tam,ParkPr00,qb_hits,0,,,,,
player,201111200gnb,tam,ParkPr00,fumbles_rec,0,,,,,
player,201111200gnb,tam,ParkPr00,fumbles_rec_yds,0,,,,,
player,201111200gnb,tam,ParkPr00,fumbles_rec_td,0,,,,,
player,201111200gnb,tam,ParkPr00,fumbles_forced,0,,,,,
player,201111200gnb,tam,StroSa00,def_int,0,,,,,
player,201111200gnb,tam,StroSa00,def_int_yds,0,,,,,
player,201111200gnb,tam,StroSa00,def_int_td,0,,,,,
player,201111200gnb,tam,StroSa00,def_int_long,0,,,,,
player,201111200gnb,tam,StroSa00,pass_defended,0,,,,,
player,201111200gnb,tam,StroSa00,sacks,0.0,,,,,
player,201111200gnb,tam,StroSa00,tackles_combined,1,,,,,
player,201111200gnb,tam,StroSa00,tackles_solo,1,,,,,
player,201111200gnb,tam,StroSa00,tackles_assists,0,,,,,
player,201111200gnb,tam,StroSa00,tackles_loss,0,,,,,
player,201111200gnb,tam,StroSa00,qb_hits,0,,,,,
player,201111200gnb,tam,StroSa00,fumbles_rec,0,,,,,
player,201111200gnb,tam,StroSa00,fumbles_rec_yds,0,,,,,
player,201111200gnb,tam,StroSa00,fumbles_rec_td,0,,,,,
player,201111200gnb,tam,StroSa00,fumbles_forced,0,,,,,
player,201111200gnb,tam,McCaJo22,def_int,,,,,,
player,201111200gnb,tam,McCaJo22,def_int_yds,,,,,,
player,201111200gnb,tam,McCaJo22,def_int_td,,,,,,
player,201111200gnb,tam,McCaJo22,def_int_long,,,,,,
player,201111200gnb,tam,McCaJo22,pass_defended,0,,,,,
player,201111200gnb,tam,McCaJo22,sacks,0.0,,,,,
player,201111200gnb,tam,McCaJo22,tackles_combined,1,,,,,
player,201111200gnb,tam,McCaJo22,tackles_solo,1,,,,,
player,201111200gnb,tam,McCaJo22,tackles_assists,0,,,,,
player,201111200gnb,tam,McCaJo22,tackles_loss,0,,,,,
player,201111200gnb,tam,McCaJo22,qb_hits,0,,,,,
player,201111200gnb,tam,McCaJo22,fumbles_rec,0,,,,,
player,201111200gnb,tam,McCaJo22,fumbles_rec_yds,,,,,,
player,201111200gnb,tam,McCaJo22,fumbles_rec_td,,,,,,
player,201111200gnb,tam,McCaJo22,fumbles_forced,0,,,,,
player,201111200gnb,gnb,WillTr99,def_int,2,,,,,
player,201111200gnb,gnb,WillTr99,def_int_yds,28,,,,,
player,201111200gnb,gnb,WillTr99,def_int_td,0,,,,,
player,201111200gnb,gnb,WillTr99,def_int_long,28,,,,,
player,201111200gnb,gnb,WillTr99,pass_defended,2,,,,,
player,201111200gnb,gnb,WillTr99,sacks,0.0,,,,,
player,201111200gnb,gnb,WillTr99,tackles_combined,9,,,,,
player,201111200gnb,gnb,WillTr99,tackles_solo,7,,,,,
player,201111200gnb,gnb,WillTr99,tackles_assists,2,,,,,
player,201111200gnb,gnb,WillTr99,tackles_loss,0,,,,,
player,201111200gnb,gnb,WillTr99,qb_hits,0,,,,,
player,201111200gnb,gnb,WillTr99,fumbles_rec,0,,,,,
player,201111200gnb,gnb,WillTr99,fumbles_rec_yds,0,,,,,
player,201111200gnb,gnb,WillTr99,fumbles_rec_td,0,,,,,
player,201111200gnb,gnb,WillTr99,fumbles_forced,0,,,,,
player,201111200gnb,gnb,WaldEr99,def_int,0,,,,,
player,201111200gnb,gnb,WaldEr99,def_int_yds,0,,,,,
player,201111200gnb,gnb,WaldEr99,def_int_td,0,,,,,
player,201111200gnb,gnb,WaldEr99,def_int_long,0,,,,,
player,201111200gnb,gnb,WaldEr99,pass_defended,0,,,,,
player,201111200gnb,gnb,WaldEr99,sacks,1.0,,,,,
player,201111200gnb,gnb,WaldEr99,tackles_combined,7,,,,,
player,201111200gnb,gnb,WaldEr99,tackles_solo,5,,,,,
player,201111200gnb,gnb,WaldEr99,tackles_assists,2,,,,,
player,201111200gnb,gnb,WaldEr99,tackles_loss,1,,,,,
player,201111200gnb,gnb,WaldEr99,qb_hits,1,,,,,
player,201111200gnb,gnb,WaldEr99,fumbles_rec,0,,,,,
player,201111200gnb,gnb,WaldEr99,fumbles_rec_yds,0,,,,,
player,201111200gnb,gnb,WaldEr99,fumbles_rec_td,0,,,,,
player,201111200gnb,gnb,WaldEr99,fumbles_forced,0,,,,,
player,201111200gnb,gnb,WoodCh00,def_int,0,,,,,
player,201111200gnb,gnb,WoodCh00,def_int_yds,0,,,,,
player,201111200gnb,gnb,WoodCh00,def_int_td,0,,,,,
player,201111200gnb,gnb,WoodCh00,def_int_long,0,,,,,
player,201111200gnb,gnb,WoodCh00,pass_defended,1,,,,,
player,201111200gnb,gnb,WoodCh00,sacks,1.0,,,,,
player,201111200gnb,gnb,WoodCh00,tackles_combined,3,,,,,
player,201111200gnb,gnb,WoodCh00,tackles_solo,3,,,,,
player,201111200gnb,gnb,WoodCh00,tackles_assists,0,,,,,
player,201111200gnb,gnb,WoodCh00,tackles_loss,1,,,,,
player,201111200gnb,gnb,WoodCh00,qb_hits,1,,,,,
player,201111200gnb,gnb,WoodCh00,fumbles_rec,0,,,,,
player,201111200gnb,gnb,WoodCh00,fumbles_rec_yds,0,,,,,
player,201111200gnb,gnb,WoodCh00,fumbles_rec_td,0,,,,,
player,201111200gnb,gnb,WoodCh00,fumbles_forced,0,,,,,
player,201111200gnb,gnb,BishDe99,def_int,0,,,,,
player,201111200gnb,gnb,BishDe99,def_int_yds,0,,,,,
