game,2011,4,20111002,201110020sdg,mia,"Miami Dolphins",16,sdg,"San Diego Chargers",26
player,201110020sdg,sdg,HestJa00,fumbles,0,,,,,
player,201110020sdg,sdg,HestJa00,fumbles_lost,,,,,,
player,201110020sdg,sdg,SperKo00,pass_cmp,0,,,,,
player,201110020sdg,sdg,SperKo00,pass_att,0,,,,,
player,201110020sdg,sdg,SperKo00,pass_yds,0,,,,,
player,201110020sdg,sdg,SperKo00,pass_td,0,,,,,
player,201110020sdg,sdg,SperKo00,pass_int,0,,,,,
player,201110020sdg,sdg,SperKo00,pass_sacked,0,,,,,
player,201110020sdg,sdg,SperKo00,pass_sacked_yds,0,,,,,
player,201110020sdg,sdg,SperKo00,pass_long,0,,,,,
player,201110020sdg,sdg,SperKo00,pass_rating,,,,,,
player,201110020sdg,sdg,SperKo00,rush_att,0,,,,,
player,201110020sdg,sdg,SperKo00,rush_yds,0,,,,,
player,201110020sdg,sdg,SperKo00,rush_td,0,,,,,
player,201110020sdg,sdg,SperKo00,rush_long,0,,,,,
player,201110020sdg,sdg,SperKo00,targets,1,,,,,
player,201110020sdg,sdg,SperKo00,rec,0,,,,,
player,201110020sdg,sdg,SperKo00,rec_yds,0,,,,,
player,201110020sdg,sdg,SperKo00,rec_td,0,,,,,
player,201110020sdg,sdg,SperKo00,rec_long,0,,,,,
player,201110020sdg,sdg,SperKo00,fumbles,0,,,,,
player,201110020sdg,sdg,SperKo00,fumbles_lost,,,,,,
player,201110020sdg,mia,MitcMa99,def_int,0,,,,,
player,201110020sdg,mia,MitcMa99,def_int_yds,0,,,,,
player,201110020sdg,mia,MitcMa99,def_int_td,0,,,,,
player,201110020sdg,mia,MitcMa99,def_int_long,0,,,,,
player,201110020sdg,mia,MitcMa99,pass_defended,0,,,,,
player,201110020sdg,mia,MitcMa99,sacks,1.0,,,,,
player,201110020sdg,mia,MitcMa99,tackles_combined,4,,,,,
player,201110020sdg,mia,MitcMa99,tackles_solo,4,,,,,
player,201110020sdg,mia,MitcMa99,tackles_assists,0,,,,,
player,201110020sdg,mia,MitcMa99,tackles_loss,1,,,,,
player,201110020sdg,mia,MitcMa99,qb_hits,1,,,,,
player,201110020sdg,mia,MitcMa99,fumbles_rec,0,,,,,
player,201110020sdg,mia,MitcMa99,fumbles_rec_yds,0,,,,,
player,201110020sdg,mia,MitcMa99,fumbles_rec_td,0,,,,,
player,201110020sdg,mia,MitcMa99,fumbles_forced,0,,,,,
player,201110020sdg,mia,WakeCa00,def_int,0,,,,,
player,201110020sdg,mia,WakeCa00,def_int_yds,0,,,,,
player,201110020sdg,mia,WakeCa00,def_int_td,0,,,,,
player,201110020sdg,mia,WakeCa00,def_int_long,0,,,,,
player,201110020sdg,mia,WakeCa00,pass_defended,0,,,,,
player,201110020sdg,mia,WakeCa00,sacks,1.0,,,,,
player,201110020sdg,mia,WakeCa00,tackles_combined,3,,,,,
player,201110020sdg,mia,WakeCa00,tackles_solo,3,,,,,
player,201110020sdg,mia,WakeCa00,tackles_assists,0,,,,,
player,201110020sdg,mia,WakeCa00,tackles_loss,1,,,,,
player,201110020sdg,mia,WakeCa00,qb_hits,1,,,,,
player,201110020sdg,mia,WakeCa00,fumbles_rec,0,,,,,
player,201110020sdg,mia,WakeCa00,fumbles_rec_yds,0,,,,,
player,201110020sdg,mia,WakeCa00,fumbles_rec_td,0,,,,,
player,201110020sdg,mia,WakeCa00,fumbles_forced,0,,,,,
player,201110020sdg,mia,BellYe20,def_int,0,,,,,
player,201110020sdg,mia,BellYe20,def_int_yds,0,,,,,
player,201110020sdg,mia,BellYe20,def_int_td,0,,,,,
player,201110020sdg,mia,BellYe20,def_int_long,0,,,,,
player,201110020sdg,mia,BellYe20,pass_defended,0,,,,,
player,201110020sdg,mia,BellYe20,sacks,0.0,,,,,
player,201110020sdg,mia,BellYe20,tackles_combined,14,,,,,
player,201110020sdg,mia,BellYe20,tackles_solo,14,,,,,
player,201110020sdg,mia,BellYe20,tackles_assists,0,,,,,
player,201110020sdg,mia,BellYe20,tackles_loss,0,,,,,
player,201110020sdg,mia,BellYe20,qb_hits,0,,,,,
player,201110020sdg,mia,BellYe20,fumbles_rec,0,,,,,
player,201110020sdg,mia,BellYe20,fumbles_rec_yds,0,,,,,
player,201110020sdg,mia,BellYe20,fumbles_rec_td,0,,,,,
player,201110020sdg,mia,BellYe20,fumbles_forced,0,,,,,
player,201110020sdg,mia,CarrNo00,def_int,0,,,,,
player,201110020sdg,mia,CarrNo00,def_int_yds,0,,,,,
player,201110020sdg,mia,CarrNo00,def_int_td,0,,,,,
player,201110020sdg,mia,CarrNo00,def_int_long,0,,,,,
player,201110020sdg,mia,CarrNo00,pass_defended,0,,,,,
player,201110020sdg,mia,CarrNo00,sacks,0.0,,,,,
player,201110020sdg,mia,CarrNo00,tackles_combined,5,,,,,
player,201110020sdg,mia,CarrNo00,tackles_solo,3,,,,,
player,201110020sdg,mia,CarrNo00,tackles_assists,2,,,,,
player,201110020sdg,mia,CarrNo00,tackles_loss,0,,,,,
player,201110020sdg,mia,CarrNo00,qb_hits,0,,,,,
player,201110020sdg,mia,CarrNo00,fumbles_rec,0,,,,,
player,201110020sdg,mia,CarrNo00,fumbles_rec_yds,0,,,,,
player,201110020sdg,mia,CarrNo00,fumbles_rec_td,0,,,,,
player,201110020sdg,mia,CarrNo00,fumbles_forced,0,,,,,
player,201110020sdg,mia,DansKa20,def_int,0,,,,,
player,201110020sdg,mia,DansKa20,def_int_yds,0,,,,,
player,201110020sdg,mia,DansKa20,def_int_td,0,,,,,
player,201110020sdg,mia,DansKa20,def_int_long,0,,,,,
player,201110020sdg,mia,DansKa20,pass_defended,0,,,,,
player,201110020sdg,mia,DansKa20,sacks,0.0,,,,,
player,201110020sdg,mia,DansKa20,tackles_combined,5,,,,,
player,201110020sdg,mia,DansKa20,tackles_solo,4,,,,,
player,201110020sdg,mia,DansKa20,tackles_assists,1,,,,,
player,201110020sdg,mia,DansKa20,tackles_loss,0,,,,,
player,201110020sdg,mia,DansKa20,qb_hits,0,,,,,
player,201110020sdg,mia,DansKa20,fumbles_rec,0,,,,,
player,201110020sdg,mia,DansKa20,fumbles_rec_yds,0,,,,,
player,201110020sdg,mia,DansKa20,fumbles_rec_td,0,,,,,
player,201110020sdg,mia,DansKa20,fumbles_forced,1,,,,,
player,201110020sdg,mia,SmitSe99,def_int,0,,,,,
player,201110020sdg,mia,SmitSe99,def_int_yds,0,,,,,
player,201110020sdg,mia,SmitSe99,def_int_td,0,,,,,
player,201110020sdg,mia,SmitSe99,def_int_long,0,,,,,
player,201110020sdg,mia,SmitSe99,pass_defended,0,,,,,
player,201110020sdg,mia,SmitSe99,sacks,0.0,,,,,
player,201110020sdg,mia,SmitSe99,tackles_combined,5,,,,,
player,201110020sdg,mia,SmitSe99,tackles_solo,5,,,,,
player,201110020sdg,mia,SmitSe99,tackles_assists,0,,,,,
player,201110020sdg,mia,SmitSe99,tackles_loss,0,,,,,
player,201110020sdg,mia,SmitSe99,qb_hits,0,,,,,
player,201110020sdg,mia,SmitSe99,fumbles_rec,0,,,,,
player,201110020sdg,mia,SmitSe99,fumbles_rec_yds,0,,,,,
player,201110020sdg,mia,SmitSe99,fumbles_rec_td,0,,,,,
player,201110020sdg,mia,SmitSe99,fumbles_forced,0,,,,,
player,201110020sdg,mia,JoneRe99,def_int,0,,,,,
player,201110020sdg,mia,JoneRe99,def_int_yds,0,,,,,
player,201110020sdg,mia,JoneRe99,def_int_td,0,,,,,
player,201110020sdg,mia,JoneRe99,def_int_long,0,,,,,
player,201110020sdg,mia,JoneRe99,pass_defended,0,,,,,
player,201110020sdg,mia,JoneRe99,sacks,0.0,,,,,
player,201110020sdg,mia,JoneRe99,tackles_combined,4,,,,,
player,201110020sdg,mia,JoneRe99,tackles_solo,2,,,,,
player,201110020sdg,mia,JoneRe99,tackles_assists,2,,,,,
player,201110020sdg,mia,JoneRe99,tackles_loss,0,,,,,
player,201110020sdg,mia,JoneRe99,qb_hits,0,,,,,
player,201110020sdg,mia,JoneRe99,fumbles_rec,0,,,,,
player,201110020sdg,mia,JoneRe99,fumbles_rec_yds,0,,,,,
player,201110020sdg,mia,JoneRe99,fumbles_rec_td,0,,,,,
player,201110020sdg,mia,JoneRe99,fumbles_forced,0,,,,,
player,201110020sdg,mia,BurnKe20,def_int,0,,,,,
player,201110020sdg,mia,BurnKe20,def_int_yds,0,,,,,
player,201110020sdg,mia,BurnKe20,def_int_td,0,,,,,
player,201110020sdg,mia,BurnKe20,def_int_long,0,,,,,
player,201110020sdg,mia,BurnKe20,pass_defended,0,,,,,
player,201110020sdg,mia,BurnKe20,sacks,0.0,,,,,
player,201110020sdg,mia,BurnKe20,tackles_combined,3,,,,,
player,201110020sdg,mia,BurnKe20,tackles_solo,1,,,,,
player,201110020sdg,mia,BurnKe20,tackles_assists,2,,,,,
player,201110020sdg,mia,BurnKe20,tackles_loss,0,,,,,
player,201110020sdg,mia,BurnKe20,qb_hits,0,,,,,
player,201110020sdg,mia,BurnKe20,fumbles_rec,0,,,,,
player,201110020sdg,mia,BurnKe20,fumbles_rec_yds,0,,,,,
player,201110020sdg,mia,BurnKe20,fumbles_rec_td,0,,,,,
player,201110020sdg,mia,BurnKe20,fumbles_forced,0,,,,,
player,201110020sdg,mia,LangKe98,def_int,0,,,,,
player,201110020sdg,mia,LangKe98,def_int_yds,0,,,,,
player,201110020sdg,mia,LangKe98,def_int_td,0,,,,,
player,201110020sdg,mia,LangKe98,def_int_long,0,,,,,
player,201110020sdg,mia,LangKe98,pass_defended,0,,,,,
player,201110020sdg,mia,LangKe98,sacks,0.0,,,,,
player,201110020sdg,mia,LangKe98,tackles_combined,3,,,,,
player,201110020sdg,mia,LangKe98,tackles_solo,2,,,,,
player,201110020sdg,mia,LangKe98,tackles_assists,1,,,,,
player,201110020sdg,mia,LangKe98,tackles_loss,0,,,,,
player,201110020sdg,mia,LangKe98,qb_hits,0,,,,,
player,201110020sdg,mia,LangKe98,fumbles_rec,0,,,,,
player,201110020sdg,mia,LangKe98,fumbles_rec_yds,0,,,,,
player,201110020sdg,mia,LangKe98,fumbles_rec_td,0,,,,,
player,201110020sdg,mia,LangKe98,fumbles_forced,0,,,,,
player,201110020sdg,mia,StarRa20,def_int,0,,,,,
player,201110020sdg,mia,StarRa20,def_int_yds,0,,,,,
player,201110020sdg,mia,StarRa20,def_int_td,0,,,,,
player,201110020sdg,mia,StarRa20,def_int_long,0,,,,,
player,201110020sdg,mia,StarRa20,pass_defended,0,,,,,
player,201110020sdg,mia,StarRa20,sacks,0.0,,,,,
player,201110020sdg,mia,StarRa20,tackles_combined,3,,,,,
player,201110020sdg,mia,StarRa20,tackles_solo,3,,,,,
player,201110020sdg,mia,StarRa20,tackles_assists,0,,,,,
player,201110020sdg,mia,StarRa20,tackles_loss,0,,,,,
player,201110020sdg,mia,StarRa20,qb_hits,0,,,,,
player,201110020sdg,mia,StarRa20,fumbles_rec,0,,,,,
player,201110020sdg,mia,StarRa20,fumbles_rec_yds,0,,,,,
player,201110020sdg,mia,StarRa20,fumbles_rec_td,0,,,,,
player,201110020sdg,mia,StarRa20,fumbles_forced,0,,,,,
player,201110020sdg,mia,OdriJa99,def_int,0,,,,,
player,201110020sdg,mia,OdriJa99,def_int_yds,0,,,,,
player,201110020sdg,mia,OdriJa99,def_int_td,0,,,,,
player,201110020sdg,mia,OdriJa99,def_int_long,0,,,,,
player,201110020sdg,mia,OdriJa99,pass_defended,0,,,,,
player,201110020sdg,mia,OdriJa99,sacks,0.0,,,,,
player,201110020sdg,mia,OdriJa99,tackles_combined,2,,,,,
player,201110020sdg,mia,OdriJa99,tackles_solo,2,,,,,
player,201110020sdg,mia,OdriJa99,tackles_assists,0,,,,,
player,201110020sdg,mia,OdriJa99,tackles_loss,1,,,,,
player,201110020sdg,mia,OdriJa99,qb_hits,0,,,,,
player,201110020sdg,mia,OdriJa99,fumbles_rec,0,,,,,
player,201110020sdg,mia,OdriJa99,fumbles_rec_yds,0,,,,,
player,201110020sdg,mia,OdriJa99,fumbles_rec_td,0,,,,,
player,201110020sdg,mia,OdriJa99,fumbles_forced,1,,,,,
player,201110020sdg,mia,OlshIg20,def_int,0,,,,,
player,201110020sdg,mia,OlshIg20,def_int_yds,0,,,,,
player,201110020sdg,mia,OlshIg20,def_int_td,0,,,,,
player,201110020sdg,mia,OlshIg20,def_int_long,0,,,,,
player,201110020sdg,mia,OlshIg20,pass_defended,0,,,,,
player,201110020sdg,mia,OlshIg20,sacks,0.0,,,,,
player,201110020sdg,mia,OlshIg20,tackles_combined,2,,,,,
player,201110020sdg,mia,OlshIg20,tackles_solo,1,,,,,
player,201110020sdg,mia,OlshIg20,tackles_assists,1,,,,,
player,201110020sdg,mia,OlshIg20,tackles_loss,1,,,,,
player,201110020sdg,mia,OlshIg20,qb_hits,0,,,,,
player,201110020sdg,mia,OlshIg20,fumbles_rec,0,,,,,
player,201110020sdg,mia,OlshIg20,fumbles_rec_yds,0,,,,,
player,201110020sdg,mia,OlshIg20,fumbles_rec_td,0,,,,,
player,201110020sdg,mia,OlshIg20,fumbles_forced,0,,,,,
player,201110020sdg,mia,WilsJi00,def_int,0,,,,,
player,201110020sdg,mia,WilsJi00,def_int_yds,0,,,,,
player,201110020sdg,mia,WilsJi00,def_int_td,0,,,,,
player,201110020sdg,mia,WilsJi00,def_int_long,0,,,,,
player,201110020sdg,mia,WilsJi00,pass_defended,1,,,,,
player,201110020sdg,mia,WilsJi00,sacks,0.0,,,,,
player,201110020sdg,mia,WilsJi00,tackles_combined,2,,,,,
player,201110020sdg,mia,WilsJi00,tackles_solo,1,,,,,
player,201110020sdg,mia,WilsJi00,tackles_assists,1,,,,,
player,201110020sdg,mia,WilsJi00,tackles_loss,0,,,,,
player,201110020sdg,mia,WilsJi00,qb_hits,0,,,,,
player,201110020sdg,mia,WilsJi00,fumbles_rec,0,,,,,
player,201110020sdg,mia,WilsJi00,fumbles_rec_yds,0,,,,,
player,201110020sdg,mia,WilsJi00,fumbles_rec_td,0,,,,,
player,201110020sdg,mia,WilsJi00,fumbles_forced,0,,,,,
player,201110020sdg,mia,AlamIk99,def_int,0,,,,,
player,201110020sdg,mia,AlamIk99,def_int_yds,0,,,,,
player,201110020sdg,mia,AlamIk99,def_int_td,0,,,,,
player,201110020sdg,mia,AlamIk99,def_int_long,0,,,,,
player,201110020sdg,mia,AlamIk99,pass_defended,0,,,,,
player,201110020sdg,mia,AlamIk99,sacks,0.0,,,,,
player,201110020sdg,mia,AlamIk99,tackles_combined,1,,,,,
player,201110020sdg,mia,AlamIk99,tackles_solo,1,,,,,
player,201110020sdg,mia,AlamIk99,tackles_assists,0,,,,,
player,201110020sdg,mia,AlamIk99,tackles_loss,0,,,,,
player,201110020sdg,mia,AlamIk99,qb_hits,0,,,,,
player,201110020sdg,mia,AlamIk99,fumbles_rec,0,,,,,
player,201110020sdg,mia,AlamIk99,fumbles_rec_yds,0,,,,,
player,201110020sdg,mia,AlamIk99,fumbles_rec_td,0,,,,,
player,201110020sdg,mia,AlamIk99,fumbles_forced,0,,,,,
player,201110020sdg,mia,AlleWi20,def_int,0,,,,,
player,201110020sdg,mia,AlleWi20,def_int_yds,0,,,,,
player,201110020sdg,mia,AlleWi20,def_int_td,0,,,,,
player,201110020sdg,mia,AlleWi20,def_int_long,0,,,,,
player,201110020sdg,mia,AlleWi20,pass_defended,0,,,,,
player,201110020sdg,mia,AlleWi20,sacks,0.0,,,,,
player,201110020sdg,mia,AlleWi20,tackles_combined,1,,,,,
player,201110020sdg,mia,AlleWi20,tackles_solo,1,,,,,
player,201110020sdg,mia,AlleWi20,tackles_assists,0,,,,,
player,201110020sdg,mia,AlleWi20,tackles_loss,1,,,,,
player,201110020sdg,mia,AlleWi20,qb_hits,0,,,,,
player,201110020sdg,mia,AlleWi20,fumbles_rec,0,,,,,
player,201110020sdg,mia,AlleWi20,fumbles_rec_yds,0,,,,,
player,201110020sdg,mia,AlleWi20,fumbles_rec_td,0,,,,,
player,201110020sdg,mia,AlleWi20,fumbles_forced,0,,,,,
player,201110020sdg,mia,HillLe00,def_int,0,,,,,
player,201110020sdg,mia,HillLe00,def_int_yds,0,,,,,
player,201110020sdg,mia,HillLe00,def_int_td,0,,,,,
player,201110020sdg,mia,HillLe00,def_int_long,0,,,,,
player,201110020sdg,mia,HillLe00,pass_defended,0,,,,,
player,201110020sdg,mia,HillLe00,sacks,0.0,,,,,
player,201110020sdg,mia,HillLe00,tackles_combined,1,,,,,
player,201110020sdg,mia,HillLe00,tackles_solo,0,,,,,
player,201110020sdg,mia,HillLe00,tackles_assists,1,,,,,
player,201110020sdg,mia,HillLe00,tackles_loss,0,,,,,
player,201110020sdg,mia,HillLe00,qb_hits,0,,,,,
player,201110020sdg,mia,HillLe00,fumbles_rec,0,,,,,
player,201110020sdg,mia,HillLe00,fumbles_rec_yds,0,,,,,
player,201110020sdg,mia,HillLe00,fumbles_rec_td,0,,,,,
player,201110020sdg,mia,HillLe00,fumbles_forced,0,,,,,
player,201110020sdg,mia,JoneNa20,def_int,0,,,,,
player,201110020sdg,mia,JoneNa20,def_int_yds,0,,,,,
player,201110020sdg,mia,JoneNa20,def_int_td,0,,,,,
player,201110020sdg,mia,JoneNa20,def_int_long,0,,,,,
player,201110020sdg,mia,JoneNa20,pass_defended,0,,,,,
player,201110020sdg,mia,JoneNa20,sacks,0.0,,,,,
player,201110020sdg,mia,JoneNa20,tackles_combined,1,,,,,
player,201110020sdg,mia,JoneNa20,tackles_solo,1,,,,,
player,201110020sdg,mia,JoneNa20,tackles_assists,0,,,,,
player,201110020sdg,mia,JoneNa20,tackles_loss,0,,,,,
player,201110020sdg,mia,JoneNa20,qb_hits,0,,,,,
player,201110020sdg,mia,JoneNa20,fumbles_rec,0,,,,,
player,201110020sdg,mia,JoneNa20,fumbles_rec_yds,0,,,,,
player,201110020sdg,mia,JoneNa20,fumbles_rec_td,0,,,,,
player,201110020sdg,mia,JoneNa20,fumbles_forced,0,,,,,
player,201110020sdg,mia,MoorMa02,def_int,0,,,,,
player,201110020sdg,mia,MoorMa02,def_int_yds,0,,,,,
player,201110020sdg,mia,MoorMa02,def_int_td,0,,,,,
player,201110020sdg,mia,MoorMa02,def_int_long,0,,,,,
player,201110020sdg,mia,MoorMa02,pass_defended,0,,,,,
player,201110020sdg,mia,MoorMa02,sacks,0.0,,,,,
player,201110020sdg,mia,MoorMa02,tackles_combined,1,,,,,
player,201110020sdg,mia,MoorMa02,tackles_solo,1,,,,,
player,201110020sdg,mia,MoorMa02,tackles_assists,0,,,,,
player,201110020sdg,mia,MoorMa02,tackles_loss,0,,,,,
player,201110020sdg,mia,MoorMa02,qb_hits,0,,,,,
player,201110020sdg,mia,MoorMa02,fumbles_rec,0,,,,,
player,201110020sdg,mia,MoorMa02,fumbles_rec_yds,0,,,,,
player,201110020sdg,mia,MoorMa02,fumbles_rec_td,0,,,,,
player,201110020sdg,mia,MoorMa02,fumbles_forced,0,,,,,
player,201110020sdg,mia,SpitAu99,def_int,0,,,,,
player,201110020sdg,mia,SpitAu99,def_int_yds,0,,,,,
player,201110020sdg,mia,SpitAu99,def_int_td,0,,,,,
player,201110020sdg,mia,SpitAu99,def_int_long,0,,,,,
player,201110020sdg,mia,SpitAu99,pass_defended,0,,,,,
player,201110020sdg,mia,SpitAu99,sacks,0.0,,,,,
player,201110020sdg,mia,SpitAu99,tackles_combined,1,,,,,
player,201110020sdg,mia,SpitAu99,tackles_solo,1,,,,,
player,201110020sdg,mia,SpitAu99,tackles_assists,0,,,,,
player,201110020sdg,mia,SpitAu99,tackles_loss,0,,,,,
player,201110020sdg,mia,SpitAu99,qb_hits,0,,,,,
player,201110020sdg,mia,SpitAu99,fumbles_rec,0,,,,,
player,201110020sdg,mia,SpitAu99,fumbles_rec_yds,0,,,,,
player,201110020sdg,mia,SpitAu99,fumbles_rec_td,0,,,,,
player,201110020sdg,mia,SpitAu99,fumbles_forced,0,,,,,
player,201110020sdg,mia,TrusJa99,def_int,0,,,,,
player,201110020sdg,mia,TrusJa99,def_int_yds,0,,,,,
player,201110020sdg,mia,TrusJa99,def_int_td,0,,,,,
player,201110020sdg,mia,TrusJa99,def_int_long,0,,,,,
player,201110020sdg,mia,TrusJa99,pass_defended,0,,,,,
player,201110020sdg,mia,TrusJa99,sacks,0.0,,,,,
player,201110020sdg,mia,TrusJa99,tackles_combined,1,,,,,
player,201110020sdg,mia,TrusJa99,tackles_solo,1,,,,,
player,201110020sdg,mia,TrusJa99,tackles_assists,0,,,,,
player,201110020sdg,mia,TrusJa99,tackles_loss,0,,,,,
player,201110020sdg,mia,TrusJa99,qb_hits,0,,,,,
player,201110020sdg,mia,TrusJa99,fumbles_rec,0,,,,,
player,201110020sdg,mia,TrusJa99,fumbles_rec_yds,0,,,,,
player,201110020sdg,mia,TrusJa99,fumbles_rec_td,0,,,,,
player,201110020sdg,mia,TrusJa99,fumbles_forced,0,,,,,
player,201110020sdg,mia,SoliPa99,def_int,0,,,,,
player,201110020sdg,mia,SoliPa99,def_int_yds,0,,,,,
player,201110020sdg,mia,SoliPa99,def_int_td,0,,,,,
player,201110020sdg,mia,SoliPa99,def_int_long,0,,,,,
player,201110020sdg,mia,SoliPa99,pass_defended,1,,,,,
player,201110020sdg,mia,SoliPa99,sacks,0.0,,,,,
player,201110020sdg,mia,SoliPa99,tackles_combined,0,,,,,
player,201110020sdg,mia,SoliPa99,tackles_solo,0,,,,,
player,201110020sdg,mia,SoliPa99,tackles_assists,0,,,,,
player,201110020sdg,mia,SoliPa99,tackles_loss,0,,,,,
player,201110020sdg,mia,SoliPa99,qb_hits,0,,,,,
player,201110020sdg,mia,SoliPa99,fumbles_rec,0,,,,,
player,201110020sdg,mia,SoliPa99,fumbles_rec_yds,0,,,,,
player,201110020sdg,mia,SoliPa99,fumbles_rec_td,0,,,,,
player,201110020sdg,mia,SoliPa99,fumbles_forced,0,,,,,
player,201110020sdg,sdg,WeddEr99,def_int,1,,,,,
player,201110020sdg,sdg,WeddEr99,def_int_yds,20,,,,,
player,201110020sdg,sdg,WeddEr99,def_int_td,0,,,,,
player,201110020sdg,sdg,WeddEr99,def_int_long,20,,,,,
player,201110020sdg,sdg,WeddEr99,pass_defended,1,,,,,
player,201110020sdg,sdg,WeddEr99,sacks,0.0,,,,,
player,201110020sdg,sdg,WeddEr99,tackles_combined,8,,,,,
player,201110020sdg,sdg,WeddEr99,tackles_solo,6,,,,,
player,201110020sdg,sdg,WeddEr99,tackles_assists,2,,,,,
player,201110020sdg,sdg,WeddEr99,tackles_loss,0,,,,,
player,201110020sdg,sdg,WeddEr99,qb_hits,1,,,,,
player,201110020sdg,sdg,WeddEr99,fumbles_rec,0,,,,,
player,201110020sdg,sdg,WeddEr99,fumbles_rec_yds,0,,,,,
player,201110020sdg,sdg,WeddEr99,fumbles_rec_td,0,,,,,
player,201110020sdg,sdg,WeddEr99,fumbles_forced,0,,,,,
player,201110020sdg,sdg,GilcMa00,def_int,1,,,,,
player,201110020sdg,sdg,GilcMa00,def_int_yds,1,,,,,
player,201110020sdg,sdg,GilcMa00,def_int_td,0,,,,,
player,201110020sdg,sdg,GilcMa00,def_int_long,1,,,,,
player,201110020sdg,sdg,GilcMa00,pass_defended,2,,,,,
player,201110020sdg,sdg,GilcMa00,sacks,0.0,,,,,
player,201110020sdg,sdg,GilcMa00,tackles_combined,6,,,,,
player,201110020sdg,sdg,GilcMa00,tackles_solo,6,,,,,
player,201110020sdg,sdg,GilcMa00,tackles_assists,0,,,,,
player,201110020sdg,sdg,GilcMa00,tackles_loss,0,,,,,
player,201110020sdg,sdg,GilcMa00,qb_hits,0,,,,,
player,201110020sdg,sdg,GilcMa00,fumbles_rec,0,,,,,
player,201110020sdg,sdg,GilcMa00,fumbles_rec_yds,0,,,,,
player,201110020sdg,sdg,GilcMa00,fumbles_rec_td,0,,,,,
player,201110020sdg,sdg,GilcMa00,fumbles_forced,0,,,,,
player,201110020sdg,sdg,EnglLa99,def_int,0,,,,,
player,201110020sdg,sdg,EnglLa99,def_int_yds,0,,,,,
player,201110020sdg,sdg,EnglLa99,def_int_td,0,,,,,
player,201110020sdg,sdg,EnglLa99,def_int_long,0,,,,,
player,201110020sdg,sdg,EnglLa99,pass_defended,0,,,,,
player,201110020sdg,sdg,EnglLa99,sacks,2.0,,,,,
player,201110020sdg,sdg,EnglLa99,tackles_combined,3,,,,,
player,201110020sdg,sdg,EnglLa99,tackles_solo,3,,,,,
player,201110020sdg,sdg,EnglLa99,tackles_assists,0,,,,,
player,201110020sdg,sdg,EnglLa99,tackles_loss,2,,,,,
player,201110020sdg,sdg,EnglLa99,qb_hits,2,,,,,
player,201110020sdg,sdg,EnglLa99,fumbles_rec,0,,,,,
player,201110020sdg,sdg,EnglLa99,fumbles_rec_yds,0,,,,,
player,201110020sdg,sdg,EnglLa99,fumbles_rec_td,0,,,,,
player,201110020sdg,sdg,EnglLa99,fumbles_forced,0,,,,,
player,201110020sdg,sdg,SpikTa00,def_int,0,,,,,
player,201110020sdg,sdg,SpikTa00,def_int_yds,0,,,,,
player,201110020sdg,sdg,SpikTa00,def_int_td,0,,,,,
player,201110020sdg,sdg,SpikTa00,def_int_long,0,,,,,
player,201110020sdg,sdg,SpikTa00,pass_defended,1,,,,,
player,201110020sdg,sdg,SpikTa00,sacks,1.0,,,,,
player,201110020sdg,sdg,SpikTa00,tackles_combined,8,,,,,
player,201110020sdg,sdg,SpikTa00,tackles_solo,5,,,,,
player,201110020sdg,sdg,SpikTa00,tackles_assists,3,,,,,
player,201110020sdg,sdg,SpikTa00,tackles_loss,1,,,,,
player,201110020sdg,sdg,SpikTa00,qb_hits,1,,,,,
player,201110020sdg,sdg,SpikTa00,fumbles_rec,0,,,,,
player,201110020sdg,sdg,SpikTa00,fumbles_rec_yds,0,,,,,
player,201110020sdg,sdg,SpikTa00,fumbles_rec_td,0,,,,,
player,201110020sdg,sdg,SpikTa00,fumbles_forced,0,,,,,
player,201110020sdg,sdg,ButlDo99,def_int,0,,,,,
player,201110020sdg,sdg,ButlDo99,def_int_yds,0,,,,,
player,201110020sdg,sdg,ButlDo99,def_int_td,0,,,,,
player,201110020sdg,sdg,ButlDo99,def_int_long,0,,,,,
player,201110020sdg,sdg,ButlDo99,pass_defended,0,,,,,
player,201110020sdg,sdg,ButlDo99,sacks,0.0,,,,,
player,201110020sdg,sdg,ButlDo99,tackles_combined,5,,,,,
player,201110020sdg,sdg,ButlDo99,tackles_solo,4,,,,,
player,201110020sdg,sdg,ButlDo99,tackles_assists,1,,,,,
player,201110020sdg,sdg,ButlDo99,tackles_loss,2,,,,,
player,201110020sdg,sdg,ButlDo99,qb_hits,1,,,,,
player,201110020sdg,sdg,ButlDo99,fumbles_rec,0,,,,,
player,201110020sdg,sdg,ButlDo99,fumbles_rec_yds,0,,,,,
player,201110020sdg,sdg,ButlDo99,fumbles_rec_td,0,,,,,
player,201110020sdg,sdg,ButlDo99,fumbles_forced,0,,,,,
player,201110020sdg,sdg,CasoAn99,def_int,0,,,,,
player,201110020sdg,sdg,CasoAn99,def_int_yds,0,,,,,
player,201110020sdg,sdg,CasoAn99,def_int_td,0,,,,,
player,201110020sdg,sdg,CasoAn99,def_int_long,0,,,,,
player,201110020sdg,sdg,CasoAn99,pass_defended,0,,,,,
player,201110020sdg,sdg,CasoAn99,sacks,0.0,,,,,
player,201110020sdg,sdg,CasoAn99,tackles_combined,5,,,,,
player,201110020sdg,sdg,CasoAn99,tackles_solo,4,,,,,
player,201110020sdg,sdg,CasoAn99,tackles_assists,1,,,,,
player,201110020sdg,sdg,CasoAn99,tackles_loss,0,,,,,
