game,2011,3,20110925,201109250rai,nyj,"New York Jets",24,rai,"Oakland Raiders",34
player,201109250rai,rai,MyerBr00,pass_rating,,,,,,
player,201109250rai,rai,MyerBr00,rush_att,0,,,,,
player,201109250rai,rai,MyerBr00,rush_yds,0,,,,,
player,201109250rai,rai,MyerBr00,rush_td,0,,,,,
player,201109250rai,rai,MyerBr00,rush_long,0,,,,,
player,201109250rai,rai,MyerBr00,targets,1,,,,,
player,201109250rai,rai,MyerBr00,rec,0,,,,,
player,201109250rai,rai,MyerBr00,rec_yds,0,,,,,
player,201109250rai,rai,MyerBr00,rec_td,0,,,,,
player,201109250rai,rai,MyerBr00,rec_long,0,,,,,
player,201109250rai,rai,MyerBr00,fumbles,0,,,,,
player,201109250rai,rai,MyerBr00,fumbles_lost,,,,,,
player,201109250rai,rai,CartRo01,pass_cmp,0,,,,,
player,201109250rai,rai,CartRo01,pass_att,0,,,,,
player,201109250rai,rai,CartRo01,pass_yds,0,,,,,
player,201109250rai,rai,CartRo01,pass_td,0,,,,,
player,201109250rai,rai,CartRo01,pass_int,0,,,,,
player,201109250rai,rai,CartRo01,pass_sacked,0,,,,,
player,201109250rai,rai,CartRo01,pass_sacked_yds,0,,,,,
player,201109250rai,rai,CartRo01,pass_long,0,,,,,
player,201109250rai,rai,CartRo01,pass_rating,,,,,,
player,201109250rai,rai,CartRo01,rush_att,0,,,,,
player,201109250rai,rai,CartRo01,rush_yds,0,,,,,
player,201109250rai,rai,CartRo01,rush_td,0,,,,,
player,201109250rai,rai,CartRo01,rush_long,0,,,,,
player,201109250rai,rai,CartRo01,targets,1,,,,,
player,201109250rai,rai,CartRo01,rec,0,,,,,
player,201109250rai,rai,CartRo01,rec_yds,0,,,,,
player,201109250rai,rai,CartRo01,rec_td,0,,,,,
player,201109250rai,rai,CartRo01,rec_long,0,,,,,
player,201109250rai,rai,CartRo01,fumbles,0,,,,,
player,201109250rai,rai,CartRo01,fumbles_lost,,,,,,
player,201109250rai,nyj,HarrDa99,def_int,0,,,,,
player,201109250rai,nyj,HarrDa99,def_int_yds,0,,,,,
player,201109250rai,nyj,HarrDa99,def_int_td,0,,,,,
player,201109250rai,nyj,HarrDa99,def_int_long,0,,,,,
player,201109250rai,nyj,HarrDa99,pass_defended,0,,,,,
player,201109250rai,nyj,HarrDa99,sacks,1.0,,,,,
player,201109250rai,nyj,HarrDa99,tackles_combined,4,,,,,
player,201109250rai,nyj,HarrDa99,tackles_solo,2,,,,,
player,201109250rai,nyj,HarrDa99,tackles_assists,2,,,,,
player,201109250rai,nyj,HarrDa99,tackles_loss,1,,,,,
player,201109250rai,nyj,HarrDa99,qb_hits,1,,,,,
player,201109250rai,nyj,HarrDa99,fumbles_rec,0,,,,,
player,201109250rai,nyj,HarrDa99,fumbles_rec_yds,0,,,,,
player,201109250rai,nyj,HarrDa99,fumbles_rec_td,0,,,,,
player,201109250rai,nyj,HarrDa99,fumbles_forced,0,,,,,
player,201109250rai,nyj,CromAn20,def_int,0,,,,,
player,201109250rai,nyj,CromAn20,def_int_yds,0,,,,,
player,201109250rai,nyj,CromAn20,def_int_td,0,,,,,
player,201109250rai,nyj,CromAn20,def_int_long,0,,,,,
player,201109250rai,nyj,CromAn20,pass_defended,0,,,,,
player,201109250rai,nyj,CromAn20,sacks,0.0,,,,,
player,201109250rai,nyj,CromAn20,tackles_combined,9,,,,,
player,201109250rai,nyj,CromAn20,tackles_solo,6,,,,,
player,201109250rai,nyj,CromAn20,tackles_assists,3,,,,,
player,201109250rai,nyj,CromAn20,tackles_loss,0,,,,,
player,201109250rai,nyj,CromAn20,qb_hits,0,,,,,
player,201109250rai,nyj,CromAn20,fumbles_rec,0,,,,,
player,201109250rai,nyj,CromAn20,fumbles_rec_yds,0,,,,,
player,201109250rai,nyj,CromAn20,fumbles_rec_td,0,,,,,
player,201109250rai,nyj,CromAn20,fumbles_forced,0,,,,,
player,201109250rai,nyj,SmitEr22,def_int,0,,,,,
player,201109250rai,nyj,SmitEr22,def_int_yds,0,,,,,
player,201109250rai,nyj,SmitEr22,def_int_td,0,,,,,
player,201109250rai,nyj,SmitEr22,def_int_long,0,,,,,
player,201109250rai,nyj,SmitEr22,pass_defended,0,,,,,
player,201109250rai,nyj,SmitEr22,sacks,0.0,,,,,
player,201109250rai,nyj,SmitEr22,tackles_combined,8,,,,,
player,201109250rai,nyj,SmitEr22,tackles_solo,7,,,,,
player,201109250rai,nyj,SmitEr22,tackles_assists,1,,,,,
player,201109250rai,nyj,SmitEr22,tackles_loss,1,,,,,
player,201109250rai,nyj,SmitEr22,qb_hits,0,,,,,
player,201109250rai,nyj,SmitEr22,fumbles_rec,0,,,,,
player,201109250rai,nyj,SmitEr22,fumbles_rec_yds,0,,,,,
player,201109250rai,nyj,SmitEr22,fumbles_rec_td,0,,,,,
player,201109250rai,nyj,SmitEr22,fumbles_forced,0,,,,,
player,201109250rai,nyj,PaceCa20,def_int,0,,,,,
player,201109250rai,nyj,PaceCa20,def_int_yds,0,,,,,
player,201109250rai,nyj,PaceCa20,def_int_td,0,,,,,
player,201109250rai,nyj,PaceCa20,def_int_long,0,,,,,
player,201109250rai,nyj,PaceCa20,pass_defended,0,,,,,
player,201109250rai,nyj,PaceCa20,sacks,0.0,,,,,
player,201109250rai,nyj,PaceCa20,tackles_combined,7,,,,,
player,201109250rai,nyj,PaceCa20,tackles_solo,3,,,,,
player,201109250rai,nyj,PaceCa20,tackles_assists,4,,,,,
player,201109250rai,nyj,PaceCa20,tackles_loss,1,,,,,
player,201109250rai,nyj,PaceCa20,qb_hits,1,,,,,
player,201109250rai,nyj,PaceCa20,fumbles_rec,0,,,,,
player,201109250rai,nyj,PaceCa20,fumbles_rec_yds,0,,,,,
player,201109250rai,nyj,PaceCa20,fumbles_rec_td,0,,,,,
player,201109250rai,nyj,PaceCa20,fumbles_forced,0,,,,,
player,201109250rai,nyj,ThomBr21,def_int,0,,,,,
player,201109250rai,nyj,ThomBr21,def_int_yds,0,,,,,
player,201109250rai,nyj,ThomBr21,def_int_td,0,,,,,
player,201109250rai,nyj,ThomBr21,def_int_long,0,,,,,
player,201109250rai,nyj,ThomBr21,pass_defended,0,,,,,
player,201109250rai,nyj,ThomBr21,sacks,0.0,,,,,
player,201109250rai,nyj,ThomBr21,tackles_combined,7,,,,,
player,201109250rai,nyj,ThomBr21,tackles_solo,4,,,,,
player,201109250rai,nyj,ThomBr21,tackles_assists,3,,,,,
player,201109250rai,nyj,ThomBr21,tackles_loss,1,,,,,
player,201109250rai,nyj,ThomBr21,qb_hits,1,,,,,
player,201109250rai,nyj,ThomBr21,fumbles_rec,0,,,,,
player,201109250rai,nyj,ThomBr21,fumbles_rec_yds,0,,,,,
player,201109250rai,nyj,ThomBr21,fumbles_rec_td,0,,,,,
player,201109250rai,nyj,ThomBr21,fumbles_forced,0,,,,,
player,201109250rai,nyj,ScotBa20,def_int,0,,,,,
player,201109250rai,nyj,ScotBa20,def_int_yds,0,,,,,
player,201109250rai,nyj,ScotBa20,def_int_td,0,,,,,
player,201109250rai,nyj,ScotBa20,def_int_long,0,,,,,
player,201109250rai,nyj,ScotBa20,pass_defended,0,,,,,
player,201109250rai,nyj,ScotBa20,sacks,0.0,,,,,
player,201109250rai,nyj,ScotBa20,tackles_combined,6,,,,,
player,201109250rai,nyj,ScotBa20,tackles_solo,4,,,,,
player,201109250rai,nyj,ScotBa20,tackles_assists,2,,,,,
player,201109250rai,nyj,ScotBa20,tackles_loss,0,,,,,
player,201109250rai,nyj,ScotBa20,qb_hits,0,,,,,
player,201109250rai,nyj,ScotBa20,fumbles_rec,0,,,,,
player,201109250rai,nyj,ScotBa20,fumbles_rec_yds,0,,,,,
player,201109250rai,nyj,ScotBa20,fumbles_rec_td,0,,,,,
player,201109250rai,nyj,ScotBa20,fumbles_forced,0,,,,,
player,201109250rai,nyj,PouhSi20,def_int,0,,,,,
player,201109250rai,nyj,PouhSi20,def_int_yds,0,,,,,
player,201109250rai,nyj,PouhSi20,def_int_td,0,,,,,
player,201109250rai,nyj,PouhSi20,def_int_long,0,,,,,
player,201109250rai,nyj,PouhSi20,pass_defended,0,,,,,
player,201109250rai,nyj,PouhSi20,sacks,0.0,,,,,
player,201109250rai,nyj,PouhSi20,tackles_combined,4,,,,,
player,201109250rai,nyj,PouhSi20,tackles_solo,2,,,,,
player,201109250rai,nyj,PouhSi20,tackles_assists,2,,,,,
player,201109250rai,nyj,PouhSi20,tackles_loss,1,,,,,
player,201109250rai,nyj,PouhSi20,qb_hits,0,,,,,
player,201109250rai,nyj,PouhSi20,fumbles_rec,0,,,,,
player,201109250rai,nyj,PouhSi20,fumbles_rec_yds,0,,,,,
player,201109250rai,nyj,PouhSi20,fumbles_rec_td,0,,,,,
player,201109250rai,nyj,PouhSi20,fumbles_forced,0,,,,,
player,201109250rai,nyj,WilsKy99,def_int,0,,,,,
player,201109250rai,nyj,WilsKy99,def_int_yds,0,,,,,
player,201109250rai,nyj,WilsKy99,def_int_td,0,,,,,
player,201109250rai,nyj,WilsKy99,def_int_long,0,,,,,
player,201109250rai,nyj,WilsKy99,pass_defended,0,,,,,
player,201109250rai,nyj,WilsKy99,sacks,0.0,,,,,
player,201109250rai,nyj,WilsKy99,tackles_combined,4,,,,,
player,201109250rai,nyj,WilsKy99,tackles_solo,2,,,,,
player,201109250rai,nyj,WilsKy99,tackles_assists,2,,,,,
player,201109250rai,nyj,WilsKy99,tackles_loss,0,,,,,
player,201109250rai,nyj,WilsKy99,qb_hits,0,,,,,
player,201109250rai,nyj,WilsKy99,fumbles_rec,0,,,,,
player,201109250rai,nyj,WilsKy99,fumbles_rec_yds,0,,,,,
player,201109250rai,nyj,WilsKy99,fumbles_rec_td,0,,,,,
player,201109250rai,nyj,WilsKy99,fumbles_forced,0,,,,,
player,201109250rai,nyj,LeonJi23,def_int,0,,,,,
player,201109250rai,nyj,LeonJi23,def_int_yds,0,,,,,
player,201109250rai,nyj,LeonJi23,def_int_td,0,,,,,
player,201109250rai,nyj,LeonJi23,def_int_long,0,,,,,
player,201109250rai,nyj,LeonJi23,pass_defended,0,,,,,
player,201109250rai,nyj,LeonJi23,sacks,0.0,,,,,
player,201109250rai,nyj,LeonJi23,tackles_combined,3,,,,,
player,201109250rai,nyj,LeonJi23,tackles_solo,3,,,,,
player,201109250rai,nyj,LeonJi23,tackles_assists,0,,,,,
player,201109250rai,nyj,LeonJi23,tackles_loss,0,,,,,
player,201109250rai,nyj,LeonJi23,qb_hits,0,,,,,
player,201109250rai,nyj,LeonJi23,fumbles_rec,0,,,,,
player,201109250rai,nyj,LeonJi23,fumbles_rec_yds,0,,,,,
player,201109250rai,nyj,LeonJi23,fumbles_rec_td,0,,,,,
player,201109250rai,nyj,LeonJi23,fumbles_forced,0,,,,,
player,201109250rai,nyj,PoolBr20,def_int,0,,,,,
player,201109250rai,nyj,PoolBr20,def_int_yds,0,,,,,
player,201109250rai,nyj,PoolBr20,def_int_td,0,,,,,
player,201109250rai,nyj,PoolBr20,def_int_long,0,,,,,
player,201109250rai,nyj,PoolBr20,pass_defended,0,,,,,
player,201109250rai,nyj,PoolBr20,sacks,0.0,,,,,
player,201109250rai,nyj,PoolBr20,tackles_combined,3,,,,,
player,201109250rai,nyj,PoolBr20,tackles_solo,2,,,,,
player,201109250rai,nyj,PoolBr20,tackles_assists,1,,,,,
player,201109250rai,nyj,PoolBr20,tackles_loss,0,,,,,
player,201109250rai,nyj,PoolBr20,qb_hits,0,,,,,
player,201109250rai,nyj,PoolBr20,fumbles_rec,0,,,,,
player,201109250rai,nyj,PoolBr20,fumbles_rec_yds,0,,,,,
player,201109250rai,nyj,PoolBr20,fumbles_rec_td,0,,,,,
player,201109250rai,nyj,PoolBr20,fumbles_forced,0,,,,,
player,201109250rai,nyj,McInGa00,def_int,0,,,,,
player,201109250rai,nyj,McInGa00,def_int_yds,0,,,,,
player,201109250rai,nyj,McInGa00,def_int_td,0,,,,,
player,201109250rai,nyj,McInGa00,def_int_long,0,,,,,
player,201109250rai,nyj,McInGa00,pass_defended,0,,,,,
player,201109250rai,nyj,McInGa00,sacks,0.0,,,,,
player,201109250rai,nyj,McInGa00,tackles_combined,2,,,,,
player,201109250rai,nyj,McInGa00,tackles_solo,0,,,,,
player,201109250rai,nyj,McInGa00,tackles_assists,2,,,,,
player,201109250rai,nyj,McInGa00,tackles_loss,0,,,,,
player,201109250rai,nyj,McInGa00,qb_hits,0,,,,,
player,201109250rai,nyj,McInGa00,fumbles_rec,0,,,,,
player,201109250rai,nyj,McInGa00,fumbles_rec_yds,0,,,,,
player,201109250rai,nyj,McInGa00,fumbles_rec_td,0,,,,,
player,201109250rai,nyj,McInGa00,fumbles_forced,0,,,,,
player,201109250rai,nyj,PitoRo00,def_int,0,,,,,
player,201109250rai,nyj,PitoRo00,def_int_yds,0,,,,,
player,201109250rai,nyj,PitoRo00,def_int_td,0,,,,,
player,201109250rai,nyj,PitoRo00,def_int_long,0,,,,,
player,201109250rai,nyj,PitoRo00,pass_defended,0,,,,,
player,201109250rai,nyj,PitoRo00,sacks,0.0,,,,,
player,201109250rai,nyj,PitoRo00,tackles_combined,2,,,,,
player,201109250rai,nyj,PitoRo00,tackles_solo,1,,,,,
player,201109250rai,nyj,PitoRo00,tackles_assists,1,,,,,
player,201109250rai,nyj,PitoRo00,tackles_loss,1,,,,,
player,201109250rai,nyj,PitoRo00,qb_hits,0,,,,,
player,201109250rai,nyj,PitoRo00,fumbles_rec,0,,,,,
player,201109250rai,nyj,PitoRo00,fumbles_rec_yds,0,,,,,
player,201109250rai,nyj,PitoRo00,fumbles_rec_td,0,,,,,
player,201109250rai,nyj,PitoRo00,fumbles_forced,0,,,,,
player,201109250rai,nyj,StriDo20,def_int,0,,,,,
player,201109250rai,nyj,StriDo20,def_int_yds,0,,,,,
player,201109250rai,nyj,StriDo20,def_int_td,0,,,,,
player,201109250rai,nyj,StriDo20,def_int_long,0,,,,,
player,201109250rai,nyj,StriDo20,pass_defended,0,,,,,
player,201109250rai,nyj,StriDo20,sacks,0.0,,,,,
player,201109250rai,nyj,StriDo20,tackles_combined,2,,,,,
player,201109250rai,nyj,StriDo20,tackles_solo,2,,,,,
player,201109250rai,nyj,StriDo20,tackles_assists,0,,,,,
player,201109250rai,nyj,StriDo20,tackles_loss,0,,,,,
player,201109250rai,nyj,StriDo20,qb_hits,0,,,,,
player,201109250rai,nyj,StriDo20,fumbles_rec,0,,,,,
player,201109250rai,nyj,StriDo20,fumbles_rec_yds,0,,,,,
player,201109250rai,nyj,StriDo20,fumbles_rec_td,0,,,,,
player,201109250rai,nyj,StriDo20,fumbles_forced,0,,,,,
player,201109250rai,nyj,WestJa99,def_int,0,,,,,
player,201109250rai,nyj,WestJa99,def_int_yds,0,,,,,
player,201109250rai,nyj,WestJa99,def_int_td,0,,,,,
player,201109250rai,nyj,WestJa99,def_int_long,0,,,,,
player,201109250rai,nyj,WestJa99,pass_defended,0,,,,,
player,201109250rai,nyj,WestJa99,sacks,0.0,,,,,
player,201109250rai,nyj,WestJa99,tackles_combined,2,,,,,
player,201109250rai,nyj,WestJa99,tackles_solo,1,,,,,
player,201109250rai,nyj,WestJa99,tackles_assists,1,,,,,
player,201109250rai,nyj,WestJa99,tackles_loss,0,,,,,
player,201109250rai,nyj,WestJa99,qb_hits,0,,,,,
player,201109250rai,nyj,WestJa99,fumbles_rec,0,,,,,
player,201109250rai,nyj,WestJa99,fumbles_rec_yds,0,,,,,
player,201109250rai,nyj,WestJa99,fumbles_rec_td,0,,,,,
player,201109250rai,nyj,WestJa99,fumbles_forced,0,,,,,
player,201109250rai,nyj,BellNi01,def_int,0,,,,,
player,201109250rai,nyj,BellNi01,def_int_yds,0,,,,,
player,201109250rai,nyj,BellNi01,def_int_td,0,,,,,
player,201109250rai,nyj,BellNi01,def_int_long,0,,,,,
player,201109250rai,nyj,BellNi01,pass_defended,0,,,,,
player,201109250rai,nyj,BellNi01,sacks,0.0,,,,,
player,201109250rai,nyj,BellNi01,tackles_combined,1,,,,,
player,201109250rai,nyj,BellNi01,tackles_solo,0,,,,,
player,201109250rai,nyj,BellNi01,tackles_assists,1,,,,,
player,201109250rai,nyj,BellNi01,tackles_loss,0,,,,,
player,201109250rai,nyj,BellNi01,qb_hits,0,,,,,
player,201109250rai,nyj,BellNi01,fumbles_rec,0,,,,,
player,201109250rai,nyj,BellNi01,fumbles_rec_yds,0,,,,,
player,201109250rai,nyj,BellNi01,fumbles_rec_td,0,,,,,
player,201109250rai,nyj,BellNi01,fumbles_forced,0,,,,,
player,201109250rai,nyj,DeViMi99,def_int,0,,,,,
player,201109250rai,nyj,DeViMi99,def_int_yds,0,,,,,
player,201109250rai,nyj,DeViMi99,def_int_td,0,,,,,
player,201109250rai,nyj,DeViMi99,def_int_long,0,,,,,
player,201109250rai,nyj,DeViMi99,pass_defended,0,,,,,
player,201109250rai,nyj,DeViMi99,sacks,0.0,,,,,
player,201109250rai,nyj,DeViMi99,tackles_combined,1,,,,,
player,201109250rai,nyj,DeViMi99,tackles_solo,1,,,,,
player,201109250rai,nyj,DeViMi99,tackles_assists,0,,,,,
player,201109250rai,nyj,DeViMi99,tackles_loss,0,,,,,
player,201109250rai,nyj,DeViMi99,qb_hits,0,,,,,
player,201109250rai,nyj,DeViMi99,fumbles_rec,0,,,,,
player,201109250rai,nyj,DeViMi99,fumbles_rec_yds,0,,,,,
player,201109250rai,nyj,DeViMi99,fumbles_rec_td,0,,,,,
player,201109250rai,nyj,DeViMi99,fumbles_forced,0,,,,,
player,201109250rai,nyj,TrufIs00,def_int,0,,,,,
player,201109250rai,nyj,TrufIs00,def_int_yds,0,,,,,
player,201109250rai,nyj,TrufIs00,def_int_td,0,,,,,
player,201109250rai,nyj,TrufIs00,def_int_long,0,,,,,
player,201109250rai,nyj,TrufIs00,pass_defended,0,,,,,
player,201109250rai,nyj,TrufIs00,sacks,0.0,,,,,
player,201109250rai,nyj,TrufIs00,tackles_combined,1,,,,,
player,201109250rai,nyj,TrufIs00,tackles_solo,1,,,,,
player,201109250rai,nyj,TrufIs00,tackles_assists,0,,,,,
player,201109250rai,nyj,TrufIs00,tackles_loss,0,,,,,
player,201109250rai,nyj,TrufIs00,qb_hits,0,,,,,
player,201109250rai,nyj,TrufIs00,fumbles_rec,0,,,,,
player,201109250rai,nyj,TrufIs00,fumbles_rec_yds,0,,,,,
player,201109250rai,nyj,TrufIs00,fumbles_rec_td,0,,,,,
player,201109250rai,nyj,TrufIs00,fumbles_forced,0,,,,,
player,201109250rai,nyj,WilkMu00,def_int,,,,,,
player,201109250rai,nyj,WilkMu00,def_int_yds,,,,,,
player,201109250rai,nyj,WilkMu00,def_int_td,,,,,,
player,201109250rai,nyj,WilkMu00,def_int_long,,,,,,
player,201109250rai,nyj,WilkMu00,pass_defended,0,,,,,
player,201109250rai,nyj,WilkMu00,sacks,0.0,,,,,
player,201109250rai,nyj,WilkMu00,tackles_combined,1,,,,,
player,201109250rai,nyj,WilkMu00,tackles_solo,0,,,,,
player,201109250rai,nyj,WilkMu00,tackles_assists,1,,,,,
player,201109250rai,nyj,WilkMu00,tackles_loss,0,,,,,
player,201109250rai,nyj,WilkMu00,qb_hits,0,,,,,
player,201109250rai,nyj,WilkMu00,fumbles_rec,0,,,,,
player,201109250rai,nyj,WilkMu00,fumbles_rec_yds,,,,,,
player,201109250rai,nyj,WilkMu00,fumbles_rec_td,,,,,,
player,201109250rai,nyj,WilkMu00,fumbles_forced,0,,,,,
player,201109250rai,rai,BranTy99,def_int,1,,,,,
player,201109250rai,rai,BranTy99,def_int_yds,0,,,,,
player,201109250rai,rai,BranTy99,def_int_td,0,,,,,
player,201109250rai,rai,BranTy99,def_int_long,0,,,,,
player,201109250rai,rai,BranTy99,pass_defended,1,,,,,
player,201109250rai,rai,BranTy99,sacks,0.0,,,,,
player,201109250rai,rai,BranTy99,tackles_combined,10,,,,,
player,201109250rai,rai,BranTy99,tackles_solo,5,,,,,
player,201109250rai,rai,BranTy99,tackles_assists,5,,,,,
player,201109250rai,rai,BranTy99,tackles_loss,0,,,,,
player,201109250rai,rai,BranTy99,qb_hits,0,,,,,
player,201109250rai,rai,BranTy99,fumbles_rec,0,,,,,
player,201109250rai,rai,BranTy99,fumbles_rec_yds,0,,,,,
player,201109250rai,rai,BranTy99,fumbles_rec_td,0,,,,,
player,201109250rai,rai,BranTy99,fumbles_forced,0,,,,,
player,201109250rai,rai,MossJa99,def_int,0,,,,,
player,201109250rai,rai,MossJa99,def_int_yds,0,,,,,
player,201109250rai,rai,MossJa99,def_int_td,0,,,,,
player,201109250rai,rai,MossJa99,def_int_long,0,,,,,
player,201109250rai,rai,MossJa99,pass_defended,1,,,,,
player,201109250rai,rai,MossJa99,sacks,1.5,,,,,
player,201109250rai,rai,MossJa99,tackles_combined,3,,,,,
player,201109250rai,rai,MossJa99,tackles_solo,2,,,,,
player,201109250rai,rai,MossJa99,tackles_assists,1,,,,,
player,201109250rai,rai,MossJa99,tackles_loss,1,,,,,
player,201109250rai,rai,MossJa99,qb_hits,3,,,,,
player,201109250rai,rai,MossJa99,fumbles_rec,0,,,,,
player,201109250rai,rai,MossJa99,fumbles_rec_yds,0,,,,,
player,201109250rai,rai,MossJa99,fumbles_rec_td,0,,,,,
player,201109250rai,rai,MossJa99,fumbles_forced,0,,,,,
player,201109250rai,rai,SeymRi00,def_int,0,,,,,
player,201109250rai,rai,SeymRi00,def_int_yds,0,,,,,
player,201109250rai,rai,SeymRi00,def_int_td,0,,,,,
player,201109250rai,rai,SeymRi00,def_int_long,0,,,,,
player,201109250rai,rai,SeymRi00,pass_defended,0,,,,,
player,201109250rai,rai,SeymRi00,sacks,1.0,,,,,
player,201109250rai,rai,SeymRi00,tackles_combined,4,,,,,
player,201109250rai,rai,SeymRi00,tackles_solo,3,,,,,
player,201109250rai,rai,SeymRi00,tackles_assists,1,,,,,
player,201109250rai,rai,SeymRi00,tackles_loss,1,,,,,
player,201109250rai,rai,SeymRi00,qb_hits,2,,,,,
player,201109250rai,rai,SeymRi00,fumbles_rec,0,,,,,
player,201109250rai,rai,SeymRi00,fumbles_rec_yds,0,,,,,
player,201109250rai,rai,SeymRi00,fumbles_rec_td,0,,,,,
player,201109250rai,rai,SeymRi00,fumbles_forced,0,,,,,
player,201109250rai,rai,WimbKa20,def_int,0,,,,,
player,201109250rai,rai,WimbKa20,def_int_yds,0,,,,,
player,201109250rai,rai,WimbKa20,def_int_td,0,,,,,
player,201109250rai,rai,WimbKa20,def_int_long,0,,,,,
player,201109250rai,rai,WimbKa20,pass_defended,1,,,,,
player,201109250rai,rai,WimbKa20,sacks,1.0,,,,,
player,201109250rai,rai,WimbKa20,tackles_combined,3,,,,,
player,201109250rai,rai,WimbKa20,tackles_solo,3,,,,,
player,201109250rai,rai,WimbKa20,tackles_assists,0,,,,,
player,201109250rai,rai,WimbKa20,tackles_loss,2,,,,,
player,201109250rai,rai,WimbKa20,qb_hits,1,,,,,
player,201109250rai,rai,WimbKa20,fumbles_rec,0,,,,,
player,201109250rai,rai,WimbKa20,fumbles_rec_yds,0,,,,,
player,201109250rai,rai,WimbKa20,fumbles_rec_td,0,,,,,
player,201109250rai,rai,WimbKa20,fumbles_forced,0,,,,,
player,201109250rai,rai,KellTo21,def_int,0,,,,,
player,201109250rai,rai,KellTo21,def_int_yds,0,,,,,
player,201109250rai,rai,KellTo21,def_int_td,0,,,,,
player,201109250rai,rai,KellTo21,def_int_long,0,,,,,
player,201109250rai,rai,KellTo21,pass_defended,0,,,,,
player,201109250rai,rai,KellTo21,sacks,0.5,,,,,
player,201109250rai,rai,KellTo21,tackles_combined,4,,,,,
player,201109250rai,rai,KellTo21,tackles_solo,1,,,,,
player,201109250rai,rai,KellTo21,tackles_assists,3,,,,,
player,201109250rai,rai,KellTo21,tackles_loss,0,,,,,
player,201109250rai,rai,KellTo21,qb_hits,1,,,,,
player,201109250rai,rai,KellTo21,fumbles_rec,0,,,,,
player,201109250rai,rai,KellTo21,fumbles_rec_yds,0,,,,,
player,201109250rai,rai,KellTo21,fumbles_rec_td,0,,,,,
player,201109250rai,rai,KellTo21,fumbles_forced,0,,,,,
player,201109250rai,rai,McClRo00,def_int,0,,,,,
player,201109250rai,rai,McClRo00,def_int_yds,0,,,,,
player,201109250rai,rai,McClRo00,def_int_td,0,,,,,
player,201109250rai,rai,McClRo00,def_int_long,0,,,,,
player,201109250rai,rai,McClRo00,pass_defended,0,,,,,
player,201109250rai,rai,McClRo00,sacks,0.0,,,,,
player,201109250rai,rai,McClRo00,tackles_combined,12,,,,,
player,201109250rai,rai,McClRo00,tackles_solo,7,,,,,
player,201109250rai,rai,McClRo00,tackles_assists,5,,,,,
player,201109250rai,rai,McClRo00,tackles_loss,0,,,,,
player,201109250rai,rai,McClRo00,qb_hits,0,,,,,
player,201109250rai,rai,McClRo00,fumbles_rec,0,,,,,
player,201109250rai,rai,McClRo00,fumbles_rec_yds,0,,,,,
player,201109250rai,rai,McClRo00,fumbles_rec_td,0,,,,,
player,201109250rai,rai,McClRo00,fumbles_forced,0,,,,,
player,201109250rai,rai,GiorMa20,def_int,0,,,,,
player,201109250rai,rai,GiorMa20,def_int_yds,0,,,,,
player,201109250rai,rai,GiorMa20,def_int_td,0,,,,,
player,201109250rai,rai,GiorMa20,def_int_long,0,,,,,
player,201109250rai,rai,GiorMa20,pass_defended,0,,,,,
player,201109250rai,rai,GiorMa20,sacks,0.0,,,,,
player,201109250rai,rai,GiorMa20,tackles_combined,6,,,,,
player,201109250rai,rai,GiorMa20,tackles_solo,3,,,,,
player,201109250rai,rai,GiorMa20,tackles_assists,3,,,,,
player,201109250rai,rai,GiorMa20,tackles_loss,0,,,,,
player,201109250rai,rai,GiorMa20,qb_hits,0,,,,,
player,201109250rai,rai,GiorMa20,fumbles_rec,0,,,,,
player,201109250rai,rai,GiorMa20,fumbles_rec_yds,0,,,,,
player,201109250rai,rai,GiorMa20,fumbles_rec_td,0,,,,,
player,201109250rai,rai,GiorMa20,fumbles_forced,0,,,,,
player,201109250rai,rai,PortJo21,def_int,0,,,,,
player,201109250rai,rai,PortJo21,def_int_yds,0,,,,,
player,201109250rai,rai,PortJo21,def_int_td,0,,,,,
player,201109250rai,rai,PortJo21,def_int_long,0,,,,,
player,201109250rai,rai,PortJo21,pass_defended,0,,,,,
player,201109250rai,rai,PortJo21,sacks,0.0,,,,,
player,201109250rai,rai,PortJo21,tackles_combined,5,,,,,
player,201109250rai,rai,PortJo21,tackles_solo,4,,,,,
player,201109250rai,rai,PortJo21,tackles_assists,1,,,,,
player,201109250rai,rai,PortJo21,tackles_loss,0,,,,,
player,201109250rai,rai,PortJo21,qb_hits,0,,,,,
player,201109250rai,rai,PortJo21,fumbles_rec,0,,,,,
player,201109250rai,rai,PortJo21,fumbles_rec_yds,0,,,,,
player,201109250rai,rai,PortJo21,fumbles_rec_td,0,,,,,
player,201109250rai,rai,PortJo21,fumbles_forced,0,,,,,
player,201109250rai,rai,BoydJe00,def_int,0,,,,,
player,201109250rai,rai,BoydJe00,def_int_yds,0,,,,,
player,201109250rai,rai,BoydJe00,def_int_td,0,,,,,
player,201109250rai,rai,BoydJe00,def_int_long,0,,,,,
player,201109250rai,rai,BoydJe00,pass_defended,1,,,,,
player,201109250rai,rai,BoydJe00,sacks,0.0,,,,,
player,201109250rai,rai,BoydJe00,tackles_combined,4,,,,,
player,201109250rai,rai,BoydJe00,tackles_solo,3,,,,,
player,201109250rai,rai,BoydJe00,tackles_assists,1,,,,,
player,201109250rai,rai,BoydJe00,tackles_loss,0,,,,,
player,201109250rai,rai,BoydJe00,qb_hits,0,,,,,
player,201109250rai,rai,BoydJe00,fumbles_rec,0,,,,,
