game,2011,13,20111201,201112010sea,phi,"Philadelphia Eagles",14,sea,"Seattle Seahawks",31
player,201112010sea,phi,AlleNa99,tackles_loss,0,,,,,
player,201112010sea,phi,AlleNa99,qb_hits,0,,,,,
player,201112010sea,phi,AlleNa99,fumbles_rec,0,,,,,
player,201112010sea,phi,AlleNa99,fumbles_rec_yds,0,,,,,
player,201112010sea,phi,AlleNa99,fumbles_rec_td,0,,,,,
player,201112010sea,phi,AlleNa99,fumbles_forced,0,,,,,
player,201112010sea,phi,ColeKu99,def_int,0,,,,,
player,201112010sea,phi,ColeKu99,def_int_yds,0,,,,,
player,201112010sea,phi,ColeKu99,def_int_td,0,,,,,
player,201112010sea,phi,ColeKu99,def_int_long,0,,,,,
player,201112010sea,phi,ColeKu99,pass_defended,0,,,,,
player,201112010sea,phi,ColeKu99,sacks,0.0,,,,,
player,201112010sea,phi,ColeKu99,tackles_combined,11,,,,,
player,201112010sea,phi,ColeKu99,tackles_solo,5,,,,,
player,201112010sea,phi,ColeKu99,tackles_assists,6,,,,,
player,201112010sea,phi,ColeKu99,tackles_loss,0,,,,,
player,201112010sea,phi,ColeKu99,qb_hits,2,,,,,
player,201112010sea,phi,ColeKu99,fumbles_rec,0,,,,,
player,201112010sea,phi,ColeKu99,fumbles_rec_yds,0,,,,,
player,201112010sea,phi,ColeKu99,fumbles_rec_td,0,,,,,
player,201112010sea,phi,ColeKu99,fumbles_forced,0,,,,,
player,201112010sea,phi,JordAk99,def_int,0,,,,,
player,201112010sea,phi,JordAk99,def_int_yds,0,,,,,
player,201112010sea,phi,JordAk99,def_int_td,0,,,,,
player,201112010sea,phi,JordAk99,def_int_long,0,,,,,
player,201112010sea,phi,JordAk99,pass_defended,0,,,,,
player,201112010sea,phi,JordAk99,sacks,0.0,,,,,
player,201112010sea,phi,JordAk99,tackles_combined,6,,,,,
player,201112010sea,phi,JordAk99,tackles_solo,3,,,,,
player,201112010sea,phi,JordAk99,tackles_assists,3,,,,,
player,201112010sea,phi,JordAk99,tackles_loss,0,,,,,
player,201112010sea,phi,JordAk99,qb_hits,0,,,,,
player,201112010sea,phi,JordAk99,fumbles_rec,0,,,,,
player,201112010sea,phi,JordAk99,fumbles_rec_yds,0,,,,,
player,201112010sea,phi,JordAk99,fumbles_rec_td,0,,,,,
player,201112010sea,phi,JordAk99,fumbles_forced,0,,,,,
player,201112010sea,phi,RollBr00,def_int,0,,,,,
player,201112010sea,phi,RollBr00,def_int_yds,0,,,,,
player,201112010sea,phi,RollBr00,def_int_td,0,,,,,
player,201112010sea,phi,RollBr00,def_int_long,0,,,,,
player,201112010sea,phi,RollBr00,pass_defended,0,,,,,
player,201112010sea,phi,RollBr00,sacks,0.0,,,,,
player,201112010sea,phi,RollBr00,tackles_combined,4,,,,,
player,201112010sea,phi,RollBr00,tackles_solo,2,,,,,
player,201112010sea,phi,RollBr00,tackles_assists,2,,,,,
player,201112010sea,phi,RollBr00,tackles_loss,1,,,,,
player,201112010sea,phi,RollBr00,qb_hits,0,,,,,
player,201112010sea,phi,RollBr00,fumbles_rec,0,,,,,
player,201112010sea,phi,RollBr00,fumbles_rec_yds,0,,,,,
player,201112010sea,phi,RollBr00,fumbles_rec_td,0,,,,,
player,201112010sea,phi,RollBr00,fumbles_forced,0,,,,,
player,201112010sea,phi,ClayKe99,def_int,0,,,,,
player,201112010sea,phi,ClayKe99,def_int_yds,0,,,,,
player,201112010sea,phi,ClayKe99,def_int_td,0,,,,,
player,201112010sea,phi,ClayKe99,def_int_long,0,,,,,
player,201112010sea,phi,ClayKe99,pass_defended,0,,,,,
player,201112010sea,phi,ClayKe99,sacks,0.0,,,,,
player,201112010sea,phi,ClayKe99,tackles_combined,3,,,,,
player,201112010sea,phi,ClayKe99,tackles_solo,0,,,,,
player,201112010sea,phi,ClayKe99,tackles_assists,3,,,,,
player,201112010sea,phi,ClayKe99,tackles_loss,0,,,,,
player,201112010sea,phi,ClayKe99,qb_hits,0,,,,,
player,201112010sea,phi,ClayKe99,fumbles_rec,0,,,,,
player,201112010sea,phi,ClayKe99,fumbles_rec_yds,0,,,,,
player,201112010sea,phi,ClayKe99,fumbles_rec_td,0,,,,,
player,201112010sea,phi,ClayKe99,fumbles_forced,0,,,,,
player,201112010sea,phi,PattMi20,def_int,0,,,,,
player,201112010sea,phi,PattMi20,def_int_yds,0,,,,,
player,201112010sea,phi,PattMi20,def_int_td,0,,,,,
player,201112010sea,phi,PattMi20,def_int_long,0,,,,,
player,201112010sea,phi,PattMi20,pass_defended,0,,,,,
player,201112010sea,phi,PattMi20,sacks,0.0,,,,,
player,201112010sea,phi,PattMi20,tackles_combined,3,,,,,
player,201112010sea,phi,PattMi20,tackles_solo,2,,,,,
player,201112010sea,phi,PattMi20,tackles_assists,1,,,,,
player,201112010sea,phi,PattMi20,tackles_loss,0,,,,,
player,201112010sea,phi,PattMi20,qb_hits,0,,,,,
player,201112010sea,phi,PattMi20,fumbles_rec,0,,,,,
player,201112010sea,phi,PattMi20,fumbles_rec_yds,0,,,,,
player,201112010sea,phi,PattMi20,fumbles_rec_td,0,,,,,
player,201112010sea,phi,PattMi20,fumbles_forced,0,,,,,
player,201112010sea,phi,LandDe99,def_int,0,,,,,
player,201112010sea,phi,LandDe99,def_int_yds,0,,,,,
player,201112010sea,phi,LandDe99,def_int_td,0,,,,,
player,201112010sea,phi,LandDe99,def_int_long,0,,,,,
player,201112010sea,phi,LandDe99,pass_defended,0,,,,,
player,201112010sea,phi,LandDe99,sacks,0.0,,,,,
player,201112010sea,phi,LandDe99,tackles_combined,2,,,,,
player,201112010sea,phi,LandDe99,tackles_solo,1,,,,,
player,201112010sea,phi,LandDe99,tackles_assists,1,,,,,
player,201112010sea,phi,LandDe99,tackles_loss,1,,,,,
player,201112010sea,phi,LandDe99,qb_hits,0,,,,,
player,201112010sea,phi,LandDe99,fumbles_rec,0,,,,,
player,201112010sea,phi,LandDe99,fumbles_rec_yds,0,,,,,
player,201112010sea,phi,LandDe99,fumbles_rec_td,0,,,,,
player,201112010sea,phi,LandDe99,fumbles_forced,0,,,,,
player,201112010sea,phi,TappDa20,def_int,0,,,,,
player,201112010sea,phi,TappDa20,def_int_yds,0,,,,,
player,201112010sea,phi,TappDa20,def_int_td,0,,,,,
player,201112010sea,phi,TappDa20,def_int_long,0,,,,,
player,201112010sea,phi,TappDa20,pass_defended,0,,,,,
player,201112010sea,phi,TappDa20,sacks,0.0,,,,,
player,201112010sea,phi,TappDa20,tackles_combined,2,,,,,
player,201112010sea,phi,TappDa20,tackles_solo,1,,,,,
player,201112010sea,phi,TappDa20,tackles_assists,1,,,,,
player,201112010sea,phi,TappDa20,tackles_loss,0,,,,,
player,201112010sea,phi,TappDa20,qb_hits,1,,,,,
player,201112010sea,phi,TappDa20,fumbles_rec,0,,,,,
player,201112010sea,phi,TappDa20,fumbles_rec_yds,0,,,,,
player,201112010sea,phi,TappDa20,fumbles_rec_td,0,,,,,
player,201112010sea,phi,TappDa20,fumbles_forced,0,,,,,
player,201112010sea,phi,AndeCo01,def_int,0,,,,,
player,201112010sea,phi,AndeCo01,def_int_yds,0,,,,,
player,201112010sea,phi,AndeCo01,def_int_td,0,,,,,
player,201112010sea,phi,AndeCo01,def_int_long,0,,,,,
player,201112010sea,phi,AndeCo01,pass_defended,0,,,,,
player,201112010sea,phi,AndeCo01,sacks,0.0,,,,,
player,201112010sea,phi,AndeCo01,tackles_combined,1,,,,,
player,201112010sea,phi,AndeCo01,tackles_solo,1,,,,,
player,201112010sea,phi,AndeCo01,tackles_assists,0,,,,,
player,201112010sea,phi,AndeCo01,tackles_loss,0,,,,,
player,201112010sea,phi,AndeCo01,qb_hits,0,,,,,
player,201112010sea,phi,AndeCo01,fumbles_rec,0,,,,,
player,201112010sea,phi,AndeCo01,fumbles_rec_yds,0,,,,,
player,201112010sea,phi,AndeCo01,fumbles_rec_td,0,,,,,
player,201112010sea,phi,AndeCo01,fumbles_forced,0,,,,,
player,201112010sea,phi,AsomNn20,def_int,0,,,,,
player,201112010sea,phi,AsomNn20,def_int_yds,0,,,,,
player,201112010sea,phi,AsomNn20,def_int_td,0,,,,,
player,201112010sea,phi,AsomNn20,def_int_long,0,,,,,
player,201112010sea,phi,AsomNn20,pass_defended,0,,,,,
player,201112010sea,phi,AsomNn20,sacks,0.0,,,,,
player,201112010sea,phi,AsomNn20,tackles_combined,1,,,,,
player,201112010sea,phi,AsomNn20,tackles_solo,1,,,,,
player,201112010sea,phi,AsomNn20,tackles_assists,0,,,,,
player,201112010sea,phi,AsomNn20,tackles_loss,0,,,,,
player,201112010sea,phi,AsomNn20,qb_hits,0,,,,,
player,201112010sea,phi,AsomNn20,fumbles_rec,0,,,,,
player,201112010sea,phi,AsomNn20,fumbles_rec_yds,0,,,,,
player,201112010sea,phi,AsomNn20,fumbles_rec_td,0,,,,,
player,201112010sea,phi,AsomNn20,fumbles_forced,0,,,,,
player,201112010sea,phi,DoreJo20,def_int,0,,,,,
player,201112010sea,phi,DoreJo20,def_int_yds,0,,,,,
player,201112010sea,phi,DoreJo20,def_int_td,0,,,,,
player,201112010sea,phi,DoreJo20,def_int_long,0,,,,,
player,201112010sea,phi,DoreJo20,pass_defended,0,,,,,
player,201112010sea,phi,DoreJo20,sacks,0.0,,,,,
player,201112010sea,phi,DoreJo20,tackles_combined,1,,,,,
player,201112010sea,phi,DoreJo20,tackles_solo,1,,,,,
player,201112010sea,phi,DoreJo20,tackles_assists,0,,,,,
player,201112010sea,phi,DoreJo20,tackles_loss,0,,,,,
player,201112010sea,phi,DoreJo20,qb_hits,0,,,,,
player,201112010sea,phi,DoreJo20,fumbles_rec,0,,,,,
player,201112010sea,phi,DoreJo20,fumbles_rec_yds,0,,,,,
player,201112010sea,phi,DoreJo20,fumbles_rec_td,0,,,,,
player,201112010sea,phi,DoreJo20,fumbles_forced,0,,,,,
player,201112010sea,phi,HansJo20,def_int,0,,,,,
player,201112010sea,phi,HansJo20,def_int_yds,0,,,,,
player,201112010sea,phi,HansJo20,def_int_td,0,,,,,
player,201112010sea,phi,HansJo20,def_int_long,0,,,,,
player,201112010sea,phi,HansJo20,pass_defended,0,,,,,
player,201112010sea,phi,HansJo20,sacks,0.0,,,,,
player,201112010sea,phi,HansJo20,tackles_combined,1,,,,,
player,201112010sea,phi,HansJo20,tackles_solo,0,,,,,
player,201112010sea,phi,HansJo20,tackles_assists,1,,,,,
player,201112010sea,phi,HansJo20,tackles_loss,0,,,,,
player,201112010sea,phi,HansJo20,qb_hits,0,,,,,
player,201112010sea,phi,HansJo20,fumbles_rec,0,,,,,
player,201112010sea,phi,HansJo20,fumbles_rec_yds,0,,,,,
player,201112010sea,phi,HansJo20,fumbles_rec_td,0,,,,,
player,201112010sea,phi,HansJo20,fumbles_forced,0,,,,,
player,201112010sea,phi,LawsTr99,def_int,0,,,,,
player,201112010sea,phi,LawsTr99,def_int_yds,0,,,,,
player,201112010sea,phi,LawsTr99,def_int_td,0,,,,,
player,201112010sea,phi,LawsTr99,def_int_long,0,,,,,
player,201112010sea,phi,LawsTr99,pass_defended,0,,,,,
player,201112010sea,phi,LawsTr99,sacks,0.0,,,,,
player,201112010sea,phi,LawsTr99,tackles_combined,1,,,,,
player,201112010sea,phi,LawsTr99,tackles_solo,1,,,,,
player,201112010sea,phi,LawsTr99,tackles_assists,0,,,,,
player,201112010sea,phi,LawsTr99,tackles_loss,0,,,,,
player,201112010sea,phi,LawsTr99,qb_hits,0,,,,,
player,201112010sea,phi,LawsTr99,fumbles_rec,0,,,,,
player,201112010sea,phi,LawsTr99,fumbles_rec_yds,0,,,,,
player,201112010sea,phi,LawsTr99,fumbles_rec_td,0,,,,,
player,201112010sea,phi,LawsTr99,fumbles_forced,0,,,,,
player,201112010sea,phi,MattCa00,def_int,0,,,,,
player,201112010sea,phi,MattCa00,def_int_yds,0,,,,,
player,201112010sea,phi,MattCa00,def_int_td,0,,,,,
player,201112010sea,phi,MattCa00,def_int_long,0,,,,,
player,201112010sea,phi,MattCa00,pass_defended,0,,,,,
player,201112010sea,phi,MattCa00,sacks,0.0,,,,,
player,201112010sea,phi,MattCa00,tackles_combined,1,,,,,
player,201112010sea,phi,MattCa00,tackles_solo,0,,,,,
player,201112010sea,phi,MattCa00,tackles_assists,1,,,,,
player,201112010sea,phi,MattCa00,tackles_loss,0,,,,,
player,201112010sea,phi,MattCa00,qb_hits,0,,,,,
player,201112010sea,phi,MattCa00,fumbles_rec,0,,,,,
player,201112010sea,phi,MattCa00,fumbles_rec_yds,0,,,,,
player,201112010sea,phi,MattCa00,fumbles_rec_td,0,,,,,
player,201112010sea,phi,MattCa00,fumbles_forced,0,,,,,
player,201112010sea,phi,SamuAs20,def_int,0,,,,,
player,201112010sea,phi,SamuAs20,def_int_yds,0,,,,,
player,201112010sea,phi,SamuAs20,def_int_td,0,,,,,
player,201112010sea,phi,SamuAs20,def_int_long,0,,,,,
player,201112010sea,phi,SamuAs20,pass_defended,0,,,,,
player,201112010sea,phi,SamuAs20,sacks,0.0,,,,,
player,201112010sea,phi,SamuAs20,tackles_combined,1,,,,,
player,201112010sea,phi,SamuAs20,tackles_solo,1,,,,,
player,201112010sea,phi,SamuAs20,tackles_assists,0,,,,,
player,201112010sea,phi,SamuAs20,tackles_loss,0,,,,,
player,201112010sea,phi,SamuAs20,qb_hits,0,,,,,
player,201112010sea,phi,SamuAs20,fumbles_rec,0,,,,,
player,201112010sea,phi,SamuAs20,fumbles_rec_yds,0,,,,,
player,201112010sea,phi,SamuAs20,fumbles_rec_td,0,,,,,
player,201112010sea,phi,SamuAs20,fumbles_forced,0,,,,,
player,201112010sea,phi,YounVi00,def_int,0,,,,,
player,201112010sea,phi,YounVi00,def_int_yds,0,,,,,
player,201112010sea,phi,YounVi00,def_int_td,0,,,,,
player,201112010sea,phi,YounVi00,def_int_long,0,,,,,
player,201112010sea,phi,YounVi00,pass_defended,0,,,,,
player,201112010sea,phi,YounVi00,sacks,0.0,,,,,
player,201112010sea,phi,YounVi00,tackles_combined,0,,,,,
player,201112010sea,phi,YounVi00,tackles_solo,0,,,,,
player,201112010sea,phi,YounVi00,tackles_assists,0,,,,,
player,201112010sea,phi,YounVi00,tackles_loss,,,,,,
player,201112010sea,phi,YounVi00,qb_hits,,,,,,
player,201112010sea,phi,YounVi00,fumbles_rec,1,,,,,
player,201112010sea,phi,YounVi00,fumbles_rec_yds,0,,,,,
player,201112010sea,phi,YounVi00,fumbles_rec_td,0,,,,,
player,201112010sea,phi,YounVi00,fumbles_forced,0,,,,,
player,201112010sea,sea,BrowBr00,def_int,2,,,,,
player,201112010sea,sea,BrowBr00,def_int_yds,68,,,,,
player,201112010sea,sea,BrowBr00,def_int_td,0,,,,,
player,201112010sea,sea,BrowBr00,def_int_long,55,,,,,
player,201112010sea,sea,BrowBr00,pass_defended,3,,,,,
player,201112010sea,sea,BrowBr00,sacks,0.0,,,,,
player,201112010sea,sea,BrowBr00,tackles_combined,3,,,,,
player,201112010sea,sea,BrowBr00,tackles_solo,3,,,,,
player,201112010sea,sea,BrowBr00,tackles_assists,0,,,,,
player,201112010sea,sea,BrowBr00,tackles_loss,0,,,,,
player,201112010sea,sea,BrowBr00,qb_hits,0,,,,,
player,201112010sea,sea,BrowBr00,fumbles_rec,0,,,,,
player,201112010sea,sea,BrowBr00,fumbles_rec_yds,0,,,,,
player,201112010sea,sea,BrowBr00,fumbles_rec_td,0,,,,,
player,201112010sea,sea,BrowBr00,fumbles_forced,0,,,,,
player,201112010sea,sea,HawtDa20,def_int,1,,,,,
player,201112010sea,sea,HawtDa20,def_int_yds,77,,,,,
player,201112010sea,sea,HawtDa20,def_int_td,1,,,,,
player,201112010sea,sea,HawtDa20,def_int_long,77,,,,,
player,201112010sea,sea,HawtDa20,pass_defended,1,,,,,
player,201112010sea,sea,HawtDa20,sacks,0.0,,,,,
player,201112010sea,sea,HawtDa20,tackles_combined,6,,,,,
player,201112010sea,sea,HawtDa20,tackles_solo,3,,,,,
player,201112010sea,sea,HawtDa20,tackles_assists,3,,,,,
player,201112010sea,sea,HawtDa20,tackles_loss,1,,,,,
player,201112010sea,sea,HawtDa20,qb_hits,0,,,,,
player,201112010sea,sea,HawtDa20,fumbles_rec,0,,,,,
player,201112010sea,sea,HawtDa20,fumbles_rec_yds,0,,,,,
player,201112010sea,sea,HawtDa20,fumbles_rec_td,0,,,,,
player,201112010sea,sea,HawtDa20,fumbles_forced,0,,,,,
player,201112010sea,sea,ChanKa99,def_int,1,,,,,
player,201112010sea,sea,ChanKa99,def_int_yds,1,,,,,
player,201112010sea,sea,ChanKa99,def_int_td,0,,,,,
player,201112010sea,sea,ChanKa99,def_int_long,1,,,,,
player,201112010sea,sea,ChanKa99,pass_defended,1,,,,,
player,201112010sea,sea,ChanKa99,sacks,0.0,,,,,
player,201112010sea,sea,ChanKa99,tackles_combined,4,,,,,
player,201112010sea,sea,ChanKa99,tackles_solo,3,,,,,
player,201112010sea,sea,ChanKa99,tackles_assists,1,,,,,
player,201112010sea,sea,ChanKa99,tackles_loss,0,,,,,
player,201112010sea,sea,ChanKa99,qb_hits,0,,,,,
player,201112010sea,sea,ChanKa99,fumbles_rec,0,,,,,
player,201112010sea,sea,ChanKa99,fumbles_rec_yds,0,,,,,
player,201112010sea,sea,ChanKa99,fumbles_rec_td,0,,,,,
player,201112010sea,sea,ChanKa99,fumbles_forced,0,,,,,
player,201112010sea,sea,HillLe20,def_int,0,,,,,
player,201112010sea,sea,HillLe20,def_int_yds,0,,,,,
player,201112010sea,sea,HillLe20,def_int_td,0,,,,,
player,201112010sea,sea,HillLe20,def_int_long,0,,,,,
player,201112010sea,sea,HillLe20,pass_defended,0,,,,,
player,201112010sea,sea,HillLe20,sacks,1.0,,,,,
player,201112010sea,sea,HillLe20,tackles_combined,6,,,,,
player,201112010sea,sea,HillLe20,tackles_solo,6,,,,,
player,201112010sea,sea,HillLe20,tackles_assists,0,,,,,
player,201112010sea,sea,HillLe20,tackles_loss,1,,,,,
player,201112010sea,sea,HillLe20,qb_hits,1,,,,,
player,201112010sea,sea,HillLe20,fumbles_rec,0,,,,,
player,201112010sea,sea,HillLe20,fumbles_rec_yds,0,,,,,
player,201112010sea,sea,HillLe20,fumbles_rec_td,0,,,,,
player,201112010sea,sea,HillLe20,fumbles_forced,0,,,,,
player,201112010sea,sea,WrigK.00,def_int,0,,,,,
player,201112010sea,sea,WrigK.00,def_int_yds,0,,,,,
player,201112010sea,sea,WrigK.00,def_int_td,0,,,,,
player,201112010sea,sea,WrigK.00,def_int_long,0,,,,,
player,201112010sea,sea,WrigK.00,pass_defended,0,,,,,
player,201112010sea,sea,WrigK.00,sacks,1.0,,,,,
player,201112010sea,sea,WrigK.00,tackles_combined,5,,,,,
player,201112010sea,sea,WrigK.00,tackles_solo,5,,,,,
player,201112010sea,sea,WrigK.00,tackles_assists,0,,,,,
player,201112010sea,sea,WrigK.00,tackles_loss,2,,,,,
player,201112010sea,sea,WrigK.00,qb_hits,1,,,,,
player,201112010sea,sea,WrigK.00,fumbles_rec,0,,,,,
player,201112010sea,sea,WrigK.00,fumbles_rec_yds,0,,,,,
player,201112010sea,sea,WrigK.00,fumbles_rec_td,0,,,,,
player,201112010sea,sea,WrigK.00,fumbles_forced,1,,,,,
player,201112010sea,sea,ThomEa99,def_int,0,,,,,
player,201112010sea,sea,ThomEa99,def_int_yds,0,,,,,
player,201112010sea,sea,ThomEa99,def_int_td,0,,,,,
player,201112010sea,sea,ThomEa99,def_int_long,0,,,,,
player,201112010sea,sea,ThomEa99,pass_defended,0,,,,,
player,201112010sea,sea,ThomEa99,sacks,0.0,,,,,
player,201112010sea,sea,ThomEa99,tackles_combined,6,,,,,
player,201112010sea,sea,ThomEa99,tackles_solo,4,,,,,
player,201112010sea,sea,ThomEa99,tackles_assists,2,,,,,
player,201112010sea,sea,ThomEa99,tackles_loss,0,,,,,
player,201112010sea,sea,ThomEa99,qb_hits,1,,,,,
player,201112010sea,sea,ThomEa99,fumbles_rec,0,,,,,
player,201112010sea,sea,ThomEa99,fumbles_rec_yds,0,,,,,
player,201112010sea,sea,ThomEa99,fumbles_rec_td,0,,,,,
player,201112010sea,sea,ThomEa99,fumbles_forced,0,,,,,
player,201112010sea,sea,McDoCl99,def_int,0,,,,,
player,201112010sea,sea,McDoCl99,def_int_yds,0,,,,,
player,201112010sea,sea,McDoCl99,def_int_td,0,,,,,
player,201112010sea,sea,McDoCl99,def_int_long,0,,,,,
player,201112010sea,sea,McDoCl99,pass_defended,0,,,,,
player,201112010sea,sea,McDoCl99,sacks,0.0,,,,,
player,201112010sea,sea,McDoCl99,tackles_combined,4,,,,,
player,201112010sea,sea,McDoCl99,tackles_solo,2,,,,,
player,201112010sea,sea,McDoCl99,tackles_assists,2,,,,,
player,201112010sea,sea,McDoCl99,tackles_loss,0,,,,,
player,201112010sea,sea,McDoCl99,qb_hits,0,,,,,
player,201112010sea,sea,McDoCl99,fumbles_rec,0,,,,,
player,201112010sea,sea,McDoCl99,fumbles_rec_yds,0,,,,,
player,201112010sea,sea,McDoCl99,fumbles_rec_td,0,,,,,
player,201112010sea,sea,McDoCl99,fumbles_forced,0,,,,,
player,201112010sea,sea,SherRi00,def_int,0,,,,,
player,201112010sea,sea,SherRi00,def_int_yds,0,,,,,
player,201112010sea,sea,SherRi00,def_int_td,0,,,,,
player,201112010sea,sea,SherRi00,def_int_long,0,,,,,
player,201112010sea,sea,SherRi00,pass_defended,1,,,,,
player,201112010sea,sea,SherRi00,sacks,0.0,,,,,
player,201112010sea,sea,SherRi00,tackles_combined,4,,,,,
player,201112010sea,sea,SherRi00,tackles_solo,4,,,,,
player,201112010sea,sea,SherRi00,tackles_assists,0,,,,,
player,201112010sea,sea,SherRi00,tackles_loss,0,,,,,
player,201112010sea,sea,SherRi00,qb_hits,0,,,,,
player,201112010sea,sea,SherRi00,fumbles_rec,0,,,,,
player,201112010sea,sea,SherRi00,fumbles_rec_yds,0,,,,,
player,201112010sea,sea,SherRi00,fumbles_rec_td,0,,,,,
player,201112010sea,sea,SherRi00,fumbles_forced,0,,,,,
player,201112010sea,sea,ClemCh23,def_int,0,,,,,
player,201112010sea,sea,ClemCh23,def_int_yds,0,,,,,
player,201112010sea,sea,ClemCh23,def_int_td,0,,,,,
player,201112010sea,sea,ClemCh23,def_int_long,0,,,,,
player,201112010sea,sea,ClemCh23,pass_defended,0,,,,,
player,201112010sea,sea,ClemCh23,sacks,0.0,,,,,
player,201112010sea,sea,ClemCh23,tackles_combined,3,,,,,
player,201112010sea,sea,ClemCh23,tackles_solo,3,,,,,
player,201112010sea,sea,ClemCh23,tackles_assists,0,,,,,
player,201112010sea,sea,ClemCh23,tackles_loss,0,,,,,
player,201112010sea,sea,ClemCh23,qb_hits,0,,,,,
player,201112010sea,sea,ClemCh23,fumbles_rec,0,,,,,
player,201112010sea,sea,ClemCh23,fumbles_rec_yds,0,,,,,
player,201112010sea,sea,ClemCh23,fumbles_rec_td,0,,,,,
player,201112010sea,sea,ClemCh23,fumbles_forced,0,,,,,
player,201112010sea,sea,FarwHe20,def_int,0,,,,,
player,201112010sea,sea,FarwHe20,def_int_yds,0,,,,,
player,201112010sea,sea,FarwHe20,def_int_td,0,,,,,
player,201112010sea,sea,FarwHe20,def_int_long,0,,,,,
player,201112010sea,sea,FarwHe20,pass_defended,0,,,,,
player,201112010sea,sea,FarwHe20,sacks,0.0,,,,,
player,201112010sea,sea,FarwHe20,tackles_combined,3,,,,,
player,201112010sea,sea,FarwHe20,tackles_solo,2,,,,,
player,201112010sea,sea,FarwHe20,tackles_assists,1,,,,,
player,201112010sea,sea,FarwHe20,tackles_loss,0,,,,,
player,201112010sea,sea,FarwHe20,qb_hits,0,,,,,
player,201112010sea,sea,FarwHe20,fumbles_rec,0,,,,,
player,201112010sea,sea,FarwHe20,fumbles_rec_yds,0,,,,,
player,201112010sea,sea,FarwHe20,fumbles_rec_td,0,,,,,
player,201112010sea,sea,FarwHe20,fumbles_forced,0,,,,,
player,201112010sea,sea,MebaBr99,def_int,0,,,,,
player,201112010sea,sea,MebaBr99,def_int_yds,0,,,,,
player,201112010sea,sea,MebaBr99,def_int_td,0,,,,,
player,201112010sea,sea,MebaBr99,def_int_long,0,,,,,
player,201112010sea,sea,MebaBr99,pass_defended,0,,,,,
player,201112010sea,sea,MebaBr99,sacks,0.0,,,,,
player,201112010sea,sea,MebaBr99,tackles_combined,2,,,,,
player,201112010sea,sea,MebaBr99,tackles_solo,2,,,,,
player,201112010sea,sea,MebaBr99,tackles_assists,0,,,,,
player,201112010sea,sea,MebaBr99,tackles_loss,0,,,,,
player,201112010sea,sea,MebaBr99,qb_hits,1,,,,,
player,201112010sea,sea,MebaBr99,fumbles_rec,0,,,,,
player,201112010sea,sea,MebaBr99,fumbles_rec_yds,0,,,,,
player,201112010sea,sea,MebaBr99,fumbles_rec_td,0,,,,,
player,201112010sea,sea,MebaBr99,fumbles_forced,0,,,,,
player,201112010sea,sea,BigbAt20,def_int,0,,,,,
player,201112010sea,sea,BigbAt20,def_int_yds,0,,,,,
player,201112010sea,sea,BigbAt20,def_int_td,0,,,,,
player,201112010sea,sea,BigbAt20,def_int_long,0,,,,,
player,201112010sea,sea,BigbAt20,pass_defended,0,,,,,
player,201112010sea,sea,BigbAt20,sacks,0.0,,,,,
player,201112010sea,sea,BigbAt20,tackles_combined,1,,,,,
player,201112010sea,sea,BigbAt20,tackles_solo,0,,,,,
player,201112010sea,sea,BigbAt20,tackles_assists,1,,,,,
player,201112010sea,sea,BigbAt20,tackles_loss,0,,,,,
player,201112010sea,sea,BigbAt20,qb_hits,0,,,,,
player,201112010sea,sea,BigbAt20,fumbles_rec,0,,,,,
player,201112010sea,sea,BigbAt20,fumbles_rec_yds,0,,,,,
player,201112010sea,sea,BigbAt20,fumbles_rec_td,0,,,,,
player,201112010sea,sea,BigbAt20,fumbles_forced,0,,,,,
player,201112010sea,sea,BranAl99,def_int,0,,,,,
player,201112010sea,sea,BranAl99,def_int_yds,0,,,,,
player,201112010sea,sea,BranAl99,def_int_td,0,,,,,
player,201112010sea,sea,BranAl99,def_int_long,0,,,,,
player,201112010sea,sea,BranAl99,pass_defended,0,,,,,
player,201112010sea,sea,BranAl99,sacks,0.0,,,,,
player,201112010sea,sea,BranAl99,tackles_combined,1,,,,,
player,201112010sea,sea,BranAl99,tackles_solo,0,,,,,
player,201112010sea,sea,BranAl99,tackles_assists,1,,,,,
player,201112010sea,sea,BranAl99,tackles_loss,0,,,,,
player,201112010sea,sea,BranAl99,qb_hits,0,,,,,
player,201112010sea,sea,BranAl99,fumbles_rec,0,,,,,
player,201112010sea,sea,BranAl99,fumbles_rec_yds,0,,,,,
player,201112010sea,sea,BranAl99,fumbles_rec_td,0,,,,,
player,201112010sea,sea,BranAl99,fumbles_forced,0,,,,,
player,201112010sea,sea,BrocRa20,def_int,0,,,,,
player,201112010sea,sea,BrocRa20,def_int_yds,0,,,,,
player,201112010sea,sea,BrocRa20,def_int_td,0,,,,,
player,201112010sea,sea,BrocRa20,def_int_long,0,,,,,
player,201112010sea,sea,BrocRa20,pass_defended,0,,,,,
player,201112010sea,sea,BrocRa20,sacks,0.0,,,,,
player,201112010sea,sea,BrocRa20,tackles_combined,1,,,,,
player,201112010sea,sea,BrocRa20,tackles_solo,0,,,,,
player,201112010sea,sea,BrocRa20,tackles_assists,1,,,,,
player,201112010sea,sea,BrocRa20,tackles_loss,0,,,,,
player,201112010sea,sea,BrocRa20,qb_hits,0,,,,,
player,201112010sea,sea,BrocRa20,fumbles_rec,0,,,,,
player,201112010sea,sea,BrocRa20,fumbles_rec_yds,0,,,,,
player,201112010sea,sea,BrocRa20,fumbles_rec_td,0,,,,,
