game,2011,6,20111016,201110160rai,cle,"Cleveland Browns",17,rai,"Oakland Raiders",24
player,201110160rai,rai,MoorDe02,fumbles_lost,,,,,,
player,201110160rai,cle,SheaJa00,def_int,0,,,,,
player,201110160rai,cle,SheaJa00,def_int_yds,0,,,,,
player,201110160rai,cle,SheaJa00,def_int_td,0,,,,,
player,201110160rai,cle,SheaJa00,def_int_long,0,,,,,
player,201110160rai,cle,SheaJa00,pass_defended,0,,,,,
player,201110160rai,cle,SheaJa00,sacks,1.0,,,,,
player,201110160rai,cle,SheaJa00,tackles_combined,4,,,,,
player,201110160rai,cle,SheaJa00,tackles_solo,4,,,,,
player,201110160rai,cle,SheaJa00,tackles_assists,0,,,,,
player,201110160rai,cle,SheaJa00,tackles_loss,0,,,,,
player,201110160rai,cle,SheaJa00,qb_hits,0,,,,,
player,201110160rai,cle,SheaJa00,fumbles_rec,0,,,,,
player,201110160rai,cle,SheaJa00,fumbles_rec_yds,0,,,,,
player,201110160rai,cle,SheaJa00,fumbles_rec_td,0,,,,,
player,201110160rai,cle,SheaJa00,fumbles_forced,1,,,,,
player,201110160rai,cle,TaylPh00,def_int,0,,,,,
player,201110160rai,cle,TaylPh00,def_int_yds,0,,,,,
player,201110160rai,cle,TaylPh00,def_int_td,0,,,,,
player,201110160rai,cle,TaylPh00,def_int_long,0,,,,,
player,201110160rai,cle,TaylPh00,pass_defended,0,,,,,
player,201110160rai,cle,TaylPh00,sacks,1.0,,,,,
player,201110160rai,cle,TaylPh00,tackles_combined,3,,,,,
player,201110160rai,cle,TaylPh00,tackles_solo,3,,,,,
player,201110160rai,cle,TaylPh00,tackles_assists,0,,,,,
player,201110160rai,cle,TaylPh00,tackles_loss,2,,,,,
player,201110160rai,cle,TaylPh00,qb_hits,1,,,,,
player,201110160rai,cle,TaylPh00,fumbles_rec,0,,,,,
player,201110160rai,cle,TaylPh00,fumbles_rec_yds,0,,,,,
player,201110160rai,cle,TaylPh00,fumbles_rec_td,0,,,,,
player,201110160rai,cle,TaylPh00,fumbles_forced,0,,,,,
player,201110160rai,cle,JackDQ20,def_int,0,,,,,
player,201110160rai,cle,JackDQ20,def_int_yds,0,,,,,
player,201110160rai,cle,JackDQ20,def_int_td,0,,,,,
player,201110160rai,cle,JackDQ20,def_int_long,0,,,,,
player,201110160rai,cle,JackDQ20,pass_defended,0,,,,,
player,201110160rai,cle,JackDQ20,sacks,0.0,,,,,
player,201110160rai,cle,JackDQ20,tackles_combined,10,,,,,
player,201110160rai,cle,JackDQ20,tackles_solo,9,,,,,
player,201110160rai,cle,JackDQ20,tackles_assists,1,,,,,
player,201110160rai,cle,JackDQ20,tackles_loss,2,,,,,
player,201110160rai,cle,JackDQ20,qb_hits,0,,,,,
player,201110160rai,cle,JackDQ20,fumbles_rec,0,,,,,
player,201110160rai,cle,JackDQ20,fumbles_rec_yds,0,,,,,
player,201110160rai,cle,JackDQ20,fumbles_rec_td,0,,,,,
player,201110160rai,cle,JackDQ20,fumbles_forced,0,,,,,
player,201110160rai,cle,WardT.99,def_int,0,,,,,
player,201110160rai,cle,WardT.99,def_int_yds,0,,,,,
player,201110160rai,cle,WardT.99,def_int_td,0,,,,,
player,201110160rai,cle,WardT.99,def_int_long,0,,,,,
player,201110160rai,cle,WardT.99,pass_defended,0,,,,,
player,201110160rai,cle,WardT.99,sacks,0.0,,,,,
player,201110160rai,cle,WardT.99,tackles_combined,8,,,,,
player,201110160rai,cle,WardT.99,tackles_solo,6,,,,,
player,201110160rai,cle,WardT.99,tackles_assists,2,,,,,
player,201110160rai,cle,WardT.99,tackles_loss,1,,,,,
player,201110160rai,cle,WardT.99,qb_hits,0,,,,,
player,201110160rai,cle,WardT.99,fumbles_rec,0,,,,,
player,201110160rai,cle,WardT.99,fumbles_rec_yds,0,,,,,
player,201110160rai,cle,WardT.99,fumbles_rec_td,0,,,,,
player,201110160rai,cle,WardT.99,fumbles_forced,0,,,,,
player,201110160rai,cle,PattDi20,def_int,0,,,,,
player,201110160rai,cle,PattDi20,def_int_yds,0,,,,,
player,201110160rai,cle,PattDi20,def_int_td,0,,,,,
player,201110160rai,cle,PattDi20,def_int_long,0,,,,,
player,201110160rai,cle,PattDi20,pass_defended,1,,,,,
player,201110160rai,cle,PattDi20,sacks,0.0,,,,,
player,201110160rai,cle,PattDi20,tackles_combined,7,,,,,
player,201110160rai,cle,PattDi20,tackles_solo,6,,,,,
player,201110160rai,cle,PattDi20,tackles_assists,1,,,,,
player,201110160rai,cle,PattDi20,tackles_loss,0,,,,,
player,201110160rai,cle,PattDi20,qb_hits,0,,,,,
player,201110160rai,cle,PattDi20,fumbles_rec,0,,,,,
player,201110160rai,cle,PattDi20,fumbles_rec_yds,0,,,,,
player,201110160rai,cle,PattDi20,fumbles_rec_td,0,,,,,
player,201110160rai,cle,PattDi20,fumbles_forced,0,,,,,
player,201110160rai,cle,BrowSh20,def_int,0,,,,,
player,201110160rai,cle,BrowSh20,def_int_yds,0,,,,,
player,201110160rai,cle,BrowSh20,def_int_td,0,,,,,
player,201110160rai,cle,BrowSh20,def_int_long,0,,,,,
player,201110160rai,cle,BrowSh20,pass_defended,0,,,,,
player,201110160rai,cle,BrowSh20,sacks,0.0,,,,,
player,201110160rai,cle,BrowSh20,tackles_combined,4,,,,,
player,201110160rai,cle,BrowSh20,tackles_solo,4,,,,,
player,201110160rai,cle,BrowSh20,tackles_assists,0,,,,,
player,201110160rai,cle,BrowSh20,tackles_loss,0,,,,,
player,201110160rai,cle,BrowSh20,qb_hits,0,,,,,
player,201110160rai,cle,BrowSh20,fumbles_rec,0,,,,,
player,201110160rai,cle,BrowSh20,fumbles_rec_yds,0,,,,,
player,201110160rai,cle,BrowSh20,fumbles_rec_td,0,,,,,
player,201110160rai,cle,BrowSh20,fumbles_forced,0,,,,,
player,201110160rai,cle,MitcJa20,def_int,0,,,,,
player,201110160rai,cle,MitcJa20,def_int_yds,0,,,,,
player,201110160rai,cle,MitcJa20,def_int_td,0,,,,,
player,201110160rai,cle,MitcJa20,def_int_long,0,,,,,
player,201110160rai,cle,MitcJa20,pass_defended,0,,,,,
player,201110160rai,cle,MitcJa20,sacks,0.0,,,,,
player,201110160rai,cle,MitcJa20,tackles_combined,4,,,,,
player,201110160rai,cle,MitcJa20,tackles_solo,3,,,,,
player,201110160rai,cle,MitcJa20,tackles_assists,1,,,,,
player,201110160rai,cle,MitcJa20,tackles_loss,1,,,,,
player,201110160rai,cle,MitcJa20,qb_hits,0,,,,,
player,201110160rai,cle,MitcJa20,fumbles_rec,0,,,,,
player,201110160rai,cle,MitcJa20,fumbles_rec_yds,0,,,,,
player,201110160rai,cle,MitcJa20,fumbles_rec_td,0,,,,,
player,201110160rai,cle,MitcJa20,fumbles_forced,0,,,,,
player,201110160rai,cle,RubiAh99,def_int,0,,,,,
player,201110160rai,cle,RubiAh99,def_int_yds,0,,,,,
player,201110160rai,cle,RubiAh99,def_int_td,0,,,,,
player,201110160rai,cle,RubiAh99,def_int_long,0,,,,,
player,201110160rai,cle,RubiAh99,pass_defended,0,,,,,
player,201110160rai,cle,RubiAh99,sacks,0.0,,,,,
player,201110160rai,cle,RubiAh99,tackles_combined,4,,,,,
player,201110160rai,cle,RubiAh99,tackles_solo,4,,,,,
player,201110160rai,cle,RubiAh99,tackles_assists,0,,,,,
player,201110160rai,cle,RubiAh99,tackles_loss,0,,,,,
player,201110160rai,cle,RubiAh99,qb_hits,0,,,,,
player,201110160rai,cle,RubiAh99,fumbles_rec,0,,,,,
player,201110160rai,cle,RubiAh99,fumbles_rec_yds,0,,,,,
player,201110160rai,cle,RubiAh99,fumbles_rec_td,0,,,,,
player,201110160rai,cle,RubiAh99,fumbles_forced,0,,,,,
player,201110160rai,cle,FujiSc20,def_int,0,,,,,
player,201110160rai,cle,FujiSc20,def_int_yds,0,,,,,
player,201110160rai,cle,FujiSc20,def_int_td,0,,,,,
player,201110160rai,cle,FujiSc20,def_int_long,0,,,,,
player,201110160rai,cle,FujiSc20,pass_defended,0,,,,,
player,201110160rai,cle,FujiSc20,sacks,0.0,,,,,
player,201110160rai,cle,FujiSc20,tackles_combined,3,,,,,
player,201110160rai,cle,FujiSc20,tackles_solo,3,,,,,
player,201110160rai,cle,FujiSc20,tackles_assists,0,,,,,
player,201110160rai,cle,FujiSc20,tackles_loss,0,,,,,
player,201110160rai,cle,FujiSc20,qb_hits,0,,,,,
player,201110160rai,cle,FujiSc20,fumbles_rec,0,,,,,
player,201110160rai,cle,FujiSc20,fumbles_rec_yds,0,,,,,
player,201110160rai,cle,FujiSc20,fumbles_rec_td,0,,,,,
player,201110160rai,cle,FujiSc20,fumbles_forced,0,,,,,
player,201110160rai,cle,DockJa00,def_int,0,,,,,
player,201110160rai,cle,DockJa00,def_int_yds,0,,,,,
player,201110160rai,cle,DockJa00,def_int_td,0,,,,,
player,201110160rai,cle,DockJa00,def_int_long,0,,,,,
player,201110160rai,cle,DockJa00,pass_defended,0,,,,,
player,201110160rai,cle,DockJa00,sacks,0.0,,,,,
player,201110160rai,cle,DockJa00,tackles_combined,2,,,,,
player,201110160rai,cle,DockJa00,tackles_solo,2,,,,,
player,201110160rai,cle,DockJa00,tackles_assists,0,,,,,
player,201110160rai,cle,DockJa00,tackles_loss,0,,,,,
player,201110160rai,cle,DockJa00,qb_hits,0,,,,,
player,201110160rai,cle,DockJa00,fumbles_rec,0,,,,,
player,201110160rai,cle,DockJa00,fumbles_rec_yds,0,,,,,
player,201110160rai,cle,DockJa00,fumbles_rec_td,0,,,,,
player,201110160rai,cle,DockJa00,fumbles_forced,0,,,,,
player,201110160rai,cle,GocoCh99,def_int,0,,,,,
player,201110160rai,cle,GocoCh99,def_int_yds,0,,,,,
player,201110160rai,cle,GocoCh99,def_int_td,0,,,,,
player,201110160rai,cle,GocoCh99,def_int_long,0,,,,,
player,201110160rai,cle,GocoCh99,pass_defended,0,,,,,
player,201110160rai,cle,GocoCh99,sacks,0.0,,,,,
player,201110160rai,cle,GocoCh99,tackles_combined,2,,,,,
player,201110160rai,cle,GocoCh99,tackles_solo,1,,,,,
player,201110160rai,cle,GocoCh99,tackles_assists,1,,,,,
player,201110160rai,cle,GocoCh99,tackles_loss,0,,,,,
player,201110160rai,cle,GocoCh99,qb_hits,0,,,,,
player,201110160rai,cle,GocoCh99,fumbles_rec,0,,,,,
player,201110160rai,cle,GocoCh99,fumbles_rec_yds,0,,,,,
player,201110160rai,cle,GocoCh99,fumbles_rec_td,0,,,,,
player,201110160rai,cle,GocoCh99,fumbles_forced,0,,,,,
player,201110160rai,cle,YounUs99,def_int,0,,,,,
player,201110160rai,cle,YounUs99,def_int_yds,0,,,,,
player,201110160rai,cle,YounUs99,def_int_td,0,,,,,
player,201110160rai,cle,YounUs99,def_int_long,0,,,,,
player,201110160rai,cle,YounUs99,pass_defended,0,,,,,
player,201110160rai,cle,YounUs99,sacks,0.0,,,,,
player,201110160rai,cle,YounUs99,tackles_combined,2,,,,,
player,201110160rai,cle,YounUs99,tackles_solo,2,,,,,
player,201110160rai,cle,YounUs99,tackles_assists,0,,,,,
player,201110160rai,cle,YounUs99,tackles_loss,0,,,,,
player,201110160rai,cle,YounUs99,qb_hits,0,,,,,
player,201110160rai,cle,YounUs99,fumbles_rec,0,,,,,
player,201110160rai,cle,YounUs99,fumbles_rec_yds,0,,,,,
player,201110160rai,cle,YounUs99,fumbles_rec_td,0,,,,,
player,201110160rai,cle,YounUs99,fumbles_forced,0,,,,,
player,201110160rai,cle,AdamMi21,def_int,0,,,,,
player,201110160rai,cle,AdamMi21,def_int_yds,0,,,,,
player,201110160rai,cle,AdamMi21,def_int_td,0,,,,,
player,201110160rai,cle,AdamMi21,def_int_long,0,,,,,
player,201110160rai,cle,AdamMi21,pass_defended,0,,,,,
player,201110160rai,cle,AdamMi21,sacks,0.0,,,,,
player,201110160rai,cle,AdamMi21,tackles_combined,1,,,,,
player,201110160rai,cle,AdamMi21,tackles_solo,1,,,,,
player,201110160rai,cle,AdamMi21,tackles_assists,0,,,,,
player,201110160rai,cle,AdamMi21,tackles_loss,0,,,,,
player,201110160rai,cle,AdamMi21,qb_hits,0,,,,,
player,201110160rai,cle,AdamMi21,fumbles_rec,1,,,,,
player,201110160rai,cle,AdamMi21,fumbles_rec_yds,0,,,,,
player,201110160rai,cle,AdamMi21,fumbles_rec_td,0,,,,,
player,201110160rai,cle,AdamMi21,fumbles_forced,0,,,,,
player,201110160rai,cle,EnglAu00,def_int,0,,,,,
player,201110160rai,cle,EnglAu00,def_int_yds,0,,,,,
player,201110160rai,cle,EnglAu00,def_int_td,0,,,,,
player,201110160rai,cle,EnglAu00,def_int_long,0,,,,,
player,201110160rai,cle,EnglAu00,pass_defended,0,,,,,
player,201110160rai,cle,EnglAu00,sacks,0.0,,,,,
player,201110160rai,cle,EnglAu00,tackles_combined,1,,,,,
player,201110160rai,cle,EnglAu00,tackles_solo,1,,,,,
player,201110160rai,cle,EnglAu00,tackles_assists,0,,,,,
player,201110160rai,cle,EnglAu00,tackles_loss,0,,,,,
player,201110160rai,cle,EnglAu00,qb_hits,0,,,,,
player,201110160rai,cle,EnglAu00,fumbles_rec,0,,,,,
player,201110160rai,cle,EnglAu00,fumbles_rec_yds,0,,,,,
player,201110160rai,cle,EnglAu00,fumbles_rec_td,0,,,,,
player,201110160rai,cle,EnglAu00,fumbles_forced,0,,,,,
player,201110160rai,cle,MaiaKa99,def_int,0,,,,,
player,201110160rai,cle,MaiaKa99,def_int_yds,0,,,,,
player,201110160rai,cle,MaiaKa99,def_int_td,0,,,,,
player,201110160rai,cle,MaiaKa99,def_int_long,0,,,,,
player,201110160rai,cle,MaiaKa99,pass_defended,0,,,,,
player,201110160rai,cle,MaiaKa99,sacks,0.0,,,,,
player,201110160rai,cle,MaiaKa99,tackles_combined,1,,,,,
player,201110160rai,cle,MaiaKa99,tackles_solo,1,,,,,
player,201110160rai,cle,MaiaKa99,tackles_assists,0,,,,,
player,201110160rai,cle,MaiaKa99,tackles_loss,0,,,,,
player,201110160rai,cle,MaiaKa99,qb_hits,0,,,,,
player,201110160rai,cle,MaiaKa99,fumbles_rec,0,,,,,
player,201110160rai,cle,MaiaKa99,fumbles_rec_yds,0,,,,,
player,201110160rai,cle,MaiaKa99,fumbles_rec_td,0,,,,,
player,201110160rai,cle,MaiaKa99,fumbles_forced,0,,,,,
player,201110160rai,cle,PaxsSc20,def_int,0,,,,,
player,201110160rai,cle,PaxsSc20,def_int_yds,0,,,,,
player,201110160rai,cle,PaxsSc20,def_int_td,0,,,,,
player,201110160rai,cle,PaxsSc20,def_int_long,0,,,,,
player,201110160rai,cle,PaxsSc20,pass_defended,0,,,,,
player,201110160rai,cle,PaxsSc20,sacks,0.0,,,,,
player,201110160rai,cle,PaxsSc20,tackles_combined,1,,,,,
player,201110160rai,cle,PaxsSc20,tackles_solo,1,,,,,
player,201110160rai,cle,PaxsSc20,tackles_assists,0,,,,,
player,201110160rai,cle,PaxsSc20,tackles_loss,0,,,,,
player,201110160rai,cle,PaxsSc20,qb_hits,0,,,,,
player,201110160rai,cle,PaxsSc20,fumbles_rec,0,,,,,
player,201110160rai,cle,PaxsSc20,fumbles_rec_yds,0,,,,,
player,201110160rai,cle,PaxsSc20,fumbles_rec_td,0,,,,,
player,201110160rai,cle,PaxsSc20,fumbles_forced,0,,,,,
player,201110160rai,cle,SchaBr00,def_int,0,,,,,
player,201110160rai,cle,SchaBr00,def_int_yds,0,,,,,
player,201110160rai,cle,SchaBr00,def_int_td,0,,,,,
player,201110160rai,cle,SchaBr00,def_int_long,0,,,,,
player,201110160rai,cle,SchaBr00,pass_defended,0,,,,,
player,201110160rai,cle,SchaBr00,sacks,0.0,,,,,
player,201110160rai,cle,SchaBr00,tackles_combined,1,,,,,
player,201110160rai,cle,SchaBr00,tackles_solo,1,,,,,
player,201110160rai,cle,SchaBr00,tackles_assists,0,,,,,
player,201110160rai,cle,SchaBr00,tackles_loss,0,,,,,
player,201110160rai,cle,SchaBr00,qb_hits,0,,,,,
player,201110160rai,cle,SchaBr00,fumbles_rec,0,,,,,
player,201110160rai,cle,SchaBr00,fumbles_rec_yds,0,,,,,
player,201110160rai,cle,SchaBr00,fumbles_rec_td,0,,,,,
player,201110160rai,cle,SchaBr00,fumbles_forced,0,,,,,
player,201110160rai,cle,StepEm00,def_int,0,,,,,
player,201110160rai,cle,StepEm00,def_int_yds,0,,,,,
player,201110160rai,cle,StepEm00,def_int_td,0,,,,,
player,201110160rai,cle,StepEm00,def_int_long,0,,,,,
player,201110160rai,cle,StepEm00,pass_defended,0,,,,,
player,201110160rai,cle,StepEm00,sacks,0.0,,,,,
player,201110160rai,cle,StepEm00,tackles_combined,1,,,,,
player,201110160rai,cle,StepEm00,tackles_solo,1,,,,,
player,201110160rai,cle,StepEm00,tackles_assists,0,,,,,
player,201110160rai,cle,StepEm00,tackles_loss,0,,,,,
player,201110160rai,cle,StepEm00,qb_hits,0,,,,,
player,201110160rai,cle,StepEm00,fumbles_rec,0,,,,,
player,201110160rai,cle,StepEm00,fumbles_rec_yds,0,,,,,
player,201110160rai,cle,StepEm00,fumbles_rec_td,0,,,,,
player,201110160rai,cle,StepEm00,fumbles_forced,0,,,,,
player,201110160rai,rai,GiorMa20,def_int,0,,,,,
player,201110160rai,rai,GiorMa20,def_int_yds,0,,,,,
player,201110160rai,rai,GiorMa20,def_int_td,0,,,,,
player,201110160rai,rai,GiorMa20,def_int_long,0,,,,,
player,201110160rai,rai,GiorMa20,pass_defended,0,,,,,
player,201110160rai,rai,GiorMa20,sacks,1.0,,,,,
player,201110160rai,rai,GiorMa20,tackles_combined,3,,,,,
player,201110160rai,rai,GiorMa20,tackles_solo,3,,,,,
player,201110160rai,rai,GiorMa20,tackles_assists,0,,,,,
player,201110160rai,rai,GiorMa20,tackles_loss,1,,,,,
player,201110160rai,rai,GiorMa20,qb_hits,2,,,,,
player,201110160rai,rai,GiorMa20,fumbles_rec,0,,,,,
player,201110160rai,rai,GiorMa20,fumbles_rec_yds,0,,,,,
player,201110160rai,rai,GiorMa20,fumbles_rec_td,0,,,,,
player,201110160rai,rai,GiorMa20,fumbles_forced,0,,,,,
player,201110160rai,rai,HousLa99,def_int,0,,,,,
player,201110160rai,rai,HousLa99,def_int_yds,0,,,,,
player,201110160rai,rai,HousLa99,def_int_td,0,,,,,
player,201110160rai,rai,HousLa99,def_int_long,0,,,,,
player,201110160rai,rai,HousLa99,pass_defended,0,,,,,
player,201110160rai,rai,HousLa99,sacks,1.0,,,,,
player,201110160rai,rai,HousLa99,tackles_combined,1,,,,,
player,201110160rai,rai,HousLa99,tackles_solo,1,,,,,
player,201110160rai,rai,HousLa99,tackles_assists,0,,,,,
player,201110160rai,rai,HousLa99,tackles_loss,1,,,,,
player,201110160rai,rai,HousLa99,qb_hits,1,,,,,
player,201110160rai,rai,HousLa99,fumbles_rec,0,,,,,
player,201110160rai,rai,HousLa99,fumbles_rec_yds,0,,,,,
player,201110160rai,rai,HousLa99,fumbles_rec_td,0,,,,,
player,201110160rai,rai,HousLa99,fumbles_forced,0,,,,,
player,201110160rai,rai,BranTy99,def_int,0,,,,,
player,201110160rai,rai,BranTy99,def_int_yds,0,,,,,
player,201110160rai,rai,BranTy99,def_int_td,0,,,,,
player,201110160rai,rai,BranTy99,def_int_long,0,,,,,
player,201110160rai,rai,BranTy99,pass_defended,0,,,,,
player,201110160rai,rai,BranTy99,sacks,0.0,,,,,
player,201110160rai,rai,BranTy99,tackles_combined,8,,,,,
player,201110160rai,rai,BranTy99,tackles_solo,6,,,,,
player,201110160rai,rai,BranTy99,tackles_assists,2,,,,,
player,201110160rai,rai,BranTy99,tackles_loss,0,,,,,
player,201110160rai,rai,BranTy99,qb_hits,0,,,,,
player,201110160rai,rai,BranTy99,fumbles_rec,0,,,,,
player,201110160rai,rai,BranTy99,fumbles_rec_yds,0,,,,,
player,201110160rai,rai,BranTy99,fumbles_rec_td,0,,,,,
player,201110160rai,rai,BranTy99,fumbles_forced,0,,,,,
player,201110160rai,rai,McClRo00,def_int,0,,,,,
player,201110160rai,rai,McClRo00,def_int_yds,0,,,,,
player,201110160rai,rai,McClRo00,def_int_td,0,,,,,
player,201110160rai,rai,McClRo00,def_int_long,0,,,,,
player,201110160rai,rai,McClRo00,pass_defended,2,,,,,
player,201110160rai,rai,McClRo00,sacks,0.0,,,,,
player,201110160rai,rai,McClRo00,tackles_combined,7,,,,,
player,201110160rai,rai,McClRo00,tackles_solo,6,,,,,
player,201110160rai,rai,McClRo00,tackles_assists,1,,,,,
player,201110160rai,rai,McClRo00,tackles_loss,0,,,,,
player,201110160rai,rai,McClRo00,qb_hits,1,,,,,
player,201110160rai,rai,McClRo00,fumbles_rec,0,,,,,
player,201110160rai,rai,McClRo00,fumbles_rec_yds,0,,,,,
player,201110160rai,rai,McClRo00,fumbles_rec_td,0,,,,,
player,201110160rai,rai,McClRo00,fumbles_forced,0,,,,,
player,201110160rai,rai,BryaDe00,def_int,0,,,,,
player,201110160rai,rai,BryaDe00,def_int_yds,0,,,,,
player,201110160rai,rai,BryaDe00,def_int_td,0,,,,,
player,201110160rai,rai,BryaDe00,def_int_long,0,,,,,
player,201110160rai,rai,BryaDe00,pass_defended,0,,,,,
player,201110160rai,rai,BryaDe00,sacks,0.0,,,,,
player,201110160rai,rai,BryaDe00,tackles_combined,4,,,,,
player,201110160rai,rai,BryaDe00,tackles_solo,3,,,,,
player,201110160rai,rai,BryaDe00,tackles_assists,1,,,,,
player,201110160rai,rai,BryaDe00,tackles_loss,0,,,,,
player,201110160rai,rai,BryaDe00,qb_hits,0,,,,,
player,201110160rai,rai,BryaDe00,fumbles_rec,0,,,,,
player,201110160rai,rai,BryaDe00,fumbles_rec_yds,0,,,,,
player,201110160rai,rai,BryaDe00,fumbles_rec_td,0,,,,,
player,201110160rai,rai,BryaDe00,fumbles_forced,0,,,,,
player,201110160rai,rai,CurrAa99,def_int,0,,,,,
player,201110160rai,rai,CurrAa99,def_int_yds,0,,,,,
player,201110160rai,rai,CurrAa99,def_int_td,0,,,,,
player,201110160rai,rai,CurrAa99,def_int_long,0,,,,,
player,201110160rai,rai,CurrAa99,pass_defended,0,,,,,
player,201110160rai,rai,CurrAa99,sacks,0.0,,,,,
player,201110160rai,rai,CurrAa99,tackles_combined,3,,,,,
player,201110160rai,rai,CurrAa99,tackles_solo,2,,,,,
player,201110160rai,rai,CurrAa99,tackles_assists,1,,,,,
player,201110160rai,rai,CurrAa99,tackles_loss,0,,,,,
player,201110160rai,rai,CurrAa99,qb_hits,0,,,,,
player,201110160rai,rai,CurrAa99,fumbles_rec,0,,,,,
player,201110160rai,rai,CurrAa99,fumbles_rec_yds,0,,,,,
player,201110160rai,rai,CurrAa99,fumbles_rec_td,0,,,,,
player,201110160rai,rai,CurrAa99,fumbles_forced,0,,,,,
player,201110160rai,rai,MitcMi99,def_int,0,,,,,
player,201110160rai,rai,MitcMi99,def_int_yds,0,,,,,
player,201110160rai,rai,MitcMi99,def_int_td,0,,,,,
player,201110160rai,rai,MitcMi99,def_int_long,0,,,,,
player,201110160rai,rai,MitcMi99,pass_defended,1,,,,,
player,201110160rai,rai,MitcMi99,sacks,0.0,,,,,
player,201110160rai,rai,MitcMi99,tackles_combined,3,,,,,
player,201110160rai,rai,MitcMi99,tackles_solo,3,,,,,
player,201110160rai,rai,MitcMi99,tackles_assists,0,,,,,
player,201110160rai,rai,MitcMi99,tackles_loss,0,,,,,
player,201110160rai,rai,MitcMi99,qb_hits,0,,,,,
player,201110160rai,rai,MitcMi99,fumbles_rec,0,,,,,
player,201110160rai,rai,MitcMi99,fumbles_rec_yds,0,,,,,
player,201110160rai,rai,MitcMi99,fumbles_rec_td,0,,,,,
player,201110160rai,rai,MitcMi99,fumbles_forced,0,,,,,
player,201110160rai,rai,RoutSt20,def_int,0,,,,,
player,201110160rai,rai,RoutSt20,def_int_yds,0,,,,,
player,201110160rai,rai,RoutSt20,def_int_td,0,,,,,
player,201110160rai,rai,RoutSt20,def_int_long,0,,,,,
player,201110160rai,rai,RoutSt20,pass_defended,1,,,,,
player,201110160rai,rai,RoutSt20,sacks,0.0,,,,,
player,201110160rai,rai,RoutSt20,tackles_combined,3,,,,,
player,201110160rai,rai,RoutSt20,tackles_solo,1,,,,,
player,201110160rai,rai,RoutSt20,tackles_assists,2,,,,,
player,201110160rai,rai,RoutSt20,tackles_loss,0,,,,,
player,201110160rai,rai,RoutSt20,qb_hits,0,,,,,
player,201110160rai,rai,RoutSt20,fumbles_rec,0,,,,,
player,201110160rai,rai,RoutSt20,fumbles_rec_yds,0,,,,,
player,201110160rai,rai,RoutSt20,fumbles_rec_td,0,,,,,
player,201110160rai,rai,RoutSt20,fumbles_forced,0,,,,,
player,201110160rai,rai,WimbKa20,def_int,0,,,,,
player,201110160rai,rai,WimbKa20,def_int_yds,0,,,,,
player,201110160rai,rai,WimbKa20,def_int_td,0,,,,,
player,201110160rai,rai,WimbKa20,def_int_long,0,,,,,
player,201110160rai,rai,WimbKa20,pass_defended,0,,,,,
player,201110160rai,rai,WimbKa20,sacks,0.0,,,,,
player,201110160rai,rai,WimbKa20,tackles_combined,3,,,,,
player,201110160rai,rai,WimbKa20,tackles_solo,3,,,,,
player,201110160rai,rai,WimbKa20,tackles_assists,0,,,,,
player,201110160rai,rai,WimbKa20,tackles_loss,1,,,,,
player,201110160rai,rai,WimbKa20,qb_hits,1,,,,,
player,201110160rai,rai,WimbKa20,fumbles_rec,0,,,,,
player,201110160rai,rai,WimbKa20,fumbles_rec_yds,0,,,,,
player,201110160rai,rai,WimbKa20,fumbles_rec_td,0,,,,,
player,201110160rai,rai,WimbKa20,fumbles_forced,0,,,,,
player,201110160rai,rai,BlacDa20,def_int,0,,,,,
player,201110160rai,rai,BlacDa20,def_int_yds,0,,,,,
player,201110160rai,rai,BlacDa20,def_int_td,0,,,,,
player,201110160rai,rai,BlacDa20,def_int_long,0,,,,,
player,201110160rai,rai,BlacDa20,pass_defended,0,,,,,
player,201110160rai,rai,BlacDa20,sacks,0.0,,,,,
player,201110160rai,rai,BlacDa20,tackles_combined,2,,,,,
player,201110160rai,rai,BlacDa20,tackles_solo,2,,,,,
player,201110160rai,rai,BlacDa20,tackles_assists,0,,,,,
player,201110160rai,rai,BlacDa20,tackles_loss,0,,,,,
player,201110160rai,rai,BlacDa20,qb_hits,0,,,,,
player,201110160rai,rai,BlacDa20,fumbles_rec,0,,,,,
player,201110160rai,rai,BlacDa20,fumbles_rec_yds,0,,,,,
player,201110160rai,rai,BlacDa20,fumbles_rec_td,0,,,,,
player,201110160rai,rai,BlacDa20,fumbles_forced,0,,,,,
player,201110160rai,rai,GrovQu99,def_int,0,,,,,
player,201110160rai,rai,GrovQu99,def_int_yds,0,,,,,
player,201110160rai,rai,GrovQu99,def_int_td,0,,,,,
player,201110160rai,rai,GrovQu99,def_int_long,0,,,,,
player,201110160rai,rai,GrovQu99,pass_defended,0,,,,,
player,201110160rai,rai,GrovQu99,sacks,0.0,,,,,
player,201110160rai,rai,GrovQu99,tackles_combined,2,,,,,
player,201110160rai,rai,GrovQu99,tackles_solo,2,,,,,
player,201110160rai,rai,GrovQu99,tackles_assists,0,,,,,
player,201110160rai,rai,GrovQu99,tackles_loss,0,,,,,
player,201110160rai,rai,GrovQu99,qb_hits,0,,,,,
player,201110160rai,rai,GrovQu99,fumbles_rec,0,,,,,
player,201110160rai,rai,GrovQu99,fumbles_rec_yds,0,,,,,
player,201110160rai,rai,GrovQu99,fumbles_rec_td,0,,,,,
player,201110160rai,rai,GrovQu99,fumbles_forced,0,,,,,
player,201110160rai,rai,HuffMi20,def_int,0,,,,,
player,201110160rai,rai,HuffMi20,def_int_yds,0,,,,,
