game,2011,12,20111127,201111270rai,chi,"Chicago Bears",20,rai,"Oakland Raiders",25
player,201111270rai,rai,BlacDa20,fumbles_forced,0,,,,,
player,201111270rai,rai,CartRo01,def_int,0,,,,,
player,201111270rai,rai,CartRo01,def_int_yds,0,,,,,
player,201111270rai,rai,CartRo01,def_int_td,0,,,,,
player,201111270rai,rai,CartRo01,def_int_long,0,,,,,
player,201111270rai,rai,CartRo01,pass_defended,0,,,,,
player,201111270rai,rai,CartRo01,sacks,0.0,,,,,
player,201111270rai,rai,CartRo01,tackles_combined,1,,,,,
player,201111270rai,rai,CartRo01,tackles_solo,1,,,,,
player,201111270rai,rai,CartRo01,tackles_assists,0,,,,,
player,201111270rai,rai,CartRo01,tackles_loss,0,,,,,
player,201111270rai,rai,CartRo01,qb_hits,0,,,,,
player,201111270rai,rai,CartRo01,fumbles_rec,0,,,,,
player,201111270rai,rai,CartRo01,fumbles_rec_yds,0,,,,,
player,201111270rai,rai,CartRo01,fumbles_rec_td,0,,,,,
player,201111270rai,rai,CartRo01,fumbles_forced,0,,,,,
player,201111270rai,rai,GrovQu99,def_int,0,,,,,
player,201111270rai,rai,GrovQu99,def_int_yds,0,,,,,
player,201111270rai,rai,GrovQu99,def_int_td,0,,,,,
player,201111270rai,rai,GrovQu99,def_int_long,0,,,,,
player,201111270rai,rai,GrovQu99,pass_defended,0,,,,,
player,201111270rai,rai,GrovQu99,sacks,0.0,,,,,
player,201111270rai,rai,GrovQu99,tackles_combined,1,,,,,
player,201111270rai,rai,GrovQu99,tackles_solo,1,,,,,
player,201111270rai,rai,GrovQu99,tackles_assists,0,,,,,
player,201111270rai,rai,GrovQu99,tackles_loss,0,,,,,
player,201111270rai,rai,GrovQu99,qb_hits,0,,,,,
player,201111270rai,rai,GrovQu99,fumbles_rec,0,,,,,
player,201111270rai,rai,GrovQu99,fumbles_rec_yds,0,,,,,
player,201111270rai,rai,GrovQu99,fumbles_rec_td,0,,,,,
player,201111270rai,rai,GrovQu99,fumbles_forced,0,,,,,
player,201111270rai,rai,KellTo21,def_int,0,,,,,
player,201111270rai,rai,KellTo21,def_int_yds,0,,,,,
player,201111270rai,rai,KellTo21,def_int_td,0,,,,,
player,201111270rai,rai,KellTo21,def_int_long,0,,,,,
player,201111270rai,rai,KellTo21,pass_defended,1,,,,,
player,201111270rai,rai,KellTo21,sacks,0.0,,,,,
player,201111270rai,rai,KellTo21,tackles_combined,1,,,,,
player,201111270rai,rai,KellTo21,tackles_solo,1,,,,,
player,201111270rai,rai,KellTo21,tackles_assists,0,,,,,
player,201111270rai,rai,KellTo21,tackles_loss,0,,,,,
player,201111270rai,rai,KellTo21,qb_hits,1,,,,,
player,201111270rai,rai,KellTo21,fumbles_rec,0,,,,,
player,201111270rai,rai,KellTo21,fumbles_rec_yds,0,,,,,
player,201111270rai,rai,KellTo21,fumbles_rec_td,0,,,,,
player,201111270rai,rai,KellTo21,fumbles_forced,0,,,,,
player,201111270rai,chi,HestDe99,kick_ret,2,,,,,
player,201111270rai,chi,HestDe99,kick_ret_yds,39,,,,,
player,201111270rai,chi,HestDe99,kick_ret_yds_per_ret,19.5,,,,,
player,201111270rai,chi,HestDe99,kick_ret_td,0,,,,,
player,201111270rai,chi,HestDe99,kick_ret_long,21,,,,,
player,201111270rai,chi,HestDe99,punt_ret,2,,,,,
player,201111270rai,chi,HestDe99,punt_ret_yds,7,,,,,
player,201111270rai,chi,HestDe99,punt_ret_yds_per_ret,3.5,,,,,
player,201111270rai,chi,HestDe99,punt_ret_td,0,,,,,
player,201111270rai,chi,HestDe99,punt_ret_long,7,,,,,
player,201111270rai,chi,KnoxJo00,kick_ret,4,,,,,
player,201111270rai,chi,KnoxJo00,kick_ret_yds,133,,,,,
player,201111270rai,chi,KnoxJo00,kick_ret_yds_per_ret,33.3,,,,,
player,201111270rai,chi,KnoxJo00,kick_ret_td,0,,,,,
player,201111270rai,chi,KnoxJo00,kick_ret_long,56,,,,,
player,201111270rai,chi,KnoxJo00,punt_ret,0,,,,,
player,201111270rai,chi,KnoxJo00,punt_ret_yds,0,,,,,
player,201111270rai,chi,KnoxJo00,punt_ret_yds_per_ret,,,,,,
player,201111270rai,chi,KnoxJo00,punt_ret_td,0,,,,,
player,201111270rai,chi,KnoxJo00,punt_ret_long,0,,,,,
player,201111270rai,chi,BennEa00,kick_ret,1,,,,,
player,201111270rai,chi,BennEa00,kick_ret_yds,9,,,,,
player,201111270rai,chi,BennEa00,kick_ret_yds_per_ret,9.0,,,,,
player,201111270rai,chi,BennEa00,kick_ret_td,0,,,,,
player,201111270rai,chi,BennEa00,kick_ret_long,9,,,,,
player,201111270rai,chi,BennEa00,punt_ret,0,,,,,
player,201111270rai,chi,BennEa00,punt_ret_yds,0,,,,,
player,201111270rai,chi,BennEa00,punt_ret_yds_per_ret,,,,,,
player,201111270rai,chi,BennEa00,punt_ret_td,0,,,,,
player,201111270rai,chi,BennEa00,punt_ret_long,0,,,,,
player,201111270rai,rai,McCaBr01,kick_ret,1,,,,,
player,201111270rai,rai,McCaBr01,kick_ret_yds,27,,,,,
player,201111270rai,rai,McCaBr01,kick_ret_yds_per_ret,27.0,,,,,
player,201111270rai,rai,McCaBr01,kick_ret_td,0,,,,,
player,201111270rai,rai,McCaBr01,kick_ret_long,27,,,,,
player,201111270rai,rai,McCaBr01,punt_ret,1,,,,,
player,201111270rai,rai,McCaBr01,punt_ret_yds,1,,,,,
player,201111270rai,rai,McCaBr01,punt_ret_yds_per_ret,1.0,,,,,
player,201111270rai,rai,McCaBr01,punt_ret_td,0,,,,,
player,201111270rai,rai,McCaBr01,punt_ret_long,1,,,,,
player,201111270rai,chi,gouldrob01,xpm,2,,,,,
player,201111270rai,chi,gouldrob01,xpa,2,,,,,
player,201111270rai,chi,gouldrob01,fgm,2,,,,,
player,201111270rai,chi,gouldrob01,fga,2,,,,,
player,201111270rai,chi,gouldrob01,punt,0,,,,,
player,201111270rai,chi,gouldrob01,punt_yds,0,,,,,
player,201111270rai,chi,gouldrob01,punt_yds_per_punt,,,,,,
player,201111270rai,chi,gouldrob01,punt_long,0,,,,,
player,201111270rai,chi,PodlAd20,xpm,,,,,,
player,201111270rai,chi,PodlAd20,xpa,,,,,,
player,201111270rai,chi,PodlAd20,fgm,,,,,,
player,201111270rai,chi,PodlAd20,fga,,,,,,
player,201111270rai,chi,PodlAd20,punt,5,,,,,
player,201111270rai,chi,PodlAd20,punt_yds,225,,,,,
player,201111270rai,chi,PodlAd20,punt_yds_per_punt,45.0,,,,,
player,201111270rai,chi,PodlAd20,punt_long,52,,,,,
player,201111270rai,rai,janikseb01,xpm,1,,,,,
player,201111270rai,rai,janikseb01,xpa,1,,,,,
player,201111270rai,rai,janikseb01,fgm,6,,,,,
player,201111270rai,rai,janikseb01,fga,6,,,,,
player,201111270rai,rai,janikseb01,punt,0,,,,,
player,201111270rai,rai,janikseb01,punt_yds,0,,,,,
player,201111270rai,rai,janikseb01,punt_yds_per_punt,,,,,,
player,201111270rai,rai,janikseb01,punt_long,0,,,,,
player,201111270rai,rai,LechSh20,xpm,,,,,,
player,201111270rai,rai,LechSh20,xpa,,,,,,
player,201111270rai,rai,LechSh20,fgm,,,,,,
player,201111270rai,rai,LechSh20,fga,,,,,,
player,201111270rai,rai,LechSh20,punt,5,,,,,
player,201111270rai,rai,LechSh20,punt_yds,273,,,,,
player,201111270rai,rai,LechSh20,punt_yds_per_punt,54.6,,,,,
player,201111270rai,rai,LechSh20,punt_long,80,,,,,
