game,2011,7,20111023,201110230det,atl,"Atlanta Falcons",23,det,"Detroit Lions",16
team,201110230det,atl,First Downs,22,,,,,,
team,201110230det,det,First Downs,13,,,,,,
team,201110230det,atl,Rush-Yds-TDs,31-129-1,,,,,,
team,201110230det,det,Rush-Yds-TDs,20-104-0,,,,,,
team,201110230det,atl,Cmp-Att-Yd-TD-INT,20-35-218-1-2,,,,,,
team,201110230det,det,Cmp-Att-Yd-TD-INT,15-32-183-1-0,,,,,,
team,201110230det,atl,Sacked-Yards,3-19,,,,,,
team,201110230det,det,Sacked-Yards,3-24,,,,,,
team,201110230det,atl,Net Pass Yards,199,,,,,,
team,201110230det,det,Net Pass Yards,159,,,,,,
team,201110230det,atl,Total Yards,328,,,,,,
team,201110230det,det,Total Yards,263,,,,,,
team,201110230det,atl,Fumbles-Lost,0-0,,,,,,
team,201110230det,det,Fumbles-Lost,2-1,,,,,,
team,201110230det,atl,Turnovers,2,,,,,,
team,201110230det,det,Turnovers,1,,,,,,
team,201110230det,atl,Penalties-Yards,11-80,,,,,,
team,201110230det,det,Penalties-Yards,10-84,,,,,,
team,201110230det,atl,Third Down Conv.,7-17,,,,,,
team,201110230det,det,Third Down Conv.,1-12,,,,,,
team,201110230det,atl,Fourth Down Conv.,0-0,,,,,,
team,201110230det,det,Fourth Down Conv.,1-2,,,,,,
team,201110230det,atl,Time of Possession,34:57,,,,,,
team,201110230det,det,Time of Possession,25:03,,,,,,
player,201110230det,atl,RyanMa00,pass_cmp,20,,,,,
player,201110230det,atl,RyanMa00,pass_att,34,,,,,
player,201110230det,atl,RyanMa00,pass_yds,218,,,,,
player,201110230det,atl,RyanMa00,pass_td,1,,,,,
player,201110230det,atl,RyanMa00,pass_int,2,,,,,
player,201110230det,atl,RyanMa00,pass_sacked,3,,,,,
player,201110230det,atl,RyanMa00,pass_sacked_yds,19,,,,,
player,201110230det,atl,RyanMa00,pass_long,49,,,,,
player,201110230det,atl,RyanMa00,pass_rating,63.1,,,,,
player,201110230det,atl,RyanMa00,rush_att,3,,,,,
player,201110230det,atl,RyanMa00,rush_yds,2,,,,,
player,201110230det,atl,RyanMa00,rush_td,1,,,,,
player,201110230det,atl,RyanMa00,rush_long,2,,,,,
player,201110230det,atl,RyanMa00,targets,0,,,,,
player,201110230det,atl,RyanMa00,rec,0,,,,,
player,201110230det,atl,RyanMa00,rec_yds,0,,,,,
player,201110230det,atl,RyanMa00,rec_td,0,,,,,
player,201110230det,atl,RyanMa00,rec_long,0,,,,,
player,201110230det,atl,RyanMa00,fumbles,0,,,,,
player,201110230det,atl,RyanMa00,fumbles_lost,,,,,,
player,201110230det,atl,RedmCh00,pass_cmp,0,,,,,
player,201110230det,atl,RedmCh00,pass_att,1,,,,,
player,201110230det,atl,RedmCh00,pass_yds,0,,,,,
player,201110230det,atl,RedmCh00,pass_td,0,,,,,
player,201110230det,atl,RedmCh00,pass_int,0,,,,,
player,201110230det,atl,RedmCh00,pass_sacked,0,,,,,
player,201110230det,atl,RedmCh00,pass_sacked_yds,0,,,,,
player,201110230det,atl,RedmCh00,pass_long,0,,,,,
player,201110230det,atl,RedmCh00,pass_rating,39.6,,,,,
player,201110230det,atl,RedmCh00,rush_att,0,,,,,
player,201110230det,atl,RedmCh00,rush_yds,0,,,,,
player,201110230det,atl,RedmCh00,rush_td,0,,,,,
player,201110230det,atl,RedmCh00,rush_long,0,,,,,
player,201110230det,atl,RedmCh00,targets,0,,,,,
player,201110230det,atl,RedmCh00,rec,0,,,,,
player,201110230det,atl,RedmCh00,rec_yds,0,,,,,
player,201110230det,atl,RedmCh00,rec_td,0,,,,,
player,201110230det,atl,RedmCh00,rec_long,0,,,,,
player,201110230det,atl,RedmCh00,fumbles,0,,,,,
player,201110230det,atl,RedmCh00,fumbles_lost,,,,,,
player,201110230det,atl,TurnMi00,pass_cmp,0,,,,,
player,201110230det,atl,TurnMi00,pass_att,0,,,,,
player,201110230det,atl,TurnMi00,pass_yds,0,,,,,
player,201110230det,atl,TurnMi00,pass_td,0,,,,,
player,201110230det,atl,TurnMi00,pass_int,0,,,,,
player,201110230det,atl,TurnMi00,pass_sacked,0,,,,,
player,201110230det,atl,TurnMi00,pass_sacked_yds,0,,,,,
player,201110230det,atl,TurnMi00,pass_long,0,,,,,
player,201110230det,atl,TurnMi00,pass_rating,,,,,,
player,201110230det,atl,TurnMi00,rush_att,27,,,,,
player,201110230det,atl,TurnMi00,rush_yds,122,,,,,
player,201110230det,atl,TurnMi00,rush_td,0,,,,,
player,201110230det,atl,TurnMi00,rush_long,50,,,,,
player,201110230det,atl,TurnMi00,targets,1,,,,,
player,201110230det,atl,TurnMi00,rec,0,,,,,
player,201110230det,atl,TurnMi00,rec_yds,0,,,,,
player,201110230det,atl,TurnMi00,rec_td,0,,,,,
player,201110230det,atl,TurnMi00,rec_long,0,,,,,
player,201110230det,atl,TurnMi00,fumbles,0,,,,,
player,201110230det,atl,TurnMi00,fumbles_lost,,,,,,
player,201110230det,atl,RodgJa00,pass_cmp,0,,,,,
player,201110230det,atl,RodgJa00,pass_att,0,,,,,
player,201110230det,atl,RodgJa00,pass_yds,0,,,,,
player,201110230det,atl,RodgJa00,pass_td,0,,,,,
player,201110230det,atl,RodgJa00,pass_int,0,,,,,
player,201110230det,atl,RodgJa00,pass_sacked,0,,,,,
player,201110230det,atl,RodgJa00,pass_sacked_yds,0,,,,,
player,201110230det,atl,RodgJa00,pass_long,0,,,,,
player,201110230det,atl,RodgJa00,pass_rating,,,,,,
player,201110230det,atl,RodgJa00,rush_att,1,,,,,
player,201110230det,atl,RodgJa00,rush_yds,5,,,,,
player,201110230det,atl,RodgJa00,rush_td,0,,,,,
player,201110230det,atl,RodgJa00,rush_long,5,,,,,
player,201110230det,atl,RodgJa00,targets,4,,,,,
player,201110230det,atl,RodgJa00,rec,3,,,,,
player,201110230det,atl,RodgJa00,rec_yds,12,,,,,
player,201110230det,atl,RodgJa00,rec_td,0,,,,,
player,201110230det,atl,RodgJa00,rec_long,8,,,,,
player,201110230det,atl,RodgJa00,fumbles,0,,,,,
player,201110230det,atl,RodgJa00,fumbles_lost,,,,,,
player,201110230det,atl,DougHa00,pass_cmp,0,,,,,
player,201110230det,atl,DougHa00,pass_att,0,,,,,
player,201110230det,atl,DougHa00,pass_yds,0,,,,,
player,201110230det,atl,DougHa00,pass_td,0,,,,,
player,201110230det,atl,DougHa00,pass_int,0,,,,,
player,201110230det,atl,DougHa00,pass_sacked,0,,,,,
player,201110230det,atl,DougHa00,pass_sacked_yds,0,,,,,
player,201110230det,atl,DougHa00,pass_long,0,,,,,
player,201110230det,atl,DougHa00,pass_rating,,,,,,
player,201110230det,atl,DougHa00,rush_att,0,,,,,
player,201110230det,atl,DougHa00,rush_yds,0,,,,,
player,201110230det,atl,DougHa00,rush_td,0,,,,,
player,201110230det,atl,DougHa00,rush_long,0,,,,,
player,201110230det,atl,DougHa00,targets,7,,,,,
player,201110230det,atl,DougHa00,rec,4,,,,,
player,201110230det,atl,DougHa00,rec_yds,62,,,,,
player,201110230det,atl,DougHa00,rec_td,0,,,,,
player,201110230det,atl,DougHa00,rec_long,49,,,,,
player,201110230det,atl,DougHa00,fumbles,0,,,,,
player,201110230det,atl,DougHa00,fumbles_lost,,,,,,
player,201110230det,atl,GonzTo00,pass_cmp,0,,,,,
player,201110230det,atl,GonzTo00,pass_att,0,,,,,
player,201110230det,atl,GonzTo00,pass_yds,0,,,,,
player,201110230det,atl,GonzTo00,pass_td,0,,,,,
player,201110230det,atl,GonzTo00,pass_int,0,,,,,
player,201110230det,atl,GonzTo00,pass_sacked,0,,,,,
player,201110230det,atl,GonzTo00,pass_sacked_yds,0,,,,,
player,201110230det,atl,GonzTo00,pass_long,0,,,,,
player,201110230det,atl,GonzTo00,pass_rating,,,,,,
player,201110230det,atl,GonzTo00,rush_att,0,,,,,
player,201110230det,atl,GonzTo00,rush_yds,0,,,,,
player,201110230det,atl,GonzTo00,rush_td,0,,,,,
player,201110230det,atl,GonzTo00,rush_long,0,,,,,
player,201110230det,atl,GonzTo00,targets,8,,,,,
player,201110230det,atl,GonzTo00,rec,5,,,,,
player,201110230det,atl,GonzTo00,rec_yds,62,,,,,
player,201110230det,atl,GonzTo00,rec_td,0,,,,,
player,201110230det,atl,GonzTo00,rec_long,30,,,,,
player,201110230det,atl,GonzTo00,fumbles,0,,,,,
player,201110230det,atl,GonzTo00,fumbles_lost,,,,,,
player,201110230det,atl,WhitRo00,pass_cmp,0,,,,,
player,201110230det,atl,WhitRo00,pass_att,0,,,,,
player,201110230det,atl,WhitRo00,pass_yds,0,,,,,
player,201110230det,atl,WhitRo00,pass_td,0,,,,,
player,201110230det,atl,WhitRo00,pass_int,0,,,,,
player,201110230det,atl,WhitRo00,pass_sacked,0,,,,,
player,201110230det,atl,WhitRo00,pass_sacked_yds,0,,,,,
player,201110230det,atl,WhitRo00,pass_long,0,,,,,
player,201110230det,atl,WhitRo00,pass_rating,,,,,,
player,201110230det,atl,WhitRo00,rush_att,0,,,,,
player,201110230det,atl,WhitRo00,rush_yds,0,,,,,
player,201110230det,atl,WhitRo00,rush_td,0,,,,,
player,201110230det,atl,WhitRo00,rush_long,0,,,,,
player,201110230det,atl,WhitRo00,targets,10,,,,,
player,201110230det,atl,WhitRo00,rec,5,,,,,
player,201110230det,atl,WhitRo00,rec_yds,52,,,,,
player,201110230det,atl,WhitRo00,rec_td,1,,,,,
player,201110230det,atl,WhitRo00,rec_long,18,,,,,
player,201110230det,atl,WhitRo00,fumbles,0,,,,,
player,201110230det,atl,WhitRo00,fumbles_lost,,,,,,
player,201110230det,atl,SnelJa00,pass_cmp,0,,,,,
player,201110230det,atl,SnelJa00,pass_att,0,,,,,
player,201110230det,atl,SnelJa00,pass_yds,0,,,,,
player,201110230det,atl,SnelJa00,pass_td,0,,,,,
player,201110230det,atl,SnelJa00,pass_int,0,,,,,
player,201110230det,atl,SnelJa00,pass_sacked,0,,,,,
player,201110230det,atl,SnelJa00,pass_sacked_yds,0,,,,,
player,201110230det,atl,SnelJa00,pass_long,0,,,,,
player,201110230det,atl,SnelJa00,pass_rating,,,,,,
player,201110230det,atl,SnelJa00,rush_att,0,,,,,
player,201110230det,atl,SnelJa00,rush_yds,0,,,,,
player,201110230det,atl,SnelJa00,rush_td,0,,,,,
player,201110230det,atl,SnelJa00,rush_long,0,,,,,
player,201110230det,atl,SnelJa00,targets,1,,,,,
player,201110230det,atl,SnelJa00,rec,1,,,,,
player,201110230det,atl,SnelJa00,rec_yds,18,,,,,
player,201110230det,atl,SnelJa00,rec_td,0,,,,,
player,201110230det,atl,SnelJa00,rec_long,18,,,,,
player,201110230det,atl,SnelJa00,fumbles,0,,,,,
player,201110230det,atl,SnelJa00,fumbles_lost,,,,,,
player,201110230det,atl,PalmMi00,pass_cmp,0,,,,,
player,201110230det,atl,PalmMi00,pass_att,0,,,,,
player,201110230det,atl,PalmMi00,pass_yds,0,,,,,
player,201110230det,atl,PalmMi00,pass_td,0,,,,,
player,201110230det,atl,PalmMi00,pass_int,0,,,,,
player,201110230det,atl,PalmMi00,pass_sacked,0,,,,,
player,201110230det,atl,PalmMi00,pass_sacked_yds,0,,,,,
player,201110230det,atl,PalmMi00,pass_long,0,,,,,
player,201110230det,atl,PalmMi00,pass_rating,,,,,,
player,201110230det,atl,PalmMi00,rush_att,0,,,,,
player,201110230det,atl,PalmMi00,rush_yds,0,,,,,
player,201110230det,atl,PalmMi00,rush_td,0,,,,,
player,201110230det,atl,PalmMi00,rush_long,0,,,,,
player,201110230det,atl,PalmMi00,targets,1,,,,,
player,201110230det,atl,PalmMi00,rec,1,,,,,
player,201110230det,atl,PalmMi00,rec_yds,8,,,,,
player,201110230det,atl,PalmMi00,rec_td,0,,,,,
player,201110230det,atl,PalmMi00,rec_long,8,,,,,
player,201110230det,atl,PalmMi00,fumbles,0,,,,,
player,201110230det,atl,PalmMi00,fumbles_lost,,,,,,
player,201110230det,atl,MughOv00,pass_cmp,0,,,,,
player,201110230det,atl,MughOv00,pass_att,0,,,,,
player,201110230det,atl,MughOv00,pass_yds,0,,,,,
player,201110230det,atl,MughOv00,pass_td,0,,,,,
player,201110230det,atl,MughOv00,pass_int,0,,,,,
player,201110230det,atl,MughOv00,pass_sacked,0,,,,,
player,201110230det,atl,MughOv00,pass_sacked_yds,0,,,,,
player,201110230det,atl,MughOv00,pass_long,0,,,,,
player,201110230det,atl,MughOv00,pass_rating,,,,,,
player,201110230det,atl,MughOv00,rush_att,0,,,,,
player,201110230det,atl,MughOv00,rush_yds,0,,,,,
player,201110230det,atl,MughOv00,rush_td,0,,,,,
player,201110230det,atl,MughOv00,rush_long,0,,,,,
player,201110230det,atl,MughOv00,targets,2,,,,,
player,201110230det,atl,MughOv00,rec,1,,,,,
player,201110230det,atl,MughOv00,rec_yds,4,,,,,
player,201110230det,atl,MughOv00,rec_td,0,,,,,
player,201110230det,atl,MughOv00,rec_long,4,,,,,
player,201110230det,atl,MughOv00,fumbles,0,,,,,
player,201110230det,atl,MughOv00,fumbles_lost,,,,,,
player,201110230det,atl,MeieKe00,pass_cmp,0,,,,,
player,201110230det,atl,MeieKe00,pass_att,0,,,,,
player,201110230det,atl,MeieKe00,pass_yds,0,,,,,
player,201110230det,atl,MeieKe00,pass_td,0,,,,,
player,201110230det,atl,MeieKe00,pass_int,0,,,,,
player,201110230det,atl,MeieKe00,pass_sacked,0,,,,,
player,201110230det,atl,MeieKe00,pass_sacked_yds,0,,,,,
player,201110230det,atl,MeieKe00,pass_long,0,,,,,
player,201110230det,atl,MeieKe00,pass_rating,,,,,,
player,201110230det,atl,MeieKe00,rush_att,0,,,,,
player,201110230det,atl,MeieKe00,rush_yds,0,,,,,
player,201110230det,atl,MeieKe00,rush_td,0,,,,,
player,201110230det,atl,MeieKe00,rush_long,0,,,,,
player,201110230det,atl,MeieKe00,targets,1,,,,,
player,201110230det,atl,MeieKe00,rec,0,,,,,
player,201110230det,atl,MeieKe00,rec_yds,0,,,,,
player,201110230det,atl,MeieKe00,rec_td,0,,,,,
player,201110230det,atl,MeieKe00,rec_long,0,,,,,
player,201110230det,atl,MeieKe00,fumbles,0,,,,,
player,201110230det,atl,MeieKe00,fumbles_lost,,,,,,
player,201110230det,det,StafMa00,pass_cmp,15,,,,,
player,201110230det,det,StafMa00,pass_att,32,,,,,
player,201110230det,det,StafMa00,pass_yds,183,,,,,
player,201110230det,det,StafMa00,pass_td,1,,,,,
player,201110230det,det,StafMa00,pass_int,0,,,,,
player,201110230det,det,StafMa00,pass_sacked,3,,,,,
player,201110230det,det,StafMa00,pass_sacked_yds,24,,,,,
player,201110230det,det,StafMa00,pass_long,57,,,,,
player,201110230det,det,StafMa00,pass_rating,75.4,,,,,
player,201110230det,det,StafMa00,rush_att,0,,,,,
player,201110230det,det,StafMa00,rush_yds,0,,,,,
player,201110230det,det,StafMa00,rush_td,0,,,,,
player,201110230det,det,StafMa00,rush_long,0,,,,,
player,201110230det,det,StafMa00,targets,0,,,,,
player,201110230det,det,StafMa00,rec,0,,,,,
player,201110230det,det,StafMa00,rec_yds,0,,,,,
player,201110230det,det,StafMa00,rec_td,0,,,,,
player,201110230det,det,StafMa00,rec_long,0,,,,,
player,201110230det,det,StafMa00,fumbles,0,,,,,
player,201110230det,det,StafMa00,fumbles_lost,,,,,,
player,201110230det,det,MorrMa00,pass_cmp,0,,,,,
player,201110230det,det,MorrMa00,pass_att,0,,,,,
player,201110230det,det,MorrMa00,pass_yds,0,,,,,
player,201110230det,det,MorrMa00,pass_td,0,,,,,
player,201110230det,det,MorrMa00,pass_int,0,,,,,
player,201110230det,det,MorrMa00,pass_sacked,0,,,,,
player,201110230det,det,MorrMa00,pass_sacked_yds,0,,,,,
player,201110230det,det,MorrMa00,pass_long,0,,,,,
player,201110230det,det,MorrMa00,pass_rating,,,,,,
player,201110230det,det,MorrMa00,rush_att,9,,,,,
player,201110230det,det,MorrMa00,rush_yds,50,,,,,
player,201110230det,det,MorrMa00,rush_td,0,,,,,
player,201110230det,det,MorrMa00,rush_long,31,,,,,
player,201110230det,det,MorrMa00,targets,4,,,,,
player,201110230det,det,MorrMa00,rec,2,,,,,
player,201110230det,det,MorrMa00,rec_yds,13,,,,,
player,201110230det,det,MorrMa00,rec_td,0,,,,,
player,201110230det,det,MorrMa00,rec_long,9,,,,,
player,201110230det,det,MorrMa00,fumbles,0,,,,,
player,201110230det,det,MorrMa00,fumbles_lost,,,,,,
player,201110230det,det,WillKe03,pass_cmp,0,,,,,
player,201110230det,det,WillKe03,pass_att,0,,,,,
player,201110230det,det,WillKe03,pass_yds,0,,,,,
player,201110230det,det,WillKe03,pass_td,0,,,,,
player,201110230det,det,WillKe03,pass_int,0,,,,,
player,201110230det,det,WillKe03,pass_sacked,0,,,,,
player,201110230det,det,WillKe03,pass_sacked_yds,0,,,,,
player,201110230det,det,WillKe03,pass_long,0,,,,,
player,201110230det,det,WillKe03,pass_rating,,,,,,
player,201110230det,det,WillKe03,rush_att,9,,,,,
player,201110230det,det,WillKe03,rush_yds,44,,,,,
player,201110230det,det,WillKe03,rush_td,0,,,,,
player,201110230det,det,WillKe03,rush_long,18,,,,,
player,201110230det,det,WillKe03,targets,0,,,,,
player,201110230det,det,WillKe03,rec,0,,,,,
player,201110230det,det,WillKe03,rec_yds,0,,,,,
player,201110230det,det,WillKe03,rec_td,0,,,,,
player,201110230det,det,WillKe03,rec_long,0,,,,,
player,201110230det,det,WillKe03,fumbles,0,,,,,
player,201110230det,det,WillKe03,fumbles_lost,,,,,,
player,201110230det,det,BurlNa00,pass_cmp,0,,,,,
player,201110230det,det,BurlNa00,pass_att,0,,,,,
player,201110230det,det,BurlNa00,pass_yds,0,,,,,
player,201110230det,det,BurlNa00,pass_td,0,,,,,
player,201110230det,det,BurlNa00,pass_int,0,,,,,
player,201110230det,det,BurlNa00,pass_sacked,0,,,,,
player,201110230det,det,BurlNa00,pass_sacked_yds,0,,,,,
player,201110230det,det,BurlNa00,pass_long,0,,,,,
player,201110230det,det,BurlNa00,pass_rating,,,,,,
player,201110230det,det,BurlNa00,rush_att,2,,,,,
player,201110230det,det,BurlNa00,rush_yds,10,,,,,
player,201110230det,det,BurlNa00,rush_td,0,,,,,
player,201110230det,det,BurlNa00,rush_long,10,,,,,
player,201110230det,det,BurlNa00,targets,3,,,,,
player,201110230det,det,BurlNa00,rec,1,,,,,
player,201110230det,det,BurlNa00,rec_yds,1,,,,,
player,201110230det,det,BurlNa00,rec_td,0,,,,,
player,201110230det,det,BurlNa00,rec_long,1,,,,,
player,201110230det,det,BurlNa00,fumbles,0,,,,,
player,201110230det,det,BurlNa00,fumbles_lost,,,,,,
player,201110230det,det,JohnCa00,pass_cmp,0,,,,,
player,201110230det,det,JohnCa00,pass_att,0,,,,,
player,201110230det,det,JohnCa00,pass_yds,0,,,,,
player,201110230det,det,JohnCa00,pass_td,0,,,,,
player,201110230det,det,JohnCa00,pass_int,0,,,,,
player,201110230det,det,JohnCa00,pass_sacked,0,,,,,
player,201110230det,det,JohnCa00,pass_sacked_yds,0,,,,,
player,201110230det,det,JohnCa00,pass_long,0,,,,,
player,201110230det,det,JohnCa00,pass_rating,,,,,,
player,201110230det,det,JohnCa00,rush_att,0,,,,,
player,201110230det,det,JohnCa00,rush_yds,0,,,,,
player,201110230det,det,JohnCa00,rush_td,0,,,,,
player,201110230det,det,JohnCa00,rush_long,0,,,,,
player,201110230det,det,JohnCa00,targets,11,,,,,
player,201110230det,det,JohnCa00,rec,5,,,,,
player,201110230det,det,JohnCa00,rec_yds,115,,,,,
player,201110230det,det,JohnCa00,rec_td,1,,,,,
player,201110230det,det,JohnCa00,rec_long,57,,,,,
player,201110230det,det,JohnCa00,fumbles,0,,,,,
player,201110230det,det,JohnCa00,fumbles_lost,,,,,,
player,201110230det,det,PettBr00,pass_cmp,0,,,,,
player,201110230det,det,PettBr00,pass_att,0,,,,,
player,201110230det,det,PettBr00,pass_yds,0,,,,,
player,201110230det,det,PettBr00,pass_td,0,,,,,
player,201110230det,det,PettBr00,pass_int,0,,,,,
player,201110230det,det,PettBr00,pass_sacked,0,,,,,
player,201110230det,det,PettBr00,pass_sacked_yds,0,,,,,
player,201110230det,det,PettBr00,pass_long,0,,,,,
player,201110230det,det,PettBr00,pass_rating,,,,,,
player,201110230det,det,PettBr00,rush_att,0,,,,,
player,201110230det,det,PettBr00,rush_yds,0,,,,,
player,201110230det,det,PettBr00,rush_td,0,,,,,
player,201110230det,det,PettBr00,rush_long,0,,,,,
