game,2011,2,20110918,201109180atl,phi,"Philadelphia Eagles",31,atl,"Atlanta Falcons",35
player,201109180atl,atl,SchiSh99,fumbles_rec_td,0,,,,,
player,201109180atl,atl,SchiSh99,fumbles_forced,0,,,,,
player,201109180atl,atl,WalkVa99,def_int,0,,,,,
player,201109180atl,atl,WalkVa99,def_int_yds,0,,,,,
player,201109180atl,atl,WalkVa99,def_int_td,0,,,,,
player,201109180atl,atl,WalkVa99,def_int_long,0,,,,,
player,201109180atl,atl,WalkVa99,pass_defended,0,,,,,
player,201109180atl,atl,WalkVa99,sacks,0.0,,,,,
player,201109180atl,atl,WalkVa99,tackles_combined,1,,,,,
player,201109180atl,atl,WalkVa99,tackles_solo,1,,,,,
player,201109180atl,atl,WalkVa99,tackles_assists,0,,,,,
player,201109180atl,atl,WalkVa99,tackles_loss,0,,,,,
player,201109180atl,atl,WalkVa99,qb_hits,1,,,,,
player,201109180atl,atl,WalkVa99,fumbles_rec,0,,,,,
player,201109180atl,atl,WalkVa99,fumbles_rec_yds,0,,,,,
player,201109180atl,atl,WalkVa99,fumbles_rec_td,0,,,,,
player,201109180atl,atl,WalkVa99,fumbles_forced,0,,,,,
player,201109180atl,atl,FranDo99,def_int,,,,,,
player,201109180atl,atl,FranDo99,def_int_yds,,,,,,
player,201109180atl,atl,FranDo99,def_int_td,,,,,,
player,201109180atl,atl,FranDo99,def_int_long,,,,,,
player,201109180atl,atl,FranDo99,pass_defended,,,,,,
player,201109180atl,atl,FranDo99,sacks,0.0,,,,,
player,201109180atl,atl,FranDo99,tackles_combined,,,,,,
player,201109180atl,atl,FranDo99,tackles_solo,,,,,,
player,201109180atl,atl,FranDo99,tackles_assists,,,,,,
player,201109180atl,atl,FranDo99,tackles_loss,0,,,,,
player,201109180atl,atl,FranDo99,qb_hits,1,,,,,
player,201109180atl,atl,FranDo99,fumbles_rec,,,,,,
player,201109180atl,atl,FranDo99,fumbles_rec_yds,,,,,,
player,201109180atl,atl,FranDo99,fumbles_rec_td,,,,,,
player,201109180atl,atl,FranDo99,fumbles_forced,,,,,,
player,201109180atl,atl,SidbLa99,def_int,,,,,,
player,201109180atl,atl,SidbLa99,def_int_yds,,,,,,
player,201109180atl,atl,SidbLa99,def_int_td,,,,,,
player,201109180atl,atl,SidbLa99,def_int_long,,,,,,
player,201109180atl,atl,SidbLa99,pass_defended,,,,,,
player,201109180atl,atl,SidbLa99,sacks,0.0,,,,,
player,201109180atl,atl,SidbLa99,tackles_combined,,,,,,
player,201109180atl,atl,SidbLa99,tackles_solo,,,,,,
player,201109180atl,atl,SidbLa99,tackles_assists,,,,,,
player,201109180atl,atl,SidbLa99,tackles_loss,0,,,,,
player,201109180atl,atl,SidbLa99,qb_hits,2,,,,,
player,201109180atl,atl,SidbLa99,fumbles_rec,,,,,,
player,201109180atl,atl,SidbLa99,fumbles_rec_yds,,,,,,
player,201109180atl,atl,SidbLa99,fumbles_rec_td,,,,,,
player,201109180atl,atl,SidbLa99,fumbles_forced,,,,,,
player,201109180atl,phi,JackDe00,kick_ret,0,,,,,
player,201109180atl,phi,JackDe00,kick_ret_yds,0,,,,,
player,201109180atl,phi,JackDe00,kick_ret_yds_per_ret,,,,,,
player,201109180atl,phi,JackDe00,kick_ret_td,0,,,,,
player,201109180atl,phi,JackDe00,kick_ret_long,0,,,,,
player,201109180atl,phi,JackDe00,punt_ret,3,,,,,
player,201109180atl,phi,JackDe00,punt_ret_yds,6,,,,,
player,201109180atl,phi,JackDe00,punt_ret_yds_per_ret,2.0,,,,,
player,201109180atl,phi,JackDe00,punt_ret_td,0,,,,,
player,201109180atl,phi,JackDe00,punt_ret_long,8,,,,,
player,201109180atl,phi,LewiDi00,kick_ret,5,,,,,
player,201109180atl,phi,LewiDi00,kick_ret_yds,113,,,,,
player,201109180atl,phi,LewiDi00,kick_ret_yds_per_ret,22.6,,,,,
player,201109180atl,phi,LewiDi00,kick_ret_td,0,,,,,
player,201109180atl,phi,LewiDi00,kick_ret_long,30,,,,,
player,201109180atl,phi,LewiDi00,punt_ret,0,,,,,
player,201109180atl,phi,LewiDi00,punt_ret_yds,0,,,,,
player,201109180atl,phi,LewiDi00,punt_ret_yds_per_ret,,,,,,
player,201109180atl,phi,LewiDi00,punt_ret_td,0,,,,,
player,201109180atl,phi,LewiDi00,punt_ret_long,0,,,,,
player,201109180atl,atl,WeemEr00,kick_ret,3,,,,,
player,201109180atl,atl,WeemEr00,kick_ret_yds,78,,,,,
player,201109180atl,atl,WeemEr00,kick_ret_yds_per_ret,26.0,,,,,
player,201109180atl,atl,WeemEr00,kick_ret_td,0,,,,,
player,201109180atl,atl,WeemEr00,kick_ret_long,36,,,,,
player,201109180atl,atl,WeemEr00,punt_ret,1,,,,,
player,201109180atl,atl,WeemEr00,punt_ret_yds,19,,,,,
player,201109180atl,atl,WeemEr00,punt_ret_yds_per_ret,19.0,,,,,
player,201109180atl,atl,WeemEr00,punt_ret_td,0,,,,,
player,201109180atl,atl,WeemEr00,punt_ret_long,19,,,,,
player,201109180atl,phi,HeneAl00,xpm,4,,,,,
player,201109180atl,phi,HeneAl00,xpa,4,,,,,
player,201109180atl,phi,HeneAl00,fgm,1,,,,,
player,201109180atl,phi,HeneAl00,fga,2,,,,,
player,201109180atl,phi,HeneAl00,punt,0,,,,,
player,201109180atl,phi,HeneAl00,punt_yds,0,,,,,
player,201109180atl,phi,HeneAl00,punt_yds_per_punt,,,,,,
player,201109180atl,phi,HeneAl00,punt_long,0,,,,,
player,201109180atl,phi,HenrCh02,xpm,,,,,,
player,201109180atl,phi,HenrCh02,xpa,,,,,,
player,201109180atl,phi,HenrCh02,fgm,,,,,,
player,201109180atl,phi,HenrCh02,fga,,,,,,
player,201109180atl,phi,HenrCh02,punt,4,,,,,
player,201109180atl,phi,HenrCh02,punt_yds,179,,,,,
player,201109180atl,phi,HenrCh02,punt_yds_per_punt,44.8,,,,,
player,201109180atl,phi,HenrCh02,punt_long,52,,,,,
player,201109180atl,atl,bryanmat01,xpm,5,,,,,
player,201109180atl,atl,bryanmat01,xpa,5,,,,,
player,201109180atl,atl,bryanmat01,fgm,,,,,,
player,201109180atl,atl,bryanmat01,fga,,,,,,
player,201109180atl,atl,bryanmat01,punt,0,,,,,
player,201109180atl,atl,bryanmat01,punt_yds,0,,,,,
player,201109180atl,atl,bryanmat01,punt_yds_per_punt,,,,,,
player,201109180atl,atl,bryanmat01,punt_long,0,,,,,
player,201109180atl,atl,BoshMa00,xpm,,,,,,
player,201109180atl,atl,BoshMa00,xpa,,,,,,
player,201109180atl,atl,BoshMa00,fgm,,,,,,
player,201109180atl,atl,BoshMa00,fga,,,,,,
player,201109180atl,atl,BoshMa00,punt,7,,,,,
player,201109180atl,atl,BoshMa00,punt_yds,249,,,,,
player,201109180atl,atl,BoshMa00,punt_yds_per_punt,35.6,,,,,
player,201109180atl,atl,BoshMa00,punt_long,49,,,,,
