game,2011,15,20111218,201112180den,nwe,"New England Patriots",41,den,"Denver Broncos",23
player,201112180den,nwe,BrowSe00,def_int_td,0,,,,,
player,201112180den,nwe,BrowSe00,def_int_long,0,,,,,
player,201112180den,nwe,BrowSe00,pass_defended,0,,,,,
player,201112180den,nwe,BrowSe00,sacks,0.0,,,,,
player,201112180den,nwe,BrowSe00,tackles_combined,6,,,,,
player,201112180den,nwe,BrowSe00,tackles_solo,5,,,,,
player,201112180den,nwe,BrowSe00,tackles_assists,1,,,,,
player,201112180den,nwe,BrowSe00,tackles_loss,0,,,,,
player,201112180den,nwe,BrowSe00,qb_hits,0,,,,,
player,201112180den,nwe,BrowSe00,fumbles_rec,0,,,,,
player,201112180den,nwe,BrowSe00,fumbles_rec_yds,0,,,,,
player,201112180den,nwe,BrowSe00,fumbles_rec_td,0,,,,,
player,201112180den,nwe,BrowSe00,fumbles_forced,0,,,,,
player,201112180den,nwe,IhedJa00,def_int,0,,,,,
player,201112180den,nwe,IhedJa00,def_int_yds,0,,,,,
player,201112180den,nwe,IhedJa00,def_int_td,0,,,,,
player,201112180den,nwe,IhedJa00,def_int_long,0,,,,,
player,201112180den,nwe,IhedJa00,pass_defended,0,,,,,
player,201112180den,nwe,IhedJa00,sacks,0.0,,,,,
player,201112180den,nwe,IhedJa00,tackles_combined,6,,,,,
player,201112180den,nwe,IhedJa00,tackles_solo,5,,,,,
player,201112180den,nwe,IhedJa00,tackles_assists,1,,,,,
player,201112180den,nwe,IhedJa00,tackles_loss,0,,,,,
player,201112180den,nwe,IhedJa00,qb_hits,0,,,,,
player,201112180den,nwe,IhedJa00,fumbles_rec,0,,,,,
player,201112180den,nwe,IhedJa00,fumbles_rec_yds,0,,,,,
player,201112180den,nwe,IhedJa00,fumbles_rec_td,0,,,,,
player,201112180den,nwe,IhedJa00,fumbles_forced,0,,,,,
player,201112180den,nwe,ArriKy00,def_int,0,,,,,
player,201112180den,nwe,ArriKy00,def_int_yds,0,,,,,
player,201112180den,nwe,ArriKy00,def_int_td,0,,,,,
player,201112180den,nwe,ArriKy00,def_int_long,0,,,,,
player,201112180den,nwe,ArriKy00,pass_defended,0,,,,,
player,201112180den,nwe,ArriKy00,sacks,0.0,,,,,
player,201112180den,nwe,ArriKy00,tackles_combined,5,,,,,
player,201112180den,nwe,ArriKy00,tackles_solo,3,,,,,
player,201112180den,nwe,ArriKy00,tackles_assists,2,,,,,
player,201112180den,nwe,ArriKy00,tackles_loss,0,,,,,
player,201112180den,nwe,ArriKy00,qb_hits,0,,,,,
player,201112180den,nwe,ArriKy00,fumbles_rec,0,,,,,
player,201112180den,nwe,ArriKy00,fumbles_rec_yds,0,,,,,
player,201112180den,nwe,ArriKy00,fumbles_rec_td,0,,,,,
player,201112180den,nwe,ArriKy00,fumbles_forced,0,,,,,
player,201112180den,nwe,SlatMa00,def_int,0,,,,,
player,201112180den,nwe,SlatMa00,def_int_yds,0,,,,,
player,201112180den,nwe,SlatMa00,def_int_td,0,,,,,
player,201112180den,nwe,SlatMa00,def_int_long,0,,,,,
player,201112180den,nwe,SlatMa00,pass_defended,0,,,,,
player,201112180den,nwe,SlatMa00,sacks,0.0,,,,,
player,201112180den,nwe,SlatMa00,tackles_combined,4,,,,,
player,201112180den,nwe,SlatMa00,tackles_solo,3,,,,,
player,201112180den,nwe,SlatMa00,tackles_assists,1,,,,,
player,201112180den,nwe,SlatMa00,tackles_loss,0,,,,,
player,201112180den,nwe,SlatMa00,qb_hits,0,,,,,
player,201112180den,nwe,SlatMa00,fumbles_rec,0,,,,,
player,201112180den,nwe,SlatMa00,fumbles_rec_yds,0,,,,,
player,201112180den,nwe,SlatMa00,fumbles_rec_td,0,,,,,
player,201112180den,nwe,SlatMa00,fumbles_forced,0,,,,,
player,201112180den,nwe,EdelJu00,def_int,0,,,,,
player,201112180den,nwe,EdelJu00,def_int_yds,0,,,,,
player,201112180den,nwe,EdelJu00,def_int_td,0,,,,,
player,201112180den,nwe,EdelJu00,def_int_long,0,,,,,
player,201112180den,nwe,EdelJu00,pass_defended,0,,,,,
player,201112180den,nwe,EdelJu00,sacks,0.0,,,,,
player,201112180den,nwe,EdelJu00,tackles_combined,3,,,,,
player,201112180den,nwe,EdelJu00,tackles_solo,3,,,,,
player,201112180den,nwe,EdelJu00,tackles_assists,0,,,,,
player,201112180den,nwe,EdelJu00,tackles_loss,0,,,,,
player,201112180den,nwe,EdelJu00,qb_hits,0,,,,,
player,201112180den,nwe,EdelJu00,fumbles_rec,0,,,,,
player,201112180den,nwe,EdelJu00,fumbles_rec_yds,0,,,,,
player,201112180den,nwe,EdelJu00,fumbles_rec_td,0,,,,,
player,201112180den,nwe,EdelJu00,fumbles_forced,0,,,,,
player,201112180den,nwe,WilfVi20,def_int,0,,,,,
player,201112180den,nwe,WilfVi20,def_int_yds,0,,,,,
player,201112180den,nwe,WilfVi20,def_int_td,0,,,,,
player,201112180den,nwe,WilfVi20,def_int_long,0,,,,,
player,201112180den,nwe,WilfVi20,pass_defended,0,,,,,
player,201112180den,nwe,WilfVi20,sacks,0.0,,,,,
player,201112180den,nwe,WilfVi20,tackles_combined,3,,,,,
player,201112180den,nwe,WilfVi20,tackles_solo,3,,,,,
player,201112180den,nwe,WilfVi20,tackles_assists,0,,,,,
player,201112180den,nwe,WilfVi20,tackles_loss,1,,,,,
player,201112180den,nwe,WilfVi20,qb_hits,0,,,,,
player,201112180den,nwe,WilfVi20,fumbles_rec,0,,,,,
player,201112180den,nwe,WilfVi20,fumbles_rec_yds,0,,,,,
player,201112180den,nwe,WilfVi20,fumbles_rec_td,0,,,,,
player,201112180den,nwe,WilfVi20,fumbles_forced,0,,,,,
player,201112180den,nwe,McCoDe99,def_int,0,,,,,
player,201112180den,nwe,McCoDe99,def_int_yds,0,,,,,
player,201112180den,nwe,McCoDe99,def_int_td,0,,,,,
player,201112180den,nwe,McCoDe99,def_int_long,0,,,,,
player,201112180den,nwe,McCoDe99,pass_defended,1,,,,,
player,201112180den,nwe,McCoDe99,sacks,0.0,,,,,
player,201112180den,nwe,McCoDe99,tackles_combined,2,,,,,
player,201112180den,nwe,McCoDe99,tackles_solo,1,,,,,
player,201112180den,nwe,McCoDe99,tackles_assists,1,,,,,
player,201112180den,nwe,McCoDe99,tackles_loss,0,,,,,
player,201112180den,nwe,McCoDe99,qb_hits,0,,,,,
player,201112180den,nwe,McCoDe99,fumbles_rec,0,,,,,
player,201112180den,nwe,McCoDe99,fumbles_rec_yds,0,,,,,
player,201112180den,nwe,McCoDe99,fumbles_rec_td,0,,,,,
player,201112180den,nwe,McCoDe99,fumbles_forced,0,,,,,
player,201112180den,nwe,WhitTr20,def_int,0,,,,,
player,201112180den,nwe,WhitTr20,def_int_yds,0,,,,,
player,201112180den,nwe,WhitTr20,def_int_td,0,,,,,
player,201112180den,nwe,WhitTr20,def_int_long,0,,,,,
player,201112180den,nwe,WhitTr20,pass_defended,0,,,,,
player,201112180den,nwe,WhitTr20,sacks,0.0,,,,,
player,201112180den,nwe,WhitTr20,tackles_combined,2,,,,,
player,201112180den,nwe,WhitTr20,tackles_solo,2,,,,,
player,201112180den,nwe,WhitTr20,tackles_assists,0,,,,,
player,201112180den,nwe,WhitTr20,tackles_loss,0,,,,,
player,201112180den,nwe,WhitTr20,qb_hits,0,,,,,
player,201112180den,nwe,WhitTr20,fumbles_rec,0,,,,,
player,201112180den,nwe,WhitTr20,fumbles_rec_yds,0,,,,,
player,201112180den,nwe,WhitTr20,fumbles_rec_td,0,,,,,
player,201112180den,nwe,WhitTr20,fumbles_forced,0,,,,,
player,201112180den,nwe,BracRo99,def_int,0,,,,,
player,201112180den,nwe,BracRo99,def_int_yds,0,,,,,
player,201112180den,nwe,BracRo99,def_int_td,0,,,,,
player,201112180den,nwe,BracRo99,def_int_long,0,,,,,
player,201112180den,nwe,BracRo99,pass_defended,0,,,,,
player,201112180den,nwe,BracRo99,sacks,0.0,,,,,
player,201112180den,nwe,BracRo99,tackles_combined,1,,,,,
player,201112180den,nwe,BracRo99,tackles_solo,1,,,,,
player,201112180den,nwe,BracRo99,tackles_assists,0,,,,,
player,201112180den,nwe,BracRo99,tackles_loss,0,,,,,
player,201112180den,nwe,BracRo99,qb_hits,0,,,,,
player,201112180den,nwe,BracRo99,fumbles_rec,0,,,,,
player,201112180den,nwe,BracRo99,fumbles_rec_yds,0,,,,,
player,201112180den,nwe,BracRo99,fumbles_rec_td,0,,,,,
player,201112180den,nwe,BracRo99,fumbles_forced,1,,,,,
player,201112180den,nwe,ElliSh00,def_int,0,,,,,
player,201112180den,nwe,ElliSh00,def_int_yds,0,,,,,
player,201112180den,nwe,ElliSh00,def_int_td,0,,,,,
player,201112180den,nwe,ElliSh00,def_int_long,0,,,,,
player,201112180den,nwe,ElliSh00,pass_defended,0,,,,,
player,201112180den,nwe,ElliSh00,sacks,0.0,,,,,
player,201112180den,nwe,ElliSh00,tackles_combined,1,,,,,
player,201112180den,nwe,ElliSh00,tackles_solo,0,,,,,
player,201112180den,nwe,ElliSh00,tackles_assists,1,,,,,
player,201112180den,nwe,ElliSh00,tackles_loss,0,,,,,
player,201112180den,nwe,ElliSh00,qb_hits,0,,,,,
player,201112180den,nwe,ElliSh00,fumbles_rec,0,,,,,
player,201112180den,nwe,ElliSh00,fumbles_rec_yds,0,,,,,
player,201112180den,nwe,ElliSh00,fumbles_rec_td,0,,,,,
player,201112180den,nwe,ElliSh00,fumbles_forced,0,,,,,
player,201112180den,nwe,FletDa00,def_int,0,,,,,
player,201112180den,nwe,FletDa00,def_int_yds,0,,,,,
player,201112180den,nwe,FletDa00,def_int_td,0,,,,,
player,201112180den,nwe,FletDa00,def_int_long,0,,,,,
player,201112180den,nwe,FletDa00,pass_defended,0,,,,,
player,201112180den,nwe,FletDa00,sacks,0.0,,,,,
player,201112180den,nwe,FletDa00,tackles_combined,1,,,,,
player,201112180den,nwe,FletDa00,tackles_solo,1,,,,,
player,201112180den,nwe,FletDa00,tackles_assists,0,,,,,
player,201112180den,nwe,FletDa00,tackles_loss,0,,,,,
player,201112180den,nwe,FletDa00,qb_hits,0,,,,,
player,201112180den,nwe,FletDa00,fumbles_rec,1,,,,,
player,201112180den,nwe,FletDa00,fumbles_rec_yds,1,,,,,
player,201112180den,nwe,FletDa00,fumbles_rec_td,0,,,,,
player,201112180den,nwe,FletDa00,fumbles_forced,0,,,,,
player,201112180den,nwe,JoneNa20,def_int,0,,,,,
player,201112180den,nwe,JoneNa20,def_int_yds,0,,,,,
player,201112180den,nwe,JoneNa20,def_int_td,0,,,,,
player,201112180den,nwe,JoneNa20,def_int_long,0,,,,,
player,201112180den,nwe,JoneNa20,pass_defended,0,,,,,
player,201112180den,nwe,JoneNa20,sacks,0.0,,,,,
player,201112180den,nwe,JoneNa20,tackles_combined,1,,,,,
player,201112180den,nwe,JoneNa20,tackles_solo,1,,,,,
player,201112180den,nwe,JoneNa20,tackles_assists,0,,,,,
player,201112180den,nwe,JoneNa20,tackles_loss,0,,,,,
player,201112180den,nwe,JoneNa20,qb_hits,0,,,,,
player,201112180den,nwe,JoneNa20,fumbles_rec,0,,,,,
player,201112180den,nwe,JoneNa20,fumbles_rec_yds,0,,,,,
player,201112180den,nwe,JoneNa20,fumbles_rec_td,0,,,,,
player,201112180den,nwe,JoneNa20,fumbles_forced,0,,,,,
player,201112180den,nwe,MoldAn99,def_int,0,,,,,
player,201112180den,nwe,MoldAn99,def_int_yds,0,,,,,
player,201112180den,nwe,MoldAn99,def_int_td,0,,,,,
player,201112180den,nwe,MoldAn99,def_int_long,0,,,,,
player,201112180den,nwe,MoldAn99,pass_defended,0,,,,,
player,201112180den,nwe,MoldAn99,sacks,0.0,,,,,
player,201112180den,nwe,MoldAn99,tackles_combined,1,,,,,
player,201112180den,nwe,MoldAn99,tackles_solo,0,,,,,
player,201112180den,nwe,MoldAn99,tackles_assists,1,,,,,
player,201112180den,nwe,MoldAn99,tackles_loss,0,,,,,
player,201112180den,nwe,MoldAn99,qb_hits,0,,,,,
player,201112180den,nwe,MoldAn99,fumbles_rec,0,,,,,
player,201112180den,nwe,MoldAn99,fumbles_rec_yds,0,,,,,
player,201112180den,nwe,MoldAn99,fumbles_rec_td,0,,,,,
player,201112180den,nwe,MoldAn99,fumbles_forced,0,,,,,
player,201112180den,nwe,BradTo00,def_int,0,,,,,
player,201112180den,nwe,BradTo00,def_int_yds,0,,,,,
player,201112180den,nwe,BradTo00,def_int_td,0,,,,,
player,201112180den,nwe,BradTo00,def_int_long,0,,,,,
player,201112180den,nwe,BradTo00,pass_defended,0,,,,,
player,201112180den,nwe,BradTo00,sacks,0.0,,,,,
player,201112180den,nwe,BradTo00,tackles_combined,0,,,,,
player,201112180den,nwe,BradTo00,tackles_solo,0,,,,,
player,201112180den,nwe,BradTo00,tackles_assists,0,,,,,
player,201112180den,nwe,BradTo00,tackles_loss,,,,,,
player,201112180den,nwe,BradTo00,qb_hits,,,,,,
player,201112180den,nwe,BradTo00,fumbles_rec,1,,,,,
player,201112180den,nwe,BradTo00,fumbles_rec_yds,-5,,,,,
player,201112180den,nwe,BradTo00,fumbles_rec_td,0,,,,,
player,201112180den,nwe,BradTo00,fumbles_forced,0,,,,,
player,201112180den,den,CartQu01,def_int,0,,,,,
player,201112180den,den,CartQu01,def_int_yds,0,,,,,
player,201112180den,den,CartQu01,def_int_td,0,,,,,
player,201112180den,den,CartQu01,def_int_long,0,,,,,
player,201112180den,den,CartQu01,pass_defended,0,,,,,
player,201112180den,den,CartQu01,sacks,1.0,,,,,
player,201112180den,den,CartQu01,tackles_combined,7,,,,,
player,201112180den,den,CartQu01,tackles_solo,5,,,,,
player,201112180den,den,CartQu01,tackles_assists,2,,,,,
player,201112180den,den,CartQu01,tackles_loss,1,,,,,
player,201112180den,den,CartQu01,qb_hits,1,,,,,
player,201112180den,den,CartQu01,fumbles_rec,0,,,,,
player,201112180den,den,CartQu01,fumbles_rec_yds,0,,,,,
player,201112180den,den,CartQu01,fumbles_rec_td,0,,,,,
player,201112180den,den,CartQu01,fumbles_forced,0,,,,,
player,201112180den,den,DumeEl20,def_int,0,,,,,
player,201112180den,den,DumeEl20,def_int_yds,0,,,,,
player,201112180den,den,DumeEl20,def_int_td,0,,,,,
player,201112180den,den,DumeEl20,def_int_long,0,,,,,
player,201112180den,den,DumeEl20,pass_defended,0,,,,,
player,201112180den,den,DumeEl20,sacks,1.0,,,,,
player,201112180den,den,DumeEl20,tackles_combined,2,,,,,
player,201112180den,den,DumeEl20,tackles_solo,1,,,,,
player,201112180den,den,DumeEl20,tackles_assists,1,,,,,
player,201112180den,den,DumeEl20,tackles_loss,1,,,,,
player,201112180den,den,DumeEl20,qb_hits,2,,,,,
player,201112180den,den,DumeEl20,fumbles_rec,0,,,,,
player,201112180den,den,DumeEl20,fumbles_rec_yds,0,,,,,
player,201112180den,den,DumeEl20,fumbles_rec_td,0,,,,,
player,201112180den,den,DumeEl20,fumbles_forced,0,,,,,
player,201112180den,den,HarrCh01,def_int,0,,,,,
player,201112180den,den,HarrCh01,def_int_yds,0,,,,,
player,201112180den,den,HarrCh01,def_int_td,0,,,,,
player,201112180den,den,HarrCh01,def_int_long,0,,,,,
player,201112180den,den,HarrCh01,pass_defended,0,,,,,
player,201112180den,den,HarrCh01,sacks,0.0,,,,,
player,201112180den,den,HarrCh01,tackles_combined,9,,,,,
player,201112180den,den,HarrCh01,tackles_solo,9,,,,,
player,201112180den,den,HarrCh01,tackles_assists,0,,,,,
player,201112180den,den,HarrCh01,tackles_loss,1,,,,,
player,201112180den,den,HarrCh01,qb_hits,0,,,,,
player,201112180den,den,HarrCh01,fumbles_rec,0,,,,,
player,201112180den,den,HarrCh01,fumbles_rec_yds,0,,,,,
player,201112180den,den,HarrCh01,fumbles_rec_td,0,,,,,
player,201112180den,den,HarrCh01,fumbles_forced,0,,,,,
player,201112180den,den,ThomMa99,def_int,0,,,,,
player,201112180den,den,ThomMa99,def_int_yds,0,,,,,
player,201112180den,den,ThomMa99,def_int_td,0,,,,,
player,201112180den,den,ThomMa99,def_int_long,0,,,,,
player,201112180den,den,ThomMa99,pass_defended,0,,,,,
player,201112180den,den,ThomMa99,sacks,0.0,,,,,
player,201112180den,den,ThomMa99,tackles_combined,9,,,,,
player,201112180den,den,ThomMa99,tackles_solo,6,,,,,
player,201112180den,den,ThomMa99,tackles_assists,3,,,,,
player,201112180den,den,ThomMa99,tackles_loss,0,,,,,
player,201112180den,den,ThomMa99,qb_hits,0,,,,,
player,201112180den,den,ThomMa99,fumbles_rec,0,,,,,
player,201112180den,den,ThomMa99,fumbles_rec_yds,0,,,,,
player,201112180den,den,ThomMa99,fumbles_rec_td,0,,,,,
player,201112180den,den,ThomMa99,fumbles_forced,0,,,,,
player,201112180den,den,WoodWe20,def_int,0,,,,,
player,201112180den,den,WoodWe20,def_int_yds,0,,,,,
player,201112180den,den,WoodWe20,def_int_td,0,,,,,
player,201112180den,den,WoodWe20,def_int_long,0,,,,,
player,201112180den,den,WoodWe20,pass_defended,0,,,,,
player,201112180den,den,WoodWe20,sacks,0.0,,,,,
player,201112180den,den,WoodWe20,tackles_combined,9,,,,,
player,201112180den,den,WoodWe20,tackles_solo,6,,,,,
player,201112180den,den,WoodWe20,tackles_assists,3,,,,,
player,201112180den,den,WoodWe20,tackles_loss,0,,,,,
player,201112180den,den,WoodWe20,qb_hits,0,,,,,
player,201112180den,den,WoodWe20,fumbles_rec,0,,,,,
player,201112180den,den,WoodWe20,fumbles_rec_yds,0,,,,,
player,201112180den,den,WoodWe20,fumbles_rec_td,0,,,,,
player,201112180den,den,WoodWe20,fumbles_forced,0,,,,,
player,201112180den,den,MoorRa00,def_int,0,,,,,
player,201112180den,den,MoorRa00,def_int_yds,0,,,,,
player,201112180den,den,MoorRa00,def_int_td,0,,,,,
player,201112180den,den,MoorRa00,def_int_long,0,,,,,
player,201112180den,den,MoorRa00,pass_defended,1,,,,,
player,201112180den,den,MoorRa00,sacks,0.0,,,,,
player,201112180den,den,MoorRa00,tackles_combined,7,,,,,
player,201112180den,den,MoorRa00,tackles_solo,6,,,,,
player,201112180den,den,MoorRa00,tackles_assists,1,,,,,
player,201112180den,den,MoorRa00,tackles_loss,0,,,,,
player,201112180den,den,MoorRa00,qb_hits,0,,,,,
player,201112180den,den,MoorRa00,fumbles_rec,0,,,,,
player,201112180den,den,MoorRa00,fumbles_rec_yds,0,,,,,
player,201112180den,den,MoorRa00,fumbles_rec_td,0,,,,,
player,201112180den,den,MoorRa00,fumbles_forced,0,,,,,
player,201112180den,den,WillD.20,def_int,0,,,,,
player,201112180den,den,WillD.20,def_int_yds,0,,,,,
player,201112180den,den,WillD.20,def_int_td,0,,,,,
player,201112180den,den,WillD.20,def_int_long,0,,,,,
player,201112180den,den,WillD.20,pass_defended,0,,,,,
player,201112180den,den,WillD.20,sacks,0.0,,,,,
player,201112180den,den,WillD.20,tackles_combined,6,,,,,
player,201112180den,den,WillD.20,tackles_solo,4,,,,,
player,201112180den,den,WillD.20,tackles_assists,2,,,,,
player,201112180den,den,WillD.20,tackles_loss,0,,,,,
player,201112180den,den,WillD.20,qb_hits,0,,,,,
player,201112180den,den,WillD.20,fumbles_rec,0,,,,,
player,201112180den,den,WillD.20,fumbles_rec_yds,0,,,,,
player,201112180den,den,WillD.20,fumbles_rec_td,0,,,,,
player,201112180den,den,WillD.20,fumbles_forced,0,,,,,
player,201112180den,den,BunkBr20,def_int,0,,,,,
player,201112180den,den,BunkBr20,def_int_yds,0,,,,,
player,201112180den,den,BunkBr20,def_int_td,0,,,,,
player,201112180den,den,BunkBr20,def_int_long,0,,,,,
player,201112180den,den,BunkBr20,pass_defended,0,,,,,
player,201112180den,den,BunkBr20,sacks,0.0,,,,,
player,201112180den,den,BunkBr20,tackles_combined,4,,,,,
player,201112180den,den,BunkBr20,tackles_solo,3,,,,,
player,201112180den,den,BunkBr20,tackles_assists,1,,,,,
player,201112180den,den,BunkBr20,tackles_loss,0,,,,,
player,201112180den,den,BunkBr20,qb_hits,0,,,,,
player,201112180den,den,BunkBr20,fumbles_rec,0,,,,,
player,201112180den,den,BunkBr20,fumbles_rec_yds,0,,,,,
player,201112180den,den,BunkBr20,fumbles_rec_td,0,,,,,
player,201112180den,den,BunkBr20,fumbles_forced,0,,,,,
player,201112180den,den,GoodAn20,def_int,0,,,,,
player,201112180den,den,GoodAn20,def_int_yds,0,,,,,
player,201112180den,den,GoodAn20,def_int_td,0,,,,,
player,201112180den,den,GoodAn20,def_int_long,0,,,,,
player,201112180den,den,GoodAn20,pass_defended,0,,,,,
player,201112180den,den,GoodAn20,sacks,0.0,,,,,
player,201112180den,den,GoodAn20,tackles_combined,3,,,,,
player,201112180den,den,GoodAn20,tackles_solo,2,,,,,
player,201112180den,den,GoodAn20,tackles_assists,1,,,,,
player,201112180den,den,GoodAn20,tackles_loss,0,,,,,
player,201112180den,den,GoodAn20,qb_hits,0,,,,,
player,201112180den,den,GoodAn20,fumbles_rec,0,,,,,
player,201112180den,den,GoodAn20,fumbles_rec_yds,0,,,,,
player,201112180den,den,GoodAn20,fumbles_rec_td,0,,,,,
player,201112180den,den,GoodAn20,fumbles_forced,0,,,,,
player,201112180den,den,AyerRo99,def_int,0,,,,,
player,201112180den,den,AyerRo99,def_int_yds,0,,,,,
player,201112180den,den,AyerRo99,def_int_td,0,,,,,
player,201112180den,den,AyerRo99,def_int_long,0,,,,,
player,201112180den,den,AyerRo99,pass_defended,0,,,,,
player,201112180den,den,AyerRo99,sacks,0.0,,,,,
player,201112180den,den,AyerRo99,tackles_combined,2,,,,,
player,201112180den,den,AyerRo99,tackles_solo,2,,,,,
player,201112180den,den,AyerRo99,tackles_assists,0,,,,,
player,201112180den,den,AyerRo99,tackles_loss,1,,,,,
player,201112180den,den,AyerRo99,qb_hits,0,,,,,
player,201112180den,den,AyerRo99,fumbles_rec,0,,,,,
player,201112180den,den,AyerRo99,fumbles_rec_yds,0,,,,,
player,201112180den,den,AyerRo99,fumbles_rec_td,0,,,,,
player,201112180den,den,AyerRo99,fumbles_forced,0,,,,,
player,201112180den,den,McCaKy00,def_int,0,,,,,
player,201112180den,den,McCaKy00,def_int_yds,0,,,,,
player,201112180den,den,McCaKy00,def_int_td,0,,,,,
player,201112180den,den,McCaKy00,def_int_long,0,,,,,
player,201112180den,den,McCaKy00,pass_defended,0,,,,,
player,201112180den,den,McCaKy00,sacks,0.0,,,,,
player,201112180den,den,McCaKy00,tackles_combined,2,,,,,
player,201112180den,den,McCaKy00,tackles_solo,2,,,,,
player,201112180den,den,McCaKy00,tackles_assists,0,,,,,
player,201112180den,den,McCaKy00,tackles_loss,0,,,,,
player,201112180den,den,McCaKy00,qb_hits,0,,,,,
player,201112180den,den,McCaKy00,fumbles_rec,0,,,,,
player,201112180den,den,McCaKy00,fumbles_rec_yds,0,,,,,
player,201112180den,den,McCaKy00,fumbles_rec_td,0,,,,,
player,201112180den,den,McCaKy00,fumbles_forced,0,,,,,
player,201112180den,den,WillMa00,def_int,0,,,,,
player,201112180den,den,WillMa00,def_int_yds,0,,,,,
player,201112180den,den,WillMa00,def_int_td,0,,,,,
player,201112180den,den,WillMa00,def_int_long,0,,,,,
player,201112180den,den,WillMa00,pass_defended,0,,,,,
player,201112180den,den,WillMa00,sacks,0.0,,,,,
player,201112180den,den,WillMa00,tackles_combined,2,,,,,
player,201112180den,den,WillMa00,tackles_solo,2,,,,,
player,201112180den,den,WillMa00,tackles_assists,0,,,,,
player,201112180den,den,WillMa00,tackles_loss,0,,,,,
player,201112180den,den,WillMa00,qb_hits,0,,,,,
player,201112180den,den,WillMa00,fumbles_rec,0,,,,,
player,201112180den,den,WillMa00,fumbles_rec_yds,0,,,,,
player,201112180den,den,WillMa00,fumbles_rec_td,0,,,,,
player,201112180den,den,WillMa00,fumbles_forced,0,,,,,
player,201112180den,den,HaggMa20,def_int,0,,,,,
player,201112180den,den,HaggMa20,def_int_yds,0,,,,,
player,201112180den,den,HaggMa20,def_int_td,0,,,,,
player,201112180den,den,HaggMa20,def_int_long,0,,,,,
player,201112180den,den,HaggMa20,pass_defended,0,,,,,
player,201112180den,den,HaggMa20,sacks,0.0,,,,,
player,201112180den,den,HaggMa20,tackles_combined,1,,,,,
player,201112180den,den,HaggMa20,tackles_solo,1,,,,,
player,201112180den,den,HaggMa20,tackles_assists,0,,,,,
player,201112180den,den,HaggMa20,tackles_loss,0,,,,,
player,201112180den,den,HaggMa20,qb_hits,0,,,,,
player,201112180den,den,HaggMa20,fumbles_rec,0,,,,,
player,201112180den,den,HaggMa20,fumbles_rec_yds,0,,,,,
player,201112180den,den,HaggMa20,fumbles_rec_td,0,,,,,
player,201112180den,den,HaggMa20,fumbles_forced,0,,,,,
player,201112180den,den,HuntJa24,def_int,0,,,,,
player,201112180den,den,HuntJa24,def_int_yds,0,,,,,
player,201112180den,den,HuntJa24,def_int_td,0,,,,,
player,201112180den,den,HuntJa24,def_int_long,0,,,,,
player,201112180den,den,HuntJa24,pass_defended,0,,,,,
player,201112180den,den,HuntJa24,sacks,0.0,,,,,
player,201112180den,den,HuntJa24,tackles_combined,1,,,,,
player,201112180den,den,HuntJa24,tackles_solo,1,,,,,
player,201112180den,den,HuntJa24,tackles_assists,0,,,,,
player,201112180den,den,HuntJa24,tackles_loss,0,,,,,
player,201112180den,den,HuntJa24,qb_hits,0,,,,,
player,201112180den,den,HuntJa24,fumbles_rec,0,,,,,
player,201112180den,den,HuntJa24,fumbles_rec_yds,0,,,,,
player,201112180den,den,HuntJa24,fumbles_rec_td,0,,,,,
player,201112180den,den,HuntJa24,fumbles_forced,0,,,,,
player,201112180den,den,MaysJo99,def_int,0,,,,,
player,201112180den,den,MaysJo99,def_int_yds,0,,,,,
player,201112180den,den,MaysJo99,def_int_td,0,,,,,
player,201112180den,den,MaysJo99,def_int_long,0,,,,,
player,201112180den,den,MaysJo99,pass_defended,0,,,,,
player,201112180den,den,MaysJo99,sacks,0.0,,,,,
player,201112180den,den,MaysJo99,tackles_combined,1,,,,,
player,201112180den,den,MaysJo99,tackles_solo,0,,,,,
player,201112180den,den,MaysJo99,tackles_assists,1,,,,,
player,201112180den,den,MaysJo99,tackles_loss,0,,,,,
player,201112180den,den,MaysJo99,qb_hits,0,,,,,
player,201112180den,den,MaysJo99,fumbles_rec,0,,,,,
player,201112180den,den,MaysJo99,fumbles_rec_yds,0,,,,,
player,201112180den,den,MaysJo99,fumbles_rec_td,0,,,,,
player,201112180den,den,MaysJo99,fumbles_forced,0,,,,,
player,201112180den,den,McBeRy99,def_int,0,,,,,
player,201112180den,den,McBeRy99,def_int_yds,0,,,,,
player,201112180den,den,McBeRy99,def_int_td,0,,,,,
player,201112180den,den,McBeRy99,def_int_long,0,,,,,
player,201112180den,den,McBeRy99,pass_defended,0,,,,,
player,201112180den,den,McBeRy99,sacks,0.0,,,,,
player,201112180den,den,McBeRy99,tackles_combined,1,,,,,
player,201112180den,den,McBeRy99,tackles_solo,0,,,,,
player,201112180den,den,McBeRy99,tackles_assists,1,,,,,
player,201112180den,den,McBeRy99,tackles_loss,0,,,,,
player,201112180den,den,McBeRy99,qb_hits,0,,,,,
player,201112180den,den,McBeRy99,fumbles_rec,0,,,,,
player,201112180den,den,McBeRy99,fumbles_rec_yds,0,,,,,
player,201112180den,den,McBeRy99,fumbles_rec_td,0,,,,,
player,201112180den,den,McBeRy99,fumbles_forced,0,,,,,
player,201112180den,den,MillVo00,def_int,0,,,,,
player,201112180den,den,MillVo00,def_int_yds,0,,,,,
player,201112180den,den,MillVo00,def_int_td,0,,,,,
player,201112180den,den,MillVo00,def_int_long,0,,,,,
player,201112180den,den,MillVo00,pass_defended,0,,,,,
