game,2011,16,20111224,201112240oti,jax,"Jacksonville Jaguars",17,oti,"Tennessee Titans",23
player,201112240oti,oti,HopeCh21,tackles_assists,0,,,,,
player,201112240oti,oti,HopeCh21,tackles_loss,0,,,,,
player,201112240oti,oti,HopeCh21,qb_hits,0,,,,,
player,201112240oti,oti,HopeCh21,fumbles_rec,0,,,,,
player,201112240oti,oti,HopeCh21,fumbles_rec_yds,0,,,,,
player,201112240oti,oti,HopeCh21,fumbles_rec_td,0,,,,,
player,201112240oti,oti,HopeCh21,fumbles_forced,0,,,,,
player,201112240oti,oti,SmitSh20,def_int,0,,,,,
player,201112240oti,oti,SmitSh20,def_int_yds,0,,,,,
player,201112240oti,oti,SmitSh20,def_int_td,0,,,,,
player,201112240oti,oti,SmitSh20,def_int_long,0,,,,,
player,201112240oti,oti,SmitSh20,pass_defended,0,,,,,
player,201112240oti,oti,SmitSh20,sacks,0.0,,,,,
player,201112240oti,oti,SmitSh20,tackles_combined,2,,,,,
player,201112240oti,oti,SmitSh20,tackles_solo,2,,,,,
player,201112240oti,oti,SmitSh20,tackles_assists,0,,,,,
player,201112240oti,oti,SmitSh20,tackles_loss,0,,,,,
player,201112240oti,oti,SmitSh20,qb_hits,0,,,,,
player,201112240oti,oti,SmitSh20,fumbles_rec,0,,,,,
player,201112240oti,oti,SmitSh20,fumbles_rec_yds,0,,,,,
player,201112240oti,oti,SmitSh20,fumbles_rec_td,0,,,,,
player,201112240oti,oti,SmitSh20,fumbles_forced,0,,,,,
player,201112240oti,oti,WithWi20,def_int,0,,,,,
player,201112240oti,oti,WithWi20,def_int_yds,0,,,,,
player,201112240oti,oti,WithWi20,def_int_td,0,,,,,
player,201112240oti,oti,WithWi20,def_int_long,0,,,,,
player,201112240oti,oti,WithWi20,pass_defended,0,,,,,
player,201112240oti,oti,WithWi20,sacks,0.0,,,,,
player,201112240oti,oti,WithWi20,tackles_combined,2,,,,,
player,201112240oti,oti,WithWi20,tackles_solo,1,,,,,
player,201112240oti,oti,WithWi20,tackles_assists,1,,,,,
player,201112240oti,oti,WithWi20,tackles_loss,0,,,,,
player,201112240oti,oti,WithWi20,qb_hits,0,,,,,
player,201112240oti,oti,WithWi20,fumbles_rec,0,,,,,
player,201112240oti,oti,WithWi20,fumbles_rec_yds,0,,,,,
player,201112240oti,oti,WithWi20,fumbles_rec_td,0,,,,,
player,201112240oti,oti,WithWi20,fumbles_forced,0,,,,,
player,201112240oti,oti,HallAh00,def_int,0,,,,,
player,201112240oti,oti,HallAh00,def_int_yds,0,,,,,
player,201112240oti,oti,HallAh00,def_int_td,0,,,,,
player,201112240oti,oti,HallAh00,def_int_long,0,,,,,
player,201112240oti,oti,HallAh00,pass_defended,0,,,,,
player,201112240oti,oti,HallAh00,sacks,0.0,,,,,
player,201112240oti,oti,HallAh00,tackles_combined,1,,,,,
player,201112240oti,oti,HallAh00,tackles_solo,1,,,,,
player,201112240oti,oti,HallAh00,tackles_assists,0,,,,,
player,201112240oti,oti,HallAh00,tackles_loss,0,,,,,
player,201112240oti,oti,HallAh00,qb_hits,0,,,,,
player,201112240oti,oti,HallAh00,fumbles_rec,0,,,,,
player,201112240oti,oti,HallAh00,fumbles_rec_yds,0,,,,,
player,201112240oti,oti,HallAh00,fumbles_rec_td,0,,,,,
player,201112240oti,oti,HallAh00,fumbles_forced,0,,,,,
player,201112240oti,oti,JoneJa99,def_int,0,,,,,
player,201112240oti,oti,JoneJa99,def_int_yds,0,,,,,
player,201112240oti,oti,JoneJa99,def_int_td,0,,,,,
player,201112240oti,oti,JoneJa99,def_int_long,0,,,,,
player,201112240oti,oti,JoneJa99,pass_defended,0,,,,,
player,201112240oti,oti,JoneJa99,sacks,0.0,,,,,
player,201112240oti,oti,JoneJa99,tackles_combined,1,,,,,
player,201112240oti,oti,JoneJa99,tackles_solo,0,,,,,
player,201112240oti,oti,JoneJa99,tackles_assists,1,,,,,
player,201112240oti,oti,JoneJa99,tackles_loss,0,,,,,
player,201112240oti,oti,JoneJa99,qb_hits,0,,,,,
player,201112240oti,oti,JoneJa99,fumbles_rec,0,,,,,
player,201112240oti,oti,JoneJa99,fumbles_rec_yds,0,,,,,
player,201112240oti,oti,JoneJa99,fumbles_rec_td,0,,,,,
player,201112240oti,oti,JoneJa99,fumbles_forced,0,,,,,
player,201112240oti,oti,MalaKe00,def_int,0,,,,,
player,201112240oti,oti,MalaKe00,def_int_yds,0,,,,,
player,201112240oti,oti,MalaKe00,def_int_td,0,,,,,
player,201112240oti,oti,MalaKe00,def_int_long,0,,,,,
player,201112240oti,oti,MalaKe00,pass_defended,0,,,,,
player,201112240oti,oti,MalaKe00,sacks,0.0,,,,,
player,201112240oti,oti,MalaKe00,tackles_combined,1,,,,,
player,201112240oti,oti,MalaKe00,tackles_solo,1,,,,,
player,201112240oti,oti,MalaKe00,tackles_assists,0,,,,,
player,201112240oti,oti,MalaKe00,tackles_loss,0,,,,,
player,201112240oti,oti,MalaKe00,qb_hits,0,,,,,
player,201112240oti,oti,MalaKe00,fumbles_rec,0,,,,,
player,201112240oti,oti,MalaKe00,fumbles_rec_yds,0,,,,,
player,201112240oti,oti,MalaKe00,fumbles_rec_td,0,,,,,
player,201112240oti,oti,MalaKe00,fumbles_forced,0,,,,,
player,201112240oti,oti,MariMa00,def_int,0,,,,,
player,201112240oti,oti,MariMa00,def_int_yds,0,,,,,
player,201112240oti,oti,MariMa00,def_int_td,0,,,,,
player,201112240oti,oti,MariMa00,def_int_long,0,,,,,
player,201112240oti,oti,MariMa00,pass_defended,0,,,,,
player,201112240oti,oti,MariMa00,sacks,0.0,,,,,
player,201112240oti,oti,MariMa00,tackles_combined,1,,,,,
player,201112240oti,oti,MariMa00,tackles_solo,0,,,,,
player,201112240oti,oti,MariMa00,tackles_assists,1,,,,,
player,201112240oti,oti,MariMa00,tackles_loss,0,,,,,
player,201112240oti,oti,MariMa00,qb_hits,0,,,,,
player,201112240oti,oti,MariMa00,fumbles_rec,0,,,,,
player,201112240oti,oti,MariMa00,fumbles_rec_yds,0,,,,,
player,201112240oti,oti,MariMa00,fumbles_rec_td,0,,,,,
player,201112240oti,oti,MariMa00,fumbles_forced,0,,,,,
player,201112240oti,oti,MarkSe99,def_int,0,,,,,
player,201112240oti,oti,MarkSe99,def_int_yds,0,,,,,
player,201112240oti,oti,MarkSe99,def_int_td,0,,,,,
player,201112240oti,oti,MarkSe99,def_int_long,0,,,,,
player,201112240oti,oti,MarkSe99,pass_defended,0,,,,,
player,201112240oti,oti,MarkSe99,sacks,0.0,,,,,
player,201112240oti,oti,MarkSe99,tackles_combined,1,,,,,
player,201112240oti,oti,MarkSe99,tackles_solo,1,,,,,
player,201112240oti,oti,MarkSe99,tackles_assists,0,,,,,
player,201112240oti,oti,MarkSe99,tackles_loss,1,,,,,
player,201112240oti,oti,MarkSe99,qb_hits,1,,,,,
player,201112240oti,oti,MarkSe99,fumbles_rec,0,,,,,
player,201112240oti,oti,MarkSe99,fumbles_rec_yds,0,,,,,
player,201112240oti,oti,MarkSe99,fumbles_rec_td,0,,,,,
player,201112240oti,oti,MarkSe99,fumbles_forced,0,,,,,
player,201112240oti,oti,BallDa20,def_int,0,,,,,
player,201112240oti,oti,BallDa20,def_int_yds,0,,,,,
player,201112240oti,oti,BallDa20,def_int_td,0,,,,,
player,201112240oti,oti,BallDa20,def_int_long,0,,,,,
player,201112240oti,oti,BallDa20,pass_defended,1,,,,,
player,201112240oti,oti,BallDa20,sacks,0.0,,,,,
player,201112240oti,oti,BallDa20,tackles_combined,0,,,,,
player,201112240oti,oti,BallDa20,tackles_solo,0,,,,,
player,201112240oti,oti,BallDa20,tackles_assists,0,,,,,
player,201112240oti,oti,BallDa20,tackles_loss,0,,,,,
player,201112240oti,oti,BallDa20,qb_hits,0,,,,,
player,201112240oti,oti,BallDa20,fumbles_rec,0,,,,,
player,201112240oti,oti,BallDa20,fumbles_rec_yds,0,,,,,
player,201112240oti,oti,BallDa20,fumbles_rec_td,0,,,,,
player,201112240oti,oti,BallDa20,fumbles_forced,0,,,,,
player,201112240oti,jax,DillJa00,kick_ret,0,,,,,
player,201112240oti,jax,DillJa00,kick_ret_yds,0,,,,,
player,201112240oti,jax,DillJa00,kick_ret_yds_per_ret,,,,,,
player,201112240oti,jax,DillJa00,kick_ret_td,0,,,,,
player,201112240oti,jax,DillJa00,kick_ret_long,0,,,,,
player,201112240oti,jax,DillJa00,punt_ret,1,,,,,
player,201112240oti,jax,DillJa00,punt_ret_yds,5,,,,,
player,201112240oti,jax,DillJa00,punt_ret_yds_per_ret,5.0,,,,,
player,201112240oti,jax,DillJa00,punt_ret_td,0,,,,,
player,201112240oti,jax,DillJa00,punt_ret_long,5,,,,,
player,201112240oti,jax,HarrDu01,kick_ret,5,,,,,
player,201112240oti,jax,HarrDu01,kick_ret_yds,97,,,,,
player,201112240oti,jax,HarrDu01,kick_ret_yds_per_ret,19.4,,,,,
player,201112240oti,jax,HarrDu01,kick_ret_td,0,,,,,
player,201112240oti,jax,HarrDu01,kick_ret_long,22,,,,,
player,201112240oti,jax,HarrDu01,punt_ret,0,,,,,
player,201112240oti,jax,HarrDu01,punt_ret_yds,0,,,,,
player,201112240oti,jax,HarrDu01,punt_ret_yds_per_ret,,,,,,
player,201112240oti,jax,HarrDu01,punt_ret_td,0,,,,,
player,201112240oti,jax,HarrDu01,punt_ret_long,0,,,,,
player,201112240oti,oti,MariMa00,kick_ret,4,,,,,
player,201112240oti,oti,MariMa00,kick_ret_yds,90,,,,,
player,201112240oti,oti,MariMa00,kick_ret_yds_per_ret,22.5,,,,,
player,201112240oti,oti,MariMa00,kick_ret_td,0,,,,,
player,201112240oti,oti,MariMa00,kick_ret_long,26,,,,,
player,201112240oti,oti,MariMa00,punt_ret,6,,,,,
player,201112240oti,oti,MariMa00,punt_ret_yds,44,,,,,
player,201112240oti,oti,MariMa00,punt_ret_yds_per_ret,7.3,,,,,
player,201112240oti,oti,MariMa00,punt_ret_td,0,,,,,
player,201112240oti,oti,MariMa00,punt_ret_long,16,,,,,
player,201112240oti,jax,scobejos01,xpm,2,,,,,
player,201112240oti,jax,scobejos01,xpa,2,,,,,
player,201112240oti,jax,scobejos01,fgm,1,,,,,
player,201112240oti,jax,scobejos01,fga,1,,,,,
player,201112240oti,jax,scobejos01,punt,0,,,,,
player,201112240oti,jax,scobejos01,punt_yds,0,,,,,
player,201112240oti,jax,scobejos01,punt_yds_per_punt,,,,,,
player,201112240oti,jax,scobejos01,punt_long,0,,,,,
player,201112240oti,jax,HarrNi20,xpm,,,,,,
player,201112240oti,jax,HarrNi20,xpa,,,,,,
player,201112240oti,jax,HarrNi20,fgm,,,,,,
player,201112240oti,jax,HarrNi20,fga,,,,,,
player,201112240oti,jax,HarrNi20,punt,9,,,,,
player,201112240oti,jax,HarrNi20,punt_yds,406,,,,,
player,201112240oti,jax,HarrNi20,punt_yds_per_punt,45.1,,,,,
player,201112240oti,jax,HarrNi20,punt_long,51,,,,,
player,201112240oti,oti,bironrob01,xpm,2,,,,,
player,201112240oti,oti,bironrob01,xpa,2,,,,,
player,201112240oti,oti,bironrob01,fgm,3,,,,,
player,201112240oti,oti,bironrob01,fga,3,,,,,
player,201112240oti,oti,bironrob01,punt,0,,,,,
player,201112240oti,oti,bironrob01,punt_yds,0,,,,,
player,201112240oti,oti,bironrob01,punt_yds_per_punt,,,,,,
player,201112240oti,oti,bironrob01,punt_long,0,,,,,
player,201112240oti,oti,KernBr20,xpm,,,,,,
player,201112240oti,oti,KernBr20,xpa,,,,,,
player,201112240oti,oti,KernBr20,fgm,,,,,,
player,201112240oti,oti,KernBr20,fga,,,,,,
player,201112240oti,oti,KernBr20,punt,4,,,,,
player,201112240oti,oti,KernBr20,punt_yds,172,,,,,
player,201112240oti,oti,KernBr20,punt_yds_per_punt,43.0,,,,,
player,201112240oti,oti,KernBr20,punt_long,51,,,,,
