game,2011,4,20111002,201110020phi,sfo,"San Francisco 49ers",24,phi,"Philadelphia Eagles",23
player,201110020phi,phi,DixoAn99,tackles_loss,0,,,,,
player,201110020phi,phi,DixoAn99,qb_hits,0,,,,,
player,201110020phi,phi,DixoAn99,fumbles_rec,0,,,,,
player,201110020phi,phi,DixoAn99,fumbles_rec_yds,0,,,,,
player,201110020phi,phi,DixoAn99,fumbles_rec_td,0,,,,,
player,201110020phi,phi,DixoAn99,fumbles_forced,0,,,,,
player,201110020phi,phi,HuntPh00,def_int,0,,,,,
player,201110020phi,phi,HuntPh00,def_int_yds,0,,,,,
player,201110020phi,phi,HuntPh00,def_int_td,0,,,,,
player,201110020phi,phi,HuntPh00,def_int_long,0,,,,,
player,201110020phi,phi,HuntPh00,pass_defended,0,,,,,
player,201110020phi,phi,HuntPh00,sacks,0.0,,,,,
player,201110020phi,phi,HuntPh00,tackles_combined,1,,,,,
player,201110020phi,phi,HuntPh00,tackles_solo,1,,,,,
player,201110020phi,phi,HuntPh00,tackles_assists,0,,,,,
player,201110020phi,phi,HuntPh00,tackles_loss,0,,,,,
player,201110020phi,phi,HuntPh00,qb_hits,0,,,,,
player,201110020phi,phi,HuntPh00,fumbles_rec,0,,,,,
player,201110020phi,phi,HuntPh00,fumbles_rec_yds,0,,,,,
player,201110020phi,phi,HuntPh00,fumbles_rec_td,0,,,,,
player,201110020phi,phi,HuntPh00,fumbles_forced,0,,,,,
player,201110020phi,phi,JenkCu20,def_int,0,,,,,
player,201110020phi,phi,JenkCu20,def_int_yds,0,,,,,
player,201110020phi,phi,JenkCu20,def_int_td,0,,,,,
player,201110020phi,phi,JenkCu20,def_int_long,0,,,,,
player,201110020phi,phi,JenkCu20,pass_defended,0,,,,,
player,201110020phi,phi,JenkCu20,sacks,0.0,,,,,
player,201110020phi,phi,JenkCu20,tackles_combined,1,,,,,
player,201110020phi,phi,JenkCu20,tackles_solo,1,,,,,
player,201110020phi,phi,JenkCu20,tackles_assists,0,,,,,
player,201110020phi,phi,JenkCu20,tackles_loss,0,,,,,
player,201110020phi,phi,JenkCu20,qb_hits,1,,,,,
player,201110020phi,phi,JenkCu20,fumbles_rec,1,,,,,
player,201110020phi,phi,JenkCu20,fumbles_rec_yds,3,,,,,
player,201110020phi,phi,JenkCu20,fumbles_rec_td,0,,,,,
player,201110020phi,phi,JenkCu20,fumbles_forced,0,,,,,
player,201110020phi,phi,JordAk99,def_int,0,,,,,
player,201110020phi,phi,JordAk99,def_int_yds,0,,,,,
player,201110020phi,phi,JordAk99,def_int_td,0,,,,,
player,201110020phi,phi,JordAk99,def_int_long,0,,,,,
player,201110020phi,phi,JordAk99,pass_defended,0,,,,,
player,201110020phi,phi,JordAk99,sacks,0.0,,,,,
player,201110020phi,phi,JordAk99,tackles_combined,1,,,,,
player,201110020phi,phi,JordAk99,tackles_solo,1,,,,,
player,201110020phi,phi,JordAk99,tackles_assists,0,,,,,
player,201110020phi,phi,JordAk99,tackles_loss,0,,,,,
player,201110020phi,phi,JordAk99,qb_hits,0,,,,,
player,201110020phi,phi,JordAk99,fumbles_rec,0,,,,,
player,201110020phi,phi,JordAk99,fumbles_rec_yds,0,,,,,
player,201110020phi,phi,JordAk99,fumbles_rec_td,0,,,,,
player,201110020phi,phi,JordAk99,fumbles_forced,0,,,,,
player,201110020phi,phi,PattMi20,def_int,0,,,,,
player,201110020phi,phi,PattMi20,def_int_yds,0,,,,,
player,201110020phi,phi,PattMi20,def_int_td,0,,,,,
player,201110020phi,phi,PattMi20,def_int_long,0,,,,,
player,201110020phi,phi,PattMi20,pass_defended,0,,,,,
player,201110020phi,phi,PattMi20,sacks,0.0,,,,,
player,201110020phi,phi,PattMi20,tackles_combined,1,,,,,
player,201110020phi,phi,PattMi20,tackles_solo,1,,,,,
player,201110020phi,phi,PattMi20,tackles_assists,0,,,,,
player,201110020phi,phi,PattMi20,tackles_loss,0,,,,,
player,201110020phi,phi,PattMi20,qb_hits,0,,,,,
player,201110020phi,phi,PattMi20,fumbles_rec,0,,,,,
player,201110020phi,phi,PattMi20,fumbles_rec_yds,0,,,,,
player,201110020phi,phi,PattMi20,fumbles_rec_td,0,,,,,
player,201110020phi,phi,PattMi20,fumbles_forced,0,,,,,
player,201110020phi,sfo,GinnTe00,kick_ret,3,,,,,
player,201110020phi,sfo,GinnTe00,kick_ret_yds,74,,,,,
player,201110020phi,sfo,GinnTe00,kick_ret_yds_per_ret,24.7,,,,,
player,201110020phi,sfo,GinnTe00,kick_ret_td,0,,,,,
player,201110020phi,sfo,GinnTe00,kick_ret_long,30,,,,,
player,201110020phi,sfo,GinnTe00,punt_ret,2,,,,,
player,201110020phi,sfo,GinnTe00,punt_ret_yds,-6,,,,,
player,201110020phi,sfo,GinnTe00,punt_ret_yds_per_ret,-3.0,,,,,
player,201110020phi,sfo,GinnTe00,punt_ret_td,0,,,,,
player,201110020phi,sfo,GinnTe00,punt_ret_long,0,,,,,
player,201110020phi,sfo,HuntKe00,kick_ret,1,,,,,
player,201110020phi,sfo,HuntKe00,kick_ret_yds,16,,,,,
player,201110020phi,sfo,HuntKe00,kick_ret_yds_per_ret,16.0,,,,,
player,201110020phi,sfo,HuntKe00,kick_ret_td,0,,,,,
player,201110020phi,sfo,HuntKe00,kick_ret_long,16,,,,,
player,201110020phi,sfo,HuntKe00,punt_ret,0,,,,,
player,201110020phi,sfo,HuntKe00,punt_ret_yds,0,,,,,
player,201110020phi,sfo,HuntKe00,punt_ret_yds_per_ret,,,,,,
player,201110020phi,sfo,HuntKe00,punt_ret_td,0,,,,,
player,201110020phi,sfo,HuntKe00,punt_ret_long,0,,,,,
player,201110020phi,phi,JackDe00,kick_ret,0,,,,,
player,201110020phi,phi,JackDe00,kick_ret_yds,0,,,,,
player,201110020phi,phi,JackDe00,kick_ret_yds_per_ret,,,,,,
player,201110020phi,phi,JackDe00,kick_ret_td,0,,,,,
player,201110020phi,phi,JackDe00,kick_ret_long,0,,,,,
player,201110020phi,phi,JackDe00,punt_ret,1,,,,,
player,201110020phi,phi,JackDe00,punt_ret_yds,-1,,,,,
player,201110020phi,phi,JackDe00,punt_ret_yds_per_ret,-1.0,,,,,
player,201110020phi,phi,JackDe00,punt_ret_td,0,,,,,
player,201110020phi,phi,JackDe00,punt_ret_long,-1,,,,,
player,201110020phi,phi,LewiDi00,kick_ret,2,,,,,
player,201110020phi,phi,LewiDi00,kick_ret_yds,40,,,,,
player,201110020phi,phi,LewiDi00,kick_ret_yds_per_ret,20.0,,,,,
player,201110020phi,phi,LewiDi00,kick_ret_td,0,,,,,
player,201110020phi,phi,LewiDi00,kick_ret_long,21,,,,,
player,201110020phi,phi,LewiDi00,punt_ret,0,,,,,
player,201110020phi,phi,LewiDi00,punt_ret_yds,0,,,,,
player,201110020phi,phi,LewiDi00,punt_ret_yds_per_ret,,,,,,
player,201110020phi,phi,LewiDi00,punt_ret_td,0,,,,,
player,201110020phi,phi,LewiDi00,punt_ret_long,0,,,,,
player,201110020phi,sfo,akersdav01,xpm,3,,,,,
player,201110020phi,sfo,akersdav01,xpa,3,,,,,
player,201110020phi,sfo,akersdav01,fgm,1,,,,,
player,201110020phi,sfo,akersdav01,fga,3,,,,,
player,201110020phi,sfo,akersdav01,punt,0,,,,,
player,201110020phi,sfo,akersdav01,punt_yds,0,,,,,
player,201110020phi,sfo,akersdav01,punt_yds_per_punt,,,,,,
player,201110020phi,sfo,akersdav01,punt_long,0,,,,,
player,201110020phi,sfo,LeexAn20,xpm,,,,,,
player,201110020phi,sfo,LeexAn20,xpa,,,,,,
player,201110020phi,sfo,LeexAn20,fgm,,,,,,
player,201110020phi,sfo,LeexAn20,fga,,,,,,
player,201110020phi,sfo,LeexAn20,punt,4,,,,,
player,201110020phi,sfo,LeexAn20,punt_yds,198,,,,,
player,201110020phi,sfo,LeexAn20,punt_yds_per_punt,49.5,,,,,
player,201110020phi,sfo,LeexAn20,punt_long,68,,,,,
player,201110020phi,phi,HeneAl00,xpm,2,,,,,
player,201110020phi,phi,HeneAl00,xpa,2,,,,,
player,201110020phi,phi,HeneAl00,fgm,3,,,,,
player,201110020phi,phi,HeneAl00,fga,5,,,,,
player,201110020phi,phi,HeneAl00,punt,0,,,,,
player,201110020phi,phi,HeneAl00,punt_yds,0,,,,,
player,201110020phi,phi,HeneAl00,punt_yds_per_punt,,,,,,
player,201110020phi,phi,HeneAl00,punt_long,0,,,,,
player,201110020phi,phi,HenrCh02,xpm,,,,,,
player,201110020phi,phi,HenrCh02,xpa,,,,,,
player,201110020phi,phi,HenrCh02,fgm,,,,,,
player,201110020phi,phi,HenrCh02,fga,,,,,,
player,201110020phi,phi,HenrCh02,punt,2,,,,,
player,201110020phi,phi,HenrCh02,punt_yds,87,,,,,
player,201110020phi,phi,HenrCh02,punt_yds_per_punt,43.5,,,,,
player,201110020phi,phi,HenrCh02,punt_long,45,,,,,
