game,2011,11,20111120,201111200mia,buf,"Buffalo Bills",8,mia,"Miami Dolphins",35
player,201111200mia,buf,BarnNi20,fumbles_forced,0,,,,,
player,201111200mia,buf,SearDa00,def_int,0,,,,,
player,201111200mia,buf,SearDa00,def_int_yds,0,,,,,
player,201111200mia,buf,SearDa00,def_int_td,0,,,,,
player,201111200mia,buf,SearDa00,def_int_long,0,,,,,
player,201111200mia,buf,SearDa00,pass_defended,0,,,,,
player,201111200mia,buf,SearDa00,sacks,0.0,,,,,
player,201111200mia,buf,SearDa00,tackles_combined,11,,,,,
player,201111200mia,buf,SearDa00,tackles_solo,9,,,,,
player,201111200mia,buf,SearDa00,tackles_assists,2,,,,,
player,201111200mia,buf,SearDa00,tackles_loss,0,,,,,
player,201111200mia,buf,SearDa00,qb_hits,0,,,,,
player,201111200mia,buf,SearDa00,fumbles_rec,0,,,,,
player,201111200mia,buf,SearDa00,fumbles_rec_yds,0,,,,,
player,201111200mia,buf,SearDa00,fumbles_rec_td,0,,,,,
player,201111200mia,buf,SearDa00,fumbles_forced,0,,,,,
player,201111200mia,buf,ShepKe00,def_int,0,,,,,
player,201111200mia,buf,ShepKe00,def_int_yds,0,,,,,
player,201111200mia,buf,ShepKe00,def_int_td,0,,,,,
player,201111200mia,buf,ShepKe00,def_int_long,0,,,,,
player,201111200mia,buf,ShepKe00,pass_defended,0,,,,,
player,201111200mia,buf,ShepKe00,sacks,0.0,,,,,
player,201111200mia,buf,ShepKe00,tackles_combined,7,,,,,
player,201111200mia,buf,ShepKe00,tackles_solo,6,,,,,
player,201111200mia,buf,ShepKe00,tackles_assists,1,,,,,
player,201111200mia,buf,ShepKe00,tackles_loss,1,,,,,
player,201111200mia,buf,ShepKe00,qb_hits,0,,,,,
player,201111200mia,buf,ShepKe00,fumbles_rec,0,,,,,
player,201111200mia,buf,ShepKe00,fumbles_rec_yds,0,,,,,
player,201111200mia,buf,ShepKe00,fumbles_rec_td,0,,,,,
player,201111200mia,buf,ShepKe00,fumbles_forced,0,,,,,
player,201111200mia,buf,ByrdJa99,def_int,0,,,,,
player,201111200mia,buf,ByrdJa99,def_int_yds,0,,,,,
player,201111200mia,buf,ByrdJa99,def_int_td,0,,,,,
player,201111200mia,buf,ByrdJa99,def_int_long,0,,,,,
player,201111200mia,buf,ByrdJa99,pass_defended,0,,,,,
player,201111200mia,buf,ByrdJa99,sacks,0.0,,,,,
player,201111200mia,buf,ByrdJa99,tackles_combined,5,,,,,
player,201111200mia,buf,ByrdJa99,tackles_solo,5,,,,,
player,201111200mia,buf,ByrdJa99,tackles_assists,0,,,,,
player,201111200mia,buf,ByrdJa99,tackles_loss,0,,,,,
player,201111200mia,buf,ByrdJa99,qb_hits,0,,,,,
player,201111200mia,buf,ByrdJa99,fumbles_rec,0,,,,,
player,201111200mia,buf,ByrdJa99,fumbles_rec_yds,0,,,,,
player,201111200mia,buf,ByrdJa99,fumbles_rec_td,0,,,,,
player,201111200mia,buf,ByrdJa99,fumbles_forced,0,,,,,
player,201111200mia,buf,ScotBr20,def_int,0,,,,,
player,201111200mia,buf,ScotBr20,def_int_yds,0,,,,,
player,201111200mia,buf,ScotBr20,def_int_td,0,,,,,
player,201111200mia,buf,ScotBr20,def_int_long,0,,,,,
player,201111200mia,buf,ScotBr20,pass_defended,1,,,,,
player,201111200mia,buf,ScotBr20,sacks,0.0,,,,,
player,201111200mia,buf,ScotBr20,tackles_combined,5,,,,,
player,201111200mia,buf,ScotBr20,tackles_solo,4,,,,,
player,201111200mia,buf,ScotBr20,tackles_assists,1,,,,,
player,201111200mia,buf,ScotBr20,tackles_loss,0,,,,,
player,201111200mia,buf,ScotBr20,qb_hits,0,,,,,
player,201111200mia,buf,ScotBr20,fumbles_rec,0,,,,,
player,201111200mia,buf,ScotBr20,fumbles_rec_yds,0,,,,,
player,201111200mia,buf,ScotBr20,fumbles_rec_td,0,,,,,
player,201111200mia,buf,ScotBr20,fumbles_forced,0,,,,,
player,201111200mia,buf,HearKe00,def_int,0,,,,,
player,201111200mia,buf,HearKe00,def_int_yds,0,,,,,
player,201111200mia,buf,HearKe00,def_int_td,0,,,,,
player,201111200mia,buf,HearKe00,def_int_long,0,,,,,
player,201111200mia,buf,HearKe00,pass_defended,0,,,,,
player,201111200mia,buf,HearKe00,sacks,0.0,,,,,
player,201111200mia,buf,HearKe00,tackles_combined,3,,,,,
player,201111200mia,buf,HearKe00,tackles_solo,3,,,,,
player,201111200mia,buf,HearKe00,tackles_assists,0,,,,,
player,201111200mia,buf,HearKe00,tackles_loss,0,,,,,
player,201111200mia,buf,HearKe00,qb_hits,0,,,,,
player,201111200mia,buf,HearKe00,fumbles_rec,0,,,,,
player,201111200mia,buf,HearKe00,fumbles_rec_yds,0,,,,,
player,201111200mia,buf,HearKe00,fumbles_rec_td,0,,,,,
player,201111200mia,buf,HearKe00,fumbles_forced,0,,,,,
player,201111200mia,buf,DareMa00,def_int,0,,,,,
player,201111200mia,buf,DareMa00,def_int_yds,0,,,,,
player,201111200mia,buf,DareMa00,def_int_td,0,,,,,
player,201111200mia,buf,DareMa00,def_int_long,0,,,,,
player,201111200mia,buf,DareMa00,pass_defended,0,,,,,
player,201111200mia,buf,DareMa00,sacks,0.0,,,,,
player,201111200mia,buf,DareMa00,tackles_combined,2,,,,,
player,201111200mia,buf,DareMa00,tackles_solo,2,,,,,
player,201111200mia,buf,DareMa00,tackles_assists,0,,,,,
player,201111200mia,buf,DareMa00,tackles_loss,1,,,,,
player,201111200mia,buf,DareMa00,qb_hits,0,,,,,
player,201111200mia,buf,DareMa00,fumbles_rec,0,,,,,
player,201111200mia,buf,DareMa00,fumbles_rec_yds,0,,,,,
player,201111200mia,buf,DareMa00,fumbles_rec_td,0,,,,,
player,201111200mia,buf,DareMa00,fumbles_forced,0,,,,,
player,201111200mia,buf,FlorDr20,def_int,0,,,,,
player,201111200mia,buf,FlorDr20,def_int_yds,0,,,,,
player,201111200mia,buf,FlorDr20,def_int_td,0,,,,,
player,201111200mia,buf,FlorDr20,def_int_long,0,,,,,
player,201111200mia,buf,FlorDr20,pass_defended,0,,,,,
player,201111200mia,buf,FlorDr20,sacks,0.0,,,,,
player,201111200mia,buf,FlorDr20,tackles_combined,2,,,,,
player,201111200mia,buf,FlorDr20,tackles_solo,1,,,,,
player,201111200mia,buf,FlorDr20,tackles_assists,1,,,,,
player,201111200mia,buf,FlorDr20,tackles_loss,0,,,,,
player,201111200mia,buf,FlorDr20,qb_hits,0,,,,,
player,201111200mia,buf,FlorDr20,fumbles_rec,0,,,,,
player,201111200mia,buf,FlorDr20,fumbles_rec_yds,0,,,,,
player,201111200mia,buf,FlorDr20,fumbles_rec_td,0,,,,,
player,201111200mia,buf,FlorDr20,fumbles_forced,0,,,,,
player,201111200mia,buf,JohnSp20,def_int,0,,,,,
player,201111200mia,buf,JohnSp20,def_int_yds,0,,,,,
player,201111200mia,buf,JohnSp20,def_int_td,0,,,,,
player,201111200mia,buf,JohnSp20,def_int_long,0,,,,,
player,201111200mia,buf,JohnSp20,pass_defended,0,,,,,
player,201111200mia,buf,JohnSp20,sacks,0.0,,,,,
player,201111200mia,buf,JohnSp20,tackles_combined,2,,,,,
player,201111200mia,buf,JohnSp20,tackles_solo,2,,,,,
player,201111200mia,buf,JohnSp20,tackles_assists,0,,,,,
player,201111200mia,buf,JohnSp20,tackles_loss,0,,,,,
player,201111200mia,buf,JohnSp20,qb_hits,0,,,,,
player,201111200mia,buf,JohnSp20,fumbles_rec,0,,,,,
player,201111200mia,buf,JohnSp20,fumbles_rec_yds,0,,,,,
player,201111200mia,buf,JohnSp20,fumbles_rec_td,0,,,,,
player,201111200mia,buf,JohnSp20,fumbles_forced,0,,,,,
player,201111200mia,buf,SanbGa00,def_int,0,,,,,
player,201111200mia,buf,SanbGa00,def_int_yds,0,,,,,
player,201111200mia,buf,SanbGa00,def_int_td,0,,,,,
player,201111200mia,buf,SanbGa00,def_int_long,0,,,,,
player,201111200mia,buf,SanbGa00,pass_defended,0,,,,,
player,201111200mia,buf,SanbGa00,sacks,0.0,,,,,
player,201111200mia,buf,SanbGa00,tackles_combined,2,,,,,
player,201111200mia,buf,SanbGa00,tackles_solo,2,,,,,
player,201111200mia,buf,SanbGa00,tackles_assists,0,,,,,
player,201111200mia,buf,SanbGa00,tackles_loss,0,,,,,
player,201111200mia,buf,SanbGa00,qb_hits,0,,,,,
player,201111200mia,buf,SanbGa00,fumbles_rec,0,,,,,
player,201111200mia,buf,SanbGa00,fumbles_rec_yds,0,,,,,
player,201111200mia,buf,SanbGa00,fumbles_rec_td,0,,,,,
player,201111200mia,buf,SanbGa00,fumbles_forced,0,,,,,
player,201111200mia,buf,TrouTo00,def_int,0,,,,,
player,201111200mia,buf,TrouTo00,def_int_yds,0,,,,,
player,201111200mia,buf,TrouTo00,def_int_td,0,,,,,
player,201111200mia,buf,TrouTo00,def_int_long,0,,,,,
player,201111200mia,buf,TrouTo00,pass_defended,0,,,,,
player,201111200mia,buf,TrouTo00,sacks,0.0,,,,,
player,201111200mia,buf,TrouTo00,tackles_combined,2,,,,,
player,201111200mia,buf,TrouTo00,tackles_solo,2,,,,,
player,201111200mia,buf,TrouTo00,tackles_assists,0,,,,,
player,201111200mia,buf,TrouTo00,tackles_loss,0,,,,,
player,201111200mia,buf,TrouTo00,qb_hits,0,,,,,
player,201111200mia,buf,TrouTo00,fumbles_rec,0,,,,,
player,201111200mia,buf,TrouTo00,fumbles_rec_yds,0,,,,,
player,201111200mia,buf,TrouTo00,fumbles_rec_td,0,,,,,
player,201111200mia,buf,TrouTo00,fumbles_forced,0,,,,,
player,201111200mia,buf,BattDa99,def_int,0,,,,,
player,201111200mia,buf,BattDa99,def_int_yds,0,,,,,
player,201111200mia,buf,BattDa99,def_int_td,0,,,,,
player,201111200mia,buf,BattDa99,def_int_long,0,,,,,
player,201111200mia,buf,BattDa99,pass_defended,0,,,,,
player,201111200mia,buf,BattDa99,sacks,0.0,,,,,
player,201111200mia,buf,BattDa99,tackles_combined,1,,,,,
player,201111200mia,buf,BattDa99,tackles_solo,1,,,,,
player,201111200mia,buf,BattDa99,tackles_assists,0,,,,,
player,201111200mia,buf,BattDa99,tackles_loss,0,,,,,
player,201111200mia,buf,BattDa99,qb_hits,0,,,,,
player,201111200mia,buf,BattDa99,fumbles_rec,0,,,,,
player,201111200mia,buf,BattDa99,fumbles_rec_yds,0,,,,,
player,201111200mia,buf,BattDa99,fumbles_rec_td,0,,,,,
player,201111200mia,buf,BattDa99,fumbles_forced,0,,,,,
player,201111200mia,buf,ChanSc00,def_int,0,,,,,
player,201111200mia,buf,ChanSc00,def_int_yds,0,,,,,
player,201111200mia,buf,ChanSc00,def_int_td,0,,,,,
player,201111200mia,buf,ChanSc00,def_int_long,0,,,,,
player,201111200mia,buf,ChanSc00,pass_defended,0,,,,,
player,201111200mia,buf,ChanSc00,sacks,0.0,,,,,
player,201111200mia,buf,ChanSc00,tackles_combined,1,,,,,
player,201111200mia,buf,ChanSc00,tackles_solo,1,,,,,
player,201111200mia,buf,ChanSc00,tackles_assists,0,,,,,
player,201111200mia,buf,ChanSc00,tackles_loss,0,,,,,
player,201111200mia,buf,ChanSc00,qb_hits,0,,,,,
player,201111200mia,buf,ChanSc00,fumbles_rec,0,,,,,
player,201111200mia,buf,ChanSc00,fumbles_rec_yds,0,,,,,
player,201111200mia,buf,ChanSc00,fumbles_rec_td,0,,,,,
player,201111200mia,buf,ChanSc00,fumbles_forced,0,,,,,
player,201111200mia,buf,MartRu00,def_int,0,,,,,
player,201111200mia,buf,MartRu00,def_int_yds,0,,,,,
player,201111200mia,buf,MartRu00,def_int_td,0,,,,,
player,201111200mia,buf,MartRu00,def_int_long,0,,,,,
player,201111200mia,buf,MartRu00,pass_defended,0,,,,,
player,201111200mia,buf,MartRu00,sacks,0.0,,,,,
player,201111200mia,buf,MartRu00,tackles_combined,1,,,,,
player,201111200mia,buf,MartRu00,tackles_solo,1,,,,,
player,201111200mia,buf,MartRu00,tackles_assists,0,,,,,
player,201111200mia,buf,MartRu00,tackles_loss,0,,,,,
player,201111200mia,buf,MartRu00,qb_hits,0,,,,,
player,201111200mia,buf,MartRu00,fumbles_rec,0,,,,,
player,201111200mia,buf,MartRu00,fumbles_rec_yds,0,,,,,
player,201111200mia,buf,MartRu00,fumbles_rec_td,0,,,,,
player,201111200mia,buf,MartRu00,fumbles_forced,0,,,,,
player,201111200mia,buf,McKeLe99,def_int,0,,,,,
player,201111200mia,buf,McKeLe99,def_int_yds,0,,,,,
player,201111200mia,buf,McKeLe99,def_int_td,0,,,,,
player,201111200mia,buf,McKeLe99,def_int_long,0,,,,,
player,201111200mia,buf,McKeLe99,pass_defended,0,,,,,
player,201111200mia,buf,McKeLe99,sacks,0.0,,,,,
player,201111200mia,buf,McKeLe99,tackles_combined,1,,,,,
player,201111200mia,buf,McKeLe99,tackles_solo,1,,,,,
player,201111200mia,buf,McKeLe99,tackles_assists,0,,,,,
player,201111200mia,buf,McKeLe99,tackles_loss,0,,,,,
player,201111200mia,buf,McKeLe99,qb_hits,0,,,,,
player,201111200mia,buf,McKeLe99,fumbles_rec,0,,,,,
player,201111200mia,buf,McKeLe99,fumbles_rec_yds,0,,,,,
player,201111200mia,buf,McKeLe99,fumbles_rec_td,0,,,,,
player,201111200mia,buf,McKeLe99,fumbles_forced,0,,,,,
player,201111200mia,buf,MorrKi20,def_int,0,,,,,
player,201111200mia,buf,MorrKi20,def_int_yds,0,,,,,
player,201111200mia,buf,MorrKi20,def_int_td,0,,,,,
player,201111200mia,buf,MorrKi20,def_int_long,0,,,,,
player,201111200mia,buf,MorrKi20,pass_defended,0,,,,,
player,201111200mia,buf,MorrKi20,sacks,0.0,,,,,
player,201111200mia,buf,MorrKi20,tackles_combined,1,,,,,
player,201111200mia,buf,MorrKi20,tackles_solo,1,,,,,
player,201111200mia,buf,MorrKi20,tackles_assists,0,,,,,
player,201111200mia,buf,MorrKi20,tackles_loss,0,,,,,
player,201111200mia,buf,MorrKi20,qb_hits,0,,,,,
player,201111200mia,buf,MorrKi20,fumbles_rec,0,,,,,
player,201111200mia,buf,MorrKi20,fumbles_rec_yds,0,,,,,
player,201111200mia,buf,MorrKi20,fumbles_rec_td,0,,,,,
player,201111200mia,buf,MorrKi20,fumbles_forced,0,,,,,
player,201111200mia,buf,RogeJu00,def_int,0,,,,,
player,201111200mia,buf,RogeJu00,def_int_yds,0,,,,,
player,201111200mia,buf,RogeJu00,def_int_td,0,,,,,
player,201111200mia,buf,RogeJu00,def_int_long,0,,,,,
player,201111200mia,buf,RogeJu00,pass_defended,0,,,,,
player,201111200mia,buf,RogeJu00,sacks,0.0,,,,,
player,201111200mia,buf,RogeJu00,tackles_combined,1,,,,,
player,201111200mia,buf,RogeJu00,tackles_solo,1,,,,,
player,201111200mia,buf,RogeJu00,tackles_assists,0,,,,,
player,201111200mia,buf,RogeJu00,tackles_loss,0,,,,,
player,201111200mia,buf,RogeJu00,qb_hits,0,,,,,
player,201111200mia,buf,RogeJu00,fumbles_rec,0,,,,,
player,201111200mia,buf,RogeJu00,fumbles_rec_yds,0,,,,,
player,201111200mia,buf,RogeJu00,fumbles_rec_td,0,,,,,
player,201111200mia,buf,RogeJu00,fumbles_forced,0,,,,,
player,201111200mia,buf,WillAa00,def_int,0,,,,,
player,201111200mia,buf,WillAa00,def_int_yds,0,,,,,
player,201111200mia,buf,WillAa00,def_int_td,0,,,,,
player,201111200mia,buf,WillAa00,def_int_long,0,,,,,
player,201111200mia,buf,WillAa00,pass_defended,0,,,,,
player,201111200mia,buf,WillAa00,sacks,0.0,,,,,
player,201111200mia,buf,WillAa00,tackles_combined,1,,,,,
player,201111200mia,buf,WillAa00,tackles_solo,1,,,,,
player,201111200mia,buf,WillAa00,tackles_assists,0,,,,,
player,201111200mia,buf,WillAa00,tackles_loss,0,,,,,
player,201111200mia,buf,WillAa00,qb_hits,0,,,,,
player,201111200mia,buf,WillAa00,fumbles_rec,0,,,,,
player,201111200mia,buf,WillAa00,fumbles_rec_yds,0,,,,,
player,201111200mia,buf,WillAa00,fumbles_rec_td,0,,,,,
player,201111200mia,buf,WillAa00,fumbles_forced,0,,,,,
player,201111200mia,buf,KelsCh21,def_int,,,,,,
player,201111200mia,buf,KelsCh21,def_int_yds,,,,,,
player,201111200mia,buf,KelsCh21,def_int_td,,,,,,
player,201111200mia,buf,KelsCh21,def_int_long,,,,,,
player,201111200mia,buf,KelsCh21,pass_defended,1,,,,,
player,201111200mia,buf,KelsCh21,sacks,0.0,,,,,
player,201111200mia,buf,KelsCh21,tackles_combined,0,,,,,
player,201111200mia,buf,KelsCh21,tackles_solo,0,,,,,
player,201111200mia,buf,KelsCh21,tackles_assists,0,,,,,
player,201111200mia,buf,KelsCh21,tackles_loss,0,,,,,
player,201111200mia,buf,KelsCh21,qb_hits,0,,,,,
player,201111200mia,buf,KelsCh21,fumbles_rec,0,,,,,
player,201111200mia,buf,KelsCh21,fumbles_rec_yds,,,,,,
player,201111200mia,buf,KelsCh21,fumbles_rec_td,,,,,,
player,201111200mia,buf,KelsCh21,fumbles_forced,0,,,,,
player,201111200mia,mia,BellYe20,def_int,1,,,,,
player,201111200mia,mia,BellYe20,def_int_yds,20,,,,,
player,201111200mia,mia,BellYe20,def_int_td,0,,,,,
player,201111200mia,mia,BellYe20,def_int_long,20,,,,,
player,201111200mia,mia,BellYe20,pass_defended,2,,,,,
player,201111200mia,mia,BellYe20,sacks,0.0,,,,,
player,201111200mia,mia,BellYe20,tackles_combined,4,,,,,
player,201111200mia,mia,BellYe20,tackles_solo,3,,,,,
player,201111200mia,mia,BellYe20,tackles_assists,1,,,,,
player,201111200mia,mia,BellYe20,tackles_loss,0,,,,,
player,201111200mia,mia,BellYe20,qb_hits,0,,,,,
player,201111200mia,mia,BellYe20,fumbles_rec,0,,,,,
player,201111200mia,mia,BellYe20,fumbles_rec_yds,0,,,,,
player,201111200mia,mia,BellYe20,fumbles_rec_td,0,,,,,
player,201111200mia,mia,BellYe20,fumbles_forced,0,,,,,
player,201111200mia,mia,CarrNo00,def_int,1,,,,,
player,201111200mia,mia,CarrNo00,def_int_yds,0,,,,,
player,201111200mia,mia,CarrNo00,def_int_td,0,,,,,
player,201111200mia,mia,CarrNo00,def_int_long,0,,,,,
player,201111200mia,mia,CarrNo00,pass_defended,1,,,,,
player,201111200mia,mia,CarrNo00,sacks,0.0,,,,,
player,201111200mia,mia,CarrNo00,tackles_combined,4,,,,,
player,201111200mia,mia,CarrNo00,tackles_solo,4,,,,,
player,201111200mia,mia,CarrNo00,tackles_assists,0,,,,,
player,201111200mia,mia,CarrNo00,tackles_loss,0,,,,,
player,201111200mia,mia,CarrNo00,qb_hits,0,,,,,
player,201111200mia,mia,CarrNo00,fumbles_rec,0,,,,,
player,201111200mia,mia,CarrNo00,fumbles_rec_yds,0,,,,,
player,201111200mia,mia,CarrNo00,fumbles_rec_td,0,,,,,
player,201111200mia,mia,CarrNo00,fumbles_forced,0,,,,,
player,201111200mia,mia,OdriJa99,def_int,0,,,,,
player,201111200mia,mia,OdriJa99,def_int_yds,0,,,,,
player,201111200mia,mia,OdriJa99,def_int_td,0,,,,,
player,201111200mia,mia,OdriJa99,def_int_long,0,,,,,
player,201111200mia,mia,OdriJa99,pass_defended,0,,,,,
player,201111200mia,mia,OdriJa99,sacks,1.0,,,,,
player,201111200mia,mia,OdriJa99,tackles_combined,3,,,,,
player,201111200mia,mia,OdriJa99,tackles_solo,2,,,,,
player,201111200mia,mia,OdriJa99,tackles_assists,1,,,,,
player,201111200mia,mia,OdriJa99,tackles_loss,1,,,,,
player,201111200mia,mia,OdriJa99,qb_hits,2,,,,,
player,201111200mia,mia,OdriJa99,fumbles_rec,0,,,,,
player,201111200mia,mia,OdriJa99,fumbles_rec_yds,0,,,,,
player,201111200mia,mia,OdriJa99,fumbles_rec_td,0,,,,,
player,201111200mia,mia,OdriJa99,fumbles_forced,0,,,,,
player,201111200mia,mia,TaylJa03,def_int,0,,,,,
player,201111200mia,mia,TaylJa03,def_int_yds,0,,,,,
player,201111200mia,mia,TaylJa03,def_int_td,0,,,,,
player,201111200mia,mia,TaylJa03,def_int_long,0,,,,,
player,201111200mia,mia,TaylJa03,pass_defended,0,,,,,
player,201111200mia,mia,TaylJa03,sacks,1.0,,,,,
player,201111200mia,mia,TaylJa03,tackles_combined,1,,,,,
player,201111200mia,mia,TaylJa03,tackles_solo,1,,,,,
player,201111200mia,mia,TaylJa03,tackles_assists,0,,,,,
player,201111200mia,mia,TaylJa03,tackles_loss,0,,,,,
player,201111200mia,mia,TaylJa03,qb_hits,2,,,,,
player,201111200mia,mia,TaylJa03,fumbles_rec,0,,,,,
player,201111200mia,mia,TaylJa03,fumbles_rec_yds,0,,,,,
player,201111200mia,mia,TaylJa03,fumbles_rec_td,0,,,,,
player,201111200mia,mia,TaylJa03,fumbles_forced,1,,,,,
player,201111200mia,mia,AlleWi20,def_int,0,,,,,
player,201111200mia,mia,AlleWi20,def_int_yds,0,,,,,
player,201111200mia,mia,AlleWi20,def_int_td,0,,,,,
player,201111200mia,mia,AlleWi20,def_int_long,0,,,,,
player,201111200mia,mia,AlleWi20,pass_defended,0,,,,,
player,201111200mia,mia,AlleWi20,sacks,0.0,,,,,
player,201111200mia,mia,AlleWi20,tackles_combined,5,,,,,
player,201111200mia,mia,AlleWi20,tackles_solo,5,,,,,
player,201111200mia,mia,AlleWi20,tackles_assists,0,,,,,
player,201111200mia,mia,AlleWi20,tackles_loss,0,,,,,
player,201111200mia,mia,AlleWi20,qb_hits,0,,,,,
player,201111200mia,mia,AlleWi20,fumbles_rec,0,,,,,
player,201111200mia,mia,AlleWi20,fumbles_rec_yds,0,,,,,
player,201111200mia,mia,AlleWi20,fumbles_rec_td,0,,,,,
player,201111200mia,mia,AlleWi20,fumbles_forced,0,,,,,
player,201111200mia,mia,JoneRe99,def_int,0,,,,,
player,201111200mia,mia,JoneRe99,def_int_yds,0,,,,,
player,201111200mia,mia,JoneRe99,def_int_td,0,,,,,
player,201111200mia,mia,JoneRe99,def_int_long,0,,,,,
player,201111200mia,mia,JoneRe99,pass_defended,1,,,,,
player,201111200mia,mia,JoneRe99,sacks,0.0,,,,,
player,201111200mia,mia,JoneRe99,tackles_combined,5,,,,,
player,201111200mia,mia,JoneRe99,tackles_solo,4,,,,,
player,201111200mia,mia,JoneRe99,tackles_assists,1,,,,,
player,201111200mia,mia,JoneRe99,tackles_loss,0,,,,,
player,201111200mia,mia,JoneRe99,qb_hits,0,,,,,
player,201111200mia,mia,JoneRe99,fumbles_rec,0,,,,,
player,201111200mia,mia,JoneRe99,fumbles_rec_yds,0,,,,,
player,201111200mia,mia,JoneRe99,fumbles_rec_td,0,,,,,
player,201111200mia,mia,JoneRe99,fumbles_forced,0,,,,,
player,201111200mia,mia,DansKa20,def_int,0,,,,,
player,201111200mia,mia,DansKa20,def_int_yds,0,,,,,
player,201111200mia,mia,DansKa20,def_int_td,0,,,,,
player,201111200mia,mia,DansKa20,def_int_long,0,,,,,
player,201111200mia,mia,DansKa20,pass_defended,0,,,,,
player,201111200mia,mia,DansKa20,sacks,0.0,,,,,
player,201111200mia,mia,DansKa20,tackles_combined,4,,,,,
player,201111200mia,mia,DansKa20,tackles_solo,4,,,,,
player,201111200mia,mia,DansKa20,tackles_assists,0,,,,,
player,201111200mia,mia,DansKa20,tackles_loss,1,,,,,
player,201111200mia,mia,DansKa20,qb_hits,0,,,,,
player,201111200mia,mia,DansKa20,fumbles_rec,0,,,,,
player,201111200mia,mia,DansKa20,fumbles_rec_yds,0,,,,,
player,201111200mia,mia,DansKa20,fumbles_rec_td,0,,,,,
player,201111200mia,mia,DansKa20,fumbles_forced,0,,,,,
player,201111200mia,mia,SmitSe99,def_int,0,,,,,
player,201111200mia,mia,SmitSe99,def_int_yds,0,,,,,
player,201111200mia,mia,SmitSe99,def_int_td,0,,,,,
player,201111200mia,mia,SmitSe99,def_int_long,0,,,,,
player,201111200mia,mia,SmitSe99,pass_defended,0,,,,,
player,201111200mia,mia,SmitSe99,sacks,0.0,,,,,
player,201111200mia,mia,SmitSe99,tackles_combined,4,,,,,
player,201111200mia,mia,SmitSe99,tackles_solo,3,,,,,
player,201111200mia,mia,SmitSe99,tackles_assists,1,,,,,
player,201111200mia,mia,SmitSe99,tackles_loss,0,,,,,
player,201111200mia,mia,SmitSe99,qb_hits,0,,,,,
player,201111200mia,mia,SmitSe99,fumbles_rec,0,,,,,
player,201111200mia,mia,SmitSe99,fumbles_rec_yds,0,,,,,
player,201111200mia,mia,SmitSe99,fumbles_rec_td,0,,,,,
player,201111200mia,mia,SmitSe99,fumbles_forced,0,,,,,
player,201111200mia,mia,BurnKe20,def_int,0,,,,,
player,201111200mia,mia,BurnKe20,def_int_yds,0,,,,,
player,201111200mia,mia,BurnKe20,def_int_td,0,,,,,
player,201111200mia,mia,BurnKe20,def_int_long,0,,,,,
player,201111200mia,mia,BurnKe20,pass_defended,0,,,,,
player,201111200mia,mia,BurnKe20,sacks,0.0,,,,,
player,201111200mia,mia,BurnKe20,tackles_combined,3,,,,,
player,201111200mia,mia,BurnKe20,tackles_solo,2,,,,,
player,201111200mia,mia,BurnKe20,tackles_assists,1,,,,,
player,201111200mia,mia,BurnKe20,tackles_loss,1,,,,,
player,201111200mia,mia,BurnKe20,qb_hits,0,,,,,
player,201111200mia,mia,BurnKe20,fumbles_rec,0,,,,,
player,201111200mia,mia,BurnKe20,fumbles_rec_yds,0,,,,,
player,201111200mia,mia,BurnKe20,fumbles_rec_td,0,,,,,
player,201111200mia,mia,BurnKe20,fumbles_forced,0,,,,,
player,201111200mia,mia,CulvTy20,def_int,0,,,,,
player,201111200mia,mia,CulvTy20,def_int_yds,0,,,,,
player,201111200mia,mia,CulvTy20,def_int_td,0,,,,,
player,201111200mia,mia,CulvTy20,def_int_long,0,,,,,
player,201111200mia,mia,CulvTy20,pass_defended,0,,,,,
player,201111200mia,mia,CulvTy20,sacks,0.0,,,,,
player,201111200mia,mia,CulvTy20,tackles_combined,3,,,,,
player,201111200mia,mia,CulvTy20,tackles_solo,3,,,,,
player,201111200mia,mia,CulvTy20,tackles_assists,0,,,,,
player,201111200mia,mia,CulvTy20,tackles_loss,0,,,,,
player,201111200mia,mia,CulvTy20,qb_hits,0,,,,,
player,201111200mia,mia,CulvTy20,fumbles_rec,0,,,,,
player,201111200mia,mia,CulvTy20,fumbles_rec_yds,0,,,,,
player,201111200mia,mia,CulvTy20,fumbles_rec_td,0,,,,,
player,201111200mia,mia,CulvTy20,fumbles_forced,0,,,,,
player,201111200mia,mia,DaviVo99,def_int,0,,,,,
player,201111200mia,mia,DaviVo99,def_int_yds,0,,,,,
player,201111200mia,mia,DaviVo99,def_int_td,0,,,,,
player,201111200mia,mia,DaviVo99,def_int_long,0,,,,,
player,201111200mia,mia,DaviVo99,pass_defended,1,,,,,
player,201111200mia,mia,DaviVo99,sacks,0.0,,,,,
player,201111200mia,mia,DaviVo99,tackles_combined,3,,,,,
player,201111200mia,mia,DaviVo99,tackles_solo,3,,,,,
player,201111200mia,mia,DaviVo99,tackles_assists,0,,,,,
player,201111200mia,mia,DaviVo99,tackles_loss,0,,,,,
player,201111200mia,mia,DaviVo99,qb_hits,0,,,,,
player,201111200mia,mia,DaviVo99,fumbles_rec,0,,,,,
player,201111200mia,mia,DaviVo99,fumbles_rec_yds,0,,,,,
player,201111200mia,mia,DaviVo99,fumbles_rec_td,0,,,,,
player,201111200mia,mia,DaviVo99,fumbles_forced,0,,,,,
player,201111200mia,mia,SpitAu99,def_int,0,,,,,
player,201111200mia,mia,SpitAu99,def_int_yds,0,,,,,
