game,2011,6,20111016,201110160nyg,buf,"Buffalo Bills",24,nyg,"New York Giants",27
player,201110160nyg,nyg,RossAa99,def_int_long,0,,,,,
player,201110160nyg,nyg,RossAa99,pass_defended,1,,,,,
player,201110160nyg,nyg,RossAa99,sacks,0.0,,,,,
player,201110160nyg,nyg,RossAa99,tackles_combined,2,,,,,
player,201110160nyg,nyg,RossAa99,tackles_solo,2,,,,,
player,201110160nyg,nyg,RossAa99,tackles_assists,0,,,,,
player,201110160nyg,nyg,RossAa99,tackles_loss,0,,,,,
player,201110160nyg,nyg,RossAa99,qb_hits,0,,,,,
player,201110160nyg,nyg,RossAa99,fumbles_rec,0,,,,,
player,201110160nyg,nyg,RossAa99,fumbles_rec_yds,0,,,,,
player,201110160nyg,nyg,RossAa99,fumbles_rec_td,0,,,,,
player,201110160nyg,nyg,RossAa99,fumbles_forced,0,,,,,
player,201110160nyg,nyg,WillJa02,def_int,0,,,,,
player,201110160nyg,nyg,WillJa02,def_int_yds,0,,,,,
player,201110160nyg,nyg,WillJa02,def_int_td,0,,,,,
player,201110160nyg,nyg,WillJa02,def_int_long,0,,,,,
player,201110160nyg,nyg,WillJa02,pass_defended,1,,,,,
player,201110160nyg,nyg,WillJa02,sacks,0.0,,,,,
player,201110160nyg,nyg,WillJa02,tackles_combined,2,,,,,
player,201110160nyg,nyg,WillJa02,tackles_solo,1,,,,,
player,201110160nyg,nyg,WillJa02,tackles_assists,1,,,,,
player,201110160nyg,nyg,WillJa02,tackles_loss,0,,,,,
player,201110160nyg,nyg,WillJa02,qb_hits,0,,,,,
player,201110160nyg,nyg,WillJa02,fumbles_rec,0,,,,,
player,201110160nyg,nyg,WillJa02,fumbles_rec_yds,0,,,,,
player,201110160nyg,nyg,WillJa02,fumbles_rec_td,0,,,,,
player,201110160nyg,nyg,WillJa02,fumbles_forced,0,,,,,
player,201110160nyg,nyg,HerzMa00,def_int,0,,,,,
player,201110160nyg,nyg,HerzMa00,def_int_yds,0,,,,,
player,201110160nyg,nyg,HerzMa00,def_int_td,0,,,,,
player,201110160nyg,nyg,HerzMa00,def_int_long,0,,,,,
player,201110160nyg,nyg,HerzMa00,pass_defended,0,,,,,
player,201110160nyg,nyg,HerzMa00,sacks,0.0,,,,,
player,201110160nyg,nyg,HerzMa00,tackles_combined,1,,,,,
player,201110160nyg,nyg,HerzMa00,tackles_solo,0,,,,,
player,201110160nyg,nyg,HerzMa00,tackles_assists,1,,,,,
player,201110160nyg,nyg,HerzMa00,tackles_loss,0,,,,,
player,201110160nyg,nyg,HerzMa00,qb_hits,0,,,,,
player,201110160nyg,nyg,HerzMa00,fumbles_rec,0,,,,,
player,201110160nyg,nyg,HerzMa00,fumbles_rec_yds,0,,,,,
player,201110160nyg,nyg,HerzMa00,fumbles_rec_td,0,,,,,
player,201110160nyg,nyg,HerzMa00,fumbles_forced,0,,,,,
player,201110160nyg,nyg,JoneGr02,def_int,0,,,,,
player,201110160nyg,nyg,JoneGr02,def_int_yds,0,,,,,
player,201110160nyg,nyg,JoneGr02,def_int_td,0,,,,,
player,201110160nyg,nyg,JoneGr02,def_int_long,0,,,,,
player,201110160nyg,nyg,JoneGr02,pass_defended,0,,,,,
player,201110160nyg,nyg,JoneGr02,sacks,0.0,,,,,
player,201110160nyg,nyg,JoneGr02,tackles_combined,1,,,,,
player,201110160nyg,nyg,JoneGr02,tackles_solo,1,,,,,
player,201110160nyg,nyg,JoneGr02,tackles_assists,0,,,,,
player,201110160nyg,nyg,JoneGr02,tackles_loss,0,,,,,
player,201110160nyg,nyg,JoneGr02,qb_hits,0,,,,,
player,201110160nyg,nyg,JoneGr02,fumbles_rec,0,,,,,
player,201110160nyg,nyg,JoneGr02,fumbles_rec_yds,0,,,,,
player,201110160nyg,nyg,JoneGr02,fumbles_rec_td,0,,,,,
player,201110160nyg,nyg,JoneGr02,fumbles_forced,0,,,,,
player,201110160nyg,nyg,SashTy00,def_int,0,,,,,
player,201110160nyg,nyg,SashTy00,def_int_yds,0,,,,,
player,201110160nyg,nyg,SashTy00,def_int_td,0,,,,,
player,201110160nyg,nyg,SashTy00,def_int_long,0,,,,,
player,201110160nyg,nyg,SashTy00,pass_defended,0,,,,,
player,201110160nyg,nyg,SashTy00,sacks,0.0,,,,,
player,201110160nyg,nyg,SashTy00,tackles_combined,1,,,,,
player,201110160nyg,nyg,SashTy00,tackles_solo,1,,,,,
player,201110160nyg,nyg,SashTy00,tackles_assists,0,,,,,
player,201110160nyg,nyg,SashTy00,tackles_loss,0,,,,,
player,201110160nyg,nyg,SashTy00,qb_hits,0,,,,,
player,201110160nyg,nyg,SashTy00,fumbles_rec,0,,,,,
player,201110160nyg,nyg,SashTy00,fumbles_rec_yds,0,,,,,
player,201110160nyg,nyg,SashTy00,fumbles_rec_td,0,,,,,
player,201110160nyg,nyg,SashTy00,fumbles_forced,0,,,,,
player,201110160nyg,nyg,TollDa99,def_int,0,,,,,
player,201110160nyg,nyg,TollDa99,def_int_yds,0,,,,,
player,201110160nyg,nyg,TollDa99,def_int_td,0,,,,,
player,201110160nyg,nyg,TollDa99,def_int_long,0,,,,,
player,201110160nyg,nyg,TollDa99,pass_defended,0,,,,,
player,201110160nyg,nyg,TollDa99,sacks,0.0,,,,,
player,201110160nyg,nyg,TollDa99,tackles_combined,1,,,,,
player,201110160nyg,nyg,TollDa99,tackles_solo,1,,,,,
player,201110160nyg,nyg,TollDa99,tackles_assists,0,,,,,
player,201110160nyg,nyg,TollDa99,tackles_loss,0,,,,,
player,201110160nyg,nyg,TollDa99,qb_hits,0,,,,,
player,201110160nyg,nyg,TollDa99,fumbles_rec,0,,,,,
player,201110160nyg,nyg,TollDa99,fumbles_rec_yds,0,,,,,
player,201110160nyg,nyg,TollDa99,fumbles_rec_td,0,,,,,
player,201110160nyg,nyg,TollDa99,fumbles_forced,0,,,,,
player,201110160nyg,nyg,TryoJu99,def_int,0,,,,,
player,201110160nyg,nyg,TryoJu99,def_int_yds,0,,,,,
player,201110160nyg,nyg,TryoJu99,def_int_td,0,,,,,
player,201110160nyg,nyg,TryoJu99,def_int_long,0,,,,,
player,201110160nyg,nyg,TryoJu99,pass_defended,0,,,,,
player,201110160nyg,nyg,TryoJu99,sacks,0.0,,,,,
player,201110160nyg,nyg,TryoJu99,tackles_combined,1,,,,,
player,201110160nyg,nyg,TryoJu99,tackles_solo,1,,,,,
player,201110160nyg,nyg,TryoJu99,tackles_assists,0,,,,,
player,201110160nyg,nyg,TryoJu99,tackles_loss,0,,,,,
player,201110160nyg,nyg,TryoJu99,qb_hits,0,,,,,
player,201110160nyg,nyg,TryoJu99,fumbles_rec,0,,,,,
player,201110160nyg,nyg,TryoJu99,fumbles_rec_yds,0,,,,,
player,201110160nyg,nyg,TryoJu99,fumbles_rec_td,0,,,,,
player,201110160nyg,nyg,TryoJu99,fumbles_forced,0,,,,,
player,201110160nyg,buf,SpilC.00,kick_ret,0,,,,,
player,201110160nyg,buf,SpilC.00,kick_ret_yds,0,,,,,
player,201110160nyg,buf,SpilC.00,kick_ret_yds_per_ret,,,,,,
player,201110160nyg,buf,SpilC.00,kick_ret_td,0,,,,,
player,201110160nyg,buf,SpilC.00,kick_ret_long,0,,,,,
player,201110160nyg,buf,SpilC.00,punt_ret,2,,,,,
player,201110160nyg,buf,SpilC.00,punt_ret_yds,11,,,,,
player,201110160nyg,buf,SpilC.00,punt_ret_yds_per_ret,5.5,,,,,
player,201110160nyg,buf,SpilC.00,punt_ret_td,0,,,,,
player,201110160nyg,buf,SpilC.00,punt_ret_long,7,,,,,
player,201110160nyg,buf,SmitBr01,kick_ret,1,,,,,
player,201110160nyg,buf,SmitBr01,kick_ret_yds,21,,,,,
player,201110160nyg,buf,SmitBr01,kick_ret_yds_per_ret,21.0,,,,,
player,201110160nyg,buf,SmitBr01,kick_ret_td,0,,,,,
player,201110160nyg,buf,SmitBr01,kick_ret_long,21,,,,,
player,201110160nyg,buf,SmitBr01,punt_ret,0,,,,,
player,201110160nyg,buf,SmitBr01,punt_ret_yds,0,,,,,
player,201110160nyg,buf,SmitBr01,punt_ret_yds_per_ret,,,,,,
player,201110160nyg,buf,SmitBr01,punt_ret_td,0,,,,,
player,201110160nyg,buf,SmitBr01,punt_ret_long,0,,,,,
player,201110160nyg,nyg,RossAa99,kick_ret,0,,,,,
player,201110160nyg,nyg,RossAa99,kick_ret_yds,0,,,,,
player,201110160nyg,nyg,RossAa99,kick_ret_yds_per_ret,,,,,,
player,201110160nyg,nyg,RossAa99,kick_ret_td,0,,,,,
player,201110160nyg,nyg,RossAa99,kick_ret_long,0,,,,,
player,201110160nyg,nyg,RossAa99,punt_ret,1,,,,,
player,201110160nyg,nyg,RossAa99,punt_ret_yds,17,,,,,
player,201110160nyg,nyg,RossAa99,punt_ret_yds_per_ret,17.0,,,,,
player,201110160nyg,nyg,RossAa99,punt_ret_td,0,,,,,
player,201110160nyg,nyg,RossAa99,punt_ret_long,17,,,,,
player,201110160nyg,nyg,ThomDe02,kick_ret,4,,,,,
player,201110160nyg,nyg,ThomDe02,kick_ret_yds,88,,,,,
player,201110160nyg,nyg,ThomDe02,kick_ret_yds_per_ret,22.0,,,,,
player,201110160nyg,nyg,ThomDe02,kick_ret_td,0,,,,,
player,201110160nyg,nyg,ThomDe02,kick_ret_long,28,,,,,
player,201110160nyg,nyg,ThomDe02,punt_ret,0,,,,,
player,201110160nyg,nyg,ThomDe02,punt_ret_yds,0,,,,,
player,201110160nyg,nyg,ThomDe02,punt_ret_yds_per_ret,,,,,,
player,201110160nyg,nyg,ThomDe02,punt_ret_td,0,,,,,
player,201110160nyg,nyg,ThomDe02,punt_ret_long,0,,,,,
player,201110160nyg,buf,linderia01,xpm,3,,,,,
player,201110160nyg,buf,linderia01,xpa,3,,,,,
player,201110160nyg,buf,linderia01,fgm,1,,,,,
player,201110160nyg,buf,linderia01,fga,1,,,,,
player,201110160nyg,buf,linderia01,punt,0,,,,,
player,201110160nyg,buf,linderia01,punt_yds,0,,,,,
player,201110160nyg,buf,linderia01,punt_yds_per_punt,,,,,,
player,201110160nyg,buf,linderia01,punt_long,0,,,,,
player,201110160nyg,buf,MoorBr24,xpm,,,,,,
player,201110160nyg,buf,MoorBr24,xpa,,,,,,
player,201110160nyg,buf,MoorBr24,fgm,,,,,,
player,201110160nyg,buf,MoorBr24,fga,,,,,,
player,201110160nyg,buf,MoorBr24,punt,3,,,,,
player,201110160nyg,buf,MoorBr24,punt_yds,136,,,,,
player,201110160nyg,buf,MoorBr24,punt_yds_per_punt,45.3,,,,,
player,201110160nyg,buf,MoorBr24,punt_long,64,,,,,
player,201110160nyg,nyg,tyneslaw01,xpm,3,,,,,
player,201110160nyg,nyg,tyneslaw01,xpa,3,,,,,
player,201110160nyg,nyg,tyneslaw01,fgm,2,,,,,
player,201110160nyg,nyg,tyneslaw01,fga,3,,,,,
player,201110160nyg,nyg,tyneslaw01,punt,0,,,,,
player,201110160nyg,nyg,tyneslaw01,punt_yds,0,,,,,
player,201110160nyg,nyg,tyneslaw01,punt_yds_per_punt,,,,,,
player,201110160nyg,nyg,tyneslaw01,punt_long,0,,,,,
player,201110160nyg,nyg,WeatSt20,xpm,,,,,,
player,201110160nyg,nyg,WeatSt20,xpa,,,,,,
player,201110160nyg,nyg,WeatSt20,fgm,,,,,,
player,201110160nyg,nyg,WeatSt20,fga,,,,,,
player,201110160nyg,nyg,WeatSt20,punt,3,,,,,
player,201110160nyg,nyg,WeatSt20,punt_yds,161,,,,,
player,201110160nyg,nyg,WeatSt20,punt_yds_per_punt,53.7,,,,,
player,201110160nyg,nyg,WeatSt20,punt_long,56,,,,,
