game,2011,7,20111023,201110230dal,ram,"St. Louis Rams",7,dal,"Dallas Cowboys",34
player,201110230dal,dal,ScanOr99,def_int_yds,0,,,,,
player,201110230dal,dal,ScanOr99,def_int_td,0,,,,,
player,201110230dal,dal,ScanOr99,def_int_long,0,,,,,
player,201110230dal,dal,ScanOr99,pass_defended,0,,,,,
player,201110230dal,dal,ScanOr99,sacks,0.0,,,,,
player,201110230dal,dal,ScanOr99,tackles_combined,1,,,,,
player,201110230dal,dal,ScanOr99,tackles_solo,1,,,,,
player,201110230dal,dal,ScanOr99,tackles_assists,0,,,,,
player,201110230dal,dal,ScanOr99,tackles_loss,1,,,,,
player,201110230dal,dal,ScanOr99,qb_hits,0,,,,,
player,201110230dal,dal,ScanOr99,fumbles_rec,0,,,,,
player,201110230dal,dal,ScanOr99,fumbles_rec_yds,0,,,,,
player,201110230dal,dal,ScanOr99,fumbles_rec_td,0,,,,,
player,201110230dal,dal,ScanOr99,fumbles_forced,0,,,,,
player,201110230dal,ram,PettAu00,kick_ret,0,,,,,
player,201110230dal,ram,PettAu00,kick_ret_yds,0,,,,,
player,201110230dal,ram,PettAu00,kick_ret_yds_per_ret,,,,,,
player,201110230dal,ram,PettAu00,kick_ret_td,0,,,,,
player,201110230dal,ram,PettAu00,kick_ret_long,0,,,,,
player,201110230dal,ram,PettAu00,punt_ret,1,,,,,
player,201110230dal,ram,PettAu00,punt_ret_yds,9,,,,,
player,201110230dal,ram,PettAu00,punt_ret_yds_per_ret,9.0,,,,,
player,201110230dal,ram,PettAu00,punt_ret_td,0,,,,,
player,201110230dal,ram,PettAu00,punt_ret_long,9,,,,,
player,201110230dal,ram,PortQu00,kick_ret,5,,,,,
player,201110230dal,ram,PortQu00,kick_ret_yds,114,,,,,
player,201110230dal,ram,PortQu00,kick_ret_yds_per_ret,22.8,,,,,
player,201110230dal,ram,PortQu00,kick_ret_td,0,,,,,
player,201110230dal,ram,PortQu00,kick_ret_long,29,,,,,
player,201110230dal,ram,PortQu00,punt_ret,0,,,,,
player,201110230dal,ram,PortQu00,punt_ret_yds,0,,,,,
player,201110230dal,ram,PortQu00,punt_ret_yds_per_ret,,,,,,
player,201110230dal,ram,PortQu00,punt_ret_td,0,,,,,
player,201110230dal,ram,PortQu00,punt_ret_long,0,,,,,
player,201110230dal,dal,BryaDe01,kick_ret,0,,,,,
player,201110230dal,dal,BryaDe01,kick_ret_yds,0,,,,,
player,201110230dal,dal,BryaDe01,kick_ret_yds_per_ret,,,,,,
player,201110230dal,dal,BryaDe01,kick_ret_td,0,,,,,
player,201110230dal,dal,BryaDe01,kick_ret_long,0,,,,,
player,201110230dal,dal,BryaDe01,punt_ret,1,,,,,
player,201110230dal,dal,BryaDe01,punt_ret_yds,7,,,,,
player,201110230dal,dal,BryaDe01,punt_ret_yds_per_ret,7.0,,,,,
player,201110230dal,dal,BryaDe01,punt_ret_td,0,,,,,
player,201110230dal,dal,BryaDe01,punt_ret_long,7,,,,,
player,201110230dal,ram,brownjos01,xpm,1,,,,,
player,201110230dal,ram,brownjos01,xpa,1,,,,,
player,201110230dal,ram,brownjos01,fgm,,,,,,
player,201110230dal,ram,brownjos01,fga,,,,,,
player,201110230dal,ram,brownjos01,punt,0,,,,,
player,201110230dal,ram,brownjos01,punt_yds,0,,,,,
player,201110230dal,ram,brownjos01,punt_yds_per_punt,,,,,,
player,201110230dal,ram,brownjos01,punt_long,0,,,,,
player,201110230dal,ram,JoneDo21,xpm,,,,,,
player,201110230dal,ram,JoneDo21,xpa,,,,,,
player,201110230dal,ram,JoneDo21,fgm,,,,,,
player,201110230dal,ram,JoneDo21,fga,,,,,,
player,201110230dal,ram,JoneDo21,punt,5,,,,,
player,201110230dal,ram,JoneDo21,punt_yds,237,,,,,
player,201110230dal,ram,JoneDo21,punt_yds_per_punt,47.4,,,,,
player,201110230dal,ram,JoneDo21,punt_long,59,,,,,
player,201110230dal,dal,BailDa00,xpm,4,,,,,
player,201110230dal,dal,BailDa00,xpa,4,,,,,
player,201110230dal,dal,BailDa00,fgm,2,,,,,
player,201110230dal,dal,BailDa00,fga,2,,,,,
player,201110230dal,dal,BailDa00,punt,0,,,,,
player,201110230dal,dal,BailDa00,punt_yds,0,,,,,
player,201110230dal,dal,BailDa00,punt_yds_per_punt,,,,,,
player,201110230dal,dal,BailDa00,punt_long,0,,,,,
player,201110230dal,dal,McBrMa20,xpm,,,,,,
player,201110230dal,dal,McBrMa20,xpa,,,,,,
player,201110230dal,dal,McBrMa20,fgm,,,,,,
player,201110230dal,dal,McBrMa20,fga,,,,,,
player,201110230dal,dal,McBrMa20,punt,3,,,,,
player,201110230dal,dal,McBrMa20,punt_yds,145,,,,,
player,201110230dal,dal,McBrMa20,punt_yds_per_punt,48.3,,,,,
player,201110230dal,dal,McBrMa20,punt_long,60,,,,,
