game,2011,9,20111107,201111070phi,chi,"Chicago Bears",30,phi,"Philadelphia Eagles",24
player,201111070phi,phi,AndeCo01,rec,0,,,,,
player,201111070phi,phi,AndeCo01,rec_yds,0,,,,,
player,201111070phi,phi,AndeCo01,rec_td,0,,,,,
player,201111070phi,phi,AndeCo01,rec_long,0,,,,,
player,201111070phi,phi,AndeCo01,fumbles,0,,,,,
player,201111070phi,phi,AndeCo01,fumbles_lost,,,,,,
player,201111070phi,chi,WrigMa99,def_int,1,,,,,
player,201111070phi,chi,WrigMa99,def_int_yds,36,,,,,
player,201111070phi,chi,WrigMa99,def_int_td,0,,,,,
player,201111070phi,chi,WrigMa99,def_int_long,36,,,,,
player,201111070phi,chi,WrigMa99,pass_defended,1,,,,,
player,201111070phi,chi,WrigMa99,sacks,0.0,,,,,
player,201111070phi,chi,WrigMa99,tackles_combined,4,,,,,
player,201111070phi,chi,WrigMa99,tackles_solo,3,,,,,
player,201111070phi,chi,WrigMa99,tackles_assists,1,,,,,
player,201111070phi,chi,WrigMa99,tackles_loss,0,,,,,
player,201111070phi,chi,WrigMa99,qb_hits,0,,,,,
player,201111070phi,chi,WrigMa99,fumbles_rec,0,,,,,
player,201111070phi,chi,WrigMa99,fumbles_rec_yds,0,,,,,
player,201111070phi,chi,WrigMa99,fumbles_rec_td,0,,,,,
player,201111070phi,chi,WrigMa99,fumbles_forced,0,,,,,
player,201111070phi,chi,PeppJu99,def_int,0,,,,,
player,201111070phi,chi,PeppJu99,def_int_yds,0,,,,,
player,201111070phi,chi,PeppJu99,def_int_td,0,,,,,
player,201111070phi,chi,PeppJu99,def_int_long,0,,,,,
player,201111070phi,chi,PeppJu99,pass_defended,2,,,,,
player,201111070phi,chi,PeppJu99,sacks,1.0,,,,,
player,201111070phi,chi,PeppJu99,tackles_combined,2,,,,,
player,201111070phi,chi,PeppJu99,tackles_solo,2,,,,,
player,201111070phi,chi,PeppJu99,tackles_assists,0,,,,,
player,201111070phi,chi,PeppJu99,tackles_loss,1,,,,,
player,201111070phi,chi,PeppJu99,qb_hits,1,,,,,
player,201111070phi,chi,PeppJu99,fumbles_rec,0,,,,,
player,201111070phi,chi,PeppJu99,fumbles_rec_yds,0,,,,,
player,201111070phi,chi,PeppJu99,fumbles_rec_td,0,,,,,
player,201111070phi,chi,PeppJu99,fumbles_forced,0,,,,,
player,201111070phi,chi,UrlaBr00,def_int,0,,,,,
player,201111070phi,chi,UrlaBr00,def_int_yds,0,,,,,
player,201111070phi,chi,UrlaBr00,def_int_td,0,,,,,
player,201111070phi,chi,UrlaBr00,def_int_long,0,,,,,
player,201111070phi,chi,UrlaBr00,pass_defended,2,,,,,
player,201111070phi,chi,UrlaBr00,sacks,0.0,,,,,
player,201111070phi,chi,UrlaBr00,tackles_combined,11,,,,,
player,201111070phi,chi,UrlaBr00,tackles_solo,10,,,,,
player,201111070phi,chi,UrlaBr00,tackles_assists,1,,,,,
player,201111070phi,chi,UrlaBr00,tackles_loss,1,,,,,
player,201111070phi,chi,UrlaBr00,qb_hits,0,,,,,
player,201111070phi,chi,UrlaBr00,fumbles_rec,0,,,,,
player,201111070phi,chi,UrlaBr00,fumbles_rec_yds,0,,,,,
player,201111070phi,chi,UrlaBr00,fumbles_rec_td,0,,,,,
player,201111070phi,chi,UrlaBr00,fumbles_forced,0,,,,,
player,201111070phi,chi,BrigLa99,def_int,0,,,,,
player,201111070phi,chi,BrigLa99,def_int_yds,0,,,,,
player,201111070phi,chi,BrigLa99,def_int_td,0,,,,,
player,201111070phi,chi,BrigLa99,def_int_long,0,,,,,
player,201111070phi,chi,BrigLa99,pass_defended,1,,,,,
player,201111070phi,chi,BrigLa99,sacks,0.0,,,,,
player,201111070phi,chi,BrigLa99,tackles_combined,5,,,,,
player,201111070phi,chi,BrigLa99,tackles_solo,5,,,,,
player,201111070phi,chi,BrigLa99,tackles_assists,0,,,,,
player,201111070phi,chi,BrigLa99,tackles_loss,0,,,,,
player,201111070phi,chi,BrigLa99,qb_hits,0,,,,,
player,201111070phi,chi,BrigLa99,fumbles_rec,0,,,,,
player,201111070phi,chi,BrigLa99,fumbles_rec_yds,0,,,,,
player,201111070phi,chi,BrigLa99,fumbles_rec_td,0,,,,,
player,201111070phi,chi,BrigLa99,fumbles_forced,0,,,,,
player,201111070phi,chi,ContCh00,def_int,0,,,,,
player,201111070phi,chi,ContCh00,def_int_yds,0,,,,,
player,201111070phi,chi,ContCh00,def_int_td,0,,,,,
player,201111070phi,chi,ContCh00,def_int_long,0,,,,,
player,201111070phi,chi,ContCh00,pass_defended,0,,,,,
player,201111070phi,chi,ContCh00,sacks,0.0,,,,,
player,201111070phi,chi,ContCh00,tackles_combined,4,,,,,
player,201111070phi,chi,ContCh00,tackles_solo,4,,,,,
player,201111070phi,chi,ContCh00,tackles_assists,0,,,,,
player,201111070phi,chi,ContCh00,tackles_loss,0,,,,,
player,201111070phi,chi,ContCh00,qb_hits,0,,,,,
player,201111070phi,chi,ContCh00,fumbles_rec,0,,,,,
player,201111070phi,chi,ContCh00,fumbles_rec_yds,0,,,,,
player,201111070phi,chi,ContCh00,fumbles_rec_td,0,,,,,
player,201111070phi,chi,ContCh00,fumbles_forced,0,,,,,
player,201111070phi,chi,MoorDJ99,def_int,0,,,,,
player,201111070phi,chi,MoorDJ99,def_int_yds,0,,,,,
player,201111070phi,chi,MoorDJ99,def_int_td,0,,,,,
player,201111070phi,chi,MoorDJ99,def_int_long,0,,,,,
player,201111070phi,chi,MoorDJ99,pass_defended,0,,,,,
player,201111070phi,chi,MoorDJ99,sacks,0.0,,,,,
player,201111070phi,chi,MoorDJ99,tackles_combined,4,,,,,
player,201111070phi,chi,MoorDJ99,tackles_solo,3,,,,,
player,201111070phi,chi,MoorDJ99,tackles_assists,1,,,,,
player,201111070phi,chi,MoorDJ99,tackles_loss,0,,,,,
player,201111070phi,chi,MoorDJ99,qb_hits,0,,,,,
player,201111070phi,chi,MoorDJ99,fumbles_rec,0,,,,,
player,201111070phi,chi,MoorDJ99,fumbles_rec_yds,0,,,,,
player,201111070phi,chi,MoorDJ99,fumbles_rec_td,0,,,,,
player,201111070phi,chi,MoorDJ99,fumbles_forced,0,,,,,
player,201111070phi,chi,JennTi20,def_int,0,,,,,
player,201111070phi,chi,JennTi20,def_int_yds,0,,,,,
player,201111070phi,chi,JennTi20,def_int_td,0,,,,,
player,201111070phi,chi,JennTi20,def_int_long,0,,,,,
player,201111070phi,chi,JennTi20,pass_defended,1,,,,,
player,201111070phi,chi,JennTi20,sacks,0.0,,,,,
player,201111070phi,chi,JennTi20,tackles_combined,3,,,,,
player,201111070phi,chi,JennTi20,tackles_solo,3,,,,,
player,201111070phi,chi,JennTi20,tackles_assists,0,,,,,
player,201111070phi,chi,JennTi20,tackles_loss,0,,,,,
player,201111070phi,chi,JennTi20,qb_hits,0,,,,,
player,201111070phi,chi,JennTi20,fumbles_rec,0,,,,,
player,201111070phi,chi,JennTi20,fumbles_rec_yds,0,,,,,
player,201111070phi,chi,JennTi20,fumbles_rec_td,0,,,,,
player,201111070phi,chi,JennTi20,fumbles_forced,0,,,,,
player,201111070phi,chi,RoacNi99,def_int,0,,,,,
player,201111070phi,chi,RoacNi99,def_int_yds,0,,,,,
player,201111070phi,chi,RoacNi99,def_int_td,0,,,,,
player,201111070phi,chi,RoacNi99,def_int_long,0,,,,,
player,201111070phi,chi,RoacNi99,pass_defended,0,,,,,
player,201111070phi,chi,RoacNi99,sacks,0.0,,,,,
player,201111070phi,chi,RoacNi99,tackles_combined,3,,,,,
player,201111070phi,chi,RoacNi99,tackles_solo,2,,,,,
player,201111070phi,chi,RoacNi99,tackles_assists,1,,,,,
player,201111070phi,chi,RoacNi99,tackles_loss,1,,,,,
player,201111070phi,chi,RoacNi99,qb_hits,0,,,,,
player,201111070phi,chi,RoacNi99,fumbles_rec,0,,,,,
player,201111070phi,chi,RoacNi99,fumbles_rec_yds,0,,,,,
player,201111070phi,chi,RoacNi99,fumbles_rec_td,0,,,,,
player,201111070phi,chi,RoacNi99,fumbles_forced,0,,,,,
player,201111070phi,chi,IdonIs20,def_int,0,,,,,
player,201111070phi,chi,IdonIs20,def_int_yds,0,,,,,
player,201111070phi,chi,IdonIs20,def_int_td,0,,,,,
player,201111070phi,chi,IdonIs20,def_int_long,0,,,,,
player,201111070phi,chi,IdonIs20,pass_defended,0,,,,,
player,201111070phi,chi,IdonIs20,sacks,0.0,,,,,
player,201111070phi,chi,IdonIs20,tackles_combined,2,,,,,
player,201111070phi,chi,IdonIs20,tackles_solo,2,,,,,
player,201111070phi,chi,IdonIs20,tackles_assists,0,,,,,
player,201111070phi,chi,IdonIs20,tackles_loss,1,,,,,
player,201111070phi,chi,IdonIs20,qb_hits,1,,,,,
player,201111070phi,chi,IdonIs20,fumbles_rec,0,,,,,
player,201111070phi,chi,IdonIs20,fumbles_rec_yds,0,,,,,
player,201111070phi,chi,IdonIs20,fumbles_rec_td,0,,,,,
player,201111070phi,chi,IdonIs20,fumbles_forced,0,,,,,
player,201111070phi,chi,MeltHe99,def_int,0,,,,,
player,201111070phi,chi,MeltHe99,def_int_yds,0,,,,,
player,201111070phi,chi,MeltHe99,def_int_td,0,,,,,
player,201111070phi,chi,MeltHe99,def_int_long,0,,,,,
player,201111070phi,chi,MeltHe99,pass_defended,0,,,,,
player,201111070phi,chi,MeltHe99,sacks,0.0,,,,,
player,201111070phi,chi,MeltHe99,tackles_combined,2,,,,,
player,201111070phi,chi,MeltHe99,tackles_solo,1,,,,,
player,201111070phi,chi,MeltHe99,tackles_assists,1,,,,,
player,201111070phi,chi,MeltHe99,tackles_loss,0,,,,,
player,201111070phi,chi,MeltHe99,qb_hits,0,,,,,
player,201111070phi,chi,MeltHe99,fumbles_rec,0,,,,,
player,201111070phi,chi,MeltHe99,fumbles_rec_yds,0,,,,,
player,201111070phi,chi,MeltHe99,fumbles_rec_td,0,,,,,
player,201111070phi,chi,MeltHe99,fumbles_forced,0,,,,,
player,201111070phi,chi,OkoyAm99,def_int,0,,,,,
player,201111070phi,chi,OkoyAm99,def_int_yds,0,,,,,
player,201111070phi,chi,OkoyAm99,def_int_td,0,,,,,
player,201111070phi,chi,OkoyAm99,def_int_long,0,,,,,
player,201111070phi,chi,OkoyAm99,pass_defended,0,,,,,
player,201111070phi,chi,OkoyAm99,sacks,0.0,,,,,
player,201111070phi,chi,OkoyAm99,tackles_combined,2,,,,,
player,201111070phi,chi,OkoyAm99,tackles_solo,1,,,,,
player,201111070phi,chi,OkoyAm99,tackles_assists,1,,,,,
player,201111070phi,chi,OkoyAm99,tackles_loss,0,,,,,
player,201111070phi,chi,OkoyAm99,qb_hits,1,,,,,
player,201111070phi,chi,OkoyAm99,fumbles_rec,0,,,,,
player,201111070phi,chi,OkoyAm99,fumbles_rec_yds,0,,,,,
player,201111070phi,chi,OkoyAm99,fumbles_rec_td,0,,,,,
player,201111070phi,chi,OkoyAm99,fumbles_forced,0,,,,,
player,201111070phi,chi,StelCr99,def_int,0,,,,,
player,201111070phi,chi,StelCr99,def_int_yds,0,,,,,
player,201111070phi,chi,StelCr99,def_int_td,0,,,,,
player,201111070phi,chi,StelCr99,def_int_long,0,,,,,
player,201111070phi,chi,StelCr99,pass_defended,0,,,,,
player,201111070phi,chi,StelCr99,sacks,0.0,,,,,
player,201111070phi,chi,StelCr99,tackles_combined,2,,,,,
player,201111070phi,chi,StelCr99,tackles_solo,2,,,,,
player,201111070phi,chi,StelCr99,tackles_assists,0,,,,,
player,201111070phi,chi,StelCr99,tackles_loss,0,,,,,
player,201111070phi,chi,StelCr99,qb_hits,0,,,,,
player,201111070phi,chi,StelCr99,fumbles_rec,0,,,,,
player,201111070phi,chi,StelCr99,fumbles_rec_yds,0,,,,,
player,201111070phi,chi,StelCr99,fumbles_rec_td,0,,,,,
player,201111070phi,chi,StelCr99,fumbles_forced,0,,,,,
player,201111070phi,chi,TillCh20,def_int,0,,,,,
player,201111070phi,chi,TillCh20,def_int_yds,0,,,,,
player,201111070phi,chi,TillCh20,def_int_td,0,,,,,
player,201111070phi,chi,TillCh20,def_int_long,0,,,,,
player,201111070phi,chi,TillCh20,pass_defended,1,,,,,
player,201111070phi,chi,TillCh20,sacks,0.0,,,,,
player,201111070phi,chi,TillCh20,tackles_combined,2,,,,,
player,201111070phi,chi,TillCh20,tackles_solo,2,,,,,
player,201111070phi,chi,TillCh20,tackles_assists,0,,,,,
player,201111070phi,chi,TillCh20,tackles_loss,0,,,,,
player,201111070phi,chi,TillCh20,qb_hits,0,,,,,
player,201111070phi,chi,TillCh20,fumbles_rec,0,,,,,
player,201111070phi,chi,TillCh20,fumbles_rec_yds,0,,,,,
player,201111070phi,chi,TillCh20,fumbles_rec_td,0,,,,,
player,201111070phi,chi,TillCh20,fumbles_forced,0,,,,,
player,201111070phi,chi,DeCiDo00,def_int,0,,,,,
player,201111070phi,chi,DeCiDo00,def_int_yds,0,,,,,
player,201111070phi,chi,DeCiDo00,def_int_td,0,,,,,
player,201111070phi,chi,DeCiDo00,def_int_long,0,,,,,
player,201111070phi,chi,DeCiDo00,pass_defended,0,,,,,
player,201111070phi,chi,DeCiDo00,sacks,0.0,,,,,
player,201111070phi,chi,DeCiDo00,tackles_combined,1,,,,,
player,201111070phi,chi,DeCiDo00,tackles_solo,1,,,,,
player,201111070phi,chi,DeCiDo00,tackles_assists,0,,,,,
player,201111070phi,chi,DeCiDo00,tackles_loss,0,,,,,
player,201111070phi,chi,DeCiDo00,qb_hits,0,,,,,
player,201111070phi,chi,DeCiDo00,fumbles_rec,0,,,,,
player,201111070phi,chi,DeCiDo00,fumbles_rec_yds,0,,,,,
player,201111070phi,chi,DeCiDo00,fumbles_rec_td,0,,,,,
player,201111070phi,chi,DeCiDo00,fumbles_forced,0,,,,,
player,201111070phi,chi,WaltAn01,def_int,0,,,,,
player,201111070phi,chi,WaltAn01,def_int_yds,0,,,,,
player,201111070phi,chi,WaltAn01,def_int_td,0,,,,,
player,201111070phi,chi,WaltAn01,def_int_long,0,,,,,
player,201111070phi,chi,WaltAn01,pass_defended,0,,,,,
player,201111070phi,chi,WaltAn01,sacks,0.0,,,,,
player,201111070phi,chi,WaltAn01,tackles_combined,1,,,,,
player,201111070phi,chi,WaltAn01,tackles_solo,1,,,,,
player,201111070phi,chi,WaltAn01,tackles_assists,0,,,,,
player,201111070phi,chi,WaltAn01,tackles_loss,0,,,,,
player,201111070phi,chi,WaltAn01,qb_hits,0,,,,,
player,201111070phi,chi,WaltAn01,fumbles_rec,0,,,,,
player,201111070phi,chi,WaltAn01,fumbles_rec_yds,0,,,,,
player,201111070phi,chi,WaltAn01,fumbles_rec_td,0,,,,,
player,201111070phi,chi,WaltAn01,fumbles_forced,0,,,,,
player,201111070phi,chi,BowmZa20,def_int,0,,,,,
player,201111070phi,chi,BowmZa20,def_int_yds,0,,,,,
player,201111070phi,chi,BowmZa20,def_int_td,0,,,,,
player,201111070phi,chi,BowmZa20,def_int_long,0,,,,,
player,201111070phi,chi,BowmZa20,pass_defended,0,,,,,
player,201111070phi,chi,BowmZa20,sacks,0.0,,,,,
player,201111070phi,chi,BowmZa20,tackles_combined,0,,,,,
player,201111070phi,chi,BowmZa20,tackles_solo,0,,,,,
player,201111070phi,chi,BowmZa20,tackles_assists,0,,,,,
player,201111070phi,chi,BowmZa20,tackles_loss,,,,,,
player,201111070phi,chi,BowmZa20,qb_hits,,,,,,
player,201111070phi,chi,BowmZa20,fumbles_rec,0,,,,,
player,201111070phi,chi,BowmZa20,fumbles_rec_yds,0,,,,,
player,201111070phi,chi,BowmZa20,fumbles_rec_td,0,,,,,
player,201111070phi,chi,BowmZa20,fumbles_forced,1,,,,,
player,201111070phi,chi,HurdSa00,def_int,0,,,,,
player,201111070phi,chi,HurdSa00,def_int_yds,0,,,,,
player,201111070phi,chi,HurdSa00,def_int_td,0,,,,,
player,201111070phi,chi,HurdSa00,def_int_long,0,,,,,
player,201111070phi,chi,HurdSa00,pass_defended,0,,,,,
player,201111070phi,chi,HurdSa00,sacks,0.0,,,,,
player,201111070phi,chi,HurdSa00,tackles_combined,0,,,,,
player,201111070phi,chi,HurdSa00,tackles_solo,0,,,,,
player,201111070phi,chi,HurdSa00,tackles_assists,0,,,,,
player,201111070phi,chi,HurdSa00,tackles_loss,0,,,,,
player,201111070phi,chi,HurdSa00,qb_hits,0,,,,,
player,201111070phi,chi,HurdSa00,fumbles_rec,1,,,,,
player,201111070phi,chi,HurdSa00,fumbles_rec_yds,2,,,,,
player,201111070phi,chi,HurdSa00,fumbles_rec_td,0,,,,,
player,201111070phi,chi,HurdSa00,fumbles_forced,0,,,,,
player,201111070phi,chi,PaeaSt00,def_int,0,,,,,
player,201111070phi,chi,PaeaSt00,def_int_yds,0,,,,,
player,201111070phi,chi,PaeaSt00,def_int_td,0,,,,,
player,201111070phi,chi,PaeaSt00,def_int_long,0,,,,,
player,201111070phi,chi,PaeaSt00,pass_defended,0,,,,,
player,201111070phi,chi,PaeaSt00,sacks,0.0,,,,,
player,201111070phi,chi,PaeaSt00,tackles_combined,0,,,,,
player,201111070phi,chi,PaeaSt00,tackles_solo,0,,,,,
player,201111070phi,chi,PaeaSt00,tackles_assists,0,,,,,
player,201111070phi,chi,PaeaSt00,tackles_loss,0,,,,,
player,201111070phi,chi,PaeaSt00,qb_hits,1,,,,,
player,201111070phi,chi,PaeaSt00,fumbles_rec,0,,,,,
player,201111070phi,chi,PaeaSt00,fumbles_rec_yds,0,,,,,
player,201111070phi,chi,PaeaSt00,fumbles_rec_td,0,,,,,
player,201111070phi,chi,PaeaSt00,fumbles_forced,0,,,,,
player,201111070phi,chi,GrahCo99,def_int,,,,,,
player,201111070phi,chi,GrahCo99,def_int_yds,,,,,,
player,201111070phi,chi,GrahCo99,def_int_td,,,,,,
player,201111070phi,chi,GrahCo99,def_int_long,,,,,,
player,201111070phi,chi,GrahCo99,pass_defended,0,,,,,
player,201111070phi,chi,GrahCo99,sacks,0.0,,,,,
player,201111070phi,chi,GrahCo99,tackles_combined,1,,,,,
player,201111070phi,chi,GrahCo99,tackles_solo,1,,,,,
player,201111070phi,chi,GrahCo99,tackles_assists,0,,,,,
player,201111070phi,chi,GrahCo99,tackles_loss,0,,,,,
player,201111070phi,chi,GrahCo99,qb_hits,0,,,,,
player,201111070phi,chi,GrahCo99,fumbles_rec,0,,,,,
player,201111070phi,chi,GrahCo99,fumbles_rec_yds,,,,,,
player,201111070phi,chi,GrahCo99,fumbles_rec_td,,,,,,
player,201111070phi,chi,GrahCo99,fumbles_forced,1,,,,,
player,201111070phi,phi,ColeKu99,def_int,0,,,,,
player,201111070phi,phi,ColeKu99,def_int_yds,0,,,,,
player,201111070phi,phi,ColeKu99,def_int_td,0,,,,,
player,201111070phi,phi,ColeKu99,def_int_long,0,,,,,
player,201111070phi,phi,ColeKu99,pass_defended,0,,,,,
player,201111070phi,phi,ColeKu99,sacks,0.0,,,,,
player,201111070phi,phi,ColeKu99,tackles_combined,12,,,,,
player,201111070phi,phi,ColeKu99,tackles_solo,10,,,,,
player,201111070phi,phi,ColeKu99,tackles_assists,2,,,,,
player,201111070phi,phi,ColeKu99,tackles_loss,0,,,,,
player,201111070phi,phi,ColeKu99,qb_hits,0,,,,,
player,201111070phi,phi,ColeKu99,fumbles_rec,0,,,,,
player,201111070phi,phi,ColeKu99,fumbles_rec_yds,0,,,,,
player,201111070phi,phi,ColeKu99,fumbles_rec_td,0,,,,,
player,201111070phi,phi,ColeKu99,fumbles_forced,0,,,,,
player,201111070phi,phi,ChanJa98,def_int,0,,,,,
player,201111070phi,phi,ChanJa98,def_int_yds,0,,,,,
player,201111070phi,phi,ChanJa98,def_int_td,0,,,,,
player,201111070phi,phi,ChanJa98,def_int_long,0,,,,,
player,201111070phi,phi,ChanJa98,pass_defended,0,,,,,
player,201111070phi,phi,ChanJa98,sacks,0.0,,,,,
player,201111070phi,phi,ChanJa98,tackles_combined,11,,,,,
player,201111070phi,phi,ChanJa98,tackles_solo,7,,,,,
player,201111070phi,phi,ChanJa98,tackles_assists,4,,,,,
player,201111070phi,phi,ChanJa98,tackles_loss,0,,,,,
player,201111070phi,phi,ChanJa98,qb_hits,0,,,,,
player,201111070phi,phi,ChanJa98,fumbles_rec,0,,,,,
player,201111070phi,phi,ChanJa98,fumbles_rec_yds,0,,,,,
player,201111070phi,phi,ChanJa98,fumbles_rec_td,0,,,,,
player,201111070phi,phi,ChanJa98,fumbles_forced,0,,,,,
player,201111070phi,phi,RollBr00,def_int,0,,,,,
player,201111070phi,phi,RollBr00,def_int_yds,0,,,,,
player,201111070phi,phi,RollBr00,def_int_td,0,,,,,
player,201111070phi,phi,RollBr00,def_int_long,0,,,,,
player,201111070phi,phi,RollBr00,pass_defended,0,,,,,
player,201111070phi,phi,RollBr00,sacks,0.0,,,,,
player,201111070phi,phi,RollBr00,tackles_combined,6,,,,,
player,201111070phi,phi,RollBr00,tackles_solo,5,,,,,
player,201111070phi,phi,RollBr00,tackles_assists,1,,,,,
player,201111070phi,phi,RollBr00,tackles_loss,0,,,,,
player,201111070phi,phi,RollBr00,qb_hits,0,,,,,
player,201111070phi,phi,RollBr00,fumbles_rec,1,,,,,
player,201111070phi,phi,RollBr00,fumbles_rec_yds,22,,,,,
player,201111070phi,phi,RollBr00,fumbles_rec_td,1,,,,,
player,201111070phi,phi,RollBr00,fumbles_forced,1,,,,,
player,201111070phi,phi,FokoMo99,def_int,0,,,,,
player,201111070phi,phi,FokoMo99,def_int_yds,0,,,,,
player,201111070phi,phi,FokoMo99,def_int_td,0,,,,,
player,201111070phi,phi,FokoMo99,def_int_long,0,,,,,
player,201111070phi,phi,FokoMo99,pass_defended,0,,,,,
player,201111070phi,phi,FokoMo99,sacks,0.0,,,,,
player,201111070phi,phi,FokoMo99,tackles_combined,4,,,,,
player,201111070phi,phi,FokoMo99,tackles_solo,3,,,,,
player,201111070phi,phi,FokoMo99,tackles_assists,1,,,,,
player,201111070phi,phi,FokoMo99,tackles_loss,1,,,,,
player,201111070phi,phi,FokoMo99,qb_hits,0,,,,,
player,201111070phi,phi,FokoMo99,fumbles_rec,0,,,,,
player,201111070phi,phi,FokoMo99,fumbles_rec_yds,0,,,,,
player,201111070phi,phi,FokoMo99,fumbles_rec_td,0,,,,,
player,201111070phi,phi,FokoMo99,fumbles_forced,0,,,,,
player,201111070phi,phi,GrahBr99,def_int,0,,,,,
player,201111070phi,phi,GrahBr99,def_int_yds,0,,,,,
player,201111070phi,phi,GrahBr99,def_int_td,0,,,,,
player,201111070phi,phi,GrahBr99,def_int_long,0,,,,,
player,201111070phi,phi,GrahBr99,pass_defended,0,,,,,
player,201111070phi,phi,GrahBr99,sacks,0.0,,,,,
player,201111070phi,phi,GrahBr99,tackles_combined,3,,,,,
player,201111070phi,phi,GrahBr99,tackles_solo,3,,,,,
player,201111070phi,phi,GrahBr99,tackles_assists,0,,,,,
player,201111070phi,phi,GrahBr99,tackles_loss,1,,,,,
player,201111070phi,phi,GrahBr99,qb_hits,0,,,,,
player,201111070phi,phi,GrahBr99,fumbles_rec,0,,,,,
player,201111070phi,phi,GrahBr99,fumbles_rec_yds,0,,,,,
player,201111070phi,phi,GrahBr99,fumbles_rec_td,0,,,,,
player,201111070phi,phi,GrahBr99,fumbles_forced,0,,,,,
player,201111070phi,phi,JarrJa00,def_int,0,,,,,
player,201111070phi,phi,JarrJa00,def_int_yds,0,,,,,
player,201111070phi,phi,JarrJa00,def_int_td,0,,,,,
player,201111070phi,phi,JarrJa00,def_int_long,0,,,,,
player,201111070phi,phi,JarrJa00,pass_defended,0,,,,,
player,201111070phi,phi,JarrJa00,sacks,0.0,,,,,
player,201111070phi,phi,JarrJa00,tackles_combined,3,,,,,
player,201111070phi,phi,JarrJa00,tackles_solo,3,,,,,
player,201111070phi,phi,JarrJa00,tackles_assists,0,,,,,
player,201111070phi,phi,JarrJa00,tackles_loss,0,,,,,
player,201111070phi,phi,JarrJa00,qb_hits,0,,,,,
player,201111070phi,phi,JarrJa00,fumbles_rec,0,,,,,
player,201111070phi,phi,JarrJa00,fumbles_rec_yds,0,,,,,
player,201111070phi,phi,JarrJa00,fumbles_rec_td,0,,,,,
player,201111070phi,phi,JarrJa00,fumbles_forced,0,,,,,
player,201111070phi,phi,TappDa20,def_int,0,,,,,
player,201111070phi,phi,TappDa20,def_int_yds,0,,,,,
player,201111070phi,phi,TappDa20,def_int_td,0,,,,,
player,201111070phi,phi,TappDa20,def_int_long,0,,,,,
player,201111070phi,phi,TappDa20,pass_defended,0,,,,,
player,201111070phi,phi,TappDa20,sacks,0.0,,,,,
player,201111070phi,phi,TappDa20,tackles_combined,3,,,,,
player,201111070phi,phi,TappDa20,tackles_solo,1,,,,,
player,201111070phi,phi,TappDa20,tackles_assists,2,,,,,
player,201111070phi,phi,TappDa20,tackles_loss,0,,,,,
player,201111070phi,phi,TappDa20,qb_hits,0,,,,,
player,201111070phi,phi,TappDa20,fumbles_rec,0,,,,,
player,201111070phi,phi,TappDa20,fumbles_rec_yds,0,,,,,
player,201111070phi,phi,TappDa20,fumbles_rec_td,0,,,,,
player,201111070phi,phi,TappDa20,fumbles_forced,0,,,,,
player,201111070phi,phi,AlleNa99,def_int,0,,,,,
player,201111070phi,phi,AlleNa99,def_int_yds,0,,,,,
player,201111070phi,phi,AlleNa99,def_int_td,0,,,,,
player,201111070phi,phi,AlleNa99,def_int_long,0,,,,,
player,201111070phi,phi,AlleNa99,pass_defended,0,,,,,
player,201111070phi,phi,AlleNa99,sacks,0.0,,,,,
player,201111070phi,phi,AlleNa99,tackles_combined,2,,,,,
player,201111070phi,phi,AlleNa99,tackles_solo,1,,,,,
player,201111070phi,phi,AlleNa99,tackles_assists,1,,,,,
player,201111070phi,phi,AlleNa99,tackles_loss,0,,,,,
player,201111070phi,phi,AlleNa99,qb_hits,0,,,,,
player,201111070phi,phi,AlleNa99,fumbles_rec,0,,,,,
player,201111070phi,phi,AlleNa99,fumbles_rec_yds,0,,,,,
player,201111070phi,phi,AlleNa99,fumbles_rec_td,0,,,,,
player,201111070phi,phi,AlleNa99,fumbles_forced,0,,,,,
player,201111070phi,phi,ClayKe99,def_int,0,,,,,
player,201111070phi,phi,ClayKe99,def_int_yds,0,,,,,
player,201111070phi,phi,ClayKe99,def_int_td,0,,,,,
player,201111070phi,phi,ClayKe99,def_int_long,0,,,,,
player,201111070phi,phi,ClayKe99,pass_defended,0,,,,,
player,201111070phi,phi,ClayKe99,sacks,0.0,,,,,
player,201111070phi,phi,ClayKe99,tackles_combined,2,,,,,
player,201111070phi,phi,ClayKe99,tackles_solo,2,,,,,
player,201111070phi,phi,ClayKe99,tackles_assists,0,,,,,
player,201111070phi,phi,ClayKe99,tackles_loss,0,,,,,
player,201111070phi,phi,ClayKe99,qb_hits,0,,,,,
player,201111070phi,phi,ClayKe99,fumbles_rec,0,,,,,
player,201111070phi,phi,ClayKe99,fumbles_rec_yds,0,,,,,
player,201111070phi,phi,ClayKe99,fumbles_rec_td,0,,,,,
player,201111070phi,phi,ClayKe99,fumbles_forced,0,,,,,
player,201111070phi,phi,ColeTr20,def_int,0,,,,,
player,201111070phi,phi,ColeTr20,def_int_yds,0,,,,,
player,201111070phi,phi,ColeTr20,def_int_td,0,,,,,
player,201111070phi,phi,ColeTr20,def_int_long,0,,,,,
player,201111070phi,phi,ColeTr20,pass_defended,0,,,,,
player,201111070phi,phi,ColeTr20,sacks,0.0,,,,,
player,201111070phi,phi,ColeTr20,tackles_combined,2,,,,,
player,201111070phi,phi,ColeTr20,tackles_solo,2,,,,,
player,201111070phi,phi,ColeTr20,tackles_assists,0,,,,,
player,201111070phi,phi,ColeTr20,tackles_loss,0,,,,,
