game,2011,11,20111120,201111200atl,oti,"Tennessee Titans",17,atl,"Atlanta Falcons",23
player,201111200atl,atl,NichSt99,tackles_loss,0,,,,,
player,201111200atl,atl,NichSt99,qb_hits,0,,,,,
player,201111200atl,atl,NichSt99,fumbles_rec,0,,,,,
player,201111200atl,atl,NichSt99,fumbles_rec_yds,0,,,,,
player,201111200atl,atl,NichSt99,fumbles_rec_td,0,,,,,
player,201111200atl,atl,NichSt99,fumbles_forced,0,,,,,
player,201111200atl,atl,RodgJa00,def_int,0,,,,,
player,201111200atl,atl,RodgJa00,def_int_yds,0,,,,,
player,201111200atl,atl,RodgJa00,def_int_td,0,,,,,
player,201111200atl,atl,RodgJa00,def_int_long,0,,,,,
player,201111200atl,atl,RodgJa00,pass_defended,0,,,,,
player,201111200atl,atl,RodgJa00,sacks,0.0,,,,,
player,201111200atl,atl,RodgJa00,tackles_combined,1,,,,,
player,201111200atl,atl,RodgJa00,tackles_solo,1,,,,,
player,201111200atl,atl,RodgJa00,tackles_assists,0,,,,,
player,201111200atl,atl,RodgJa00,tackles_loss,0,,,,,
player,201111200atl,atl,RodgJa00,qb_hits,0,,,,,
player,201111200atl,atl,RodgJa00,fumbles_rec,0,,,,,
player,201111200atl,atl,RodgJa00,fumbles_rec_yds,0,,,,,
player,201111200atl,atl,RodgJa00,fumbles_rec_td,0,,,,,
player,201111200atl,atl,RodgJa00,fumbles_forced,0,,,,,
player,201111200atl,atl,SmitAn01,def_int,0,,,,,
player,201111200atl,atl,SmitAn01,def_int_yds,0,,,,,
player,201111200atl,atl,SmitAn01,def_int_td,0,,,,,
player,201111200atl,atl,SmitAn01,def_int_long,0,,,,,
player,201111200atl,atl,SmitAn01,pass_defended,0,,,,,
player,201111200atl,atl,SmitAn01,sacks,0.0,,,,,
player,201111200atl,atl,SmitAn01,tackles_combined,1,,,,,
player,201111200atl,atl,SmitAn01,tackles_solo,1,,,,,
player,201111200atl,atl,SmitAn01,tackles_assists,0,,,,,
player,201111200atl,atl,SmitAn01,tackles_loss,0,,,,,
player,201111200atl,atl,SmitAn01,qb_hits,0,,,,,
player,201111200atl,atl,SmitAn01,fumbles_rec,0,,,,,
player,201111200atl,atl,SmitAn01,fumbles_rec_yds,0,,,,,
player,201111200atl,atl,SmitAn01,fumbles_rec_td,0,,,,,
player,201111200atl,atl,SmitAn01,fumbles_forced,0,,,,,
player,201111200atl,atl,WalkVa99,def_int,0,,,,,
player,201111200atl,atl,WalkVa99,def_int_yds,0,,,,,
player,201111200atl,atl,WalkVa99,def_int_td,0,,,,,
player,201111200atl,atl,WalkVa99,def_int_long,0,,,,,
player,201111200atl,atl,WalkVa99,pass_defended,0,,,,,
player,201111200atl,atl,WalkVa99,sacks,0.0,,,,,
player,201111200atl,atl,WalkVa99,tackles_combined,1,,,,,
player,201111200atl,atl,WalkVa99,tackles_solo,0,,,,,
player,201111200atl,atl,WalkVa99,tackles_assists,1,,,,,
player,201111200atl,atl,WalkVa99,tackles_loss,0,,,,,
player,201111200atl,atl,WalkVa99,qb_hits,0,,,,,
player,201111200atl,atl,WalkVa99,fumbles_rec,0,,,,,
player,201111200atl,atl,WalkVa99,fumbles_rec_yds,0,,,,,
player,201111200atl,atl,WalkVa99,fumbles_rec_td,0,,,,,
player,201111200atl,atl,WalkVa99,fumbles_forced,0,,,,,
player,201111200atl,atl,WeemEr00,def_int,0,,,,,
player,201111200atl,atl,WeemEr00,def_int_yds,0,,,,,
player,201111200atl,atl,WeemEr00,def_int_td,0,,,,,
player,201111200atl,atl,WeemEr00,def_int_long,0,,,,,
player,201111200atl,atl,WeemEr00,pass_defended,0,,,,,
player,201111200atl,atl,WeemEr00,sacks,0.0,,,,,
player,201111200atl,atl,WeemEr00,tackles_combined,1,,,,,
player,201111200atl,atl,WeemEr00,tackles_solo,1,,,,,
player,201111200atl,atl,WeemEr00,tackles_assists,0,,,,,
player,201111200atl,atl,WeemEr00,tackles_loss,0,,,,,
player,201111200atl,atl,WeemEr00,qb_hits,0,,,,,
player,201111200atl,atl,WeemEr00,fumbles_rec,0,,,,,
player,201111200atl,atl,WeemEr00,fumbles_rec_yds,0,,,,,
player,201111200atl,atl,WeemEr00,fumbles_rec_td,0,,,,,
player,201111200atl,atl,WeemEr00,fumbles_forced,0,,,,,
player,201111200atl,oti,MariMa00,kick_ret,5,,,,,
player,201111200atl,oti,MariMa00,kick_ret_yds,139,,,,,
player,201111200atl,oti,MariMa00,kick_ret_yds_per_ret,27.8,,,,,
player,201111200atl,oti,MariMa00,kick_ret_td,0,,,,,
player,201111200atl,oti,MariMa00,kick_ret_long,49,,,,,
player,201111200atl,oti,MariMa00,punt_ret,1,,,,,
player,201111200atl,oti,MariMa00,punt_ret_yds,-1,,,,,
player,201111200atl,oti,MariMa00,punt_ret_yds_per_ret,-1.0,,,,,
player,201111200atl,oti,MariMa00,punt_ret_td,0,,,,,
player,201111200atl,oti,MariMa00,punt_ret_long,-1,,,,,
player,201111200atl,atl,WeemEr00,kick_ret,0,,,,,
player,201111200atl,atl,WeemEr00,kick_ret_yds,0,,,,,
player,201111200atl,atl,WeemEr00,kick_ret_yds_per_ret,,,,,,
player,201111200atl,atl,WeemEr00,kick_ret_td,0,,,,,
player,201111200atl,atl,WeemEr00,kick_ret_long,0,,,,,
player,201111200atl,atl,WeemEr00,punt_ret,2,,,,,
player,201111200atl,atl,WeemEr00,punt_ret_yds,27,,,,,
player,201111200atl,atl,WeemEr00,punt_ret_yds_per_ret,13.5,,,,,
player,201111200atl,atl,WeemEr00,punt_ret_td,0,,,,,
player,201111200atl,atl,WeemEr00,punt_ret_long,16,,,,,
player,201111200atl,oti,bironrob01,xpm,2,,,,,
player,201111200atl,oti,bironrob01,xpa,2,,,,,
player,201111200atl,oti,bironrob01,fgm,1,,,,,
player,201111200atl,oti,bironrob01,fga,1,,,,,
player,201111200atl,oti,bironrob01,punt,0,,,,,
player,201111200atl,oti,bironrob01,punt_yds,0,,,,,
player,201111200atl,oti,bironrob01,punt_yds_per_punt,,,,,,
player,201111200atl,oti,bironrob01,punt_long,0,,,,,
player,201111200atl,oti,KernBr20,xpm,,,,,,
player,201111200atl,oti,KernBr20,xpa,,,,,,
player,201111200atl,oti,KernBr20,fgm,,,,,,
player,201111200atl,oti,KernBr20,fga,,,,,,
player,201111200atl,oti,KernBr20,punt,5,,,,,
player,201111200atl,oti,KernBr20,punt_yds,225,,,,,
player,201111200atl,oti,KernBr20,punt_yds_per_punt,45.0,,,,,
player,201111200atl,oti,KernBr20,punt_long,57,,,,,
player,201111200atl,atl,bryanmat01,xpm,2,,,,,
player,201111200atl,atl,bryanmat01,xpa,2,,,,,
player,201111200atl,atl,bryanmat01,fgm,3,,,,,
player,201111200atl,atl,bryanmat01,fga,3,,,,,
player,201111200atl,atl,bryanmat01,punt,0,,,,,
player,201111200atl,atl,bryanmat01,punt_yds,0,,,,,
player,201111200atl,atl,bryanmat01,punt_yds_per_punt,,,,,,
player,201111200atl,atl,bryanmat01,punt_long,0,,,,,
player,201111200atl,atl,BoshMa00,xpm,,,,,,
player,201111200atl,atl,BoshMa00,xpa,,,,,,
player,201111200atl,atl,BoshMa00,fgm,,,,,,
player,201111200atl,atl,BoshMa00,fga,,,,,,
player,201111200atl,atl,BoshMa00,punt,2,,,,,
player,201111200atl,atl,BoshMa00,punt_yds,66,,,,,
player,201111200atl,atl,BoshMa00,punt_yds_per_punt,33.0,,,,,
player,201111200atl,atl,BoshMa00,punt_long,39,,,,,
