game,2011,12,20111127,201111270clt,car,"Carolina Panthers",27,clt,"Indianapolis Colts",19
player,201111270clt,car,ConnDa99,fumbles_forced,0,,,,,
player,201111270clt,car,ButlDa99,def_int,0,,,,,
player,201111270clt,car,ButlDa99,def_int_yds,0,,,,,
player,201111270clt,car,ButlDa99,def_int_td,0,,,,,
player,201111270clt,car,ButlDa99,def_int_long,0,,,,,
player,201111270clt,car,ButlDa99,pass_defended,0,,,,,
player,201111270clt,car,ButlDa99,sacks,0.0,,,,,
player,201111270clt,car,ButlDa99,tackles_combined,3,,,,,
player,201111270clt,car,ButlDa99,tackles_solo,2,,,,,
player,201111270clt,car,ButlDa99,tackles_assists,1,,,,,
player,201111270clt,car,ButlDa99,tackles_loss,0,,,,,
player,201111270clt,car,ButlDa99,qb_hits,0,,,,,
player,201111270clt,car,ButlDa99,fumbles_rec,0,,,,,
player,201111270clt,car,ButlDa99,fumbles_rec_yds,0,,,,,
player,201111270clt,car,ButlDa99,fumbles_rec_td,0,,,,,
player,201111270clt,car,ButlDa99,fumbles_forced,0,,,,,
player,201111270clt,car,PughJo99,def_int,0,,,,,
player,201111270clt,car,PughJo99,def_int_yds,0,,,,,
player,201111270clt,car,PughJo99,def_int_td,0,,,,,
player,201111270clt,car,PughJo99,def_int_long,0,,,,,
player,201111270clt,car,PughJo99,pass_defended,0,,,,,
player,201111270clt,car,PughJo99,sacks,0.0,,,,,
player,201111270clt,car,PughJo99,tackles_combined,3,,,,,
player,201111270clt,car,PughJo99,tackles_solo,3,,,,,
player,201111270clt,car,PughJo99,tackles_assists,0,,,,,
player,201111270clt,car,PughJo99,tackles_loss,1,,,,,
player,201111270clt,car,PughJo99,qb_hits,0,,,,,
player,201111270clt,car,PughJo99,fumbles_rec,0,,,,,
player,201111270clt,car,PughJo99,fumbles_rec_yds,0,,,,,
player,201111270clt,car,PughJo99,fumbles_rec_td,0,,,,,
player,201111270clt,car,PughJo99,fumbles_forced,0,,,,,
player,201111270clt,car,ApplAn99,def_int,0,,,,,
player,201111270clt,car,ApplAn99,def_int_yds,0,,,,,
player,201111270clt,car,ApplAn99,def_int_td,0,,,,,
player,201111270clt,car,ApplAn99,def_int_long,0,,,,,
player,201111270clt,car,ApplAn99,pass_defended,0,,,,,
player,201111270clt,car,ApplAn99,sacks,0.0,,,,,
player,201111270clt,car,ApplAn99,tackles_combined,2,,,,,
player,201111270clt,car,ApplAn99,tackles_solo,0,,,,,
player,201111270clt,car,ApplAn99,tackles_assists,2,,,,,
player,201111270clt,car,ApplAn99,tackles_loss,0,,,,,
player,201111270clt,car,ApplAn99,qb_hits,0,,,,,
player,201111270clt,car,ApplAn99,fumbles_rec,0,,,,,
player,201111270clt,car,ApplAn99,fumbles_rec_yds,0,,,,,
player,201111270clt,car,ApplAn99,fumbles_rec_td,0,,,,,
player,201111270clt,car,ApplAn99,fumbles_forced,0,,,,,
player,201111270clt,car,HardGr99,def_int,0,,,,,
player,201111270clt,car,HardGr99,def_int_yds,0,,,,,
player,201111270clt,car,HardGr99,def_int_td,0,,,,,
player,201111270clt,car,HardGr99,def_int_long,0,,,,,
player,201111270clt,car,HardGr99,pass_defended,0,,,,,
player,201111270clt,car,HardGr99,sacks,0.0,,,,,
player,201111270clt,car,HardGr99,tackles_combined,2,,,,,
player,201111270clt,car,HardGr99,tackles_solo,1,,,,,
player,201111270clt,car,HardGr99,tackles_assists,1,,,,,
player,201111270clt,car,HardGr99,tackles_loss,0,,,,,
player,201111270clt,car,HardGr99,qb_hits,0,,,,,
player,201111270clt,car,HardGr99,fumbles_rec,0,,,,,
player,201111270clt,car,HardGr99,fumbles_rec_yds,0,,,,,
player,201111270clt,car,HardGr99,fumbles_rec_td,0,,,,,
player,201111270clt,car,HardGr99,fumbles_forced,0,,,,,
player,201111270clt,car,MunnCa99,def_int,0,,,,,
player,201111270clt,car,MunnCa99,def_int_yds,0,,,,,
player,201111270clt,car,MunnCa99,def_int_td,0,,,,,
player,201111270clt,car,MunnCa99,def_int_long,0,,,,,
player,201111270clt,car,MunnCa99,pass_defended,0,,,,,
player,201111270clt,car,MunnCa99,sacks,0.0,,,,,
player,201111270clt,car,MunnCa99,tackles_combined,2,,,,,
player,201111270clt,car,MunnCa99,tackles_solo,1,,,,,
player,201111270clt,car,MunnCa99,tackles_assists,1,,,,,
player,201111270clt,car,MunnCa99,tackles_loss,0,,,,,
player,201111270clt,car,MunnCa99,qb_hits,0,,,,,
player,201111270clt,car,MunnCa99,fumbles_rec,0,,,,,
player,201111270clt,car,MunnCa99,fumbles_rec_yds,0,,,,,
player,201111270clt,car,MunnCa99,fumbles_rec_td,0,,,,,
player,201111270clt,car,MunnCa99,fumbles_forced,0,,,,,
player,201111270clt,car,StanR.00,def_int,0,,,,,
player,201111270clt,car,StanR.00,def_int_yds,0,,,,,
player,201111270clt,car,StanR.00,def_int_td,0,,,,,
player,201111270clt,car,StanR.00,def_int_long,0,,,,,
player,201111270clt,car,StanR.00,pass_defended,0,,,,,
player,201111270clt,car,StanR.00,sacks,0.0,,,,,
player,201111270clt,car,StanR.00,tackles_combined,2,,,,,
player,201111270clt,car,StanR.00,tackles_solo,1,,,,,
player,201111270clt,car,StanR.00,tackles_assists,1,,,,,
player,201111270clt,car,StanR.00,tackles_loss,0,,,,,
player,201111270clt,car,StanR.00,qb_hits,0,,,,,
player,201111270clt,car,StanR.00,fumbles_rec,0,,,,,
player,201111270clt,car,StanR.00,fumbles_rec_yds,0,,,,,
player,201111270clt,car,StanR.00,fumbles_rec_td,0,,,,,
player,201111270clt,car,StanR.00,fumbles_forced,0,,,,,
player,201111270clt,car,WillJa95,def_int,0,,,,,
player,201111270clt,car,WillJa95,def_int_yds,0,,,,,
player,201111270clt,car,WillJa95,def_int_td,0,,,,,
player,201111270clt,car,WillJa95,def_int_long,0,,,,,
player,201111270clt,car,WillJa95,pass_defended,0,,,,,
player,201111270clt,car,WillJa95,sacks,0.0,,,,,
player,201111270clt,car,WillJa95,tackles_combined,2,,,,,
player,201111270clt,car,WillJa95,tackles_solo,1,,,,,
player,201111270clt,car,WillJa95,tackles_assists,1,,,,,
player,201111270clt,car,WillJa95,tackles_loss,0,,,,,
player,201111270clt,car,WillJa95,qb_hits,0,,,,,
player,201111270clt,car,WillJa95,fumbles_rec,0,,,,,
player,201111270clt,car,WillJa95,fumbles_rec_yds,0,,,,,
player,201111270clt,car,WillJa95,fumbles_rec_td,0,,,,,
player,201111270clt,car,WillJa95,fumbles_forced,0,,,,,
player,201111270clt,car,BakeJa20,def_int,0,,,,,
player,201111270clt,car,BakeJa20,def_int_yds,0,,,,,
player,201111270clt,car,BakeJa20,def_int_td,0,,,,,
player,201111270clt,car,BakeJa20,def_int_long,0,,,,,
player,201111270clt,car,BakeJa20,pass_defended,0,,,,,
player,201111270clt,car,BakeJa20,sacks,0.0,,,,,
player,201111270clt,car,BakeJa20,tackles_combined,1,,,,,
player,201111270clt,car,BakeJa20,tackles_solo,1,,,,,
player,201111270clt,car,BakeJa20,tackles_assists,0,,,,,
player,201111270clt,car,BakeJa20,tackles_loss,0,,,,,
player,201111270clt,car,BakeJa20,qb_hits,0,,,,,
player,201111270clt,car,BakeJa20,fumbles_rec,0,,,,,
player,201111270clt,car,BakeJa20,fumbles_rec_yds,0,,,,,
player,201111270clt,car,BakeJa20,fumbles_rec_td,0,,,,,
player,201111270clt,car,BakeJa20,fumbles_forced,0,,,,,
player,201111270clt,car,FuaxSi00,def_int,0,,,,,
player,201111270clt,car,FuaxSi00,def_int_yds,0,,,,,
player,201111270clt,car,FuaxSi00,def_int_td,0,,,,,
player,201111270clt,car,FuaxSi00,def_int_long,0,,,,,
player,201111270clt,car,FuaxSi00,pass_defended,0,,,,,
player,201111270clt,car,FuaxSi00,sacks,0.0,,,,,
player,201111270clt,car,FuaxSi00,tackles_combined,1,,,,,
player,201111270clt,car,FuaxSi00,tackles_solo,0,,,,,
player,201111270clt,car,FuaxSi00,tackles_assists,1,,,,,
player,201111270clt,car,FuaxSi00,tackles_loss,0,,,,,
player,201111270clt,car,FuaxSi00,qb_hits,0,,,,,
player,201111270clt,car,FuaxSi00,fumbles_rec,0,,,,,
player,201111270clt,car,FuaxSi00,fumbles_rec_yds,0,,,,,
player,201111270clt,car,FuaxSi00,fumbles_rec_td,0,,,,,
player,201111270clt,car,FuaxSi00,fumbles_forced,0,,,,,
player,201111270clt,car,McClTe00,def_int,0,,,,,
player,201111270clt,car,McClTe00,def_int_yds,0,,,,,
player,201111270clt,car,McClTe00,def_int_td,0,,,,,
player,201111270clt,car,McClTe00,def_int_long,0,,,,,
player,201111270clt,car,McClTe00,pass_defended,0,,,,,
player,201111270clt,car,McClTe00,sacks,0.0,,,,,
player,201111270clt,car,McClTe00,tackles_combined,1,,,,,
player,201111270clt,car,McClTe00,tackles_solo,0,,,,,
player,201111270clt,car,McClTe00,tackles_assists,1,,,,,
player,201111270clt,car,McClTe00,tackles_loss,0,,,,,
player,201111270clt,car,McClTe00,qb_hits,0,,,,,
player,201111270clt,car,McClTe00,fumbles_rec,0,,,,,
player,201111270clt,car,McClTe00,fumbles_rec_yds,0,,,,,
player,201111270clt,car,McClTe00,fumbles_rec_td,0,,,,,
player,201111270clt,car,McClTe00,fumbles_forced,0,,,,,
player,201111270clt,car,NorwEr99,def_int,0,,,,,
player,201111270clt,car,NorwEr99,def_int_yds,0,,,,,
player,201111270clt,car,NorwEr99,def_int_td,0,,,,,
player,201111270clt,car,NorwEr99,def_int_long,0,,,,,
player,201111270clt,car,NorwEr99,pass_defended,0,,,,,
player,201111270clt,car,NorwEr99,sacks,0.0,,,,,
player,201111270clt,car,NorwEr99,tackles_combined,1,,,,,
player,201111270clt,car,NorwEr99,tackles_solo,1,,,,,
player,201111270clt,car,NorwEr99,tackles_assists,0,,,,,
player,201111270clt,car,NorwEr99,tackles_loss,0,,,,,
player,201111270clt,car,NorwEr99,qb_hits,0,,,,,
player,201111270clt,car,NorwEr99,fumbles_rec,0,,,,,
player,201111270clt,car,NorwEr99,fumbles_rec_yds,0,,,,,
player,201111270clt,car,NorwEr99,fumbles_rec_td,0,,,,,
player,201111270clt,car,NorwEr99,fumbles_forced,0,,,,,
player,201111270clt,car,PilaKe00,def_int,0,,,,,
player,201111270clt,car,PilaKe00,def_int_yds,0,,,,,
player,201111270clt,car,PilaKe00,def_int_td,0,,,,,
player,201111270clt,car,PilaKe00,def_int_long,0,,,,,
player,201111270clt,car,PilaKe00,pass_defended,0,,,,,
player,201111270clt,car,PilaKe00,sacks,0.0,,,,,
player,201111270clt,car,PilaKe00,tackles_combined,1,,,,,
player,201111270clt,car,PilaKe00,tackles_solo,0,,,,,
player,201111270clt,car,PilaKe00,tackles_assists,1,,,,,
player,201111270clt,car,PilaKe00,tackles_loss,0,,,,,
player,201111270clt,car,PilaKe00,qb_hits,0,,,,,
player,201111270clt,car,PilaKe00,fumbles_rec,0,,,,,
player,201111270clt,car,PilaKe00,fumbles_rec_yds,0,,,,,
player,201111270clt,car,PilaKe00,fumbles_rec_td,0,,,,,
player,201111270clt,car,PilaKe00,fumbles_forced,0,,,,,
player,201111270clt,clt,AngePa99,def_int,0,,,,,
player,201111270clt,clt,AngePa99,def_int_yds,0,,,,,
player,201111270clt,clt,AngePa99,def_int_td,0,,,,,
player,201111270clt,clt,AngePa99,def_int_long,0,,,,,
player,201111270clt,clt,AngePa99,pass_defended,0,,,,,
player,201111270clt,clt,AngePa99,sacks,1.0,,,,,
player,201111270clt,clt,AngePa99,tackles_combined,7,,,,,
player,201111270clt,clt,AngePa99,tackles_solo,3,,,,,
player,201111270clt,clt,AngePa99,tackles_assists,4,,,,,
player,201111270clt,clt,AngePa99,tackles_loss,0,,,,,
player,201111270clt,clt,AngePa99,qb_hits,2,,,,,
player,201111270clt,clt,AngePa99,fumbles_rec,0,,,,,
player,201111270clt,clt,AngePa99,fumbles_rec_yds,0,,,,,
player,201111270clt,clt,AngePa99,fumbles_rec_td,0,,,,,
player,201111270clt,clt,AngePa99,fumbles_forced,0,,,,,
player,201111270clt,clt,MathRo20,def_int,0,,,,,
player,201111270clt,clt,MathRo20,def_int_yds,0,,,,,
player,201111270clt,clt,MathRo20,def_int_td,0,,,,,
player,201111270clt,clt,MathRo20,def_int_long,0,,,,,
player,201111270clt,clt,MathRo20,pass_defended,0,,,,,
player,201111270clt,clt,MathRo20,sacks,1.0,,,,,
player,201111270clt,clt,MathRo20,tackles_combined,4,,,,,
player,201111270clt,clt,MathRo20,tackles_solo,2,,,,,
player,201111270clt,clt,MathRo20,tackles_assists,2,,,,,
player,201111270clt,clt,MathRo20,tackles_loss,1,,,,,
player,201111270clt,clt,MathRo20,qb_hits,2,,,,,
player,201111270clt,clt,MathRo20,fumbles_rec,0,,,,,
player,201111270clt,clt,MathRo20,fumbles_rec_yds,0,,,,,
player,201111270clt,clt,MathRo20,fumbles_rec_td,0,,,,,
player,201111270clt,clt,MathRo20,fumbles_forced,0,,,,,
player,201111270clt,clt,FreeDw00,def_int,0,,,,,
player,201111270clt,clt,FreeDw00,def_int_yds,0,,,,,
player,201111270clt,clt,FreeDw00,def_int_td,0,,,,,
player,201111270clt,clt,FreeDw00,def_int_long,0,,,,,
player,201111270clt,clt,FreeDw00,pass_defended,0,,,,,
player,201111270clt,clt,FreeDw00,sacks,1.0,,,,,
player,201111270clt,clt,FreeDw00,tackles_combined,2,,,,,
player,201111270clt,clt,FreeDw00,tackles_solo,1,,,,,
player,201111270clt,clt,FreeDw00,tackles_assists,1,,,,,
player,201111270clt,clt,FreeDw00,tackles_loss,1,,,,,
player,201111270clt,clt,FreeDw00,qb_hits,2,,,,,
player,201111270clt,clt,FreeDw00,fumbles_rec,0,,,,,
player,201111270clt,clt,FreeDw00,fumbles_rec_yds,0,,,,,
player,201111270clt,clt,FreeDw00,fumbles_rec_td,0,,,,,
player,201111270clt,clt,FreeDw00,fumbles_forced,0,,,,,
player,201111270clt,clt,BethAn20,def_int,0,,,,,
player,201111270clt,clt,BethAn20,def_int_yds,0,,,,,
player,201111270clt,clt,BethAn20,def_int_td,0,,,,,
player,201111270clt,clt,BethAn20,def_int_long,0,,,,,
player,201111270clt,clt,BethAn20,pass_defended,0,,,,,
player,201111270clt,clt,BethAn20,sacks,0.0,,,,,
player,201111270clt,clt,BethAn20,tackles_combined,9,,,,,
player,201111270clt,clt,BethAn20,tackles_solo,6,,,,,
player,201111270clt,clt,BethAn20,tackles_assists,3,,,,,
player,201111270clt,clt,BethAn20,tackles_loss,0,,,,,
player,201111270clt,clt,BethAn20,qb_hits,0,,,,,
player,201111270clt,clt,BethAn20,fumbles_rec,0,,,,,
player,201111270clt,clt,BethAn20,fumbles_rec_yds,0,,,,,
player,201111270clt,clt,BethAn20,fumbles_rec_td,0,,,,,
player,201111270clt,clt,BethAn20,fumbles_forced,0,,,,,
player,201111270clt,clt,PoweJe99,def_int,0,,,,,
player,201111270clt,clt,PoweJe99,def_int_yds,0,,,,,
player,201111270clt,clt,PoweJe99,def_int_td,0,,,,,
player,201111270clt,clt,PoweJe99,def_int_long,0,,,,,
player,201111270clt,clt,PoweJe99,pass_defended,0,,,,,
player,201111270clt,clt,PoweJe99,sacks,0.0,,,,,
player,201111270clt,clt,PoweJe99,tackles_combined,6,,,,,
player,201111270clt,clt,PoweJe99,tackles_solo,5,,,,,
player,201111270clt,clt,PoweJe99,tackles_assists,1,,,,,
player,201111270clt,clt,PoweJe99,tackles_loss,2,,,,,
player,201111270clt,clt,PoweJe99,qb_hits,0,,,,,
player,201111270clt,clt,PoweJe99,fumbles_rec,0,,,,,
player,201111270clt,clt,PoweJe99,fumbles_rec_yds,0,,,,,
player,201111270clt,clt,PoweJe99,fumbles_rec_td,0,,,,,
player,201111270clt,clt,PoweJe99,fumbles_forced,0,,,,,
player,201111270clt,clt,WheePh99,def_int,0,,,,,
player,201111270clt,clt,WheePh99,def_int_yds,0,,,,,
player,201111270clt,clt,WheePh99,def_int_td,0,,,,,
player,201111270clt,clt,WheePh99,def_int_long,0,,,,,
player,201111270clt,clt,WheePh99,pass_defended,0,,,,,
player,201111270clt,clt,WheePh99,sacks,0.0,,,,,
player,201111270clt,clt,WheePh99,tackles_combined,6,,,,,
player,201111270clt,clt,WheePh99,tackles_solo,4,,,,,
player,201111270clt,clt,WheePh99,tackles_assists,2,,,,,
player,201111270clt,clt,WheePh99,tackles_loss,0,,,,,
player,201111270clt,clt,WheePh99,qb_hits,0,,,,,
player,201111270clt,clt,WheePh99,fumbles_rec,0,,,,,
player,201111270clt,clt,WheePh99,fumbles_rec_yds,0,,,,,
player,201111270clt,clt,WheePh99,fumbles_rec_td,0,,,,,
player,201111270clt,clt,WheePh99,fumbles_forced,0,,,,,
player,201111270clt,clt,LefeJo00,def_int,0,,,,,
player,201111270clt,clt,LefeJo00,def_int_yds,0,,,,,
player,201111270clt,clt,LefeJo00,def_int_td,0,,,,,
player,201111270clt,clt,LefeJo00,def_int_long,0,,,,,
player,201111270clt,clt,LefeJo00,pass_defended,0,,,,,
player,201111270clt,clt,LefeJo00,sacks,0.0,,,,,
player,201111270clt,clt,LefeJo00,tackles_combined,5,,,,,
player,201111270clt,clt,LefeJo00,tackles_solo,2,,,,,
player,201111270clt,clt,LefeJo00,tackles_assists,3,,,,,
player,201111270clt,clt,LefeJo00,tackles_loss,,,,,,
player,201111270clt,clt,LefeJo00,qb_hits,,,,,,
player,201111270clt,clt,LefeJo00,fumbles_rec,0,,,,,
player,201111270clt,clt,LefeJo00,fumbles_rec_yds,0,,,,,
player,201111270clt,clt,LefeJo00,fumbles_rec_td,0,,,,,
player,201111270clt,clt,LefeJo00,fumbles_forced,0,,,,,
player,201111270clt,clt,AndeJa98,def_int,0,,,,,
player,201111270clt,clt,AndeJa98,def_int_yds,0,,,,,
player,201111270clt,clt,AndeJa98,def_int_td,0,,,,,
player,201111270clt,clt,AndeJa98,def_int_long,0,,,,,
player,201111270clt,clt,AndeJa98,pass_defended,0,,,,,
player,201111270clt,clt,AndeJa98,sacks,0.0,,,,,
player,201111270clt,clt,AndeJa98,tackles_combined,4,,,,,
player,201111270clt,clt,AndeJa98,tackles_solo,3,,,,,
player,201111270clt,clt,AndeJa98,tackles_assists,1,,,,,
player,201111270clt,clt,AndeJa98,tackles_loss,0,,,,,
player,201111270clt,clt,AndeJa98,qb_hits,1,,,,,
player,201111270clt,clt,AndeJa98,fumbles_rec,0,,,,,
player,201111270clt,clt,AndeJa98,fumbles_rec_yds,0,,,,,
player,201111270clt,clt,AndeJa98,fumbles_rec_td,0,,,,,
player,201111270clt,clt,AndeJa98,fumbles_forced,0,,,,,
player,201111270clt,clt,CaldDa00,def_int,0,,,,,
player,201111270clt,clt,CaldDa00,def_int_yds,0,,,,,
player,201111270clt,clt,CaldDa00,def_int_td,0,,,,,
player,201111270clt,clt,CaldDa00,def_int_long,0,,,,,
player,201111270clt,clt,CaldDa00,pass_defended,1,,,,,
player,201111270clt,clt,CaldDa00,sacks,0.0,,,,,
player,201111270clt,clt,CaldDa00,tackles_combined,4,,,,,
player,201111270clt,clt,CaldDa00,tackles_solo,3,,,,,
player,201111270clt,clt,CaldDa00,tackles_assists,1,,,,,
player,201111270clt,clt,CaldDa00,tackles_loss,0,,,,,
player,201111270clt,clt,CaldDa00,qb_hits,0,,,,,
player,201111270clt,clt,CaldDa00,fumbles_rec,0,,,,,
player,201111270clt,clt,CaldDa00,fumbles_rec_yds,0,,,,,
player,201111270clt,clt,CaldDa00,fumbles_rec_td,0,,,,,
player,201111270clt,clt,CaldDa00,fumbles_forced,0,,,,,
player,201111270clt,clt,ThomKe99,def_int,0,,,,,
player,201111270clt,clt,ThomKe99,def_int_yds,0,,,,,
player,201111270clt,clt,ThomKe99,def_int_td,0,,,,,
player,201111270clt,clt,ThomKe99,def_int_long,0,,,,,
player,201111270clt,clt,ThomKe99,pass_defended,0,,,,,
player,201111270clt,clt,ThomKe99,sacks,0.0,,,,,
player,201111270clt,clt,ThomKe99,tackles_combined,4,,,,,
player,201111270clt,clt,ThomKe99,tackles_solo,2,,,,,
player,201111270clt,clt,ThomKe99,tackles_assists,2,,,,,
player,201111270clt,clt,ThomKe99,tackles_loss,1,,,,,
player,201111270clt,clt,ThomKe99,qb_hits,0,,,,,
player,201111270clt,clt,ThomKe99,fumbles_rec,0,,,,,
player,201111270clt,clt,ThomKe99,fumbles_rec_yds,0,,,,,
player,201111270clt,clt,ThomKe99,fumbles_rec_td,0,,,,,
player,201111270clt,clt,ThomKe99,fumbles_forced,0,,,,,
player,201111270clt,clt,BrayTy20,def_int,0,,,,,
player,201111270clt,clt,BrayTy20,def_int_yds,0,,,,,
player,201111270clt,clt,BrayTy20,def_int_td,0,,,,,
player,201111270clt,clt,BrayTy20,def_int_long,0,,,,,
player,201111270clt,clt,BrayTy20,pass_defended,0,,,,,
player,201111270clt,clt,BrayTy20,sacks,0.0,,,,,
player,201111270clt,clt,BrayTy20,tackles_combined,3,,,,,
player,201111270clt,clt,BrayTy20,tackles_solo,2,,,,,
player,201111270clt,clt,BrayTy20,tackles_assists,1,,,,,
player,201111270clt,clt,BrayTy20,tackles_loss,0,,,,,
player,201111270clt,clt,BrayTy20,qb_hits,0,,,,,
player,201111270clt,clt,BrayTy20,fumbles_rec,0,,,,,
player,201111270clt,clt,BrayTy20,fumbles_rec_yds,0,,,,,
player,201111270clt,clt,BrayTy20,fumbles_rec_td,0,,,,,
player,201111270clt,clt,BrayTy20,fumbles_forced,0,,,,,
player,201111270clt,clt,ConnKa99,def_int,0,,,,,
player,201111270clt,clt,ConnKa99,def_int_yds,0,,,,,
player,201111270clt,clt,ConnKa99,def_int_td,0,,,,,
player,201111270clt,clt,ConnKa99,def_int_long,0,,,,,
player,201111270clt,clt,ConnKa99,pass_defended,0,,,,,
player,201111270clt,clt,ConnKa99,sacks,0.0,,,,,
player,201111270clt,clt,ConnKa99,tackles_combined,3,,,,,
player,201111270clt,clt,ConnKa99,tackles_solo,0,,,,,
player,201111270clt,clt,ConnKa99,tackles_assists,3,,,,,
player,201111270clt,clt,ConnKa99,tackles_loss,0,,,,,
player,201111270clt,clt,ConnKa99,qb_hits,0,,,,,
player,201111270clt,clt,ConnKa99,fumbles_rec,0,,,,,
player,201111270clt,clt,ConnKa99,fumbles_rec_yds,0,,,,,
player,201111270clt,clt,ConnKa99,fumbles_rec_td,0,,,,,
player,201111270clt,clt,ConnKa99,fumbles_forced,0,,,,,
player,201111270clt,clt,HughJe99,def_int,0,,,,,
player,201111270clt,clt,HughJe99,def_int_yds,0,,,,,
player,201111270clt,clt,HughJe99,def_int_td,0,,,,,
player,201111270clt,clt,HughJe99,def_int_long,0,,,,,
player,201111270clt,clt,HughJe99,pass_defended,0,,,,,
player,201111270clt,clt,HughJe99,sacks,0.0,,,,,
player,201111270clt,clt,HughJe99,tackles_combined,3,,,,,
player,201111270clt,clt,HughJe99,tackles_solo,1,,,,,
player,201111270clt,clt,HughJe99,tackles_assists,2,,,,,
player,201111270clt,clt,HughJe99,tackles_loss,0,,,,,
player,201111270clt,clt,HughJe99,qb_hits,0,,,,,
player,201111270clt,clt,HughJe99,fumbles_rec,0,,,,,
player,201111270clt,clt,HughJe99,fumbles_rec_yds,0,,,,,
player,201111270clt,clt,HughJe99,fumbles_rec_td,0,,,,,
player,201111270clt,clt,HughJe99,fumbles_forced,0,,,,,
player,201111270clt,clt,JohnTe01,def_int,0,,,,,
player,201111270clt,clt,JohnTe01,def_int_yds,0,,,,,
player,201111270clt,clt,JohnTe01,def_int_td,0,,,,,
player,201111270clt,clt,JohnTe01,def_int_long,0,,,,,
player,201111270clt,clt,JohnTe01,pass_defended,0,,,,,
player,201111270clt,clt,JohnTe01,sacks,0.0,,,,,
player,201111270clt,clt,JohnTe01,tackles_combined,3,,,,,
player,201111270clt,clt,JohnTe01,tackles_solo,2,,,,,
player,201111270clt,clt,JohnTe01,tackles_assists,1,,,,,
player,201111270clt,clt,JohnTe01,tackles_loss,0,,,,,
player,201111270clt,clt,JohnTe01,qb_hits,0,,,,,
player,201111270clt,clt,JohnTe01,fumbles_rec,0,,,,,
player,201111270clt,clt,JohnTe01,fumbles_rec_yds,0,,,,,
player,201111270clt,clt,JohnTe01,fumbles_rec_td,0,,,,,
player,201111270clt,clt,JohnTe01,fumbles_forced,0,,,,,
player,201111270clt,clt,SimsEr20,def_int,0,,,,,
player,201111270clt,clt,SimsEr20,def_int_yds,0,,,,,
player,201111270clt,clt,SimsEr20,def_int_td,0,,,,,
player,201111270clt,clt,SimsEr20,def_int_long,0,,,,,
player,201111270clt,clt,SimsEr20,pass_defended,0,,,,,
player,201111270clt,clt,SimsEr20,sacks,0.0,,,,,
player,201111270clt,clt,SimsEr20,tackles_combined,3,,,,,
player,201111270clt,clt,SimsEr20,tackles_solo,1,,,,,
player,201111270clt,clt,SimsEr20,tackles_assists,2,,,,,
player,201111270clt,clt,SimsEr20,tackles_loss,0,,,,,
player,201111270clt,clt,SimsEr20,qb_hits,0,,,,,
player,201111270clt,clt,SimsEr20,fumbles_rec,0,,,,,
player,201111270clt,clt,SimsEr20,fumbles_rec_yds,0,,,,,
player,201111270clt,clt,SimsEr20,fumbles_rec_td,0,,,,,
player,201111270clt,clt,SimsEr20,fumbles_forced,0,,,,,
player,201111270clt,clt,LaceJa99,def_int,0,,,,,
player,201111270clt,clt,LaceJa99,def_int_yds,0,,,,,
player,201111270clt,clt,LaceJa99,def_int_td,0,,,,,
player,201111270clt,clt,LaceJa99,def_int_long,0,,,,,
player,201111270clt,clt,LaceJa99,pass_defended,0,,,,,
player,201111270clt,clt,LaceJa99,sacks,0.0,,,,,
player,201111270clt,clt,LaceJa99,tackles_combined,2,,,,,
player,201111270clt,clt,LaceJa99,tackles_solo,2,,,,,
player,201111270clt,clt,LaceJa99,tackles_assists,0,,,,,
player,201111270clt,clt,LaceJa99,tackles_loss,0,,,,,
player,201111270clt,clt,LaceJa99,qb_hits,0,,,,,
player,201111270clt,clt,LaceJa99,fumbles_rec,1,,,,,
player,201111270clt,clt,LaceJa99,fumbles_rec_yds,4,,,,,
player,201111270clt,clt,LaceJa99,fumbles_rec_td,0,,,,,
player,201111270clt,clt,LaceJa99,fumbles_forced,1,,,,,
player,201111270clt,clt,McAfPa44,def_int,0,,,,,
player,201111270clt,clt,McAfPa44,def_int_yds,0,,,,,
player,201111270clt,clt,McAfPa44,def_int_td,0,,,,,
player,201111270clt,clt,McAfPa44,def_int_long,0,,,,,
player,201111270clt,clt,McAfPa44,pass_defended,0,,,,,
player,201111270clt,clt,McAfPa44,sacks,0.0,,,,,
player,201111270clt,clt,McAfPa44,tackles_combined,2,,,,,
player,201111270clt,clt,McAfPa44,tackles_solo,2,,,,,
player,201111270clt,clt,McAfPa44,tackles_assists,0,,,,,
player,201111270clt,clt,McAfPa44,tackles_loss,0,,,,,
player,201111270clt,clt,McAfPa44,qb_hits,0,,,,,
player,201111270clt,clt,McAfPa44,fumbles_rec,0,,,,,
player,201111270clt,clt,McAfPa44,fumbles_rec_yds,0,,,,,
player,201111270clt,clt,McAfPa44,fumbles_rec_td,0,,,,,
player,201111270clt,clt,McAfPa44,fumbles_forced,0,,,,,
player,201111270clt,clt,MoalFi99,def_int,0,,,,,
player,201111270clt,clt,MoalFi99,def_int_yds,0,,,,,
player,201111270clt,clt,MoalFi99,def_int_td,0,,,,,
player,201111270clt,clt,MoalFi99,def_int_long,0,,,,,
player,201111270clt,clt,MoalFi99,pass_defended,0,,,,,
player,201111270clt,clt,MoalFi99,sacks,0.0,,,,,
player,201111270clt,clt,MoalFi99,tackles_combined,2,,,,,
player,201111270clt,clt,MoalFi99,tackles_solo,1,,,,,
player,201111270clt,clt,MoalFi99,tackles_assists,1,,,,,
