game,2011,14,20111211,201112110jax,tam,"Tampa Bay Buccaneers",14,jax,"Jacksonville Jaguars",41
player,201112110jax,jax,ShorCe00,targets,1,,,,,
player,201112110jax,jax,ShorCe00,rec,0,,,,,
player,201112110jax,jax,ShorCe00,rec_yds,0,,,,,
player,201112110jax,jax,ShorCe00,rec_td,0,,,,,
player,201112110jax,jax,ShorCe00,rec_long,0,,,,,
player,201112110jax,jax,ShorCe00,fumbles,0,,,,,
player,201112110jax,jax,ShorCe00,fumbles_lost,,,,,,
player,201112110jax,jax,JoneGr01,pass_cmp,0,,,,,
player,201112110jax,jax,JoneGr01,pass_att,0,,,,,
player,201112110jax,jax,JoneGr01,pass_yds,0,,,,,
player,201112110jax,jax,JoneGr01,pass_td,0,,,,,
player,201112110jax,jax,JoneGr01,pass_int,0,,,,,
player,201112110jax,jax,JoneGr01,pass_sacked,0,,,,,
player,201112110jax,jax,JoneGr01,pass_sacked_yds,0,,,,,
player,201112110jax,jax,JoneGr01,pass_long,0,,,,,
player,201112110jax,jax,JoneGr01,pass_rating,,,,,,
player,201112110jax,jax,JoneGr01,rush_att,0,,,,,
player,201112110jax,jax,JoneGr01,rush_yds,0,,,,,
player,201112110jax,jax,JoneGr01,rush_td,0,,,,,
player,201112110jax,jax,JoneGr01,rush_long,0,,,,,
player,201112110jax,jax,JoneGr01,targets,1,,,,,
player,201112110jax,jax,JoneGr01,rec,0,,,,,
player,201112110jax,jax,JoneGr01,rec_yds,0,,,,,
player,201112110jax,jax,JoneGr01,rec_td,0,,,,,
player,201112110jax,jax,JoneGr01,rec_long,0,,,,,
player,201112110jax,jax,JoneGr01,fumbles,0,,,,,
player,201112110jax,jax,JoneGr01,fumbles_lost,,,,,,
player,201112110jax,tam,FostMa00,def_int,1,,,,,
player,201112110jax,tam,FostMa00,def_int_yds,0,,,,,
player,201112110jax,tam,FostMa00,def_int_td,0,,,,,
player,201112110jax,tam,FostMa00,def_int_long,0,,,,,
player,201112110jax,tam,FostMa00,pass_defended,1,,,,,
player,201112110jax,tam,FostMa00,sacks,0.0,,,,,
player,201112110jax,tam,FostMa00,tackles_combined,6,,,,,
player,201112110jax,tam,FostMa00,tackles_solo,4,,,,,
player,201112110jax,tam,FostMa00,tackles_assists,2,,,,,
player,201112110jax,tam,FostMa00,tackles_loss,0,,,,,
player,201112110jax,tam,FostMa00,qb_hits,0,,,,,
player,201112110jax,tam,FostMa00,fumbles_rec,0,,,,,
player,201112110jax,tam,FostMa00,fumbles_rec_yds,0,,,,,
player,201112110jax,tam,FostMa00,fumbles_rec_td,0,,,,,
player,201112110jax,tam,FostMa00,fumbles_forced,0,,,,,
player,201112110jax,tam,BarbRo00,def_int,1,,,,,
player,201112110jax,tam,BarbRo00,def_int_yds,12,,,,,
player,201112110jax,tam,BarbRo00,def_int_td,0,,,,,
player,201112110jax,tam,BarbRo00,def_int_long,12,,,,,
player,201112110jax,tam,BarbRo00,pass_defended,1,,,,,
player,201112110jax,tam,BarbRo00,sacks,0.0,,,,,
player,201112110jax,tam,BarbRo00,tackles_combined,5,,,,,
player,201112110jax,tam,BarbRo00,tackles_solo,5,,,,,
player,201112110jax,tam,BarbRo00,tackles_assists,0,,,,,
player,201112110jax,tam,BarbRo00,tackles_loss,0,,,,,
player,201112110jax,tam,BarbRo00,qb_hits,0,,,,,
player,201112110jax,tam,BarbRo00,fumbles_rec,0,,,,,
player,201112110jax,tam,BarbRo00,fumbles_rec_yds,0,,,,,
player,201112110jax,tam,BarbRo00,fumbles_rec_td,0,,,,,
player,201112110jax,tam,BarbRo00,fumbles_forced,0,,,,,
player,201112110jax,tam,ClayAd00,def_int,0,,,,,
player,201112110jax,tam,ClayAd00,def_int_yds,0,,,,,
player,201112110jax,tam,ClayAd00,def_int_td,0,,,,,
player,201112110jax,tam,ClayAd00,def_int_long,0,,,,,
player,201112110jax,tam,ClayAd00,pass_defended,0,,,,,
player,201112110jax,tam,ClayAd00,sacks,1.0,,,,,
player,201112110jax,tam,ClayAd00,tackles_combined,4,,,,,
player,201112110jax,tam,ClayAd00,tackles_solo,3,,,,,
player,201112110jax,tam,ClayAd00,tackles_assists,1,,,,,
player,201112110jax,tam,ClayAd00,tackles_loss,1,,,,,
player,201112110jax,tam,ClayAd00,qb_hits,1,,,,,
player,201112110jax,tam,ClayAd00,fumbles_rec,0,,,,,
player,201112110jax,tam,ClayAd00,fumbles_rec_yds,0,,,,,
player,201112110jax,tam,ClayAd00,fumbles_rec_td,0,,,,,
player,201112110jax,tam,ClayAd00,fumbles_forced,1,,,,,
player,201112110jax,tam,JackTa99,def_int,0,,,,,
player,201112110jax,tam,JackTa99,def_int_yds,0,,,,,
player,201112110jax,tam,JackTa99,def_int_td,0,,,,,
player,201112110jax,tam,JackTa99,def_int_long,0,,,,,
player,201112110jax,tam,JackTa99,pass_defended,0,,,,,
player,201112110jax,tam,JackTa99,sacks,0.0,,,,,
player,201112110jax,tam,JackTa99,tackles_combined,7,,,,,
player,201112110jax,tam,JackTa99,tackles_solo,7,,,,,
player,201112110jax,tam,JackTa99,tackles_assists,0,,,,,
player,201112110jax,tam,JackTa99,tackles_loss,1,,,,,
player,201112110jax,tam,JackTa99,qb_hits,0,,,,,
player,201112110jax,tam,JackTa99,fumbles_rec,0,,,,,
player,201112110jax,tam,JackTa99,fumbles_rec_yds,0,,,,,
player,201112110jax,tam,JackTa99,fumbles_rec_td,0,,,,,
player,201112110jax,tam,JackTa99,fumbles_forced,0,,,,,
player,201112110jax,tam,BiggE.99,def_int,0,,,,,
player,201112110jax,tam,BiggE.99,def_int_yds,0,,,,,
player,201112110jax,tam,BiggE.99,def_int_td,0,,,,,
player,201112110jax,tam,BiggE.99,def_int_long,0,,,,,
player,201112110jax,tam,BiggE.99,pass_defended,0,,,,,
player,201112110jax,tam,BiggE.99,sacks,0.0,,,,,
player,201112110jax,tam,BiggE.99,tackles_combined,6,,,,,
player,201112110jax,tam,BiggE.99,tackles_solo,5,,,,,
player,201112110jax,tam,BiggE.99,tackles_assists,1,,,,,
player,201112110jax,tam,BiggE.99,tackles_loss,0,,,,,
player,201112110jax,tam,BiggE.99,qb_hits,0,,,,,
player,201112110jax,tam,BiggE.99,fumbles_rec,0,,,,,
player,201112110jax,tam,BiggE.99,fumbles_rec_yds,0,,,,,
player,201112110jax,tam,BiggE.99,fumbles_rec_td,0,,,,,
player,201112110jax,tam,BiggE.99,fumbles_forced,0,,,,,
player,201112110jax,tam,BlacQu99,def_int,0,,,,,
player,201112110jax,tam,BlacQu99,def_int_yds,0,,,,,
player,201112110jax,tam,BlacQu99,def_int_td,0,,,,,
player,201112110jax,tam,BlacQu99,def_int_long,0,,,,,
player,201112110jax,tam,BlacQu99,pass_defended,0,,,,,
player,201112110jax,tam,BlacQu99,sacks,0.0,,,,,
player,201112110jax,tam,BlacQu99,tackles_combined,5,,,,,
player,201112110jax,tam,BlacQu99,tackles_solo,4,,,,,
player,201112110jax,tam,BlacQu99,tackles_assists,1,,,,,
player,201112110jax,tam,BlacQu99,tackles_loss,1,,,,,
player,201112110jax,tam,BlacQu99,qb_hits,0,,,,,
player,201112110jax,tam,BlacQu99,fumbles_rec,0,,,,,
player,201112110jax,tam,BlacQu99,fumbles_rec_yds,0,,,,,
player,201112110jax,tam,BlacQu99,fumbles_rec_td,0,,,,,
player,201112110jax,tam,BlacQu99,fumbles_forced,0,,,,,
player,201112110jax,tam,JoneSe20,def_int,0,,,,,
player,201112110jax,tam,JoneSe20,def_int_yds,0,,,,,
player,201112110jax,tam,JoneSe20,def_int_td,0,,,,,
player,201112110jax,tam,JoneSe20,def_int_long,0,,,,,
player,201112110jax,tam,JoneSe20,pass_defended,0,,,,,
player,201112110jax,tam,JoneSe20,sacks,0.0,,,,,
player,201112110jax,tam,JoneSe20,tackles_combined,4,,,,,
player,201112110jax,tam,JoneSe20,tackles_solo,3,,,,,
player,201112110jax,tam,JoneSe20,tackles_assists,1,,,,,
player,201112110jax,tam,JoneSe20,tackles_loss,0,,,,,
player,201112110jax,tam,JoneSe20,qb_hits,0,,,,,
player,201112110jax,tam,JoneSe20,fumbles_rec,0,,,,,
player,201112110jax,tam,JoneSe20,fumbles_rec_yds,0,,,,,
player,201112110jax,tam,JoneSe20,fumbles_rec_td,0,,,,,
player,201112110jax,tam,JoneSe20,fumbles_forced,0,,,,,
player,201112110jax,tam,BennMi99,def_int,0,,,,,
player,201112110jax,tam,BennMi99,def_int_yds,0,,,,,
player,201112110jax,tam,BennMi99,def_int_td,0,,,,,
player,201112110jax,tam,BennMi99,def_int_long,0,,,,,
player,201112110jax,tam,BennMi99,pass_defended,0,,,,,
player,201112110jax,tam,BennMi99,sacks,0.0,,,,,
player,201112110jax,tam,BennMi99,tackles_combined,3,,,,,
player,201112110jax,tam,BennMi99,tackles_solo,3,,,,,
player,201112110jax,tam,BennMi99,tackles_assists,0,,,,,
player,201112110jax,tam,BennMi99,tackles_loss,1,,,,,
player,201112110jax,tam,BennMi99,qb_hits,0,,,,,
player,201112110jax,tam,BennMi99,fumbles_rec,0,,,,,
player,201112110jax,tam,BennMi99,fumbles_rec_yds,0,,,,,
player,201112110jax,tam,BennMi99,fumbles_rec_td,0,,,,,
player,201112110jax,tam,BennMi99,fumbles_forced,0,,,,,
player,201112110jax,tam,PricBr99,def_int,0,,,,,
player,201112110jax,tam,PricBr99,def_int_yds,0,,,,,
player,201112110jax,tam,PricBr99,def_int_td,0,,,,,
player,201112110jax,tam,PricBr99,def_int_long,0,,,,,
player,201112110jax,tam,PricBr99,pass_defended,0,,,,,
player,201112110jax,tam,PricBr99,sacks,0.0,,,,,
player,201112110jax,tam,PricBr99,tackles_combined,3,,,,,
player,201112110jax,tam,PricBr99,tackles_solo,1,,,,,
player,201112110jax,tam,PricBr99,tackles_assists,2,,,,,
player,201112110jax,tam,PricBr99,tackles_loss,1,,,,,
player,201112110jax,tam,PricBr99,qb_hits,0,,,,,
player,201112110jax,tam,PricBr99,fumbles_rec,0,,,,,
player,201112110jax,tam,PricBr99,fumbles_rec_yds,0,,,,,
player,201112110jax,tam,PricBr99,fumbles_rec_td,0,,,,,
player,201112110jax,tam,PricBr99,fumbles_forced,0,,,,,
player,201112110jax,tam,BoweDa00,def_int,0,,,,,
player,201112110jax,tam,BoweDa00,def_int_yds,0,,,,,
player,201112110jax,tam,BoweDa00,def_int_td,0,,,,,
player,201112110jax,tam,BoweDa00,def_int_long,0,,,,,
player,201112110jax,tam,BoweDa00,pass_defended,1,,,,,
player,201112110jax,tam,BoweDa00,sacks,0.0,,,,,
player,201112110jax,tam,BoweDa00,tackles_combined,2,,,,,
player,201112110jax,tam,BoweDa00,tackles_solo,2,,,,,
player,201112110jax,tam,BoweDa00,tackles_assists,0,,,,,
player,201112110jax,tam,BoweDa00,tackles_loss,1,,,,,
player,201112110jax,tam,BoweDa00,qb_hits,1,,,,,
player,201112110jax,tam,BoweDa00,fumbles_rec,0,,,,,
player,201112110jax,tam,BoweDa00,fumbles_rec_yds,0,,,,,
player,201112110jax,tam,BoweDa00,fumbles_rec_td,0,,,,,
player,201112110jax,tam,BoweDa00,fumbles_forced,0,,,,,
player,201112110jax,tam,HayeGe98,def_int,0,,,,,
player,201112110jax,tam,HayeGe98,def_int_yds,0,,,,,
player,201112110jax,tam,HayeGe98,def_int_td,0,,,,,
player,201112110jax,tam,HayeGe98,def_int_long,0,,,,,
player,201112110jax,tam,HayeGe98,pass_defended,0,,,,,
player,201112110jax,tam,HayeGe98,sacks,0.0,,,,,
player,201112110jax,tam,HayeGe98,tackles_combined,2,,,,,
player,201112110jax,tam,HayeGe98,tackles_solo,1,,,,,
player,201112110jax,tam,HayeGe98,tackles_assists,1,,,,,
player,201112110jax,tam,HayeGe98,tackles_loss,0,,,,,
player,201112110jax,tam,HayeGe98,qb_hits,0,,,,,
player,201112110jax,tam,HayeGe98,fumbles_rec,0,,,,,
player,201112110jax,tam,HayeGe98,fumbles_rec_yds,0,,,,,
player,201112110jax,tam,HayeGe98,fumbles_rec_td,0,,,,,
player,201112110jax,tam,HayeGe98,fumbles_forced,0,,,,,
player,201112110jax,tam,MillRo99,def_int,0,,,,,
player,201112110jax,tam,MillRo99,def_int_yds,0,,,,,
player,201112110jax,tam,MillRo99,def_int_td,0,,,,,
player,201112110jax,tam,MillRo99,def_int_long,0,,,,,
player,201112110jax,tam,MillRo99,pass_defended,0,,,,,
player,201112110jax,tam,MillRo99,sacks,0.0,,,,,
player,201112110jax,tam,MillRo99,tackles_combined,2,,,,,
player,201112110jax,tam,MillRo99,tackles_solo,0,,,,,
player,201112110jax,tam,MillRo99,tackles_assists,2,,,,,
player,201112110jax,tam,MillRo99,tackles_loss,0,,,,,
player,201112110jax,tam,MillRo99,qb_hits,0,,,,,
player,201112110jax,tam,MillRo99,fumbles_rec,0,,,,,
player,201112110jax,tam,MillRo99,fumbles_rec_yds,0,,,,,
player,201112110jax,tam,MillRo99,fumbles_rec_td,0,,,,,
player,201112110jax,tam,MillRo99,fumbles_forced,0,,,,,
player,201112110jax,tam,WatsDe99,def_int,0,,,,,
player,201112110jax,tam,WatsDe99,def_int_yds,0,,,,,
player,201112110jax,tam,WatsDe99,def_int_td,0,,,,,
player,201112110jax,tam,WatsDe99,def_int_long,0,,,,,
player,201112110jax,tam,WatsDe99,pass_defended,0,,,,,
player,201112110jax,tam,WatsDe99,sacks,0.0,,,,,
player,201112110jax,tam,WatsDe99,tackles_combined,2,,,,,
player,201112110jax,tam,WatsDe99,tackles_solo,2,,,,,
player,201112110jax,tam,WatsDe99,tackles_assists,0,,,,,
player,201112110jax,tam,WatsDe99,tackles_loss,1,,,,,
player,201112110jax,tam,WatsDe99,qb_hits,0,,,,,
player,201112110jax,tam,WatsDe99,fumbles_rec,0,,,,,
player,201112110jax,tam,WatsDe99,fumbles_rec_yds,0,,,,,
player,201112110jax,tam,WatsDe99,fumbles_rec_td,0,,,,,
player,201112110jax,tam,WatsDe99,fumbles_forced,0,,,,,
player,201112110jax,tam,CutrJa00,def_int,0,,,,,
player,201112110jax,tam,CutrJa00,def_int_yds,0,,,,,
player,201112110jax,tam,CutrJa00,def_int_td,0,,,,,
player,201112110jax,tam,CutrJa00,def_int_long,0,,,,,
player,201112110jax,tam,CutrJa00,pass_defended,0,,,,,
player,201112110jax,tam,CutrJa00,sacks,0.0,,,,,
player,201112110jax,tam,CutrJa00,tackles_combined,1,,,,,
player,201112110jax,tam,CutrJa00,tackles_solo,1,,,,,
player,201112110jax,tam,CutrJa00,tackles_assists,0,,,,,
player,201112110jax,tam,CutrJa00,tackles_loss,0,,,,,
player,201112110jax,tam,CutrJa00,qb_hits,0,,,,,
player,201112110jax,tam,CutrJa00,fumbles_rec,0,,,,,
player,201112110jax,tam,CutrJa00,fumbles_rec_yds,0,,,,,
player,201112110jax,tam,CutrJa00,fumbles_rec_td,0,,,,,
player,201112110jax,tam,CutrJa00,fumbles_forced,0,,,,,
player,201112110jax,tam,DotsDe00,def_int,0,,,,,
player,201112110jax,tam,DotsDe00,def_int_yds,0,,,,,
player,201112110jax,tam,DotsDe00,def_int_td,0,,,,,
player,201112110jax,tam,DotsDe00,def_int_long,0,,,,,
player,201112110jax,tam,DotsDe00,pass_defended,0,,,,,
player,201112110jax,tam,DotsDe00,sacks,0.0,,,,,
player,201112110jax,tam,DotsDe00,tackles_combined,1,,,,,
player,201112110jax,tam,DotsDe00,tackles_solo,0,,,,,
player,201112110jax,tam,DotsDe00,tackles_assists,1,,,,,
player,201112110jax,tam,DotsDe00,tackles_loss,,,,,,
player,201112110jax,tam,DotsDe00,qb_hits,,,,,,
player,201112110jax,tam,DotsDe00,fumbles_rec,0,,,,,
player,201112110jax,tam,DotsDe00,fumbles_rec_yds,0,,,,,
player,201112110jax,tam,DotsDe00,fumbles_rec_td,0,,,,,
player,201112110jax,tam,DotsDe00,fumbles_forced,0,,,,,
player,201112110jax,tam,HaynAl20,def_int,0,,,,,
player,201112110jax,tam,HaynAl20,def_int_yds,0,,,,,
player,201112110jax,tam,HaynAl20,def_int_td,0,,,,,
player,201112110jax,tam,HaynAl20,def_int_long,0,,,,,
player,201112110jax,tam,HaynAl20,pass_defended,0,,,,,
player,201112110jax,tam,HaynAl20,sacks,0.0,,,,,
player,201112110jax,tam,HaynAl20,tackles_combined,1,,,,,
player,201112110jax,tam,HaynAl20,tackles_solo,0,,,,,
player,201112110jax,tam,HaynAl20,tackles_assists,1,,,,,
player,201112110jax,tam,HaynAl20,tackles_loss,0,,,,,
player,201112110jax,tam,HaynAl20,qb_hits,1,,,,,
player,201112110jax,tam,HaynAl20,fumbles_rec,0,,,,,
player,201112110jax,tam,HaynAl20,fumbles_rec_yds,0,,,,,
player,201112110jax,tam,HaynAl20,fumbles_rec_td,0,,,,,
player,201112110jax,tam,HaynAl20,fumbles_forced,0,,,,,
player,201112110jax,tam,LumpKr00,def_int,0,,,,,
player,201112110jax,tam,LumpKr00,def_int_yds,0,,,,,
player,201112110jax,tam,LumpKr00,def_int_td,0,,,,,
player,201112110jax,tam,LumpKr00,def_int_long,0,,,,,
player,201112110jax,tam,LumpKr00,pass_defended,0,,,,,
player,201112110jax,tam,LumpKr00,sacks,0.0,,,,,
player,201112110jax,tam,LumpKr00,tackles_combined,1,,,,,
player,201112110jax,tam,LumpKr00,tackles_solo,1,,,,,
player,201112110jax,tam,LumpKr00,tackles_assists,0,,,,,
player,201112110jax,tam,LumpKr00,tackles_loss,0,,,,,
player,201112110jax,tam,LumpKr00,qb_hits,0,,,,,
player,201112110jax,tam,LumpKr00,fumbles_rec,0,,,,,
player,201112110jax,tam,LumpKr00,fumbles_rec_yds,0,,,,,
player,201112110jax,tam,LumpKr00,fumbles_rec_td,0,,,,,
player,201112110jax,tam,LumpKr00,fumbles_forced,0,,,,,
player,201112110jax,tam,MackEl20,def_int,0,,,,,
player,201112110jax,tam,MackEl20,def_int_yds,0,,,,,
player,201112110jax,tam,MackEl20,def_int_td,0,,,,,
player,201112110jax,tam,MackEl20,def_int_long,0,,,,,
player,201112110jax,tam,MackEl20,pass_defended,0,,,,,
player,201112110jax,tam,MackEl20,sacks,0.0,,,,,
player,201112110jax,tam,MackEl20,tackles_combined,1,,,,,
player,201112110jax,tam,MackEl20,tackles_solo,1,,,,,
player,201112110jax,tam,MackEl20,tackles_assists,0,,,,,
player,201112110jax,tam,MackEl20,tackles_loss,0,,,,,
player,201112110jax,tam,MackEl20,qb_hits,0,,,,,
player,201112110jax,tam,MackEl20,fumbles_rec,0,,,,,
player,201112110jax,tam,MackEl20,fumbles_rec_yds,0,,,,,
player,201112110jax,tam,MackEl20,fumbles_rec_td,0,,,,,
player,201112110jax,tam,MackEl20,fumbles_forced,0,,,,,
player,201112110jax,tam,StocLu00,def_int,0,,,,,
player,201112110jax,tam,StocLu00,def_int_yds,0,,,,,
player,201112110jax,tam,StocLu00,def_int_td,0,,,,,
player,201112110jax,tam,StocLu00,def_int_long,0,,,,,
player,201112110jax,tam,StocLu00,pass_defended,0,,,,,
player,201112110jax,tam,StocLu00,sacks,0.0,,,,,
player,201112110jax,tam,StocLu00,tackles_combined,1,,,,,
player,201112110jax,tam,StocLu00,tackles_solo,1,,,,,
player,201112110jax,tam,StocLu00,tackles_assists,0,,,,,
player,201112110jax,tam,StocLu00,tackles_loss,,,,,,
player,201112110jax,tam,StocLu00,qb_hits,,,,,,
player,201112110jax,tam,StocLu00,fumbles_rec,0,,,,,
player,201112110jax,tam,StocLu00,fumbles_rec_yds,0,,,,,
player,201112110jax,tam,StocLu00,fumbles_rec_td,0,,,,,
player,201112110jax,tam,StocLu00,fumbles_forced,0,,,,,
player,201112110jax,jax,PoluPa99,def_int,1,,,,,
player,201112110jax,jax,PoluPa99,def_int_yds,2,,,,,
player,201112110jax,jax,PoluPa99,def_int_td,0,,,,,
player,201112110jax,jax,PoluPa99,def_int_long,2,,,,,
player,201112110jax,jax,PoluPa99,pass_defended,2,,,,,
player,201112110jax,jax,PoluPa99,sacks,0.0,,,,,
player,201112110jax,jax,PoluPa99,tackles_combined,7,,,,,
player,201112110jax,jax,PoluPa99,tackles_solo,5,,,,,
player,201112110jax,jax,PoluPa99,tackles_assists,2,,,,,
player,201112110jax,jax,PoluPa99,tackles_loss,0,,,,,
player,201112110jax,jax,PoluPa99,qb_hits,0,,,,,
player,201112110jax,jax,PoluPa99,fumbles_rec,0,,,,,
player,201112110jax,jax,PoluPa99,fumbles_rec_yds,0,,,,,
player,201112110jax,jax,PoluPa99,fumbles_rec_td,0,,,,,
player,201112110jax,jax,PoluPa99,fumbles_forced,0,,,,,
player,201112110jax,jax,YoubAs20,def_int,1,,,,,
player,201112110jax,jax,YoubAs20,def_int_yds,0,,,,,
player,201112110jax,jax,YoubAs20,def_int_td,0,,,,,
player,201112110jax,jax,YoubAs20,def_int_long,0,,,,,
player,201112110jax,jax,YoubAs20,pass_defended,2,,,,,
player,201112110jax,jax,YoubAs20,sacks,0.0,,,,,
player,201112110jax,jax,YoubAs20,tackles_combined,4,,,,,
player,201112110jax,jax,YoubAs20,tackles_solo,3,,,,,
player,201112110jax,jax,YoubAs20,tackles_assists,1,,,,,
player,201112110jax,jax,YoubAs20,tackles_loss,0,,,,,
player,201112110jax,jax,YoubAs20,qb_hits,0,,,,,
player,201112110jax,jax,YoubAs20,fumbles_rec,0,,,,,
player,201112110jax,jax,YoubAs20,fumbles_rec_yds,0,,,,,
player,201112110jax,jax,YoubAs20,fumbles_rec_td,0,,,,,
player,201112110jax,jax,YoubAs20,fumbles_forced,0,,,,,
player,201112110jax,jax,RutlKe00,def_int,1,,,,,
player,201112110jax,jax,RutlKe00,def_int_yds,12,,,,,
player,201112110jax,jax,RutlKe00,def_int_td,0,,,,,
player,201112110jax,jax,RutlKe00,def_int_long,12,,,,,
player,201112110jax,jax,RutlKe00,pass_defended,1,,,,,
player,201112110jax,jax,RutlKe00,sacks,0.0,,,,,
player,201112110jax,jax,RutlKe00,tackles_combined,0,,,,,
player,201112110jax,jax,RutlKe00,tackles_solo,0,,,,,
player,201112110jax,jax,RutlKe00,tackles_assists,0,,,,,
player,201112110jax,jax,RutlKe00,tackles_loss,0,,,,,
player,201112110jax,jax,RutlKe00,qb_hits,0,,,,,
player,201112110jax,jax,RutlKe00,fumbles_rec,0,,,,,
player,201112110jax,jax,RutlKe00,fumbles_rec_yds,0,,,,,
player,201112110jax,jax,RutlKe00,fumbles_rec_td,0,,,,,
player,201112110jax,jax,RutlKe00,fumbles_forced,0,,,,,
player,201112110jax,jax,SmitDa24,def_int,0,,,,,
player,201112110jax,jax,SmitDa24,def_int_yds,0,,,,,
player,201112110jax,jax,SmitDa24,def_int_td,0,,,,,
player,201112110jax,jax,SmitDa24,def_int_long,0,,,,,
player,201112110jax,jax,SmitDa24,pass_defended,0,,,,,
player,201112110jax,jax,SmitDa24,sacks,1.0,,,,,
player,201112110jax,jax,SmitDa24,tackles_combined,7,,,,,
player,201112110jax,jax,SmitDa24,tackles_solo,4,,,,,
player,201112110jax,jax,SmitDa24,tackles_assists,3,,,,,
player,201112110jax,jax,SmitDa24,tackles_loss,0,,,,,
player,201112110jax,jax,SmitDa24,qb_hits,1,,,,,
player,201112110jax,jax,SmitDa24,fumbles_rec,0,,,,,
player,201112110jax,jax,SmitDa24,fumbles_rec_yds,0,,,,,
player,201112110jax,jax,SmitDa24,fumbles_rec_td,0,,,,,
player,201112110jax,jax,SmitDa24,fumbles_forced,1,,,,,
player,201112110jax,jax,ColeDr20,def_int,0,,,,,
player,201112110jax,jax,ColeDr20,def_int_yds,0,,,,,
player,201112110jax,jax,ColeDr20,def_int_td,0,,,,,
player,201112110jax,jax,ColeDr20,def_int_long,0,,,,,
player,201112110jax,jax,ColeDr20,pass_defended,0,,,,,
player,201112110jax,jax,ColeDr20,sacks,1.0,,,,,
player,201112110jax,jax,ColeDr20,tackles_combined,5,,,,,
player,201112110jax,jax,ColeDr20,tackles_solo,3,,,,,
player,201112110jax,jax,ColeDr20,tackles_assists,2,,,,,
player,201112110jax,jax,ColeDr20,tackles_loss,0,,,,,
player,201112110jax,jax,ColeDr20,qb_hits,0,,,,,
player,201112110jax,jax,ColeDr20,fumbles_rec,0,,,,,
player,201112110jax,jax,ColeDr20,fumbles_rec_yds,0,,,,,
player,201112110jax,jax,ColeDr20,fumbles_rec_td,0,,,,,
player,201112110jax,jax,ColeDr20,fumbles_forced,1,,,,,
player,201112110jax,jax,AluaTy99,def_int,0,,,,,
player,201112110jax,jax,AluaTy99,def_int_yds,0,,,,,
player,201112110jax,jax,AluaTy99,def_int_td,0,,,,,
player,201112110jax,jax,AluaTy99,def_int_long,0,,,,,
player,201112110jax,jax,AluaTy99,pass_defended,0,,,,,
player,201112110jax,jax,AluaTy99,sacks,1.0,,,,,
player,201112110jax,jax,AluaTy99,tackles_combined,3,,,,,
player,201112110jax,jax,AluaTy99,tackles_solo,2,,,,,
player,201112110jax,jax,AluaTy99,tackles_assists,1,,,,,
player,201112110jax,jax,AluaTy99,tackles_loss,1,,,,,
player,201112110jax,jax,AluaTy99,qb_hits,1,,,,,
player,201112110jax,jax,AluaTy99,fumbles_rec,0,,,,,
player,201112110jax,jax,AluaTy99,fumbles_rec_yds,0,,,,,
player,201112110jax,jax,AluaTy99,fumbles_rec_td,0,,,,,
player,201112110jax,jax,AluaTy99,fumbles_forced,1,,,,,
player,201112110jax,jax,AlleRu00,def_int,0,,,,,
player,201112110jax,jax,AlleRu00,def_int_yds,0,,,,,
player,201112110jax,jax,AlleRu00,def_int_td,0,,,,,
player,201112110jax,jax,AlleRu00,def_int_long,0,,,,,
player,201112110jax,jax,AlleRu00,pass_defended,1,,,,,
player,201112110jax,jax,AlleRu00,sacks,0.0,,,,,
player,201112110jax,jax,AlleRu00,tackles_combined,7,,,,,
player,201112110jax,jax,AlleRu00,tackles_solo,6,,,,,
player,201112110jax,jax,AlleRu00,tackles_assists,1,,,,,
player,201112110jax,jax,AlleRu00,tackles_loss,0,,,,,
player,201112110jax,jax,AlleRu00,qb_hits,0,,,,,
player,201112110jax,jax,AlleRu00,fumbles_rec,0,,,,,
player,201112110jax,jax,AlleRu00,fumbles_rec_yds,0,,,,,
player,201112110jax,jax,AlleRu00,fumbles_rec_td,0,,,,,
player,201112110jax,jax,AlleRu00,fumbles_forced,1,,,,,
player,201112110jax,jax,DouzLe00,def_int,0,,,,,
player,201112110jax,jax,DouzLe00,def_int_yds,0,,,,,
player,201112110jax,jax,DouzLe00,def_int_td,0,,,,,
player,201112110jax,jax,DouzLe00,def_int_long,0,,,,,
player,201112110jax,jax,DouzLe00,pass_defended,0,,,,,
player,201112110jax,jax,DouzLe00,sacks,0.0,,,,,
player,201112110jax,jax,DouzLe00,tackles_combined,5,,,,,
player,201112110jax,jax,DouzLe00,tackles_solo,1,,,,,
player,201112110jax,jax,DouzLe00,tackles_assists,4,,,,,
player,201112110jax,jax,DouzLe00,tackles_loss,1,,,,,
player,201112110jax,jax,DouzLe00,qb_hits,0,,,,,
player,201112110jax,jax,DouzLe00,fumbles_rec,0,,,,,
player,201112110jax,jax,DouzLe00,fumbles_rec_yds,0,,,,,
player,201112110jax,jax,DouzLe00,fumbles_rec_td,0,,,,,
player,201112110jax,jax,DouzLe00,fumbles_forced,0,,,,,
player,201112110jax,jax,LandDa21,def_int,0,,,,,
player,201112110jax,jax,LandDa21,def_int_yds,0,,,,,
player,201112110jax,jax,LandDa21,def_int_td,0,,,,,
player,201112110jax,jax,LandDa21,def_int_long,0,,,,,
player,201112110jax,jax,LandDa21,pass_defended,0,,,,,
player,201112110jax,jax,LandDa21,sacks,0.0,,,,,
player,201112110jax,jax,LandDa21,tackles_combined,5,,,,,
player,201112110jax,jax,LandDa21,tackles_solo,3,,,,,
