game,2011,11,20111120,201111200min,rai,"Oakland Raiders",27,min,"Minnesota Vikings",21
player,201111200min,min,DImpRy00,def_int_yds,0,,,,,
player,201111200min,min,DImpRy00,def_int_td,0,,,,,
player,201111200min,min,DImpRy00,def_int_long,0,,,,,
player,201111200min,min,DImpRy00,pass_defended,0,,,,,
player,201111200min,min,DImpRy00,sacks,0.0,,,,,
player,201111200min,min,DImpRy00,tackles_combined,1,,,,,
player,201111200min,min,DImpRy00,tackles_solo,1,,,,,
player,201111200min,min,DImpRy00,tackles_assists,0,,,,,
player,201111200min,min,DImpRy00,tackles_loss,0,,,,,
player,201111200min,min,DImpRy00,qb_hits,0,,,,,
player,201111200min,min,DImpRy00,fumbles_rec,0,,,,,
player,201111200min,min,DImpRy00,fumbles_rec_yds,0,,,,,
player,201111200min,min,DImpRy00,fumbles_rec_td,0,,,,,
player,201111200min,min,DImpRy00,fumbles_forced,0,,,,,
player,201111200min,min,DeanLa00,def_int,0,,,,,
player,201111200min,min,DeanLa00,def_int_yds,0,,,,,
player,201111200min,min,DeanLa00,def_int_td,0,,,,,
player,201111200min,min,DeanLa00,def_int_long,0,,,,,
player,201111200min,min,DeanLa00,pass_defended,0,,,,,
player,201111200min,min,DeanLa00,sacks,0.0,,,,,
player,201111200min,min,DeanLa00,tackles_combined,1,,,,,
player,201111200min,min,DeanLa00,tackles_solo,1,,,,,
player,201111200min,min,DeanLa00,tackles_assists,0,,,,,
player,201111200min,min,DeanLa00,tackles_loss,0,,,,,
player,201111200min,min,DeanLa00,qb_hits,0,,,,,
player,201111200min,min,DeanLa00,fumbles_rec,0,,,,,
player,201111200min,min,DeanLa00,fumbles_rec_yds,0,,,,,
player,201111200min,min,DeanLa00,fumbles_rec_td,0,,,,,
player,201111200min,min,DeanLa00,fumbles_forced,0,,,,,
player,201111200min,min,FramEr99,def_int,0,,,,,
player,201111200min,min,FramEr99,def_int_yds,0,,,,,
player,201111200min,min,FramEr99,def_int_td,0,,,,,
player,201111200min,min,FramEr99,def_int_long,0,,,,,
player,201111200min,min,FramEr99,pass_defended,0,,,,,
player,201111200min,min,FramEr99,sacks,0.0,,,,,
player,201111200min,min,FramEr99,tackles_combined,1,,,,,
player,201111200min,min,FramEr99,tackles_solo,1,,,,,
player,201111200min,min,FramEr99,tackles_assists,0,,,,,
player,201111200min,min,FramEr99,tackles_loss,0,,,,,
player,201111200min,min,FramEr99,qb_hits,0,,,,,
player,201111200min,min,FramEr99,fumbles_rec,0,,,,,
player,201111200min,min,FramEr99,fumbles_rec_yds,0,,,,,
player,201111200min,min,FramEr99,fumbles_rec_td,0,,,,,
player,201111200min,min,FramEr99,fumbles_forced,0,,,,,
player,201111200min,min,longwrya01,def_int,0,,,,,
player,201111200min,min,longwrya01,def_int_yds,0,,,,,
player,201111200min,min,longwrya01,def_int_td,0,,,,,
player,201111200min,min,longwrya01,def_int_long,0,,,,,
player,201111200min,min,longwrya01,pass_defended,0,,,,,
player,201111200min,min,longwrya01,sacks,0.0,,,,,
player,201111200min,min,longwrya01,tackles_combined,1,,,,,
player,201111200min,min,longwrya01,tackles_solo,1,,,,,
player,201111200min,min,longwrya01,tackles_assists,0,,,,,
player,201111200min,min,longwrya01,tackles_loss,0,,,,,
player,201111200min,min,longwrya01,qb_hits,0,,,,,
player,201111200min,min,longwrya01,fumbles_rec,0,,,,,
player,201111200min,min,longwrya01,fumbles_rec_yds,0,,,,,
player,201111200min,min,longwrya01,fumbles_rec_td,0,,,,,
player,201111200min,min,longwrya01,fumbles_forced,0,,,,,
player,201111200min,min,OnatKe00,def_int,0,,,,,
player,201111200min,min,OnatKe00,def_int_yds,0,,,,,
player,201111200min,min,OnatKe00,def_int_td,0,,,,,
player,201111200min,min,OnatKe00,def_int_long,0,,,,,
player,201111200min,min,OnatKe00,pass_defended,0,,,,,
player,201111200min,min,OnatKe00,sacks,0.0,,,,,
player,201111200min,min,OnatKe00,tackles_combined,1,,,,,
player,201111200min,min,OnatKe00,tackles_solo,1,,,,,
player,201111200min,min,OnatKe00,tackles_assists,0,,,,,
player,201111200min,min,OnatKe00,tackles_loss,0,,,,,
player,201111200min,min,OnatKe00,qb_hits,0,,,,,
player,201111200min,min,OnatKe00,fumbles_rec,0,,,,,
player,201111200min,min,OnatKe00,fumbles_rec_yds,0,,,,,
player,201111200min,min,OnatKe00,fumbles_rec_td,0,,,,,
player,201111200min,min,OnatKe00,fumbles_forced,0,,,,,
player,201111200min,min,RaymMi00,def_int,0,,,,,
player,201111200min,min,RaymMi00,def_int_yds,0,,,,,
player,201111200min,min,RaymMi00,def_int_td,0,,,,,
player,201111200min,min,RaymMi00,def_int_long,0,,,,,
player,201111200min,min,RaymMi00,pass_defended,0,,,,,
player,201111200min,min,RaymMi00,sacks,0.0,,,,,
player,201111200min,min,RaymMi00,tackles_combined,1,,,,,
player,201111200min,min,RaymMi00,tackles_solo,0,,,,,
player,201111200min,min,RaymMi00,tackles_assists,1,,,,,
player,201111200min,min,RaymMi00,tackles_loss,0,,,,,
player,201111200min,min,RaymMi00,qb_hits,1,,,,,
player,201111200min,min,RaymMi00,fumbles_rec,0,,,,,
player,201111200min,min,RaymMi00,fumbles_rec_yds,0,,,,,
player,201111200min,min,RaymMi00,fumbles_rec_td,0,,,,,
player,201111200min,min,RaymMi00,fumbles_forced,0,,,,,
player,201111200min,min,SherMa20,def_int,0,,,,,
player,201111200min,min,SherMa20,def_int_yds,0,,,,,
player,201111200min,min,SherMa20,def_int_td,0,,,,,
player,201111200min,min,SherMa20,def_int_long,0,,,,,
player,201111200min,min,SherMa20,pass_defended,0,,,,,
player,201111200min,min,SherMa20,sacks,0.0,,,,,
player,201111200min,min,SherMa20,tackles_combined,1,,,,,
player,201111200min,min,SherMa20,tackles_solo,1,,,,,
player,201111200min,min,SherMa20,tackles_assists,0,,,,,
player,201111200min,min,SherMa20,tackles_loss,0,,,,,
player,201111200min,min,SherMa20,qb_hits,0,,,,,
player,201111200min,min,SherMa20,fumbles_rec,0,,,,,
player,201111200min,min,SherMa20,fumbles_rec_yds,0,,,,,
player,201111200min,min,SherMa20,fumbles_rec_td,0,,,,,
player,201111200min,min,SherMa20,fumbles_forced,0,,,,,
player,201111200min,rai,MoorDe02,kick_ret,1,,,,,
player,201111200min,rai,MoorDe02,kick_ret_yds,20,,,,,
player,201111200min,rai,MoorDe02,kick_ret_yds_per_ret,20.0,,,,,
player,201111200min,rai,MoorDe02,kick_ret_td,0,,,,,
player,201111200min,rai,MoorDe02,kick_ret_long,20,,,,,
player,201111200min,rai,MoorDe02,punt_ret,2,,,,,
player,201111200min,rai,MoorDe02,punt_ret_yds,34,,,,,
player,201111200min,rai,MoorDe02,punt_ret_yds_per_ret,17.0,,,,,
player,201111200min,rai,MoorDe02,punt_ret_td,0,,,,,
player,201111200min,rai,MoorDe02,punt_ret_long,34,,,,,
player,201111200min,rai,McCaBr01,kick_ret,2,,,,,
player,201111200min,rai,McCaBr01,kick_ret_yds,58,,,,,
player,201111200min,rai,McCaBr01,kick_ret_yds_per_ret,29.0,,,,,
player,201111200min,rai,McCaBr01,kick_ret_td,0,,,,,
player,201111200min,rai,McCaBr01,kick_ret_long,36,,,,,
player,201111200min,rai,McCaBr01,punt_ret,0,,,,,
player,201111200min,rai,McCaBr01,punt_ret_yds,0,,,,,
player,201111200min,rai,McCaBr01,punt_ret_yds_per_ret,,,,,,
player,201111200min,rai,McCaBr01,punt_ret_td,0,,,,,
player,201111200min,rai,McCaBr01,punt_ret_long,0,,,,,
player,201111200min,rai,JoneTa00,kick_ret,1,,,,,
player,201111200min,rai,JoneTa00,kick_ret_yds,46,,,,,
player,201111200min,rai,JoneTa00,kick_ret_yds_per_ret,46.0,,,,,
player,201111200min,rai,JoneTa00,kick_ret_td,0,,,,,
player,201111200min,rai,JoneTa00,kick_ret_long,46,,,,,
player,201111200min,rai,JoneTa00,punt_ret,0,,,,,
player,201111200min,rai,JoneTa00,punt_ret_yds,0,,,,,
player,201111200min,rai,JoneTa00,punt_ret_yds_per_ret,,,,,,
player,201111200min,rai,JoneTa00,punt_ret_td,0,,,,,
player,201111200min,rai,JoneTa00,punt_ret_long,0,,,,,
player,201111200min,min,SherMa20,kick_ret,1,,,,,
player,201111200min,min,SherMa20,kick_ret_yds,35,,,,,
player,201111200min,min,SherMa20,kick_ret_yds_per_ret,35.0,,,,,
player,201111200min,min,SherMa20,kick_ret_td,0,,,,,
player,201111200min,min,SherMa20,kick_ret_long,35,,,,,
player,201111200min,min,SherMa20,punt_ret,5,,,,,
player,201111200min,min,SherMa20,punt_ret_yds,38,,,,,
player,201111200min,min,SherMa20,punt_ret_yds_per_ret,7.6,,,,,
player,201111200min,min,SherMa20,punt_ret_td,0,,,,,
player,201111200min,min,SherMa20,punt_ret_long,15,,,,,
player,201111200min,min,BookLo00,kick_ret,3,,,,,
player,201111200min,min,BookLo00,kick_ret_yds,60,,,,,
player,201111200min,min,BookLo00,kick_ret_yds_per_ret,20.0,,,,,
player,201111200min,min,BookLo00,kick_ret_td,0,,,,,
player,201111200min,min,BookLo00,kick_ret_long,28,,,,,
player,201111200min,min,BookLo00,punt_ret,0,,,,,
player,201111200min,min,BookLo00,punt_ret_yds,0,,,,,
player,201111200min,min,BookLo00,punt_ret_yds_per_ret,,,,,,
player,201111200min,min,BookLo00,punt_ret_td,0,,,,,
player,201111200min,min,BookLo00,punt_ret_long,0,,,,,
player,201111200min,min,HarvPe00,kick_ret,1,,,,,
player,201111200min,min,HarvPe00,kick_ret_yds,14,,,,,
player,201111200min,min,HarvPe00,kick_ret_yds_per_ret,14.0,,,,,
player,201111200min,min,HarvPe00,kick_ret_td,0,,,,,
player,201111200min,min,HarvPe00,kick_ret_long,14,,,,,
player,201111200min,min,HarvPe00,punt_ret,0,,,,,
player,201111200min,min,HarvPe00,punt_ret_yds,0,,,,,
player,201111200min,min,HarvPe00,punt_ret_yds_per_ret,,,,,,
player,201111200min,min,HarvPe00,punt_ret_td,0,,,,,
player,201111200min,min,HarvPe00,punt_ret_long,0,,,,,
player,201111200min,rai,janikseb01,xpm,3,,,,,
player,201111200min,rai,janikseb01,xpa,3,,,,,
player,201111200min,rai,janikseb01,fgm,2,,,,,
player,201111200min,rai,janikseb01,fga,3,,,,,
player,201111200min,rai,janikseb01,punt,0,,,,,
player,201111200min,rai,janikseb01,punt_yds,0,,,,,
player,201111200min,rai,janikseb01,punt_yds_per_punt,,,,,,
player,201111200min,rai,janikseb01,punt_long,0,,,,,
player,201111200min,rai,LechSh20,xpm,,,,,,
player,201111200min,rai,LechSh20,xpa,,,,,,
player,201111200min,rai,LechSh20,fgm,,,,,,
player,201111200min,rai,LechSh20,fga,,,,,,
player,201111200min,rai,LechSh20,punt,6,,,,,
player,201111200min,rai,LechSh20,punt_yds,284,,,,,
player,201111200min,rai,LechSh20,punt_yds_per_punt,47.3,,,,,
player,201111200min,rai,LechSh20,punt_long,64,,,,,
player,201111200min,min,longwrya01,xpm,3,,,,,
player,201111200min,min,longwrya01,xpa,3,,,,,
player,201111200min,min,longwrya01,fgm,,,,,,
player,201111200min,min,longwrya01,fga,,,,,,
player,201111200min,min,longwrya01,punt,0,,,,,
player,201111200min,min,longwrya01,punt_yds,0,,,,,
player,201111200min,min,longwrya01,punt_yds_per_punt,,,,,,
player,201111200min,min,longwrya01,punt_long,0,,,,,
player,201111200min,min,KluwCh20,xpm,,,,,,
player,201111200min,min,KluwCh20,xpa,,,,,,
player,201111200min,min,KluwCh20,fgm,,,,,,
player,201111200min,min,KluwCh20,fga,,,,,,
player,201111200min,min,KluwCh20,punt,3,,,,,
player,201111200min,min,KluwCh20,punt_yds,133,,,,,
player,201111200min,min,KluwCh20,punt_yds_per_punt,44.3,,,,,
player,201111200min,min,KluwCh20,punt_long,50,,,,,
