game,2011,13,20111204,201112040sfo,ram,"St. Louis Rams",0,sfo,"San Francisco 49ers",26
player,201112040sfo,sfo,GoodTa99,tackles_assists,0,,,,,
player,201112040sfo,sfo,GoodTa99,tackles_loss,0,,,,,
player,201112040sfo,sfo,GoodTa99,qb_hits,0,,,,,
player,201112040sfo,sfo,GoodTa99,fumbles_rec,0,,,,,
player,201112040sfo,sfo,GoodTa99,fumbles_rec_yds,0,,,,,
player,201112040sfo,sfo,GoodTa99,fumbles_rec_td,0,,,,,
player,201112040sfo,sfo,GoodTa99,fumbles_forced,0,,,,,
player,201112040sfo,sfo,JoneCo01,def_int,0,,,,,
player,201112040sfo,sfo,JoneCo01,def_int_yds,0,,,,,
player,201112040sfo,sfo,JoneCo01,def_int_td,0,,,,,
player,201112040sfo,sfo,JoneCo01,def_int_long,0,,,,,
player,201112040sfo,sfo,JoneCo01,pass_defended,0,,,,,
player,201112040sfo,sfo,JoneCo01,sacks,0.0,,,,,
player,201112040sfo,sfo,JoneCo01,tackles_combined,2,,,,,
player,201112040sfo,sfo,JoneCo01,tackles_solo,2,,,,,
player,201112040sfo,sfo,JoneCo01,tackles_assists,0,,,,,
player,201112040sfo,sfo,JoneCo01,tackles_loss,0,,,,,
player,201112040sfo,sfo,JoneCo01,qb_hits,0,,,,,
player,201112040sfo,sfo,JoneCo01,fumbles_rec,0,,,,,
player,201112040sfo,sfo,JoneCo01,fumbles_rec_yds,0,,,,,
player,201112040sfo,sfo,JoneCo01,fumbles_rec_td,0,,,,,
player,201112040sfo,sfo,JoneCo01,fumbles_forced,0,,,,,
player,201112040sfo,sfo,BrooAh21,def_int,0,,,,,
player,201112040sfo,sfo,BrooAh21,def_int_yds,0,,,,,
player,201112040sfo,sfo,BrooAh21,def_int_td,0,,,,,
player,201112040sfo,sfo,BrooAh21,def_int_long,0,,,,,
player,201112040sfo,sfo,BrooAh21,pass_defended,0,,,,,
player,201112040sfo,sfo,BrooAh21,sacks,0.0,,,,,
player,201112040sfo,sfo,BrooAh21,tackles_combined,1,,,,,
player,201112040sfo,sfo,BrooAh21,tackles_solo,1,,,,,
player,201112040sfo,sfo,BrooAh21,tackles_assists,0,,,,,
player,201112040sfo,sfo,BrooAh21,tackles_loss,0,,,,,
player,201112040sfo,sfo,BrooAh21,qb_hits,1,,,,,
player,201112040sfo,sfo,BrooAh21,fumbles_rec,0,,,,,
player,201112040sfo,sfo,BrooAh21,fumbles_rec_yds,0,,,,,
player,201112040sfo,sfo,BrooAh21,fumbles_rec_td,0,,,,,
player,201112040sfo,sfo,BrooAh21,fumbles_forced,0,,,,,
player,201112040sfo,sfo,CullCh00,def_int,0,,,,,
player,201112040sfo,sfo,CullCh00,def_int_yds,0,,,,,
player,201112040sfo,sfo,CullCh00,def_int_td,0,,,,,
player,201112040sfo,sfo,CullCh00,def_int_long,0,,,,,
player,201112040sfo,sfo,CullCh00,pass_defended,0,,,,,
player,201112040sfo,sfo,CullCh00,sacks,0.0,,,,,
player,201112040sfo,sfo,CullCh00,tackles_combined,1,,,,,
player,201112040sfo,sfo,CullCh00,tackles_solo,1,,,,,
player,201112040sfo,sfo,CullCh00,tackles_assists,0,,,,,
player,201112040sfo,sfo,CullCh00,tackles_loss,0,,,,,
player,201112040sfo,sfo,CullCh00,qb_hits,0,,,,,
player,201112040sfo,sfo,CullCh00,fumbles_rec,0,,,,,
player,201112040sfo,sfo,CullCh00,fumbles_rec_yds,0,,,,,
player,201112040sfo,sfo,CullCh00,fumbles_rec_td,0,,,,,
player,201112040sfo,sfo,CullCh00,fumbles_forced,0,,,,,
player,201112040sfo,sfo,HaraPa20,def_int,0,,,,,
player,201112040sfo,sfo,HaraPa20,def_int_yds,0,,,,,
player,201112040sfo,sfo,HaraPa20,def_int_td,0,,,,,
player,201112040sfo,sfo,HaraPa20,def_int_long,0,,,,,
player,201112040sfo,sfo,HaraPa20,pass_defended,0,,,,,
player,201112040sfo,sfo,HaraPa20,sacks,0.0,,,,,
player,201112040sfo,sfo,HaraPa20,tackles_combined,1,,,,,
player,201112040sfo,sfo,HaraPa20,tackles_solo,1,,,,,
player,201112040sfo,sfo,HaraPa20,tackles_assists,0,,,,,
player,201112040sfo,sfo,HaraPa20,tackles_loss,0,,,,,
player,201112040sfo,sfo,HaraPa20,qb_hits,1,,,,,
player,201112040sfo,sfo,HaraPa20,fumbles_rec,0,,,,,
player,201112040sfo,sfo,HaraPa20,fumbles_rec_yds,0,,,,,
player,201112040sfo,sfo,HaraPa20,fumbles_rec_td,0,,,,,
player,201112040sfo,sfo,HaraPa20,fumbles_forced,0,,,,,
player,201112040sfo,sfo,JeanRi99,def_int,0,,,,,
player,201112040sfo,sfo,JeanRi99,def_int_yds,0,,,,,
player,201112040sfo,sfo,JeanRi99,def_int_td,0,,,,,
player,201112040sfo,sfo,JeanRi99,def_int_long,0,,,,,
player,201112040sfo,sfo,JeanRi99,pass_defended,0,,,,,
player,201112040sfo,sfo,JeanRi99,sacks,0.0,,,,,
player,201112040sfo,sfo,JeanRi99,tackles_combined,1,,,,,
player,201112040sfo,sfo,JeanRi99,tackles_solo,1,,,,,
player,201112040sfo,sfo,JeanRi99,tackles_assists,0,,,,,
player,201112040sfo,sfo,JeanRi99,tackles_loss,0,,,,,
player,201112040sfo,sfo,JeanRi99,qb_hits,0,,,,,
player,201112040sfo,sfo,JeanRi99,fumbles_rec,0,,,,,
player,201112040sfo,sfo,JeanRi99,fumbles_rec_yds,0,,,,,
player,201112040sfo,sfo,JeanRi99,fumbles_rec_td,0,,,,,
player,201112040sfo,sfo,JeanRi99,fumbles_forced,0,,,,,
player,201112040sfo,ram,MillNi00,kick_ret,2,,,,,
player,201112040sfo,ram,MillNi00,kick_ret_yds,43,,,,,
player,201112040sfo,ram,MillNi00,kick_ret_yds_per_ret,21.5,,,,,
player,201112040sfo,ram,MillNi00,kick_ret_td,0,,,,,
player,201112040sfo,ram,MillNi00,kick_ret_long,23,,,,,
player,201112040sfo,ram,MillNi00,punt_ret,0,,,,,
player,201112040sfo,ram,MillNi00,punt_ret_yds,0,,,,,
player,201112040sfo,ram,MillNi00,punt_ret_yds_per_ret,,,,,,
player,201112040sfo,ram,MillNi00,punt_ret_td,0,,,,,
player,201112040sfo,ram,MillNi00,punt_ret_long,0,,,,,
player,201112040sfo,ram,PortQu00,kick_ret,1,,,,,
player,201112040sfo,ram,PortQu00,kick_ret_yds,23,,,,,
player,201112040sfo,ram,PortQu00,kick_ret_yds_per_ret,23.0,,,,,
player,201112040sfo,ram,PortQu00,kick_ret_td,0,,,,,
player,201112040sfo,ram,PortQu00,kick_ret_long,23,,,,,
player,201112040sfo,ram,PortQu00,punt_ret,0,,,,,
player,201112040sfo,ram,PortQu00,punt_ret_yds,0,,,,,
player,201112040sfo,ram,PortQu00,punt_ret_yds_per_ret,,,,,,
player,201112040sfo,ram,PortQu00,punt_ret_td,0,,,,,
player,201112040sfo,ram,PortQu00,punt_ret_long,0,,,,,
player,201112040sfo,sfo,GinnTe00,kick_ret,1,,,,,
player,201112040sfo,sfo,GinnTe00,kick_ret_yds,31,,,,,
player,201112040sfo,sfo,GinnTe00,kick_ret_yds_per_ret,31.0,,,,,
player,201112040sfo,sfo,GinnTe00,kick_ret_td,0,,,,,
player,201112040sfo,sfo,GinnTe00,kick_ret_long,31,,,,,
player,201112040sfo,sfo,GinnTe00,punt_ret,3,,,,,
player,201112040sfo,sfo,GinnTe00,punt_ret_yds,19,,,,,
player,201112040sfo,sfo,GinnTe00,punt_ret_yds_per_ret,6.3,,,,,
player,201112040sfo,sfo,GinnTe00,punt_ret_td,0,,,,,
player,201112040sfo,sfo,GinnTe00,punt_ret_long,11,,,,,
player,201112040sfo,ram,JoneDo21,xpm,,,,,,
player,201112040sfo,ram,JoneDo21,xpa,,,,,,
player,201112040sfo,ram,JoneDo21,fgm,,,,,,
player,201112040sfo,ram,JoneDo21,fga,,,,,,
player,201112040sfo,ram,JoneDo21,punt,8,,,,,
player,201112040sfo,ram,JoneDo21,punt_yds,317,,,,,
player,201112040sfo,ram,JoneDo21,punt_yds_per_punt,39.6,,,,,
player,201112040sfo,ram,JoneDo21,punt_long,49,,,,,
player,201112040sfo,sfo,akersdav01,xpm,2,,,,,
player,201112040sfo,sfo,akersdav01,xpa,2,,,,,
player,201112040sfo,sfo,akersdav01,fgm,4,,,,,
player,201112040sfo,sfo,akersdav01,fga,4,,,,,
player,201112040sfo,sfo,akersdav01,punt,0,,,,,
player,201112040sfo,sfo,akersdav01,punt_yds,0,,,,,
player,201112040sfo,sfo,akersdav01,punt_yds_per_punt,,,,,,
player,201112040sfo,sfo,akersdav01,punt_long,0,,,,,
player,201112040sfo,sfo,LeexAn20,xpm,,,,,,
player,201112040sfo,sfo,LeexAn20,xpa,,,,,,
player,201112040sfo,sfo,LeexAn20,fgm,,,,,,
player,201112040sfo,sfo,LeexAn20,fga,,,,,,
player,201112040sfo,sfo,LeexAn20,punt,5,,,,,
player,201112040sfo,sfo,LeexAn20,punt_yds,226,,,,,
player,201112040sfo,sfo,LeexAn20,punt_yds_per_punt,45.2,,,,,
player,201112040sfo,sfo,LeexAn20,punt_long,61,,,,,
