game,2011,4,20111002,201110020dal,det,"Detroit Lions",34,dal,"Dallas Cowboys",30
player,201110020dal,dal,PhilJo00,fumbles_lost,,,,,,
player,201110020dal,det,TullSt20,def_int,1,,,,,
player,201110020dal,det,TullSt20,def_int_yds,0,,,,,
player,201110020dal,det,TullSt20,def_int_td,0,,,,,
player,201110020dal,det,TullSt20,def_int_long,0,,,,,
player,201110020dal,det,TullSt20,pass_defended,1,,,,,
player,201110020dal,det,TullSt20,sacks,0.0,,,,,
player,201110020dal,det,TullSt20,tackles_combined,12,,,,,
player,201110020dal,det,TullSt20,tackles_solo,10,,,,,
player,201110020dal,det,TullSt20,tackles_assists,2,,,,,
player,201110020dal,det,TullSt20,tackles_loss,0,,,,,
player,201110020dal,det,TullSt20,qb_hits,1,,,,,
player,201110020dal,det,TullSt20,fumbles_rec,0,,,,,
player,201110020dal,det,TullSt20,fumbles_rec_yds,0,,,,,
player,201110020dal,det,TullSt20,fumbles_rec_td,0,,,,,
player,201110020dal,det,TullSt20,fumbles_forced,0,,,,,
player,201110020dal,det,CarpBo20,def_int,1,,,,,
player,201110020dal,det,CarpBo20,def_int_yds,34,,,,,
player,201110020dal,det,CarpBo20,def_int_td,1,,,,,
player,201110020dal,det,CarpBo20,def_int_long,34,,,,,
player,201110020dal,det,CarpBo20,pass_defended,1,,,,,
player,201110020dal,det,CarpBo20,sacks,0.0,,,,,
player,201110020dal,det,CarpBo20,tackles_combined,6,,,,,
player,201110020dal,det,CarpBo20,tackles_solo,4,,,,,
player,201110020dal,det,CarpBo20,tackles_assists,2,,,,,
player,201110020dal,det,CarpBo20,tackles_loss,0,,,,,
player,201110020dal,det,CarpBo20,qb_hits,0,,,,,
player,201110020dal,det,CarpBo20,fumbles_rec,0,,,,,
player,201110020dal,det,CarpBo20,fumbles_rec_yds,0,,,,,
player,201110020dal,det,CarpBo20,fumbles_rec_td,0,,,,,
player,201110020dal,det,CarpBo20,fumbles_forced,0,,,,,
player,201110020dal,det,HousCh99,def_int,1,,,,,
player,201110020dal,det,HousCh99,def_int_yds,56,,,,,
player,201110020dal,det,HousCh99,def_int_td,1,,,,,
player,201110020dal,det,HousCh99,def_int_long,56,,,,,
player,201110020dal,det,HousCh99,pass_defended,1,,,,,
player,201110020dal,det,HousCh99,sacks,0.0,,,,,
player,201110020dal,det,HousCh99,tackles_combined,6,,,,,
player,201110020dal,det,HousCh99,tackles_solo,5,,,,,
player,201110020dal,det,HousCh99,tackles_assists,1,,,,,
player,201110020dal,det,HousCh99,tackles_loss,1,,,,,
player,201110020dal,det,HousCh99,qb_hits,0,,,,,
player,201110020dal,det,HousCh99,fumbles_rec,0,,,,,
player,201110020dal,det,HousCh99,fumbles_rec_yds,0,,,,,
player,201110020dal,det,HousCh99,fumbles_rec_td,0,,,,,
player,201110020dal,det,HousCh99,fumbles_forced,0,,,,,
player,201110020dal,det,YounWi99,def_int,0,,,,,
player,201110020dal,det,YounWi99,def_int_yds,0,,,,,
player,201110020dal,det,YounWi99,def_int_td,0,,,,,
player,201110020dal,det,YounWi99,def_int_long,0,,,,,
player,201110020dal,det,YounWi99,pass_defended,0,,,,,
player,201110020dal,det,YounWi99,sacks,1.0,,,,,
player,201110020dal,det,YounWi99,tackles_combined,2,,,,,
player,201110020dal,det,YounWi99,tackles_solo,1,,,,,
player,201110020dal,det,YounWi99,tackles_assists,1,,,,,
player,201110020dal,det,YounWi99,tackles_loss,1,,,,,
player,201110020dal,det,YounWi99,qb_hits,1,,,,,
player,201110020dal,det,YounWi99,fumbles_rec,0,,,,,
player,201110020dal,det,YounWi99,fumbles_rec_yds,0,,,,,
player,201110020dal,det,YounWi99,fumbles_rec_td,0,,,,,
player,201110020dal,det,YounWi99,fumbles_forced,0,,,,,
player,201110020dal,det,LevyDe99,def_int,0,,,,,
player,201110020dal,det,LevyDe99,def_int_yds,0,,,,,
