game,2011,9,20111106,201111060kan,mia,"Miami Dolphins",31,kan,"Kansas City Chiefs",3
player,201111060kan,mia,OdriJa99,tackles_assists,0,,,,,
player,201111060kan,mia,OdriJa99,tackles_loss,0,,,,,
player,201111060kan,mia,OdriJa99,qb_hits,1,,,,,
player,201111060kan,mia,OdriJa99,fumbles_rec,0,,,,,
player,201111060kan,mia,OdriJa99,fumbles_rec_yds,0,,,,,
player,201111060kan,mia,OdriJa99,fumbles_rec_td,0,,,,,
player,201111060kan,mia,OdriJa99,fumbles_forced,0,,,,,
player,201111060kan,mia,WakeCa00,def_int,0,,,,,
player,201111060kan,mia,WakeCa00,def_int_yds,0,,,,,
player,201111060kan,mia,WakeCa00,def_int_td,0,,,,,
player,201111060kan,mia,WakeCa00,def_int_long,0,,,,,
player,201111060kan,mia,WakeCa00,pass_defended,0,,,,,
player,201111060kan,mia,WakeCa00,sacks,0.5,,,,,
player,201111060kan,mia,WakeCa00,tackles_combined,3,,,,,
player,201111060kan,mia,WakeCa00,tackles_solo,2,,,,,
player,201111060kan,mia,WakeCa00,tackles_assists,1,,,,,
player,201111060kan,mia,WakeCa00,tackles_loss,1,,,,,
player,201111060kan,mia,WakeCa00,qb_hits,1,,,,,
player,201111060kan,mia,WakeCa00,fumbles_rec,0,,,,,
player,201111060kan,mia,WakeCa00,fumbles_rec_yds,0,,,,,
player,201111060kan,mia,WakeCa00,fumbles_rec_td,0,,,,,
player,201111060kan,mia,WakeCa00,fumbles_forced,0,,,,,
player,201111060kan,mia,DansKa20,def_int,0,,,,,
player,201111060kan,mia,DansKa20,def_int_yds,0,,,,,
player,201111060kan,mia,DansKa20,def_int_td,0,,,,,
player,201111060kan,mia,DansKa20,def_int_long,0,,,,,
player,201111060kan,mia,DansKa20,pass_defended,0,,,,,
player,201111060kan,mia,DansKa20,sacks,0.0,,,,,
player,201111060kan,mia,DansKa20,tackles_combined,10,,,,,
player,201111060kan,mia,DansKa20,tackles_solo,10,,,,,
player,201111060kan,mia,DansKa20,tackles_assists,0,,,,,
player,201111060kan,mia,DansKa20,tackles_loss,2,,,,,
player,201111060kan,mia,DansKa20,qb_hits,0,,,,,
player,201111060kan,mia,DansKa20,fumbles_rec,0,,,,,
player,201111060kan,mia,DansKa20,fumbles_rec_yds,0,,,,,
player,201111060kan,mia,DansKa20,fumbles_rec_td,0,,,,,
player,201111060kan,mia,DansKa20,fumbles_forced,0,,,,,
player,201111060kan,mia,BellYe20,def_int,0,,,,,
player,201111060kan,mia,BellYe20,def_int_yds,0,,,,,
player,201111060kan,mia,BellYe20,def_int_td,0,,,,,
player,201111060kan,mia,BellYe20,def_int_long,0,,,,,
player,201111060kan,mia,BellYe20,pass_defended,0,,,,,
player,201111060kan,mia,BellYe20,sacks,0.0,,,,,
player,201111060kan,mia,BellYe20,tackles_combined,5,,,,,
player,201111060kan,mia,BellYe20,tackles_solo,5,,,,,
player,201111060kan,mia,BellYe20,tackles_assists,0,,,,,
player,201111060kan,mia,BellYe20,tackles_loss,0,,,,,
player,201111060kan,mia,BellYe20,qb_hits,1,,,,,
player,201111060kan,mia,BellYe20,fumbles_rec,0,,,,,
player,201111060kan,mia,BellYe20,fumbles_rec_yds,0,,,,,
player,201111060kan,mia,BellYe20,fumbles_rec_td,0,,,,,
player,201111060kan,mia,BellYe20,fumbles_forced,0,,,,,
player,201111060kan,mia,SmitSe99,def_int,0,,,,,
player,201111060kan,mia,SmitSe99,def_int_yds,0,,,,,
player,201111060kan,mia,SmitSe99,def_int_td,0,,,,,
player,201111060kan,mia,SmitSe99,def_int_long,0,,,,,
player,201111060kan,mia,SmitSe99,pass_defended,1,,,,,
player,201111060kan,mia,SmitSe99,sacks,0.0,,,,,
player,201111060kan,mia,SmitSe99,tackles_combined,4,,,,,
player,201111060kan,mia,SmitSe99,tackles_solo,4,,,,,
player,201111060kan,mia,SmitSe99,tackles_assists,0,,,,,
player,201111060kan,mia,SmitSe99,tackles_loss,0,,,,,
player,201111060kan,mia,SmitSe99,qb_hits,0,,,,,
player,201111060kan,mia,SmitSe99,fumbles_rec,0,,,,,
player,201111060kan,mia,SmitSe99,fumbles_rec_yds,0,,,,,
player,201111060kan,mia,SmitSe99,fumbles_rec_td,0,,,,,
player,201111060kan,mia,SmitSe99,fumbles_forced,0,,,,,
player,201111060kan,mia,AlleWi20,def_int,0,,,,,
player,201111060kan,mia,AlleWi20,def_int_yds,0,,,,,
player,201111060kan,mia,AlleWi20,def_int_td,0,,,,,
player,201111060kan,mia,AlleWi20,def_int_long,0,,,,,
player,201111060kan,mia,AlleWi20,pass_defended,0,,,,,
player,201111060kan,mia,AlleWi20,sacks,0.0,,,,,
player,201111060kan,mia,AlleWi20,tackles_combined,3,,,,,
player,201111060kan,mia,AlleWi20,tackles_solo,3,,,,,
player,201111060kan,mia,AlleWi20,tackles_assists,0,,,,,
player,201111060kan,mia,AlleWi20,tackles_loss,1,,,,,
player,201111060kan,mia,AlleWi20,qb_hits,0,,,,,
player,201111060kan,mia,AlleWi20,fumbles_rec,0,,,,,
player,201111060kan,mia,AlleWi20,fumbles_rec_yds,0,,,,,
player,201111060kan,mia,AlleWi20,fumbles_rec_td,0,,,,,
player,201111060kan,mia,AlleWi20,fumbles_forced,0,,,,,
player,201111060kan,mia,CarrNo00,def_int,0,,,,,
player,201111060kan,mia,CarrNo00,def_int_yds,0,,,,,
player,201111060kan,mia,CarrNo00,def_int_td,0,,,,,
player,201111060kan,mia,CarrNo00,def_int_long,0,,,,,
player,201111060kan,mia,CarrNo00,pass_defended,0,,,,,
player,201111060kan,mia,CarrNo00,sacks,0.0,,,,,
player,201111060kan,mia,CarrNo00,tackles_combined,3,,,,,
player,201111060kan,mia,CarrNo00,tackles_solo,3,,,,,
player,201111060kan,mia,CarrNo00,tackles_assists,0,,,,,
player,201111060kan,mia,CarrNo00,tackles_loss,0,,,,,
player,201111060kan,mia,CarrNo00,qb_hits,0,,,,,
player,201111060kan,mia,CarrNo00,fumbles_rec,0,,,,,
player,201111060kan,mia,CarrNo00,fumbles_rec_yds,0,,,,,
player,201111060kan,mia,CarrNo00,fumbles_rec_td,0,,,,,
player,201111060kan,mia,CarrNo00,fumbles_forced,0,,,,,
player,201111060kan,mia,JoneRe99,def_int,0,,,,,
player,201111060kan,mia,JoneRe99,def_int_yds,0,,,,,
player,201111060kan,mia,JoneRe99,def_int_td,0,,,,,
player,201111060kan,mia,JoneRe99,def_int_long,0,,,,,
player,201111060kan,mia,JoneRe99,pass_defended,0,,,,,
player,201111060kan,mia,JoneRe99,sacks,0.0,,,,,
player,201111060kan,mia,JoneRe99,tackles_combined,3,,,,,
player,201111060kan,mia,JoneRe99,tackles_solo,3,,,,,
player,201111060kan,mia,JoneRe99,tackles_assists,0,,,,,
player,201111060kan,mia,JoneRe99,tackles_loss,0,,,,,
player,201111060kan,mia,JoneRe99,qb_hits,0,,,,,
player,201111060kan,mia,JoneRe99,fumbles_rec,0,,,,,
player,201111060kan,mia,JoneRe99,fumbles_rec_yds,0,,,,,
player,201111060kan,mia,JoneRe99,fumbles_rec_td,0,,,,,
player,201111060kan,mia,JoneRe99,fumbles_forced,0,,,,,
player,201111060kan,mia,MisiKo99,def_int,0,,,,,
player,201111060kan,mia,MisiKo99,def_int_yds,0,,,,,
player,201111060kan,mia,MisiKo99,def_int_td,0,,,,,
player,201111060kan,mia,MisiKo99,def_int_long,0,,,,,
player,201111060kan,mia,MisiKo99,pass_defended,0,,,,,
player,201111060kan,mia,MisiKo99,sacks,0.0,,,,,
player,201111060kan,mia,MisiKo99,tackles_combined,3,,,,,
player,201111060kan,mia,MisiKo99,tackles_solo,1,,,,,
player,201111060kan,mia,MisiKo99,tackles_assists,2,,,,,
player,201111060kan,mia,MisiKo99,tackles_loss,0,,,,,
player,201111060kan,mia,MisiKo99,qb_hits,0,,,,,
player,201111060kan,mia,MisiKo99,fumbles_rec,0,,,,,
player,201111060kan,mia,MisiKo99,fumbles_rec_yds,0,,,,,
player,201111060kan,mia,MisiKo99,fumbles_rec_td,0,,,,,
player,201111060kan,mia,MisiKo99,fumbles_forced,0,,,,,
player,201111060kan,mia,MitcMa99,def_int,0,,,,,
player,201111060kan,mia,MitcMa99,def_int_yds,0,,,,,
player,201111060kan,mia,MitcMa99,def_int_td,0,,,,,
player,201111060kan,mia,MitcMa99,def_int_long,0,,,,,
player,201111060kan,mia,MitcMa99,pass_defended,0,,,,,
player,201111060kan,mia,MitcMa99,sacks,0.0,,,,,
player,201111060kan,mia,MitcMa99,tackles_combined,2,,,,,
player,201111060kan,mia,MitcMa99,tackles_solo,2,,,,,
player,201111060kan,mia,MitcMa99,tackles_assists,0,,,,,
player,201111060kan,mia,MitcMa99,tackles_loss,0,,,,,
player,201111060kan,mia,MitcMa99,qb_hits,0,,,,,
player,201111060kan,mia,MitcMa99,fumbles_rec,0,,,,,
player,201111060kan,mia,MitcMa99,fumbles_rec_yds,0,,,,,
player,201111060kan,mia,MitcMa99,fumbles_rec_td,0,,,,,
player,201111060kan,mia,MitcMa99,fumbles_forced,0,,,,,
player,201111060kan,mia,SoliPa99,def_int,0,,,,,
player,201111060kan,mia,SoliPa99,def_int_yds,0,,,,,
player,201111060kan,mia,SoliPa99,def_int_td,0,,,,,
player,201111060kan,mia,SoliPa99,def_int_long,0,,,,,
player,201111060kan,mia,SoliPa99,pass_defended,0,,,,,
player,201111060kan,mia,SoliPa99,sacks,0.0,,,,,
player,201111060kan,mia,SoliPa99,tackles_combined,2,,,,,
player,201111060kan,mia,SoliPa99,tackles_solo,1,,,,,
player,201111060kan,mia,SoliPa99,tackles_assists,1,,,,,
player,201111060kan,mia,SoliPa99,tackles_loss,0,,,,,
player,201111060kan,mia,SoliPa99,qb_hits,0,,,,,
player,201111060kan,mia,SoliPa99,fumbles_rec,0,,,,,
player,201111060kan,mia,SoliPa99,fumbles_rec_yds,0,,,,,
player,201111060kan,mia,SoliPa99,fumbles_rec_td,0,,,,,
player,201111060kan,mia,SoliPa99,fumbles_forced,0,,,,,
player,201111060kan,mia,StarRa20,def_int,0,,,,,
player,201111060kan,mia,StarRa20,def_int_yds,0,,,,,
player,201111060kan,mia,StarRa20,def_int_td,0,,,,,
player,201111060kan,mia,StarRa20,def_int_long,0,,,,,
player,201111060kan,mia,StarRa20,pass_defended,0,,,,,
player,201111060kan,mia,StarRa20,sacks,0.0,,,,,
player,201111060kan,mia,StarRa20,tackles_combined,2,,,,,
player,201111060kan,mia,StarRa20,tackles_solo,2,,,,,
player,201111060kan,mia,StarRa20,tackles_assists,0,,,,,
player,201111060kan,mia,StarRa20,tackles_loss,0,,,,,
player,201111060kan,mia,StarRa20,qb_hits,0,,,,,
player,201111060kan,mia,StarRa20,fumbles_rec,0,,,,,
player,201111060kan,mia,StarRa20,fumbles_rec_yds,0,,,,,
player,201111060kan,mia,StarRa20,fumbles_rec_td,0,,,,,
player,201111060kan,mia,StarRa20,fumbles_forced,0,,,,,
player,201111060kan,mia,WilsJi00,def_int,0,,,,,
player,201111060kan,mia,WilsJi00,def_int_yds,0,,,,,
player,201111060kan,mia,WilsJi00,def_int_td,0,,,,,
player,201111060kan,mia,WilsJi00,def_int_long,0,,,,,
player,201111060kan,mia,WilsJi00,pass_defended,1,,,,,
player,201111060kan,mia,WilsJi00,sacks,0.0,,,,,
player,201111060kan,mia,WilsJi00,tackles_combined,2,,,,,
player,201111060kan,mia,WilsJi00,tackles_solo,2,,,,,
player,201111060kan,mia,WilsJi00,tackles_assists,0,,,,,
player,201111060kan,mia,WilsJi00,tackles_loss,0,,,,,
player,201111060kan,mia,WilsJi00,qb_hits,0,,,,,
player,201111060kan,mia,WilsJi00,fumbles_rec,0,,,,,
player,201111060kan,mia,WilsJi00,fumbles_rec_yds,0,,,,,
player,201111060kan,mia,WilsJi00,fumbles_rec_td,0,,,,,
player,201111060kan,mia,WilsJi00,fumbles_forced,0,,,,,
player,201111060kan,mia,ClemCh97,def_int,0,,,,,
player,201111060kan,mia,ClemCh97,def_int_yds,0,,,,,
player,201111060kan,mia,ClemCh97,def_int_td,0,,,,,
player,201111060kan,mia,ClemCh97,def_int_long,0,,,,,
player,201111060kan,mia,ClemCh97,pass_defended,0,,,,,
player,201111060kan,mia,ClemCh97,sacks,0.0,,,,,
player,201111060kan,mia,ClemCh97,tackles_combined,1,,,,,
player,201111060kan,mia,ClemCh97,tackles_solo,1,,,,,
player,201111060kan,mia,ClemCh97,tackles_assists,0,,,,,
player,201111060kan,mia,ClemCh97,tackles_loss,0,,,,,
player,201111060kan,mia,ClemCh97,qb_hits,0,,,,,
player,201111060kan,mia,ClemCh97,fumbles_rec,0,,,,,
player,201111060kan,mia,ClemCh97,fumbles_rec_yds,0,,,,,
player,201111060kan,mia,ClemCh97,fumbles_rec_td,0,,,,,
player,201111060kan,mia,ClemCh97,fumbles_forced,0,,,,,
player,201111060kan,mia,FielBr20,def_int,0,,,,,
player,201111060kan,mia,FielBr20,def_int_yds,0,,,,,
player,201111060kan,mia,FielBr20,def_int_td,0,,,,,
player,201111060kan,mia,FielBr20,def_int_long,0,,,,,
player,201111060kan,mia,FielBr20,pass_defended,0,,,,,
player,201111060kan,mia,FielBr20,sacks,0.0,,,,,
player,201111060kan,mia,FielBr20,tackles_combined,1,,,,,
player,201111060kan,mia,FielBr20,tackles_solo,1,,,,,
player,201111060kan,mia,FielBr20,tackles_assists,0,,,,,
player,201111060kan,mia,FielBr20,tackles_loss,0,,,,,
player,201111060kan,mia,FielBr20,qb_hits,0,,,,,
player,201111060kan,mia,FielBr20,fumbles_rec,0,,,,,
player,201111060kan,mia,FielBr20,fumbles_rec_yds,0,,,,,
player,201111060kan,mia,FielBr20,fumbles_rec_td,0,,,,,
player,201111060kan,mia,FielBr20,fumbles_forced,0,,,,,
player,201111060kan,mia,SpitAu99,def_int,0,,,,,
player,201111060kan,mia,SpitAu99,def_int_yds,0,,,,,
player,201111060kan,mia,SpitAu99,def_int_td,0,,,,,
player,201111060kan,mia,SpitAu99,def_int_long,0,,,,,
player,201111060kan,mia,SpitAu99,pass_defended,0,,,,,
player,201111060kan,mia,SpitAu99,sacks,0.0,,,,,
player,201111060kan,mia,SpitAu99,tackles_combined,1,,,,,
player,201111060kan,mia,SpitAu99,tackles_solo,1,,,,,
player,201111060kan,mia,SpitAu99,tackles_assists,0,,,,,
player,201111060kan,mia,SpitAu99,tackles_loss,0,,,,,
player,201111060kan,mia,SpitAu99,qb_hits,0,,,,,
player,201111060kan,mia,SpitAu99,fumbles_rec,0,,,,,
player,201111060kan,mia,SpitAu99,fumbles_rec_yds,0,,,,,
player,201111060kan,mia,SpitAu99,fumbles_rec_td,0,,,,,
player,201111060kan,mia,SpitAu99,fumbles_forced,0,,,,,
player,201111060kan,mia,TaylJa03,def_int,0,,,,,
player,201111060kan,mia,TaylJa03,def_int_yds,0,,,,,
player,201111060kan,mia,TaylJa03,def_int_td,0,,,,,
player,201111060kan,mia,TaylJa03,def_int_long,0,,,,,
player,201111060kan,mia,TaylJa03,pass_defended,0,,,,,
player,201111060kan,mia,TaylJa03,sacks,0.0,,,,,
player,201111060kan,mia,TaylJa03,tackles_combined,1,,,,,
player,201111060kan,mia,TaylJa03,tackles_solo,1,,,,,
player,201111060kan,mia,TaylJa03,tackles_assists,0,,,,,
player,201111060kan,mia,TaylJa03,tackles_loss,0,,,,,
player,201111060kan,mia,TaylJa03,qb_hits,1,,,,,
player,201111060kan,mia,TaylJa03,fumbles_rec,0,,,,,
player,201111060kan,mia,TaylJa03,fumbles_rec_yds,0,,,,,
player,201111060kan,mia,TaylJa03,fumbles_rec_td,0,,,,,
player,201111060kan,mia,TaylJa03,fumbles_forced,0,,,,,
player,201111060kan,mia,OlshIg20,def_int,,,,,,
player,201111060kan,mia,OlshIg20,def_int_yds,,,,,,
player,201111060kan,mia,OlshIg20,def_int_td,,,,,,
player,201111060kan,mia,OlshIg20,def_int_long,,,,,,
player,201111060kan,mia,OlshIg20,pass_defended,0,,,,,
player,201111060kan,mia,OlshIg20,sacks,0.0,,,,,
player,201111060kan,mia,OlshIg20,tackles_combined,1,,,,,
player,201111060kan,mia,OlshIg20,tackles_solo,1,,,,,
player,201111060kan,mia,OlshIg20,tackles_assists,0,,,,,
player,201111060kan,mia,OlshIg20,tackles_loss,0,,,,,
player,201111060kan,mia,OlshIg20,qb_hits,0,,,,,
player,201111060kan,mia,OlshIg20,fumbles_rec,0,,,,,
player,201111060kan,mia,OlshIg20,fumbles_rec_yds,,,,,,
player,201111060kan,mia,OlshIg20,fumbles_rec_td,,,,,,
player,201111060kan,mia,OlshIg20,fumbles_forced,1,,,,,
player,201111060kan,kan,BelcJo00,def_int,0,,,,,
player,201111060kan,kan,BelcJo00,def_int_yds,0,,,,,
player,201111060kan,kan,BelcJo00,def_int_td,0,,,,,
player,201111060kan,kan,BelcJo00,def_int_long,0,,,,,
player,201111060kan,kan,BelcJo00,pass_defended,0,,,,,
player,201111060kan,kan,BelcJo00,sacks,0.0,,,,,
player,201111060kan,kan,BelcJo00,tackles_combined,8,,,,,
player,201111060kan,kan,BelcJo00,tackles_solo,5,,,,,
player,201111060kan,kan,BelcJo00,tackles_assists,3,,,,,
player,201111060kan,kan,BelcJo00,tackles_loss,0,,,,,
player,201111060kan,kan,BelcJo00,qb_hits,0,,,,,
player,201111060kan,kan,BelcJo00,fumbles_rec,0,,,,,
player,201111060kan,kan,BelcJo00,fumbles_rec_yds,0,,,,,
player,201111060kan,kan,BelcJo00,fumbles_rec_td,0,,,,,
player,201111060kan,kan,BelcJo00,fumbles_forced,0,,,,,
player,201111060kan,kan,FlowBr99,def_int,0,,,,,
player,201111060kan,kan,FlowBr99,def_int_yds,0,,,,,
player,201111060kan,kan,FlowBr99,def_int_td,0,,,,,
player,201111060kan,kan,FlowBr99,def_int_long,0,,,,,
player,201111060kan,kan,FlowBr99,pass_defended,0,,,,,
player,201111060kan,kan,FlowBr99,sacks,0.0,,,,,
player,201111060kan,kan,FlowBr99,tackles_combined,6,,,,,
player,201111060kan,kan,FlowBr99,tackles_solo,6,,,,,
player,201111060kan,kan,FlowBr99,tackles_assists,0,,,,,
player,201111060kan,kan,FlowBr99,tackles_loss,0,,,,,
player,201111060kan,kan,FlowBr99,qb_hits,0,,,,,
player,201111060kan,kan,FlowBr99,fumbles_rec,0,,,,,
player,201111060kan,kan,FlowBr99,fumbles_rec_yds,0,,,,,
player,201111060kan,kan,FlowBr99,fumbles_rec_td,0,,,,,
player,201111060kan,kan,FlowBr99,fumbles_forced,0,,,,,
player,201111060kan,kan,JohnDe25,def_int,0,,,,,
player,201111060kan,kan,JohnDe25,def_int_yds,0,,,,,
player,201111060kan,kan,JohnDe25,def_int_td,0,,,,,
player,201111060kan,kan,JohnDe25,def_int_long,0,,,,,
player,201111060kan,kan,JohnDe25,pass_defended,0,,,,,
player,201111060kan,kan,JohnDe25,sacks,0.0,,,,,
player,201111060kan,kan,JohnDe25,tackles_combined,5,,,,,
player,201111060kan,kan,JohnDe25,tackles_solo,3,,,,,
player,201111060kan,kan,JohnDe25,tackles_assists,2,,,,,
player,201111060kan,kan,JohnDe25,tackles_loss,1,,,,,
player,201111060kan,kan,JohnDe25,qb_hits,0,,,,,
player,201111060kan,kan,JohnDe25,fumbles_rec,0,,,,,
player,201111060kan,kan,JohnDe25,fumbles_rec_yds,0,,,,,
player,201111060kan,kan,JohnDe25,fumbles_rec_td,0,,,,,
player,201111060kan,kan,JohnDe25,fumbles_forced,0,,,,,
player,201111060kan,kan,CarrBr99,def_int,0,,,,,
player,201111060kan,kan,CarrBr99,def_int_yds,0,,,,,
player,201111060kan,kan,CarrBr99,def_int_td,0,,,,,
player,201111060kan,kan,CarrBr99,def_int_long,0,,,,,
player,201111060kan,kan,CarrBr99,pass_defended,0,,,,,
player,201111060kan,kan,CarrBr99,sacks,0.0,,,,,
player,201111060kan,kan,CarrBr99,tackles_combined,4,,,,,
player,201111060kan,kan,CarrBr99,tackles_solo,3,,,,,
player,201111060kan,kan,CarrBr99,tackles_assists,1,,,,,
player,201111060kan,kan,CarrBr99,tackles_loss,0,,,,,
player,201111060kan,kan,CarrBr99,qb_hits,0,,,,,
player,201111060kan,kan,CarrBr99,fumbles_rec,0,,,,,
player,201111060kan,kan,CarrBr99,fumbles_rec_yds,0,,,,,
player,201111060kan,kan,CarrBr99,fumbles_rec_td,0,,,,,
player,201111060kan,kan,CarrBr99,fumbles_forced,0,,,,,
player,201111060kan,kan,GreeCo01,def_int,0,,,,,
player,201111060kan,kan,GreeCo01,def_int_yds,0,,,,,
player,201111060kan,kan,GreeCo01,def_int_td,0,,,,,
player,201111060kan,kan,GreeCo01,def_int_long,0,,,,,
player,201111060kan,kan,GreeCo01,pass_defended,0,,,,,
player,201111060kan,kan,GreeCo01,sacks,0.0,,,,,
player,201111060kan,kan,GreeCo01,tackles_combined,4,,,,,
player,201111060kan,kan,GreeCo01,tackles_solo,2,,,,,
player,201111060kan,kan,GreeCo01,tackles_assists,2,,,,,
player,201111060kan,kan,GreeCo01,tackles_loss,0,,,,,
player,201111060kan,kan,GreeCo01,qb_hits,0,,,,,
player,201111060kan,kan,GreeCo01,fumbles_rec,0,,,,,
player,201111060kan,kan,GreeCo01,fumbles_rec_yds,0,,,,,
player,201111060kan,kan,GreeCo01,fumbles_rec_td,0,,,,,
player,201111060kan,kan,GreeCo01,fumbles_forced,0,,,,,
player,201111060kan,kan,GregKe20,def_int,0,,,,,
player,201111060kan,kan,GregKe20,def_int_yds,0,,,,,
player,201111060kan,kan,GregKe20,def_int_td,0,,,,,
player,201111060kan,kan,GregKe20,def_int_long,0,,,,,
player,201111060kan,kan,GregKe20,pass_defended,0,,,,,
player,201111060kan,kan,GregKe20,sacks,0.0,,,,,
player,201111060kan,kan,GregKe20,tackles_combined,4,,,,,
player,201111060kan,kan,GregKe20,tackles_solo,4,,,,,
player,201111060kan,kan,GregKe20,tackles_assists,0,,,,,
player,201111060kan,kan,GregKe20,tackles_loss,0,,,,,
player,201111060kan,kan,GregKe20,qb_hits,0,,,,,
player,201111060kan,kan,GregKe20,fumbles_rec,0,,,,,
player,201111060kan,kan,GregKe20,fumbles_rec_yds,0,,,,,
player,201111060kan,kan,GregKe20,fumbles_rec_td,0,,,,,
player,201111060kan,kan,GregKe20,fumbles_forced,0,,,,,
player,201111060kan,kan,LewiKe00,def_int,0,,,,,
player,201111060kan,kan,LewiKe00,def_int_yds,0,,,,,
player,201111060kan,kan,LewiKe00,def_int_td,0,,,,,
player,201111060kan,kan,LewiKe00,def_int_long,0,,,,,
player,201111060kan,kan,LewiKe00,pass_defended,1,,,,,
player,201111060kan,kan,LewiKe00,sacks,0.0,,,,,
player,201111060kan,kan,LewiKe00,tackles_combined,3,,,,,
player,201111060kan,kan,LewiKe00,tackles_solo,3,,,,,
player,201111060kan,kan,LewiKe00,tackles_assists,0,,,,,
player,201111060kan,kan,LewiKe00,tackles_loss,0,,,,,
player,201111060kan,kan,LewiKe00,qb_hits,0,,,,,
player,201111060kan,kan,LewiKe00,fumbles_rec,0,,,,,
player,201111060kan,kan,LewiKe00,fumbles_rec_yds,0,,,,,
player,201111060kan,kan,LewiKe00,fumbles_rec_td,0,,,,,
player,201111060kan,kan,LewiKe00,fumbles_forced,0,,,,,
player,201111060kan,kan,HaliTa20,def_int,0,,,,,
player,201111060kan,kan,HaliTa20,def_int_yds,0,,,,,
player,201111060kan,kan,HaliTa20,def_int_td,0,,,,,
player,201111060kan,kan,HaliTa20,def_int_long,0,,,,,
player,201111060kan,kan,HaliTa20,pass_defended,0,,,,,
player,201111060kan,kan,HaliTa20,sacks,0.0,,,,,
player,201111060kan,kan,HaliTa20,tackles_combined,2,,,,,
player,201111060kan,kan,HaliTa20,tackles_solo,2,,,,,
player,201111060kan,kan,HaliTa20,tackles_assists,0,,,,,
player,201111060kan,kan,HaliTa20,tackles_loss,0,,,,,
player,201111060kan,kan,HaliTa20,qb_hits,1,,,,,
player,201111060kan,kan,HaliTa20,fumbles_rec,0,,,,,
player,201111060kan,kan,HaliTa20,fumbles_rec_yds,0,,,,,
player,201111060kan,kan,HaliTa20,fumbles_rec_td,0,,,,,
player,201111060kan,kan,HaliTa20,fumbles_forced,0,,,,,
player,201111060kan,kan,HousJu00,def_int,0,,,,,
player,201111060kan,kan,HousJu00,def_int_yds,0,,,,,
player,201111060kan,kan,HousJu00,def_int_td,0,,,,,
player,201111060kan,kan,HousJu00,def_int_long,0,,,,,
player,201111060kan,kan,HousJu00,pass_defended,0,,,,,
player,201111060kan,kan,HousJu00,sacks,0.0,,,,,
player,201111060kan,kan,HousJu00,tackles_combined,2,,,,,
player,201111060kan,kan,HousJu00,tackles_solo,1,,,,,
player,201111060kan,kan,HousJu00,tackles_assists,1,,,,,
player,201111060kan,kan,HousJu00,tackles_loss,0,,,,,
player,201111060kan,kan,HousJu00,qb_hits,0,,,,,
player,201111060kan,kan,HousJu00,fumbles_rec,0,,,,,
player,201111060kan,kan,HousJu00,fumbles_rec_yds,0,,,,,
player,201111060kan,kan,HousJu00,fumbles_rec_td,0,,,,,
player,201111060kan,kan,HousJu00,fumbles_forced,0,,,,,
player,201111060kan,kan,DaniTr20,def_int,0,,,,,
player,201111060kan,kan,DaniTr20,def_int_yds,0,,,,,
player,201111060kan,kan,DaniTr20,def_int_td,0,,,,,
player,201111060kan,kan,DaniTr20,def_int_long,0,,,,,
player,201111060kan,kan,DaniTr20,pass_defended,0,,,,,
player,201111060kan,kan,DaniTr20,sacks,0.0,,,,,
player,201111060kan,kan,DaniTr20,tackles_combined,1,,,,,
player,201111060kan,kan,DaniTr20,tackles_solo,1,,,,,
player,201111060kan,kan,DaniTr20,tackles_assists,0,,,,,
player,201111060kan,kan,DaniTr20,tackles_loss,0,,,,,
player,201111060kan,kan,DaniTr20,qb_hits,0,,,,,
player,201111060kan,kan,DaniTr20,fumbles_rec,0,,,,,
player,201111060kan,kan,DaniTr20,fumbles_rec_yds,0,,,,,
player,201111060kan,kan,DaniTr20,fumbles_rec_td,0,,,,,
player,201111060kan,kan,DaniTr20,fumbles_forced,0,,,,,
player,201111060kan,kan,DorsGl99,def_int,0,,,,,
player,201111060kan,kan,DorsGl99,def_int_yds,0,,,,,
player,201111060kan,kan,DorsGl99,def_int_td,0,,,,,
player,201111060kan,kan,DorsGl99,def_int_long,0,,,,,
player,201111060kan,kan,DorsGl99,pass_defended,0,,,,,
player,201111060kan,kan,DorsGl99,sacks,0.0,,,,,
player,201111060kan,kan,DorsGl99,tackles_combined,1,,,,,
player,201111060kan,kan,DorsGl99,tackles_solo,0,,,,,
player,201111060kan,kan,DorsGl99,tackles_assists,1,,,,,
player,201111060kan,kan,DorsGl99,tackles_loss,0,,,,,
player,201111060kan,kan,DorsGl99,qb_hits,0,,,,,
player,201111060kan,kan,DorsGl99,fumbles_rec,0,,,,,
player,201111060kan,kan,DorsGl99,fumbles_rec_yds,0,,,,,
player,201111060kan,kan,DorsGl99,fumbles_rec_td,0,,,,,
player,201111060kan,kan,DorsGl99,fumbles_forced,0,,,,,
player,201111060kan,kan,GordAm20,def_int,0,,,,,
player,201111060kan,kan,GordAm20,def_int_yds,0,,,,,
player,201111060kan,kan,GordAm20,def_int_td,0,,,,,
player,201111060kan,kan,GordAm20,def_int_long,0,,,,,
player,201111060kan,kan,GordAm20,pass_defended,0,,,,,
player,201111060kan,kan,GordAm20,sacks,0.0,,,,,
player,201111060kan,kan,GordAm20,tackles_combined,1,,,,,
player,201111060kan,kan,GordAm20,tackles_solo,1,,,,,
player,201111060kan,kan,GordAm20,tackles_assists,0,,,,,
player,201111060kan,kan,GordAm20,tackles_loss,0,,,,,
player,201111060kan,kan,GordAm20,qb_hits,0,,,,,
