game,2011,10,20111113,201111130cin,pit,"Pittsburgh Steelers",24,cin,"Cincinnati Bengals",17
player,201111130cin,pit,GayxWi99,def_int,1,,,,,
player,201111130cin,pit,GayxWi99,def_int_yds,12,,,,,
player,201111130cin,pit,GayxWi99,def_int_td,0,,,,,
player,201111130cin,pit,GayxWi99,def_int_long,12,,,,,
player,201111130cin,pit,GayxWi99,pass_defended,4,,,,,
player,201111130cin,pit,GayxWi99,sacks,0.0,,,,,
player,201111130cin,pit,GayxWi99,tackles_combined,3,,,,,
player,201111130cin,pit,GayxWi99,tackles_solo,2,,,,,
player,201111130cin,pit,GayxWi99,tackles_assists,1,,,,,
player,201111130cin,pit,GayxWi99,tackles_loss,0,,,,,
player,201111130cin,pit,GayxWi99,qb_hits,0,,,,,
player,201111130cin,pit,GayxWi99,fumbles_rec,0,,,,,
player,201111130cin,pit,GayxWi99,fumbles_rec_yds,0,,,,,
player,201111130cin,pit,GayxWi99,fumbles_rec_td,0,,,,,
player,201111130cin,pit,GayxWi99,fumbles_forced,0,,,,,
player,201111130cin,pit,ClarRy20,def_int,0,,,,,
player,201111130cin,pit,ClarRy20,def_int_yds,0,,,,,
player,201111130cin,pit,ClarRy20,def_int_td,0,,,,,
player,201111130cin,pit,ClarRy20,def_int_long,0,,,,,
player,201111130cin,pit,ClarRy20,pass_defended,0,,,,,
player,201111130cin,pit,ClarRy20,sacks,0.0,,,,,
player,201111130cin,pit,ClarRy20,tackles_combined,8,,,,,
player,201111130cin,pit,ClarRy20,tackles_solo,3,,,,,
player,201111130cin,pit,ClarRy20,tackles_assists,5,,,,,
player,201111130cin,pit,ClarRy20,tackles_loss,0,,,,,
player,201111130cin,pit,ClarRy20,qb_hits,0,,,,,
player,201111130cin,pit,ClarRy20,fumbles_rec,0,,,,,
player,201111130cin,pit,ClarRy20,fumbles_rec_yds,0,,,,,
player,201111130cin,pit,ClarRy20,fumbles_rec_td,0,,,,,
player,201111130cin,pit,ClarRy20,fumbles_forced,0,,,,,
player,201111130cin,pit,FarrJa99,def_int,0,,,,,
player,201111130cin,pit,FarrJa99,def_int_yds,0,,,,,
player,201111130cin,pit,FarrJa99,def_int_td,0,,,,,
player,201111130cin,pit,FarrJa99,def_int_long,0,,,,,
player,201111130cin,pit,FarrJa99,pass_defended,0,,,,,
player,201111130cin,pit,FarrJa99,sacks,0.0,,,,,
player,201111130cin,pit,FarrJa99,tackles_combined,6,,,,,
player,201111130cin,pit,FarrJa99,tackles_solo,3,,,,,
player,201111130cin,pit,FarrJa99,tackles_assists,3,,,,,
player,201111130cin,pit,FarrJa99,tackles_loss,0,,,,,
player,201111130cin,pit,FarrJa99,qb_hits,0,,,,,
player,201111130cin,pit,FarrJa99,fumbles_rec,0,,,,,
player,201111130cin,pit,FarrJa99,fumbles_rec_yds,0,,,,,
player,201111130cin,pit,FarrJa99,fumbles_rec_td,0,,,,,
player,201111130cin,pit,FarrJa99,fumbles_forced,0,,,,,
player,201111130cin,pit,PolaTr99,def_int,0,,,,,
player,201111130cin,pit,PolaTr99,def_int_yds,0,,,,,
player,201111130cin,pit,PolaTr99,def_int_td,0,,,,,
player,201111130cin,pit,PolaTr99,def_int_long,0,,,,,
player,201111130cin,pit,PolaTr99,pass_defended,1,,,,,
player,201111130cin,pit,PolaTr99,sacks,0.0,,,,,
player,201111130cin,pit,PolaTr99,tackles_combined,6,,,,,
player,201111130cin,pit,PolaTr99,tackles_solo,5,,,,,
player,201111130cin,pit,PolaTr99,tackles_assists,1,,,,,
player,201111130cin,pit,PolaTr99,tackles_loss,2,,,,,
player,201111130cin,pit,PolaTr99,qb_hits,0,,,,,
player,201111130cin,pit,PolaTr99,fumbles_rec,0,,,,,
player,201111130cin,pit,PolaTr99,fumbles_rec_yds,0,,,,,
player,201111130cin,pit,PolaTr99,fumbles_rec_td,0,,,,,
player,201111130cin,pit,PolaTr99,fumbles_forced,0,,,,,
player,201111130cin,pit,KeisBr20,def_int,0,,,,,
player,201111130cin,pit,KeisBr20,def_int_yds,0,,,,,
player,201111130cin,pit,KeisBr20,def_int_td,0,,,,,
player,201111130cin,pit,KeisBr20,def_int_long,0,,,,,
player,201111130cin,pit,KeisBr20,pass_defended,0,,,,,
player,201111130cin,pit,KeisBr20,sacks,0.0,,,,,
player,201111130cin,pit,KeisBr20,tackles_combined,5,,,,,
player,201111130cin,pit,KeisBr20,tackles_solo,3,,,,,
player,201111130cin,pit,KeisBr20,tackles_assists,2,,,,,
player,201111130cin,pit,KeisBr20,tackles_loss,1,,,,,
player,201111130cin,pit,KeisBr20,qb_hits,0,,,,,
player,201111130cin,pit,KeisBr20,fumbles_rec,0,,,,,
player,201111130cin,pit,KeisBr20,fumbles_rec_yds,0,,,,,
player,201111130cin,pit,KeisBr20,fumbles_rec_td,0,,,,,
player,201111130cin,pit,KeisBr20,fumbles_forced,0,,,,,
player,201111130cin,pit,HarrJa23,def_int,0,,,,,
player,201111130cin,pit,HarrJa23,def_int_yds,0,,,,,
player,201111130cin,pit,HarrJa23,def_int_td,0,,,,,
player,201111130cin,pit,HarrJa23,def_int_long,0,,,,,
player,201111130cin,pit,HarrJa23,pass_defended,0,,,,,
player,201111130cin,pit,HarrJa23,sacks,0.0,,,,,
player,201111130cin,pit,HarrJa23,tackles_combined,4,,,,,
player,201111130cin,pit,HarrJa23,tackles_solo,2,,,,,
player,201111130cin,pit,HarrJa23,tackles_assists,2,,,,,
player,201111130cin,pit,HarrJa23,tackles_loss,0,,,,,
player,201111130cin,pit,HarrJa23,qb_hits,1,,,,,
player,201111130cin,pit,HarrJa23,fumbles_rec,0,,,,,
player,201111130cin,pit,HarrJa23,fumbles_rec_yds,0,,,,,
player,201111130cin,pit,HarrJa23,fumbles_rec_td,0,,,,,
player,201111130cin,pit,HarrJa23,fumbles_forced,0,,,,,
player,201111130cin,pit,AlleCo00,def_int,0,,,,,
player,201111130cin,pit,AlleCo00,def_int_yds,0,,,,,
player,201111130cin,pit,AlleCo00,def_int_td,0,,,,,
player,201111130cin,pit,AlleCo00,def_int_long,0,,,,,
player,201111130cin,pit,AlleCo00,pass_defended,0,,,,,
player,201111130cin,pit,AlleCo00,sacks,0.0,,,,,
player,201111130cin,pit,AlleCo00,tackles_combined,3,,,,,
player,201111130cin,pit,AlleCo00,tackles_solo,3,,,,,
player,201111130cin,pit,AlleCo00,tackles_assists,0,,,,,
player,201111130cin,pit,AlleCo00,tackles_loss,0,,,,,
player,201111130cin,pit,AlleCo00,qb_hits,0,,,,,
player,201111130cin,pit,AlleCo00,fumbles_rec,0,,,,,
player,201111130cin,pit,AlleCo00,fumbles_rec_yds,0,,,,,
player,201111130cin,pit,AlleCo00,fumbles_rec_td,0,,,,,
player,201111130cin,pit,AlleCo00,fumbles_forced,0,,,,,
player,201111130cin,pit,HampCa00,def_int,0,,,,,
player,201111130cin,pit,HampCa00,def_int_yds,0,,,,,
player,201111130cin,pit,HampCa00,def_int_td,0,,,,,
player,201111130cin,pit,HampCa00,def_int_long,0,,,,,
player,201111130cin,pit,HampCa00,pass_defended,0,,,,,
player,201111130cin,pit,HampCa00,sacks,0.0,,,,,
player,201111130cin,pit,HampCa00,tackles_combined,3,,,,,
player,201111130cin,pit,HampCa00,tackles_solo,1,,,,,
player,201111130cin,pit,HampCa00,tackles_assists,2,,,,,
player,201111130cin,pit,HampCa00,tackles_loss,0,,,,,
player,201111130cin,pit,HampCa00,qb_hits,0,,,,,
player,201111130cin,pit,HampCa00,fumbles_rec,0,,,,,
player,201111130cin,pit,HampCa00,fumbles_rec_yds,0,,,,,
player,201111130cin,pit,HampCa00,fumbles_rec_td,0,,,,,
player,201111130cin,pit,HampCa00,fumbles_forced,0,,,,,
player,201111130cin,pit,LewiKe96,def_int,0,,,,,
player,201111130cin,pit,LewiKe96,def_int_yds,0,,,,,
player,201111130cin,pit,LewiKe96,def_int_td,0,,,,,
player,201111130cin,pit,LewiKe96,def_int_long,0,,,,,
player,201111130cin,pit,LewiKe96,pass_defended,0,,,,,
player,201111130cin,pit,LewiKe96,sacks,0.0,,,,,
player,201111130cin,pit,LewiKe96,tackles_combined,3,,,,,
player,201111130cin,pit,LewiKe96,tackles_solo,2,,,,,
player,201111130cin,pit,LewiKe96,tackles_assists,1,,,,,
player,201111130cin,pit,LewiKe96,tackles_loss,0,,,,,
player,201111130cin,pit,LewiKe96,qb_hits,0,,,,,
player,201111130cin,pit,LewiKe96,fumbles_rec,0,,,,,
player,201111130cin,pit,LewiKe96,fumbles_rec_yds,0,,,,,
player,201111130cin,pit,LewiKe96,fumbles_rec_td,0,,,,,
player,201111130cin,pit,LewiKe96,fumbles_forced,0,,,,,
player,201111130cin,pit,WoriJa99,def_int,0,,,,,
player,201111130cin,pit,WoriJa99,def_int_yds,0,,,,,
player,201111130cin,pit,WoriJa99,def_int_td,0,,,,,
player,201111130cin,pit,WoriJa99,def_int_long,0,,,,,
player,201111130cin,pit,WoriJa99,pass_defended,0,,,,,
player,201111130cin,pit,WoriJa99,sacks,0.0,,,,,
player,201111130cin,pit,WoriJa99,tackles_combined,2,,,,,
player,201111130cin,pit,WoriJa99,tackles_solo,1,,,,,
player,201111130cin,pit,WoriJa99,tackles_assists,1,,,,,
player,201111130cin,pit,WoriJa99,tackles_loss,0,,,,,
player,201111130cin,pit,WoriJa99,qb_hits,2,,,,,
player,201111130cin,pit,WoriJa99,fumbles_rec,0,,,,,
player,201111130cin,pit,WoriJa99,fumbles_rec_yds,0,,,,,
player,201111130cin,pit,WoriJa99,fumbles_rec_td,0,,,,,
player,201111130cin,pit,WoriJa99,fumbles_forced,0,,,,,
player,201111130cin,pit,BrowCu01,def_int,0,,,,,
player,201111130cin,pit,BrowCu01,def_int_yds,0,,,,,
player,201111130cin,pit,BrowCu01,def_int_td,0,,,,,
player,201111130cin,pit,BrowCu01,def_int_long,0,,,,,
player,201111130cin,pit,BrowCu01,pass_defended,0,,,,,
player,201111130cin,pit,BrowCu01,sacks,0.0,,,,,
player,201111130cin,pit,BrowCu01,tackles_combined,1,,,,,
player,201111130cin,pit,BrowCu01,tackles_solo,0,,,,,
player,201111130cin,pit,BrowCu01,tackles_assists,1,,,,,
player,201111130cin,pit,BrowCu01,tackles_loss,0,,,,,
player,201111130cin,pit,BrowCu01,qb_hits,0,,,,,
player,201111130cin,pit,BrowCu01,fumbles_rec,0,,,,,
player,201111130cin,pit,BrowCu01,fumbles_rec_yds,0,,,,,
player,201111130cin,pit,BrowCu01,fumbles_rec_td,0,,,,,
player,201111130cin,pit,BrowCu01,fumbles_forced,0,,,,,
player,201111130cin,pit,FootLa20,def_int,0,,,,,
player,201111130cin,pit,FootLa20,def_int_yds,0,,,,,
player,201111130cin,pit,FootLa20,def_int_td,0,,,,,
player,201111130cin,pit,FootLa20,def_int_long,0,,,,,
player,201111130cin,pit,FootLa20,pass_defended,0,,,,,
player,201111130cin,pit,FootLa20,sacks,0.0,,,,,
player,201111130cin,pit,FootLa20,tackles_combined,1,,,,,
player,201111130cin,pit,FootLa20,tackles_solo,0,,,,,
player,201111130cin,pit,FootLa20,tackles_assists,1,,,,,
player,201111130cin,pit,FootLa20,tackles_loss,0,,,,,
player,201111130cin,pit,FootLa20,qb_hits,0,,,,,
player,201111130cin,pit,FootLa20,fumbles_rec,0,,,,,
player,201111130cin,pit,FootLa20,fumbles_rec_yds,0,,,,,
player,201111130cin,pit,FootLa20,fumbles_rec_td,0,,,,,
player,201111130cin,pit,FootLa20,fumbles_forced,0,,,,,
player,201111130cin,pit,HoodEv99,def_int,0,,,,,
player,201111130cin,pit,HoodEv99,def_int_yds,0,,,,,
player,201111130cin,pit,HoodEv99,def_int_td,0,,,,,
player,201111130cin,pit,HoodEv99,def_int_long,0,,,,,
player,201111130cin,pit,HoodEv99,pass_defended,0,,,,,
player,201111130cin,pit,HoodEv99,sacks,0.0,,,,,
player,201111130cin,pit,HoodEv99,tackles_combined,1,,,,,
player,201111130cin,pit,HoodEv99,tackles_solo,1,,,,,
player,201111130cin,pit,HoodEv99,tackles_assists,0,,,,,
player,201111130cin,pit,HoodEv99,tackles_loss,0,,,,,
player,201111130cin,pit,HoodEv99,qb_hits,0,,,,,
player,201111130cin,pit,HoodEv99,fumbles_rec,0,,,,,
player,201111130cin,pit,HoodEv99,fumbles_rec_yds,0,,,,,
player,201111130cin,pit,HoodEv99,fumbles_rec_td,0,,,,,
player,201111130cin,pit,HoodEv99,fumbles_forced,0,,,,,
player,201111130cin,pit,McFaBr20,def_int,0,,,,,
player,201111130cin,pit,McFaBr20,def_int_yds,0,,,,,
player,201111130cin,pit,McFaBr20,def_int_td,0,,,,,
player,201111130cin,pit,McFaBr20,def_int_long,0,,,,,
player,201111130cin,pit,McFaBr20,pass_defended,0,,,,,
player,201111130cin,pit,McFaBr20,sacks,0.0,,,,,
player,201111130cin,pit,McFaBr20,tackles_combined,1,,,,,
player,201111130cin,pit,McFaBr20,tackles_solo,1,,,,,
player,201111130cin,pit,McFaBr20,tackles_assists,0,,,,,
player,201111130cin,pit,McFaBr20,tackles_loss,0,,,,,
player,201111130cin,pit,McFaBr20,qb_hits,0,,,,,
player,201111130cin,pit,McFaBr20,fumbles_rec,0,,,,,
player,201111130cin,pit,McFaBr20,fumbles_rec_yds,0,,,,,
player,201111130cin,pit,McFaBr20,fumbles_rec_td,0,,,,,
player,201111130cin,pit,McFaBr20,fumbles_forced,0,,,,,
player,201111130cin,pit,McLeSt00,def_int,0,,,,,
player,201111130cin,pit,McLeSt00,def_int_yds,0,,,,,
player,201111130cin,pit,McLeSt00,def_int_td,0,,,,,
player,201111130cin,pit,McLeSt00,def_int_long,0,,,,,
player,201111130cin,pit,McLeSt00,pass_defended,0,,,,,
player,201111130cin,pit,McLeSt00,sacks,0.0,,,,,
player,201111130cin,pit,McLeSt00,tackles_combined,1,,,,,
player,201111130cin,pit,McLeSt00,tackles_solo,1,,,,,
player,201111130cin,pit,McLeSt00,tackles_assists,0,,,,,
player,201111130cin,pit,McLeSt00,tackles_loss,0,,,,,
player,201111130cin,pit,McLeSt00,qb_hits,0,,,,,
player,201111130cin,pit,McLeSt00,fumbles_rec,0,,,,,
player,201111130cin,pit,McLeSt00,fumbles_rec_yds,0,,,,,
player,201111130cin,pit,McLeSt00,fumbles_rec_td,0,,,,,
player,201111130cin,pit,McLeSt00,fumbles_forced,0,,,,,
player,201111130cin,pit,MundRy00,def_int,0,,,,,
player,201111130cin,pit,MundRy00,def_int_yds,0,,,,,
player,201111130cin,pit,MundRy00,def_int_td,0,,,,,
player,201111130cin,pit,MundRy00,def_int_long,0,,,,,
player,201111130cin,pit,MundRy00,pass_defended,0,,,,,
player,201111130cin,pit,MundRy00,sacks,0.0,,,,,
player,201111130cin,pit,MundRy00,tackles_combined,1,,,,,
player,201111130cin,pit,MundRy00,tackles_solo,1,,,,,
player,201111130cin,pit,MundRy00,tackles_assists,0,,,,,
player,201111130cin,pit,MundRy00,tackles_loss,0,,,,,
player,201111130cin,pit,MundRy00,qb_hits,0,,,,,
player,201111130cin,pit,MundRy00,fumbles_rec,0,,,,,
player,201111130cin,pit,MundRy00,fumbles_rec_yds,0,,,,,
player,201111130cin,pit,MundRy00,fumbles_rec_td,0,,,,,
player,201111130cin,pit,MundRy00,fumbles_forced,0,,,,,
player,201111130cin,pit,RedmIs20,def_int,0,,,,,
player,201111130cin,pit,RedmIs20,def_int_yds,0,,,,,
player,201111130cin,pit,RedmIs20,def_int_td,0,,,,,
player,201111130cin,pit,RedmIs20,def_int_long,0,,,,,
player,201111130cin,pit,RedmIs20,pass_defended,0,,,,,
player,201111130cin,pit,RedmIs20,sacks,0.0,,,,,
player,201111130cin,pit,RedmIs20,tackles_combined,1,,,,,
player,201111130cin,pit,RedmIs20,tackles_solo,1,,,,,
player,201111130cin,pit,RedmIs20,tackles_assists,0,,,,,
player,201111130cin,pit,RedmIs20,tackles_loss,0,,,,,
player,201111130cin,pit,RedmIs20,qb_hits,0,,,,,
player,201111130cin,pit,RedmIs20,fumbles_rec,0,,,,,
player,201111130cin,pit,RedmIs20,fumbles_rec_yds,0,,,,,
player,201111130cin,pit,RedmIs20,fumbles_rec_td,0,,,,,
player,201111130cin,pit,RedmIs20,fumbles_forced,0,,,,,
player,201111130cin,pit,suishsha01,def_int,0,,,,,
player,201111130cin,pit,suishsha01,def_int_yds,0,,,,,
player,201111130cin,pit,suishsha01,def_int_td,0,,,,,
player,201111130cin,pit,suishsha01,def_int_long,0,,,,,
player,201111130cin,pit,suishsha01,pass_defended,0,,,,,
player,201111130cin,pit,suishsha01,sacks,0.0,,,,,
player,201111130cin,pit,suishsha01,tackles_combined,1,,,,,
player,201111130cin,pit,suishsha01,tackles_solo,0,,,,,
player,201111130cin,pit,suishsha01,tackles_assists,1,,,,,
player,201111130cin,pit,suishsha01,tackles_loss,0,,,,,
player,201111130cin,pit,suishsha01,qb_hits,0,,,,,
player,201111130cin,pit,suishsha01,fumbles_rec,0,,,,,
player,201111130cin,pit,suishsha01,fumbles_rec_yds,0,,,,,
player,201111130cin,pit,suishsha01,fumbles_rec_td,0,,,,,
player,201111130cin,pit,suishsha01,fumbles_forced,0,,,,,
player,201111130cin,pit,TaylIk20,def_int,0,,,,,
player,201111130cin,pit,TaylIk20,def_int_yds,0,,,,,
player,201111130cin,pit,TaylIk20,def_int_td,0,,,,,
player,201111130cin,pit,TaylIk20,def_int_long,0,,,,,
player,201111130cin,pit,TaylIk20,pass_defended,2,,,,,
player,201111130cin,pit,TaylIk20,sacks,0.0,,,,,
player,201111130cin,pit,TaylIk20,tackles_combined,1,,,,,
player,201111130cin,pit,TaylIk20,tackles_solo,0,,,,,
player,201111130cin,pit,TaylIk20,tackles_assists,1,,,,,
player,201111130cin,pit,TaylIk20,tackles_loss,0,,,,,
player,201111130cin,pit,TaylIk20,qb_hits,0,,,,,
player,201111130cin,pit,TaylIk20,fumbles_rec,0,,,,,
player,201111130cin,pit,TaylIk20,fumbles_rec_yds,0,,,,,
player,201111130cin,pit,TaylIk20,fumbles_rec_td,0,,,,,
player,201111130cin,pit,TaylIk20,fumbles_forced,0,,,,,
player,201111130cin,cin,HallLe98,def_int,1,,,,,
player,201111130cin,cin,HallLe98,def_int_yds,0,,,,,
player,201111130cin,cin,HallLe98,def_int_td,0,,,,,
player,201111130cin,cin,HallLe98,def_int_long,0,,,,,
player,201111130cin,cin,HallLe98,pass_defended,3,,,,,
player,201111130cin,cin,HallLe98,sacks,0.0,,,,,
player,201111130cin,cin,HallLe98,tackles_combined,2,,,,,
player,201111130cin,cin,HallLe98,tackles_solo,2,,,,,
player,201111130cin,cin,HallLe98,tackles_assists,0,,,,,
player,201111130cin,cin,HallLe98,tackles_loss,0,,,,,
player,201111130cin,cin,HallLe98,qb_hits,0,,,,,
player,201111130cin,cin,HallLe98,fumbles_rec,0,,,,,
player,201111130cin,cin,HallLe98,fumbles_rec_yds,0,,,,,
player,201111130cin,cin,HallLe98,fumbles_rec_td,0,,,,,
player,201111130cin,cin,HallLe98,fumbles_forced,0,,,,,
player,201111130cin,cin,GeatRo21,def_int,0,,,,,
player,201111130cin,cin,GeatRo21,def_int_yds,0,,,,,
player,201111130cin,cin,GeatRo21,def_int_td,0,,,,,
player,201111130cin,cin,GeatRo21,def_int_long,0,,,,,
player,201111130cin,cin,GeatRo21,pass_defended,0,,,,,
player,201111130cin,cin,GeatRo21,sacks,1.5,,,,,
player,201111130cin,cin,GeatRo21,tackles_combined,5,,,,,
player,201111130cin,cin,GeatRo21,tackles_solo,2,,,,,
player,201111130cin,cin,GeatRo21,tackles_assists,3,,,,,
player,201111130cin,cin,GeatRo21,tackles_loss,1,,,,,
player,201111130cin,cin,GeatRo21,qb_hits,3,,,,,
player,201111130cin,cin,GeatRo21,fumbles_rec,0,,,,,
player,201111130cin,cin,GeatRo21,fumbles_rec_yds,0,,,,,
player,201111130cin,cin,GeatRo21,fumbles_rec_td,0,,,,,
player,201111130cin,cin,GeatRo21,fumbles_forced,0,,,,,
player,201111130cin,cin,RuckFr99,def_int,0,,,,,
player,201111130cin,cin,RuckFr99,def_int_yds,0,,,,,
player,201111130cin,cin,RuckFr99,def_int_td,0,,,,,
player,201111130cin,cin,RuckFr99,def_int_long,0,,,,,
player,201111130cin,cin,RuckFr99,pass_defended,0,,,,,
player,201111130cin,cin,RuckFr99,sacks,1.0,,,,,
player,201111130cin,cin,RuckFr99,tackles_combined,5,,,,,
player,201111130cin,cin,RuckFr99,tackles_solo,3,,,,,
player,201111130cin,cin,RuckFr99,tackles_assists,2,,,,,
player,201111130cin,cin,RuckFr99,tackles_loss,2,,,,,
player,201111130cin,cin,RuckFr99,qb_hits,1,,,,,
player,201111130cin,cin,RuckFr99,fumbles_rec,0,,,,,
player,201111130cin,cin,RuckFr99,fumbles_rec_yds,0,,,,,
player,201111130cin,cin,RuckFr99,fumbles_rec_td,0,,,,,
player,201111130cin,cin,RuckFr99,fumbles_forced,0,,,,,
player,201111130cin,cin,AtkiGe99,def_int,0,,,,,
player,201111130cin,cin,AtkiGe99,def_int_yds,0,,,,,
player,201111130cin,cin,AtkiGe99,def_int_td,0,,,,,
player,201111130cin,cin,AtkiGe99,def_int_long,0,,,,,
player,201111130cin,cin,AtkiGe99,pass_defended,0,,,,,
player,201111130cin,cin,AtkiGe99,sacks,1.0,,,,,
player,201111130cin,cin,AtkiGe99,tackles_combined,4,,,,,
player,201111130cin,cin,AtkiGe99,tackles_solo,1,,,,,
player,201111130cin,cin,AtkiGe99,tackles_assists,3,,,,,
player,201111130cin,cin,AtkiGe99,tackles_loss,1,,,,,
player,201111130cin,cin,AtkiGe99,qb_hits,2,,,,,
player,201111130cin,cin,AtkiGe99,fumbles_rec,0,,,,,
player,201111130cin,cin,AtkiGe99,fumbles_rec_yds,0,,,,,
player,201111130cin,cin,AtkiGe99,fumbles_rec_td,0,,,,,
player,201111130cin,cin,AtkiGe99,fumbles_forced,0,,,,,
player,201111130cin,cin,LawsMa20,def_int,0,,,,,
player,201111130cin,cin,LawsMa20,def_int_yds,0,,,,,
player,201111130cin,cin,LawsMa20,def_int_td,0,,,,,
player,201111130cin,cin,LawsMa20,def_int_long,0,,,,,
player,201111130cin,cin,LawsMa20,pass_defended,0,,,,,
player,201111130cin,cin,LawsMa20,sacks,0.5,,,,,
player,201111130cin,cin,LawsMa20,tackles_combined,10,,,,,
player,201111130cin,cin,LawsMa20,tackles_solo,4,,,,,
player,201111130cin,cin,LawsMa20,tackles_assists,6,,,,,
player,201111130cin,cin,LawsMa20,tackles_loss,1,,,,,
player,201111130cin,cin,LawsMa20,qb_hits,2,,,,,
player,201111130cin,cin,LawsMa20,fumbles_rec,0,,,,,
player,201111130cin,cin,LawsMa20,fumbles_rec_yds,0,,,,,
player,201111130cin,cin,LawsMa20,fumbles_rec_td,0,,,,,
player,201111130cin,cin,LawsMa20,fumbles_forced,0,,,,,
player,201111130cin,cin,PekoDo20,def_int,0,,,,,
player,201111130cin,cin,PekoDo20,def_int_yds,0,,,,,
player,201111130cin,cin,PekoDo20,def_int_td,0,,,,,
player,201111130cin,cin,PekoDo20,def_int_long,0,,,,,
player,201111130cin,cin,PekoDo20,pass_defended,0,,,,,
player,201111130cin,cin,PekoDo20,sacks,0.5,,,,,
player,201111130cin,cin,PekoDo20,tackles_combined,3,,,,,
player,201111130cin,cin,PekoDo20,tackles_solo,0,,,,,
player,201111130cin,cin,PekoDo20,tackles_assists,3,,,,,
player,201111130cin,cin,PekoDo20,tackles_loss,0,,,,,
player,201111130cin,cin,PekoDo20,qb_hits,1,,,,,
player,201111130cin,cin,PekoDo20,fumbles_rec,0,,,,,
player,201111130cin,cin,PekoDo20,fumbles_rec_yds,0,,,,,
player,201111130cin,cin,PekoDo20,fumbles_rec_td,0,,,,,
player,201111130cin,cin,PekoDo20,fumbles_forced,0,,,,,
player,201111130cin,cin,JohnMi98,def_int,0,,,,,
player,201111130cin,cin,JohnMi98,def_int_yds,0,,,,,
player,201111130cin,cin,JohnMi98,def_int_td,0,,,,,
player,201111130cin,cin,JohnMi98,def_int_long,0,,,,,
player,201111130cin,cin,JohnMi98,pass_defended,1,,,,,
player,201111130cin,cin,JohnMi98,sacks,0.5,,,,,
player,201111130cin,cin,JohnMi98,tackles_combined,2,,,,,
player,201111130cin,cin,JohnMi98,tackles_solo,0,,,,,
player,201111130cin,cin,JohnMi98,tackles_assists,2,,,,,
player,201111130cin,cin,JohnMi98,tackles_loss,0,,,,,
player,201111130cin,cin,JohnMi98,qb_hits,1,,,,,
player,201111130cin,cin,JohnMi98,fumbles_rec,0,,,,,
player,201111130cin,cin,JohnMi98,fumbles_rec_yds,0,,,,,
player,201111130cin,cin,JohnMi98,fumbles_rec_td,0,,,,,
player,201111130cin,cin,JohnMi98,fumbles_forced,0,,,,,
player,201111130cin,cin,CrocCh20,def_int,0,,,,,
player,201111130cin,cin,CrocCh20,def_int_yds,0,,,,,
player,201111130cin,cin,CrocCh20,def_int_td,0,,,,,
player,201111130cin,cin,CrocCh20,def_int_long,0,,,,,
player,201111130cin,cin,CrocCh20,pass_defended,0,,,,,
player,201111130cin,cin,CrocCh20,sacks,0.0,,,,,
player,201111130cin,cin,CrocCh20,tackles_combined,7,,,,,
player,201111130cin,cin,CrocCh20,tackles_solo,5,,,,,
player,201111130cin,cin,CrocCh20,tackles_assists,2,,,,,
player,201111130cin,cin,CrocCh20,tackles_loss,0,,,,,
player,201111130cin,cin,CrocCh20,qb_hits,2,,,,,
player,201111130cin,cin,CrocCh20,fumbles_rec,0,,,,,
player,201111130cin,cin,CrocCh20,fumbles_rec_yds,0,,,,,
player,201111130cin,cin,CrocCh20,fumbles_rec_td,0,,,,,
player,201111130cin,cin,CrocCh20,fumbles_forced,0,,,,,
player,201111130cin,cin,MauaRe99,def_int,0,,,,,
player,201111130cin,cin,MauaRe99,def_int_yds,0,,,,,
player,201111130cin,cin,MauaRe99,def_int_td,0,,,,,
player,201111130cin,cin,MauaRe99,def_int_long,0,,,,,
player,201111130cin,cin,MauaRe99,pass_defended,0,,,,,
player,201111130cin,cin,MauaRe99,sacks,0.0,,,,,
player,201111130cin,cin,MauaRe99,tackles_combined,7,,,,,
player,201111130cin,cin,MauaRe99,tackles_solo,4,,,,,
player,201111130cin,cin,MauaRe99,tackles_assists,3,,,,,
player,201111130cin,cin,MauaRe99,tackles_loss,0,,,,,
player,201111130cin,cin,MauaRe99,qb_hits,0,,,,,
player,201111130cin,cin,MauaRe99,fumbles_rec,0,,,,,
player,201111130cin,cin,MauaRe99,fumbles_rec_yds,0,,,,,
player,201111130cin,cin,MauaRe99,fumbles_rec_td,0,,,,,
player,201111130cin,cin,MauaRe99,fumbles_forced,0,,,,,
player,201111130cin,cin,NelsRe99,def_int,0,,,,,
player,201111130cin,cin,NelsRe99,def_int_yds,0,,,,,
player,201111130cin,cin,NelsRe99,def_int_td,0,,,,,
player,201111130cin,cin,NelsRe99,def_int_long,0,,,,,
player,201111130cin,cin,NelsRe99,pass_defended,1,,,,,
player,201111130cin,cin,NelsRe99,sacks,0.0,,,,,
player,201111130cin,cin,NelsRe99,tackles_combined,5,,,,,
player,201111130cin,cin,NelsRe99,tackles_solo,2,,,,,
player,201111130cin,cin,NelsRe99,tackles_assists,3,,,,,
player,201111130cin,cin,NelsRe99,tackles_loss,0,,,,,
player,201111130cin,cin,NelsRe99,qb_hits,1,,,,,
player,201111130cin,cin,NelsRe99,fumbles_rec,0,,,,,
player,201111130cin,cin,NelsRe99,fumbles_rec_yds,0,,,,,
player,201111130cin,cin,NelsRe99,fumbles_rec_td,0,,,,,
player,201111130cin,cin,NelsRe99,fumbles_forced,0,,,,,
player,201111130cin,cin,WilsGi20,def_int,0,,,,,
