game,2011,17,20120101,201201010nwe,buf,"Buffalo Bills",21,nwe,"New England Patriots",49
player,201201010nwe,nwe,LoveKy00,tackles_assists,0,,,,,
player,201201010nwe,nwe,LoveKy00,tackles_loss,1,,,,,
player,201201010nwe,nwe,LoveKy00,qb_hits,1,,,,,
player,201201010nwe,nwe,LoveKy00,fumbles_rec,0,,,,,
player,201201010nwe,nwe,LoveKy00,fumbles_rec_yds,0,,,,,
player,201201010nwe,nwe,LoveKy00,fumbles_rec_td,0,,,,,
player,201201010nwe,nwe,LoveKy00,fumbles_forced,0,,,,,
player,201201010nwe,nwe,ChunPa99,def_int,0,,,,,
player,201201010nwe,nwe,ChunPa99,def_int_yds,0,,,,,
player,201201010nwe,nwe,ChunPa99,def_int_td,0,,,,,
player,201201010nwe,nwe,ChunPa99,def_int_long,0,,,,,
player,201201010nwe,nwe,ChunPa99,pass_defended,0,,,,,
player,201201010nwe,nwe,ChunPa99,sacks,0.0,,,,,
player,201201010nwe,nwe,ChunPa99,tackles_combined,7,,,,,
player,201201010nwe,nwe,ChunPa99,tackles_solo,1,,,,,
player,201201010nwe,nwe,ChunPa99,tackles_assists,6,,,,,
player,201201010nwe,nwe,ChunPa99,tackles_loss,0,,,,,
player,201201010nwe,nwe,ChunPa99,qb_hits,1,,,,,
player,201201010nwe,nwe,ChunPa99,fumbles_rec,0,,,,,
player,201201010nwe,nwe,ChunPa99,fumbles_rec_yds,0,,,,,
player,201201010nwe,nwe,ChunPa99,fumbles_rec_td,0,,,,,
player,201201010nwe,nwe,ChunPa99,fumbles_forced,0,,,,,
player,201201010nwe,nwe,MayoJe99,def_int,0,,,,,
player,201201010nwe,nwe,MayoJe99,def_int_yds,0,,,,,
player,201201010nwe,nwe,MayoJe99,def_int_td,0,,,,,
player,201201010nwe,nwe,MayoJe99,def_int_long,0,,,,,
player,201201010nwe,nwe,MayoJe99,pass_defended,1,,,,,
player,201201010nwe,nwe,MayoJe99,sacks,0.0,,,,,
player,201201010nwe,nwe,MayoJe99,tackles_combined,7,,,,,
player,201201010nwe,nwe,MayoJe99,tackles_solo,4,,,,,
player,201201010nwe,nwe,MayoJe99,tackles_assists,3,,,,,
player,201201010nwe,nwe,MayoJe99,tackles_loss,0,,,,,
player,201201010nwe,nwe,MayoJe99,qb_hits,0,,,,,
player,201201010nwe,nwe,MayoJe99,fumbles_rec,0,,,,,
player,201201010nwe,nwe,MayoJe99,fumbles_rec_yds,0,,,,,
player,201201010nwe,nwe,MayoJe99,fumbles_rec_td,0,,,,,
player,201201010nwe,nwe,MayoJe99,fumbles_forced,0,,,,,
player,201201010nwe,nwe,ArriKy00,def_int,0,,,,,
player,201201010nwe,nwe,ArriKy00,def_int_yds,0,,,,,
player,201201010nwe,nwe,ArriKy00,def_int_td,0,,,,,
player,201201010nwe,nwe,ArriKy00,def_int_long,0,,,,,
player,201201010nwe,nwe,ArriKy00,pass_defended,0,,,,,
player,201201010nwe,nwe,ArriKy00,sacks,0.0,,,,,
player,201201010nwe,nwe,ArriKy00,tackles_combined,6,,,,,
player,201201010nwe,nwe,ArriKy00,tackles_solo,3,,,,,
player,201201010nwe,nwe,ArriKy00,tackles_assists,3,,,,,
player,201201010nwe,nwe,ArriKy00,tackles_loss,0,,,,,
player,201201010nwe,nwe,ArriKy00,qb_hits,0,,,,,
player,201201010nwe,nwe,ArriKy00,fumbles_rec,0,,,,,
player,201201010nwe,nwe,ArriKy00,fumbles_rec_yds,0,,,,,
player,201201010nwe,nwe,ArriKy00,fumbles_rec_td,0,,,,,
player,201201010nwe,nwe,ArriKy00,fumbles_forced,0,,,,,
player,201201010nwe,nwe,FletDa00,def_int,0,,,,,
player,201201010nwe,nwe,FletDa00,def_int_yds,0,,,,,
player,201201010nwe,nwe,FletDa00,def_int_td,0,,,,,
player,201201010nwe,nwe,FletDa00,def_int_long,0,,,,,
player,201201010nwe,nwe,FletDa00,pass_defended,0,,,,,
player,201201010nwe,nwe,FletDa00,sacks,0.0,,,,,
player,201201010nwe,nwe,FletDa00,tackles_combined,6,,,,,
player,201201010nwe,nwe,FletDa00,tackles_solo,2,,,,,
player,201201010nwe,nwe,FletDa00,tackles_assists,4,,,,,
player,201201010nwe,nwe,FletDa00,tackles_loss,0,,,,,
player,201201010nwe,nwe,FletDa00,qb_hits,0,,,,,
player,201201010nwe,nwe,FletDa00,fumbles_rec,0,,,,,
player,201201010nwe,nwe,FletDa00,fumbles_rec_yds,0,,,,,
player,201201010nwe,nwe,FletDa00,fumbles_rec_td,0,,,,,
player,201201010nwe,nwe,FletDa00,fumbles_forced,0,,,,,
player,201201010nwe,nwe,EdelJu00,def_int,0,,,,,
player,201201010nwe,nwe,EdelJu00,def_int_yds,0,,,,,
player,201201010nwe,nwe,EdelJu00,def_int_td,0,,,,,
player,201201010nwe,nwe,EdelJu00,def_int_long,0,,,,,
player,201201010nwe,nwe,EdelJu00,pass_defended,0,,,,,
player,201201010nwe,nwe,EdelJu00,sacks,0.0,,,,,
player,201201010nwe,nwe,EdelJu00,tackles_combined,5,,,,,
player,201201010nwe,nwe,EdelJu00,tackles_solo,4,,,,,
player,201201010nwe,nwe,EdelJu00,tackles_assists,1,,,,,
player,201201010nwe,nwe,EdelJu00,tackles_loss,0,,,,,
player,201201010nwe,nwe,EdelJu00,qb_hits,0,,,,,
player,201201010nwe,nwe,EdelJu00,fumbles_rec,0,,,,,
player,201201010nwe,nwe,EdelJu00,fumbles_rec_yds,0,,,,,
player,201201010nwe,nwe,EdelJu00,fumbles_rec_td,0,,,,,
player,201201010nwe,nwe,EdelJu00,fumbles_forced,0,,,,,
player,201201010nwe,nwe,JoneNa20,def_int,0,,,,,
player,201201010nwe,nwe,JoneNa20,def_int_yds,0,,,,,
player,201201010nwe,nwe,JoneNa20,def_int_td,0,,,,,
player,201201010nwe,nwe,JoneNa20,def_int_long,0,,,,,
player,201201010nwe,nwe,JoneNa20,pass_defended,0,,,,,
player,201201010nwe,nwe,JoneNa20,sacks,0.0,,,,,
player,201201010nwe,nwe,JoneNa20,tackles_combined,4,,,,,
player,201201010nwe,nwe,JoneNa20,tackles_solo,1,,,,,
player,201201010nwe,nwe,JoneNa20,tackles_assists,3,,,,,
player,201201010nwe,nwe,JoneNa20,tackles_loss,0,,,,,
player,201201010nwe,nwe,JoneNa20,qb_hits,0,,,,,
player,201201010nwe,nwe,JoneNa20,fumbles_rec,0,,,,,
player,201201010nwe,nwe,JoneNa20,fumbles_rec_yds,0,,,,,
player,201201010nwe,nwe,JoneNa20,fumbles_rec_td,0,,,,,
player,201201010nwe,nwe,JoneNa20,fumbles_forced,0,,,,,
player,201201010nwe,nwe,NinkRo20,def_int,0,,,,,
player,201201010nwe,nwe,NinkRo20,def_int_yds,0,,,,,
player,201201010nwe,nwe,NinkRo20,def_int_td,0,,,,,
player,201201010nwe,nwe,NinkRo20,def_int_long,0,,,,,
player,201201010nwe,nwe,NinkRo20,pass_defended,0,,,,,
player,201201010nwe,nwe,NinkRo20,sacks,0.0,,,,,
player,201201010nwe,nwe,NinkRo20,tackles_combined,3,,,,,
player,201201010nwe,nwe,NinkRo20,tackles_solo,0,,,,,
player,201201010nwe,nwe,NinkRo20,tackles_assists,3,,,,,
player,201201010nwe,nwe,NinkRo20,tackles_loss,0,,,,,
player,201201010nwe,nwe,NinkRo20,qb_hits,0,,,,,
player,201201010nwe,nwe,NinkRo20,fumbles_rec,0,,,,,
player,201201010nwe,nwe,NinkRo20,fumbles_rec_yds,0,,,,,
player,201201010nwe,nwe,NinkRo20,fumbles_rec_td,0,,,,,
player,201201010nwe,nwe,NinkRo20,fumbles_forced,0,,,,,
player,201201010nwe,nwe,SpikBr99,def_int,0,,,,,
player,201201010nwe,nwe,SpikBr99,def_int_yds,0,,,,,
player,201201010nwe,nwe,SpikBr99,def_int_td,0,,,,,
player,201201010nwe,nwe,SpikBr99,def_int_long,0,,,,,
player,201201010nwe,nwe,SpikBr99,pass_defended,0,,,,,
player,201201010nwe,nwe,SpikBr99,sacks,0.0,,,,,
player,201201010nwe,nwe,SpikBr99,tackles_combined,3,,,,,
player,201201010nwe,nwe,SpikBr99,tackles_solo,0,,,,,
player,201201010nwe,nwe,SpikBr99,tackles_assists,3,,,,,
player,201201010nwe,nwe,SpikBr99,tackles_loss,0,,,,,
player,201201010nwe,nwe,SpikBr99,qb_hits,0,,,,,
player,201201010nwe,nwe,SpikBr99,fumbles_rec,0,,,,,
player,201201010nwe,nwe,SpikBr99,fumbles_rec_yds,0,,,,,
player,201201010nwe,nwe,SpikBr99,fumbles_rec_td,0,,,,,
player,201201010nwe,nwe,SpikBr99,fumbles_forced,0,,,,,
player,201201010nwe,nwe,BrowSe00,def_int,0,,,,,
player,201201010nwe,nwe,BrowSe00,def_int_yds,0,,,,,
player,201201010nwe,nwe,BrowSe00,def_int_td,0,,,,,
player,201201010nwe,nwe,BrowSe00,def_int_long,0,,,,,
player,201201010nwe,nwe,BrowSe00,pass_defended,0,,,,,
player,201201010nwe,nwe,BrowSe00,sacks,0.0,,,,,
player,201201010nwe,nwe,BrowSe00,tackles_combined,2,,,,,
player,201201010nwe,nwe,BrowSe00,tackles_solo,2,,,,,
player,201201010nwe,nwe,BrowSe00,tackles_assists,0,,,,,
player,201201010nwe,nwe,BrowSe00,tackles_loss,0,,,,,
player,201201010nwe,nwe,BrowSe00,qb_hits,0,,,,,
player,201201010nwe,nwe,BrowSe00,fumbles_rec,0,,,,,
player,201201010nwe,nwe,BrowSe00,fumbles_rec_yds,0,,,,,
player,201201010nwe,nwe,BrowSe00,fumbles_rec_td,0,,,,,
player,201201010nwe,nwe,BrowSe00,fumbles_forced,0,,,,,
player,201201010nwe,nwe,WilfVi20,def_int,0,,,,,
player,201201010nwe,nwe,WilfVi20,def_int_yds,0,,,,,
player,201201010nwe,nwe,WilfVi20,def_int_td,0,,,,,
player,201201010nwe,nwe,WilfVi20,def_int_long,0,,,,,
player,201201010nwe,nwe,WilfVi20,pass_defended,0,,,,,
player,201201010nwe,nwe,WilfVi20,sacks,0.0,,,,,
player,201201010nwe,nwe,WilfVi20,tackles_combined,2,,,,,
player,201201010nwe,nwe,WilfVi20,tackles_solo,0,,,,,
player,201201010nwe,nwe,WilfVi20,tackles_assists,2,,,,,
player,201201010nwe,nwe,WilfVi20,tackles_loss,0,,,,,
player,201201010nwe,nwe,WilfVi20,qb_hits,1,,,,,
player,201201010nwe,nwe,WilfVi20,fumbles_rec,0,,,,,
player,201201010nwe,nwe,WilfVi20,fumbles_rec_yds,0,,,,,
player,201201010nwe,nwe,WilfVi20,fumbles_rec_td,0,,,,,
player,201201010nwe,nwe,WilfVi20,fumbles_forced,0,,,,,
player,201201010nwe,nwe,DeadBr99,def_int,0,,,,,
player,201201010nwe,nwe,DeadBr99,def_int_yds,0,,,,,
player,201201010nwe,nwe,DeadBr99,def_int_td,0,,,,,
player,201201010nwe,nwe,DeadBr99,def_int_long,0,,,,,
player,201201010nwe,nwe,DeadBr99,pass_defended,0,,,,,
player,201201010nwe,nwe,DeadBr99,sacks,0.0,,,,,
player,201201010nwe,nwe,DeadBr99,tackles_combined,1,,,,,
player,201201010nwe,nwe,DeadBr99,tackles_solo,1,,,,,
player,201201010nwe,nwe,DeadBr99,tackles_assists,0,,,,,
player,201201010nwe,nwe,DeadBr99,tackles_loss,0,,,,,
player,201201010nwe,nwe,DeadBr99,qb_hits,0,,,,,
player,201201010nwe,nwe,DeadBr99,fumbles_rec,0,,,,,
player,201201010nwe,nwe,DeadBr99,fumbles_rec_yds,0,,,,,
player,201201010nwe,nwe,DeadBr99,fumbles_rec_td,0,,,,,
player,201201010nwe,nwe,DeadBr99,fumbles_forced,0,,,,,
player,201201010nwe,nwe,KoutNi20,def_int,0,,,,,
player,201201010nwe,nwe,KoutNi20,def_int_yds,0,,,,,
player,201201010nwe,nwe,KoutNi20,def_int_td,0,,,,,
player,201201010nwe,nwe,KoutNi20,def_int_long,0,,,,,
player,201201010nwe,nwe,KoutNi20,pass_defended,0,,,,,
player,201201010nwe,nwe,KoutNi20,sacks,0.0,,,,,
player,201201010nwe,nwe,KoutNi20,tackles_combined,1,,,,,
player,201201010nwe,nwe,KoutNi20,tackles_solo,0,,,,,
player,201201010nwe,nwe,KoutNi20,tackles_assists,1,,,,,
player,201201010nwe,nwe,KoutNi20,tackles_loss,0,,,,,
player,201201010nwe,nwe,KoutNi20,qb_hits,0,,,,,
player,201201010nwe,nwe,KoutNi20,fumbles_rec,0,,,,,
player,201201010nwe,nwe,KoutNi20,fumbles_rec_yds,0,,,,,
player,201201010nwe,nwe,KoutNi20,fumbles_rec_td,0,,,,,
player,201201010nwe,nwe,KoutNi20,fumbles_forced,0,,,,,
player,201201010nwe,nwe,PoliLo00,def_int,0,,,,,
player,201201010nwe,nwe,PoliLo00,def_int_yds,0,,,,,
player,201201010nwe,nwe,PoliLo00,def_int_td,0,,,,,
player,201201010nwe,nwe,PoliLo00,def_int_long,0,,,,,
player,201201010nwe,nwe,PoliLo00,pass_defended,0,,,,,
player,201201010nwe,nwe,PoliLo00,sacks,0.0,,,,,
player,201201010nwe,nwe,PoliLo00,tackles_combined,1,,,,,
player,201201010nwe,nwe,PoliLo00,tackles_solo,0,,,,,
player,201201010nwe,nwe,PoliLo00,tackles_assists,1,,,,,
player,201201010nwe,nwe,PoliLo00,tackles_loss,0,,,,,
player,201201010nwe,nwe,PoliLo00,qb_hits,0,,,,,
player,201201010nwe,nwe,PoliLo00,fumbles_rec,0,,,,,
player,201201010nwe,nwe,PoliLo00,fumbles_rec_yds,0,,,,,
player,201201010nwe,nwe,PoliLo00,fumbles_rec_td,0,,,,,
player,201201010nwe,nwe,PoliLo00,fumbles_forced,0,,,,,
player,201201010nwe,nwe,BradTo00,def_int,0,,,,,
player,201201010nwe,nwe,BradTo00,def_int_yds,0,,,,,
player,201201010nwe,nwe,BradTo00,def_int_td,0,,,,,
player,201201010nwe,nwe,BradTo00,def_int_long,0,,,,,
player,201201010nwe,nwe,BradTo00,pass_defended,0,,,,,
player,201201010nwe,nwe,BradTo00,sacks,0.0,,,,,
player,201201010nwe,nwe,BradTo00,tackles_combined,0,,,,,
player,201201010nwe,nwe,BradTo00,tackles_solo,0,,,,,
player,201201010nwe,nwe,BradTo00,tackles_assists,0,,,,,
player,201201010nwe,nwe,BradTo00,tackles_loss,,,,,,
player,201201010nwe,nwe,BradTo00,qb_hits,,,,,,
player,201201010nwe,nwe,BradTo00,fumbles_rec,1,,,,,
player,201201010nwe,nwe,BradTo00,fumbles_rec_yds,0,,,,,
player,201201010nwe,nwe,BradTo00,fumbles_rec_td,0,,,,,
player,201201010nwe,nwe,BradTo00,fumbles_forced,0,,,,,
player,201201010nwe,buf,McKeLe99,kick_ret,0,,,,,
player,201201010nwe,buf,McKeLe99,kick_ret_yds,0,,,,,
player,201201010nwe,buf,McKeLe99,kick_ret_yds_per_ret,,,,,,
player,201201010nwe,buf,McKeLe99,kick_ret_td,0,,,,,
player,201201010nwe,buf,McKeLe99,kick_ret_long,0,,,,,
player,201201010nwe,buf,McKeLe99,punt_ret,1,,,,,
player,201201010nwe,buf,McKeLe99,punt_ret_yds,5,,,,,
player,201201010nwe,buf,McKeLe99,punt_ret_yds_per_ret,5.0,,,,,
player,201201010nwe,buf,McKeLe99,punt_ret_td,0,,,,,
player,201201010nwe,buf,McKeLe99,punt_ret_long,5,,,,,
player,201201010nwe,buf,RogeJu00,kick_ret,2,,,,,
player,201201010nwe,buf,RogeJu00,kick_ret_yds,42,,,,,
player,201201010nwe,buf,RogeJu00,kick_ret_yds_per_ret,21.0,,,,,
player,201201010nwe,buf,RogeJu00,kick_ret_td,0,,,,,
player,201201010nwe,buf,RogeJu00,kick_ret_long,22,,,,,
player,201201010nwe,buf,RogeJu00,punt_ret,0,,,,,
player,201201010nwe,buf,RogeJu00,punt_ret_yds,0,,,,,
player,201201010nwe,buf,RogeJu00,punt_ret_yds_per_ret,,,,,,
player,201201010nwe,buf,RogeJu00,punt_ret_td,0,,,,,
player,201201010nwe,buf,RogeJu00,punt_ret_long,0,,,,,
player,201201010nwe,nwe,WoodDa02,kick_ret,3,,,,,
player,201201010nwe,nwe,WoodDa02,kick_ret_yds,63,,,,,
player,201201010nwe,nwe,WoodDa02,kick_ret_yds_per_ret,21.0,,,,,
player,201201010nwe,nwe,WoodDa02,kick_ret_td,0,,,,,
player,201201010nwe,nwe,WoodDa02,kick_ret_long,23,,,,,
player,201201010nwe,nwe,WoodDa02,punt_ret,0,,,,,
player,201201010nwe,nwe,WoodDa02,punt_ret_yds,0,,,,,
player,201201010nwe,nwe,WoodDa02,punt_ret_yds_per_ret,,,,,,
player,201201010nwe,nwe,WoodDa02,punt_ret_td,0,,,,,
player,201201010nwe,nwe,WoodDa02,punt_ret_long,0,,,,,
player,201201010nwe,nwe,SlatMa00,kick_ret,1,,,,,
player,201201010nwe,nwe,SlatMa00,kick_ret_yds,14,,,,,
player,201201010nwe,nwe,SlatMa00,kick_ret_yds_per_ret,14.0,,,,,
player,201201010nwe,nwe,SlatMa00,kick_ret_td,0,,,,,
player,201201010nwe,nwe,SlatMa00,kick_ret_long,14,,,,,
player,201201010nwe,nwe,SlatMa00,punt_ret,0,,,,,
player,201201010nwe,nwe,SlatMa00,punt_ret_yds,0,,,,,
player,201201010nwe,nwe,SlatMa00,punt_ret_yds_per_ret,,,,,,
player,201201010nwe,nwe,SlatMa00,punt_ret_td,0,,,,,
player,201201010nwe,nwe,SlatMa00,punt_ret_long,0,,,,,
player,201201010nwe,buf,CoutBr00,xpm,3,,,,,
player,201201010nwe,buf,CoutBr00,xpa,3,,,,,
player,201201010nwe,buf,CoutBr00,fgm,,,,,,
player,201201010nwe,buf,CoutBr00,fga,1,,,,,
player,201201010nwe,buf,CoutBr00,punt,0,,,,,
player,201201010nwe,buf,CoutBr00,punt_yds,0,,,,,
player,201201010nwe,buf,CoutBr00,punt_yds_per_punt,,,,,,
player,201201010nwe,buf,CoutBr00,punt_long,0,,,,,
player,201201010nwe,buf,MoorBr24,xpm,,,,,,
player,201201010nwe,buf,MoorBr24,xpa,,,,,,
player,201201010nwe,buf,MoorBr24,fgm,,,,,,
player,201201010nwe,buf,MoorBr24,fga,,,,,,
player,201201010nwe,buf,MoorBr24,punt,3,,,,,
player,201201010nwe,buf,MoorBr24,punt_yds,124,,,,,
player,201201010nwe,buf,MoorBr24,punt_yds_per_punt,41.3,,,,,
player,201201010nwe,buf,MoorBr24,punt_long,61,,,,,
player,201201010nwe,nwe,GostSt20,xpm,5,,,,,
player,201201010nwe,nwe,GostSt20,xpa,5,,,,,
player,201201010nwe,nwe,GostSt20,fgm,2,,,,,
player,201201010nwe,nwe,GostSt20,fga,2,,,,,
player,201201010nwe,nwe,GostSt20,punt,0,,,,,
player,201201010nwe,nwe,GostSt20,punt_yds,0,,,,,
player,201201010nwe,nwe,GostSt20,punt_yds_per_punt,,,,,,
player,201201010nwe,nwe,GostSt20,punt_long,0,,,,,
player,201201010nwe,nwe,MeskZo99,xpm,,,,,,
player,201201010nwe,nwe,MeskZo99,xpa,,,,,,
player,201201010nwe,nwe,MeskZo99,fgm,,,,,,
player,201201010nwe,nwe,MeskZo99,fga,,,,,,
player,201201010nwe,nwe,MeskZo99,punt,2,,,,,
player,201201010nwe,nwe,MeskZo99,punt_yds,97,,,,,
player,201201010nwe,nwe,MeskZo99,punt_yds_per_punt,48.5,,,,,
player,201201010nwe,nwe,MeskZo99,punt_long,51,,,,,
