game,2011,7,20111024,201110240jax,rav,"Baltimore Ravens",7,jax,"Jacksonville Jaguars",12
player,201110240jax,jax,AlleRu00,qb_hits,0,,,,,
player,201110240jax,jax,AlleRu00,fumbles_rec,0,,,,,
player,201110240jax,jax,AlleRu00,fumbles_rec_yds,0,,,,,
player,201110240jax,jax,AlleRu00,fumbles_rec_td,0,,,,,
player,201110240jax,jax,AlleRu00,fumbles_forced,0,,,,,
player,201110240jax,jax,RothMa20,def_int,0,,,,,
player,201110240jax,jax,RothMa20,def_int_yds,0,,,,,
player,201110240jax,jax,RothMa20,def_int_td,0,,,,,
player,201110240jax,jax,RothMa20,def_int_long,0,,,,,
player,201110240jax,jax,RothMa20,pass_defended,0,,,,,
player,201110240jax,jax,RothMa20,sacks,0.0,,,,,
player,201110240jax,jax,RothMa20,tackles_combined,2,,,,,
player,201110240jax,jax,RothMa20,tackles_solo,1,,,,,
player,201110240jax,jax,RothMa20,tackles_assists,1,,,,,
player,201110240jax,jax,RothMa20,tackles_loss,0,,,,,
player,201110240jax,jax,RothMa20,qb_hits,0,,,,,
player,201110240jax,jax,RothMa20,fumbles_rec,0,,,,,
player,201110240jax,jax,RothMa20,fumbles_rec_yds,0,,,,,
player,201110240jax,jax,RothMa20,fumbles_rec_td,0,,,,,
player,201110240jax,jax,RothMa20,fumbles_forced,0,,,,,
player,201110240jax,jax,ChicJo00,def_int,0,,,,,
player,201110240jax,jax,ChicJo00,def_int_yds,0,,,,,
player,201110240jax,jax,ChicJo00,def_int_td,0,,,,,
player,201110240jax,jax,ChicJo00,def_int_long,0,,,,,
player,201110240jax,jax,ChicJo00,pass_defended,0,,,,,
player,201110240jax,jax,ChicJo00,sacks,0.0,,,,,
player,201110240jax,jax,ChicJo00,tackles_combined,1,,,,,
player,201110240jax,jax,ChicJo00,tackles_solo,1,,,,,
player,201110240jax,jax,ChicJo00,tackles_assists,0,,,,,
player,201110240jax,jax,ChicJo00,tackles_loss,0,,,,,
player,201110240jax,jax,ChicJo00,qb_hits,0,,,,,
player,201110240jax,jax,ChicJo00,fumbles_rec,0,,,,,
player,201110240jax,jax,ChicJo00,fumbles_rec_yds,0,,,,,
player,201110240jax,jax,ChicJo00,fumbles_rec_td,0,,,,,
player,201110240jax,jax,ChicJo00,fumbles_forced,0,,,,,
player,201110240jax,jax,DouzLe00,def_int,0,,,,,
player,201110240jax,jax,DouzLe00,def_int_yds,0,,,,,
player,201110240jax,jax,DouzLe00,def_int_td,0,,,,,
player,201110240jax,jax,DouzLe00,def_int_long,0,,,,,
player,201110240jax,jax,DouzLe00,pass_defended,0,,,,,
player,201110240jax,jax,DouzLe00,sacks,0.0,,,,,
player,201110240jax,jax,DouzLe00,tackles_combined,1,,,,,
player,201110240jax,jax,DouzLe00,tackles_solo,0,,,,,
player,201110240jax,jax,DouzLe00,tackles_assists,1,,,,,
player,201110240jax,jax,DouzLe00,tackles_loss,0,,,,,
player,201110240jax,jax,DouzLe00,qb_hits,0,,,,,
player,201110240jax,jax,DouzLe00,fumbles_rec,0,,,,,
player,201110240jax,jax,DouzLe00,fumbles_rec_yds,0,,,,,
player,201110240jax,jax,DouzLe00,fumbles_rec_td,0,,,,,
player,201110240jax,jax,DouzLe00,fumbles_forced,0,,,,,
player,201110240jax,jax,KnigTe99,def_int,0,,,,,
player,201110240jax,jax,KnigTe99,def_int_yds,0,,,,,
player,201110240jax,jax,KnigTe99,def_int_td,0,,,,,
player,201110240jax,jax,KnigTe99,def_int_long,0,,,,,
player,201110240jax,jax,KnigTe99,pass_defended,0,,,,,
player,201110240jax,jax,KnigTe99,sacks,0.0,,,,,
player,201110240jax,jax,KnigTe99,tackles_combined,1,,,,,
player,201110240jax,jax,KnigTe99,tackles_solo,1,,,,,
player,201110240jax,jax,KnigTe99,tackles_assists,0,,,,,
player,201110240jax,jax,KnigTe99,tackles_loss,1,,,,,
player,201110240jax,jax,KnigTe99,qb_hits,0,,,,,
player,201110240jax,jax,KnigTe99,fumbles_rec,0,,,,,
player,201110240jax,jax,KnigTe99,fumbles_rec_yds,0,,,,,
player,201110240jax,jax,KnigTe99,fumbles_rec_td,0,,,,,
player,201110240jax,jax,KnigTe99,fumbles_forced,0,,,,,
player,201110240jax,jax,ProsCh00,def_int,0,,,,,
player,201110240jax,jax,ProsCh00,def_int_yds,0,,,,,
player,201110240jax,jax,ProsCh00,def_int_td,0,,,,,
player,201110240jax,jax,ProsCh00,def_int_long,0,,,,,
player,201110240jax,jax,ProsCh00,pass_defended,0,,,,,
player,201110240jax,jax,ProsCh00,sacks,0.0,,,,,
player,201110240jax,jax,ProsCh00,tackles_combined,1,,,,,
player,201110240jax,jax,ProsCh00,tackles_solo,1,,,,,
player,201110240jax,jax,ProsCh00,tackles_assists,0,,,,,
player,201110240jax,jax,ProsCh00,tackles_loss,0,,,,,
player,201110240jax,jax,ProsCh00,qb_hits,0,,,,,
player,201110240jax,jax,ProsCh00,fumbles_rec,0,,,,,
player,201110240jax,jax,ProsCh00,fumbles_rec_yds,0,,,,,
player,201110240jax,jax,ProsCh00,fumbles_rec_td,0,,,,,
player,201110240jax,jax,ProsCh00,fumbles_forced,0,,,,,
player,201110240jax,jax,RutlKe00,def_int,0,,,,,
player,201110240jax,jax,RutlKe00,def_int_yds,0,,,,,
player,201110240jax,jax,RutlKe00,def_int_td,0,,,,,
player,201110240jax,jax,RutlKe00,def_int_long,0,,,,,
player,201110240jax,jax,RutlKe00,pass_defended,0,,,,,
player,201110240jax,jax,RutlKe00,sacks,0.0,,,,,
player,201110240jax,jax,RutlKe00,tackles_combined,1,,,,,
player,201110240jax,jax,RutlKe00,tackles_solo,1,,,,,
player,201110240jax,jax,RutlKe00,tackles_assists,0,,,,,
player,201110240jax,jax,RutlKe00,tackles_loss,0,,,,,
player,201110240jax,jax,RutlKe00,qb_hits,0,,,,,
player,201110240jax,jax,RutlKe00,fumbles_rec,0,,,,,
player,201110240jax,jax,RutlKe00,fumbles_rec_yds,0,,,,,
player,201110240jax,jax,RutlKe00,fumbles_rec_td,0,,,,,
player,201110240jax,jax,RutlKe00,fumbles_forced,0,,,,,
player,201110240jax,jax,MeesBr20,def_int,0,,,,,
player,201110240jax,jax,MeesBr20,def_int_yds,0,,,,,
player,201110240jax,jax,MeesBr20,def_int_td,0,,,,,
player,201110240jax,jax,MeesBr20,def_int_long,0,,,,,
player,201110240jax,jax,MeesBr20,pass_defended,0,,,,,
player,201110240jax,jax,MeesBr20,sacks,0.0,,,,,
player,201110240jax,jax,MeesBr20,tackles_combined,0,,,,,
player,201110240jax,jax,MeesBr20,tackles_solo,0,,,,,
player,201110240jax,jax,MeesBr20,tackles_assists,0,,,,,
player,201110240jax,jax,MeesBr20,tackles_loss,,,,,,
player,201110240jax,jax,MeesBr20,qb_hits,,,,,,
player,201110240jax,jax,MeesBr20,fumbles_rec,1,,,,,
player,201110240jax,jax,MeesBr20,fumbles_rec_yds,0,,,,,
player,201110240jax,jax,MeesBr20,fumbles_rec_td,0,,,,,
player,201110240jax,jax,MeesBr20,fumbles_forced,0,,,,,
player,201110240jax,rav,WebbLa99,kick_ret,0,,,,,
player,201110240jax,rav,WebbLa99,kick_ret_yds,0,,,,,
player,201110240jax,rav,WebbLa99,kick_ret_yds_per_ret,,,,,,
player,201110240jax,rav,WebbLa99,kick_ret_td,0,,,,,
player,201110240jax,rav,WebbLa99,kick_ret_long,0,,,,,
player,201110240jax,rav,WebbLa99,punt_ret,2,,,,,
player,201110240jax,rav,WebbLa99,punt_ret_yds,6,,,,,
player,201110240jax,rav,WebbLa99,punt_ret_yds_per_ret,3.0,,,,,
player,201110240jax,rav,WebbLa99,punt_ret_td,0,,,,,
player,201110240jax,rav,WebbLa99,punt_ret_long,4,,,,,
player,201110240jax,rav,ReedDa00,kick_ret,2,,,,,
player,201110240jax,rav,ReedDa00,kick_ret_yds,53,,,,,
player,201110240jax,rav,ReedDa00,kick_ret_yds_per_ret,26.5,,,,,
player,201110240jax,rav,ReedDa00,kick_ret_td,0,,,,,
player,201110240jax,rav,ReedDa00,kick_ret_long,33,,,,,
player,201110240jax,rav,ReedDa00,punt_ret,0,,,,,
player,201110240jax,rav,ReedDa00,punt_ret_yds,0,,,,,
player,201110240jax,rav,ReedDa00,punt_ret_yds_per_ret,,,,,,
player,201110240jax,rav,ReedDa00,punt_ret_td,0,,,,,
player,201110240jax,rav,ReedDa00,punt_ret_long,0,,,,,
player,201110240jax,jax,ThomMi01,kick_ret,0,,,,,
player,201110240jax,jax,ThomMi01,kick_ret_yds,0,,,,,
player,201110240jax,jax,ThomMi01,kick_ret_yds_per_ret,,,,,,
player,201110240jax,jax,ThomMi01,kick_ret_td,0,,,,,
player,201110240jax,jax,ThomMi01,kick_ret_long,0,,,,,
player,201110240jax,jax,ThomMi01,punt_ret,6,,,,,
player,201110240jax,jax,ThomMi01,punt_ret_yds,37,,,,,
player,201110240jax,jax,ThomMi01,punt_ret_yds_per_ret,6.2,,,,,
player,201110240jax,jax,ThomMi01,punt_ret_td,0,,,,,
player,201110240jax,jax,ThomMi01,punt_ret_long,28,,,,,
player,201110240jax,jax,KariDe00,kick_ret,1,,,,,
player,201110240jax,jax,KariDe00,kick_ret_yds,24,,,,,
player,201110240jax,jax,KariDe00,kick_ret_yds_per_ret,24.0,,,,,
player,201110240jax,jax,KariDe00,kick_ret_td,0,,,,,
player,201110240jax,jax,KariDe00,kick_ret_long,24,,,,,
player,201110240jax,jax,KariDe00,punt_ret,0,,,,,
player,201110240jax,jax,KariDe00,punt_ret_yds,0,,,,,
player,201110240jax,jax,KariDe00,punt_ret_yds_per_ret,,,,,,
player,201110240jax,jax,KariDe00,punt_ret_td,0,,,,,
player,201110240jax,jax,KariDe00,punt_ret_long,0,,,,,
player,201110240jax,rav,cundibil01,xpm,1,,,,,
player,201110240jax,rav,cundibil01,xpa,1,,,,,
player,201110240jax,rav,cundibil01,fgm,,,,,,
player,201110240jax,rav,cundibil01,fga,1,,,,,
player,201110240jax,rav,cundibil01,punt,0,,,,,
player,201110240jax,rav,cundibil01,punt_yds,0,,,,,
player,201110240jax,rav,cundibil01,punt_yds_per_punt,,,,,,
player,201110240jax,rav,cundibil01,punt_long,0,,,,,
player,201110240jax,rav,KochSa20,xpm,,,,,,
player,201110240jax,rav,KochSa20,xpa,,,,,,
player,201110240jax,rav,KochSa20,fgm,,,,,,
player,201110240jax,rav,KochSa20,fga,,,,,,
player,201110240jax,rav,KochSa20,punt,9,,,,,
player,201110240jax,rav,KochSa20,punt_yds,470,,,,,
player,201110240jax,rav,KochSa20,punt_yds_per_punt,52.2,,,,,
player,201110240jax,rav,KochSa20,punt_long,58,,,,,
player,201110240jax,jax,HarrNi20,xpm,,,,,,
player,201110240jax,jax,HarrNi20,xpa,,,,,,
player,201110240jax,jax,HarrNi20,fgm,,,,,,
player,201110240jax,jax,HarrNi20,fga,,,,,,
player,201110240jax,jax,HarrNi20,punt,7,,,,,
player,201110240jax,jax,HarrNi20,punt_yds,286,,,,,
player,201110240jax,jax,HarrNi20,punt_yds_per_punt,40.9,,,,,
player,201110240jax,jax,HarrNi20,punt_long,47,,,,,
player,201110240jax,jax,scobejos01,xpm,,,,,,
player,201110240jax,jax,scobejos01,xpa,,,,,,
player,201110240jax,jax,scobejos01,fgm,4,,,,,
player,201110240jax,jax,scobejos01,fga,4,,,,,
player,201110240jax,jax,scobejos01,punt,0,,,,,
player,201110240jax,jax,scobejos01,punt_yds,0,,,,,
player,201110240jax,jax,scobejos01,punt_yds_per_punt,,,,,,
player,201110240jax,jax,scobejos01,punt_long,0,,,,,
