game,2011,13,20111204,201112040mia,rai,"Oakland Raiders",14,mia,"Miami Dolphins",34
player,201112040mia,mia,BushRe00,pass_sacked,0,,,,,
player,201112040mia,mia,BushRe00,pass_sacked_yds,0,,,,,
player,201112040mia,mia,BushRe00,pass_long,0,,,,,
player,201112040mia,mia,BushRe00,pass_rating,,,,,,
player,201112040mia,mia,BushRe00,rush_att,22,,,,,
player,201112040mia,mia,BushRe00,rush_yds,100,,,,,
player,201112040mia,mia,BushRe00,rush_td,1,,,,,
player,201112040mia,mia,BushRe00,rush_long,29,,,,,
player,201112040mia,mia,BushRe00,targets,2,,,,,
player,201112040mia,mia,BushRe00,rec,0,,,,,
player,201112040mia,mia,BushRe00,rec_yds,0,,,,,
player,201112040mia,mia,BushRe00,rec_td,0,,,,,
player,201112040mia,mia,BushRe00,rec_long,0,,,,,
player,201112040mia,mia,BushRe00,fumbles,0,,,,,
player,201112040mia,mia,BushRe00,fumbles_lost,,,,,,
player,201112040mia,mia,ThomDa03,pass_cmp,0,,,,,
player,201112040mia,mia,ThomDa03,pass_att,0,,,,,
player,201112040mia,mia,ThomDa03,pass_yds,0,,,,,
player,201112040mia,mia,ThomDa03,pass_td,0,,,,,
player,201112040mia,mia,ThomDa03,pass_int,0,,,,,
player,201112040mia,mia,ThomDa03,pass_sacked,0,,,,,
player,201112040mia,mia,ThomDa03,pass_sacked_yds,0,,,,,
player,201112040mia,mia,ThomDa03,pass_long,0,,,,,
player,201112040mia,mia,ThomDa03,pass_rating,,,,,,
player,201112040mia,mia,ThomDa03,rush_att,13,,,,,
player,201112040mia,mia,ThomDa03,rush_yds,73,,,,,
player,201112040mia,mia,ThomDa03,rush_td,0,,,,,
player,201112040mia,mia,ThomDa03,rush_long,21,,,,,
player,201112040mia,mia,ThomDa03,targets,0,,,,,
player,201112040mia,mia,ThomDa03,rec,0,,,,,
player,201112040mia,mia,ThomDa03,rec_yds,0,,,,,
player,201112040mia,mia,ThomDa03,rec_td,0,,,,,
player,201112040mia,mia,ThomDa03,rec_long,0,,,,,
player,201112040mia,mia,ThomDa03,fumbles,0,,,,,
player,201112040mia,mia,ThomDa03,fumbles_lost,,,,,,
player,201112040mia,mia,HillLe00,pass_cmp,0,,,,,
player,201112040mia,mia,HillLe00,pass_att,0,,,,,
player,201112040mia,mia,HillLe00,pass_yds,0,,,,,
player,201112040mia,mia,HillLe00,pass_td,0,,,,,
player,201112040mia,mia,HillLe00,pass_int,0,,,,,
player,201112040mia,mia,HillLe00,pass_sacked,0,,,,,
player,201112040mia,mia,HillLe00,pass_sacked_yds,0,,,,,
player,201112040mia,mia,HillLe00,pass_long,0,,,,,
player,201112040mia,mia,HillLe00,pass_rating,,,,,,
player,201112040mia,mia,HillLe00,rush_att,3,,,,,
player,201112040mia,mia,HillLe00,rush_yds,10,,,,,
player,201112040mia,mia,HillLe00,rush_td,0,,,,,
player,201112040mia,mia,HillLe00,rush_long,4,,,,,
player,201112040mia,mia,HillLe00,targets,0,,,,,
player,201112040mia,mia,HillLe00,rec,0,,,,,
player,201112040mia,mia,HillLe00,rec_yds,0,,,,,
player,201112040mia,mia,HillLe00,rec_td,0,,,,,
player,201112040mia,mia,HillLe00,rec_long,0,,,,,
player,201112040mia,mia,HillLe00,fumbles,0,,,,,
player,201112040mia,mia,HillLe00,fumbles_lost,,,,,,
player,201112040mia,mia,GateCl00,pass_cmp,0,,,,,
player,201112040mia,mia,GateCl00,pass_att,0,,,,,
player,201112040mia,mia,GateCl00,pass_yds,0,,,,,
player,201112040mia,mia,GateCl00,pass_td,0,,,,,
player,201112040mia,mia,GateCl00,pass_int,0,,,,,
player,201112040mia,mia,GateCl00,pass_sacked,0,,,,,
player,201112040mia,mia,GateCl00,pass_sacked_yds,0,,,,,
player,201112040mia,mia,GateCl00,pass_long,0,,,,,
player,201112040mia,mia,GateCl00,pass_rating,,,,,,
player,201112040mia,mia,GateCl00,rush_att,1,,,,,
player,201112040mia,mia,GateCl00,rush_yds,4,,,,,
player,201112040mia,mia,GateCl00,rush_td,0,,,,,
player,201112040mia,mia,GateCl00,rush_long,4,,,,,
player,201112040mia,mia,GateCl00,targets,,,,,,
player,201112040mia,mia,GateCl00,rec,0,,,,,
player,201112040mia,mia,GateCl00,rec_yds,0,,,,,
player,201112040mia,mia,GateCl00,rec_td,0,,,,,
player,201112040mia,mia,GateCl00,rec_long,0,,,,,
player,201112040mia,mia,GateCl00,fumbles,0,,,,,
player,201112040mia,mia,GateCl00,fumbles_lost,,,,,,
player,201112040mia,mia,FasaAn00,pass_cmp,0,,,,,
player,201112040mia,mia,FasaAn00,pass_att,0,,,,,
player,201112040mia,mia,FasaAn00,pass_yds,0,,,,,
player,201112040mia,mia,FasaAn00,pass_td,0,,,,,
player,201112040mia,mia,FasaAn00,pass_int,0,,,,,
player,201112040mia,mia,FasaAn00,pass_sacked,0,,,,,
player,201112040mia,mia,FasaAn00,pass_sacked_yds,0,,,,,
player,201112040mia,mia,FasaAn00,pass_long,0,,,,,
player,201112040mia,mia,FasaAn00,pass_rating,,,,,,
player,201112040mia,mia,FasaAn00,rush_att,0,,,,,
player,201112040mia,mia,FasaAn00,rush_yds,0,,,,,
player,201112040mia,mia,FasaAn00,rush_td,0,,,,,
player,201112040mia,mia,FasaAn00,rush_long,0,,,,,
player,201112040mia,mia,FasaAn00,targets,6,,,,,
player,201112040mia,mia,FasaAn00,rec,4,,,,,
player,201112040mia,mia,FasaAn00,rec_yds,66,,,,,
player,201112040mia,mia,FasaAn00,rec_td,0,,,,,
player,201112040mia,mia,FasaAn00,rec_long,26,,,,,
player,201112040mia,mia,FasaAn00,fumbles,0,,,,,
player,201112040mia,mia,FasaAn00,fumbles_lost,,,,,,
player,201112040mia,mia,MarsBr00,pass_cmp,0,,,,,
player,201112040mia,mia,MarsBr00,pass_att,0,,,,,
player,201112040mia,mia,MarsBr00,pass_yds,0,,,,,
player,201112040mia,mia,MarsBr00,pass_td,0,,,,,
player,201112040mia,mia,MarsBr00,pass_int,0,,,,,
player,201112040mia,mia,MarsBr00,pass_sacked,0,,,,,
player,201112040mia,mia,MarsBr00,pass_sacked_yds,0,,,,,
player,201112040mia,mia,MarsBr00,pass_long,0,,,,,
player,201112040mia,mia,MarsBr00,pass_rating,,,,,,
player,201112040mia,mia,MarsBr00,rush_att,0,,,,,
player,201112040mia,mia,MarsBr00,rush_yds,0,,,,,
player,201112040mia,mia,MarsBr00,rush_td,0,,,,,
player,201112040mia,mia,MarsBr00,rush_long,0,,,,,
player,201112040mia,mia,MarsBr00,targets,6,,,,,
player,201112040mia,mia,MarsBr00,rec,4,,,,,
player,201112040mia,mia,MarsBr00,rec_yds,60,,,,,
player,201112040mia,mia,MarsBr00,rec_td,0,,,,,
player,201112040mia,mia,MarsBr00,rec_long,38,,,,,
player,201112040mia,mia,MarsBr00,fumbles,0,,,,,
player,201112040mia,mia,MarsBr00,fumbles_lost,,,,,,
player,201112040mia,mia,BessDa00,pass_cmp,0,,,,,
player,201112040mia,mia,BessDa00,pass_att,0,,,,,
player,201112040mia,mia,BessDa00,pass_yds,0,,,,,
player,201112040mia,mia,BessDa00,pass_td,0,,,,,
player,201112040mia,mia,BessDa00,pass_int,0,,,,,
player,201112040mia,mia,BessDa00,pass_sacked,0,,,,,
player,201112040mia,mia,BessDa00,pass_sacked_yds,0,,,,,
player,201112040mia,mia,BessDa00,pass_long,0,,,,,
player,201112040mia,mia,BessDa00,pass_rating,,,,,,
player,201112040mia,mia,BessDa00,rush_att,0,,,,,
player,201112040mia,mia,BessDa00,rush_yds,0,,,,,
player,201112040mia,mia,BessDa00,rush_td,0,,,,,
player,201112040mia,mia,BessDa00,rush_long,0,,,,,
player,201112040mia,mia,BessDa00,targets,7,,,,,
player,201112040mia,mia,BessDa00,rec,4,,,,,
player,201112040mia,mia,BessDa00,rec_yds,27,,,,,
player,201112040mia,mia,BessDa00,rec_td,1,,,,,
player,201112040mia,mia,BessDa00,rec_long,12,,,,,
player,201112040mia,mia,BessDa00,fumbles,0,,,,,
player,201112040mia,mia,BessDa00,fumbles_lost,,,,,,
player,201112040mia,mia,HartBr00,pass_cmp,0,,,,,
player,201112040mia,mia,HartBr00,pass_att,0,,,,,
player,201112040mia,mia,HartBr00,pass_yds,0,,,,,
player,201112040mia,mia,HartBr00,pass_td,0,,,,,
player,201112040mia,mia,HartBr00,pass_int,0,,,,,
player,201112040mia,mia,HartBr00,pass_sacked,0,,,,,
player,201112040mia,mia,HartBr00,pass_sacked_yds,0,,,,,
player,201112040mia,mia,HartBr00,pass_long,0,,,,,
player,201112040mia,mia,HartBr00,pass_rating,,,,,,
player,201112040mia,mia,HartBr00,rush_att,0,,,,,
player,201112040mia,mia,HartBr00,rush_yds,0,,,,,
player,201112040mia,mia,HartBr00,rush_td,0,,,,,
player,201112040mia,mia,HartBr00,rush_long,0,,,,,
player,201112040mia,mia,HartBr00,targets,2,,,,,
player,201112040mia,mia,HartBr00,rec,1,,,,,
player,201112040mia,mia,HartBr00,rec_yds,9,,,,,
player,201112040mia,mia,HartBr00,rec_td,0,,,,,
player,201112040mia,mia,HartBr00,rec_long,9,,,,,
player,201112040mia,mia,HartBr00,fumbles,0,,,,,
player,201112040mia,mia,HartBr00,fumbles_lost,,,,,,
player,201112040mia,mia,ClayCh00,pass_cmp,0,,,,,
player,201112040mia,mia,ClayCh00,pass_att,0,,,,,
player,201112040mia,mia,ClayCh00,pass_yds,0,,,,,
player,201112040mia,mia,ClayCh00,pass_td,0,,,,,
player,201112040mia,mia,ClayCh00,pass_int,0,,,,,
player,201112040mia,mia,ClayCh00,pass_sacked,0,,,,,
player,201112040mia,mia,ClayCh00,pass_sacked_yds,0,,,,,
player,201112040mia,mia,ClayCh00,pass_long,0,,,,,
player,201112040mia,mia,ClayCh00,pass_rating,,,,,,
player,201112040mia,mia,ClayCh00,rush_att,0,,,,,
player,201112040mia,mia,ClayCh00,rush_yds,0,,,,,
player,201112040mia,mia,ClayCh00,rush_td,0,,,,,
player,201112040mia,mia,ClayCh00,rush_long,0,,,,,
player,201112040mia,mia,ClayCh00,targets,2,,,,,
player,201112040mia,mia,ClayCh00,rec,0,,,,,
player,201112040mia,mia,ClayCh00,rec_yds,0,,,,,
player,201112040mia,mia,ClayCh00,rec_td,0,,,,,
player,201112040mia,mia,ClayCh00,rec_long,0,,,,,
player,201112040mia,mia,ClayCh00,fumbles,0,,,,,
player,201112040mia,mia,ClayCh00,fumbles_lost,,,,,,
player,201112040mia,rai,BryaDe00,def_int,0,,,,,
player,201112040mia,rai,BryaDe00,def_int_yds,0,,,,,
player,201112040mia,rai,BryaDe00,def_int_td,0,,,,,
player,201112040mia,rai,BryaDe00,def_int_long,0,,,,,
player,201112040mia,rai,BryaDe00,pass_defended,0,,,,,
player,201112040mia,rai,BryaDe00,sacks,1.0,,,,,
player,201112040mia,rai,BryaDe00,tackles_combined,4,,,,,
player,201112040mia,rai,BryaDe00,tackles_solo,4,,,,,
player,201112040mia,rai,BryaDe00,tackles_assists,0,,,,,
player,201112040mia,rai,BryaDe00,tackles_loss,1,,,,,
player,201112040mia,rai,BryaDe00,qb_hits,1,,,,,
player,201112040mia,rai,BryaDe00,fumbles_rec,0,,,,,
player,201112040mia,rai,BryaDe00,fumbles_rec_yds,0,,,,,
player,201112040mia,rai,BryaDe00,fumbles_rec_td,0,,,,,
player,201112040mia,rai,BryaDe00,fumbles_forced,0,,,,,
player,201112040mia,rai,McClRo00,def_int,0,,,,,
player,201112040mia,rai,McClRo00,def_int_yds,0,,,,,
player,201112040mia,rai,McClRo00,def_int_td,0,,,,,
player,201112040mia,rai,McClRo00,def_int_long,0,,,,,
player,201112040mia,rai,McClRo00,pass_defended,0,,,,,
player,201112040mia,rai,McClRo00,sacks,0.0,,,,,
player,201112040mia,rai,McClRo00,tackles_combined,8,,,,,
player,201112040mia,rai,McClRo00,tackles_solo,7,,,,,
player,201112040mia,rai,McClRo00,tackles_assists,1,,,,,
player,201112040mia,rai,McClRo00,tackles_loss,1,,,,,
player,201112040mia,rai,McClRo00,qb_hits,0,,,,,
player,201112040mia,rai,McClRo00,fumbles_rec,0,,,,,
player,201112040mia,rai,McClRo00,fumbles_rec_yds,0,,,,,
player,201112040mia,rai,McClRo00,fumbles_rec_td,0,,,,,
player,201112040mia,rai,McClRo00,fumbles_forced,0,,,,,
player,201112040mia,rai,HendJo99,def_int,0,,,,,
player,201112040mia,rai,HendJo99,def_int_yds,0,,,,,
player,201112040mia,rai,HendJo99,def_int_td,0,,,,,
player,201112040mia,rai,HendJo99,def_int_long,0,,,,,
player,201112040mia,rai,HendJo99,pass_defended,0,,,,,
player,201112040mia,rai,HendJo99,sacks,0.0,,,,,
player,201112040mia,rai,HendJo99,tackles_combined,7,,,,,
player,201112040mia,rai,HendJo99,tackles_solo,6,,,,,
player,201112040mia,rai,HendJo99,tackles_assists,1,,,,,
player,201112040mia,rai,HendJo99,tackles_loss,0,,,,,
player,201112040mia,rai,HendJo99,qb_hits,1,,,,,
player,201112040mia,rai,HendJo99,fumbles_rec,0,,,,,
player,201112040mia,rai,HendJo99,fumbles_rec_yds,0,,,,,
player,201112040mia,rai,HendJo99,fumbles_rec_td,0,,,,,
player,201112040mia,rai,HendJo99,fumbles_forced,0,,,,,
player,201112040mia,rai,CurrAa99,def_int,0,,,,,
player,201112040mia,rai,CurrAa99,def_int_yds,0,,,,,
player,201112040mia,rai,CurrAa99,def_int_td,0,,,,,
player,201112040mia,rai,CurrAa99,def_int_long,0,,,,,
player,201112040mia,rai,CurrAa99,pass_defended,1,,,,,
player,201112040mia,rai,CurrAa99,sacks,0.0,,,,,
player,201112040mia,rai,CurrAa99,tackles_combined,5,,,,,
player,201112040mia,rai,CurrAa99,tackles_solo,3,,,,,
player,201112040mia,rai,CurrAa99,tackles_assists,2,,,,,
player,201112040mia,rai,CurrAa99,tackles_loss,1,,,,,
