game,2011,2,20110919,201109190nyg,ram,"St. Louis Rams",16,nyg,"New York Giants",28
player,201109190nyg,nyg,PhilKe99,qb_hits,1,,,,,
player,201109190nyg,nyg,PhilKe99,fumbles_rec,0,,,,,
player,201109190nyg,nyg,PhilKe99,fumbles_rec_yds,0,,,,,
player,201109190nyg,nyg,PhilKe99,fumbles_rec_td,0,,,,,
player,201109190nyg,nyg,PhilKe99,fumbles_forced,0,,,,,
player,201109190nyg,nyg,WebsCo20,def_int,0,,,,,
player,201109190nyg,nyg,WebsCo20,def_int_yds,0,,,,,
player,201109190nyg,nyg,WebsCo20,def_int_td,0,,,,,
player,201109190nyg,nyg,WebsCo20,def_int_long,0,,,,,
player,201109190nyg,nyg,WebsCo20,pass_defended,0,,,,,
player,201109190nyg,nyg,WebsCo20,sacks,0.0,,,,,
player,201109190nyg,nyg,WebsCo20,tackles_combined,4,,,,,
player,201109190nyg,nyg,WebsCo20,tackles_solo,4,,,,,
player,201109190nyg,nyg,WebsCo20,tackles_assists,0,,,,,
player,201109190nyg,nyg,WebsCo20,tackles_loss,0,,,,,
player,201109190nyg,nyg,WebsCo20,qb_hits,0,,,,,
player,201109190nyg,nyg,WebsCo20,fumbles_rec,0,,,,,
player,201109190nyg,nyg,WebsCo20,fumbles_rec_yds,0,,,,,
player,201109190nyg,nyg,WebsCo20,fumbles_rec_td,0,,,,,
player,201109190nyg,nyg,WebsCo20,fumbles_forced,0,,,,,
player,201109190nyg,nyg,KiwaMa20,def_int,0,,,,,
player,201109190nyg,nyg,KiwaMa20,def_int_yds,0,,,,,
player,201109190nyg,nyg,KiwaMa20,def_int_td,0,,,,,
player,201109190nyg,nyg,KiwaMa20,def_int_long,0,,,,,
player,201109190nyg,nyg,KiwaMa20,pass_defended,0,,,,,
player,201109190nyg,nyg,KiwaMa20,sacks,0.0,,,,,
player,201109190nyg,nyg,KiwaMa20,tackles_combined,3,,,,,
player,201109190nyg,nyg,KiwaMa20,tackles_solo,3,,,,,
player,201109190nyg,nyg,KiwaMa20,tackles_assists,0,,,,,
player,201109190nyg,nyg,KiwaMa20,tackles_loss,0,,,,,
player,201109190nyg,nyg,KiwaMa20,qb_hits,0,,,,,
player,201109190nyg,nyg,KiwaMa20,fumbles_rec,0,,,,,
player,201109190nyg,nyg,KiwaMa20,fumbles_rec_yds,0,,,,,
player,201109190nyg,nyg,KiwaMa20,fumbles_rec_td,0,,,,,
player,201109190nyg,nyg,KiwaMa20,fumbles_forced,0,,,,,
player,201109190nyg,nyg,RossAa99,def_int,0,,,,,
player,201109190nyg,nyg,RossAa99,def_int_yds,0,,,,,
player,201109190nyg,nyg,RossAa99,def_int_td,0,,,,,
player,201109190nyg,nyg,RossAa99,def_int_long,0,,,,,
player,201109190nyg,nyg,RossAa99,pass_defended,3,,,,,
player,201109190nyg,nyg,RossAa99,sacks,0.0,,,,,
player,201109190nyg,nyg,RossAa99,tackles_combined,3,,,,,
player,201109190nyg,nyg,RossAa99,tackles_solo,2,,,,,
player,201109190nyg,nyg,RossAa99,tackles_assists,1,,,,,
player,201109190nyg,nyg,RossAa99,tackles_loss,0,,,,,
player,201109190nyg,nyg,RossAa99,qb_hits,0,,,,,
player,201109190nyg,nyg,RossAa99,fumbles_rec,0,,,,,
player,201109190nyg,nyg,RossAa99,fumbles_rec_yds,0,,,,,
player,201109190nyg,nyg,RossAa99,fumbles_rec_td,0,,,,,
player,201109190nyg,nyg,RossAa99,fumbles_forced,0,,,,,
player,201109190nyg,nyg,CantCh21,def_int,0,,,,,
player,201109190nyg,nyg,CantCh21,def_int_yds,0,,,,,
player,201109190nyg,nyg,CantCh21,def_int_td,0,,,,,
player,201109190nyg,nyg,CantCh21,def_int_long,0,,,,,
player,201109190nyg,nyg,CantCh21,pass_defended,1,,,,,
player,201109190nyg,nyg,CantCh21,sacks,0.0,,,,,
player,201109190nyg,nyg,CantCh21,tackles_combined,2,,,,,
player,201109190nyg,nyg,CantCh21,tackles_solo,1,,,,,
player,201109190nyg,nyg,CantCh21,tackles_assists,1,,,,,
player,201109190nyg,nyg,CantCh21,tackles_loss,1,,,,,
player,201109190nyg,nyg,CantCh21,qb_hits,0,,,,,
player,201109190nyg,nyg,CantCh21,fumbles_rec,0,,,,,
player,201109190nyg,nyg,CantCh21,fumbles_rec_yds,0,,,,,
player,201109190nyg,nyg,CantCh21,fumbles_rec_td,0,,,,,
player,201109190nyg,nyg,CantCh21,fumbles_forced,0,,,,,
player,201109190nyg,nyg,JoneGr02,def_int,0,,,,,
player,201109190nyg,nyg,JoneGr02,def_int_yds,0,,,,,
player,201109190nyg,nyg,JoneGr02,def_int_td,0,,,,,
player,201109190nyg,nyg,JoneGr02,def_int_long,0,,,,,
player,201109190nyg,nyg,JoneGr02,pass_defended,0,,,,,
player,201109190nyg,nyg,JoneGr02,sacks,0.0,,,,,
player,201109190nyg,nyg,JoneGr02,tackles_combined,2,,,,,
player,201109190nyg,nyg,JoneGr02,tackles_solo,2,,,,,
player,201109190nyg,nyg,JoneGr02,tackles_assists,0,,,,,
player,201109190nyg,nyg,JoneGr02,tackles_loss,1,,,,,
player,201109190nyg,nyg,JoneGr02,qb_hits,0,,,,,
player,201109190nyg,nyg,JoneGr02,fumbles_rec,0,,,,,
player,201109190nyg,nyg,JoneGr02,fumbles_rec_yds,0,,,,,
player,201109190nyg,nyg,JoneGr02,fumbles_rec_td,0,,,,,
player,201109190nyg,nyg,JoneGr02,fumbles_forced,0,,,,,
player,201109190nyg,nyg,CoexMi99,def_int,0,,,,,
player,201109190nyg,nyg,CoexMi99,def_int_yds,0,,,,,
player,201109190nyg,nyg,CoexMi99,def_int_td,0,,,,,
player,201109190nyg,nyg,CoexMi99,def_int_long,0,,,,,
player,201109190nyg,nyg,CoexMi99,pass_defended,0,,,,,
player,201109190nyg,nyg,CoexMi99,sacks,0.0,,,,,
player,201109190nyg,nyg,CoexMi99,tackles_combined,1,,,,,
player,201109190nyg,nyg,CoexMi99,tackles_solo,1,,,,,
player,201109190nyg,nyg,CoexMi99,tackles_assists,0,,,,,
player,201109190nyg,nyg,CoexMi99,tackles_loss,0,,,,,
player,201109190nyg,nyg,CoexMi99,qb_hits,0,,,,,
player,201109190nyg,nyg,CoexMi99,fumbles_rec,0,,,,,
player,201109190nyg,nyg,CoexMi99,fumbles_rec_yds,0,,,,,
player,201109190nyg,nyg,CoexMi99,fumbles_rec_td,0,,,,,
player,201109190nyg,nyg,CoexMi99,fumbles_forced,0,,,,,
player,201109190nyg,nyg,KennJi21,def_int,0,,,,,
player,201109190nyg,nyg,KennJi21,def_int_yds,0,,,,,
player,201109190nyg,nyg,KennJi21,def_int_td,0,,,,,
player,201109190nyg,nyg,KennJi21,def_int_long,0,,,,,
player,201109190nyg,nyg,KennJi21,pass_defended,0,,,,,
player,201109190nyg,nyg,KennJi21,sacks,0.0,,,,,
player,201109190nyg,nyg,KennJi21,tackles_combined,1,,,,,
player,201109190nyg,nyg,KennJi21,tackles_solo,0,,,,,
player,201109190nyg,nyg,KennJi21,tackles_assists,1,,,,,
player,201109190nyg,nyg,KennJi21,tackles_loss,0,,,,,
player,201109190nyg,nyg,KennJi21,qb_hits,0,,,,,
player,201109190nyg,nyg,KennJi21,fumbles_rec,0,,,,,
player,201109190nyg,nyg,KennJi21,fumbles_rec_yds,0,,,,,
player,201109190nyg,nyg,KennJi21,fumbles_rec_td,0,,,,,
player,201109190nyg,nyg,KennJi21,fumbles_forced,0,,,,,
player,201109190nyg,nyg,MartDe22,def_int,0,,,,,
player,201109190nyg,nyg,MartDe22,def_int_yds,0,,,,,
player,201109190nyg,nyg,MartDe22,def_int_td,0,,,,,
player,201109190nyg,nyg,MartDe22,def_int_long,0,,,,,
player,201109190nyg,nyg,MartDe22,pass_defended,0,,,,,
player,201109190nyg,nyg,MartDe22,sacks,0.0,,,,,
player,201109190nyg,nyg,MartDe22,tackles_combined,1,,,,,
player,201109190nyg,nyg,MartDe22,tackles_solo,0,,,,,
player,201109190nyg,nyg,MartDe22,tackles_assists,1,,,,,
player,201109190nyg,nyg,MartDe22,tackles_loss,0,,,,,
player,201109190nyg,nyg,MartDe22,qb_hits,0,,,,,
player,201109190nyg,nyg,MartDe22,fumbles_rec,0,,,,,
player,201109190nyg,nyg,MartDe22,fumbles_rec_yds,0,,,,,
player,201109190nyg,nyg,MartDe22,fumbles_rec_td,0,,,,,
player,201109190nyg,nyg,MartDe22,fumbles_forced,0,,,,,
player,201109190nyg,nyg,PaysSp00,def_int,0,,,,,
player,201109190nyg,nyg,PaysSp00,def_int_yds,0,,,,,
player,201109190nyg,nyg,PaysSp00,def_int_td,0,,,,,
player,201109190nyg,nyg,PaysSp00,def_int_long,0,,,,,
player,201109190nyg,nyg,PaysSp00,pass_defended,0,,,,,
player,201109190nyg,nyg,PaysSp00,sacks,0.0,,,,,
player,201109190nyg,nyg,PaysSp00,tackles_combined,1,,,,,
player,201109190nyg,nyg,PaysSp00,tackles_solo,1,,,,,
player,201109190nyg,nyg,PaysSp00,tackles_assists,0,,,,,
player,201109190nyg,nyg,PaysSp00,tackles_loss,0,,,,,
player,201109190nyg,nyg,PaysSp00,qb_hits,0,,,,,
player,201109190nyg,nyg,PaysSp00,fumbles_rec,0,,,,,
player,201109190nyg,nyg,PaysSp00,fumbles_rec_yds,0,,,,,
player,201109190nyg,nyg,PaysSp00,fumbles_rec_td,0,,,,,
player,201109190nyg,nyg,PaysSp00,fumbles_forced,0,,,,,
player,201109190nyg,nyg,TollDa99,def_int,0,,,,,
player,201109190nyg,nyg,TollDa99,def_int_yds,0,,,,,
player,201109190nyg,nyg,TollDa99,def_int_td,0,,,,,
player,201109190nyg,nyg,TollDa99,def_int_long,0,,,,,
player,201109190nyg,nyg,TollDa99,pass_defended,0,,,,,
player,201109190nyg,nyg,TollDa99,sacks,0.0,,,,,
player,201109190nyg,nyg,TollDa99,tackles_combined,1,,,,,
player,201109190nyg,nyg,TollDa99,tackles_solo,1,,,,,
player,201109190nyg,nyg,TollDa99,tackles_assists,0,,,,,
player,201109190nyg,nyg,TollDa99,tackles_loss,0,,,,,
player,201109190nyg,nyg,TollDa99,qb_hits,1,,,,,
player,201109190nyg,nyg,TollDa99,fumbles_rec,1,,,,,
player,201109190nyg,nyg,TollDa99,fumbles_rec_yds,0,,,,,
player,201109190nyg,nyg,TollDa99,fumbles_rec_td,0,,,,,
player,201109190nyg,nyg,TollDa99,fumbles_forced,1,,,,,
player,201109190nyg,nyg,WeatSt20,def_int,0,,,,,
player,201109190nyg,nyg,WeatSt20,def_int_yds,0,,,,,
player,201109190nyg,nyg,WeatSt20,def_int_td,0,,,,,
player,201109190nyg,nyg,WeatSt20,def_int_long,0,,,,,
player,201109190nyg,nyg,WeatSt20,pass_defended,0,,,,,
player,201109190nyg,nyg,WeatSt20,sacks,0.0,,,,,
player,201109190nyg,nyg,WeatSt20,tackles_combined,1,,,,,
player,201109190nyg,nyg,WeatSt20,tackles_solo,1,,,,,
player,201109190nyg,nyg,WeatSt20,tackles_assists,0,,,,,
player,201109190nyg,nyg,WeatSt20,tackles_loss,0,,,,,
player,201109190nyg,nyg,WeatSt20,qb_hits,0,,,,,
player,201109190nyg,nyg,WeatSt20,fumbles_rec,0,,,,,
player,201109190nyg,nyg,WeatSt20,fumbles_rec_yds,0,,,,,
player,201109190nyg,nyg,WeatSt20,fumbles_rec_td,0,,,,,
player,201109190nyg,nyg,WeatSt20,fumbles_forced,0,,,,,
player,201109190nyg,ram,SalaGr00,kick_ret,0,,,,,
player,201109190nyg,ram,SalaGr00,kick_ret_yds,0,,,,,
player,201109190nyg,ram,SalaGr00,kick_ret_yds_per_ret,,,,,,
player,201109190nyg,ram,SalaGr00,kick_ret_td,0,,,,,
player,201109190nyg,ram,SalaGr00,kick_ret_long,0,,,,,
player,201109190nyg,ram,SalaGr00,punt_ret,2,,,,,
player,201109190nyg,ram,SalaGr00,punt_ret_yds,29,,,,,
player,201109190nyg,ram,SalaGr00,punt_ret_yds_per_ret,14.5,,,,,
player,201109190nyg,ram,SalaGr00,punt_ret_td,0,,,,,
player,201109190nyg,ram,SalaGr00,punt_ret_long,29,,,,,
player,201109190nyg,ram,PortQu00,kick_ret,4,,,,,
player,201109190nyg,ram,PortQu00,kick_ret_yds,90,,,,,
player,201109190nyg,ram,PortQu00,kick_ret_yds_per_ret,22.5,,,,,
player,201109190nyg,ram,PortQu00,kick_ret_td,0,,,,,
player,201109190nyg,ram,PortQu00,kick_ret_long,32,,,,,
player,201109190nyg,ram,PortQu00,punt_ret,0,,,,,
player,201109190nyg,ram,PortQu00,punt_ret_yds,0,,,,,
player,201109190nyg,ram,PortQu00,punt_ret_yds_per_ret,,,,,,
player,201109190nyg,ram,PortQu00,punt_ret_td,0,,,,,
player,201109190nyg,ram,PortQu00,punt_ret_long,0,,,,,
player,201109190nyg,nyg,RossAa99,kick_ret,0,,,,,
player,201109190nyg,nyg,RossAa99,kick_ret_yds,0,,,,,
player,201109190nyg,nyg,RossAa99,kick_ret_yds_per_ret,,,,,,
player,201109190nyg,nyg,RossAa99,kick_ret_td,0,,,,,
player,201109190nyg,nyg,RossAa99,kick_ret_long,0,,,,,
player,201109190nyg,nyg,RossAa99,punt_ret,2,,,,,
player,201109190nyg,nyg,RossAa99,punt_ret_yds,13,,,,,
player,201109190nyg,nyg,RossAa99,punt_ret_yds_per_ret,6.5,,,,,
player,201109190nyg,nyg,RossAa99,punt_ret_td,0,,,,,
player,201109190nyg,nyg,RossAa99,punt_ret_long,7,,,,,
player,201109190nyg,nyg,HixoDo00,kick_ret,0,,,,,
player,201109190nyg,nyg,HixoDo00,kick_ret_yds,0,,,,,
player,201109190nyg,nyg,HixoDo00,kick_ret_yds_per_ret,,,,,,
player,201109190nyg,nyg,HixoDo00,kick_ret_td,0,,,,,
player,201109190nyg,nyg,HixoDo00,kick_ret_long,0,,,,,
player,201109190nyg,nyg,HixoDo00,punt_ret,1,,,,,
player,201109190nyg,nyg,HixoDo00,punt_ret_yds,4,,,,,
player,201109190nyg,nyg,HixoDo00,punt_ret_yds_per_ret,4.0,,,,,
player,201109190nyg,nyg,HixoDo00,punt_ret_td,0,,,,,
player,201109190nyg,nyg,HixoDo00,punt_ret_long,4,,,,,
player,201109190nyg,nyg,ThomDe02,kick_ret,2,,,,,
player,201109190nyg,nyg,ThomDe02,kick_ret_yds,51,,,,,
player,201109190nyg,nyg,ThomDe02,kick_ret_yds_per_ret,25.5,,,,,
player,201109190nyg,nyg,ThomDe02,kick_ret_td,0,,,,,
player,201109190nyg,nyg,ThomDe02,kick_ret_long,27,,,,,
player,201109190nyg,nyg,ThomDe02,punt_ret,0,,,,,
player,201109190nyg,nyg,ThomDe02,punt_ret_yds,0,,,,,
player,201109190nyg,nyg,ThomDe02,punt_ret_yds_per_ret,,,,,,
player,201109190nyg,nyg,ThomDe02,punt_ret_td,0,,,,,
player,201109190nyg,nyg,ThomDe02,punt_ret_long,0,,,,,
player,201109190nyg,ram,brownjos01,xpm,1,,,,,
player,201109190nyg,ram,brownjos01,xpa,1,,,,,
player,201109190nyg,ram,brownjos01,fgm,3,,,,,
player,201109190nyg,ram,brownjos01,fga,3,,,,,
player,201109190nyg,ram,brownjos01,punt,0,,,,,
player,201109190nyg,ram,brownjos01,punt_yds,0,,,,,
player,201109190nyg,ram,brownjos01,punt_yds_per_punt,,,,,,
player,201109190nyg,ram,brownjos01,punt_long,0,,,,,
player,201109190nyg,ram,JoneDo21,xpm,,,,,,
player,201109190nyg,ram,JoneDo21,xpa,,,,,,
player,201109190nyg,ram,JoneDo21,fgm,,,,,,
player,201109190nyg,ram,JoneDo21,fga,,,,,,
player,201109190nyg,ram,JoneDo21,punt,7,,,,,
player,201109190nyg,ram,JoneDo21,punt_yds,313,,,,,
player,201109190nyg,ram,JoneDo21,punt_yds_per_punt,44.7,,,,,
player,201109190nyg,ram,JoneDo21,punt_long,58,,,,,
player,201109190nyg,nyg,tyneslaw01,xpm,4,,,,,
player,201109190nyg,nyg,tyneslaw01,xpa,4,,,,,
player,201109190nyg,nyg,tyneslaw01,fgm,,,,,,
player,201109190nyg,nyg,tyneslaw01,fga,,,,,,
player,201109190nyg,nyg,tyneslaw01,punt,0,,,,,
player,201109190nyg,nyg,tyneslaw01,punt_yds,0,,,,,
player,201109190nyg,nyg,tyneslaw01,punt_yds_per_punt,,,,,,
player,201109190nyg,nyg,tyneslaw01,punt_long,0,,,,,
player,201109190nyg,nyg,WeatSt20,xpm,,,,,,
player,201109190nyg,nyg,WeatSt20,xpa,,,,,,
player,201109190nyg,nyg,WeatSt20,fgm,,,,,,
player,201109190nyg,nyg,WeatSt20,fga,,,,,,
player,201109190nyg,nyg,WeatSt20,punt,7,,,,,
player,201109190nyg,nyg,WeatSt20,punt_yds,322,,,,,
player,201109190nyg,nyg,WeatSt20,punt_yds_per_punt,46.0,,,,,
player,201109190nyg,nyg,WeatSt20,punt_long,61,,,,,
