game,2011,6,20111016,201110160pit,jax,"Jacksonville Jaguars",13,pit,"Pittsburgh Steelers",17
player,201110160pit,jax,MiddWi98,def_int_td,0,,,,,
player,201110160pit,jax,MiddWi98,def_int_long,0,,,,,
player,201110160pit,jax,MiddWi98,pass_defended,1,,,,,
player,201110160pit,jax,MiddWi98,sacks,0.0,,,,,
player,201110160pit,jax,MiddWi98,tackles_combined,7,,,,,
player,201110160pit,jax,MiddWi98,tackles_solo,7,,,,,
player,201110160pit,jax,MiddWi98,tackles_assists,0,,,,,
player,201110160pit,jax,MiddWi98,tackles_loss,0,,,,,
player,201110160pit,jax,MiddWi98,qb_hits,0,,,,,
player,201110160pit,jax,MiddWi98,fumbles_rec,0,,,,,
player,201110160pit,jax,MiddWi98,fumbles_rec_yds,0,,,,,
player,201110160pit,jax,MiddWi98,fumbles_rec_td,0,,,,,
player,201110160pit,jax,MiddWi98,fumbles_forced,0,,,,,
player,201110160pit,jax,LandDa21,def_int,0,,,,,
player,201110160pit,jax,LandDa21,def_int_yds,0,,,,,
player,201110160pit,jax,LandDa21,def_int_td,0,,,,,
player,201110160pit,jax,LandDa21,def_int_long,0,,,,,
player,201110160pit,jax,LandDa21,pass_defended,1,,,,,
player,201110160pit,jax,LandDa21,sacks,0.0,,,,,
player,201110160pit,jax,LandDa21,tackles_combined,4,,,,,
player,201110160pit,jax,LandDa21,tackles_solo,2,,,,,
player,201110160pit,jax,LandDa21,tackles_assists,2,,,,,
player,201110160pit,jax,LandDa21,tackles_loss,1,,,,,
player,201110160pit,jax,LandDa21,qb_hits,1,,,,,
player,201110160pit,jax,LandDa21,fumbles_rec,0,,,,,
player,201110160pit,jax,LandDa21,fumbles_rec_yds,0,,,,,
player,201110160pit,jax,LandDa21,fumbles_rec_td,0,,,,,
player,201110160pit,jax,LandDa21,fumbles_forced,0,,,,,
player,201110160pit,jax,AlleRu00,def_int,0,,,,,
player,201110160pit,jax,AlleRu00,def_int_yds,0,,,,,
player,201110160pit,jax,AlleRu00,def_int_td,0,,,,,
player,201110160pit,jax,AlleRu00,def_int_long,0,,,,,
player,201110160pit,jax,AlleRu00,pass_defended,0,,,,,
player,201110160pit,jax,AlleRu00,sacks,0.0,,,,,
player,201110160pit,jax,AlleRu00,tackles_combined,3,,,,,
player,201110160pit,jax,AlleRu00,tackles_solo,0,,,,,
player,201110160pit,jax,AlleRu00,tackles_assists,3,,,,,
player,201110160pit,jax,AlleRu00,tackles_loss,0,,,,,
player,201110160pit,jax,AlleRu00,qb_hits,0,,,,,
player,201110160pit,jax,AlleRu00,fumbles_rec,0,,,,,
player,201110160pit,jax,AlleRu00,fumbles_rec_yds,0,,,,,
player,201110160pit,jax,AlleRu00,fumbles_rec_td,0,,,,,
player,201110160pit,jax,AlleRu00,fumbles_forced,0,,,,,
player,201110160pit,jax,ColeDr20,def_int,0,,,,,
player,201110160pit,jax,ColeDr20,def_int_yds,0,,,,,
player,201110160pit,jax,ColeDr20,def_int_td,0,,,,,
player,201110160pit,jax,ColeDr20,def_int_long,0,,,,,
player,201110160pit,jax,ColeDr20,pass_defended,0,,,,,
player,201110160pit,jax,ColeDr20,sacks,0.0,,,,,
player,201110160pit,jax,ColeDr20,tackles_combined,3,,,,,
player,201110160pit,jax,ColeDr20,tackles_solo,2,,,,,
player,201110160pit,jax,ColeDr20,tackles_assists,1,,,,,
player,201110160pit,jax,ColeDr20,tackles_loss,0,,,,,
player,201110160pit,jax,ColeDr20,qb_hits,0,,,,,
player,201110160pit,jax,ColeDr20,fumbles_rec,0,,,,,
player,201110160pit,jax,ColeDr20,fumbles_rec_yds,0,,,,,
player,201110160pit,jax,ColeDr20,fumbles_rec_td,0,,,,,
player,201110160pit,jax,ColeDr20,fumbles_forced,0,,,,,
player,201110160pit,jax,MathRa99,def_int,0,,,,,
player,201110160pit,jax,MathRa99,def_int_yds,0,,,,,
player,201110160pit,jax,MathRa99,def_int_td,0,,,,,
player,201110160pit,jax,MathRa99,def_int_long,0,,,,,
player,201110160pit,jax,MathRa99,pass_defended,1,,,,,
player,201110160pit,jax,MathRa99,sacks,0.0,,,,,
player,201110160pit,jax,MathRa99,tackles_combined,3,,,,,
player,201110160pit,jax,MathRa99,tackles_solo,2,,,,,
player,201110160pit,jax,MathRa99,tackles_assists,1,,,,,
player,201110160pit,jax,MathRa99,tackles_loss,0,,,,,
player,201110160pit,jax,MathRa99,qb_hits,0,,,,,
player,201110160pit,jax,MathRa99,fumbles_rec,0,,,,,
player,201110160pit,jax,MathRa99,fumbles_rec_yds,0,,,,,
player,201110160pit,jax,MathRa99,fumbles_rec_td,0,,,,,
player,201110160pit,jax,MathRa99,fumbles_forced,0,,,,,
player,201110160pit,jax,BoswKy00,def_int,0,,,,,
player,201110160pit,jax,BoswKy00,def_int_yds,0,,,,,
player,201110160pit,jax,BoswKy00,def_int_td,0,,,,,
player,201110160pit,jax,BoswKy00,def_int_long,0,,,,,
player,201110160pit,jax,BoswKy00,pass_defended,0,,,,,
player,201110160pit,jax,BoswKy00,sacks,0.0,,,,,
player,201110160pit,jax,BoswKy00,tackles_combined,2,,,,,
player,201110160pit,jax,BoswKy00,tackles_solo,2,,,,,
player,201110160pit,jax,BoswKy00,tackles_assists,0,,,,,
player,201110160pit,jax,BoswKy00,tackles_loss,0,,,,,
player,201110160pit,jax,BoswKy00,qb_hits,0,,,,,
player,201110160pit,jax,BoswKy00,fumbles_rec,0,,,,,
player,201110160pit,jax,BoswKy00,fumbles_rec_yds,0,,,,,
player,201110160pit,jax,BoswKy00,fumbles_rec_td,0,,,,,
player,201110160pit,jax,BoswKy00,fumbles_forced,0,,,,,
player,201110160pit,jax,LaneAu99,def_int,0,,,,,
player,201110160pit,jax,LaneAu99,def_int_yds,0,,,,,
player,201110160pit,jax,LaneAu99,def_int_td,0,,,,,
player,201110160pit,jax,LaneAu99,def_int_long,0,,,,,
player,201110160pit,jax,LaneAu99,pass_defended,0,,,,,
player,201110160pit,jax,LaneAu99,sacks,0.0,,,,,
player,201110160pit,jax,LaneAu99,tackles_combined,2,,,,,
player,201110160pit,jax,LaneAu99,tackles_solo,2,,,,,
player,201110160pit,jax,LaneAu99,tackles_assists,0,,,,,
player,201110160pit,jax,LaneAu99,tackles_loss,0,,,,,
player,201110160pit,jax,LaneAu99,qb_hits,0,,,,,
player,201110160pit,jax,LaneAu99,fumbles_rec,0,,,,,
player,201110160pit,jax,LaneAu99,fumbles_rec_yds,0,,,,,
player,201110160pit,jax,LaneAu99,fumbles_rec_td,0,,,,,
player,201110160pit,jax,LaneAu99,fumbles_forced,0,,,,,
player,201110160pit,jax,ProsCh00,def_int,0,,,,,
player,201110160pit,jax,ProsCh00,def_int_yds,0,,,,,
player,201110160pit,jax,ProsCh00,def_int_td,0,,,,,
player,201110160pit,jax,ProsCh00,def_int_long,0,,,,,
player,201110160pit,jax,ProsCh00,pass_defended,0,,,,,
player,201110160pit,jax,ProsCh00,sacks,0.0,,,,,
player,201110160pit,jax,ProsCh00,tackles_combined,2,,,,,
player,201110160pit,jax,ProsCh00,tackles_solo,1,,,,,
player,201110160pit,jax,ProsCh00,tackles_assists,1,,,,,
player,201110160pit,jax,ProsCh00,tackles_loss,0,,,,,
player,201110160pit,jax,ProsCh00,qb_hits,0,,,,,
player,201110160pit,jax,ProsCh00,fumbles_rec,0,,,,,
player,201110160pit,jax,ProsCh00,fumbles_rec_yds,0,,,,,
player,201110160pit,jax,ProsCh00,fumbles_rec_td,0,,,,,
player,201110160pit,jax,ProsCh00,fumbles_forced,0,,,,,
player,201110160pit,jax,BoleBr00,def_int,0,,,,,
player,201110160pit,jax,BoleBr00,def_int_yds,0,,,,,
player,201110160pit,jax,BoleBr00,def_int_td,0,,,,,
player,201110160pit,jax,BoleBr00,def_int_long,0,,,,,
player,201110160pit,jax,BoleBr00,pass_defended,0,,,,,
player,201110160pit,jax,BoleBr00,sacks,0.0,,,,,
player,201110160pit,jax,BoleBr00,tackles_combined,1,,,,,
player,201110160pit,jax,BoleBr00,tackles_solo,0,,,,,
player,201110160pit,jax,BoleBr00,tackles_assists,1,,,,,
player,201110160pit,jax,BoleBr00,tackles_loss,0,,,,,
player,201110160pit,jax,BoleBr00,qb_hits,0,,,,,
player,201110160pit,jax,BoleBr00,fumbles_rec,0,,,,,
player,201110160pit,jax,BoleBr00,fumbles_rec_yds,0,,,,,
player,201110160pit,jax,BoleBr00,fumbles_rec_td,0,,,,,
player,201110160pit,jax,BoleBr00,fumbles_forced,0,,,,,
player,201110160pit,jax,DouzLe00,def_int,0,,,,,
player,201110160pit,jax,DouzLe00,def_int_yds,0,,,,,
player,201110160pit,jax,DouzLe00,def_int_td,0,,,,,
player,201110160pit,jax,DouzLe00,def_int_long,0,,,,,
player,201110160pit,jax,DouzLe00,pass_defended,0,,,,,
player,201110160pit,jax,DouzLe00,sacks,0.0,,,,,
player,201110160pit,jax,DouzLe00,tackles_combined,1,,,,,
player,201110160pit,jax,DouzLe00,tackles_solo,0,,,,,
player,201110160pit,jax,DouzLe00,tackles_assists,1,,,,,
player,201110160pit,jax,DouzLe00,tackles_loss,0,,,,,
player,201110160pit,jax,DouzLe00,qb_hits,0,,,,,
player,201110160pit,jax,DouzLe00,fumbles_rec,0,,,,,
player,201110160pit,jax,DouzLe00,fumbles_rec_yds,0,,,,,
player,201110160pit,jax,DouzLe00,fumbles_rec_td,0,,,,,
player,201110160pit,jax,DouzLe00,fumbles_forced,0,,,,,
player,201110160pit,jax,LoweDw99,def_int,0,,,,,
player,201110160pit,jax,LoweDw99,def_int_yds,0,,,,,
player,201110160pit,jax,LoweDw99,def_int_td,0,,,,,
player,201110160pit,jax,LoweDw99,def_int_long,0,,,,,
player,201110160pit,jax,LoweDw99,pass_defended,0,,,,,
player,201110160pit,jax,LoweDw99,sacks,0.0,,,,,
player,201110160pit,jax,LoweDw99,tackles_combined,1,,,,,
player,201110160pit,jax,LoweDw99,tackles_solo,1,,,,,
player,201110160pit,jax,LoweDw99,tackles_assists,0,,,,,
player,201110160pit,jax,LoweDw99,tackles_loss,1,,,,,
player,201110160pit,jax,LoweDw99,qb_hits,0,,,,,
player,201110160pit,jax,LoweDw99,fumbles_rec,0,,,,,
player,201110160pit,jax,LoweDw99,fumbles_rec_yds,0,,,,,
player,201110160pit,jax,LoweDw99,fumbles_rec_td,0,,,,,
player,201110160pit,jax,LoweDw99,fumbles_forced,0,,,,,
player,201110160pit,jax,MillZa02,def_int,0,,,,,
player,201110160pit,jax,MillZa02,def_int_yds,0,,,,,
player,201110160pit,jax,MillZa02,def_int_td,0,,,,,
player,201110160pit,jax,MillZa02,def_int_long,0,,,,,
player,201110160pit,jax,MillZa02,pass_defended,0,,,,,
player,201110160pit,jax,MillZa02,sacks,0.0,,,,,
player,201110160pit,jax,MillZa02,tackles_combined,1,,,,,
player,201110160pit,jax,MillZa02,tackles_solo,1,,,,,
player,201110160pit,jax,MillZa02,tackles_assists,0,,,,,
player,201110160pit,jax,MillZa02,tackles_loss,0,,,,,
player,201110160pit,jax,MillZa02,qb_hits,0,,,,,
player,201110160pit,jax,MillZa02,fumbles_rec,0,,,,,
player,201110160pit,jax,MillZa02,fumbles_rec_yds,0,,,,,
player,201110160pit,jax,MillZa02,fumbles_rec_td,0,,,,,
player,201110160pit,jax,MillZa02,fumbles_forced,0,,,,,
player,201110160pit,jax,RutlKe00,def_int,0,,,,,
player,201110160pit,jax,RutlKe00,def_int_yds,0,,,,,
player,201110160pit,jax,RutlKe00,def_int_td,0,,,,,
player,201110160pit,jax,RutlKe00,def_int_long,0,,,,,
player,201110160pit,jax,RutlKe00,pass_defended,0,,,,,
player,201110160pit,jax,RutlKe00,sacks,0.0,,,,,
player,201110160pit,jax,RutlKe00,tackles_combined,1,,,,,
player,201110160pit,jax,RutlKe00,tackles_solo,1,,,,,
player,201110160pit,jax,RutlKe00,tackles_assists,0,,,,,
player,201110160pit,jax,RutlKe00,tackles_loss,0,,,,,
player,201110160pit,jax,RutlKe00,qb_hits,0,,,,,
player,201110160pit,jax,RutlKe00,fumbles_rec,0,,,,,
player,201110160pit,jax,RutlKe00,fumbles_rec_yds,0,,,,,
player,201110160pit,jax,RutlKe00,fumbles_rec_td,0,,,,,
player,201110160pit,jax,RutlKe00,fumbles_forced,0,,,,,
player,201110160pit,pit,WoodLa99,def_int,0,,,,,
player,201110160pit,pit,WoodLa99,def_int_yds,0,,,,,
player,201110160pit,pit,WoodLa99,def_int_td,0,,,,,
player,201110160pit,pit,WoodLa99,def_int_long,0,,,,,
player,201110160pit,pit,WoodLa99,pass_defended,0,,,,,
player,201110160pit,pit,WoodLa99,sacks,2.0,,,,,
player,201110160pit,pit,WoodLa99,tackles_combined,8,,,,,
player,201110160pit,pit,WoodLa99,tackles_solo,4,,,,,
player,201110160pit,pit,WoodLa99,tackles_assists,4,,,,,
player,201110160pit,pit,WoodLa99,tackles_loss,3,,,,,
player,201110160pit,pit,WoodLa99,qb_hits,2,,,,,
player,201110160pit,pit,WoodLa99,fumbles_rec,0,,,,,
player,201110160pit,pit,WoodLa99,fumbles_rec_yds,0,,,,,
player,201110160pit,pit,WoodLa99,fumbles_rec_td,0,,,,,
player,201110160pit,pit,WoodLa99,fumbles_forced,0,,,,,
player,201110160pit,pit,KeisBr20,def_int,0,,,,,
player,201110160pit,pit,KeisBr20,def_int_yds,0,,,,,
player,201110160pit,pit,KeisBr20,def_int_td,0,,,,,
player,201110160pit,pit,KeisBr20,def_int_long,0,,,,,
player,201110160pit,pit,KeisBr20,pass_defended,1,,,,,
player,201110160pit,pit,KeisBr20,sacks,2.0,,,,,
player,201110160pit,pit,KeisBr20,tackles_combined,6,,,,,
player,201110160pit,pit,KeisBr20,tackles_solo,4,,,,,
player,201110160pit,pit,KeisBr20,tackles_assists,2,,,,,
player,201110160pit,pit,KeisBr20,tackles_loss,3,,,,,
player,201110160pit,pit,KeisBr20,qb_hits,2,,,,,
player,201110160pit,pit,KeisBr20,fumbles_rec,0,,,,,
player,201110160pit,pit,KeisBr20,fumbles_rec_yds,0,,,,,
player,201110160pit,pit,KeisBr20,fumbles_rec_td,0,,,,,
player,201110160pit,pit,KeisBr20,fumbles_forced,0,,,,,
player,201110160pit,pit,FarrJa99,def_int,0,,,,,
player,201110160pit,pit,FarrJa99,def_int_yds,0,,,,,
player,201110160pit,pit,FarrJa99,def_int_td,0,,,,,
player,201110160pit,pit,FarrJa99,def_int_long,0,,,,,
player,201110160pit,pit,FarrJa99,pass_defended,1,,,,,
player,201110160pit,pit,FarrJa99,sacks,1.0,,,,,
player,201110160pit,pit,FarrJa99,tackles_combined,11,,,,,
player,201110160pit,pit,FarrJa99,tackles_solo,6,,,,,
player,201110160pit,pit,FarrJa99,tackles_assists,5,,,,,
player,201110160pit,pit,FarrJa99,tackles_loss,1,,,,,
player,201110160pit,pit,FarrJa99,qb_hits,1,,,,,
player,201110160pit,pit,FarrJa99,fumbles_rec,0,,,,,
player,201110160pit,pit,FarrJa99,fumbles_rec_yds,0,,,,,
player,201110160pit,pit,FarrJa99,fumbles_rec_td,0,,,,,
player,201110160pit,pit,FarrJa99,fumbles_forced,0,,,,,
player,201110160pit,pit,ClarRy20,def_int,0,,,,,
player,201110160pit,pit,ClarRy20,def_int_yds,0,,,,,
player,201110160pit,pit,ClarRy20,def_int_td,0,,,,,
player,201110160pit,pit,ClarRy20,def_int_long,0,,,,,
player,201110160pit,pit,ClarRy20,pass_defended,0,,,,,
player,201110160pit,pit,ClarRy20,sacks,0.0,,,,,
player,201110160pit,pit,ClarRy20,tackles_combined,10,,,,,
player,201110160pit,pit,ClarRy20,tackles_solo,5,,,,,
player,201110160pit,pit,ClarRy20,tackles_assists,5,,,,,
player,201110160pit,pit,ClarRy20,tackles_loss,1,,,,,
player,201110160pit,pit,ClarRy20,qb_hits,0,,,,,
player,201110160pit,pit,ClarRy20,fumbles_rec,0,,,,,
player,201110160pit,pit,ClarRy20,fumbles_rec_yds,0,,,,,
player,201110160pit,pit,ClarRy20,fumbles_rec_td,0,,,,,
player,201110160pit,pit,ClarRy20,fumbles_forced,0,,,,,
player,201110160pit,pit,FootLa20,def_int,0,,,,,
player,201110160pit,pit,FootLa20,def_int_yds,0,,,,,
player,201110160pit,pit,FootLa20,def_int_td,0,,,,,
player,201110160pit,pit,FootLa20,def_int_long,0,,,,,
player,201110160pit,pit,FootLa20,pass_defended,0,,,,,
player,201110160pit,pit,FootLa20,sacks,0.0,,,,,
player,201110160pit,pit,FootLa20,tackles_combined,5,,,,,
player,201110160pit,pit,FootLa20,tackles_solo,4,,,,,
player,201110160pit,pit,FootLa20,tackles_assists,1,,,,,
player,201110160pit,pit,FootLa20,tackles_loss,1,,,,,
player,201110160pit,pit,FootLa20,qb_hits,1,,,,,
player,201110160pit,pit,FootLa20,fumbles_rec,0,,,,,
player,201110160pit,pit,FootLa20,fumbles_rec_yds,0,,,,,
player,201110160pit,pit,FootLa20,fumbles_rec_td,0,,,,,
player,201110160pit,pit,FootLa20,fumbles_forced,0,,,,,
player,201110160pit,pit,MundRy00,def_int,0,,,,,
player,201110160pit,pit,MundRy00,def_int_yds,0,,,,,
player,201110160pit,pit,MundRy00,def_int_td,0,,,,,
player,201110160pit,pit,MundRy00,def_int_long,0,,,,,
player,201110160pit,pit,MundRy00,pass_defended,0,,,,,
player,201110160pit,pit,MundRy00,sacks,0.0,,,,,
player,201110160pit,pit,MundRy00,tackles_combined,5,,,,,
player,201110160pit,pit,MundRy00,tackles_solo,2,,,,,
player,201110160pit,pit,MundRy00,tackles_assists,3,,,,,
player,201110160pit,pit,MundRy00,tackles_loss,0,,,,,
player,201110160pit,pit,MundRy00,qb_hits,0,,,,,
player,201110160pit,pit,MundRy00,fumbles_rec,0,,,,,
player,201110160pit,pit,MundRy00,fumbles_rec_yds,0,,,,,
player,201110160pit,pit,MundRy00,fumbles_rec_td,0,,,,,
player,201110160pit,pit,MundRy00,fumbles_forced,0,,,,,
player,201110160pit,pit,PolaTr99,def_int,0,,,,,
player,201110160pit,pit,PolaTr99,def_int_yds,0,,,,,
player,201110160pit,pit,PolaTr99,def_int_td,0,,,,,
player,201110160pit,pit,PolaTr99,def_int_long,0,,,,,
player,201110160pit,pit,PolaTr99,pass_defended,0,,,,,
player,201110160pit,pit,PolaTr99,sacks,0.0,,,,,
player,201110160pit,pit,PolaTr99,tackles_combined,5,,,,,
player,201110160pit,pit,PolaTr99,tackles_solo,4,,,,,
player,201110160pit,pit,PolaTr99,tackles_assists,1,,,,,
player,201110160pit,pit,PolaTr99,tackles_loss,0,,,,,
player,201110160pit,pit,PolaTr99,qb_hits,1,,,,,
player,201110160pit,pit,PolaTr99,fumbles_rec,0,,,,,
player,201110160pit,pit,PolaTr99,fumbles_rec_yds,0,,,,,
player,201110160pit,pit,PolaTr99,fumbles_rec_td,0,,,,,
player,201110160pit,pit,PolaTr99,fumbles_forced,0,,,,,
player,201110160pit,pit,GayxWi99,def_int,0,,,,,
player,201110160pit,pit,GayxWi99,def_int_yds,0,,,,,
player,201110160pit,pit,GayxWi99,def_int_td,0,,,,,
player,201110160pit,pit,GayxWi99,def_int_long,0,,,,,
player,201110160pit,pit,GayxWi99,pass_defended,0,,,,,
player,201110160pit,pit,GayxWi99,sacks,0.0,,,,,
player,201110160pit,pit,GayxWi99,tackles_combined,4,,,,,
player,201110160pit,pit,GayxWi99,tackles_solo,3,,,,,
player,201110160pit,pit,GayxWi99,tackles_assists,1,,,,,
player,201110160pit,pit,GayxWi99,tackles_loss,0,,,,,
player,201110160pit,pit,GayxWi99,qb_hits,0,,,,,
player,201110160pit,pit,GayxWi99,fumbles_rec,0,,,,,
player,201110160pit,pit,GayxWi99,fumbles_rec_yds,0,,,,,
player,201110160pit,pit,GayxWi99,fumbles_rec_td,0,,,,,
player,201110160pit,pit,GayxWi99,fumbles_forced,0,,,,,
player,201110160pit,pit,LewiKe96,def_int,0,,,,,
player,201110160pit,pit,LewiKe96,def_int_yds,0,,,,,
player,201110160pit,pit,LewiKe96,def_int_td,0,,,,,
player,201110160pit,pit,LewiKe96,def_int_long,0,,,,,
player,201110160pit,pit,LewiKe96,pass_defended,0,,,,,
player,201110160pit,pit,LewiKe96,sacks,0.0,,,,,
player,201110160pit,pit,LewiKe96,tackles_combined,3,,,,,
player,201110160pit,pit,LewiKe96,tackles_solo,3,,,,,
player,201110160pit,pit,LewiKe96,tackles_assists,0,,,,,
player,201110160pit,pit,LewiKe96,tackles_loss,0,,,,,
player,201110160pit,pit,LewiKe96,qb_hits,0,,,,,
player,201110160pit,pit,LewiKe96,fumbles_rec,0,,,,,
player,201110160pit,pit,LewiKe96,fumbles_rec_yds,0,,,,,
player,201110160pit,pit,LewiKe96,fumbles_rec_td,0,,,,,
player,201110160pit,pit,LewiKe96,fumbles_forced,0,,,,,
player,201110160pit,pit,TaylIk20,def_int,0,,,,,
player,201110160pit,pit,TaylIk20,def_int_yds,0,,,,,
player,201110160pit,pit,TaylIk20,def_int_td,0,,,,,
player,201110160pit,pit,TaylIk20,def_int_long,0,,,,,
player,201110160pit,pit,TaylIk20,pass_defended,0,,,,,
player,201110160pit,pit,TaylIk20,sacks,0.0,,,,,
player,201110160pit,pit,TaylIk20,tackles_combined,3,,,,,
player,201110160pit,pit,TaylIk20,tackles_solo,2,,,,,
player,201110160pit,pit,TaylIk20,tackles_assists,1,,,,,
player,201110160pit,pit,TaylIk20,tackles_loss,0,,,,,
player,201110160pit,pit,TaylIk20,qb_hits,0,,,,,
player,201110160pit,pit,TaylIk20,fumbles_rec,0,,,,,
player,201110160pit,pit,TaylIk20,fumbles_rec_yds,0,,,,,
player,201110160pit,pit,TaylIk20,fumbles_rec_td,0,,,,,
player,201110160pit,pit,TaylIk20,fumbles_forced,0,,,,,
player,201110160pit,pit,AlleCo00,def_int,0,,,,,
player,201110160pit,pit,AlleCo00,def_int_yds,0,,,,,
player,201110160pit,pit,AlleCo00,def_int_td,0,,,,,
player,201110160pit,pit,AlleCo00,def_int_long,0,,,,,
player,201110160pit,pit,AlleCo00,pass_defended,0,,,,,
player,201110160pit,pit,AlleCo00,sacks,0.0,,,,,
player,201110160pit,pit,AlleCo00,tackles_combined,1,,,,,
player,201110160pit,pit,AlleCo00,tackles_solo,1,,,,,
player,201110160pit,pit,AlleCo00,tackles_assists,0,,,,,
player,201110160pit,pit,AlleCo00,tackles_loss,0,,,,,
player,201110160pit,pit,AlleCo00,qb_hits,0,,,,,
player,201110160pit,pit,AlleCo00,fumbles_rec,0,,,,,
player,201110160pit,pit,AlleCo00,fumbles_rec_yds,0,,,,,
player,201110160pit,pit,AlleCo00,fumbles_rec_td,0,,,,,
player,201110160pit,pit,AlleCo00,fumbles_forced,0,,,,,
player,201110160pit,pit,BattAr00,def_int,0,,,,,
player,201110160pit,pit,BattAr00,def_int_yds,0,,,,,
player,201110160pit,pit,BattAr00,def_int_td,0,,,,,
player,201110160pit,pit,BattAr00,def_int_long,0,,,,,
player,201110160pit,pit,BattAr00,pass_defended,0,,,,,
player,201110160pit,pit,BattAr00,sacks,0.0,,,,,
player,201110160pit,pit,BattAr00,tackles_combined,1,,,,,
player,201110160pit,pit,BattAr00,tackles_solo,0,,,,,
player,201110160pit,pit,BattAr00,tackles_assists,1,,,,,
player,201110160pit,pit,BattAr00,tackles_loss,0,,,,,
player,201110160pit,pit,BattAr00,qb_hits,0,,,,,
player,201110160pit,pit,BattAr00,fumbles_rec,0,,,,,
player,201110160pit,pit,BattAr00,fumbles_rec_yds,0,,,,,
player,201110160pit,pit,BattAr00,fumbles_rec_td,0,,,,,
player,201110160pit,pit,BattAr00,fumbles_forced,0,,,,,
player,201110160pit,pit,BrowCu01,def_int,0,,,,,
player,201110160pit,pit,BrowCu01,def_int_yds,0,,,,,
player,201110160pit,pit,BrowCu01,def_int_td,0,,,,,
player,201110160pit,pit,BrowCu01,def_int_long,0,,,,,
player,201110160pit,pit,BrowCu01,pass_defended,0,,,,,
player,201110160pit,pit,BrowCu01,sacks,0.0,,,,,
player,201110160pit,pit,BrowCu01,tackles_combined,1,,,,,
player,201110160pit,pit,BrowCu01,tackles_solo,1,,,,,
player,201110160pit,pit,BrowCu01,tackles_assists,0,,,,,
player,201110160pit,pit,BrowCu01,tackles_loss,0,,,,,
player,201110160pit,pit,BrowCu01,qb_hits,0,,,,,
player,201110160pit,pit,BrowCu01,fumbles_rec,0,,,,,
player,201110160pit,pit,BrowCu01,fumbles_rec_yds,0,,,,,
player,201110160pit,pit,BrowCu01,fumbles_rec_td,0,,,,,
player,201110160pit,pit,BrowCu01,fumbles_forced,0,,,,,
player,201110160pit,pit,HokeCh20,def_int,0,,,,,
player,201110160pit,pit,HokeCh20,def_int_yds,0,,,,,
player,201110160pit,pit,HokeCh20,def_int_td,0,,,,,
player,201110160pit,pit,HokeCh20,def_int_long,0,,,,,
player,201110160pit,pit,HokeCh20,pass_defended,0,,,,,
player,201110160pit,pit,HokeCh20,sacks,0.0,,,,,
player,201110160pit,pit,HokeCh20,tackles_combined,1,,,,,
player,201110160pit,pit,HokeCh20,tackles_solo,1,,,,,
player,201110160pit,pit,HokeCh20,tackles_assists,0,,,,,
player,201110160pit,pit,HokeCh20,tackles_loss,0,,,,,
player,201110160pit,pit,HokeCh20,qb_hits,0,,,,,
player,201110160pit,pit,HokeCh20,fumbles_rec,0,,,,,
player,201110160pit,pit,HokeCh20,fumbles_rec_yds,0,,,,,
player,201110160pit,pit,HokeCh20,fumbles_rec_td,0,,,,,
player,201110160pit,pit,HokeCh20,fumbles_forced,0,,,,,
player,201110160pit,pit,McLeSt00,def_int,0,,,,,
player,201110160pit,pit,McLeSt00,def_int_yds,0,,,,,
player,201110160pit,pit,McLeSt00,def_int_td,0,,,,,
player,201110160pit,pit,McLeSt00,def_int_long,0,,,,,
player,201110160pit,pit,McLeSt00,pass_defended,0,,,,,
player,201110160pit,pit,McLeSt00,sacks,0.0,,,,,
player,201110160pit,pit,McLeSt00,tackles_combined,1,,,,,
player,201110160pit,pit,McLeSt00,tackles_solo,0,,,,,
player,201110160pit,pit,McLeSt00,tackles_assists,1,,,,,
player,201110160pit,pit,McLeSt00,tackles_loss,0,,,,,
player,201110160pit,pit,McLeSt00,qb_hits,0,,,,,
player,201110160pit,pit,McLeSt00,fumbles_rec,0,,,,,
player,201110160pit,pit,McLeSt00,fumbles_rec_yds,0,,,,,
player,201110160pit,pit,McLeSt00,fumbles_rec_td,0,,,,,
player,201110160pit,pit,McLeSt00,fumbles_forced,0,,,,,
player,201110160pit,pit,suishsha01,def_int,0,,,,,
player,201110160pit,pit,suishsha01,def_int_yds,0,,,,,
player,201110160pit,pit,suishsha01,def_int_td,0,,,,,
player,201110160pit,pit,suishsha01,def_int_long,0,,,,,
player,201110160pit,pit,suishsha01,pass_defended,0,,,,,
player,201110160pit,pit,suishsha01,sacks,0.0,,,,,
player,201110160pit,pit,suishsha01,tackles_combined,1,,,,,
player,201110160pit,pit,suishsha01,tackles_solo,1,,,,,
player,201110160pit,pit,suishsha01,tackles_assists,0,,,,,
player,201110160pit,pit,suishsha01,tackles_loss,0,,,,,
player,201110160pit,pit,suishsha01,qb_hits,0,,,,,
player,201110160pit,pit,suishsha01,fumbles_rec,0,,,,,
player,201110160pit,pit,suishsha01,fumbles_rec_yds,0,,,,,
player,201110160pit,pit,suishsha01,fumbles_rec_td,0,,,,,
player,201110160pit,pit,suishsha01,fumbles_forced,0,,,,,
player,201110160pit,pit,EsseTr20,def_int,0,,,,,
player,201110160pit,pit,EsseTr20,def_int_yds,0,,,,,
player,201110160pit,pit,EsseTr20,def_int_td,0,,,,,
player,201110160pit,pit,EsseTr20,def_int_long,0,,,,,
player,201110160pit,pit,EsseTr20,pass_defended,0,,,,,
