game,2011,16,20111224,201112240buf,den,"Denver Broncos",14,buf,"Buffalo Bills",40
team,201112240buf,den,First Downs,18,,,,,,
team,201112240buf,buf,First Downs,14,,,,,,
team,201112240buf,den,Rush-Yds-TDs,35-133-1,,,,,,
team,201112240buf,buf,Rush-Yds-TDs,28-160-1,,,,,,
team,201112240buf,den,Cmp-Att-Yd-TD-INT,13-29-185-1-3,,,,,,
team,201112240buf,buf,Cmp-Att-Yd-TD-INT,15-27-196-0-0,,,,,,
team,201112240buf,den,Sacked-Yards,4-33,,,,,,
team,201112240buf,buf,Sacked-Yards,1-5,,,,,,
team,201112240buf,den,Net Pass Yards,152,,,,,,
team,201112240buf,buf,Net Pass Yards,191,,,,,,
team,201112240buf,den,Total Yards,285,,,,,,
team,201112240buf,buf,Total Yards,351,,,,,,
team,201112240buf,den,Fumbles-Lost,1-0,,,,,,
team,201112240buf,buf,Fumbles-Lost,0-0,,,,,,
team,201112240buf,den,Turnovers,3,,,,,,
team,201112240buf,buf,Turnovers,0,,,,,,
team,201112240buf,den,Penalties-Yards,7-58,,,,,,
team,201112240buf,buf,Penalties-Yards,8-69,,,,,,
team,201112240buf,den,Third Down Conv.,2-13,,,,,,
team,201112240buf,buf,Third Down Conv.,2-12,,,,,,
team,201112240buf,den,Fourth Down Conv.,2-3,,,,,,
team,201112240buf,buf,Fourth Down Conv.,0-0,,,,,,
team,201112240buf,den,Time of Possession,30:31,,,,,,
team,201112240buf,buf,Time of Possession,29:29,,,,,,
player,201112240buf,den,TeboTi00,pass_cmp,13,,,,,
player,201112240buf,den,TeboTi00,pass_att,29,,,,,
player,201112240buf,den,TeboTi00,pass_yds,185,,,,,
player,201112240buf,den,TeboTi00,pass_td,1,,,,,
player,201112240buf,den,TeboTi00,pass_int,3,,,,,
player,201112240buf,den,TeboTi00,pass_sacked,4,,,,,
player,201112240buf,den,TeboTi00,pass_sacked_yds,33,,,,,
player,201112240buf,den,TeboTi00,pass_long,47,,,,,
player,201112240buf,den,TeboTi00,pass_rating,37.9,,,,,
player,201112240buf,den,TeboTi00,rush_att,10,,,,,
player,201112240buf,den,TeboTi00,rush_yds,34,,,,,
player,201112240buf,den,TeboTi00,rush_td,1,,,,,
player,201112240buf,den,TeboTi00,rush_long,12,,,,,
player,201112240buf,den,TeboTi00,targets,0,,,,,
player,201112240buf,den,TeboTi00,rec,0,,,,,
player,201112240buf,den,TeboTi00,rec_yds,0,,,,,
player,201112240buf,den,TeboTi00,rec_td,0,,,,,
player,201112240buf,den,TeboTi00,rec_long,0,,,,,
player,201112240buf,den,TeboTi00,fumbles,2,,,,,
player,201112240buf,den,TeboTi00,fumbles_lost,1,,,,,
player,201112240buf,den,McGaWi00,pass_cmp,0,,,,,
player,201112240buf,den,McGaWi00,pass_att,0,,,,,
player,201112240buf,den,McGaWi00,pass_yds,0,,,,,
player,201112240buf,den,McGaWi00,pass_td,0,,,,,
player,201112240buf,den,McGaWi00,pass_int,0,,,,,
player,201112240buf,den,McGaWi00,pass_sacked,0,,,,,
player,201112240buf,den,McGaWi00,pass_sacked_yds,0,,,,,
player,201112240buf,den,McGaWi00,pass_long,0,,,,,
player,201112240buf,den,McGaWi00,pass_rating,,,,,,
player,201112240buf,den,McGaWi00,rush_att,15,,,,,
player,201112240buf,den,McGaWi00,rush_yds,64,,,,,
player,201112240buf,den,McGaWi00,rush_td,0,,,,,
player,201112240buf,den,McGaWi00,rush_long,24,,,,,
player,201112240buf,den,McGaWi00,targets,1,,,,,
player,201112240buf,den,McGaWi00,rec,0,,,,,
player,201112240buf,den,McGaWi00,rec_yds,0,,,,,
player,201112240buf,den,McGaWi00,rec_td,0,,,,,
player,201112240buf,den,McGaWi00,rec_long,0,,,,,
player,201112240buf,den,McGaWi00,fumbles,0,,,,,
player,201112240buf,den,McGaWi00,fumbles_lost,,,,,,
player,201112240buf,den,JohnJe01,pass_cmp,0,,,,,
player,201112240buf,den,JohnJe01,pass_att,0,,,,,
player,201112240buf,den,JohnJe01,pass_yds,0,,,,,
player,201112240buf,den,JohnJe01,pass_td,0,,,,,
player,201112240buf,den,JohnJe01,pass_int,0,,,,,
player,201112240buf,den,JohnJe01,pass_sacked,0,,,,,
player,201112240buf,den,JohnJe01,pass_sacked_yds,0,,,,,
player,201112240buf,den,JohnJe01,pass_long,0,,,,,
player,201112240buf,den,JohnJe01,pass_rating,,,,,,
player,201112240buf,den,JohnJe01,rush_att,6,,,,,
player,201112240buf,den,JohnJe01,rush_yds,23,,,,,
player,201112240buf,den,JohnJe01,rush_td,0,,,,,
player,201112240buf,den,JohnJe01,rush_long,8,,,,,
player,201112240buf,den,JohnJe01,targets,2,,,,,
player,201112240buf,den,JohnJe01,rec,2,,,,,
player,201112240buf,den,JohnJe01,rec_yds,19,,,,,
player,201112240buf,den,JohnJe01,rec_td,0,,,,,
player,201112240buf,den,JohnJe01,rec_long,17,,,,,
player,201112240buf,den,JohnJe01,fumbles,0,,,,,
player,201112240buf,den,JohnJe01,fumbles_lost,,,,,,
player,201112240buf,den,BallLa00,pass_cmp,0,,,,,
player,201112240buf,den,BallLa00,pass_att,0,,,,,
player,201112240buf,den,BallLa00,pass_yds,0,,,,,
player,201112240buf,den,BallLa00,pass_td,0,,,,,
player,201112240buf,den,BallLa00,pass_int,0,,,,,
player,201112240buf,den,BallLa00,pass_sacked,0,,,,,
player,201112240buf,den,BallLa00,pass_sacked_yds,0,,,,,
player,201112240buf,den,BallLa00,pass_long,0,,,,,
player,201112240buf,den,BallLa00,pass_rating,,,,,,
player,201112240buf,den,BallLa00,rush_att,4,,,,,
player,201112240buf,den,BallLa00,rush_yds,12,,,,,
player,201112240buf,den,BallLa00,rush_td,0,,,,,
player,201112240buf,den,BallLa00,rush_long,5,,,,,
player,201112240buf,den,BallLa00,targets,3,,,,,
player,201112240buf,den,BallLa00,rec,0,,,,,
player,201112240buf,den,BallLa00,rec_yds,0,,,,,
player,201112240buf,den,BallLa00,rec_td,0,,,,,
player,201112240buf,den,BallLa00,rec_long,0,,,,,
player,201112240buf,den,BallLa00,fumbles,0,,,,,
player,201112240buf,den,BallLa00,fumbles_lost,,,,,,
player,201112240buf,den,ThomDe03,pass_cmp,0,,,,,
player,201112240buf,den,ThomDe03,pass_att,0,,,,,
player,201112240buf,den,ThomDe03,pass_yds,0,,,,,
player,201112240buf,den,ThomDe03,pass_td,0,,,,,
player,201112240buf,den,ThomDe03,pass_int,0,,,,,
player,201112240buf,den,ThomDe03,pass_sacked,0,,,,,
player,201112240buf,den,ThomDe03,pass_sacked_yds,0,,,,,
player,201112240buf,den,ThomDe03,pass_long,0,,,,,
player,201112240buf,den,ThomDe03,pass_rating,,,,,,
player,201112240buf,den,ThomDe03,rush_att,0,,,,,
player,201112240buf,den,ThomDe03,rush_yds,0,,,,,
player,201112240buf,den,ThomDe03,rush_td,0,,,,,
player,201112240buf,den,ThomDe03,rush_long,0,,,,,
player,201112240buf,den,ThomDe03,targets,8,,,,,
player,201112240buf,den,ThomDe03,rec,4,,,,,
player,201112240buf,den,ThomDe03,rec_yds,76,,,,,
player,201112240buf,den,ThomDe03,rec_td,0,,,,,
player,201112240buf,den,ThomDe03,rec_long,47,,,,,
player,201112240buf,den,ThomDe03,fumbles,0,,,,,
player,201112240buf,den,ThomDe03,fumbles_lost,,,,,,
player,201112240buf,den,RosaDa00,pass_cmp,0,,,,,
player,201112240buf,den,RosaDa00,pass_att,0,,,,,
player,201112240buf,den,RosaDa00,pass_yds,0,,,,,
player,201112240buf,den,RosaDa00,pass_td,0,,,,,
player,201112240buf,den,RosaDa00,pass_int,0,,,,,
player,201112240buf,den,RosaDa00,pass_sacked,0,,,,,
player,201112240buf,den,RosaDa00,pass_sacked_yds,0,,,,,
player,201112240buf,den,RosaDa00,pass_long,0,,,,,
player,201112240buf,den,RosaDa00,pass_rating,,,,,,
player,201112240buf,den,RosaDa00,rush_att,0,,,,,
player,201112240buf,den,RosaDa00,rush_yds,0,,,,,
player,201112240buf,den,RosaDa00,rush_td,0,,,,,
player,201112240buf,den,RosaDa00,rush_long,0,,,,,
player,201112240buf,den,RosaDa00,targets,2,,,,,
player,201112240buf,den,RosaDa00,rec,2,,,,,
player,201112240buf,den,RosaDa00,rec_yds,46,,,,,
player,201112240buf,den,RosaDa00,rec_td,0,,,,,
player,201112240buf,den,RosaDa00,rec_long,32,,,,,
player,201112240buf,den,RosaDa00,fumbles,0,,,,,
player,201112240buf,den,RosaDa00,fumbles_lost,,,,,,
player,201112240buf,den,FellDa00,pass_cmp,0,,,,,
player,201112240buf,den,FellDa00,pass_att,0,,,,,
player,201112240buf,den,FellDa00,pass_yds,0,,,,,
player,201112240buf,den,FellDa00,pass_td,0,,,,,
player,201112240buf,den,FellDa00,pass_int,0,,,,,
player,201112240buf,den,FellDa00,pass_sacked,0,,,,,
player,201112240buf,den,FellDa00,pass_sacked_yds,0,,,,,
player,201112240buf,den,FellDa00,pass_long,0,,,,,
player,201112240buf,den,FellDa00,pass_rating,,,,,,
player,201112240buf,den,FellDa00,rush_att,0,,,,,
player,201112240buf,den,FellDa00,rush_yds,0,,,,,
player,201112240buf,den,FellDa00,rush_td,0,,,,,
player,201112240buf,den,FellDa00,rush_long,0,,,,,
player,201112240buf,den,FellDa00,targets,2,,,,,
player,201112240buf,den,FellDa00,rec,2,,,,,
player,201112240buf,den,FellDa00,rec_yds,22,,,,,
player,201112240buf,den,FellDa00,rec_td,1,,,,,
player,201112240buf,den,FellDa00,rec_long,17,,,,,
player,201112240buf,den,FellDa00,fumbles,0,,,,,
player,201112240buf,den,FellDa00,fumbles_lost,,,,,,
player,201112240buf,den,WillMa00,pass_cmp,0,,,,,
player,201112240buf,den,WillMa00,pass_att,0,,,,,
player,201112240buf,den,WillMa00,pass_yds,0,,,,,
player,201112240buf,den,WillMa00,pass_td,0,,,,,
player,201112240buf,den,WillMa00,pass_int,0,,,,,
player,201112240buf,den,WillMa00,pass_sacked,0,,,,,
player,201112240buf,den,WillMa00,pass_sacked_yds,0,,,,,
player,201112240buf,den,WillMa00,pass_long,0,,,,,
player,201112240buf,den,WillMa00,pass_rating,,,,,,
player,201112240buf,den,WillMa00,rush_att,0,,,,,
player,201112240buf,den,WillMa00,rush_yds,0,,,,,
player,201112240buf,den,WillMa00,rush_td,0,,,,,
player,201112240buf,den,WillMa00,rush_long,0,,,,,
player,201112240buf,den,WillMa00,targets,2,,,,,
player,201112240buf,den,WillMa00,rec,1,,,,,
player,201112240buf,den,WillMa00,rec_yds,11,,,,,
player,201112240buf,den,WillMa00,rec_td,0,,,,,
player,201112240buf,den,WillMa00,rec_long,11,,,,,
player,201112240buf,den,WillMa00,fumbles,0,,,,,
player,201112240buf,den,WillMa00,fumbles_lost,,,,,,
player,201112240buf,den,GreeVi00,pass_cmp,0,,,,,
player,201112240buf,den,GreeVi00,pass_att,0,,,,,
player,201112240buf,den,GreeVi00,pass_yds,0,,,,,
player,201112240buf,den,GreeVi00,pass_td,0,,,,,
player,201112240buf,den,GreeVi00,pass_int,0,,,,,
player,201112240buf,den,GreeVi00,pass_sacked,0,,,,,
player,201112240buf,den,GreeVi00,pass_sacked_yds,0,,,,,
player,201112240buf,den,GreeVi00,pass_long,0,,,,,
player,201112240buf,den,GreeVi00,pass_rating,,,,,,
player,201112240buf,den,GreeVi00,rush_att,0,,,,,
player,201112240buf,den,GreeVi00,rush_yds,0,,,,,
player,201112240buf,den,GreeVi00,rush_td,0,,,,,
player,201112240buf,den,GreeVi00,rush_long,0,,,,,
player,201112240buf,den,GreeVi00,targets,1,,,,,
player,201112240buf,den,GreeVi00,rec,1,,,,,
player,201112240buf,den,GreeVi00,rec_yds,9,,,,,
player,201112240buf,den,GreeVi00,rec_td,0,,,,,
player,201112240buf,den,GreeVi00,rec_long,9,,,,,
player,201112240buf,den,GreeVi00,fumbles,0,,,,,
player,201112240buf,den,GreeVi00,fumbles_lost,,,,,,
player,201112240buf,den,RoyaEd00,pass_cmp,0,,,,,
player,201112240buf,den,RoyaEd00,pass_att,0,,,,,
player,201112240buf,den,RoyaEd00,pass_yds,0,,,,,
player,201112240buf,den,RoyaEd00,pass_td,0,,,,,
player,201112240buf,den,RoyaEd00,pass_int,0,,,,,
player,201112240buf,den,RoyaEd00,pass_sacked,0,,,,,
player,201112240buf,den,RoyaEd00,pass_sacked_yds,0,,,,,
player,201112240buf,den,RoyaEd00,pass_long,0,,,,,
player,201112240buf,den,RoyaEd00,pass_rating,,,,,,
player,201112240buf,den,RoyaEd00,rush_att,0,,,,,
player,201112240buf,den,RoyaEd00,rush_yds,0,,,,,
player,201112240buf,den,RoyaEd00,rush_td,0,,,,,
player,201112240buf,den,RoyaEd00,rush_long,0,,,,,
player,201112240buf,den,RoyaEd00,targets,3,,,,,
player,201112240buf,den,RoyaEd00,rec,1,,,,,
player,201112240buf,den,RoyaEd00,rec_yds,2,,,,,
player,201112240buf,den,RoyaEd00,rec_td,0,,,,,
player,201112240buf,den,RoyaEd00,rec_long,2,,,,,
player,201112240buf,den,RoyaEd00,fumbles,0,,,,,
player,201112240buf,den,RoyaEd00,fumbles_lost,,,,,,
player,201112240buf,den,DeckEr00,pass_cmp,0,,,,,
player,201112240buf,den,DeckEr00,pass_att,0,,,,,
player,201112240buf,den,DeckEr00,pass_yds,0,,,,,
player,201112240buf,den,DeckEr00,pass_td,0,,,,,
player,201112240buf,den,DeckEr00,pass_int,0,,,,,
player,201112240buf,den,DeckEr00,pass_sacked,0,,,,,
player,201112240buf,den,DeckEr00,pass_sacked_yds,0,,,,,
player,201112240buf,den,DeckEr00,pass_long,0,,,,,
player,201112240buf,den,DeckEr00,pass_rating,,,,,,
player,201112240buf,den,DeckEr00,rush_att,0,,,,,
player,201112240buf,den,DeckEr00,rush_yds,0,,,,,
player,201112240buf,den,DeckEr00,rush_td,0,,,,,
player,201112240buf,den,DeckEr00,rush_long,0,,,,,
player,201112240buf,den,DeckEr00,targets,4,,,,,
player,201112240buf,den,DeckEr00,rec,0,,,,,
player,201112240buf,den,DeckEr00,rec_yds,0,,,,,
player,201112240buf,den,DeckEr00,rec_td,0,,,,,
player,201112240buf,den,DeckEr00,rec_long,0,,,,,
player,201112240buf,den,DeckEr00,fumbles,0,,,,,
player,201112240buf,den,DeckEr00,fumbles_lost,,,,,,
player,201112240buf,den,HochRu20,pass_cmp,0,,,,,
player,201112240buf,den,HochRu20,pass_att,0,,,,,
player,201112240buf,den,HochRu20,pass_yds,0,,,,,
player,201112240buf,den,HochRu20,pass_td,0,,,,,
player,201112240buf,den,HochRu20,pass_int,0,,,,,
player,201112240buf,den,HochRu20,pass_sacked,0,,,,,
player,201112240buf,den,HochRu20,pass_sacked_yds,0,,,,,
player,201112240buf,den,HochRu20,pass_long,0,,,,,
player,201112240buf,den,HochRu20,pass_rating,,,,,,
player,201112240buf,den,HochRu20,rush_att,0,,,,,
player,201112240buf,den,HochRu20,rush_yds,0,,,,,
player,201112240buf,den,HochRu20,rush_td,0,,,,,
player,201112240buf,den,HochRu20,rush_long,0,,,,,
player,201112240buf,den,HochRu20,targets,1,,,,,
player,201112240buf,den,HochRu20,rec,0,,,,,
player,201112240buf,den,HochRu20,rec_yds,0,,,,,
player,201112240buf,den,HochRu20,rec_td,0,,,,,
player,201112240buf,den,HochRu20,rec_long,0,,,,,
player,201112240buf,den,HochRu20,fumbles,0,,,,,
player,201112240buf,den,HochRu20,fumbles_lost,,,,,,
player,201112240buf,buf,FitzRy00,pass_cmp,15,,,,,
player,201112240buf,buf,FitzRy00,pass_att,27,,,,,
player,201112240buf,buf,FitzRy00,pass_yds,196,,,,,
player,201112240buf,buf,FitzRy00,pass_td,0,,,,,
player,201112240buf,buf,FitzRy00,pass_int,0,,,,,
player,201112240buf,buf,FitzRy00,pass_sacked,1,,,,,
player,201112240buf,buf,FitzRy00,pass_sacked_yds,5,,,,,
player,201112240buf,buf,FitzRy00,pass_long,55,,,,,
player,201112240buf,buf,FitzRy00,pass_rating,78.6,,,,,
player,201112240buf,buf,FitzRy00,rush_att,3,,,,,
player,201112240buf,buf,FitzRy00,rush_yds,22,,,,,
player,201112240buf,buf,FitzRy00,rush_td,0,,,,,
player,201112240buf,buf,FitzRy00,rush_long,12,,,,,
player,201112240buf,buf,FitzRy00,targets,0,,,,,
player,201112240buf,buf,FitzRy00,rec,0,,,,,
player,201112240buf,buf,FitzRy00,rec_yds,0,,,,,
player,201112240buf,buf,FitzRy00,rec_td,0,,,,,
player,201112240buf,buf,FitzRy00,rec_long,0,,,,,
player,201112240buf,buf,FitzRy00,fumbles,0,,,,,
player,201112240buf,buf,FitzRy00,fumbles_lost,,,,,,
player,201112240buf,buf,SpilC.00,pass_cmp,0,,,,,
player,201112240buf,buf,SpilC.00,pass_att,0,,,,,
player,201112240buf,buf,SpilC.00,pass_yds,0,,,,,
player,201112240buf,buf,SpilC.00,pass_td,0,,,,,
player,201112240buf,buf,SpilC.00,pass_int,0,,,,,
player,201112240buf,buf,SpilC.00,pass_sacked,0,,,,,
player,201112240buf,buf,SpilC.00,pass_sacked_yds,0,,,,,
player,201112240buf,buf,SpilC.00,pass_long,0,,,,,
player,201112240buf,buf,SpilC.00,pass_rating,,,,,,
player,201112240buf,buf,SpilC.00,rush_att,16,,,,,
player,201112240buf,buf,SpilC.00,rush_yds,111,,,,,
player,201112240buf,buf,SpilC.00,rush_td,1,,,,,
player,201112240buf,buf,SpilC.00,rush_long,38,,,,,
player,201112240buf,buf,SpilC.00,targets,3,,,,,
player,201112240buf,buf,SpilC.00,rec,2,,,,,
player,201112240buf,buf,SpilC.00,rec_yds,27,,,,,
player,201112240buf,buf,SpilC.00,rec_td,0,,,,,
player,201112240buf,buf,SpilC.00,rec_long,16,,,,,
player,201112240buf,buf,SpilC.00,fumbles,0,,,,,
player,201112240buf,buf,SpilC.00,fumbles_lost,,,,,,
player,201112240buf,buf,ChoiTa00,pass_cmp,0,,,,,
player,201112240buf,buf,ChoiTa00,pass_att,0,,,,,
player,201112240buf,buf,ChoiTa00,pass_yds,0,,,,,
player,201112240buf,buf,ChoiTa00,pass_td,0,,,,,
player,201112240buf,buf,ChoiTa00,pass_int,0,,,,,
player,201112240buf,buf,ChoiTa00,pass_sacked,0,,,,,
player,201112240buf,buf,ChoiTa00,pass_sacked_yds,0,,,,,
player,201112240buf,buf,ChoiTa00,pass_long,0,,,,,
player,201112240buf,buf,ChoiTa00,pass_rating,,,,,,
player,201112240buf,buf,ChoiTa00,rush_att,9,,,,,
player,201112240buf,buf,ChoiTa00,rush_yds,27,,,,,
player,201112240buf,buf,ChoiTa00,rush_td,0,,,,,
player,201112240buf,buf,ChoiTa00,rush_long,11,,,,,
player,201112240buf,buf,ChoiTa00,targets,5,,,,,
player,201112240buf,buf,ChoiTa00,rec,1,,,,,
player,201112240buf,buf,ChoiTa00,rec_yds,-8,,,,,
player,201112240buf,buf,ChoiTa00,rec_td,0,,,,,
player,201112240buf,buf,ChoiTa00,rec_long,-8,,,,,
player,201112240buf,buf,ChoiTa00,fumbles,0,,,,,
player,201112240buf,buf,ChoiTa00,fumbles_lost,,,,,,
player,201112240buf,buf,JohnSt00,pass_cmp,0,,,,,
player,201112240buf,buf,JohnSt00,pass_att,0,,,,,
player,201112240buf,buf,JohnSt00,pass_yds,0,,,,,
player,201112240buf,buf,JohnSt00,pass_td,0,,,,,
player,201112240buf,buf,JohnSt00,pass_int,0,,,,,
player,201112240buf,buf,JohnSt00,pass_sacked,0,,,,,
player,201112240buf,buf,JohnSt00,pass_sacked_yds,0,,,,,
player,201112240buf,buf,JohnSt00,pass_long,0,,,,,
player,201112240buf,buf,JohnSt00,pass_rating,,,,,,
player,201112240buf,buf,JohnSt00,rush_att,0,,,,,
player,201112240buf,buf,JohnSt00,rush_yds,0,,,,,
player,201112240buf,buf,JohnSt00,rush_td,0,,,,,
player,201112240buf,buf,JohnSt00,rush_long,0,,,,,
player,201112240buf,buf,JohnSt00,targets,7,,,,,
player,201112240buf,buf,JohnSt00,rec,4,,,,,
player,201112240buf,buf,JohnSt00,rec_yds,92,,,,,
player,201112240buf,buf,JohnSt00,rec_td,0,,,,,
player,201112240buf,buf,JohnSt00,rec_long,55,,,,,
player,201112240buf,buf,JohnSt00,fumbles,0,,,,,
player,201112240buf,buf,JohnSt00,fumbles_lost,,,,,,
player,201112240buf,buf,NelsDa01,pass_cmp,0,,,,,
player,201112240buf,buf,NelsDa01,pass_att,0,,,,,
player,201112240buf,buf,NelsDa01,pass_yds,0,,,,,
player,201112240buf,buf,NelsDa01,pass_td,0,,,,,
player,201112240buf,buf,NelsDa01,pass_int,0,,,,,
player,201112240buf,buf,NelsDa01,pass_sacked,0,,,,,
player,201112240buf,buf,NelsDa01,pass_sacked_yds,0,,,,,
player,201112240buf,buf,NelsDa01,pass_long,0,,,,,
player,201112240buf,buf,NelsDa01,pass_rating,,,,,,
player,201112240buf,buf,NelsDa01,rush_att,0,,,,,
player,201112240buf,buf,NelsDa01,rush_yds,0,,,,,
player,201112240buf,buf,NelsDa01,rush_td,0,,,,,
player,201112240buf,buf,NelsDa01,rush_long,0,,,,,
player,201112240buf,buf,NelsDa01,targets,5,,,,,
player,201112240buf,buf,NelsDa01,rec,3,,,,,
player,201112240buf,buf,NelsDa01,rec_yds,41,,,,,
player,201112240buf,buf,NelsDa01,rec_td,0,,,,,
player,201112240buf,buf,NelsDa01,rec_long,30,,,,,
player,201112240buf,buf,NelsDa01,fumbles,0,,,,,
player,201112240buf,buf,NelsDa01,fumbles_lost,,,,,,
player,201112240buf,buf,BrocKe00,pass_cmp,0,,,,,
player,201112240buf,buf,BrocKe00,pass_att,0,,,,,
player,201112240buf,buf,BrocKe00,pass_yds,0,,,,,
player,201112240buf,buf,BrocKe00,pass_td,0,,,,,
player,201112240buf,buf,BrocKe00,pass_int,0,,,,,
player,201112240buf,buf,BrocKe00,pass_sacked,0,,,,,
player,201112240buf,buf,BrocKe00,pass_sacked_yds,0,,,,,
player,201112240buf,buf,BrocKe00,pass_long,0,,,,,
player,201112240buf,buf,BrocKe00,pass_rating,,,,,,
player,201112240buf,buf,BrocKe00,rush_att,0,,,,,
player,201112240buf,buf,BrocKe00,rush_yds,0,,,,,
player,201112240buf,buf,BrocKe00,rush_td,0,,,,,
player,201112240buf,buf,BrocKe00,rush_long,0,,,,,
player,201112240buf,buf,BrocKe00,targets,1,,,,,
player,201112240buf,buf,BrocKe00,rec,1,,,,,
player,201112240buf,buf,BrocKe00,rec_yds,21,,,,,
player,201112240buf,buf,BrocKe00,rec_td,0,,,,,
player,201112240buf,buf,BrocKe00,rec_long,21,,,,,
player,201112240buf,buf,BrocKe00,fumbles,0,,,,,
player,201112240buf,buf,BrocKe00,fumbles_lost,,,,,,
player,201112240buf,buf,HagaDe00,pass_cmp,0,,,,,
player,201112240buf,buf,HagaDe00,pass_att,0,,,,,
player,201112240buf,buf,HagaDe00,pass_yds,0,,,,,
player,201112240buf,buf,HagaDe00,pass_td,0,,,,,
player,201112240buf,buf,HagaDe00,pass_int,0,,,,,
player,201112240buf,buf,HagaDe00,pass_sacked,0,,,,,
player,201112240buf,buf,HagaDe00,pass_sacked_yds,0,,,,,
player,201112240buf,buf,HagaDe00,pass_long,0,,,,,
player,201112240buf,buf,HagaDe00,pass_rating,,,,,,
player,201112240buf,buf,HagaDe00,rush_att,0,,,,,
player,201112240buf,buf,HagaDe00,rush_yds,0,,,,,
player,201112240buf,buf,HagaDe00,rush_td,0,,,,,
player,201112240buf,buf,HagaDe00,rush_long,0,,,,,
player,201112240buf,buf,HagaDe00,targets,2,,,,,
player,201112240buf,buf,HagaDe00,rec,2,,,,,
player,201112240buf,buf,HagaDe00,rec_yds,9,,,,,
player,201112240buf,buf,HagaDe00,rec_td,0,,,,,
player,201112240buf,buf,HagaDe00,rec_long,6,,,,,
player,201112240buf,buf,HagaDe00,fumbles,0,,,,,
player,201112240buf,buf,HagaDe00,fumbles_lost,,,,,,
player,201112240buf,buf,SmitBr01,pass_cmp,0,,,,,
player,201112240buf,buf,SmitBr01,pass_att,0,,,,,
player,201112240buf,buf,SmitBr01,pass_yds,0,,,,,
player,201112240buf,buf,SmitBr01,pass_td,0,,,,,
player,201112240buf,buf,SmitBr01,pass_int,0,,,,,
player,201112240buf,buf,SmitBr01,pass_sacked,0,,,,,
player,201112240buf,buf,SmitBr01,pass_sacked_yds,0,,,,,
player,201112240buf,buf,SmitBr01,pass_long,0,,,,,
player,201112240buf,buf,SmitBr01,pass_rating,,,,,,
player,201112240buf,buf,SmitBr01,rush_att,0,,,,,
player,201112240buf,buf,SmitBr01,rush_yds,0,,,,,
player,201112240buf,buf,SmitBr01,rush_td,0,,,,,
player,201112240buf,buf,SmitBr01,rush_long,0,,,,,
player,201112240buf,buf,SmitBr01,targets,1,,,,,
player,201112240buf,buf,SmitBr01,rec,1,,,,,
player,201112240buf,buf,SmitBr01,rec_yds,8,,,,,
player,201112240buf,buf,SmitBr01,rec_td,0,,,,,
player,201112240buf,buf,SmitBr01,rec_long,8,,,,,
player,201112240buf,buf,SmitBr01,fumbles,0,,,,,
player,201112240buf,buf,SmitBr01,fumbles_lost,,,,,,
player,201112240buf,buf,CausMi00,pass_cmp,0,,,,,
player,201112240buf,buf,CausMi00,pass_att,0,,,,,
player,201112240buf,buf,CausMi00,pass_yds,0,,,,,
player,201112240buf,buf,CausMi00,pass_td,0,,,,,
player,201112240buf,buf,CausMi00,pass_int,0,,,,,
player,201112240buf,buf,CausMi00,pass_sacked,0,,,,,
player,201112240buf,buf,CausMi00,pass_sacked_yds,0,,,,,
player,201112240buf,buf,CausMi00,pass_long,0,,,,,
player,201112240buf,buf,CausMi00,pass_rating,,,,,,
player,201112240buf,buf,CausMi00,rush_att,0,,,,,
player,201112240buf,buf,CausMi00,rush_yds,0,,,,,
player,201112240buf,buf,CausMi00,rush_td,0,,,,,
player,201112240buf,buf,CausMi00,rush_long,0,,,,,
player,201112240buf,buf,CausMi00,targets,1,,,,,
player,201112240buf,buf,CausMi00,rec,1,,,,,
player,201112240buf,buf,CausMi00,rec_yds,6,,,,,
player,201112240buf,buf,CausMi00,rec_td,0,,,,,
player,201112240buf,buf,CausMi00,rec_long,6,,,,,
player,201112240buf,buf,CausMi00,fumbles,0,,,,,
player,201112240buf,buf,CausMi00,fumbles_lost,,,,,,
player,201112240buf,buf,ChanSc00,pass_cmp,0,,,,,
player,201112240buf,buf,ChanSc00,pass_att,0,,,,,
player,201112240buf,buf,ChanSc00,pass_yds,0,,,,,
player,201112240buf,buf,ChanSc00,pass_td,0,,,,,
player,201112240buf,buf,ChanSc00,pass_int,0,,,,,
player,201112240buf,buf,ChanSc00,pass_sacked,0,,,,,
player,201112240buf,buf,ChanSc00,pass_sacked_yds,0,,,,,
player,201112240buf,buf,ChanSc00,pass_long,0,,,,,
player,201112240buf,buf,ChanSc00,pass_rating,,,,,,
player,201112240buf,buf,ChanSc00,rush_att,0,,,,,
player,201112240buf,buf,ChanSc00,rush_yds,0,,,,,
player,201112240buf,buf,ChanSc00,rush_td,0,,,,,
player,201112240buf,buf,ChanSc00,rush_long,0,,,,,
player,201112240buf,buf,ChanSc00,targets,2,,,,,
player,201112240buf,buf,ChanSc00,rec,0,,,,,
player,201112240buf,buf,ChanSc00,rec_yds,0,,,,,
player,201112240buf,buf,ChanSc00,rec_td,0,,,,,
player,201112240buf,buf,ChanSc00,rec_long,0,,,,,
player,201112240buf,buf,ChanSc00,fumbles,0,,,,,
player,201112240buf,buf,ChanSc00,fumbles_lost,,,,,,
player,201112240buf,den,DumeEl20,def_int,0,,,,,
player,201112240buf,den,DumeEl20,def_int_yds,0,,,,,
player,201112240buf,den,DumeEl20,def_int_td,0,,,,,
