game,2011,13,20111204,201112040pit,cin,"Cincinnati Bengals",7,pit,"Pittsburgh Steelers",35
player,201112040pit,pit,BatcCh00,rec_td,0,,,,,
player,201112040pit,pit,BatcCh00,rec_long,0,,,,,
player,201112040pit,pit,BatcCh00,fumbles,0,,,,,
player,201112040pit,pit,BatcCh00,fumbles_lost,,,,,,
player,201112040pit,pit,WallMi00,pass_cmp,0,,,,,
player,201112040pit,pit,WallMi00,pass_att,0,,,,,
player,201112040pit,pit,WallMi00,pass_yds,0,,,,,
player,201112040pit,pit,WallMi00,pass_td,0,,,,,
player,201112040pit,pit,WallMi00,pass_int,0,,,,,
player,201112040pit,pit,WallMi00,pass_sacked,0,,,,,
player,201112040pit,pit,WallMi00,pass_sacked_yds,0,,,,,
player,201112040pit,pit,WallMi00,pass_long,0,,,,,
player,201112040pit,pit,WallMi00,pass_rating,,,,,,
player,201112040pit,pit,WallMi00,rush_att,1,,,,,
player,201112040pit,pit,WallMi00,rush_yds,-3,,,,,
player,201112040pit,pit,WallMi00,rush_td,0,,,,,
player,201112040pit,pit,WallMi00,rush_long,-3,,,,,
player,201112040pit,pit,WallMi00,targets,5,,,,,
player,201112040pit,pit,WallMi00,rec,3,,,,,
player,201112040pit,pit,WallMi00,rec_yds,38,,,,,
player,201112040pit,pit,WallMi00,rec_td,2,,,,,
player,201112040pit,pit,WallMi00,rec_long,19,,,,,
player,201112040pit,pit,WallMi00,fumbles,0,,,,,
player,201112040pit,pit,WallMi00,fumbles_lost,,,,,,
player,201112040pit,cin,JohnMi98,def_int,0,,,,,
player,201112040pit,cin,JohnMi98,def_int_yds,0,,,,,
player,201112040pit,cin,JohnMi98,def_int_td,0,,,,,
player,201112040pit,cin,JohnMi98,def_int_long,0,,,,,
player,201112040pit,cin,JohnMi98,pass_defended,0,,,,,
player,201112040pit,cin,JohnMi98,sacks,1.0,,,,,
player,201112040pit,cin,JohnMi98,tackles_combined,5,,,,,
player,201112040pit,cin,JohnMi98,tackles_solo,4,,,,,
player,201112040pit,cin,JohnMi98,tackles_assists,1,,,,,
player,201112040pit,cin,JohnMi98,tackles_loss,1,,,,,
player,201112040pit,cin,JohnMi98,qb_hits,1,,,,,
player,201112040pit,cin,JohnMi98,fumbles_rec,0,,,,,
player,201112040pit,cin,JohnMi98,fumbles_rec_yds,0,,,,,
player,201112040pit,cin,JohnMi98,fumbles_rec_td,0,,,,,
player,201112040pit,cin,JohnMi98,fumbles_forced,0,,,,,
player,201112040pit,cin,PekoDo20,def_int,0,,,,,
player,201112040pit,cin,PekoDo20,def_int_yds,0,,,,,
player,201112040pit,cin,PekoDo20,def_int_td,0,,,,,
player,201112040pit,cin,PekoDo20,def_int_long,0,,,,,
player,201112040pit,cin,PekoDo20,pass_defended,0,,,,,
player,201112040pit,cin,PekoDo20,sacks,1.0,,,,,
player,201112040pit,cin,PekoDo20,tackles_combined,4,,,,,
player,201112040pit,cin,PekoDo20,tackles_solo,1,,,,,
player,201112040pit,cin,PekoDo20,tackles_assists,3,,,,,
player,201112040pit,cin,PekoDo20,tackles_loss,1,,,,,
player,201112040pit,cin,PekoDo20,qb_hits,1,,,,,
player,201112040pit,cin,PekoDo20,fumbles_rec,0,,,,,
player,201112040pit,cin,PekoDo20,fumbles_rec_yds,0,,,,,
player,201112040pit,cin,PekoDo20,fumbles_rec_td,0,,,,,
player,201112040pit,cin,PekoDo20,fumbles_forced,0,,,,,
player,201112040pit,cin,HowaTh20,def_int,0,,,,,
player,201112040pit,cin,HowaTh20,def_int_yds,0,,,,,
player,201112040pit,cin,HowaTh20,def_int_td,0,,,,,
player,201112040pit,cin,HowaTh20,def_int_long,0,,,,,
player,201112040pit,cin,HowaTh20,pass_defended,2,,,,,
player,201112040pit,cin,HowaTh20,sacks,1.0,,,,,
player,201112040pit,cin,HowaTh20,tackles_combined,3,,,,,
player,201112040pit,cin,HowaTh20,tackles_solo,3,,,,,
player,201112040pit,cin,HowaTh20,tackles_assists,0,,,,,
player,201112040pit,cin,HowaTh20,tackles_loss,2,,,,,
player,201112040pit,cin,HowaTh20,qb_hits,1,,,,,
player,201112040pit,cin,HowaTh20,fumbles_rec,0,,,,,
player,201112040pit,cin,HowaTh20,fumbles_rec_yds,0,,,,,
player,201112040pit,cin,HowaTh20,fumbles_rec_td,0,,,,,
player,201112040pit,cin,HowaTh20,fumbles_forced,0,,,,,
player,201112040pit,cin,JennKe20,def_int,0,,,,,
player,201112040pit,cin,JennKe20,def_int_yds,0,,,,,
player,201112040pit,cin,JennKe20,def_int_td,0,,,,,
player,201112040pit,cin,JennKe20,def_int_long,0,,,,,
player,201112040pit,cin,JennKe20,pass_defended,0,,,,,
player,201112040pit,cin,JennKe20,sacks,0.0,,,,,
player,201112040pit,cin,JennKe20,tackles_combined,7,,,,,
player,201112040pit,cin,JennKe20,tackles_solo,5,,,,,
player,201112040pit,cin,JennKe20,tackles_assists,2,,,,,
player,201112040pit,cin,JennKe20,tackles_loss,0,,,,,
player,201112040pit,cin,JennKe20,qb_hits,0,,,,,
player,201112040pit,cin,JennKe20,fumbles_rec,0,,,,,
player,201112040pit,cin,JennKe20,fumbles_rec_yds,0,,,,,
player,201112040pit,cin,JennKe20,fumbles_rec_td,0,,,,,
player,201112040pit,cin,JennKe20,fumbles_forced,0,,,,,
player,201112040pit,cin,LawsMa20,def_int,0,,,,,
player,201112040pit,cin,LawsMa20,def_int_yds,0,,,,,
player,201112040pit,cin,LawsMa20,def_int_td,0,,,,,
player,201112040pit,cin,LawsMa20,def_int_long,0,,,,,
player,201112040pit,cin,LawsMa20,pass_defended,0,,,,,
player,201112040pit,cin,LawsMa20,sacks,0.0,,,,,
player,201112040pit,cin,LawsMa20,tackles_combined,6,,,,,
player,201112040pit,cin,LawsMa20,tackles_solo,3,,,,,
player,201112040pit,cin,LawsMa20,tackles_assists,3,,,,,
player,201112040pit,cin,LawsMa20,tackles_loss,0,,,,,
player,201112040pit,cin,LawsMa20,qb_hits,0,,,,,
player,201112040pit,cin,LawsMa20,fumbles_rec,0,,,,,
player,201112040pit,cin,LawsMa20,fumbles_rec_yds,0,,,,,
player,201112040pit,cin,LawsMa20,fumbles_rec_td,0,,,,,
player,201112040pit,cin,LawsMa20,fumbles_forced,0,,,,,
player,201112040pit,cin,MauaRe99,def_int,0,,,,,
player,201112040pit,cin,MauaRe99,def_int_yds,0,,,,,
player,201112040pit,cin,MauaRe99,def_int_td,0,,,,,
player,201112040pit,cin,MauaRe99,def_int_long,0,,,,,
player,201112040pit,cin,MauaRe99,pass_defended,0,,,,,
player,201112040pit,cin,MauaRe99,sacks,0.0,,,,,
player,201112040pit,cin,MauaRe99,tackles_combined,6,,,,,
player,201112040pit,cin,MauaRe99,tackles_solo,6,,,,,
player,201112040pit,cin,MauaRe99,tackles_assists,0,,,,,
player,201112040pit,cin,MauaRe99,tackles_loss,0,,,,,
player,201112040pit,cin,MauaRe99,qb_hits,0,,,,,
player,201112040pit,cin,MauaRe99,fumbles_rec,0,,,,,
player,201112040pit,cin,MauaRe99,fumbles_rec_yds,0,,,,,
player,201112040pit,cin,MauaRe99,fumbles_rec_td,0,,,,,
player,201112040pit,cin,MauaRe99,fumbles_forced,0,,,,,
player,201112040pit,cin,NelsRe99,def_int,0,,,,,
player,201112040pit,cin,NelsRe99,def_int_yds,0,,,,,
player,201112040pit,cin,NelsRe99,def_int_td,0,,,,,
player,201112040pit,cin,NelsRe99,def_int_long,0,,,,,
player,201112040pit,cin,NelsRe99,pass_defended,0,,,,,
player,201112040pit,cin,NelsRe99,sacks,0.0,,,,,
player,201112040pit,cin,NelsRe99,tackles_combined,6,,,,,
player,201112040pit,cin,NelsRe99,tackles_solo,3,,,,,
player,201112040pit,cin,NelsRe99,tackles_assists,3,,,,,
player,201112040pit,cin,NelsRe99,tackles_loss,1,,,,,
player,201112040pit,cin,NelsRe99,qb_hits,1,,,,,
player,201112040pit,cin,NelsRe99,fumbles_rec,0,,,,,
player,201112040pit,cin,NelsRe99,fumbles_rec_yds,0,,,,,
player,201112040pit,cin,NelsRe99,fumbles_rec_td,0,,,,,
player,201112040pit,cin,NelsRe99,fumbles_forced,0,,,,,
player,201112040pit,cin,RuckFr99,def_int,0,,,,,
player,201112040pit,cin,RuckFr99,def_int_yds,0,,,,,
player,201112040pit,cin,RuckFr99,def_int_td,0,,,,,
player,201112040pit,cin,RuckFr99,def_int_long,0,,,,,
player,201112040pit,cin,RuckFr99,pass_defended,0,,,,,
player,201112040pit,cin,RuckFr99,sacks,0.0,,,,,
player,201112040pit,cin,RuckFr99,tackles_combined,5,,,,,
player,201112040pit,cin,RuckFr99,tackles_solo,4,,,,,
player,201112040pit,cin,RuckFr99,tackles_assists,1,,,,,
player,201112040pit,cin,RuckFr99,tackles_loss,1,,,,,
player,201112040pit,cin,RuckFr99,qb_hits,0,,,,,
player,201112040pit,cin,RuckFr99,fumbles_rec,0,,,,,
player,201112040pit,cin,RuckFr99,fumbles_rec_yds,0,,,,,
player,201112040pit,cin,RuckFr99,fumbles_rec_td,0,,,,,
player,201112040pit,cin,RuckFr99,fumbles_forced,0,,,,,
player,201112040pit,cin,CrocCh20,def_int,0,,,,,
player,201112040pit,cin,CrocCh20,def_int_yds,0,,,,,
player,201112040pit,cin,CrocCh20,def_int_td,0,,,,,
player,201112040pit,cin,CrocCh20,def_int_long,0,,,,,
player,201112040pit,cin,CrocCh20,pass_defended,0,,,,,
player,201112040pit,cin,CrocCh20,sacks,0.0,,,,,
player,201112040pit,cin,CrocCh20,tackles_combined,4,,,,,
player,201112040pit,cin,CrocCh20,tackles_solo,3,,,,,
player,201112040pit,cin,CrocCh20,tackles_assists,1,,,,,
player,201112040pit,cin,CrocCh20,tackles_loss,0,,,,,
player,201112040pit,cin,CrocCh20,qb_hits,0,,,,,
player,201112040pit,cin,CrocCh20,fumbles_rec,0,,,,,
player,201112040pit,cin,CrocCh20,fumbles_rec_yds,0,,,,,
player,201112040pit,cin,CrocCh20,fumbles_rec_td,0,,,,,
player,201112040pit,cin,CrocCh20,fumbles_forced,0,,,,,
player,201112040pit,cin,WilsGi20,def_int,0,,,,,
player,201112040pit,cin,WilsGi20,def_int_yds,0,,,,,
player,201112040pit,cin,WilsGi20,def_int_td,0,,,,,
player,201112040pit,cin,WilsGi20,def_int_long,0,,,,,
player,201112040pit,cin,WilsGi20,pass_defended,0,,,,,
player,201112040pit,cin,WilsGi20,sacks,0.0,,,,,
player,201112040pit,cin,WilsGi20,tackles_combined,4,,,,,
player,201112040pit,cin,WilsGi20,tackles_solo,3,,,,,
player,201112040pit,cin,WilsGi20,tackles_assists,1,,,,,
player,201112040pit,cin,WilsGi20,tackles_loss,0,,,,,
player,201112040pit,cin,WilsGi20,qb_hits,0,,,,,
player,201112040pit,cin,WilsGi20,fumbles_rec,0,,,,,
player,201112040pit,cin,WilsGi20,fumbles_rec_yds,0,,,,,
player,201112040pit,cin,WilsGi20,fumbles_rec_td,0,,,,,
player,201112040pit,cin,WilsGi20,fumbles_forced,0,,,,,
player,201112040pit,cin,JohnBr20,def_int,0,,,,,
player,201112040pit,cin,JohnBr20,def_int_yds,0,,,,,
player,201112040pit,cin,JohnBr20,def_int_td,0,,,,,
player,201112040pit,cin,JohnBr20,def_int_long,0,,,,,
player,201112040pit,cin,JohnBr20,pass_defended,0,,,,,
player,201112040pit,cin,JohnBr20,sacks,0.0,,,,,
player,201112040pit,cin,JohnBr20,tackles_combined,3,,,,,
player,201112040pit,cin,JohnBr20,tackles_solo,1,,,,,
player,201112040pit,cin,JohnBr20,tackles_assists,2,,,,,
player,201112040pit,cin,JohnBr20,tackles_loss,0,,,,,
player,201112040pit,cin,JohnBr20,qb_hits,0,,,,,
player,201112040pit,cin,JohnBr20,fumbles_rec,0,,,,,
player,201112040pit,cin,JohnBr20,fumbles_rec_yds,0,,,,,
player,201112040pit,cin,JohnBr20,fumbles_rec_td,0,,,,,
player,201112040pit,cin,JohnBr20,fumbles_forced,0,,,,,
player,201112040pit,cin,AtkiGe99,def_int,0,,,,,
player,201112040pit,cin,AtkiGe99,def_int_yds,0,,,,,
player,201112040pit,cin,AtkiGe99,def_int_td,0,,,,,
player,201112040pit,cin,AtkiGe99,def_int_long,0,,,,,
player,201112040pit,cin,AtkiGe99,pass_defended,0,,,,,
player,201112040pit,cin,AtkiGe99,sacks,0.0,,,,,
player,201112040pit,cin,AtkiGe99,tackles_combined,2,,,,,
player,201112040pit,cin,AtkiGe99,tackles_solo,1,,,,,
player,201112040pit,cin,AtkiGe99,tackles_assists,1,,,,,
player,201112040pit,cin,AtkiGe99,tackles_loss,0,,,,,
player,201112040pit,cin,AtkiGe99,qb_hits,0,,,,,
player,201112040pit,cin,AtkiGe99,fumbles_rec,0,,,,,
player,201112040pit,cin,AtkiGe99,fumbles_rec_yds,0,,,,,
player,201112040pit,cin,AtkiGe99,fumbles_rec_td,0,,,,,
player,201112040pit,cin,AtkiGe99,fumbles_forced,0,,,,,
player,201112040pit,cin,GeatRo21,def_int,0,,,,,
player,201112040pit,cin,GeatRo21,def_int_yds,0,,,,,
player,201112040pit,cin,GeatRo21,def_int_td,0,,,,,
player,201112040pit,cin,GeatRo21,def_int_long,0,,,,,
player,201112040pit,cin,GeatRo21,pass_defended,0,,,,,
player,201112040pit,cin,GeatRo21,sacks,0.0,,,,,
player,201112040pit,cin,GeatRo21,tackles_combined,2,,,,,
player,201112040pit,cin,GeatRo21,tackles_solo,1,,,,,
player,201112040pit,cin,GeatRo21,tackles_assists,1,,,,,
player,201112040pit,cin,GeatRo21,tackles_loss,0,,,,,
player,201112040pit,cin,GeatRo21,qb_hits,0,,,,,
player,201112040pit,cin,GeatRo21,fumbles_rec,0,,,,,
player,201112040pit,cin,GeatRo21,fumbles_rec_yds,0,,,,,
player,201112040pit,cin,GeatRo21,fumbles_rec_td,0,,,,,
player,201112040pit,cin,GeatRo21,fumbles_forced,0,,,,,
player,201112040pit,cin,JonePa20,def_int,0,,,,,
player,201112040pit,cin,JonePa20,def_int_yds,0,,,,,
player,201112040pit,cin,JonePa20,def_int_td,0,,,,,
player,201112040pit,cin,JonePa20,def_int_long,0,,,,,
player,201112040pit,cin,JonePa20,pass_defended,1,,,,,
player,201112040pit,cin,JonePa20,sacks,0.0,,,,,
player,201112040pit,cin,JonePa20,tackles_combined,2,,,,,
player,201112040pit,cin,JonePa20,tackles_solo,2,,,,,
player,201112040pit,cin,JonePa20,tackles_assists,0,,,,,
player,201112040pit,cin,JonePa20,tackles_loss,1,,,,,
player,201112040pit,cin,JonePa20,qb_hits,0,,,,,
player,201112040pit,cin,JonePa20,fumbles_rec,0,,,,,
player,201112040pit,cin,JonePa20,fumbles_rec_yds,0,,,,,
player,201112040pit,cin,JonePa20,fumbles_rec_td,0,,,,,
player,201112040pit,cin,JonePa20,fumbles_forced,0,,,,,
player,201112040pit,cin,MaysTa99,def_int,0,,,,,
player,201112040pit,cin,MaysTa99,def_int_yds,0,,,,,
player,201112040pit,cin,MaysTa99,def_int_td,0,,,,,
player,201112040pit,cin,MaysTa99,def_int_long,0,,,,,
player,201112040pit,cin,MaysTa99,pass_defended,0,,,,,
player,201112040pit,cin,MaysTa99,sacks,0.0,,,,,
player,201112040pit,cin,MaysTa99,tackles_combined,2,,,,,
player,201112040pit,cin,MaysTa99,tackles_solo,1,,,,,
player,201112040pit,cin,MaysTa99,tackles_assists,1,,,,,
player,201112040pit,cin,MaysTa99,tackles_loss,0,,,,,
player,201112040pit,cin,MaysTa99,qb_hits,0,,,,,
player,201112040pit,cin,MaysTa99,fumbles_rec,0,,,,,
player,201112040pit,cin,MaysTa99,fumbles_rec_yds,0,,,,,
player,201112040pit,cin,MaysTa99,fumbles_rec_td,0,,,,,
player,201112040pit,cin,MaysTa99,fumbles_forced,0,,,,,
player,201112040pit,cin,MileJe00,def_int,0,,,,,
player,201112040pit,cin,MileJe00,def_int_yds,0,,,,,
player,201112040pit,cin,MileJe00,def_int_td,0,,,,,
player,201112040pit,cin,MileJe00,def_int_long,0,,,,,
player,201112040pit,cin,MileJe00,pass_defended,0,,,,,
player,201112040pit,cin,MileJe00,sacks,0.0,,,,,
player,201112040pit,cin,MileJe00,tackles_combined,2,,,,,
player,201112040pit,cin,MileJe00,tackles_solo,2,,,,,
player,201112040pit,cin,MileJe00,tackles_assists,0,,,,,
player,201112040pit,cin,MileJe00,tackles_loss,0,,,,,
player,201112040pit,cin,MileJe00,qb_hits,0,,,,,
player,201112040pit,cin,MileJe00,fumbles_rec,0,,,,,
player,201112040pit,cin,MileJe00,fumbles_rec_yds,0,,,,,
player,201112040pit,cin,MileJe00,fumbles_rec_td,0,,,,,
player,201112040pit,cin,MileJe00,fumbles_forced,0,,,,,
player,201112040pit,cin,CochCo00,def_int,0,,,,,
player,201112040pit,cin,CochCo00,def_int_yds,0,,,,,
player,201112040pit,cin,CochCo00,def_int_td,0,,,,,
player,201112040pit,cin,CochCo00,def_int_long,0,,,,,
player,201112040pit,cin,CochCo00,pass_defended,0,,,,,
player,201112040pit,cin,CochCo00,sacks,0.0,,,,,
player,201112040pit,cin,CochCo00,tackles_combined,1,,,,,
player,201112040pit,cin,CochCo00,tackles_solo,1,,,,,
player,201112040pit,cin,CochCo00,tackles_assists,0,,,,,
player,201112040pit,cin,CochCo00,tackles_loss,0,,,,,
player,201112040pit,cin,CochCo00,qb_hits,0,,,,,
player,201112040pit,cin,CochCo00,fumbles_rec,0,,,,,
player,201112040pit,cin,CochCo00,fumbles_rec_yds,0,,,,,
player,201112040pit,cin,CochCo00,fumbles_rec_td,0,,,,,
player,201112040pit,cin,CochCo00,fumbles_forced,0,,,,,
player,201112040pit,cin,GresJe00,def_int,0,,,,,
player,201112040pit,cin,GresJe00,def_int_yds,0,,,,,
player,201112040pit,cin,GresJe00,def_int_td,0,,,,,
player,201112040pit,cin,GresJe00,def_int_long,0,,,,,
player,201112040pit,cin,GresJe00,pass_defended,0,,,,,
player,201112040pit,cin,GresJe00,sacks,0.0,,,,,
player,201112040pit,cin,GresJe00,tackles_combined,1,,,,,
player,201112040pit,cin,GresJe00,tackles_solo,1,,,,,
player,201112040pit,cin,GresJe00,tackles_assists,0,,,,,
player,201112040pit,cin,GresJe00,tackles_loss,0,,,,,
player,201112040pit,cin,GresJe00,qb_hits,0,,,,,
player,201112040pit,cin,GresJe00,fumbles_rec,0,,,,,
player,201112040pit,cin,GresJe00,fumbles_rec_yds,0,,,,,
player,201112040pit,cin,GresJe00,fumbles_rec_td,0,,,,,
player,201112040pit,cin,GresJe00,fumbles_forced,0,,,,,
player,201112040pit,cin,HarrCl20,def_int,0,,,,,
player,201112040pit,cin,HarrCl20,def_int_yds,0,,,,,
player,201112040pit,cin,HarrCl20,def_int_td,0,,,,,
player,201112040pit,cin,HarrCl20,def_int_long,0,,,,,
player,201112040pit,cin,HarrCl20,pass_defended,0,,,,,
player,201112040pit,cin,HarrCl20,sacks,0.0,,,,,
player,201112040pit,cin,HarrCl20,tackles_combined,1,,,,,
player,201112040pit,cin,HarrCl20,tackles_solo,0,,,,,
player,201112040pit,cin,HarrCl20,tackles_assists,1,,,,,
player,201112040pit,cin,HarrCl20,tackles_loss,0,,,,,
player,201112040pit,cin,HarrCl20,qb_hits,0,,,,,
player,201112040pit,cin,HarrCl20,fumbles_rec,0,,,,,
player,201112040pit,cin,HarrCl20,fumbles_rec_yds,0,,,,,
player,201112040pit,cin,HarrCl20,fumbles_rec_td,0,,,,,
player,201112040pit,cin,HarrCl20,fumbles_forced,0,,,,,
player,201112040pit,cin,SkutDa00,def_int,0,,,,,
player,201112040pit,cin,SkutDa00,def_int_yds,0,,,,,
player,201112040pit,cin,SkutDa00,def_int_td,0,,,,,
player,201112040pit,cin,SkutDa00,def_int_long,0,,,,,
player,201112040pit,cin,SkutDa00,pass_defended,0,,,,,
player,201112040pit,cin,SkutDa00,sacks,0.0,,,,,
player,201112040pit,cin,SkutDa00,tackles_combined,1,,,,,
player,201112040pit,cin,SkutDa00,tackles_solo,1,,,,,
player,201112040pit,cin,SkutDa00,tackles_assists,0,,,,,
player,201112040pit,cin,SkutDa00,tackles_loss,0,,,,,
player,201112040pit,cin,SkutDa00,qb_hits,0,,,,,
player,201112040pit,cin,SkutDa00,fumbles_rec,0,,,,,
player,201112040pit,cin,SkutDa00,fumbles_rec_yds,0,,,,,
player,201112040pit,cin,SkutDa00,fumbles_rec_td,0,,,,,
player,201112040pit,cin,SkutDa00,fumbles_forced,0,,,,,
player,201112040pit,pit,TaylIk20,def_int,1,,,,,
player,201112040pit,pit,TaylIk20,def_int_yds,0,,,,,
player,201112040pit,pit,TaylIk20,def_int_td,0,,,,,
player,201112040pit,pit,TaylIk20,def_int_long,0,,,,,
player,201112040pit,pit,TaylIk20,pass_defended,3,,,,,
player,201112040pit,pit,TaylIk20,sacks,0.0,,,,,
player,201112040pit,pit,TaylIk20,tackles_combined,7,,,,,
player,201112040pit,pit,TaylIk20,tackles_solo,6,,,,,
player,201112040pit,pit,TaylIk20,tackles_assists,1,,,,,
player,201112040pit,pit,TaylIk20,tackles_loss,0,,,,,
player,201112040pit,pit,TaylIk20,qb_hits,0,,,,,
player,201112040pit,pit,TaylIk20,fumbles_rec,0,,,,,
player,201112040pit,pit,TaylIk20,fumbles_rec_yds,0,,,,,
player,201112040pit,pit,TaylIk20,fumbles_rec_td,0,,,,,
player,201112040pit,pit,TaylIk20,fumbles_forced,0,,,,,
player,201112040pit,pit,HarrJa23,def_int,0,,,,,
player,201112040pit,pit,HarrJa23,def_int_yds,0,,,,,
player,201112040pit,pit,HarrJa23,def_int_td,0,,,,,
player,201112040pit,pit,HarrJa23,def_int_long,0,,,,,
player,201112040pit,pit,HarrJa23,pass_defended,0,,,,,
player,201112040pit,pit,HarrJa23,sacks,3.0,,,,,
player,201112040pit,pit,HarrJa23,tackles_combined,6,,,,,
player,201112040pit,pit,HarrJa23,tackles_solo,5,,,,,
player,201112040pit,pit,HarrJa23,tackles_assists,1,,,,,
player,201112040pit,pit,HarrJa23,tackles_loss,3,,,,,
player,201112040pit,pit,HarrJa23,qb_hits,3,,,,,
player,201112040pit,pit,HarrJa23,fumbles_rec,0,,,,,
player,201112040pit,pit,HarrJa23,fumbles_rec_yds,0,,,,,
player,201112040pit,pit,HarrJa23,fumbles_rec_td,0,,,,,
player,201112040pit,pit,HarrJa23,fumbles_forced,0,,,,,
player,201112040pit,pit,ClarRy20,def_int,0,,,,,
player,201112040pit,pit,ClarRy20,def_int_yds,0,,,,,
player,201112040pit,pit,ClarRy20,def_int_td,0,,,,,
player,201112040pit,pit,ClarRy20,def_int_long,0,,,,,
player,201112040pit,pit,ClarRy20,pass_defended,0,,,,,
player,201112040pit,pit,ClarRy20,sacks,0.0,,,,,
player,201112040pit,pit,ClarRy20,tackles_combined,8,,,,,
player,201112040pit,pit,ClarRy20,tackles_solo,5,,,,,
player,201112040pit,pit,ClarRy20,tackles_assists,3,,,,,
player,201112040pit,pit,ClarRy20,tackles_loss,0,,,,,
player,201112040pit,pit,ClarRy20,qb_hits,0,,,,,
player,201112040pit,pit,ClarRy20,fumbles_rec,0,,,,,
player,201112040pit,pit,ClarRy20,fumbles_rec_yds,0,,,,,
player,201112040pit,pit,ClarRy20,fumbles_rec_td,0,,,,,
player,201112040pit,pit,ClarRy20,fumbles_forced,0,,,,,
player,201112040pit,pit,TimmLa99,def_int,0,,,,,
player,201112040pit,pit,TimmLa99,def_int_yds,0,,,,,
player,201112040pit,pit,TimmLa99,def_int_td,0,,,,,
player,201112040pit,pit,TimmLa99,def_int_long,0,,,,,
player,201112040pit,pit,TimmLa99,pass_defended,0,,,,,
player,201112040pit,pit,TimmLa99,sacks,0.0,,,,,
player,201112040pit,pit,TimmLa99,tackles_combined,8,,,,,
player,201112040pit,pit,TimmLa99,tackles_solo,6,,,,,
player,201112040pit,pit,TimmLa99,tackles_assists,2,,,,,
player,201112040pit,pit,TimmLa99,tackles_loss,0,,,,,
player,201112040pit,pit,TimmLa99,qb_hits,0,,,,,
player,201112040pit,pit,TimmLa99,fumbles_rec,0,,,,,
player,201112040pit,pit,TimmLa99,fumbles_rec_yds,0,,,,,
player,201112040pit,pit,TimmLa99,fumbles_rec_td,0,,,,,
player,201112040pit,pit,TimmLa99,fumbles_forced,0,,,,,
player,201112040pit,pit,FarrJa99,def_int,0,,,,,
player,201112040pit,pit,FarrJa99,def_int_yds,0,,,,,
player,201112040pit,pit,FarrJa99,def_int_td,0,,,,,
player,201112040pit,pit,FarrJa99,def_int_long,0,,,,,
player,201112040pit,pit,FarrJa99,pass_defended,0,,,,,
player,201112040pit,pit,FarrJa99,sacks,0.0,,,,,
player,201112040pit,pit,FarrJa99,tackles_combined,6,,,,,
player,201112040pit,pit,FarrJa99,tackles_solo,4,,,,,
player,201112040pit,pit,FarrJa99,tackles_assists,2,,,,,
player,201112040pit,pit,FarrJa99,tackles_loss,0,,,,,
player,201112040pit,pit,FarrJa99,qb_hits,1,,,,,
player,201112040pit,pit,FarrJa99,fumbles_rec,0,,,,,
player,201112040pit,pit,FarrJa99,fumbles_rec_yds,0,,,,,
player,201112040pit,pit,FarrJa99,fumbles_rec_td,0,,,,,
player,201112040pit,pit,FarrJa99,fumbles_forced,0,,,,,
player,201112040pit,pit,HoodEv99,def_int,0,,,,,
player,201112040pit,pit,HoodEv99,def_int_yds,0,,,,,
player,201112040pit,pit,HoodEv99,def_int_td,0,,,,,
player,201112040pit,pit,HoodEv99,def_int_long,0,,,,,
player,201112040pit,pit,HoodEv99,pass_defended,0,,,,,
player,201112040pit,pit,HoodEv99,sacks,0.0,,,,,
player,201112040pit,pit,HoodEv99,tackles_combined,4,,,,,
player,201112040pit,pit,HoodEv99,tackles_solo,2,,,,,
player,201112040pit,pit,HoodEv99,tackles_assists,2,,,,,
player,201112040pit,pit,HoodEv99,tackles_loss,0,,,,,
player,201112040pit,pit,HoodEv99,qb_hits,0,,,,,
player,201112040pit,pit,HoodEv99,fumbles_rec,0,,,,,
player,201112040pit,pit,HoodEv99,fumbles_rec_yds,0,,,,,
player,201112040pit,pit,HoodEv99,fumbles_rec_td,0,,,,,
player,201112040pit,pit,HoodEv99,fumbles_forced,0,,,,,
player,201112040pit,pit,KeisBr20,def_int,0,,,,,
player,201112040pit,pit,KeisBr20,def_int_yds,0,,,,,
player,201112040pit,pit,KeisBr20,def_int_td,0,,,,,
player,201112040pit,pit,KeisBr20,def_int_long,0,,,,,
player,201112040pit,pit,KeisBr20,pass_defended,0,,,,,
player,201112040pit,pit,KeisBr20,sacks,0.0,,,,,
player,201112040pit,pit,KeisBr20,tackles_combined,4,,,,,
player,201112040pit,pit,KeisBr20,tackles_solo,3,,,,,
player,201112040pit,pit,KeisBr20,tackles_assists,1,,,,,
player,201112040pit,pit,KeisBr20,tackles_loss,0,,,,,
player,201112040pit,pit,KeisBr20,qb_hits,1,,,,,
player,201112040pit,pit,KeisBr20,fumbles_rec,0,,,,,
player,201112040pit,pit,KeisBr20,fumbles_rec_yds,0,,,,,
player,201112040pit,pit,KeisBr20,fumbles_rec_td,0,,,,,
player,201112040pit,pit,KeisBr20,fumbles_forced,0,,,,,
player,201112040pit,pit,PolaTr99,def_int,0,,,,,
player,201112040pit,pit,PolaTr99,def_int_yds,0,,,,,
player,201112040pit,pit,PolaTr99,def_int_td,0,,,,,
player,201112040pit,pit,PolaTr99,def_int_long,0,,,,,
player,201112040pit,pit,PolaTr99,pass_defended,1,,,,,
player,201112040pit,pit,PolaTr99,sacks,0.0,,,,,
player,201112040pit,pit,PolaTr99,tackles_combined,4,,,,,
player,201112040pit,pit,PolaTr99,tackles_solo,3,,,,,
player,201112040pit,pit,PolaTr99,tackles_assists,1,,,,,
