game,2011,13,20111204,201112040nor,det,"Detroit Lions",17,nor,"New Orleans Saints",31
team,201112040nor,det,First Downs,25,,,,,,
team,201112040nor,nor,First Downs,21,,,,,,
team,201112040nor,det,Rush-Yds-TDs,22-87-1,,,,,,
team,201112040nor,nor,Rush-Yds-TDs,23-100-1,,,,,,
team,201112040nor,det,Cmp-Att-Yd-TD-INT,31-44-408-1-1,,,,,,
team,201112040nor,nor,Cmp-Att-Yd-TD-INT,26-36-342-3-0,,,,,,
team,201112040nor,det,Sacked-Yards,3-29,,,,,,
team,201112040nor,nor,Sacked-Yards,2-4,,,,,,
team,201112040nor,det,Net Pass Yards,379,,,,,,
team,201112040nor,nor,Net Pass Yards,338,,,,,,
team,201112040nor,det,Total Yards,466,,,,,,
team,201112040nor,nor,Total Yards,438,,,,,,
team,201112040nor,det,Fumbles-Lost,0-0,,,,,,
team,201112040nor,nor,Fumbles-Lost,0-0,,,,,,
team,201112040nor,det,Turnovers,1,,,,,,
team,201112040nor,nor,Turnovers,0,,,,,,
team,201112040nor,det,Penalties-Yards,11-107,,,,,,
team,201112040nor,nor,Penalties-Yards,3-30,,,,,,
team,201112040nor,det,Third Down Conv.,2-11,,,,,,
team,201112040nor,nor,Third Down Conv.,6-12,,,,,,
team,201112040nor,det,Fourth Down Conv.,0-1,,,,,,
team,201112040nor,nor,Fourth Down Conv.,0-1,,,,,,
team,201112040nor,det,Time of Possession,35:06,,,,,,
team,201112040nor,nor,Time of Possession,24:54,,,,,,
player,201112040nor,det,StafMa00,pass_cmp,31,,,,,
player,201112040nor,det,StafMa00,pass_att,44,,,,,
player,201112040nor,det,StafMa00,pass_yds,408,,,,,
player,201112040nor,det,StafMa00,pass_td,1,,,,,
player,201112040nor,det,StafMa00,pass_int,1,,,,,
player,201112040nor,det,StafMa00,pass_sacked,3,,,,,
player,201112040nor,det,StafMa00,pass_sacked_yds,29,,,,,
player,201112040nor,det,StafMa00,pass_long,49,,,,,
player,201112040nor,det,StafMa00,pass_rating,97.5,,,,,
player,201112040nor,det,StafMa00,rush_att,0,,,,,
player,201112040nor,det,StafMa00,rush_yds,0,,,,,
player,201112040nor,det,StafMa00,rush_td,0,,,,,
player,201112040nor,det,StafMa00,rush_long,0,,,,,
player,201112040nor,det,StafMa00,targets,0,,,,,
player,201112040nor,det,StafMa00,rec,0,,,,,
player,201112040nor,det,StafMa00,rec_yds,0,,,,,
player,201112040nor,det,StafMa00,rec_td,0,,,,,
player,201112040nor,det,StafMa00,rec_long,0,,,,,
player,201112040nor,det,StafMa00,fumbles,0,,,,,
player,201112040nor,det,StafMa00,fumbles_lost,,,,,,
player,201112040nor,det,SmitKe02,pass_cmp,0,,,,,
player,201112040nor,det,SmitKe02,pass_att,0,,,,,
player,201112040nor,det,SmitKe02,pass_yds,0,,,,,
player,201112040nor,det,SmitKe02,pass_td,0,,,,,
player,201112040nor,det,SmitKe02,pass_int,0,,,,,
player,201112040nor,det,SmitKe02,pass_sacked,0,,,,,
player,201112040nor,det,SmitKe02,pass_sacked_yds,0,,,,,
player,201112040nor,det,SmitKe02,pass_long,0,,,,,
player,201112040nor,det,SmitKe02,pass_rating,,,,,,
player,201112040nor,det,SmitKe02,rush_att,6,,,,,
player,201112040nor,det,SmitKe02,rush_yds,34,,,,,
player,201112040nor,det,SmitKe02,rush_td,1,,,,,
player,201112040nor,det,SmitKe02,rush_long,17,,,,,
player,201112040nor,det,SmitKe02,targets,7,,,,,
player,201112040nor,det,SmitKe02,rec,6,,,,,
player,201112040nor,det,SmitKe02,rec_yds,46,,,,,
player,201112040nor,det,SmitKe02,rec_td,0,,,,,
player,201112040nor,det,SmitKe02,rec_long,18,,,,,
player,201112040nor,det,SmitKe02,fumbles,0,,,,,
player,201112040nor,det,SmitKe02,fumbles_lost,,,,,,
player,201112040nor,det,MorrMa00,pass_cmp,0,,,,,
player,201112040nor,det,MorrMa00,pass_att,0,,,,,
player,201112040nor,det,MorrMa00,pass_yds,0,,,,,
player,201112040nor,det,MorrMa00,pass_td,0,,,,,
player,201112040nor,det,MorrMa00,pass_int,0,,,,,
player,201112040nor,det,MorrMa00,pass_sacked,0,,,,,
player,201112040nor,det,MorrMa00,pass_sacked_yds,0,,,,,
player,201112040nor,det,MorrMa00,pass_long,0,,,,,
player,201112040nor,det,MorrMa00,pass_rating,,,,,,
player,201112040nor,det,MorrMa00,rush_att,12,,,,,
player,201112040nor,det,MorrMa00,rush_yds,28,,,,,
player,201112040nor,det,MorrMa00,rush_td,0,,,,,
player,201112040nor,det,MorrMa00,rush_long,6,,,,,
player,201112040nor,det,MorrMa00,targets,7,,,,,
player,201112040nor,det,MorrMa00,rec,5,,,,,
player,201112040nor,det,MorrMa00,rec_yds,47,,,,,
player,201112040nor,det,MorrMa00,rec_td,1,,,,,
player,201112040nor,det,MorrMa00,rec_long,12,,,,,
player,201112040nor,det,MorrMa00,fumbles,0,,,,,
player,201112040nor,det,MorrMa00,fumbles_lost,,,,,,
player,201112040nor,det,WillKe03,pass_cmp,0,,,,,
player,201112040nor,det,WillKe03,pass_att,0,,,,,
player,201112040nor,det,WillKe03,pass_yds,0,,,,,
player,201112040nor,det,WillKe03,pass_td,0,,,,,
player,201112040nor,det,WillKe03,pass_int,0,,,,,
player,201112040nor,det,WillKe03,pass_sacked,0,,,,,
player,201112040nor,det,WillKe03,pass_sacked_yds,0,,,,,
player,201112040nor,det,WillKe03,pass_long,0,,,,,
player,201112040nor,det,WillKe03,pass_rating,,,,,,
player,201112040nor,det,WillKe03,rush_att,2,,,,,
player,201112040nor,det,WillKe03,rush_yds,14,,,,,
player,201112040nor,det,WillKe03,rush_td,0,,,,,
player,201112040nor,det,WillKe03,rush_long,14,,,,,
player,201112040nor,det,WillKe03,targets,1,,,,,
player,201112040nor,det,WillKe03,rec,1,,,,,
player,201112040nor,det,WillKe03,rec_yds,7,,,,,
player,201112040nor,det,WillKe03,rec_td,0,,,,,
player,201112040nor,det,WillKe03,rec_long,7,,,,,
player,201112040nor,det,WillKe03,fumbles,0,,,,,
player,201112040nor,det,WillKe03,fumbles_lost,,,,,,
player,201112040nor,det,YounTi00,pass_cmp,0,,,,,
player,201112040nor,det,YounTi00,pass_att,0,,,,,
player,201112040nor,det,YounTi00,pass_yds,0,,,,,
player,201112040nor,det,YounTi00,pass_td,0,,,,,
player,201112040nor,det,YounTi00,pass_int,0,,,,,
player,201112040nor,det,YounTi00,pass_sacked,0,,,,,
player,201112040nor,det,YounTi00,pass_sacked_yds,0,,,,,
player,201112040nor,det,YounTi00,pass_long,0,,,,,
player,201112040nor,det,YounTi00,pass_rating,,,,,,
player,201112040nor,det,YounTi00,rush_att,1,,,,,
player,201112040nor,det,YounTi00,rush_yds,11,,,,,
player,201112040nor,det,YounTi00,rush_td,0,,,,,
player,201112040nor,det,YounTi00,rush_long,11,,,,,
player,201112040nor,det,YounTi00,targets,2,,,,,
player,201112040nor,det,YounTi00,rec,2,,,,,
player,201112040nor,det,YounTi00,rec_yds,60,,,,,
player,201112040nor,det,YounTi00,rec_td,0,,,,,
player,201112040nor,det,YounTi00,rec_long,49,,,,,
player,201112040nor,det,YounTi00,fumbles,0,,,,,
player,201112040nor,det,YounTi00,fumbles_lost,,,,,,
player,201112040nor,det,BurlNa00,pass_cmp,0,,,,,
player,201112040nor,det,BurlNa00,pass_att,0,,,,,
player,201112040nor,det,BurlNa00,pass_yds,0,,,,,
player,201112040nor,det,BurlNa00,pass_td,0,,,,,
player,201112040nor,det,BurlNa00,pass_int,0,,,,,
player,201112040nor,det,BurlNa00,pass_sacked,0,,,,,
player,201112040nor,det,BurlNa00,pass_sacked_yds,0,,,,,
player,201112040nor,det,BurlNa00,pass_long,0,,,,,
player,201112040nor,det,BurlNa00,pass_rating,,,,,,
player,201112040nor,det,BurlNa00,rush_att,0,,,,,
player,201112040nor,det,BurlNa00,rush_yds,0,,,,,
player,201112040nor,det,BurlNa00,rush_td,0,,,,,
player,201112040nor,det,BurlNa00,rush_long,0,,,,,
player,201112040nor,det,BurlNa00,targets,8,,,,,
player,201112040nor,det,BurlNa00,rec,5,,,,,
player,201112040nor,det,BurlNa00,rec_yds,93,,,,,
player,201112040nor,det,BurlNa00,rec_td,0,,,,,
player,201112040nor,det,BurlNa00,rec_long,47,,,,,
player,201112040nor,det,BurlNa00,fumbles,0,,,,,
player,201112040nor,det,BurlNa00,fumbles_lost,,,,,,
player,201112040nor,det,JohnCa00,pass_cmp,0,,,,,
player,201112040nor,det,JohnCa00,pass_att,0,,,,,
player,201112040nor,det,JohnCa00,pass_yds,0,,,,,
player,201112040nor,det,JohnCa00,pass_td,0,,,,,
player,201112040nor,det,JohnCa00,pass_int,0,,,,,
player,201112040nor,det,JohnCa00,pass_sacked,0,,,,,
player,201112040nor,det,JohnCa00,pass_sacked_yds,0,,,,,
player,201112040nor,det,JohnCa00,pass_long,0,,,,,
player,201112040nor,det,JohnCa00,pass_rating,,,,,,
player,201112040nor,det,JohnCa00,rush_att,0,,,,,
player,201112040nor,det,JohnCa00,rush_yds,0,,,,,
player,201112040nor,det,JohnCa00,rush_td,0,,,,,
player,201112040nor,det,JohnCa00,rush_long,0,,,,,
player,201112040nor,det,JohnCa00,targets,8,,,,,
player,201112040nor,det,JohnCa00,rec,6,,,,,
player,201112040nor,det,JohnCa00,rec_yds,69,,,,,
player,201112040nor,det,JohnCa00,rec_td,0,,,,,
player,201112040nor,det,JohnCa00,rec_long,22,,,,,
player,201112040nor,det,JohnCa00,fumbles,0,,,,,
player,201112040nor,det,JohnCa00,fumbles_lost,,,,,,
player,201112040nor,det,ScheTo00,pass_cmp,0,,,,,
player,201112040nor,det,ScheTo00,pass_att,0,,,,,
player,201112040nor,det,ScheTo00,pass_yds,0,,,,,
player,201112040nor,det,ScheTo00,pass_td,0,,,,,
player,201112040nor,det,ScheTo00,pass_int,0,,,,,
player,201112040nor,det,ScheTo00,pass_sacked,0,,,,,
player,201112040nor,det,ScheTo00,pass_sacked_yds,0,,,,,
player,201112040nor,det,ScheTo00,pass_long,0,,,,,
player,201112040nor,det,ScheTo00,pass_rating,,,,,,
player,201112040nor,det,ScheTo00,rush_att,0,,,,,
player,201112040nor,det,ScheTo00,rush_yds,0,,,,,
player,201112040nor,det,ScheTo00,rush_td,0,,,,,
player,201112040nor,det,ScheTo00,rush_long,0,,,,,
player,201112040nor,det,ScheTo00,targets,4,,,,,
player,201112040nor,det,ScheTo00,rec,2,,,,,
player,201112040nor,det,ScheTo00,rec_yds,41,,,,,
player,201112040nor,det,ScheTo00,rec_td,0,,,,,
player,201112040nor,det,ScheTo00,rec_long,36,,,,,
player,201112040nor,det,ScheTo00,fumbles,0,,,,,
player,201112040nor,det,ScheTo00,fumbles_lost,,,,,,
player,201112040nor,det,DaviRa00,pass_cmp,0,,,,,
player,201112040nor,det,DaviRa00,pass_att,0,,,,,
player,201112040nor,det,DaviRa00,pass_yds,0,,,,,
player,201112040nor,det,DaviRa00,pass_td,0,,,,,
player,201112040nor,det,DaviRa00,pass_int,0,,,,,
player,201112040nor,det,DaviRa00,pass_sacked,0,,,,,
player,201112040nor,det,DaviRa00,pass_sacked_yds,0,,,,,
player,201112040nor,det,DaviRa00,pass_long,0,,,,,
player,201112040nor,det,DaviRa00,pass_rating,,,,,,
player,201112040nor,det,DaviRa00,rush_att,0,,,,,
player,201112040nor,det,DaviRa00,rush_yds,0,,,,,
player,201112040nor,det,DaviRa00,rush_td,0,,,,,
player,201112040nor,det,DaviRa00,rush_long,0,,,,,
player,201112040nor,det,DaviRa00,targets,1,,,,,
player,201112040nor,det,DaviRa00,rec,1,,,,,
player,201112040nor,det,DaviRa00,rec_yds,22,,,,,
player,201112040nor,det,DaviRa00,rec_td,0,,,,,
player,201112040nor,det,DaviRa00,rec_long,22,,,,,
player,201112040nor,det,DaviRa00,fumbles,0,,,,,
player,201112040nor,det,DaviRa00,fumbles_lost,,,,,,
player,201112040nor,det,PettBr00,pass_cmp,0,,,,,
player,201112040nor,det,PettBr00,pass_att,0,,,,,
player,201112040nor,det,PettBr00,pass_yds,0,,,,,
player,201112040nor,det,PettBr00,pass_td,0,,,,,
player,201112040nor,det,PettBr00,pass_int,0,,,,,
player,201112040nor,det,PettBr00,pass_sacked,0,,,,,
player,201112040nor,det,PettBr00,pass_sacked_yds,0,,,,,
player,201112040nor,det,PettBr00,pass_long,0,,,,,
player,201112040nor,det,PettBr00,pass_rating,,,,,,
player,201112040nor,det,PettBr00,rush_att,0,,,,,
player,201112040nor,det,PettBr00,rush_yds,0,,,,,
player,201112040nor,det,PettBr00,rush_td,0,,,,,
player,201112040nor,det,PettBr00,rush_long,0,,,,,
player,201112040nor,det,PettBr00,targets,5,,,,,
player,201112040nor,det,PettBr00,rec,2,,,,,
player,201112040nor,det,PettBr00,rec_yds,13,,,,,
player,201112040nor,det,PettBr00,rec_td,0,,,,,
player,201112040nor,det,PettBr00,rec_long,8,,,,,
player,201112040nor,det,PettBr00,fumbles,0,,,,,
player,201112040nor,det,PettBr00,fumbles_lost,,,,,,
player,201112040nor,det,HellWi00,pass_cmp,0,,,,,
player,201112040nor,det,HellWi00,pass_att,0,,,,,
player,201112040nor,det,HellWi00,pass_yds,0,,,,,
player,201112040nor,det,HellWi00,pass_td,0,,,,,
player,201112040nor,det,HellWi00,pass_int,0,,,,,
player,201112040nor,det,HellWi00,pass_sacked,0,,,,,
player,201112040nor,det,HellWi00,pass_sacked_yds,0,,,,,
player,201112040nor,det,HellWi00,pass_long,0,,,,,
player,201112040nor,det,HellWi00,pass_rating,,,,,,
player,201112040nor,det,HellWi00,rush_att,0,,,,,
player,201112040nor,det,HellWi00,rush_yds,0,,,,,
player,201112040nor,det,HellWi00,rush_td,0,,,,,
player,201112040nor,det,HellWi00,rush_long,0,,,,,
player,201112040nor,det,HellWi00,targets,1,,,,,
player,201112040nor,det,HellWi00,rec,1,,,,,
player,201112040nor,det,HellWi00,rec_yds,10,,,,,
player,201112040nor,det,HellWi00,rec_td,0,,,,,
player,201112040nor,det,HellWi00,rec_long,10,,,,,
player,201112040nor,det,HellWi00,fumbles,0,,,,,
player,201112040nor,det,HellWi00,fumbles_lost,,,,,,
player,201112040nor,det,LogaSt00,pass_cmp,0,,,,,
player,201112040nor,det,LogaSt00,pass_att,0,,,,,
player,201112040nor,det,LogaSt00,pass_yds,0,,,,,
player,201112040nor,det,LogaSt00,pass_td,0,,,,,
player,201112040nor,det,LogaSt00,pass_int,0,,,,,
player,201112040nor,det,LogaSt00,pass_sacked,0,,,,,
player,201112040nor,det,LogaSt00,pass_sacked_yds,0,,,,,
player,201112040nor,det,LogaSt00,pass_long,0,,,,,
player,201112040nor,det,LogaSt00,pass_rating,,,,,,
player,201112040nor,det,LogaSt00,rush_att,1,,,,,
player,201112040nor,det,LogaSt00,rush_yds,0,,,,,
player,201112040nor,det,LogaSt00,rush_td,0,,,,,
player,201112040nor,det,LogaSt00,rush_long,0,,,,,
player,201112040nor,det,LogaSt00,targets,0,,,,,
player,201112040nor,det,LogaSt00,rec,0,,,,,
player,201112040nor,det,LogaSt00,rec_yds,0,,,,,
player,201112040nor,det,LogaSt00,rec_td,0,,,,,
player,201112040nor,det,LogaSt00,rec_long,0,,,,,
player,201112040nor,det,LogaSt00,fumbles,0,,,,,
player,201112040nor,det,LogaSt00,fumbles_lost,,,,,,
player,201112040nor,nor,BreeDr00,pass_cmp,26,,,,,
player,201112040nor,nor,BreeDr00,pass_att,36,,,,,
player,201112040nor,nor,BreeDr00,pass_yds,342,,,,,
player,201112040nor,nor,BreeDr00,pass_td,3,,,,,
player,201112040nor,nor,BreeDr00,pass_int,0,,,,,
player,201112040nor,nor,BreeDr00,pass_sacked,2,,,,,
player,201112040nor,nor,BreeDr00,pass_sacked_yds,4,,,,,
player,201112040nor,nor,BreeDr00,pass_long,67,,,,,
player,201112040nor,nor,BreeDr00,pass_rating,129.6,,,,,
player,201112040nor,nor,BreeDr00,rush_att,0,,,,,
player,201112040nor,nor,BreeDr00,rush_yds,0,,,,,
player,201112040nor,nor,BreeDr00,rush_td,0,,,,,
player,201112040nor,nor,BreeDr00,rush_long,0,,,,,
player,201112040nor,nor,BreeDr00,targets,0,,,,,
player,201112040nor,nor,BreeDr00,rec,0,,,,,
player,201112040nor,nor,BreeDr00,rec_yds,0,,,,,
player,201112040nor,nor,BreeDr00,rec_td,0,,,,,
player,201112040nor,nor,BreeDr00,rec_long,0,,,,,
player,201112040nor,nor,BreeDr00,fumbles,0,,,,,
player,201112040nor,nor,BreeDr00,fumbles_lost,,,,,,
