game,2010,16,20101228,201012280phi,min,"Minnesota Vikings",24,phi,"Philadelphia Eagles",14
player,201012280phi,min,GreeCh99,tackles_assists,1,,,,,
player,201012280phi,min,GreeCh99,tackles_loss,0,,,,,
player,201012280phi,min,GreeCh99,qb_hits,1,,,,,
player,201012280phi,min,GreeCh99,fumbles_rec,0,,,,,
player,201012280phi,min,GreeCh99,fumbles_rec_yds,0,,,,,
player,201012280phi,min,GreeCh99,fumbles_rec_td,0,,,,,
player,201012280phi,min,GreeCh99,fumbles_forced,0,,,,,
player,201012280phi,min,AlleAs99,def_int,0,,,,,
player,201012280phi,min,AlleAs99,def_int_yds,0,,,,,
player,201012280phi,min,AlleAs99,def_int_td,0,,,,,
player,201012280phi,min,AlleAs99,def_int_long,0,,,,,
player,201012280phi,min,AlleAs99,pass_defended,1,,,,,
player,201012280phi,min,AlleAs99,sacks,0.0,,,,,
player,201012280phi,min,AlleAs99,tackles_combined,8,,,,,
player,201012280phi,min,AlleAs99,tackles_solo,7,,,,,
player,201012280phi,min,AlleAs99,tackles_assists,1,,,,,
player,201012280phi,min,AlleAs99,tackles_loss,0,,,,,
player,201012280phi,min,AlleAs99,qb_hits,0,,,,,
player,201012280phi,min,AlleAs99,fumbles_rec,0,,,,,
player,201012280phi,min,AlleAs99,fumbles_rec_yds,0,,,,,
player,201012280phi,min,AlleAs99,fumbles_rec_td,0,,,,,
player,201012280phi,min,AlleAs99,fumbles_forced,0,,,,,
player,201012280phi,min,HendE.20,def_int,0,,,,,
player,201012280phi,min,HendE.20,def_int_yds,0,,,,,
player,201012280phi,min,HendE.20,def_int_td,0,,,,,
player,201012280phi,min,HendE.20,def_int_long,0,,,,,
player,201012280phi,min,HendE.20,pass_defended,0,,,,,
player,201012280phi,min,HendE.20,sacks,0.0,,,,,
player,201012280phi,min,HendE.20,tackles_combined,3,,,,,
player,201012280phi,min,HendE.20,tackles_solo,3,,,,,
player,201012280phi,min,HendE.20,tackles_assists,0,,,,,
player,201012280phi,min,HendE.20,tackles_loss,0,,,,,
player,201012280phi,min,HendE.20,qb_hits,0,,,,,
player,201012280phi,min,HendE.20,fumbles_rec,0,,,,,
player,201012280phi,min,HendE.20,fumbles_rec_yds,0,,,,,
player,201012280phi,min,HendE.20,fumbles_rec_td,0,,,,,
player,201012280phi,min,HendE.20,fumbles_forced,0,,,,,
player,201012280phi,min,LebeBe20,def_int,0,,,,,
player,201012280phi,min,LebeBe20,def_int_yds,0,,,,,
player,201012280phi,min,LebeBe20,def_int_td,0,,,,,
player,201012280phi,min,LebeBe20,def_int_long,0,,,,,
player,201012280phi,min,LebeBe20,pass_defended,0,,,,,
player,201012280phi,min,LebeBe20,sacks,0.0,,,,,
player,201012280phi,min,LebeBe20,tackles_combined,3,,,,,
player,201012280phi,min,LebeBe20,tackles_solo,3,,,,,
player,201012280phi,min,LebeBe20,tackles_assists,0,,,,,
player,201012280phi,min,LebeBe20,tackles_loss,0,,,,,
player,201012280phi,min,LebeBe20,qb_hits,0,,,,,
player,201012280phi,min,LebeBe20,fumbles_rec,0,,,,,
player,201012280phi,min,LebeBe20,fumbles_rec_yds,0,,,,,
player,201012280phi,min,LebeBe20,fumbles_rec_td,0,,,,,
player,201012280phi,min,LebeBe20,fumbles_forced,0,,,,,
player,201012280phi,min,WalkFr20,def_int,0,,,,,
player,201012280phi,min,WalkFr20,def_int_yds,0,,,,,
player,201012280phi,min,WalkFr20,def_int_td,0,,,,,
player,201012280phi,min,WalkFr20,def_int_long,0,,,,,
player,201012280phi,min,WalkFr20,pass_defended,1,,,,,
player,201012280phi,min,WalkFr20,sacks,0.0,,,,,
player,201012280phi,min,WalkFr20,tackles_combined,3,,,,,
player,201012280phi,min,WalkFr20,tackles_solo,2,,,,,
player,201012280phi,min,WalkFr20,tackles_assists,1,,,,,
player,201012280phi,min,WalkFr20,tackles_loss,0,,,,,
player,201012280phi,min,WalkFr20,qb_hits,0,,,,,
player,201012280phi,min,WalkFr20,fumbles_rec,0,,,,,
player,201012280phi,min,WalkFr20,fumbles_rec_yds,0,,,,,
player,201012280phi,min,WalkFr20,fumbles_rec_td,0,,,,,
player,201012280phi,min,WalkFr20,fumbles_forced,0,,,,,
player,201012280phi,min,WillKe98,def_int,0,,,,,
player,201012280phi,min,WillKe98,def_int_yds,0,,,,,
player,201012280phi,min,WillKe98,def_int_td,0,,,,,
player,201012280phi,min,WillKe98,def_int_long,0,,,,,
player,201012280phi,min,WillKe98,pass_defended,0,,,,,
player,201012280phi,min,WillKe98,sacks,0.0,,,,,
player,201012280phi,min,WillKe98,tackles_combined,2,,,,,
player,201012280phi,min,WillKe98,tackles_solo,2,,,,,
player,201012280phi,min,WillKe98,tackles_assists,0,,,,,
player,201012280phi,min,WillKe98,tackles_loss,0,,,,,
player,201012280phi,min,WillKe98,qb_hits,1,,,,,
player,201012280phi,min,WillKe98,fumbles_rec,0,,,,,
player,201012280phi,min,WillKe98,fumbles_rec_yds,0,,,,,
player,201012280phi,min,WillKe98,fumbles_rec_td,0,,,,,
player,201012280phi,min,WillKe98,fumbles_forced,1,,,,,
player,201012280phi,min,FarwHe20,def_int,0,,,,,
player,201012280phi,min,FarwHe20,def_int_yds,0,,,,,
player,201012280phi,min,FarwHe20,def_int_td,0,,,,,
player,201012280phi,min,FarwHe20,def_int_long,0,,,,,
player,201012280phi,min,FarwHe20,pass_defended,0,,,,,
player,201012280phi,min,FarwHe20,sacks,0.0,,,,,
player,201012280phi,min,FarwHe20,tackles_combined,1,,,,,
player,201012280phi,min,FarwHe20,tackles_solo,1,,,,,
player,201012280phi,min,FarwHe20,tackles_assists,0,,,,,
player,201012280phi,min,FarwHe20,tackles_loss,0,,,,,
player,201012280phi,min,FarwHe20,qb_hits,0,,,,,
player,201012280phi,min,FarwHe20,fumbles_rec,0,,,,,
player,201012280phi,min,FarwHe20,fumbles_rec_yds,0,,,,,
player,201012280phi,min,FarwHe20,fumbles_rec_td,0,,,,,
player,201012280phi,min,FarwHe20,fumbles_forced,0,,,,,
player,201012280phi,min,FramEr99,def_int,0,,,,,
player,201012280phi,min,FramEr99,def_int_yds,0,,,,,
player,201012280phi,min,FramEr99,def_int_td,0,,,,,
player,201012280phi,min,FramEr99,def_int_long,0,,,,,
player,201012280phi,min,FramEr99,pass_defended,0,,,,,
player,201012280phi,min,FramEr99,sacks,0.0,,,,,
player,201012280phi,min,FramEr99,tackles_combined,1,,,,,
player,201012280phi,min,FramEr99,tackles_solo,1,,,,,
player,201012280phi,min,FramEr99,tackles_assists,0,,,,,
player,201012280phi,min,FramEr99,tackles_loss,0,,,,,
player,201012280phi,min,FramEr99,qb_hits,0,,,,,
player,201012280phi,min,FramEr99,fumbles_rec,0,,,,,
player,201012280phi,min,FramEr99,fumbles_rec_yds,0,,,,,
player,201012280phi,min,FramEr99,fumbles_rec_td,0,,,,,
player,201012280phi,min,FramEr99,fumbles_forced,0,,,,,
player,201012280phi,min,GrifEv99,def_int,0,,,,,
player,201012280phi,min,GrifEv99,def_int_yds,0,,,,,
player,201012280phi,min,GrifEv99,def_int_td,0,,,,,
player,201012280phi,min,GrifEv99,def_int_long,0,,,,,
player,201012280phi,min,GrifEv99,pass_defended,0,,,,,
player,201012280phi,min,GrifEv99,sacks,0.0,,,,,
player,201012280phi,min,GrifEv99,tackles_combined,1,,,,,
player,201012280phi,min,GrifEv99,tackles_solo,1,,,,,
player,201012280phi,min,GrifEv99,tackles_assists,0,,,,,
player,201012280phi,min,GrifEv99,tackles_loss,0,,,,,
player,201012280phi,min,GrifEv99,qb_hits,0,,,,,
player,201012280phi,min,GrifEv99,fumbles_rec,0,,,,,
player,201012280phi,min,GrifEv99,fumbles_rec_yds,0,,,,,
player,201012280phi,min,GrifEv99,fumbles_rec_td,0,,,,,
player,201012280phi,min,GrifEv99,fumbles_forced,0,,,,,
player,201012280phi,min,RobiBr98,def_int,0,,,,,
player,201012280phi,min,RobiBr98,def_int_yds,0,,,,,
player,201012280phi,min,RobiBr98,def_int_td,0,,,,,
player,201012280phi,min,RobiBr98,def_int_long,0,,,,,
player,201012280phi,min,RobiBr98,pass_defended,0,,,,,
player,201012280phi,min,RobiBr98,sacks,0.0,,,,,
player,201012280phi,min,RobiBr98,tackles_combined,1,,,,,
player,201012280phi,min,RobiBr98,tackles_solo,1,,,,,
player,201012280phi,min,RobiBr98,tackles_assists,0,,,,,
player,201012280phi,min,RobiBr98,tackles_loss,1,,,,,
player,201012280phi,min,RobiBr98,qb_hits,0,,,,,
player,201012280phi,min,RobiBr98,fumbles_rec,0,,,,,
player,201012280phi,min,RobiBr98,fumbles_rec_yds,0,,,,,
player,201012280phi,min,RobiBr98,fumbles_rec_td,0,,,,,
player,201012280phi,min,RobiBr98,fumbles_forced,0,,,,,
player,201012280phi,min,ShepLi99,def_int,0,,,,,
player,201012280phi,min,ShepLi99,def_int_yds,0,,,,,
player,201012280phi,min,ShepLi99,def_int_td,0,,,,,
player,201012280phi,min,ShepLi99,def_int_long,0,,,,,
player,201012280phi,min,ShepLi99,pass_defended,0,,,,,
player,201012280phi,min,ShepLi99,sacks,0.0,,,,,
player,201012280phi,min,ShepLi99,tackles_combined,1,,,,,
player,201012280phi,min,ShepLi99,tackles_solo,1,,,,,
player,201012280phi,min,ShepLi99,tackles_assists,0,,,,,
player,201012280phi,min,ShepLi99,tackles_loss,0,,,,,
player,201012280phi,min,ShepLi99,qb_hits,0,,,,,
player,201012280phi,min,ShepLi99,fumbles_rec,0,,,,,
player,201012280phi,min,ShepLi99,fumbles_rec_yds,0,,,,,
player,201012280phi,min,ShepLi99,fumbles_rec_td,0,,,,,
player,201012280phi,min,ShepLi99,fumbles_forced,0,,,,,
player,201012280phi,phi,ColeTr20,def_int,0,,,,,
player,201012280phi,phi,ColeTr20,def_int_yds,0,,,,,
player,201012280phi,phi,ColeTr20,def_int_td,0,,,,,
player,201012280phi,phi,ColeTr20,def_int_long,0,,,,,
player,201012280phi,phi,ColeTr20,pass_defended,0,,,,,
player,201012280phi,phi,ColeTr20,sacks,1.0,,,,,
player,201012280phi,phi,ColeTr20,tackles_combined,1,,,,,
player,201012280phi,phi,ColeTr20,tackles_solo,1,,,,,
player,201012280phi,phi,ColeTr20,tackles_assists,0,,,,,
player,201012280phi,phi,ColeTr20,tackles_loss,1,,,,,
player,201012280phi,phi,ColeTr20,qb_hits,1,,,,,
player,201012280phi,phi,ColeTr20,fumbles_rec,0,,,,,
player,201012280phi,phi,ColeTr20,fumbles_rec_yds,0,,,,,
player,201012280phi,phi,ColeTr20,fumbles_rec_td,0,,,,,
player,201012280phi,phi,ColeTr20,fumbles_forced,0,,,,,
player,201012280phi,phi,ThomJu20,def_int,0,,,,,
player,201012280phi,phi,ThomJu20,def_int_yds,0,,,,,
player,201012280phi,phi,ThomJu20,def_int_td,0,,,,,
player,201012280phi,phi,ThomJu20,def_int_long,0,,,,,
player,201012280phi,phi,ThomJu20,pass_defended,0,,,,,
player,201012280phi,phi,ThomJu20,sacks,1.0,,,,,
player,201012280phi,phi,ThomJu20,tackles_combined,1,,,,,
player,201012280phi,phi,ThomJu20,tackles_solo,1,,,,,
player,201012280phi,phi,ThomJu20,tackles_assists,0,,,,,
player,201012280phi,phi,ThomJu20,tackles_loss,1,,,,,
player,201012280phi,phi,ThomJu20,qb_hits,1,,,,,
player,201012280phi,phi,ThomJu20,fumbles_rec,0,,,,,
player,201012280phi,phi,ThomJu20,fumbles_rec_yds,0,,,,,
player,201012280phi,phi,ThomJu20,fumbles_rec_td,0,,,,,
player,201012280phi,phi,ThomJu20,fumbles_forced,0,,,,,
player,201012280phi,phi,MikeQu20,def_int,0,,,,,
player,201012280phi,phi,MikeQu20,def_int_yds,0,,,,,
player,201012280phi,phi,MikeQu20,def_int_td,0,,,,,
player,201012280phi,phi,MikeQu20,def_int_long,0,,,,,
player,201012280phi,phi,MikeQu20,pass_defended,0,,,,,
player,201012280phi,phi,MikeQu20,sacks,0.0,,,,,
player,201012280phi,phi,MikeQu20,tackles_combined,9,,,,,
player,201012280phi,phi,MikeQu20,tackles_solo,9,,,,,
player,201012280phi,phi,MikeQu20,tackles_assists,0,,,,,
player,201012280phi,phi,MikeQu20,tackles_loss,1,,,,,
player,201012280phi,phi,MikeQu20,qb_hits,0,,,,,
player,201012280phi,phi,MikeQu20,fumbles_rec,1,,,,,
player,201012280phi,phi,MikeQu20,fumbles_rec_yds,0,,,,,
player,201012280phi,phi,MikeQu20,fumbles_rec_td,0,,,,,
player,201012280phi,phi,MikeQu20,fumbles_forced,0,,,,,
player,201012280phi,phi,ChanJa98,def_int,0,,,,,
player,201012280phi,phi,ChanJa98,def_int_yds,0,,,,,
player,201012280phi,phi,ChanJa98,def_int_td,0,,,,,
player,201012280phi,phi,ChanJa98,def_int_long,0,,,,,
player,201012280phi,phi,ChanJa98,pass_defended,1,,,,,
player,201012280phi,phi,ChanJa98,sacks,0.0,,,,,
player,201012280phi,phi,ChanJa98,tackles_combined,7,,,,,
player,201012280phi,phi,ChanJa98,tackles_solo,7,,,,,
player,201012280phi,phi,ChanJa98,tackles_assists,0,,,,,
player,201012280phi,phi,ChanJa98,tackles_loss,2,,,,,
player,201012280phi,phi,ChanJa98,qb_hits,0,,,,,
player,201012280phi,phi,ChanJa98,fumbles_rec,0,,,,,
player,201012280phi,phi,ChanJa98,fumbles_rec_yds,0,,,,,
player,201012280phi,phi,ChanJa98,fumbles_rec_td,0,,,,,
player,201012280phi,phi,ChanJa98,fumbles_forced,0,,,,,
player,201012280phi,phi,ColeKu99,def_int,0,,,,,
player,201012280phi,phi,ColeKu99,def_int_yds,0,,,,,
player,201012280phi,phi,ColeKu99,def_int_td,0,,,,,
player,201012280phi,phi,ColeKu99,def_int_long,0,,,,,
player,201012280phi,phi,ColeKu99,pass_defended,0,,,,,
player,201012280phi,phi,ColeKu99,sacks,0.0,,,,,
player,201012280phi,phi,ColeKu99,tackles_combined,7,,,,,
player,201012280phi,phi,ColeKu99,tackles_solo,7,,,,,
player,201012280phi,phi,ColeKu99,tackles_assists,0,,,,,
player,201012280phi,phi,ColeKu99,tackles_loss,1,,,,,
player,201012280phi,phi,ColeKu99,qb_hits,0,,,,,
player,201012280phi,phi,ColeKu99,fumbles_rec,0,,,,,
player,201012280phi,phi,ColeKu99,fumbles_rec_yds,0,,,,,
player,201012280phi,phi,ColeKu99,fumbles_rec_td,0,,,,,
player,201012280phi,phi,ColeKu99,fumbles_forced,0,,,,,
player,201012280phi,phi,JordAk99,def_int,0,,,,,
player,201012280phi,phi,JordAk99,def_int_yds,0,,,,,
player,201012280phi,phi,JordAk99,def_int_td,0,,,,,
player,201012280phi,phi,JordAk99,def_int_long,0,,,,,
player,201012280phi,phi,JordAk99,pass_defended,0,,,,,
player,201012280phi,phi,JordAk99,sacks,0.0,,,,,
player,201012280phi,phi,JordAk99,tackles_combined,5,,,,,
player,201012280phi,phi,JordAk99,tackles_solo,4,,,,,
player,201012280phi,phi,JordAk99,tackles_assists,1,,,,,
player,201012280phi,phi,JordAk99,tackles_loss,0,,,,,
player,201012280phi,phi,JordAk99,qb_hits,0,,,,,
player,201012280phi,phi,JordAk99,fumbles_rec,0,,,,,
player,201012280phi,phi,JordAk99,fumbles_rec_yds,0,,,,,
player,201012280phi,phi,JordAk99,fumbles_rec_td,0,,,,,
player,201012280phi,phi,JordAk99,fumbles_forced,0,,,,,
player,201012280phi,phi,HansJo20,def_int,0,,,,,
player,201012280phi,phi,HansJo20,def_int_yds,0,,,,,
player,201012280phi,phi,HansJo20,def_int_td,0,,,,,
player,201012280phi,phi,HansJo20,def_int_long,0,,,,,
player,201012280phi,phi,HansJo20,pass_defended,0,,,,,
player,201012280phi,phi,HansJo20,sacks,0.0,,,,,
player,201012280phi,phi,HansJo20,tackles_combined,3,,,,,
player,201012280phi,phi,HansJo20,tackles_solo,3,,,,,
player,201012280phi,phi,HansJo20,tackles_assists,0,,,,,
player,201012280phi,phi,HansJo20,tackles_loss,0,,,,,
player,201012280phi,phi,HansJo20,qb_hits,0,,,,,
player,201012280phi,phi,HansJo20,fumbles_rec,0,,,,,
player,201012280phi,phi,HansJo20,fumbles_rec_yds,0,,,,,
player,201012280phi,phi,HansJo20,fumbles_rec_td,0,,,,,
player,201012280phi,phi,HansJo20,fumbles_forced,0,,,,,
player,201012280phi,phi,PattMi20,def_int,0,,,,,
player,201012280phi,phi,PattMi20,def_int_yds,0,,,,,
player,201012280phi,phi,PattMi20,def_int_td,0,,,,,
player,201012280phi,phi,PattMi20,def_int_long,0,,,,,
player,201012280phi,phi,PattMi20,pass_defended,0,,,,,
player,201012280phi,phi,PattMi20,sacks,0.0,,,,,
player,201012280phi,phi,PattMi20,tackles_combined,3,,,,,
player,201012280phi,phi,PattMi20,tackles_solo,3,,,,,
player,201012280phi,phi,PattMi20,tackles_assists,0,,,,,
player,201012280phi,phi,PattMi20,tackles_loss,0,,,,,
player,201012280phi,phi,PattMi20,qb_hits,0,,,,,
player,201012280phi,phi,PattMi20,fumbles_rec,0,,,,,
player,201012280phi,phi,PattMi20,fumbles_rec_yds,0,,,,,
player,201012280phi,phi,PattMi20,fumbles_rec_td,0,,,,,
player,201012280phi,phi,PattMi20,fumbles_forced,0,,,,,
player,201012280phi,phi,PattDi20,def_int,0,,,,,
player,201012280phi,phi,PattDi20,def_int_yds,0,,,,,
player,201012280phi,phi,PattDi20,def_int_td,0,,,,,
player,201012280phi,phi,PattDi20,def_int_long,0,,,,,
player,201012280phi,phi,PattDi20,pass_defended,1,,,,,
player,201012280phi,phi,PattDi20,sacks,0.0,,,,,
player,201012280phi,phi,PattDi20,tackles_combined,3,,,,,
player,201012280phi,phi,PattDi20,tackles_solo,3,,,,,
player,201012280phi,phi,PattDi20,tackles_assists,0,,,,,
player,201012280phi,phi,PattDi20,tackles_loss,0,,,,,
player,201012280phi,phi,PattDi20,qb_hits,0,,,,,
player,201012280phi,phi,PattDi20,fumbles_rec,0,,,,,
player,201012280phi,phi,PattDi20,fumbles_rec_yds,0,,,,,
player,201012280phi,phi,PattDi20,fumbles_rec_td,0,,,,,
player,201012280phi,phi,PattDi20,fumbles_forced,0,,,,,
player,201012280phi,phi,AndeCo01,def_int,0,,,,,
player,201012280phi,phi,AndeCo01,def_int_yds,0,,,,,
player,201012280phi,phi,AndeCo01,def_int_td,0,,,,,
player,201012280phi,phi,AndeCo01,def_int_long,0,,,,,
player,201012280phi,phi,AndeCo01,pass_defended,0,,,,,
player,201012280phi,phi,AndeCo01,sacks,0.0,,,,,
player,201012280phi,phi,AndeCo01,tackles_combined,2,,,,,
player,201012280phi,phi,AndeCo01,tackles_solo,2,,,,,
player,201012280phi,phi,AndeCo01,tackles_assists,0,,,,,
player,201012280phi,phi,AndeCo01,tackles_loss,0,,,,,
player,201012280phi,phi,AndeCo01,qb_hits,0,,,,,
player,201012280phi,phi,AndeCo01,fumbles_rec,0,,,,,
player,201012280phi,phi,AndeCo01,fumbles_rec_yds,0,,,,,
player,201012280phi,phi,AndeCo01,fumbles_rec_td,0,,,,,
player,201012280phi,phi,AndeCo01,fumbles_forced,0,,,,,
player,201012280phi,phi,TappDa20,def_int,0,,,,,
player,201012280phi,phi,TappDa20,def_int_yds,0,,,,,
player,201012280phi,phi,TappDa20,def_int_td,0,,,,,
player,201012280phi,phi,TappDa20,def_int_long,0,,,,,
player,201012280phi,phi,TappDa20,pass_defended,1,,,,,
player,201012280phi,phi,TappDa20,sacks,0.0,,,,,
player,201012280phi,phi,TappDa20,tackles_combined,2,,,,,
player,201012280phi,phi,TappDa20,tackles_solo,2,,,,,
player,201012280phi,phi,TappDa20,tackles_assists,0,,,,,
player,201012280phi,phi,TappDa20,tackles_loss,1,,,,,
player,201012280phi,phi,TappDa20,qb_hits,0,,,,,
player,201012280phi,phi,TappDa20,fumbles_rec,0,,,,,
player,201012280phi,phi,TappDa20,fumbles_rec_yds,0,,,,,
player,201012280phi,phi,TappDa20,fumbles_rec_td,0,,,,,
player,201012280phi,phi,TappDa20,fumbles_forced,0,,,,,
player,201012280phi,phi,BuckEl00,def_int,0,,,,,
player,201012280phi,phi,BuckEl00,def_int_yds,0,,,,,
player,201012280phi,phi,BuckEl00,def_int_td,0,,,,,
player,201012280phi,phi,BuckEl00,def_int_long,0,,,,,
player,201012280phi,phi,BuckEl00,pass_defended,0,,,,,
player,201012280phi,phi,BuckEl00,sacks,0.0,,,,,
player,201012280phi,phi,BuckEl00,tackles_combined,1,,,,,
player,201012280phi,phi,BuckEl00,tackles_solo,1,,,,,
player,201012280phi,phi,BuckEl00,tackles_assists,0,,,,,
player,201012280phi,phi,BuckEl00,tackles_loss,0,,,,,
player,201012280phi,phi,BuckEl00,qb_hits,0,,,,,
player,201012280phi,phi,BuckEl00,fumbles_rec,0,,,,,
player,201012280phi,phi,BuckEl00,fumbles_rec_yds,0,,,,,
player,201012280phi,phi,BuckEl00,fumbles_rec_td,0,,,,,
player,201012280phi,phi,BuckEl00,fumbles_forced,0,,,,,
player,201012280phi,phi,BunkBr20,def_int,0,,,,,
player,201012280phi,phi,BunkBr20,def_int_yds,0,,,,,
player,201012280phi,phi,BunkBr20,def_int_td,0,,,,,
player,201012280phi,phi,BunkBr20,def_int_long,0,,,,,
player,201012280phi,phi,BunkBr20,pass_defended,0,,,,,
player,201012280phi,phi,BunkBr20,sacks,0.0,,,,,
player,201012280phi,phi,BunkBr20,tackles_combined,1,,,,,
player,201012280phi,phi,BunkBr20,tackles_solo,1,,,,,
player,201012280phi,phi,BunkBr20,tackles_assists,0,,,,,
player,201012280phi,phi,BunkBr20,tackles_loss,1,,,,,
player,201012280phi,phi,BunkBr20,qb_hits,0,,,,,
player,201012280phi,phi,BunkBr20,fumbles_rec,0,,,,,
player,201012280phi,phi,BunkBr20,fumbles_rec_yds,0,,,,,
player,201012280phi,phi,BunkBr20,fumbles_rec_td,0,,,,,
player,201012280phi,phi,BunkBr20,fumbles_forced,0,,,,,
player,201012280phi,phi,DixoAn99,def_int,0,,,,,
player,201012280phi,phi,DixoAn99,def_int_yds,0,,,,,
player,201012280phi,phi,DixoAn99,def_int_td,0,,,,,
player,201012280phi,phi,DixoAn99,def_int_long,0,,,,,
player,201012280phi,phi,DixoAn99,pass_defended,0,,,,,
player,201012280phi,phi,DixoAn99,sacks,0.0,,,,,
player,201012280phi,phi,DixoAn99,tackles_combined,1,,,,,
player,201012280phi,phi,DixoAn99,tackles_solo,1,,,,,
player,201012280phi,phi,DixoAn99,tackles_assists,0,,,,,
player,201012280phi,phi,DixoAn99,tackles_loss,0,,,,,
player,201012280phi,phi,DixoAn99,qb_hits,0,,,,,
player,201012280phi,phi,DixoAn99,fumbles_rec,0,,,,,
player,201012280phi,phi,DixoAn99,fumbles_rec_yds,0,,,,,
player,201012280phi,phi,DixoAn99,fumbles_rec_td,0,,,,,
player,201012280phi,phi,DixoAn99,fumbles_forced,0,,,,,
player,201012280phi,phi,FokoMo99,def_int,0,,,,,
player,201012280phi,phi,FokoMo99,def_int_yds,0,,,,,
player,201012280phi,phi,FokoMo99,def_int_td,0,,,,,
player,201012280phi,phi,FokoMo99,def_int_long,0,,,,,
player,201012280phi,phi,FokoMo99,pass_defended,0,,,,,
player,201012280phi,phi,FokoMo99,sacks,0.0,,,,,
player,201012280phi,phi,FokoMo99,tackles_combined,1,,,,,
player,201012280phi,phi,FokoMo99,tackles_solo,1,,,,,
player,201012280phi,phi,FokoMo99,tackles_assists,0,,,,,
player,201012280phi,phi,FokoMo99,tackles_loss,0,,,,,
player,201012280phi,phi,FokoMo99,qb_hits,0,,,,,
player,201012280phi,phi,FokoMo99,fumbles_rec,0,,,,,
player,201012280phi,phi,FokoMo99,fumbles_rec_yds,0,,,,,
player,201012280phi,phi,FokoMo99,fumbles_rec_td,0,,,,,
player,201012280phi,phi,FokoMo99,fumbles_forced,0,,,,,
player,201012280phi,phi,LindTr99,def_int,0,,,,,
player,201012280phi,phi,LindTr99,def_int_yds,0,,,,,
player,201012280phi,phi,LindTr99,def_int_td,0,,,,,
player,201012280phi,phi,LindTr99,def_int_long,0,,,,,
player,201012280phi,phi,LindTr99,pass_defended,0,,,,,
player,201012280phi,phi,LindTr99,sacks,0.0,,,,,
player,201012280phi,phi,LindTr99,tackles_combined,1,,,,,
player,201012280phi,phi,LindTr99,tackles_solo,0,,,,,
player,201012280phi,phi,LindTr99,tackles_assists,1,,,,,
player,201012280phi,phi,LindTr99,tackles_loss,0,,,,,
player,201012280phi,phi,LindTr99,qb_hits,0,,,,,
player,201012280phi,phi,LindTr99,fumbles_rec,0,,,,,
player,201012280phi,phi,LindTr99,fumbles_rec_yds,0,,,,,
player,201012280phi,phi,LindTr99,fumbles_rec_td,0,,,,,
player,201012280phi,phi,LindTr99,fumbles_forced,0,,,,,
player,201012280phi,phi,SamuAs20,def_int,0,,,,,
player,201012280phi,phi,SamuAs20,def_int_yds,0,,,,,
player,201012280phi,phi,SamuAs20,def_int_td,0,,,,,
player,201012280phi,phi,SamuAs20,def_int_long,0,,,,,
player,201012280phi,phi,SamuAs20,pass_defended,2,,,,,
player,201012280phi,phi,SamuAs20,sacks,0.0,,,,,
player,201012280phi,phi,SamuAs20,tackles_combined,1,,,,,
player,201012280phi,phi,SamuAs20,tackles_solo,1,,,,,
player,201012280phi,phi,SamuAs20,tackles_assists,0,,,,,
player,201012280phi,phi,SamuAs20,tackles_loss,0,,,,,
player,201012280phi,phi,SamuAs20,qb_hits,0,,,,,
player,201012280phi,phi,SamuAs20,fumbles_rec,0,,,,,
player,201012280phi,phi,SamuAs20,fumbles_rec_yds,0,,,,,
player,201012280phi,phi,SamuAs20,fumbles_rec_td,0,,,,,
player,201012280phi,phi,SamuAs20,fumbles_forced,0,,,,,
player,201012280phi,min,CamaGr00,kick_ret,0,,,,,
player,201012280phi,min,CamaGr00,kick_ret_yds,0,,,,,
player,201012280phi,min,CamaGr00,kick_ret_yds_per_ret,,,,,,
player,201012280phi,min,CamaGr00,kick_ret_td,0,,,,,
player,201012280phi,min,CamaGr00,kick_ret_long,0,,,,,
player,201012280phi,min,CamaGr00,punt_ret,2,,,,,
player,201012280phi,min,CamaGr00,punt_ret_yds,8,,,,,
player,201012280phi,min,CamaGr00,punt_ret_yds_per_ret,4.0,,,,,
player,201012280phi,min,CamaGr00,punt_ret_td,0,,,,,
player,201012280phi,min,CamaGr00,punt_ret_long,7,,,,,
player,201012280phi,min,BookLo00,kick_ret,1,,,,,
player,201012280phi,min,BookLo00,kick_ret_yds,27,,,,,
player,201012280phi,min,BookLo00,kick_ret_yds_per_ret,27.0,,,,,
player,201012280phi,min,BookLo00,kick_ret_td,0,,,,,
player,201012280phi,min,BookLo00,kick_ret_long,27,,,,,
player,201012280phi,min,BookLo00,punt_ret,0,,,,,
player,201012280phi,min,BookLo00,punt_ret_yds,0,,,,,
player,201012280phi,min,BookLo00,punt_ret_yds_per_ret,,,,,,
player,201012280phi,min,BookLo00,punt_ret_td,0,,,,,
player,201012280phi,min,BookLo00,punt_ret_long,0,,,,,
player,201012280phi,phi,MaclJe00,kick_ret,1,,,,,
player,201012280phi,phi,MaclJe00,kick_ret_yds,22,,,,,
player,201012280phi,phi,MaclJe00,kick_ret_yds_per_ret,22.0,,,,,
player,201012280phi,phi,MaclJe00,kick_ret_td,0,,,,,
player,201012280phi,phi,MaclJe00,kick_ret_long,22,,,,,
player,201012280phi,phi,MaclJe00,punt_ret,1,,,,,
player,201012280phi,phi,MaclJe00,punt_ret_yds,9,,,,,
player,201012280phi,phi,MaclJe00,punt_ret_yds_per_ret,9.0,,,,,
player,201012280phi,phi,MaclJe00,punt_ret_td,0,,,,,
player,201012280phi,phi,MaclJe00,punt_ret_long,9,,,,,
