game,2010,8,20101031,201010310crd,tam,"Tampa Bay Buccaneers",38,crd,"Arizona Cardinals",35
player,201010310crd,crd,LenoPa20,def_int_yds,0,,,,,
player,201010310crd,crd,LenoPa20,def_int_td,0,,,,,
player,201010310crd,crd,LenoPa20,def_int_long,0,,,,,
player,201010310crd,crd,LenoPa20,pass_defended,0,,,,,
player,201010310crd,crd,LenoPa20,sacks,0.0,,,,,
player,201010310crd,crd,LenoPa20,tackles_combined,5,,,,,
player,201010310crd,crd,LenoPa20,tackles_solo,3,,,,,
player,201010310crd,crd,LenoPa20,tackles_assists,2,,,,,
player,201010310crd,crd,LenoPa20,tackles_loss,0,,,,,
player,201010310crd,crd,LenoPa20,qb_hits,0,,,,,
player,201010310crd,crd,LenoPa20,fumbles_rec,0,,,,,
player,201010310crd,crd,LenoPa20,fumbles_rec_yds,0,,,,,
player,201010310crd,crd,LenoPa20,fumbles_rec_td,0,,,,,
player,201010310crd,crd,LenoPa20,fumbles_forced,1,,,,,
player,201010310crd,crd,WillDa99,def_int,0,,,,,
player,201010310crd,crd,WillDa99,def_int_yds,0,,,,,
player,201010310crd,crd,WillDa99,def_int_td,0,,,,,
player,201010310crd,crd,WillDa99,def_int_long,0,,,,,
player,201010310crd,crd,WillDa99,pass_defended,0,,,,,
player,201010310crd,crd,WillDa99,sacks,0.0,,,,,
player,201010310crd,crd,WillDa99,tackles_combined,5,,,,,
player,201010310crd,crd,WillDa99,tackles_solo,2,,,,,
player,201010310crd,crd,WillDa99,tackles_assists,3,,,,,
player,201010310crd,crd,WillDa99,tackles_loss,0,,,,,
player,201010310crd,crd,WillDa99,qb_hits,0,,,,,
player,201010310crd,crd,WillDa99,fumbles_rec,0,,,,,
player,201010310crd,crd,WillDa99,fumbles_rec_yds,0,,,,,
player,201010310crd,crd,WillDa99,fumbles_rec_td,0,,,,,
player,201010310crd,crd,WillDa99,fumbles_forced,0,,,,,
player,201010310crd,crd,JohnRa98,def_int,0,,,,,
player,201010310crd,crd,JohnRa98,def_int_yds,0,,,,,
player,201010310crd,crd,JohnRa98,def_int_td,0,,,,,
player,201010310crd,crd,JohnRa98,def_int_long,0,,,,,
player,201010310crd,crd,JohnRa98,pass_defended,0,,,,,
player,201010310crd,crd,JohnRa98,sacks,0.0,,,,,
player,201010310crd,crd,JohnRa98,tackles_combined,4,,,,,
player,201010310crd,crd,JohnRa98,tackles_solo,2,,,,,
player,201010310crd,crd,JohnRa98,tackles_assists,2,,,,,
player,201010310crd,crd,JohnRa98,tackles_loss,0,,,,,
player,201010310crd,crd,JohnRa98,qb_hits,0,,,,,
player,201010310crd,crd,JohnRa98,fumbles_rec,0,,,,,
player,201010310crd,crd,JohnRa98,fumbles_rec_yds,0,,,,,
player,201010310crd,crd,JohnRa98,fumbles_rec_td,0,,,,,
player,201010310crd,crd,JohnRa98,fumbles_forced,0,,,,,
player,201010310crd,crd,WilsAd99,def_int,0,,,,,
player,201010310crd,crd,WilsAd99,def_int_yds,0,,,,,
player,201010310crd,crd,WilsAd99,def_int_td,0,,,,,
player,201010310crd,crd,WilsAd99,def_int_long,0,,,,,
player,201010310crd,crd,WilsAd99,pass_defended,0,,,,,
player,201010310crd,crd,WilsAd99,sacks,0.0,,,,,
player,201010310crd,crd,WilsAd99,tackles_combined,4,,,,,
player,201010310crd,crd,WilsAd99,tackles_solo,4,,,,,
player,201010310crd,crd,WilsAd99,tackles_assists,0,,,,,
player,201010310crd,crd,WilsAd99,tackles_loss,0,,,,,
player,201010310crd,crd,WilsAd99,qb_hits,0,,,,,
player,201010310crd,crd,WilsAd99,fumbles_rec,0,,,,,
player,201010310crd,crd,WilsAd99,fumbles_rec_yds,0,,,,,
player,201010310crd,crd,WilsAd99,fumbles_rec_td,0,,,,,
player,201010310crd,crd,WilsAd99,fumbles_forced,0,,,,,
player,201010310crd,crd,AdamMi98,def_int,0,,,,,
player,201010310crd,crd,AdamMi98,def_int_yds,0,,,,,
player,201010310crd,crd,AdamMi98,def_int_td,0,,,,,
player,201010310crd,crd,AdamMi98,def_int_long,0,,,,,
player,201010310crd,crd,AdamMi98,pass_defended,0,,,,,
player,201010310crd,crd,AdamMi98,sacks,0.0,,,,,
player,201010310crd,crd,AdamMi98,tackles_combined,3,,,,,
player,201010310crd,crd,AdamMi98,tackles_solo,3,,,,,
player,201010310crd,crd,AdamMi98,tackles_assists,0,,,,,
player,201010310crd,crd,AdamMi98,tackles_loss,0,,,,,
player,201010310crd,crd,AdamMi98,qb_hits,0,,,,,
player,201010310crd,crd,AdamMi98,fumbles_rec,0,,,,,
player,201010310crd,crd,AdamMi98,fumbles_rec_yds,0,,,,,
player,201010310crd,crd,AdamMi98,fumbles_rec_td,0,,,,,
player,201010310crd,crd,AdamMi98,fumbles_forced,0,,,,,
player,201010310crd,crd,WashDa99,def_int,0,,,,,
player,201010310crd,crd,WashDa99,def_int_yds,0,,,,,
player,201010310crd,crd,WashDa99,def_int_td,0,,,,,
player,201010310crd,crd,WashDa99,def_int_long,0,,,,,
player,201010310crd,crd,WashDa99,pass_defended,0,,,,,
player,201010310crd,crd,WashDa99,sacks,0.0,,,,,
player,201010310crd,crd,WashDa99,tackles_combined,3,,,,,
player,201010310crd,crd,WashDa99,tackles_solo,2,,,,,
player,201010310crd,crd,WashDa99,tackles_assists,1,,,,,
player,201010310crd,crd,WashDa99,tackles_loss,0,,,,,
player,201010310crd,crd,WashDa99,qb_hits,0,,,,,
player,201010310crd,crd,WashDa99,fumbles_rec,0,,,,,
player,201010310crd,crd,WashDa99,fumbles_rec_yds,0,,,,,
player,201010310crd,crd,WashDa99,fumbles_rec_td,0,,,,,
player,201010310crd,crd,WashDa99,fumbles_forced,0,,,,,
player,201010310crd,crd,BranAl99,def_int,0,,,,,
player,201010310crd,crd,BranAl99,def_int_yds,0,,,,,
player,201010310crd,crd,BranAl99,def_int_td,0,,,,,
player,201010310crd,crd,BranAl99,def_int_long,0,,,,,
player,201010310crd,crd,BranAl99,pass_defended,0,,,,,
player,201010310crd,crd,BranAl99,sacks,0.0,,,,,
player,201010310crd,crd,BranAl99,tackles_combined,2,,,,,
player,201010310crd,crd,BranAl99,tackles_solo,2,,,,,
player,201010310crd,crd,BranAl99,tackles_assists,0,,,,,
player,201010310crd,crd,BranAl99,tackles_loss,0,,,,,
player,201010310crd,crd,BranAl99,qb_hits,0,,,,,
player,201010310crd,crd,BranAl99,fumbles_rec,0,,,,,
player,201010310crd,crd,BranAl99,fumbles_rec_yds,0,,,,,
player,201010310crd,crd,BranAl99,fumbles_rec_td,0,,,,,
player,201010310crd,crd,BranAl99,fumbles_forced,0,,,,,
player,201010310crd,crd,DrayJi00,def_int,0,,,,,
player,201010310crd,crd,DrayJi00,def_int_yds,0,,,,,
player,201010310crd,crd,DrayJi00,def_int_td,0,,,,,
player,201010310crd,crd,DrayJi00,def_int_long,0,,,,,
player,201010310crd,crd,DrayJi00,pass_defended,0,,,,,
player,201010310crd,crd,DrayJi00,sacks,0.0,,,,,
player,201010310crd,crd,DrayJi00,tackles_combined,1,,,,,
player,201010310crd,crd,DrayJi00,tackles_solo,1,,,,,
player,201010310crd,crd,DrayJi00,tackles_assists,0,,,,,
player,201010310crd,crd,DrayJi00,tackles_loss,0,,,,,
player,201010310crd,crd,DrayJi00,qb_hits,0,,,,,
player,201010310crd,crd,DrayJi00,fumbles_rec,0,,,,,
player,201010310crd,crd,DrayJi00,fumbles_rec_yds,0,,,,,
player,201010310crd,crd,DrayJi00,fumbles_rec_td,0,,,,,
player,201010310crd,crd,DrayJi00,fumbles_forced,0,,,,,
player,201010310crd,crd,MauiRe00,def_int,0,,,,,
player,201010310crd,crd,MauiRe00,def_int_yds,0,,,,,
player,201010310crd,crd,MauiRe00,def_int_td,0,,,,,
player,201010310crd,crd,MauiRe00,def_int_long,0,,,,,
player,201010310crd,crd,MauiRe00,pass_defended,0,,,,,
player,201010310crd,crd,MauiRe00,sacks,0.0,,,,,
player,201010310crd,crd,MauiRe00,tackles_combined,1,,,,,
player,201010310crd,crd,MauiRe00,tackles_solo,1,,,,,
player,201010310crd,crd,MauiRe00,tackles_assists,0,,,,,
player,201010310crd,crd,MauiRe00,tackles_loss,0,,,,,
player,201010310crd,crd,MauiRe00,qb_hits,0,,,,,
player,201010310crd,crd,MauiRe00,fumbles_rec,0,,,,,
player,201010310crd,crd,MauiRe00,fumbles_rec_yds,0,,,,,
player,201010310crd,crd,MauiRe00,fumbles_rec_td,0,,,,,
player,201010310crd,crd,MauiRe00,fumbles_forced,0,,,,,
player,201010310crd,crd,RobiBr20,def_int,0,,,,,
player,201010310crd,crd,RobiBr20,def_int_yds,0,,,,,
player,201010310crd,crd,RobiBr20,def_int_td,0,,,,,
player,201010310crd,crd,RobiBr20,def_int_long,0,,,,,
player,201010310crd,crd,RobiBr20,pass_defended,1,,,,,
player,201010310crd,crd,RobiBr20,sacks,0.0,,,,,
player,201010310crd,crd,RobiBr20,tackles_combined,1,,,,,
player,201010310crd,crd,RobiBr20,tackles_solo,1,,,,,
player,201010310crd,crd,RobiBr20,tackles_assists,0,,,,,
player,201010310crd,crd,RobiBr20,tackles_loss,1,,,,,
player,201010310crd,crd,RobiBr20,qb_hits,0,,,,,
player,201010310crd,crd,RobiBr20,fumbles_rec,0,,,,,
player,201010310crd,crd,RobiBr20,fumbles_rec_yds,0,,,,,
player,201010310crd,crd,RobiBr20,fumbles_rec_td,0,,,,,
player,201010310crd,crd,RobiBr20,fumbles_forced,0,,,,,
player,201010310crd,crd,RodgDo99,def_int,0,,,,,
player,201010310crd,crd,RodgDo99,def_int_yds,0,,,,,
player,201010310crd,crd,RodgDo99,def_int_td,0,,,,,
player,201010310crd,crd,RodgDo99,def_int_long,0,,,,,
player,201010310crd,crd,RodgDo99,pass_defended,0,,,,,
player,201010310crd,crd,RodgDo99,sacks,0.0,,,,,
player,201010310crd,crd,RodgDo99,tackles_combined,1,,,,,
player,201010310crd,crd,RodgDo99,tackles_solo,1,,,,,
player,201010310crd,crd,RodgDo99,tackles_assists,0,,,,,
player,201010310crd,crd,RodgDo99,tackles_loss,0,,,,,
player,201010310crd,crd,RodgDo99,qb_hits,0,,,,,
player,201010310crd,crd,RodgDo99,fumbles_rec,0,,,,,
player,201010310crd,crd,RodgDo99,fumbles_rec_yds,0,,,,,
player,201010310crd,crd,RodgDo99,fumbles_rec_td,0,,,,,
player,201010310crd,crd,RodgDo99,fumbles_forced,0,,,,,
player,201010310crd,crd,SchoOB99,def_int,0,,,,,
player,201010310crd,crd,SchoOB99,def_int_yds,0,,,,,
player,201010310crd,crd,SchoOB99,def_int_td,0,,,,,
player,201010310crd,crd,SchoOB99,def_int_long,0,,,,,
player,201010310crd,crd,SchoOB99,pass_defended,0,,,,,
player,201010310crd,crd,SchoOB99,sacks,0.0,,,,,
player,201010310crd,crd,SchoOB99,tackles_combined,1,,,,,
player,201010310crd,crd,SchoOB99,tackles_solo,1,,,,,
player,201010310crd,crd,SchoOB99,tackles_assists,0,,,,,
player,201010310crd,crd,SchoOB99,tackles_loss,0,,,,,
player,201010310crd,crd,SchoOB99,qb_hits,0,,,,,
player,201010310crd,crd,SchoOB99,fumbles_rec,0,,,,,
player,201010310crd,crd,SchoOB99,fumbles_rec_yds,0,,,,,
player,201010310crd,crd,SchoOB99,fumbles_rec_td,0,,,,,
player,201010310crd,crd,SchoOB99,fumbles_forced,0,,,,,
player,201010310crd,crd,StepLa00,def_int,0,,,,,
player,201010310crd,crd,StepLa00,def_int_yds,0,,,,,
player,201010310crd,crd,StepLa00,def_int_td,0,,,,,
player,201010310crd,crd,StepLa00,def_int_long,0,,,,,
player,201010310crd,crd,StepLa00,pass_defended,0,,,,,
player,201010310crd,crd,StepLa00,sacks,0.0,,,,,
player,201010310crd,crd,StepLa00,tackles_combined,0,,,,,
player,201010310crd,crd,StepLa00,tackles_solo,0,,,,,
player,201010310crd,crd,StepLa00,tackles_assists,0,,,,,
player,201010310crd,crd,StepLa00,tackles_loss,0,,,,,
player,201010310crd,crd,StepLa00,qb_hits,0,,,,,
player,201010310crd,crd,StepLa00,fumbles_rec,1,,,,,
player,201010310crd,crd,StepLa00,fumbles_rec_yds,0,,,,,
player,201010310crd,crd,StepLa00,fumbles_rec_td,0,,,,,
player,201010310crd,crd,StepLa00,fumbles_forced,0,,,,,
player,201010310crd,tam,StroSa00,kick_ret,2,,,,,
player,201010310crd,tam,StroSa00,kick_ret_yds,54,,,,,
player,201010310crd,tam,StroSa00,kick_ret_yds_per_ret,27.0,,,,,
player,201010310crd,tam,StroSa00,kick_ret_td,0,,,,,
player,201010310crd,tam,StroSa00,kick_ret_long,30,,,,,
player,201010310crd,tam,StroSa00,punt_ret,1,,,,,
player,201010310crd,tam,StroSa00,punt_ret_yds,0,,,,,
player,201010310crd,tam,StroSa00,punt_ret_yds_per_ret,0.0,,,,,
player,201010310crd,tam,StroSa00,punt_ret_td,0,,,,,
player,201010310crd,tam,StroSa00,punt_ret_long,0,,,,,
player,201010310crd,tam,SpurMi00,kick_ret,2,,,,,
player,201010310crd,tam,SpurMi00,kick_ret_yds,37,,,,,
player,201010310crd,tam,SpurMi00,kick_ret_yds_per_ret,18.5,,,,,
player,201010310crd,tam,SpurMi00,kick_ret_td,0,,,,,
player,201010310crd,tam,SpurMi00,kick_ret_long,21,,,,,
player,201010310crd,tam,SpurMi00,punt_ret,0,,,,,
player,201010310crd,tam,SpurMi00,punt_ret_yds,0,,,,,
player,201010310crd,tam,SpurMi00,punt_ret_yds_per_ret,,,,,,
player,201010310crd,tam,SpurMi00,punt_ret_td,0,,,,,
player,201010310crd,tam,SpurMi00,punt_ret_long,0,,,,,
player,201010310crd,crd,RobeAn00,kick_ret,0,,,,,
player,201010310crd,crd,RobeAn00,kick_ret_yds,0,,,,,
player,201010310crd,crd,RobeAn00,kick_ret_yds_per_ret,,,,,,
player,201010310crd,crd,RobeAn00,kick_ret_td,0,,,,,
player,201010310crd,crd,RobeAn00,kick_ret_long,0,,,,,
player,201010310crd,crd,RobeAn00,punt_ret,3,,,,,
player,201010310crd,crd,RobeAn00,punt_ret_yds,22,,,,,
player,201010310crd,crd,RobeAn00,punt_ret_yds_per_ret,7.3,,,,,
player,201010310crd,crd,RobeAn00,punt_ret_td,0,,,,,
player,201010310crd,crd,RobeAn00,punt_ret_long,12,,,,,
player,201010310crd,crd,StepLa00,kick_ret,6,,,,,
player,201010310crd,crd,StepLa00,kick_ret_yds,143,,,,,
player,201010310crd,crd,StepLa00,kick_ret_yds_per_ret,23.8,,,,,
player,201010310crd,crd,StepLa00,kick_ret_td,0,,,,,
player,201010310crd,crd,StepLa00,kick_ret_long,35,,,,,
player,201010310crd,crd,StepLa00,punt_ret,0,,,,,
player,201010310crd,crd,StepLa00,punt_ret_yds,0,,,,,
player,201010310crd,crd,StepLa00,punt_ret_yds_per_ret,,,,,,
player,201010310crd,crd,StepLa00,punt_ret_td,0,,,,,
player,201010310crd,crd,StepLa00,punt_ret_long,0,,,,,
player,201010310crd,tam,barthco01,xpm,5,,,,,
player,201010310crd,tam,barthco01,xpa,5,,,,,
player,201010310crd,tam,barthco01,fgm,1,,,,,
player,201010310crd,tam,barthco01,fga,2,,,,,
player,201010310crd,tam,barthco01,punt,0,,,,,
player,201010310crd,tam,barthco01,punt_yds,0,,,,,
player,201010310crd,tam,barthco01,punt_yds_per_punt,,,,,,
player,201010310crd,tam,barthco01,punt_long,0,,,,,
player,201010310crd,tam,MaloRo00,xpm,,,,,,
player,201010310crd,tam,MaloRo00,xpa,,,,,,
player,201010310crd,tam,MaloRo00,fgm,,,,,,
player,201010310crd,tam,MaloRo00,fga,,,,,,
player,201010310crd,tam,MaloRo00,punt,6,,,,,
player,201010310crd,tam,MaloRo00,punt_yds,252,,,,,
player,201010310crd,tam,MaloRo00,punt_yds_per_punt,42.0,,,,,
player,201010310crd,tam,MaloRo00,punt_long,55,,,,,
player,201010310crd,crd,feelyjay01,xpm,5,,,,,
player,201010310crd,crd,feelyjay01,xpa,5,,,,,
player,201010310crd,crd,feelyjay01,fgm,,,,,,
player,201010310crd,crd,feelyjay01,fga,,,,,,
player,201010310crd,crd,feelyjay01,punt,0,,,,,
player,201010310crd,crd,feelyjay01,punt_yds,0,,,,,
player,201010310crd,crd,feelyjay01,punt_yds_per_punt,,,,,,
player,201010310crd,crd,feelyjay01,punt_long,0,,,,,
player,201010310crd,crd,GrahBe20,xpm,,,,,,
player,201010310crd,crd,GrahBe20,xpa,,,,,,
player,201010310crd,crd,GrahBe20,fgm,,,,,,
player,201010310crd,crd,GrahBe20,fga,,,,,,
player,201010310crd,crd,GrahBe20,punt,4,,,,,
player,201010310crd,crd,GrahBe20,punt_yds,172,,,,,
player,201010310crd,crd,GrahBe20,punt_yds_per_punt,43.0,,,,,
player,201010310crd,crd,GrahBe20,punt_long,52,,,,,
