game,2010,13,20101206,201012060nwe,nyj,"New York Jets",3,nwe,"New England Patriots",45
player,201012060nwe,nwe,ChunPa99,def_int_long,0,,,,,
player,201012060nwe,nwe,ChunPa99,pass_defended,0,,,,,
player,201012060nwe,nwe,ChunPa99,sacks,0.0,,,,,
player,201012060nwe,nwe,ChunPa99,tackles_combined,2,,,,,
player,201012060nwe,nwe,ChunPa99,tackles_solo,2,,,,,
player,201012060nwe,nwe,ChunPa99,tackles_assists,0,,,,,
player,201012060nwe,nwe,ChunPa99,tackles_loss,0,,,,,
player,201012060nwe,nwe,ChunPa99,qb_hits,0,,,,,
player,201012060nwe,nwe,ChunPa99,fumbles_rec,0,,,,,
player,201012060nwe,nwe,ChunPa99,fumbles_rec_yds,0,,,,,
player,201012060nwe,nwe,ChunPa99,fumbles_rec_td,0,,,,,
player,201012060nwe,nwe,ChunPa99,fumbles_forced,0,,,,,
player,201012060nwe,nwe,GuytGa99,def_int,0,,,,,
player,201012060nwe,nwe,GuytGa99,def_int_yds,0,,,,,
player,201012060nwe,nwe,GuytGa99,def_int_td,0,,,,,
player,201012060nwe,nwe,GuytGa99,def_int_long,0,,,,,
player,201012060nwe,nwe,GuytGa99,pass_defended,0,,,,,
player,201012060nwe,nwe,GuytGa99,sacks,0.0,,,,,
player,201012060nwe,nwe,GuytGa99,tackles_combined,2,,,,,
player,201012060nwe,nwe,GuytGa99,tackles_solo,1,,,,,
player,201012060nwe,nwe,GuytGa99,tackles_assists,1,,,,,
player,201012060nwe,nwe,GuytGa99,tackles_loss,0,,,,,
player,201012060nwe,nwe,GuytGa99,qb_hits,0,,,,,
player,201012060nwe,nwe,GuytGa99,fumbles_rec,0,,,,,
player,201012060nwe,nwe,GuytGa99,fumbles_rec_yds,0,,,,,
player,201012060nwe,nwe,GuytGa99,fumbles_rec_td,0,,,,,
player,201012060nwe,nwe,GuytGa99,fumbles_forced,0,,,,,
player,201012060nwe,nwe,NinkRo20,def_int,0,,,,,
player,201012060nwe,nwe,NinkRo20,def_int_yds,0,,,,,
player,201012060nwe,nwe,NinkRo20,def_int_td,0,,,,,
player,201012060nwe,nwe,NinkRo20,def_int_long,0,,,,,
player,201012060nwe,nwe,NinkRo20,pass_defended,0,,,,,
player,201012060nwe,nwe,NinkRo20,sacks,0.0,,,,,
player,201012060nwe,nwe,NinkRo20,tackles_combined,2,,,,,
player,201012060nwe,nwe,NinkRo20,tackles_solo,2,,,,,
player,201012060nwe,nwe,NinkRo20,tackles_assists,0,,,,,
player,201012060nwe,nwe,NinkRo20,tackles_loss,0,,,,,
player,201012060nwe,nwe,NinkRo20,qb_hits,0,,,,,
player,201012060nwe,nwe,NinkRo20,fumbles_rec,0,,,,,
player,201012060nwe,nwe,NinkRo20,fumbles_rec_yds,0,,,,,
player,201012060nwe,nwe,NinkRo20,fumbles_rec_td,0,,,,,
player,201012060nwe,nwe,NinkRo20,fumbles_forced,0,,,,,
player,201012060nwe,nwe,WoodDa02,def_int,0,,,,,
player,201012060nwe,nwe,WoodDa02,def_int_yds,0,,,,,
player,201012060nwe,nwe,WoodDa02,def_int_td,0,,,,,
player,201012060nwe,nwe,WoodDa02,def_int_long,0,,,,,
player,201012060nwe,nwe,WoodDa02,pass_defended,0,,,,,
player,201012060nwe,nwe,WoodDa02,sacks,0.0,,,,,
player,201012060nwe,nwe,WoodDa02,tackles_combined,2,,,,,
player,201012060nwe,nwe,WoodDa02,tackles_solo,2,,,,,
player,201012060nwe,nwe,WoodDa02,tackles_assists,0,,,,,
player,201012060nwe,nwe,WoodDa02,tackles_loss,0,,,,,
player,201012060nwe,nwe,WoodDa02,qb_hits,0,,,,,
player,201012060nwe,nwe,WoodDa02,fumbles_rec,0,,,,,
player,201012060nwe,nwe,WoodDa02,fumbles_rec_yds,0,,,,,
player,201012060nwe,nwe,WoodDa02,fumbles_rec_td,0,,,,,
player,201012060nwe,nwe,WoodDa02,fumbles_forced,0,,,,,
player,201012060nwe,nwe,BracRo99,def_int,0,,,,,
player,201012060nwe,nwe,BracRo99,def_int_yds,0,,,,,
player,201012060nwe,nwe,BracRo99,def_int_td,0,,,,,
player,201012060nwe,nwe,BracRo99,def_int_long,0,,,,,
player,201012060nwe,nwe,BracRo99,pass_defended,0,,,,,
player,201012060nwe,nwe,BracRo99,sacks,0.0,,,,,
player,201012060nwe,nwe,BracRo99,tackles_combined,1,,,,,
player,201012060nwe,nwe,BracRo99,tackles_solo,1,,,,,
player,201012060nwe,nwe,BracRo99,tackles_assists,0,,,,,
player,201012060nwe,nwe,BracRo99,tackles_loss,0,,,,,
player,201012060nwe,nwe,BracRo99,qb_hits,0,,,,,
player,201012060nwe,nwe,BracRo99,fumbles_rec,0,,,,,
player,201012060nwe,nwe,BracRo99,fumbles_rec_yds,0,,,,,
player,201012060nwe,nwe,BracRo99,fumbles_rec_td,0,,,,,
player,201012060nwe,nwe,BracRo99,fumbles_forced,0,,,,,
player,201012060nwe,nwe,ButlDa99,def_int,0,,,,,
player,201012060nwe,nwe,ButlDa99,def_int_yds,0,,,,,
player,201012060nwe,nwe,ButlDa99,def_int_td,0,,,,,
player,201012060nwe,nwe,ButlDa99,def_int_long,0,,,,,
player,201012060nwe,nwe,ButlDa99,pass_defended,0,,,,,
player,201012060nwe,nwe,ButlDa99,sacks,0.0,,,,,
player,201012060nwe,nwe,ButlDa99,tackles_combined,1,,,,,
player,201012060nwe,nwe,ButlDa99,tackles_solo,1,,,,,
player,201012060nwe,nwe,ButlDa99,tackles_assists,0,,,,,
player,201012060nwe,nwe,ButlDa99,tackles_loss,0,,,,,
player,201012060nwe,nwe,ButlDa99,qb_hits,0,,,,,
player,201012060nwe,nwe,ButlDa99,fumbles_rec,0,,,,,
player,201012060nwe,nwe,ButlDa99,fumbles_rec_yds,0,,,,,
player,201012060nwe,nwe,ButlDa99,fumbles_rec_td,0,,,,,
player,201012060nwe,nwe,ButlDa99,fumbles_forced,0,,,,,
player,201012060nwe,nwe,FletDa00,def_int,0,,,,,
player,201012060nwe,nwe,FletDa00,def_int_yds,0,,,,,
player,201012060nwe,nwe,FletDa00,def_int_td,0,,,,,
player,201012060nwe,nwe,FletDa00,def_int_long,0,,,,,
player,201012060nwe,nwe,FletDa00,pass_defended,0,,,,,
player,201012060nwe,nwe,FletDa00,sacks,0.0,,,,,
player,201012060nwe,nwe,FletDa00,tackles_combined,1,,,,,
player,201012060nwe,nwe,FletDa00,tackles_solo,1,,,,,
player,201012060nwe,nwe,FletDa00,tackles_assists,0,,,,,
player,201012060nwe,nwe,FletDa00,tackles_loss,0,,,,,
player,201012060nwe,nwe,FletDa00,qb_hits,0,,,,,
player,201012060nwe,nwe,FletDa00,fumbles_rec,0,,,,,
player,201012060nwe,nwe,FletDa00,fumbles_rec_yds,0,,,,,
player,201012060nwe,nwe,FletDa00,fumbles_rec_td,0,,,,,
player,201012060nwe,nwe,FletDa00,fumbles_forced,0,,,,,
player,201012060nwe,nwe,MeskZo99,def_int,0,,,,,
player,201012060nwe,nwe,MeskZo99,def_int_yds,0,,,,,
player,201012060nwe,nwe,MeskZo99,def_int_td,0,,,,,
player,201012060nwe,nwe,MeskZo99,def_int_long,0,,,,,
player,201012060nwe,nwe,MeskZo99,pass_defended,0,,,,,
player,201012060nwe,nwe,MeskZo99,sacks,0.0,,,,,
player,201012060nwe,nwe,MeskZo99,tackles_combined,1,,,,,
player,201012060nwe,nwe,MeskZo99,tackles_solo,1,,,,,
player,201012060nwe,nwe,MeskZo99,tackles_assists,0,,,,,
player,201012060nwe,nwe,MeskZo99,tackles_loss,0,,,,,
player,201012060nwe,nwe,MeskZo99,qb_hits,0,,,,,
player,201012060nwe,nwe,MeskZo99,fumbles_rec,0,,,,,
player,201012060nwe,nwe,MeskZo99,fumbles_rec_yds,0,,,,,
player,201012060nwe,nwe,MeskZo99,fumbles_rec_td,0,,,,,
player,201012060nwe,nwe,MeskZo99,fumbles_forced,0,,,,,
player,201012060nwe,nwe,WarrGe20,def_int,0,,,,,
player,201012060nwe,nwe,WarrGe20,def_int_yds,0,,,,,
player,201012060nwe,nwe,WarrGe20,def_int_td,0,,,,,
player,201012060nwe,nwe,WarrGe20,def_int_long,0,,,,,
player,201012060nwe,nwe,WarrGe20,pass_defended,0,,,,,
player,201012060nwe,nwe,WarrGe20,sacks,0.0,,,,,
player,201012060nwe,nwe,WarrGe20,tackles_combined,1,,,,,
player,201012060nwe,nwe,WarrGe20,tackles_solo,1,,,,,
player,201012060nwe,nwe,WarrGe20,tackles_assists,0,,,,,
player,201012060nwe,nwe,WarrGe20,tackles_loss,0,,,,,
player,201012060nwe,nwe,WarrGe20,qb_hits,0,,,,,
player,201012060nwe,nwe,WarrGe20,fumbles_rec,0,,,,,
player,201012060nwe,nwe,WarrGe20,fumbles_rec_yds,0,,,,,
player,201012060nwe,nwe,WarrGe20,fumbles_rec_td,0,,,,,
player,201012060nwe,nwe,WarrGe20,fumbles_forced,0,,,,,
player,201012060nwe,nwe,WhitTr20,def_int,0,,,,,
player,201012060nwe,nwe,WhitTr20,def_int_yds,0,,,,,
player,201012060nwe,nwe,WhitTr20,def_int_td,0,,,,,
player,201012060nwe,nwe,WhitTr20,def_int_long,0,,,,,
player,201012060nwe,nwe,WhitTr20,pass_defended,0,,,,,
player,201012060nwe,nwe,WhitTr20,sacks,0.0,,,,,
player,201012060nwe,nwe,WhitTr20,tackles_combined,1,,,,,
player,201012060nwe,nwe,WhitTr20,tackles_solo,0,,,,,
player,201012060nwe,nwe,WhitTr20,tackles_assists,1,,,,,
player,201012060nwe,nwe,WhitTr20,tackles_loss,0,,,,,
player,201012060nwe,nwe,WhitTr20,qb_hits,0,,,,,
player,201012060nwe,nwe,WhitTr20,fumbles_rec,0,,,,,
player,201012060nwe,nwe,WhitTr20,fumbles_rec_yds,0,,,,,
player,201012060nwe,nwe,WhitTr20,fumbles_rec_td,0,,,,,
player,201012060nwe,nwe,WhitTr20,fumbles_forced,0,,,,,
player,201012060nwe,nyj,HolmSa00,kick_ret,0,,,,,
player,201012060nwe,nyj,HolmSa00,kick_ret_yds,0,,,,,
player,201012060nwe,nyj,HolmSa00,kick_ret_yds_per_ret,,,,,,
player,201012060nwe,nyj,HolmSa00,kick_ret_td,0,,,,,
player,201012060nwe,nyj,HolmSa00,kick_ret_long,0,,,,,
player,201012060nwe,nyj,HolmSa00,punt_ret,1,,,,,
player,201012060nwe,nyj,HolmSa00,punt_ret_yds,8,,,,,
player,201012060nwe,nyj,HolmSa00,punt_ret_yds_per_ret,8.0,,,,,
player,201012060nwe,nyj,HolmSa00,punt_ret_td,0,,,,,
player,201012060nwe,nyj,HolmSa00,punt_ret_long,8,,,,,
player,201012060nwe,nyj,McKnJo00,kick_ret,0,,,,,
player,201012060nwe,nyj,McKnJo00,kick_ret_yds,0,,,,,
player,201012060nwe,nyj,McKnJo00,kick_ret_yds_per_ret,,,,,,
player,201012060nwe,nyj,McKnJo00,kick_ret_td,0,,,,,
player,201012060nwe,nyj,McKnJo00,kick_ret_long,0,,,,,
player,201012060nwe,nyj,McKnJo00,punt_ret,1,,,,,
player,201012060nwe,nyj,McKnJo00,punt_ret_yds,18,,,,,
player,201012060nwe,nyj,McKnJo00,punt_ret_yds_per_ret,18.0,,,,,
player,201012060nwe,nyj,McKnJo00,punt_ret_td,0,,,,,
player,201012060nwe,nyj,McKnJo00,punt_ret_long,18,,,,,
player,201012060nwe,nyj,SmitBr01,kick_ret,7,,,,,
player,201012060nwe,nyj,SmitBr01,kick_ret_yds,140,,,,,
player,201012060nwe,nyj,SmitBr01,kick_ret_yds_per_ret,20.0,,,,,
player,201012060nwe,nyj,SmitBr01,kick_ret_td,0,,,,,
player,201012060nwe,nyj,SmitBr01,kick_ret_long,29,,,,,
player,201012060nwe,nyj,SmitBr01,punt_ret,0,,,,,
player,201012060nwe,nyj,SmitBr01,punt_ret_yds,0,,,,,
player,201012060nwe,nyj,SmitBr01,punt_ret_yds_per_ret,,,,,,
player,201012060nwe,nyj,SmitBr01,punt_ret_td,0,,,,,
player,201012060nwe,nyj,SmitBr01,punt_ret_long,0,,,,,
player,201012060nwe,nyj,ConnJo00,kick_ret,1,,,,,
player,201012060nwe,nyj,ConnJo00,kick_ret_yds,18,,,,,
player,201012060nwe,nyj,ConnJo00,kick_ret_yds_per_ret,18.0,,,,,
player,201012060nwe,nyj,ConnJo00,kick_ret_td,0,,,,,
player,201012060nwe,nyj,ConnJo00,kick_ret_long,18,,,,,
player,201012060nwe,nyj,ConnJo00,punt_ret,0,,,,,
player,201012060nwe,nyj,ConnJo00,punt_ret_yds,0,,,,,
player,201012060nwe,nyj,ConnJo00,punt_ret_yds_per_ret,,,,,,
player,201012060nwe,nyj,ConnJo00,punt_ret_td,0,,,,,
player,201012060nwe,nyj,ConnJo00,punt_ret_long,0,,,,,
player,201012060nwe,nwe,EdelJu00,kick_ret,0,,,,,
player,201012060nwe,nwe,EdelJu00,kick_ret_yds,0,,,,,
player,201012060nwe,nwe,EdelJu00,kick_ret_yds_per_ret,,,,,,
player,201012060nwe,nwe,EdelJu00,kick_ret_td,0,,,,,
player,201012060nwe,nwe,EdelJu00,kick_ret_long,0,,,,,
player,201012060nwe,nwe,EdelJu00,punt_ret,1,,,,,
player,201012060nwe,nwe,EdelJu00,punt_ret_yds,13,,,,,
player,201012060nwe,nwe,EdelJu00,punt_ret_yds_per_ret,13.0,,,,,
player,201012060nwe,nwe,EdelJu00,punt_ret_td,0,,,,,
player,201012060nwe,nwe,EdelJu00,punt_ret_long,13,,,,,
player,201012060nwe,nwe,TateBr00,kick_ret,2,,,,,
player,201012060nwe,nwe,TateBr00,kick_ret_yds,42,,,,,
player,201012060nwe,nwe,TateBr00,kick_ret_yds_per_ret,21.0,,,,,
player,201012060nwe,nwe,TateBr00,kick_ret_td,0,,,,,
player,201012060nwe,nwe,TateBr00,kick_ret_long,21,,,,,
player,201012060nwe,nwe,TateBr00,punt_ret,0,,,,,
player,201012060nwe,nwe,TateBr00,punt_ret_yds,0,,,,,
player,201012060nwe,nwe,TateBr00,punt_ret_yds_per_ret,,,,,,
player,201012060nwe,nwe,TateBr00,punt_ret_td,0,,,,,
player,201012060nwe,nwe,TateBr00,punt_ret_long,0,,,,,
player,201012060nwe,nyj,WeatSt20,xpm,,,,,,
player,201012060nwe,nyj,WeatSt20,xpa,,,,,,
player,201012060nwe,nyj,WeatSt20,fgm,,,,,,
player,201012060nwe,nyj,WeatSt20,fga,,,,,,
player,201012060nwe,nyj,WeatSt20,punt,3,,,,,
player,201012060nwe,nyj,WeatSt20,punt_yds,92,,,,,
player,201012060nwe,nyj,WeatSt20,punt_yds_per_punt,30.7,,,,,
player,201012060nwe,nyj,WeatSt20,punt_long,42,,,,,
player,201012060nwe,nyj,FolkNi20,xpm,,,,,,
player,201012060nwe,nyj,FolkNi20,xpa,,,,,,
player,201012060nwe,nyj,FolkNi20,fgm,1,,,,,
player,201012060nwe,nyj,FolkNi20,fga,2,,,,,
player,201012060nwe,nyj,FolkNi20,punt,0,,,,,
player,201012060nwe,nyj,FolkNi20,punt_yds,0,,,,,
player,201012060nwe,nyj,FolkNi20,punt_yds_per_punt,,,,,,
player,201012060nwe,nyj,FolkNi20,punt_long,0,,,,,
player,201012060nwe,nwe,grahasha01,xpm,6,,,,,
player,201012060nwe,nwe,grahasha01,xpa,6,,,,,
player,201012060nwe,nwe,grahasha01,fgm,1,,,,,
player,201012060nwe,nwe,grahasha01,fga,1,,,,,
player,201012060nwe,nwe,grahasha01,punt,0,,,,,
player,201012060nwe,nwe,grahasha01,punt_yds,0,,,,,
player,201012060nwe,nwe,grahasha01,punt_yds_per_punt,,,,,,
player,201012060nwe,nwe,grahasha01,punt_long,0,,,,,
player,201012060nwe,nwe,MeskZo99,xpm,,,,,,
player,201012060nwe,nwe,MeskZo99,xpa,,,,,,
player,201012060nwe,nwe,MeskZo99,fgm,,,,,,
player,201012060nwe,nwe,MeskZo99,fga,,,,,,
player,201012060nwe,nwe,MeskZo99,punt,3,,,,,
player,201012060nwe,nwe,MeskZo99,punt_yds,140,,,,,
player,201012060nwe,nwe,MeskZo99,punt_yds_per_punt,46.7,,,,,
player,201012060nwe,nwe,MeskZo99,punt_long,52,,,,,
