game,2010,2,20100919,201009190nyj,nwe,"New England Patriots",14,nyj,"New York Jets",28
player,201009190nyj,nyj,LeonJi23,pass_defended,1,,,,,
player,201009190nyj,nyj,LeonJi23,sacks,0.0,,,,,
player,201009190nyj,nyj,LeonJi23,tackles_combined,3,,,,,
player,201009190nyj,nyj,LeonJi23,tackles_solo,3,,,,,
player,201009190nyj,nyj,LeonJi23,tackles_assists,0,,,,,
player,201009190nyj,nyj,LeonJi23,tackles_loss,0,,,,,
player,201009190nyj,nyj,LeonJi23,qb_hits,0,,,,,
player,201009190nyj,nyj,LeonJi23,fumbles_rec,0,,,,,
player,201009190nyj,nyj,LeonJi23,fumbles_rec_yds,0,,,,,
player,201009190nyj,nyj,LeonJi23,fumbles_rec_td,0,,,,,
player,201009190nyj,nyj,LeonJi23,fumbles_forced,0,,,,,
player,201009190nyj,nyj,ReviDa99,def_int,0,,,,,
player,201009190nyj,nyj,ReviDa99,def_int_yds,0,,,,,
player,201009190nyj,nyj,ReviDa99,def_int_td,0,,,,,
player,201009190nyj,nyj,ReviDa99,def_int_long,0,,,,,
player,201009190nyj,nyj,ReviDa99,pass_defended,1,,,,,
player,201009190nyj,nyj,ReviDa99,sacks,0.0,,,,,
player,201009190nyj,nyj,ReviDa99,tackles_combined,3,,,,,
player,201009190nyj,nyj,ReviDa99,tackles_solo,2,,,,,
player,201009190nyj,nyj,ReviDa99,tackles_assists,1,,,,,
player,201009190nyj,nyj,ReviDa99,tackles_loss,0,,,,,
player,201009190nyj,nyj,ReviDa99,qb_hits,0,,,,,
player,201009190nyj,nyj,ReviDa99,fumbles_rec,0,,,,,
player,201009190nyj,nyj,ReviDa99,fumbles_rec_yds,0,,,,,
player,201009190nyj,nyj,ReviDa99,fumbles_rec_td,0,,,,,
player,201009190nyj,nyj,ReviDa99,fumbles_forced,0,,,,,
player,201009190nyj,nyj,SmitEr22,def_int,0,,,,,
player,201009190nyj,nyj,SmitEr22,def_int_yds,0,,,,,
player,201009190nyj,nyj,SmitEr22,def_int_td,0,,,,,
player,201009190nyj,nyj,SmitEr22,def_int_long,0,,,,,
player,201009190nyj,nyj,SmitEr22,pass_defended,0,,,,,
player,201009190nyj,nyj,SmitEr22,sacks,0.0,,,,,
player,201009190nyj,nyj,SmitEr22,tackles_combined,3,,,,,
player,201009190nyj,nyj,SmitEr22,tackles_solo,2,,,,,
player,201009190nyj,nyj,SmitEr22,tackles_assists,1,,,,,
player,201009190nyj,nyj,SmitEr22,tackles_loss,0,,,,,
player,201009190nyj,nyj,SmitEr22,qb_hits,0,,,,,
player,201009190nyj,nyj,SmitEr22,fumbles_rec,0,,,,,
player,201009190nyj,nyj,SmitEr22,fumbles_rec_yds,0,,,,,
player,201009190nyj,nyj,SmitEr22,fumbles_rec_td,0,,,,,
player,201009190nyj,nyj,SmitEr22,fumbles_forced,0,,,,,
player,201009190nyj,nyj,LaurLa20,def_int,0,,,,,
player,201009190nyj,nyj,LaurLa20,def_int_yds,0,,,,,
player,201009190nyj,nyj,LaurLa20,def_int_td,0,,,,,
player,201009190nyj,nyj,LaurLa20,def_int_long,0,,,,,
player,201009190nyj,nyj,LaurLa20,pass_defended,0,,,,,
player,201009190nyj,nyj,LaurLa20,sacks,0.0,,,,,
player,201009190nyj,nyj,LaurLa20,tackles_combined,2,,,,,
player,201009190nyj,nyj,LaurLa20,tackles_solo,2,,,,,
player,201009190nyj,nyj,LaurLa20,tackles_assists,0,,,,,
player,201009190nyj,nyj,LaurLa20,tackles_loss,0,,,,,
player,201009190nyj,nyj,LaurLa20,qb_hits,0,,,,,
player,201009190nyj,nyj,LaurLa20,fumbles_rec,0,,,,,
player,201009190nyj,nyj,LaurLa20,fumbles_rec_yds,0,,,,,
player,201009190nyj,nyj,LaurLa20,fumbles_rec_td,0,,,,,
player,201009190nyj,nyj,LaurLa20,fumbles_forced,0,,,,,
player,201009190nyj,nyj,ThomBr21,def_int,0,,,,,
player,201009190nyj,nyj,ThomBr21,def_int_yds,0,,,,,
player,201009190nyj,nyj,ThomBr21,def_int_td,0,,,,,
player,201009190nyj,nyj,ThomBr21,def_int_long,0,,,,,
player,201009190nyj,nyj,ThomBr21,pass_defended,0,,,,,
player,201009190nyj,nyj,ThomBr21,sacks,0.0,,,,,
player,201009190nyj,nyj,ThomBr21,tackles_combined,2,,,,,
player,201009190nyj,nyj,ThomBr21,tackles_solo,2,,,,,
player,201009190nyj,nyj,ThomBr21,tackles_assists,0,,,,,
player,201009190nyj,nyj,ThomBr21,tackles_loss,0,,,,,
player,201009190nyj,nyj,ThomBr21,qb_hits,0,,,,,
player,201009190nyj,nyj,ThomBr21,fumbles_rec,1,,,,,
player,201009190nyj,nyj,ThomBr21,fumbles_rec_yds,16,,,,,
player,201009190nyj,nyj,ThomBr21,fumbles_rec_td,0,,,,,
player,201009190nyj,nyj,ThomBr21,fumbles_forced,0,,,,,
player,201009190nyj,nyj,ColeMa01,def_int,0,,,,,
player,201009190nyj,nyj,ColeMa01,def_int_yds,0,,,,,
player,201009190nyj,nyj,ColeMa01,def_int_td,0,,,,,
player,201009190nyj,nyj,ColeMa01,def_int_long,0,,,,,
player,201009190nyj,nyj,ColeMa01,pass_defended,0,,,,,
player,201009190nyj,nyj,ColeMa01,sacks,0.0,,,,,
player,201009190nyj,nyj,ColeMa01,tackles_combined,1,,,,,
player,201009190nyj,nyj,ColeMa01,tackles_solo,1,,,,,
player,201009190nyj,nyj,ColeMa01,tackles_assists,0,,,,,
player,201009190nyj,nyj,ColeMa01,tackles_loss,0,,,,,
player,201009190nyj,nyj,ColeMa01,qb_hits,0,,,,,
player,201009190nyj,nyj,ColeMa01,fumbles_rec,0,,,,,
player,201009190nyj,nyj,ColeMa01,fumbles_rec_yds,0,,,,,
player,201009190nyj,nyj,ColeMa01,fumbles_rec_td,0,,,,,
player,201009190nyj,nyj,ColeMa01,fumbles_forced,0,,,,,
player,201009190nyj,nyj,ConnJo00,def_int,0,,,,,
player,201009190nyj,nyj,ConnJo00,def_int_yds,0,,,,,
player,201009190nyj,nyj,ConnJo00,def_int_td,0,,,,,
player,201009190nyj,nyj,ConnJo00,def_int_long,0,,,,,
player,201009190nyj,nyj,ConnJo00,pass_defended,0,,,,,
player,201009190nyj,nyj,ConnJo00,sacks,0.0,,,,,
player,201009190nyj,nyj,ConnJo00,tackles_combined,1,,,,,
player,201009190nyj,nyj,ConnJo00,tackles_solo,0,,,,,
player,201009190nyj,nyj,ConnJo00,tackles_assists,1,,,,,
player,201009190nyj,nyj,ConnJo00,tackles_loss,0,,,,,
player,201009190nyj,nyj,ConnJo00,qb_hits,0,,,,,
player,201009190nyj,nyj,ConnJo00,fumbles_rec,0,,,,,
player,201009190nyj,nyj,ConnJo00,fumbles_rec_yds,0,,,,,
player,201009190nyj,nyj,ConnJo00,fumbles_rec_td,0,,,,,
player,201009190nyj,nyj,ConnJo00,fumbles_forced,0,,,,,
player,201009190nyj,nyj,ElliSh00,def_int,0,,,,,
player,201009190nyj,nyj,ElliSh00,def_int_yds,0,,,,,
player,201009190nyj,nyj,ElliSh00,def_int_td,0,,,,,
player,201009190nyj,nyj,ElliSh00,def_int_long,0,,,,,
player,201009190nyj,nyj,ElliSh00,pass_defended,0,,,,,
player,201009190nyj,nyj,ElliSh00,sacks,0.0,,,,,
player,201009190nyj,nyj,ElliSh00,tackles_combined,1,,,,,
player,201009190nyj,nyj,ElliSh00,tackles_solo,0,,,,,
player,201009190nyj,nyj,ElliSh00,tackles_assists,1,,,,,
player,201009190nyj,nyj,ElliSh00,tackles_loss,0,,,,,
player,201009190nyj,nyj,ElliSh00,qb_hits,1,,,,,
player,201009190nyj,nyj,ElliSh00,fumbles_rec,0,,,,,
player,201009190nyj,nyj,ElliSh00,fumbles_rec_yds,0,,,,,
player,201009190nyj,nyj,ElliSh00,fumbles_rec_td,0,,,,,
player,201009190nyj,nyj,ElliSh00,fumbles_forced,0,,,,,
player,201009190nyj,nyj,GholVe99,def_int,0,,,,,
player,201009190nyj,nyj,GholVe99,def_int_yds,0,,,,,
player,201009190nyj,nyj,GholVe99,def_int_td,0,,,,,
player,201009190nyj,nyj,GholVe99,def_int_long,0,,,,,
player,201009190nyj,nyj,GholVe99,pass_defended,0,,,,,
player,201009190nyj,nyj,GholVe99,sacks,0.0,,,,,
player,201009190nyj,nyj,GholVe99,tackles_combined,1,,,,,
player,201009190nyj,nyj,GholVe99,tackles_solo,1,,,,,
player,201009190nyj,nyj,GholVe99,tackles_assists,0,,,,,
player,201009190nyj,nyj,GholVe99,tackles_loss,1,,,,,
player,201009190nyj,nyj,GholVe99,qb_hits,0,,,,,
player,201009190nyj,nyj,GholVe99,fumbles_rec,0,,,,,
player,201009190nyj,nyj,GholVe99,fumbles_rec_yds,0,,,,,
player,201009190nyj,nyj,GholVe99,fumbles_rec_td,0,,,,,
player,201009190nyj,nyj,GholVe99,fumbles_forced,0,,,,,
player,201009190nyj,nyj,LoweDw99,def_int,0,,,,,
player,201009190nyj,nyj,LoweDw99,def_int_yds,0,,,,,
player,201009190nyj,nyj,LoweDw99,def_int_td,0,,,,,
player,201009190nyj,nyj,LoweDw99,def_int_long,0,,,,,
player,201009190nyj,nyj,LoweDw99,pass_defended,0,,,,,
player,201009190nyj,nyj,LoweDw99,sacks,0.0,,,,,
player,201009190nyj,nyj,LoweDw99,tackles_combined,1,,,,,
player,201009190nyj,nyj,LoweDw99,tackles_solo,1,,,,,
player,201009190nyj,nyj,LoweDw99,tackles_assists,0,,,,,
player,201009190nyj,nyj,LoweDw99,tackles_loss,0,,,,,
player,201009190nyj,nyj,LoweDw99,qb_hits,0,,,,,
player,201009190nyj,nyj,LoweDw99,fumbles_rec,0,,,,,
player,201009190nyj,nyj,LoweDw99,fumbles_rec_yds,0,,,,,
player,201009190nyj,nyj,LoweDw99,fumbles_rec_td,0,,,,,
player,201009190nyj,nyj,LoweDw99,fumbles_forced,0,,,,,
player,201009190nyj,nyj,SmitBr01,def_int,0,,,,,
player,201009190nyj,nyj,SmitBr01,def_int_yds,0,,,,,
player,201009190nyj,nyj,SmitBr01,def_int_td,0,,,,,
player,201009190nyj,nyj,SmitBr01,def_int_long,0,,,,,
player,201009190nyj,nyj,SmitBr01,pass_defended,0,,,,,
player,201009190nyj,nyj,SmitBr01,sacks,0.0,,,,,
player,201009190nyj,nyj,SmitBr01,tackles_combined,1,,,,,
player,201009190nyj,nyj,SmitBr01,tackles_solo,1,,,,,
player,201009190nyj,nyj,SmitBr01,tackles_assists,0,,,,,
player,201009190nyj,nyj,SmitBr01,tackles_loss,0,,,,,
player,201009190nyj,nyj,SmitBr01,qb_hits,0,,,,,
player,201009190nyj,nyj,SmitBr01,fumbles_rec,0,,,,,
player,201009190nyj,nyj,SmitBr01,fumbles_rec_yds,0,,,,,
player,201009190nyj,nyj,SmitBr01,fumbles_rec_td,0,,,,,
player,201009190nyj,nyj,SmitBr01,fumbles_forced,0,,,,,
player,201009190nyj,nyj,WestJa99,def_int,0,,,,,
player,201009190nyj,nyj,WestJa99,def_int_yds,0,,,,,
player,201009190nyj,nyj,WestJa99,def_int_td,0,,,,,
player,201009190nyj,nyj,WestJa99,def_int_long,0,,,,,
player,201009190nyj,nyj,WestJa99,pass_defended,0,,,,,
player,201009190nyj,nyj,WestJa99,sacks,0.0,,,,,
player,201009190nyj,nyj,WestJa99,tackles_combined,1,,,,,
player,201009190nyj,nyj,WestJa99,tackles_solo,1,,,,,
player,201009190nyj,nyj,WestJa99,tackles_assists,0,,,,,
player,201009190nyj,nyj,WestJa99,tackles_loss,0,,,,,
player,201009190nyj,nyj,WestJa99,qb_hits,0,,,,,
player,201009190nyj,nyj,WestJa99,fumbles_rec,0,,,,,
player,201009190nyj,nyj,WestJa99,fumbles_rec_yds,0,,,,,
player,201009190nyj,nyj,WestJa99,fumbles_rec_td,0,,,,,
player,201009190nyj,nyj,WestJa99,fumbles_forced,0,,,,,
player,201009190nyj,nwe,EdelJu00,kick_ret,0,,,,,
player,201009190nyj,nwe,EdelJu00,kick_ret_yds,0,,,,,
player,201009190nyj,nwe,EdelJu00,kick_ret_yds_per_ret,,,,,,
player,201009190nyj,nwe,EdelJu00,kick_ret_td,0,,,,,
player,201009190nyj,nwe,EdelJu00,kick_ret_long,0,,,,,
player,201009190nyj,nwe,EdelJu00,punt_ret,2,,,,,
player,201009190nyj,nwe,EdelJu00,punt_ret_yds,26,,,,,
player,201009190nyj,nwe,EdelJu00,punt_ret_yds_per_ret,13.0,,,,,
player,201009190nyj,nwe,EdelJu00,punt_ret_td,0,,,,,
player,201009190nyj,nwe,EdelJu00,punt_ret_long,15,,,,,
player,201009190nyj,nwe,TateBr00,kick_ret,5,,,,,
player,201009190nyj,nwe,TateBr00,kick_ret_yds,123,,,,,
player,201009190nyj,nwe,TateBr00,kick_ret_yds_per_ret,24.6,,,,,
player,201009190nyj,nwe,TateBr00,kick_ret_td,0,,,,,
player,201009190nyj,nwe,TateBr00,kick_ret_long,31,,,,,
player,201009190nyj,nwe,TateBr00,punt_ret,0,,,,,
player,201009190nyj,nwe,TateBr00,punt_ret_yds,0,,,,,
player,201009190nyj,nwe,TateBr00,punt_ret_yds_per_ret,,,,,,
player,201009190nyj,nwe,TateBr00,punt_ret_td,0,,,,,
player,201009190nyj,nwe,TateBr00,punt_ret_long,0,,,,,
player,201009190nyj,nyj,LeonJi23,kick_ret,0,,,,,
player,201009190nyj,nyj,LeonJi23,kick_ret_yds,0,,,,,
player,201009190nyj,nyj,LeonJi23,kick_ret_yds_per_ret,,,,,,
player,201009190nyj,nyj,LeonJi23,kick_ret_td,0,,,,,
player,201009190nyj,nyj,LeonJi23,kick_ret_long,0,,,,,
player,201009190nyj,nyj,LeonJi23,punt_ret,2,,,,,
player,201009190nyj,nyj,LeonJi23,punt_ret_yds,11,,,,,
player,201009190nyj,nyj,LeonJi23,punt_ret_yds_per_ret,5.5,,,,,
player,201009190nyj,nyj,LeonJi23,punt_ret_td,0,,,,,
player,201009190nyj,nyj,LeonJi23,punt_ret_long,7,,,,,
player,201009190nyj,nyj,SmitBr01,kick_ret,1,,,,,
player,201009190nyj,nyj,SmitBr01,kick_ret_yds,15,,,,,
player,201009190nyj,nyj,SmitBr01,kick_ret_yds_per_ret,15.0,,,,,
player,201009190nyj,nyj,SmitBr01,kick_ret_td,0,,,,,
player,201009190nyj,nyj,SmitBr01,kick_ret_long,15,,,,,
player,201009190nyj,nyj,SmitBr01,punt_ret,0,,,,,
player,201009190nyj,nyj,SmitBr01,punt_ret_yds,0,,,,,
player,201009190nyj,nyj,SmitBr01,punt_ret_yds_per_ret,,,,,,
player,201009190nyj,nyj,SmitBr01,punt_ret_td,0,,,,,
player,201009190nyj,nyj,SmitBr01,punt_ret_long,0,,,,,
player,201009190nyj,nyj,WilsKy99,kick_ret,1,,,,,
player,201009190nyj,nyj,WilsKy99,kick_ret_yds,15,,,,,
player,201009190nyj,nyj,WilsKy99,kick_ret_yds_per_ret,15.0,,,,,
player,201009190nyj,nyj,WilsKy99,kick_ret_td,0,,,,,
player,201009190nyj,nyj,WilsKy99,kick_ret_long,15,,,,,
player,201009190nyj,nyj,WilsKy99,punt_ret,0,,,,,
player,201009190nyj,nyj,WilsKy99,punt_ret_yds,0,,,,,
player,201009190nyj,nyj,WilsKy99,punt_ret_yds_per_ret,,,,,,
player,201009190nyj,nyj,WilsKy99,punt_ret_td,0,,,,,
player,201009190nyj,nyj,WilsKy99,punt_ret_long,0,,,,,
player,201009190nyj,nwe,GostSt20,xpm,2,,,,,
player,201009190nyj,nwe,GostSt20,xpa,2,,,,,
player,201009190nyj,nwe,GostSt20,fgm,,,,,,
player,201009190nyj,nwe,GostSt20,fga,1,,,,,
player,201009190nyj,nwe,GostSt20,punt,0,,,,,
player,201009190nyj,nwe,GostSt20,punt_yds,0,,,,,
player,201009190nyj,nwe,GostSt20,punt_yds_per_punt,,,,,,
player,201009190nyj,nwe,GostSt20,punt_long,0,,,,,
player,201009190nyj,nwe,MeskZo99,xpm,,,,,,
player,201009190nyj,nwe,MeskZo99,xpa,,,,,,
player,201009190nyj,nwe,MeskZo99,fgm,,,,,,
player,201009190nyj,nwe,MeskZo99,fga,,,,,,
player,201009190nyj,nwe,MeskZo99,punt,3,,,,,
player,201009190nyj,nwe,MeskZo99,punt_yds,146,,,,,
player,201009190nyj,nwe,MeskZo99,punt_yds_per_punt,48.7,,,,,
player,201009190nyj,nwe,MeskZo99,punt_long,56,,,,,
player,201009190nyj,nyj,FolkNi20,xpm,2,,,,,
player,201009190nyj,nyj,FolkNi20,xpa,2,,,,,
player,201009190nyj,nyj,FolkNi20,fgm,2,,,,,
player,201009190nyj,nyj,FolkNi20,fga,2,,,,,
player,201009190nyj,nyj,FolkNi20,punt,0,,,,,
player,201009190nyj,nyj,FolkNi20,punt_yds,0,,,,,
player,201009190nyj,nyj,FolkNi20,punt_yds_per_punt,,,,,,
player,201009190nyj,nyj,FolkNi20,punt_long,0,,,,,
player,201009190nyj,nyj,WeatSt20,xpm,,,,,,
player,201009190nyj,nyj,WeatSt20,xpa,,,,,,
player,201009190nyj,nyj,WeatSt20,fgm,,,,,,
player,201009190nyj,nyj,WeatSt20,fga,,,,,,
player,201009190nyj,nyj,WeatSt20,punt,4,,,,,
player,201009190nyj,nyj,WeatSt20,punt_yds,205,,,,,
player,201009190nyj,nyj,WeatSt20,punt_yds_per_punt,51.3,,,,,
player,201009190nyj,nyj,WeatSt20,punt_long,58,,,,,
