game,2010,8,20101031,201010310nyj,gnb,"Green Bay Packers",9,nyj,"New York Jets",0
player,201010310nyj,nyj,ColeMa01,def_int,0,,,,,
player,201010310nyj,nyj,ColeMa01,def_int_yds,0,,,,,
player,201010310nyj,nyj,ColeMa01,def_int_td,0,,,,,
player,201010310nyj,nyj,ColeMa01,def_int_long,0,,,,,
player,201010310nyj,nyj,ColeMa01,pass_defended,0,,,,,
player,201010310nyj,nyj,ColeMa01,sacks,0.0,,,,,
player,201010310nyj,nyj,ColeMa01,tackles_combined,2,,,,,
player,201010310nyj,nyj,ColeMa01,tackles_solo,2,,,,,
player,201010310nyj,nyj,ColeMa01,tackles_assists,0,,,,,
player,201010310nyj,nyj,ColeMa01,tackles_loss,0,,,,,
player,201010310nyj,nyj,ColeMa01,qb_hits,0,,,,,
player,201010310nyj,nyj,ColeMa01,fumbles_rec,0,,,,,
player,201010310nyj,nyj,ColeMa01,fumbles_rec_yds,0,,,,,
player,201010310nyj,nyj,ColeMa01,fumbles_rec_td,0,,,,,
player,201010310nyj,nyj,ColeMa01,fumbles_forced,0,,,,,
player,201010310nyj,nyj,ElliSh00,def_int,0,,,,,
player,201010310nyj,nyj,ElliSh00,def_int_yds,0,,,,,
player,201010310nyj,nyj,ElliSh00,def_int_td,0,,,,,
player,201010310nyj,nyj,ElliSh00,def_int_long,0,,,,,
player,201010310nyj,nyj,ElliSh00,pass_defended,0,,,,,
player,201010310nyj,nyj,ElliSh00,sacks,0.0,,,,,
player,201010310nyj,nyj,ElliSh00,tackles_combined,2,,,,,
player,201010310nyj,nyj,ElliSh00,tackles_solo,2,,,,,
player,201010310nyj,nyj,ElliSh00,tackles_assists,0,,,,,
player,201010310nyj,nyj,ElliSh00,tackles_loss,0,,,,,
player,201010310nyj,nyj,ElliSh00,qb_hits,0,,,,,
player,201010310nyj,nyj,ElliSh00,fumbles_rec,0,,,,,
player,201010310nyj,nyj,ElliSh00,fumbles_rec_yds,0,,,,,
player,201010310nyj,nyj,ElliSh00,fumbles_rec_td,0,,,,,
player,201010310nyj,nyj,ElliSh00,fumbles_forced,0,,,,,
player,201010310nyj,nyj,PoolBr20,def_int,0,,,,,
player,201010310nyj,nyj,PoolBr20,def_int_yds,0,,,,,
player,201010310nyj,nyj,PoolBr20,def_int_td,0,,,,,
player,201010310nyj,nyj,PoolBr20,def_int_long,0,,,,,
player,201010310nyj,nyj,PoolBr20,pass_defended,1,,,,,
player,201010310nyj,nyj,PoolBr20,sacks,0.0,,,,,
player,201010310nyj,nyj,PoolBr20,tackles_combined,2,,,,,
player,201010310nyj,nyj,PoolBr20,tackles_solo,1,,,,,
player,201010310nyj,nyj,PoolBr20,tackles_assists,1,,,,,
player,201010310nyj,nyj,PoolBr20,tackles_loss,1,,,,,
player,201010310nyj,nyj,PoolBr20,qb_hits,0,,,,,
player,201010310nyj,nyj,PoolBr20,fumbles_rec,0,,,,,
player,201010310nyj,nyj,PoolBr20,fumbles_rec_yds,0,,,,,
player,201010310nyj,nyj,PoolBr20,fumbles_rec_td,0,,,,,
player,201010310nyj,nyj,PoolBr20,fumbles_forced,0,,,,,
player,201010310nyj,nyj,TaylJa03,def_int,0,,,,,
player,201010310nyj,nyj,TaylJa03,def_int_yds,0,,,,,
player,201010310nyj,nyj,TaylJa03,def_int_td,0,,,,,
player,201010310nyj,nyj,TaylJa03,def_int_long,0,,,,,
player,201010310nyj,nyj,TaylJa03,pass_defended,0,,,,,
player,201010310nyj,nyj,TaylJa03,sacks,0.0,,,,,
player,201010310nyj,nyj,TaylJa03,tackles_combined,2,,,,,
player,201010310nyj,nyj,TaylJa03,tackles_solo,1,,,,,
player,201010310nyj,nyj,TaylJa03,tackles_assists,1,,,,,
player,201010310nyj,nyj,TaylJa03,tackles_loss,0,,,,,
player,201010310nyj,nyj,TaylJa03,qb_hits,0,,,,,
player,201010310nyj,nyj,TaylJa03,fumbles_rec,0,,,,,
player,201010310nyj,nyj,TaylJa03,fumbles_rec_yds,0,,,,,
player,201010310nyj,nyj,TaylJa03,fumbles_rec_td,0,,,,,
player,201010310nyj,nyj,TaylJa03,fumbles_forced,0,,,,,
player,201010310nyj,nyj,GholVe99,def_int,0,,,,,
player,201010310nyj,nyj,GholVe99,def_int_yds,0,,,,,
player,201010310nyj,nyj,GholVe99,def_int_td,0,,,,,
player,201010310nyj,nyj,GholVe99,def_int_long,0,,,,,
player,201010310nyj,nyj,GholVe99,pass_defended,0,,,,,
player,201010310nyj,nyj,GholVe99,sacks,0.0,,,,,
player,201010310nyj,nyj,GholVe99,tackles_combined,1,,,,,
player,201010310nyj,nyj,GholVe99,tackles_solo,1,,,,,
player,201010310nyj,nyj,GholVe99,tackles_assists,0,,,,,
player,201010310nyj,nyj,GholVe99,tackles_loss,0,,,,,
player,201010310nyj,nyj,GholVe99,qb_hits,0,,,,,
player,201010310nyj,nyj,GholVe99,fumbles_rec,0,,,,,
player,201010310nyj,nyj,GholVe99,fumbles_rec_yds,0,,,,,
player,201010310nyj,nyj,GholVe99,fumbles_rec_td,0,,,,,
player,201010310nyj,nyj,GholVe99,fumbles_forced,0,,,,,
player,201010310nyj,nyj,IhedJa00,def_int,0,,,,,
player,201010310nyj,nyj,IhedJa00,def_int_yds,0,,,,,
player,201010310nyj,nyj,IhedJa00,def_int_td,0,,,,,
player,201010310nyj,nyj,IhedJa00,def_int_long,0,,,,,
player,201010310nyj,nyj,IhedJa00,pass_defended,0,,,,,
player,201010310nyj,nyj,IhedJa00,sacks,0.0,,,,,
player,201010310nyj,nyj,IhedJa00,tackles_combined,1,,,,,
player,201010310nyj,nyj,IhedJa00,tackles_solo,1,,,,,
player,201010310nyj,nyj,IhedJa00,tackles_assists,0,,,,,
player,201010310nyj,nyj,IhedJa00,tackles_loss,0,,,,,
player,201010310nyj,nyj,IhedJa00,qb_hits,0,,,,,
player,201010310nyj,nyj,IhedJa00,fumbles_rec,0,,,,,
player,201010310nyj,nyj,IhedJa00,fumbles_rec_yds,0,,,,,
player,201010310nyj,nyj,IhedJa00,fumbles_rec_td,0,,,,,
player,201010310nyj,nyj,IhedJa00,fumbles_forced,0,,,,,
player,201010310nyj,nyj,TomlLa00,def_int,0,,,,,
player,201010310nyj,nyj,TomlLa00,def_int_yds,0,,,,,
player,201010310nyj,nyj,TomlLa00,def_int_td,0,,,,,
player,201010310nyj,nyj,TomlLa00,def_int_long,0,,,,,
player,201010310nyj,nyj,TomlLa00,pass_defended,0,,,,,
player,201010310nyj,nyj,TomlLa00,sacks,0.0,,,,,
player,201010310nyj,nyj,TomlLa00,tackles_combined,0,,,,,
player,201010310nyj,nyj,TomlLa00,tackles_solo,0,,,,,
player,201010310nyj,nyj,TomlLa00,tackles_assists,0,,,,,
player,201010310nyj,nyj,TomlLa00,tackles_loss,,,,,,
player,201010310nyj,nyj,TomlLa00,qb_hits,,,,,,
player,201010310nyj,nyj,TomlLa00,fumbles_rec,1,,,,,
player,201010310nyj,nyj,TomlLa00,fumbles_rec_yds,0,,,,,
player,201010310nyj,nyj,TomlLa00,fumbles_rec_td,0,,,,,
player,201010310nyj,nyj,TomlLa00,fumbles_forced,0,,,,,
player,201010310nyj,gnb,NelsJo00,kick_ret,1,,,,,
player,201010310nyj,gnb,NelsJo00,kick_ret_yds,5,,,,,
player,201010310nyj,gnb,NelsJo00,kick_ret_yds_per_ret,5.0,,,,,
player,201010310nyj,gnb,NelsJo00,kick_ret_td,0,,,,,
player,201010310nyj,gnb,NelsJo00,kick_ret_long,5,,,,,
player,201010310nyj,gnb,NelsJo00,punt_ret,0,,,,,
player,201010310nyj,gnb,NelsJo00,punt_ret_yds,0,,,,,
player,201010310nyj,gnb,NelsJo00,punt_ret_yds_per_ret,,,,,,
player,201010310nyj,gnb,NelsJo00,punt_ret_td,0,,,,,
player,201010310nyj,gnb,NelsJo00,punt_ret_long,0,,,,,
player,201010310nyj,nyj,LeonJi23,kick_ret,0,,,,,
player,201010310nyj,nyj,LeonJi23,kick_ret_yds,0,,,,,
player,201010310nyj,nyj,LeonJi23,kick_ret_yds_per_ret,,,,,,
player,201010310nyj,nyj,LeonJi23,kick_ret_td,0,,,,,
player,201010310nyj,nyj,LeonJi23,kick_ret_long,0,,,,,
player,201010310nyj,nyj,LeonJi23,punt_ret,1,,,,,
player,201010310nyj,nyj,LeonJi23,punt_ret_yds,0,,,,,
player,201010310nyj,nyj,LeonJi23,punt_ret_yds_per_ret,0.0,,,,,
player,201010310nyj,nyj,LeonJi23,punt_ret_td,0,,,,,
player,201010310nyj,nyj,LeonJi23,punt_ret_long,0,,,,,
player,201010310nyj,nyj,SmitBr01,kick_ret,4,,,,,
player,201010310nyj,nyj,SmitBr01,kick_ret_yds,121,,,,,
player,201010310nyj,nyj,SmitBr01,kick_ret_yds_per_ret,30.3,,,,,
player,201010310nyj,nyj,SmitBr01,kick_ret_td,0,,,,,
player,201010310nyj,nyj,SmitBr01,kick_ret_long,47,,,,,
player,201010310nyj,nyj,SmitBr01,punt_ret,0,,,,,
player,201010310nyj,nyj,SmitBr01,punt_ret_yds,0,,,,,
player,201010310nyj,nyj,SmitBr01,punt_ret_yds_per_ret,,,,,,
player,201010310nyj,nyj,SmitBr01,punt_ret_td,0,,,,,
player,201010310nyj,nyj,SmitBr01,punt_ret_long,0,,,,,
player,201010310nyj,gnb,MastTi99,xpm,,,,,,
player,201010310nyj,gnb,MastTi99,xpa,,,,,,
player,201010310nyj,gnb,MastTi99,fgm,,,,,,
player,201010310nyj,gnb,MastTi99,fga,,,,,,
player,201010310nyj,gnb,MastTi99,punt,8,,,,,
player,201010310nyj,gnb,MastTi99,punt_yds,352,,,,,
player,201010310nyj,gnb,MastTi99,punt_yds_per_punt,44.0,,,,,
player,201010310nyj,gnb,MastTi99,punt_long,55,,,,,
player,201010310nyj,gnb,CrosMa20,xpm,,,,,,
player,201010310nyj,gnb,CrosMa20,xpa,,,,,,
player,201010310nyj,gnb,CrosMa20,fgm,3,,,,,
player,201010310nyj,gnb,CrosMa20,fga,4,,,,,
player,201010310nyj,gnb,CrosMa20,punt,0,,,,,
player,201010310nyj,gnb,CrosMa20,punt_yds,0,,,,,
player,201010310nyj,gnb,CrosMa20,punt_yds_per_punt,,,,,,
player,201010310nyj,gnb,CrosMa20,punt_long,0,,,,,
player,201010310nyj,nyj,WeatSt20,xpm,,,,,,
player,201010310nyj,nyj,WeatSt20,xpa,,,,,,
player,201010310nyj,nyj,WeatSt20,fgm,,,,,,
player,201010310nyj,nyj,WeatSt20,fga,,,,,,
player,201010310nyj,nyj,WeatSt20,punt,5,,,,,
player,201010310nyj,nyj,WeatSt20,punt_yds,216,,,,,
player,201010310nyj,nyj,WeatSt20,punt_yds_per_punt,43.2,,,,,
player,201010310nyj,nyj,WeatSt20,punt_long,58,,,,,
player,201010310nyj,nyj,FolkNi20,xpm,,,,,,
player,201010310nyj,nyj,FolkNi20,xpa,,,,,,
player,201010310nyj,nyj,FolkNi20,fgm,,,,,,
player,201010310nyj,nyj,FolkNi20,fga,1,,,,,
player,201010310nyj,nyj,FolkNi20,punt,0,,,,,
player,201010310nyj,nyj,FolkNi20,punt_yds,0,,,,,
player,201010310nyj,nyj,FolkNi20,punt_yds_per_punt,,,,,,
player,201010310nyj,nyj,FolkNi20,punt_long,0,,,,,
