game,2010,3,20100926,201009260tam,pit,"Pittsburgh Steelers",38,tam,"Tampa Bay Buccaneers",13
player,201009260tam,pit,GayxWi99,tackles_solo,4,,,,,
player,201009260tam,pit,GayxWi99,tackles_assists,1,,,,,
player,201009260tam,pit,GayxWi99,tackles_loss,1,,,,,
player,201009260tam,pit,GayxWi99,qb_hits,1,,,,,
player,201009260tam,pit,GayxWi99,fumbles_rec,0,,,,,
player,201009260tam,pit,GayxWi99,fumbles_rec_yds,0,,,,,
player,201009260tam,pit,GayxWi99,fumbles_rec_td,0,,,,,
player,201009260tam,pit,GayxWi99,fumbles_forced,0,,,,,
player,201009260tam,pit,EasoNi20,def_int,0,,,,,
player,201009260tam,pit,EasoNi20,def_int_yds,0,,,,,
player,201009260tam,pit,EasoNi20,def_int_td,0,,,,,
player,201009260tam,pit,EasoNi20,def_int_long,0,,,,,
player,201009260tam,pit,EasoNi20,pass_defended,0,,,,,
player,201009260tam,pit,EasoNi20,sacks,1.0,,,,,
player,201009260tam,pit,EasoNi20,tackles_combined,1,,,,,
player,201009260tam,pit,EasoNi20,tackles_solo,1,,,,,
player,201009260tam,pit,EasoNi20,tackles_assists,0,,,,,
player,201009260tam,pit,EasoNi20,tackles_loss,1,,,,,
player,201009260tam,pit,EasoNi20,qb_hits,1,,,,,
player,201009260tam,pit,EasoNi20,fumbles_rec,0,,,,,
player,201009260tam,pit,EasoNi20,fumbles_rec_yds,0,,,,,
player,201009260tam,pit,EasoNi20,fumbles_rec_td,0,,,,,
player,201009260tam,pit,EasoNi20,fumbles_forced,0,,,,,
player,201009260tam,pit,WoriJa99,def_int,0,,,,,
player,201009260tam,pit,WoriJa99,def_int_yds,0,,,,,
player,201009260tam,pit,WoriJa99,def_int_td,0,,,,,
player,201009260tam,pit,WoriJa99,def_int_long,0,,,,,
player,201009260tam,pit,WoriJa99,pass_defended,0,,,,,
player,201009260tam,pit,WoriJa99,sacks,1.0,,,,,
player,201009260tam,pit,WoriJa99,tackles_combined,1,,,,,
player,201009260tam,pit,WoriJa99,tackles_solo,1,,,,,
player,201009260tam,pit,WoriJa99,tackles_assists,0,,,,,
player,201009260tam,pit,WoriJa99,tackles_loss,1,,,,,
player,201009260tam,pit,WoriJa99,qb_hits,1,,,,,
player,201009260tam,pit,WoriJa99,fumbles_rec,0,,,,,
player,201009260tam,pit,WoriJa99,fumbles_rec_yds,0,,,,,
player,201009260tam,pit,WoriJa99,fumbles_rec_td,0,,,,,
player,201009260tam,pit,WoriJa99,fumbles_forced,0,,,,,
player,201009260tam,pit,FootLa20,def_int,0,,,,,
player,201009260tam,pit,FootLa20,def_int_yds,0,,,,,
player,201009260tam,pit,FootLa20,def_int_td,0,,,,,
player,201009260tam,pit,FootLa20,def_int_long,0,,,,,
player,201009260tam,pit,FootLa20,pass_defended,0,,,,,
player,201009260tam,pit,FootLa20,sacks,0.0,,,,,
player,201009260tam,pit,FootLa20,tackles_combined,5,,,,,
player,201009260tam,pit,FootLa20,tackles_solo,4,,,,,
player,201009260tam,pit,FootLa20,tackles_assists,1,,,,,
player,201009260tam,pit,FootLa20,tackles_loss,0,,,,,
player,201009260tam,pit,FootLa20,qb_hits,0,,,,,
player,201009260tam,pit,FootLa20,fumbles_rec,0,,,,,
player,201009260tam,pit,FootLa20,fumbles_rec_yds,0,,,,,
player,201009260tam,pit,FootLa20,fumbles_rec_td,0,,,,,
player,201009260tam,pit,FootLa20,fumbles_forced,0,,,,,
player,201009260tam,pit,FoxxKe20,def_int,0,,,,,
player,201009260tam,pit,FoxxKe20,def_int_yds,0,,,,,
player,201009260tam,pit,FoxxKe20,def_int_td,0,,,,,
player,201009260tam,pit,FoxxKe20,def_int_long,0,,,,,
player,201009260tam,pit,FoxxKe20,pass_defended,0,,,,,
player,201009260tam,pit,FoxxKe20,sacks,0.0,,,,,
player,201009260tam,pit,FoxxKe20,tackles_combined,5,,,,,
player,201009260tam,pit,FoxxKe20,tackles_solo,4,,,,,
player,201009260tam,pit,FoxxKe20,tackles_assists,1,,,,,
player,201009260tam,pit,FoxxKe20,tackles_loss,0,,,,,
player,201009260tam,pit,FoxxKe20,qb_hits,0,,,,,
player,201009260tam,pit,FoxxKe20,fumbles_rec,0,,,,,
player,201009260tam,pit,FoxxKe20,fumbles_rec_yds,0,,,,,
player,201009260tam,pit,FoxxKe20,fumbles_rec_td,0,,,,,
player,201009260tam,pit,FoxxKe20,fumbles_forced,0,,,,,
player,201009260tam,pit,AlleWi21,def_int,0,,,,,
player,201009260tam,pit,AlleWi21,def_int_yds,0,,,,,
player,201009260tam,pit,AlleWi21,def_int_td,0,,,,,
player,201009260tam,pit,AlleWi21,def_int_long,0,,,,,
player,201009260tam,pit,AlleWi21,pass_defended,0,,,,,
player,201009260tam,pit,AlleWi21,sacks,0.0,,,,,
player,201009260tam,pit,AlleWi21,tackles_combined,4,,,,,
player,201009260tam,pit,AlleWi21,tackles_solo,3,,,,,
player,201009260tam,pit,AlleWi21,tackles_assists,1,,,,,
player,201009260tam,pit,AlleWi21,tackles_loss,0,,,,,
player,201009260tam,pit,AlleWi21,qb_hits,0,,,,,
player,201009260tam,pit,AlleWi21,fumbles_rec,0,,,,,
player,201009260tam,pit,AlleWi21,fumbles_rec_yds,0,,,,,
player,201009260tam,pit,AlleWi21,fumbles_rec_td,0,,,,,
player,201009260tam,pit,AlleWi21,fumbles_forced,0,,,,,
player,201009260tam,pit,FarrJa99,def_int,0,,,,,
player,201009260tam,pit,FarrJa99,def_int_yds,0,,,,,
player,201009260tam,pit,FarrJa99,def_int_td,0,,,,,
player,201009260tam,pit,FarrJa99,def_int_long,0,,,,,
player,201009260tam,pit,FarrJa99,pass_defended,0,,,,,
player,201009260tam,pit,FarrJa99,sacks,0.0,,,,,
player,201009260tam,pit,FarrJa99,tackles_combined,4,,,,,
player,201009260tam,pit,FarrJa99,tackles_solo,3,,,,,
player,201009260tam,pit,FarrJa99,tackles_assists,1,,,,,
player,201009260tam,pit,FarrJa99,tackles_loss,1,,,,,
player,201009260tam,pit,FarrJa99,qb_hits,0,,,,,
player,201009260tam,pit,FarrJa99,fumbles_rec,0,,,,,
player,201009260tam,pit,FarrJa99,fumbles_rec_yds,0,,,,,
player,201009260tam,pit,FarrJa99,fumbles_rec_td,0,,,,,
player,201009260tam,pit,FarrJa99,fumbles_forced,1,,,,,
player,201009260tam,pit,McFaBr20,def_int,0,,,,,
player,201009260tam,pit,McFaBr20,def_int_yds,0,,,,,
player,201009260tam,pit,McFaBr20,def_int_td,0,,,,,
player,201009260tam,pit,McFaBr20,def_int_long,0,,,,,
player,201009260tam,pit,McFaBr20,pass_defended,1,,,,,
player,201009260tam,pit,McFaBr20,sacks,0.0,,,,,
player,201009260tam,pit,McFaBr20,tackles_combined,4,,,,,
player,201009260tam,pit,McFaBr20,tackles_solo,4,,,,,
player,201009260tam,pit,McFaBr20,tackles_assists,0,,,,,
player,201009260tam,pit,McFaBr20,tackles_loss,0,,,,,
player,201009260tam,pit,McFaBr20,qb_hits,0,,,,,
player,201009260tam,pit,McFaBr20,fumbles_rec,0,,,,,
player,201009260tam,pit,McFaBr20,fumbles_rec_yds,0,,,,,
player,201009260tam,pit,McFaBr20,fumbles_rec_td,0,,,,,
player,201009260tam,pit,McFaBr20,fumbles_forced,0,,,,,
player,201009260tam,pit,PolaTr99,def_int,0,,,,,
player,201009260tam,pit,PolaTr99,def_int_yds,0,,,,,
player,201009260tam,pit,PolaTr99,def_int_td,0,,,,,
player,201009260tam,pit,PolaTr99,def_int_long,0,,,,,
player,201009260tam,pit,PolaTr99,pass_defended,0,,,,,
player,201009260tam,pit,PolaTr99,sacks,0.0,,,,,
player,201009260tam,pit,PolaTr99,tackles_combined,4,,,,,
player,201009260tam,pit,PolaTr99,tackles_solo,4,,,,,
player,201009260tam,pit,PolaTr99,tackles_assists,0,,,,,
player,201009260tam,pit,PolaTr99,tackles_loss,0,,,,,
player,201009260tam,pit,PolaTr99,qb_hits,0,,,,,
player,201009260tam,pit,PolaTr99,fumbles_rec,0,,,,,
player,201009260tam,pit,PolaTr99,fumbles_rec_yds,0,,,,,
player,201009260tam,pit,PolaTr99,fumbles_rec_td,0,,,,,
player,201009260tam,pit,PolaTr99,fumbles_forced,0,,,,,
player,201009260tam,pit,ClarRy20,def_int,0,,,,,
player,201009260tam,pit,ClarRy20,def_int_yds,0,,,,,
player,201009260tam,pit,ClarRy20,def_int_td,0,,,,,
player,201009260tam,pit,ClarRy20,def_int_long,0,,,,,
player,201009260tam,pit,ClarRy20,pass_defended,0,,,,,
player,201009260tam,pit,ClarRy20,sacks,0.0,,,,,
player,201009260tam,pit,ClarRy20,tackles_combined,3,,,,,
player,201009260tam,pit,ClarRy20,tackles_solo,3,,,,,
player,201009260tam,pit,ClarRy20,tackles_assists,0,,,,,
player,201009260tam,pit,ClarRy20,tackles_loss,0,,,,,
player,201009260tam,pit,ClarRy20,qb_hits,0,,,,,
player,201009260tam,pit,ClarRy20,fumbles_rec,1,,,,,
player,201009260tam,pit,ClarRy20,fumbles_rec_yds,5,,,,,
player,201009260tam,pit,ClarRy20,fumbles_rec_td,0,,,,,
player,201009260tam,pit,ClarRy20,fumbles_forced,0,,,,,
player,201009260tam,pit,HarrJa23,def_int,0,,,,,
player,201009260tam,pit,HarrJa23,def_int_yds,0,,,,,
player,201009260tam,pit,HarrJa23,def_int_td,0,,,,,
player,201009260tam,pit,HarrJa23,def_int_long,0,,,,,
player,201009260tam,pit,HarrJa23,pass_defended,0,,,,,
player,201009260tam,pit,HarrJa23,sacks,0.0,,,,,
player,201009260tam,pit,HarrJa23,tackles_combined,3,,,,,
player,201009260tam,pit,HarrJa23,tackles_solo,3,,,,,
player,201009260tam,pit,HarrJa23,tackles_assists,0,,,,,
player,201009260tam,pit,HarrJa23,tackles_loss,0,,,,,
player,201009260tam,pit,HarrJa23,qb_hits,1,,,,,
player,201009260tam,pit,HarrJa23,fumbles_rec,0,,,,,
player,201009260tam,pit,HarrJa23,fumbles_rec_yds,0,,,,,
player,201009260tam,pit,HarrJa23,fumbles_rec_td,0,,,,,
player,201009260tam,pit,HarrJa23,fumbles_forced,0,,,,,
player,201009260tam,pit,MundRy00,def_int,0,,,,,
player,201009260tam,pit,MundRy00,def_int_yds,0,,,,,
player,201009260tam,pit,MundRy00,def_int_td,0,,,,,
player,201009260tam,pit,MundRy00,def_int_long,0,,,,,
player,201009260tam,pit,MundRy00,pass_defended,0,,,,,
player,201009260tam,pit,MundRy00,sacks,0.0,,,,,
player,201009260tam,pit,MundRy00,tackles_combined,3,,,,,
player,201009260tam,pit,MundRy00,tackles_solo,3,,,,,
player,201009260tam,pit,MundRy00,tackles_assists,0,,,,,
player,201009260tam,pit,MundRy00,tackles_loss,0,,,,,
player,201009260tam,pit,MundRy00,qb_hits,0,,,,,
player,201009260tam,pit,MundRy00,fumbles_rec,0,,,,,
player,201009260tam,pit,MundRy00,fumbles_rec_yds,0,,,,,
player,201009260tam,pit,MundRy00,fumbles_rec_td,0,,,,,
player,201009260tam,pit,MundRy00,fumbles_forced,0,,,,,
player,201009260tam,pit,TaylIk20,def_int,0,,,,,
player,201009260tam,pit,TaylIk20,def_int_yds,0,,,,,
player,201009260tam,pit,TaylIk20,def_int_td,0,,,,,
player,201009260tam,pit,TaylIk20,def_int_long,0,,,,,
player,201009260tam,pit,TaylIk20,pass_defended,0,,,,,
player,201009260tam,pit,TaylIk20,sacks,0.0,,,,,
player,201009260tam,pit,TaylIk20,tackles_combined,3,,,,,
player,201009260tam,pit,TaylIk20,tackles_solo,3,,,,,
player,201009260tam,pit,TaylIk20,tackles_assists,0,,,,,
player,201009260tam,pit,TaylIk20,tackles_loss,0,,,,,
player,201009260tam,pit,TaylIk20,qb_hits,0,,,,,
player,201009260tam,pit,TaylIk20,fumbles_rec,0,,,,,
player,201009260tam,pit,TaylIk20,fumbles_rec_yds,0,,,,,
player,201009260tam,pit,TaylIk20,fumbles_rec_td,0,,,,,
player,201009260tam,pit,TaylIk20,fumbles_forced,0,,,,,
player,201009260tam,pit,WoodLa99,def_int,0,,,,,
player,201009260tam,pit,WoodLa99,def_int_yds,0,,,,,
player,201009260tam,pit,WoodLa99,def_int_td,0,,,,,
player,201009260tam,pit,WoodLa99,def_int_long,0,,,,,
player,201009260tam,pit,WoodLa99,pass_defended,1,,,,,
player,201009260tam,pit,WoodLa99,sacks,0.0,,,,,
player,201009260tam,pit,WoodLa99,tackles_combined,3,,,,,
player,201009260tam,pit,WoodLa99,tackles_solo,2,,,,,
player,201009260tam,pit,WoodLa99,tackles_assists,1,,,,,
player,201009260tam,pit,WoodLa99,tackles_loss,0,,,,,
player,201009260tam,pit,WoodLa99,qb_hits,1,,,,,
player,201009260tam,pit,WoodLa99,fumbles_rec,0,,,,,
player,201009260tam,pit,WoodLa99,fumbles_rec_yds,0,,,,,
player,201009260tam,pit,WoodLa99,fumbles_rec_td,0,,,,,
player,201009260tam,pit,WoodLa99,fumbles_forced,0,,,,,
player,201009260tam,pit,BattAr00,def_int,0,,,,,
player,201009260tam,pit,BattAr00,def_int_yds,0,,,,,
player,201009260tam,pit,BattAr00,def_int_td,0,,,,,
player,201009260tam,pit,BattAr00,def_int_long,0,,,,,
player,201009260tam,pit,BattAr00,pass_defended,0,,,,,
player,201009260tam,pit,BattAr00,sacks,0.0,,,,,
player,201009260tam,pit,BattAr00,tackles_combined,1,,,,,
player,201009260tam,pit,BattAr00,tackles_solo,1,,,,,
player,201009260tam,pit,BattAr00,tackles_assists,0,,,,,
player,201009260tam,pit,BattAr00,tackles_loss,0,,,,,
player,201009260tam,pit,BattAr00,qb_hits,0,,,,,
player,201009260tam,pit,BattAr00,fumbles_rec,0,,,,,
player,201009260tam,pit,BattAr00,fumbles_rec_yds,0,,,,,
player,201009260tam,pit,BattAr00,fumbles_rec_td,0,,,,,
player,201009260tam,pit,BattAr00,fumbles_forced,0,,,,,
player,201009260tam,pit,BrowAn04,def_int,0,,,,,
player,201009260tam,pit,BrowAn04,def_int_yds,0,,,,,
player,201009260tam,pit,BrowAn04,def_int_td,0,,,,,
player,201009260tam,pit,BrowAn04,def_int_long,0,,,,,
player,201009260tam,pit,BrowAn04,pass_defended,0,,,,,
player,201009260tam,pit,BrowAn04,sacks,0.0,,,,,
player,201009260tam,pit,BrowAn04,tackles_combined,1,,,,,
player,201009260tam,pit,BrowAn04,tackles_solo,1,,,,,
player,201009260tam,pit,BrowAn04,tackles_assists,0,,,,,
player,201009260tam,pit,BrowAn04,tackles_loss,0,,,,,
player,201009260tam,pit,BrowAn04,qb_hits,0,,,,,
player,201009260tam,pit,BrowAn04,fumbles_rec,0,,,,,
player,201009260tam,pit,BrowAn04,fumbles_rec_yds,0,,,,,
player,201009260tam,pit,BrowAn04,fumbles_rec_td,0,,,,,
player,201009260tam,pit,BrowAn04,fumbles_forced,0,,,,,
player,201009260tam,pit,HokeCh20,def_int,0,,,,,
player,201009260tam,pit,HokeCh20,def_int_yds,0,,,,,
player,201009260tam,pit,HokeCh20,def_int_td,0,,,,,
player,201009260tam,pit,HokeCh20,def_int_long,0,,,,,
player,201009260tam,pit,HokeCh20,pass_defended,0,,,,,
player,201009260tam,pit,HokeCh20,sacks,0.0,,,,,
player,201009260tam,pit,HokeCh20,tackles_combined,1,,,,,
player,201009260tam,pit,HokeCh20,tackles_solo,1,,,,,
player,201009260tam,pit,HokeCh20,tackles_assists,0,,,,,
player,201009260tam,pit,HokeCh20,tackles_loss,0,,,,,
player,201009260tam,pit,HokeCh20,qb_hits,0,,,,,
player,201009260tam,pit,HokeCh20,fumbles_rec,0,,,,,
player,201009260tam,pit,HokeCh20,fumbles_rec_yds,0,,,,,
player,201009260tam,pit,HokeCh20,fumbles_rec_td,0,,,,,
player,201009260tam,pit,HokeCh20,fumbles_forced,0,,,,,
player,201009260tam,pit,MadiAn20,def_int,0,,,,,
player,201009260tam,pit,MadiAn20,def_int_yds,0,,,,,
player,201009260tam,pit,MadiAn20,def_int_td,0,,,,,
player,201009260tam,pit,MadiAn20,def_int_long,0,,,,,
player,201009260tam,pit,MadiAn20,pass_defended,0,,,,,
player,201009260tam,pit,MadiAn20,sacks,0.0,,,,,
player,201009260tam,pit,MadiAn20,tackles_combined,1,,,,,
player,201009260tam,pit,MadiAn20,tackles_solo,1,,,,,
player,201009260tam,pit,MadiAn20,tackles_assists,0,,,,,
player,201009260tam,pit,MadiAn20,tackles_loss,0,,,,,
player,201009260tam,pit,MadiAn20,qb_hits,0,,,,,
player,201009260tam,pit,MadiAn20,fumbles_rec,0,,,,,
player,201009260tam,pit,MadiAn20,fumbles_rec_yds,0,,,,,
player,201009260tam,pit,MadiAn20,fumbles_rec_td,0,,,,,
player,201009260tam,pit,MadiAn20,fumbles_forced,0,,,,,
player,201009260tam,pit,SmitAa99,def_int,0,,,,,
player,201009260tam,pit,SmitAa99,def_int_yds,0,,,,,
player,201009260tam,pit,SmitAa99,def_int_td,0,,,,,
player,201009260tam,pit,SmitAa99,def_int_long,0,,,,,
player,201009260tam,pit,SmitAa99,pass_defended,0,,,,,
player,201009260tam,pit,SmitAa99,sacks,0.0,,,,,
player,201009260tam,pit,SmitAa99,tackles_combined,1,,,,,
player,201009260tam,pit,SmitAa99,tackles_solo,1,,,,,
player,201009260tam,pit,SmitAa99,tackles_assists,0,,,,,
player,201009260tam,pit,SmitAa99,tackles_loss,0,,,,,
player,201009260tam,pit,SmitAa99,qb_hits,0,,,,,
player,201009260tam,pit,SmitAa99,fumbles_rec,0,,,,,
player,201009260tam,pit,SmitAa99,fumbles_rec_yds,0,,,,,
player,201009260tam,pit,SmitAa99,fumbles_rec_td,0,,,,,
player,201009260tam,pit,SmitAa99,fumbles_forced,0,,,,,
player,201009260tam,pit,HoodEv99,def_int,0,,,,,
player,201009260tam,pit,HoodEv99,def_int_yds,0,,,,,
player,201009260tam,pit,HoodEv99,def_int_td,0,,,,,
player,201009260tam,pit,HoodEv99,def_int_long,0,,,,,
player,201009260tam,pit,HoodEv99,pass_defended,1,,,,,
player,201009260tam,pit,HoodEv99,sacks,0.0,,,,,
player,201009260tam,pit,HoodEv99,tackles_combined,0,,,,,
player,201009260tam,pit,HoodEv99,tackles_solo,0,,,,,
player,201009260tam,pit,HoodEv99,tackles_assists,0,,,,,
player,201009260tam,pit,HoodEv99,tackles_loss,0,,,,,
player,201009260tam,pit,HoodEv99,qb_hits,0,,,,,
player,201009260tam,pit,HoodEv99,fumbles_rec,0,,,,,
player,201009260tam,pit,HoodEv99,fumbles_rec_yds,0,,,,,
player,201009260tam,pit,HoodEv99,fumbles_rec_td,0,,,,,
player,201009260tam,pit,HoodEv99,fumbles_forced,0,,,,,
player,201009260tam,tam,BlacQu99,def_int,1,,,,,
player,201009260tam,tam,BlacQu99,def_int_yds,4,,,,,
player,201009260tam,tam,BlacQu99,def_int_td,0,,,,,
player,201009260tam,tam,BlacQu99,def_int_long,4,,,,,
player,201009260tam,tam,BlacQu99,pass_defended,1,,,,,
player,201009260tam,tam,BlacQu99,sacks,0.0,,,,,
player,201009260tam,tam,BlacQu99,tackles_combined,4,,,,,
player,201009260tam,tam,BlacQu99,tackles_solo,4,,,,,
player,201009260tam,tam,BlacQu99,tackles_assists,0,,,,,
player,201009260tam,tam,BlacQu99,tackles_loss,0,,,,,
player,201009260tam,tam,BlacQu99,qb_hits,0,,,,,
player,201009260tam,tam,BlacQu99,fumbles_rec,0,,,,,
player,201009260tam,tam,BlacQu99,fumbles_rec_yds,0,,,,,
player,201009260tam,tam,BlacQu99,fumbles_rec_td,0,,,,,
player,201009260tam,tam,BlacQu99,fumbles_forced,0,,,,,
player,201009260tam,tam,TaliAq99,def_int,1,,,,,
player,201009260tam,tam,TaliAq99,def_int_yds,0,,,,,
player,201009260tam,tam,TaliAq99,def_int_td,0,,,,,
player,201009260tam,tam,TaliAq99,def_int_long,0,,,,,
player,201009260tam,tam,TaliAq99,pass_defended,1,,,,,
player,201009260tam,tam,TaliAq99,sacks,0.0,,,,,
player,201009260tam,tam,TaliAq99,tackles_combined,3,,,,,
player,201009260tam,tam,TaliAq99,tackles_solo,3,,,,,
player,201009260tam,tam,TaliAq99,tackles_assists,0,,,,,
player,201009260tam,tam,TaliAq99,tackles_loss,0,,,,,
player,201009260tam,tam,TaliAq99,qb_hits,0,,,,,
player,201009260tam,tam,TaliAq99,fumbles_rec,0,,,,,
player,201009260tam,tam,TaliAq99,fumbles_rec_yds,0,,,,,
player,201009260tam,tam,TaliAq99,fumbles_rec_td,0,,,,,
player,201009260tam,tam,TaliAq99,fumbles_forced,0,,,,,
player,201009260tam,tam,BarbRo00,def_int,0,,,,,
player,201009260tam,tam,BarbRo00,def_int_yds,0,,,,,
player,201009260tam,tam,BarbRo00,def_int_td,0,,,,,
player,201009260tam,tam,BarbRo00,def_int_long,0,,,,,
player,201009260tam,tam,BarbRo00,pass_defended,0,,,,,
player,201009260tam,tam,BarbRo00,sacks,0.0,,,,,
player,201009260tam,tam,BarbRo00,tackles_combined,9,,,,,
player,201009260tam,tam,BarbRo00,tackles_solo,8,,,,,
player,201009260tam,tam,BarbRo00,tackles_assists,1,,,,,
player,201009260tam,tam,BarbRo00,tackles_loss,2,,,,,
player,201009260tam,tam,BarbRo00,qb_hits,0,,,,,
player,201009260tam,tam,BarbRo00,fumbles_rec,0,,,,,
player,201009260tam,tam,BarbRo00,fumbles_rec_yds,0,,,,,
player,201009260tam,tam,BarbRo00,fumbles_rec_td,0,,,,,
player,201009260tam,tam,BarbRo00,fumbles_forced,0,,,,,
player,201009260tam,tam,RuudBa20,def_int,0,,,,,
player,201009260tam,tam,RuudBa20,def_int_yds,0,,,,,
player,201009260tam,tam,RuudBa20,def_int_td,0,,,,,
player,201009260tam,tam,RuudBa20,def_int_long,0,,,,,
player,201009260tam,tam,RuudBa20,pass_defended,0,,,,,
player,201009260tam,tam,RuudBa20,sacks,0.0,,,,,
player,201009260tam,tam,RuudBa20,tackles_combined,9,,,,,
player,201009260tam,tam,RuudBa20,tackles_solo,3,,,,,
player,201009260tam,tam,RuudBa20,tackles_assists,6,,,,,
player,201009260tam,tam,RuudBa20,tackles_loss,0,,,,,
player,201009260tam,tam,RuudBa20,qb_hits,0,,,,,
player,201009260tam,tam,RuudBa20,fumbles_rec,0,,,,,
player,201009260tam,tam,RuudBa20,fumbles_rec_yds,0,,,,,
player,201009260tam,tam,RuudBa20,fumbles_rec_td,0,,,,,
player,201009260tam,tam,RuudBa20,fumbles_forced,0,,,,,
player,201009260tam,tam,GrimCo99,def_int,0,,,,,
player,201009260tam,tam,GrimCo99,def_int_yds,0,,,,,
player,201009260tam,tam,GrimCo99,def_int_td,0,,,,,
player,201009260tam,tam,GrimCo99,def_int_long,0,,,,,
player,201009260tam,tam,GrimCo99,pass_defended,0,,,,,
player,201009260tam,tam,GrimCo99,sacks,0.0,,,,,
player,201009260tam,tam,GrimCo99,tackles_combined,7,,,,,
player,201009260tam,tam,GrimCo99,tackles_solo,6,,,,,
player,201009260tam,tam,GrimCo99,tackles_assists,1,,,,,
player,201009260tam,tam,GrimCo99,tackles_loss,0,,,,,
player,201009260tam,tam,GrimCo99,qb_hits,0,,,,,
player,201009260tam,tam,GrimCo99,fumbles_rec,0,,,,,
player,201009260tam,tam,GrimCo99,fumbles_rec_yds,0,,,,,
player,201009260tam,tam,GrimCo99,fumbles_rec_td,0,,,,,
player,201009260tam,tam,GrimCo99,fumbles_forced,0,,,,,
player,201009260tam,tam,HayeGe98,def_int,0,,,,,
player,201009260tam,tam,HayeGe98,def_int_yds,0,,,,,
player,201009260tam,tam,HayeGe98,def_int_td,0,,,,,
player,201009260tam,tam,HayeGe98,def_int_long,0,,,,,
player,201009260tam,tam,HayeGe98,pass_defended,0,,,,,
player,201009260tam,tam,HayeGe98,sacks,0.0,,,,,
player,201009260tam,tam,HayeGe98,tackles_combined,5,,,,,
player,201009260tam,tam,HayeGe98,tackles_solo,5,,,,,
player,201009260tam,tam,HayeGe98,tackles_assists,0,,,,,
player,201009260tam,tam,HayeGe98,tackles_loss,1,,,,,
player,201009260tam,tam,HayeGe98,qb_hits,0,,,,,
player,201009260tam,tam,HayeGe98,fumbles_rec,0,,,,,
player,201009260tam,tam,HayeGe98,fumbles_rec_yds,0,,,,,
player,201009260tam,tam,HayeGe98,fumbles_rec_td,0,,,,,
player,201009260tam,tam,HayeGe98,fumbles_forced,0,,,,,
player,201009260tam,tam,JoneSe20,def_int,0,,,,,
player,201009260tam,tam,JoneSe20,def_int_yds,0,,,,,
player,201009260tam,tam,JoneSe20,def_int_td,0,,,,,
player,201009260tam,tam,JoneSe20,def_int_long,0,,,,,
player,201009260tam,tam,JoneSe20,pass_defended,0,,,,,
player,201009260tam,tam,JoneSe20,sacks,0.0,,,,,
player,201009260tam,tam,JoneSe20,tackles_combined,5,,,,,
player,201009260tam,tam,JoneSe20,tackles_solo,4,,,,,
player,201009260tam,tam,JoneSe20,tackles_assists,1,,,,,
player,201009260tam,tam,JoneSe20,tackles_loss,0,,,,,
player,201009260tam,tam,JoneSe20,qb_hits,0,,,,,
player,201009260tam,tam,JoneSe20,fumbles_rec,0,,,,,
player,201009260tam,tam,JoneSe20,fumbles_rec_yds,0,,,,,
player,201009260tam,tam,JoneSe20,fumbles_rec_td,0,,,,,
player,201009260tam,tam,JoneSe20,fumbles_forced,0,,,,,
player,201009260tam,tam,HaywAd98,def_int,0,,,,,
player,201009260tam,tam,HaywAd98,def_int_yds,0,,,,,
player,201009260tam,tam,HaywAd98,def_int_td,0,,,,,
player,201009260tam,tam,HaywAd98,def_int_long,0,,,,,
player,201009260tam,tam,HaywAd98,pass_defended,0,,,,,
player,201009260tam,tam,HaywAd98,sacks,0.0,,,,,
player,201009260tam,tam,HaywAd98,tackles_combined,2,,,,,
player,201009260tam,tam,HaywAd98,tackles_solo,2,,,,,
player,201009260tam,tam,HaywAd98,tackles_assists,0,,,,,
player,201009260tam,tam,HaywAd98,tackles_loss,0,,,,,
player,201009260tam,tam,HaywAd98,qb_hits,0,,,,,
player,201009260tam,tam,HaywAd98,fumbles_rec,0,,,,,
player,201009260tam,tam,HaywAd98,fumbles_rec_yds,0,,,,,
player,201009260tam,tam,HaywAd98,fumbles_rec_td,0,,,,,
player,201009260tam,tam,HaywAd98,fumbles_forced,0,,,,,
player,201009260tam,tam,WhitGr99,def_int,0,,,,,
player,201009260tam,tam,WhitGr99,def_int_yds,0,,,,,
player,201009260tam,tam,WhitGr99,def_int_td,0,,,,,
player,201009260tam,tam,WhitGr99,def_int_long,0,,,,,
player,201009260tam,tam,WhitGr99,pass_defended,0,,,,,
player,201009260tam,tam,WhitGr99,sacks,0.0,,,,,
player,201009260tam,tam,WhitGr99,tackles_combined,2,,,,,
player,201009260tam,tam,WhitGr99,tackles_solo,1,,,,,
player,201009260tam,tam,WhitGr99,tackles_assists,1,,,,,
player,201009260tam,tam,WhitGr99,tackles_loss,,,,,,
player,201009260tam,tam,WhitGr99,qb_hits,,,,,,
player,201009260tam,tam,WhitGr99,fumbles_rec,0,,,,,
player,201009260tam,tam,WhitGr99,fumbles_rec_yds,0,,,,,
player,201009260tam,tam,WhitGr99,fumbles_rec_td,0,,,,,
player,201009260tam,tam,WhitGr99,fumbles_forced,0,,,,,
player,201009260tam,tam,BiggE.99,def_int,0,,,,,
player,201009260tam,tam,BiggE.99,def_int_yds,0,,,,,
player,201009260tam,tam,BiggE.99,def_int_td,0,,,,,
player,201009260tam,tam,BiggE.99,def_int_long,0,,,,,
player,201009260tam,tam,BiggE.99,pass_defended,0,,,,,
player,201009260tam,tam,BiggE.99,sacks,0.0,,,,,
player,201009260tam,tam,BiggE.99,tackles_combined,1,,,,,
