game,2010,14,20101212,201012120pit,cin,"Cincinnati Bengals",7,pit,"Pittsburgh Steelers",23
player,201012120pit,pit,MundRy00,tackles_assists,0,,,,,
player,201012120pit,pit,MundRy00,tackles_loss,0,,,,,
player,201012120pit,pit,MundRy00,qb_hits,0,,,,,
player,201012120pit,pit,MundRy00,fumbles_rec,0,,,,,
player,201012120pit,pit,MundRy00,fumbles_rec_yds,0,,,,,
player,201012120pit,pit,MundRy00,fumbles_rec_td,0,,,,,
player,201012120pit,pit,MundRy00,fumbles_forced,0,,,,,
player,201012120pit,pit,TaylIk20,def_int,0,,,,,
player,201012120pit,pit,TaylIk20,def_int_yds,0,,,,,
player,201012120pit,pit,TaylIk20,def_int_td,0,,,,,
player,201012120pit,pit,TaylIk20,def_int_long,0,,,,,
player,201012120pit,pit,TaylIk20,pass_defended,0,,,,,
player,201012120pit,pit,TaylIk20,sacks,0.0,,,,,
player,201012120pit,pit,TaylIk20,tackles_combined,2,,,,,
player,201012120pit,pit,TaylIk20,tackles_solo,2,,,,,
player,201012120pit,pit,TaylIk20,tackles_assists,0,,,,,
player,201012120pit,pit,TaylIk20,tackles_loss,0,,,,,
player,201012120pit,pit,TaylIk20,qb_hits,0,,,,,
player,201012120pit,pit,TaylIk20,fumbles_rec,0,,,,,
player,201012120pit,pit,TaylIk20,fumbles_rec_yds,0,,,,,
player,201012120pit,pit,TaylIk20,fumbles_rec_td,0,,,,,
player,201012120pit,pit,TaylIk20,fumbles_forced,0,,,,,
player,201012120pit,pit,AlleWi21,def_int,0,,,,,
player,201012120pit,pit,AlleWi21,def_int_yds,0,,,,,
player,201012120pit,pit,AlleWi21,def_int_td,0,,,,,
player,201012120pit,pit,AlleWi21,def_int_long,0,,,,,
player,201012120pit,pit,AlleWi21,pass_defended,0,,,,,
player,201012120pit,pit,AlleWi21,sacks,0.0,,,,,
player,201012120pit,pit,AlleWi21,tackles_combined,1,,,,,
player,201012120pit,pit,AlleWi21,tackles_solo,1,,,,,
player,201012120pit,pit,AlleWi21,tackles_assists,0,,,,,
player,201012120pit,pit,AlleWi21,tackles_loss,0,,,,,
player,201012120pit,pit,AlleWi21,qb_hits,0,,,,,
player,201012120pit,pit,AlleWi21,fumbles_rec,0,,,,,
player,201012120pit,pit,AlleWi21,fumbles_rec_yds,0,,,,,
player,201012120pit,pit,AlleWi21,fumbles_rec_td,0,,,,,
player,201012120pit,pit,AlleWi21,fumbles_forced,0,,,,,
player,201012120pit,pit,HokeCh20,def_int,0,,,,,
player,201012120pit,pit,HokeCh20,def_int_yds,0,,,,,
player,201012120pit,pit,HokeCh20,def_int_td,0,,,,,
player,201012120pit,pit,HokeCh20,def_int_long,0,,,,,
player,201012120pit,pit,HokeCh20,pass_defended,0,,,,,
player,201012120pit,pit,HokeCh20,sacks,0.0,,,,,
player,201012120pit,pit,HokeCh20,tackles_combined,1,,,,,
player,201012120pit,pit,HokeCh20,tackles_solo,1,,,,,
player,201012120pit,pit,HokeCh20,tackles_assists,0,,,,,
player,201012120pit,pit,HokeCh20,tackles_loss,0,,,,,
player,201012120pit,pit,HokeCh20,qb_hits,0,,,,,
player,201012120pit,pit,HokeCh20,fumbles_rec,0,,,,,
player,201012120pit,pit,HokeCh20,fumbles_rec_yds,0,,,,,
player,201012120pit,pit,HokeCh20,fumbles_rec_td,0,,,,,
player,201012120pit,pit,HokeCh20,fumbles_forced,0,,,,,
player,201012120pit,pit,SylvSt99,def_int,0,,,,,
player,201012120pit,pit,SylvSt99,def_int_yds,0,,,,,
player,201012120pit,pit,SylvSt99,def_int_td,0,,,,,
player,201012120pit,pit,SylvSt99,def_int_long,0,,,,,
player,201012120pit,pit,SylvSt99,pass_defended,0,,,,,
player,201012120pit,pit,SylvSt99,sacks,0.0,,,,,
player,201012120pit,pit,SylvSt99,tackles_combined,1,,,,,
player,201012120pit,pit,SylvSt99,tackles_solo,1,,,,,
player,201012120pit,pit,SylvSt99,tackles_assists,0,,,,,
player,201012120pit,pit,SylvSt99,tackles_loss,0,,,,,
player,201012120pit,pit,SylvSt99,qb_hits,0,,,,,
player,201012120pit,pit,SylvSt99,fumbles_rec,0,,,,,
player,201012120pit,pit,SylvSt99,fumbles_rec_yds,0,,,,,
player,201012120pit,pit,SylvSt99,fumbles_rec_td,0,,,,,
player,201012120pit,pit,SylvSt99,fumbles_forced,0,,,,,
player,201012120pit,pit,WoriJa99,def_int,0,,,,,
player,201012120pit,pit,WoriJa99,def_int_yds,0,,,,,
player,201012120pit,pit,WoriJa99,def_int_td,0,,,,,
player,201012120pit,pit,WoriJa99,def_int_long,0,,,,,
player,201012120pit,pit,WoriJa99,pass_defended,0,,,,,
player,201012120pit,pit,WoriJa99,sacks,0.0,,,,,
player,201012120pit,pit,WoriJa99,tackles_combined,1,,,,,
player,201012120pit,pit,WoriJa99,tackles_solo,1,,,,,
player,201012120pit,pit,WoriJa99,tackles_assists,0,,,,,
player,201012120pit,pit,WoriJa99,tackles_loss,0,,,,,
player,201012120pit,pit,WoriJa99,qb_hits,0,,,,,
player,201012120pit,pit,WoriJa99,fumbles_rec,0,,,,,
player,201012120pit,pit,WoriJa99,fumbles_rec_yds,0,,,,,
player,201012120pit,pit,WoriJa99,fumbles_rec_td,0,,,,,
player,201012120pit,pit,WoriJa99,fumbles_forced,0,,,,,
player,201012120pit,pit,HarrJa23,def_int,,,,,,
player,201012120pit,pit,HarrJa23,def_int_yds,,,,,,
player,201012120pit,pit,HarrJa23,def_int_td,,,,,,
player,201012120pit,pit,HarrJa23,def_int_long,,,,,,
player,201012120pit,pit,HarrJa23,pass_defended,0,,,,,
player,201012120pit,pit,HarrJa23,sacks,0.0,,,,,
player,201012120pit,pit,HarrJa23,tackles_combined,0,,,,,
player,201012120pit,pit,HarrJa23,tackles_solo,0,,,,,
player,201012120pit,pit,HarrJa23,tackles_assists,0,,,,,
player,201012120pit,pit,HarrJa23,tackles_loss,0,,,,,
player,201012120pit,pit,HarrJa23,qb_hits,1,,,,,
player,201012120pit,pit,HarrJa23,fumbles_rec,0,,,,,
player,201012120pit,pit,HarrJa23,fumbles_rec_yds,,,,,,
player,201012120pit,pit,HarrJa23,fumbles_rec_td,,,,,,
player,201012120pit,pit,HarrJa23,fumbles_forced,0,,,,,
player,201012120pit,cin,CosbQu00,kick_ret,0,,,,,
player,201012120pit,cin,CosbQu00,kick_ret_yds,0,,,,,
player,201012120pit,cin,CosbQu00,kick_ret_yds_per_ret,,,,,,
player,201012120pit,cin,CosbQu00,kick_ret_td,0,,,,,
player,201012120pit,cin,CosbQu00,kick_ret_long,0,,,,,
player,201012120pit,cin,CosbQu00,punt_ret,2,,,,,
player,201012120pit,cin,CosbQu00,punt_ret_yds,23,,,,,
player,201012120pit,cin,CosbQu00,punt_ret_yds_per_ret,11.5,,,,,
player,201012120pit,cin,CosbQu00,punt_ret_td,0,,,,,
player,201012120pit,cin,CosbQu00,punt_ret_long,14,,,,,
player,201012120pit,cin,ScotBe00,kick_ret,5,,,,,
player,201012120pit,cin,ScotBe00,kick_ret_yds,77,,,,,
player,201012120pit,cin,ScotBe00,kick_ret_yds_per_ret,15.4,,,,,
player,201012120pit,cin,ScotBe00,kick_ret_td,0,,,,,
player,201012120pit,cin,ScotBe00,kick_ret_long,32,,,,,
player,201012120pit,cin,ScotBe00,punt_ret,0,,,,,
player,201012120pit,cin,ScotBe00,punt_ret_yds,0,,,,,
player,201012120pit,cin,ScotBe00,punt_ret_yds_per_ret,,,,,,
player,201012120pit,cin,ScotBe00,punt_ret_td,0,,,,,
player,201012120pit,cin,ScotBe00,punt_ret_long,0,,,,,
player,201012120pit,pit,BrowAn04,kick_ret,2,,,,,
player,201012120pit,pit,BrowAn04,kick_ret_yds,40,,,,,
player,201012120pit,pit,BrowAn04,kick_ret_yds_per_ret,20.0,,,,,
player,201012120pit,pit,BrowAn04,kick_ret_td,0,,,,,
player,201012120pit,pit,BrowAn04,kick_ret_long,24,,,,,
player,201012120pit,pit,BrowAn04,punt_ret,2,,,,,
player,201012120pit,pit,BrowAn04,punt_ret_yds,1,,,,,
player,201012120pit,pit,BrowAn04,punt_ret_yds_per_ret,0.5,,,,,
player,201012120pit,pit,BrowAn04,punt_ret_td,0,,,,,
player,201012120pit,pit,BrowAn04,punt_ret_long,1,,,,,
player,201012120pit,cin,StitCl00,xpm,1,,,,,
player,201012120pit,cin,StitCl00,xpa,1,,,,,
player,201012120pit,cin,StitCl00,fgm,,,,,,
player,201012120pit,cin,StitCl00,fga,,,,,,
player,201012120pit,cin,StitCl00,punt,0,,,,,
player,201012120pit,cin,StitCl00,punt_yds,0,,,,,
player,201012120pit,cin,StitCl00,punt_yds_per_punt,,,,,,
player,201012120pit,cin,StitCl00,punt_long,0,,,,,
player,201012120pit,cin,HubeKe20,xpm,,,,,,
player,201012120pit,cin,HubeKe20,xpa,,,,,,
player,201012120pit,cin,HubeKe20,fgm,,,,,,
player,201012120pit,cin,HubeKe20,fga,,,,,,
player,201012120pit,cin,HubeKe20,punt,5,,,,,
player,201012120pit,cin,HubeKe20,punt_yds,217,,,,,
player,201012120pit,cin,HubeKe20,punt_yds_per_punt,43.4,,,,,
player,201012120pit,cin,HubeKe20,punt_long,67,,,,,
player,201012120pit,pit,suishsha01,xpm,2,,,,,
player,201012120pit,pit,suishsha01,xpa,2,,,,,
player,201012120pit,pit,suishsha01,fgm,3,,,,,
player,201012120pit,pit,suishsha01,fga,3,,,,,
player,201012120pit,pit,suishsha01,punt,0,,,,,
player,201012120pit,pit,suishsha01,punt_yds,0,,,,,
player,201012120pit,pit,suishsha01,punt_yds_per_punt,,,,,,
player,201012120pit,pit,suishsha01,punt_long,0,,,,,
player,201012120pit,pit,KapiJe20,xpm,,,,,,
player,201012120pit,pit,KapiJe20,xpa,,,,,,
player,201012120pit,pit,KapiJe20,fgm,,,,,,
player,201012120pit,pit,KapiJe20,fga,,,,,,
player,201012120pit,pit,KapiJe20,punt,5,,,,,
player,201012120pit,pit,KapiJe20,punt_yds,176,,,,,
player,201012120pit,pit,KapiJe20,punt_yds_per_punt,35.2,,,,,
player,201012120pit,pit,KapiJe20,punt_long,53,,,,,
